Key,English,Simplified_Chinese
TEXTCLIENT_SUMMON_SUCCESS1,You are summoned to %s,被召唤到 %s 身边了
TEXTCLIENT_SUMMON_SUCCESS,%s is summoned,%s被召唤了
TEXTCLIENT_SUMMONPARTY_NOTTIME,You can not go.,不是使用的团长或时间已到，所以无法移动
TEXTCLIENT_TROUPECREATE,Only the party leader can use this function.,只有剧团的团长才能使用
TEXTCLIENT_ITEM_TRANSY,This item is not available. Please input another item.,此物品无法改变，请换其他物品
TEXTCLIENT_ITEM_TRANSY_NOT_LEVEL,Only %d-%d level items are usable.,只有在 %d-%d 级时物品可用。
TEXTCLIENT_ITEM_TRANSY_SUCCESS,The change from %s to %s was successful.,%s顺利的变成 %s 
TEXTCLIENT_GUILDCREATE,Only the guild master can use this function.,只有公会会长才能使用此功能
TEXTCLIENT_CHANGENAME,Player name successfully changed.,玩家名称修改成功。
TEXTCLIENT_MAP_MARK_MAX_NUMBER,You can't save your position any more. Please arrange your saved postion first and try again.,你不能再保存你的位置了。请先调整好你的保存位置，然后重试。
TEXTCLIENT_UPGRADE_ERROR_NOUNICK,You cannot upgrade a unique item.,特殊道具无法精炼
TEXTCLIENT_NOTEQUALELEM,The attribute of %s and the applied attribute of the item are not the same.,%s的属性与物品目前所拥有的属性不合
TEXTCLIENT_NOTELEMENT,The attribute has not been applied to the selected item. Please finish the attribute refining first.,选择的物品没有任何属性，请精炼属性
TEXTCLIENT_ALREADYELEM,Charge attribute has already been applied.,已经赋予收费属性
TEXTCLIENT_REMOVEELEMENT,The attribute of the selected item has been deleted.,选择的物品属性已被删除了
TEXTCLIENT_CHATSAMETEXT,Unable to enter the same sentence twice in a row.,无法连续输入同样的内容
TEXTCLIENT_ERROR_CHATTING_1,The last message could not be transmitted due to chat spam limitations.,由于垃圾邮件限制，最后一条消息无法传输。
TEXTCLIENT_ERROR_CHATTING_3,Currently your chat has been blocked.(Remaining: %d minute %d second),目前正在接受禁言处罚 (剩余时间: %d分%d秒)
TEXTCLIENT_LIMIT_SHOUT,Shouting is only allowed 5 times per 60 seconds.,"60秒内只可以""呼喊""五次。"
TEXTCLIENT_LIMIT_FULL_SHOUT,Shouting with Full Shout is only allowed once every 2 minutes.,"2分钟内只能使用一次全局""呼喊""哦。"
TEXTCLIENT_GUILDCOMBAT_NOT_GUILD_LEADER,You are not in a guild or are not the Guild Master.,没有公会或不是公会会长喔
TEXTCLIENT_GUILDCOMBAT_REQUESTEND,Guild Siege is closed.,公会战已结束。
TEXTCLIENT_GUILDCOMBAT_REQUEST_LEVEL,Your guild must be at least level %d to apply for the Guild Siege.,公会等级%d以上，才可以申请对战
TEXTCLIENT_GUILDCOMBAT_REQUEST_BASEPENYA,It will cost you at least %d Penya to apply to the siege.,基本金币%d以上，才可以申请对战
TEXTCLIENT_GUILDCOMBAT_REQUEST_PENYA,It will cost you %d Penya to apply to the siege.,申请对战将会花费你%d 金币。
TEXTCLIENT_GUILDCOMBAT_REQUEST_NOTPENYA,You can apply to the guild siege if you have the required Penya.,手中要拥有金币才可以申请对战
TEXTCLIENT_GUILDCOMBAT_APP_CONFIRM,Your previous bid was %d Penya. You have added %d Penya to increase your bid.,使用原来的%d金币，增加了%d金币后，申请
TEXTCLIENT_GUILDCOMBAT_REQUEST_GUILDCOMBAT,You have successfully applied to the Guild Siege.,已成功提交公会战申请。您可以在每周六晚9点组织公会战入场。
TEXTCLIENT_GUILDCOMBAT_APP,Registration for Guild Siege has finished.,公会战申请已提交
TEXTCLIENT_GUILDCOMBAT_NOT_USE,You cannot use it right now.,目前无法使用
TEXTCLIENT_GUILDCOMBAT_NOTAPP,You did not apply for the Guild Siege.,你没有申请公会战。
TEXTCLIENT_GUILDCOMBAT_EXPENSE_RETURN,The application fee has been refunded.,未能成功参加公会战时，申请费将会退还。
TEXTCLIENT_GUILDCOMBAT_CANCEL,Your guild's application for the Guild Siege has been canceled.,取消所申请的公会战了！
TEXTCLIENT_GC_CANCELREQUEST,Guild Siege Application Refund,因取消公会对战而退回的金额
TEXTCLIENT_GC_CANCELREQUEST1,"Hello, this is [Guild Siege Manager] Donaris.\nYour Guild Siege application has been canceled, and the application fee has been refunded. Please note that a 20% commission has been deducted.\nHave a nice day!",你好。我是一个名叫多拿里斯的公会管理员。\n由于您的取消，我将退还您的钱。我将扣除 20% 作为佣金。\n祝你拥有美好的一天！
TEXTCLIENT_GUILDCOMBAT_NEXT_COMBAT,Today's Guild Siege will not be held due to lack of participants.,Today's Guild Siege will not be held due to lack of participants.
TEXTCLIENT_GUILDCOMBAT_ENJOY,Have a good day!,祝您有个快乐的时光
TEXTCLIENT_GUILDCOMBAT_JOIN_OK,You have qualified to enter the Guild Siege. Please complete your lineup setup in Flarine.,"你有资格进入公会战！现在请在帕里完成""公会战组织""。"
TEXTCLIENT_GUILDCOMBAT_JOIN_CANCEL,"You did not qualify for this Guild Siege. Please try again next week. After the Guild Siege ends, you may reclaim the application fee in Flarine.",您取得公会战的资格失败，请下周再次挑战。公会战完成后，在帕里镇收到一笔入场费。
TEXTCLIENT_GUILDCOMBAT_OPEN_READY_MSG,The Guild Siege will begin soon. You will be automatically teleported to Flaris after %d seconds.,稍后会进行公会战，%d秒后即将移动至帕里喔
TEXTCLIENT_GUILDCOMBAT_OPEN_MSG,You can now enter the Guild Siege arena through Franky in Flarine.,从现在开始，在帕里镇的法兰奇可以让您进入公会战场。
TEXTCLIENT_GUILDCOMBAT_NOW_PLAYER_MAKEUP,You can now set up the Guild Siege lineup.,"""现在开始可以进行 """"组织参加公会战的对战者"""""""
TEXTCLIENT_GUILDCOMBAT_PLAYER_MAKEUP_FINISH,Lineup Setup Ends In,公会战的组织队伍与准备的时间
TEXTCLIENT_GUILDCOMBAT_MAINTENANCE,Combat Starts In,公会战开始于
TEXTCLIENT_GUILDCOMBAT_WAR_END,Combat Ends In,战斗结束
TEXTCLIENT_GUILDCOMBAT_EXIT_MSG,Teleporting to Flarine,移动至帕里
TEXTCLIENT_GUILDCOMBAT_JOIN_NOW,You can now enter the Guild Siege.,公会战已开始，请入场！
TEXTCLIENT_GUILDCOMBAT_CANNOT_MAKEUP,You cannot edit the lineup at this time.,现在无法组织公会战参加者
TEXTCLIENT_GUILDCOMBAT_CANNOT_MAKEUP_FAIL,Your guild did not apply for the Guild Siege or was not accepted.,没有申请公会战或没有获得对战资格。
TEXTCLIENT_GUILDCOMBAT_SELECTION_MAX,The number %d of people was exceeded.,超过了 %d 人。
TEXTCLIENT_GUILDCOMBAT_LIMIT_LEVEL_NOTICE,You should be over level %d for an entry.,You should be over level %d for an entry.
TEXTCLIENT_GUILDCOMBAT_ALREADY_ENTRY,Be registered. Register again.,已经被注册过，请重新注册。
TEXTCLIENT_GUILDCOMBAT_MASTER_NOT_ASSIGN_DEFENDER,The Guild Master cannot be assigned as the Defender.,公会会长无法成为关键人物
TEXTCLIENT_GUILDCOMBAT_HAVENOT_MASTER,There is no Guild Master or Kingpin in the lineup.,参加公会对战者，没有公会会长或副会长。
TEXTCLIENT_GUILDCOMBAT_NOT_ASSIGN_DEFENDER,No Defender has been assigned. Please select a Defender.,尚未决定关键人物，请选择关键人物
TEXTCLIENT_GUILDCOMBAT_HAVENOT_PLAYER,No participants have been selected. Please select participants.,没有出战者，请选择出战者
TEXTCLIENT_GUILDCOMBAT_ENTER,The Guild Siege is now open.,本周的公会对战即将开始
TEXTCLIENT_GUILDCOMBAT_NOT_JOIN,Please join after a while.,目前无法进入
TEXTCLIENT_GUILDCOMBAT_NOT_OPEN,Preparations underway.,准备中
TEXTCLIENT_GUILDCOMBAT_NOTENTER_VAGRANT,Vagrants are not eligible for the Guild Siege. Please try again after your first job change.,初心者无法进入，请转职后再进入场地
TEXTCLIENT_GUILDCOMBAT_NOTENTER_SPECIALIST,A character with third class is not eligible for Lv165 guild siege.,A character with third class is not eligible for Lv165 guild siege.
TEXTCLIENT_GUILDCOMBAT_WELCOME,Welcome to the Guild Siege.,欢迎来到公会战
TEXTCLIENT_GUILDCOMBAT_ZOOM_USE,You can zoom the camera using the [Scroll Lock] key.,按Scroll Lock时，镜头会拉近。
TEXTCLIENT_GUILDCOMBAT_JOIN_MSG_MASTER,You are the Guild Master! Defeating the Defender grants 1 bonus point.,您是公会会长！击败防御者，您会获得奖励
TEXTCLIENT_GUILDCOMBAT_JOIN_MSG_DEFENDER,"You are the Defender! If you are defeated, the enemy gains 1 bonus point.",您是关键人物！被敌对猎杀时，要给予敌对分数，请注意这一点之后，进行对战！
TEXTCLIENT_GUILDCOMBAT_JOIN_MSG_GENERAL,Defeat your opponents for the glory of your guild! Defeating the Defender grants 1 bonus point.,为了公会的荣耀，打败你的对手吧！击败防守方，你将获得额外奖励。
TEXTCLIENT_GUILDCOMBAT_MASTER_MAP,You have entered the Guild Siege combat area!,恭喜，抵达公会战地区了！
TEXTCLIENT_GUILDCOMBAT_MAINTENANCE2,Combat will begin after the Preparation Phase. Prepare for battle!,稍后马上进行战斗
TEXTCLIENT_GUILDCOMBAT_WAR,Start Combat,战斗开始
TEXTCLIENT_GUILDCOMBAT_POINT_MASTER,The Guild Master has gained %d points!,公会会长获得了%d！
TEXTCLIENT_GUILDCOMBAT_POINT_GENERAL,Your guild has gained %d points!,你的公会获得了 %d 积分！
TEXTCLIENT_GUILDCOMBAT_POINT_DEFENDER,Your defender is dead! %s guild has gained an extra point!,你方关键人物被击杀！%s公会得分！
TEXTCLIENT_GUILDCOMBAT_POINT_REVIVAL,You gained %d resurrection points!,You gained %d resurrection points!
TEXTCLIENT_GUILDCOMBAT_WRONG_CHANNEL,You must be connected on Channel 1 to enter the Guild Siege.,你必须连接到1频道才能进入公会战区域。
TEXTCLIENT_GUILDCOMBAT_END,The Guild Siege has ended.,公会战结束了
TEXTCLIENT_GUILDCOMBAT_WINNER,This week's winning guild: %s.,本周获胜的公会是：%s。
TEXTCLIENT_GUILDCOMBAT_WINNER1,MVP: %s.,MVP是%s
TEXTCLIENT_GUILDCOMBAT_WINNER2,Congratulations!,恭喜！
TEXTCLIENT_GUILDCOMBAT_JOIN_LIMIT_TIME,Entry Phase Ends In,时间限制
TEXTCLIENT_GUILDCOMBAT_NOT_INVITATION_GUILD,You can not invite someone to the guild while in Guild Siege.,公会战过程中无法邀请新成员。
TEXTCLIENT_GUILDCOMBAT_NOT_DISSOLVE_GUILD,You can disband a guild that has applied for a Guild Siege.,已申请公会战，无法解散公会。
TEXTCLIENT_GUILDCOMBAT_NOT_LEAVE_GUILD,You can not quit from a guild while in Guild Siege.,公会战对战中无法退出公会。
TEXTCLIENT_GUILDCOMBAT_NO_MEMBER,Unable to use the member management function during Guild Siege.,公会攻城期间无法使用会员管理功能
TEXTCLIENT_GUILDCOMBAT_NOT_CHANGE_LOGO,You cannot change your guild logo during Guild Siege.,在公会战期间无法更改您的公会图标
TEXTCLIENT_GUILDCOMBAT_NOT_CHANGE_NAME,You cannot change your guild name during Guild Siege.,在公会攻城期间无法更改您的公会名称
TEXTCLIENT_GUILDCOMBAT_NOT_WAR,Unable to declare war during Guild Siege.,公会战期间无法宣战。
TEXTCLIENT_EVENT_STANDS_NOTUSEITEM,You cannot use items during the event.,活动期间你无法使用物品。
TEXTCLIENT_EVENT_STANDS_NOTUSESKILL,You cannot use skills during the event.,活动期间无法使用技能。
TEXTCLIENT_EVENT_STANDS_NOTENCHANT,You cannot enchant during the event.,活动期间你无法施法。
TEXTCLIENT_EVENT_STANDS_NOTSHOUT,You cannot shout during the event.,"活动期间你无法""呼喊""。"
TEXTCLIENT_GUILDCOMBAT_NOT_GETITEM,That is unavailable during the Guild Siege.,公会战期间无法使用。
TEXTCLIENT_GC_NOTREQUEST,Guild Siege Application Refund,在辜会对战落选后的退回金额
TEXTCLIENT_GC_NOTREQUEST1,"Hello, this is [Guild Siege Manager] Donaris.\nYour Guild Siege application was unsuccessful, and the application fee has been refunded. Please note that a 2% commission has been deducted.\nWe hope to see you at the Guild Siege again.\nHave a nice day!",大家好~我是公会对战的主办人多拿里斯。\n因你的公会未进入前8名，所以扣除申请对战的20%手续费，请取回其他剩下的金额。\n希望下次可以参加公会对战喔~\n感谢您的支持
TEXTCLIENT_GUILDCOMBAT_NOT_MVP,"You have already claimed the MVP reward, or you are not the MVP.",已经领取MVP奖金，或您不是公会战的MVP
TEXTCLIENT_GUILDCOMBAT_JACKPOT_LIMIT,The Penya reward could not be delivered because it would exceed your inventory limit. Please contact a GM through helpshift to receive your reward. We apologize for the inconvenience.,由于收到公会攻城战奖金时，金币数量超过了背包金币的上限，请在网站上向GM领取奖金。对给您带来的不便深感抱歉
TEXTCLIENT_GUILDCOMBAT_MVP_PENYA,You have received %d Penya as the MVP. Congratulations!,作为 MVP，您已获得 %d 金币的奖励 。恭喜！
TEXTCLIENT_GUILDCOMBAT_WINNER_NOT_GUILD,"You have already received the reward, or you are not eligible to reclaim the application fee.",已经收回奖金或不是收奖金的对象
TEXTCLIENT_GUILDCOMBAT_JACKPOT,You have received %d Penya as a Guild Siege reward. Congratulations!,你收到了 %d 金币作为公会战的奖金。恭喜！
TEXTCLIENT_GUILDCOMBAT_JACKPOT_CANCEL,You received %d Penya minus the amount you paid for the application.,您收到 %d 金币 减去您为申请所支付的金币。
TEXTCLIENT_BEAUTYSHOP_DISGUISE,You can't use this while a transy is in use.,变身中无法使用。
TEXTCLIENT_BANNED,This account is banned. Contact FlyFF Support for assistance.,此帐号被冻结或需至官网重新认证
TEXTCLIENT_FORBIDDEN_AREA,You cannot go this way.,你不能走这边。
TEXTCLIENT_ACCOUNTNOTVERIFIED,Your account is not verified. Please check your mailbox.,你的帐号没有被验证。请检查你的邮箱。
TEXTCLIENT_ACCOUNTBLOCKED,This character is blocked and cannot be accessed. Please contact the Flyff Universe customer service for more information.,该角色被暂时封禁无法登陆，请联系FlyFF Universe客服了解更多信息。
TEXTCLIENT_RECONNECT_QUESTION,Do you want to try to reconnect?,您想尝试重新连接吗？
TEXTCLIENT_ROSHAMBO_STARTGUID1,You need a Rock-Paper-Scissors Coupon in order to play.,"需要""剪刀─石头─布""使用卷，才可进行游戏"
TEXTCLIENT_MINIGAME_USING,You are playing a game now!,游戏进行中
TEXTCLIENT_MINIGAME_ITEM_POST,Item / Penya was sent to your mailbox.,物品/金币已经发送到了您的邮箱中，请查收
TEXTCLIENT_ERROR_TRYLATER,Please try again later,请稍后再试
TEXTCLIENT_ERROR_LACKITEM,You don't have the right item.,您没有正确的物品
TEXTCLIENT_EXCHANGE_SUCCESS,You have received %s x%d.,已获得%s x%d。
TEXTCLIENT_REAPITEM_EVENT,You have received %s as a reward!,%s 礼物发送.
TEXTCLIENT_DISCONNECTED_CHEAT,"You have been disconnected from server due to abnormal detected activity. A GM will analyse the report and may decide to ban your account. If you think this is an error, please fill out a bug report indicating exactly what you were doing in game before this message. Thank you.",由于检测到了异常操作，您已与服务器断开连接。 GM将分析这份报告并有可能决定封禁您的帐号。如果您认为这是一个错误的检测，请填写一份错误报告，准确说明您在此消息之前在游戏中所做的事情。谢谢您。
TEXTCLIENT_DISCONNECTED_HACK,Your character has been banned because the system detected a cheating software. A partial copy of your client memory has been stored as legal proof. You can create a new character and stop using any external tool. Thank you.,您的角色已被封禁，因系统检测到作弊软件。客户端内存的部分数据已作为法律证据存档。您可以新建角色，但请停止使用任何外部程序。感谢配合。
TEXTCLIENT_CASHMAP_MAPITEMUSE,"If you use the torch, you will be able to see this map. Continue?",如果你使用火炬，就可以看到这张地图了。是否继续?
TEXTCLIENT_PET_NOWUSE,You already have a pet summoned.,已经有召唤出来的宠物。
TEXTCLIENT_CHAOTIC_NO_FLY,A character with a bad Disposition cannot fly.,有PK值无法飞行
TEXTCLIENT_SERVERTEST,[Notice] This is a test! Server will close in %s and characters will be deleted.,[注意]这是一个测试!服务器将在%s后关闭，角色也将被删除。
TEXTCLIENT_EARLY_ACCESS,[Notice] This is the Early Access! Server stability issues and bugs can occur.,[注意]这是抢先体验服！服务器可能会不稳定和存在bug。
TEXTCLIENT_ALERT_NO_PK,[Notice] A GM (Game Master) will never ask for your Account or Bank Password.,[公告] GM永远不会询问你的账号或仓库密码。
TEXTCLIENT_ALERT_PK,[Notice] Do not lend or let a player borrow your items. If they do not give the item back it is lost forever.,[公告] 不要轻易借给其他玩家游戏道具。如果他们不还给你，你将永远失去它。
TEXTCLIENT_ERROR_DISTANCE,You are too far from the target.,您距离目标太远了
TEXTCLIENT_GUILDCOMBAT_KILLING_STREAK,%s is on a killing spree!,%s 正在大杀特杀！
TEXTCLIENT_GUILDCOMBAT_RAMPAGE,%s is on a rampage!,%s 已经暴走了！
TEXTCLIENT_GUILDCOMBAT_UNSTOPPABLE,%s is unstoppable!,%s 已经势不可挡！
TEXTCLIENT_GROUPQUEST_KILL_TIMER,%d minute(s) remaining to kill the boss,剩余 %d 分钟击杀 Boss。
TEXTCLIENT_GROUPQUEST_KILL,%s killed the %s!,%s击杀了%s!
TEXTCLIENT_GROUPQUEST_KILL_GUILD,%s from Guild %s killed the %s!,%s (%s公会)击杀了%s!
TEXTCLIENT_GROUPQUEST_LOOT_TIMER,%d minute(s) remaining to loot the items,剩余 %d 分钟拾取物品
TEXTCLIENT_ERROR_ARENA_VAGRANT,A vagrant cannot join the Arena.,初心者无法进入竞技场区域。
TEXTCLIENT_ERROR_ARENA_LEAVE,Please move out of the Arena first.,请先离开竞技场
TEXTCLIENT_ERROR_ARENA_COOLDOWN,You can only use the Arena teleportation every 3 minutes.,每3分钟只能使用1次竞技场传送
TEXTCLIENT_CHANGE_FACE,Change your Appearance.,改变面貌
TEXTCLIENT_CHANGE_FACE_QUESTION,Do you want to change your appearance?,您愿意更改面貌吗?
TEXTCLIENT_PARTYQUEST_COOLDOWN,%s must wait %s before doing the dungeon again.,%s 必须等待 %s 才能再次进入副本。
TEXTCLIENT_LOSEMONEY,You lost %s Penya (Total: %s Penya).,你失去了 %s 金币（总计：%s 金币）。
TEXTCLIENT_DUEL_NOACTION,You can't do that during a duel.,在战斗中您不能这么做
TEXTCLIENT_USE_CARD_MENU,You can use this item with Card Upgrade menu at Card Master.,您可以在卡片管理员的卡片升级服务那里使用这个物品
TEXTCLIENT_CARDUPGRADE_SUCCESS,Card upgrade successful!,卡片升级成功！
TEXTCLIENT_CARDUPGRADE_FAIL,Card upgrade failed.,卡片合成失败了呜呜呜
TEXTCLIENT_CARDUPGRADE_FAIL2,Card upgrade failed. %d of registered card will be destroyed.,卡片升级失败。 %d 的卡将被销毁。
TEXTCLIENT_CARDRESHUFFLE_SUCCESS,You received %s.,你获得了%s。
TEXTCLIENT_SOULLINKCONVERT_SUCCESS,Convert Successful!,转换成功！
TEXTCLIENT_GUILD_ADDSUPPM,%s increased the amount of members you can have in the guild by 5!,%s 为公会提升了5成员上限！
TEXTCLIENT_REPORT_SUCCESS,Successfully sent report.,已成功发送举报
TEXTCLIENT_REPORT_WAIT,You must wait before reporting the same player.,在报告同一玩家之前必须等待。
TEXTCLIENT_APP_ACHIEVEMENTS,Achievements,成就
TEXTCLIENT_ACHIEVEMENT_CLAIMSUCCESS,Successfully claimed,领取成功
TEXTCLIENT_ACHIEVEMENT_CLAIMNOTHING,You have nothing to claim,你没有可领取的道具
TEXTCLIENT_ACHIEVEMENT_LEVELREACH,"You reached level %d of achievement ""%s""","你已完成%d阶段成就 ""%s"""
TEXTCLIENT_ACHIEVEMENT_COMPLETE,"You completed ""%s""","你已完成""%s"""
TEXTCLIENT_ACHIEVEMENT_TITLEUNLOCK,You unlocked title [%s],解锁称号[%s]
TEXTCLIENT_PARTYMESSAGEERROR3,Your party is already level 40. You cannot use this item.,您的剧团已经达到了40级，您无法使用此物品
TEXTCLIENT_PARTYALREADYPERMANENT,The party is already permanent.,剧团已经是永久剧团了。
TEXTCLIENT_PARTYPERMANENT,The party is now permanent! Members are not automatically ejected when they are offline.,剧团现在是永久性的了！成员离线后也不会自动解散。
TEXTCLIENT_MOBQUEST,You can only attack this monster during the quest %s.,你只能在任务 %s 中攻击这个怪物。
TEXTCLIENT_UPGRADESAFE_NOPROTECTSCROLL,Not enough Protection Scroll.,没有足够的保护卷轴
TEXTCLIENT_UPGRADESAFE_NOMATERIAL,Not enough Upgrade Material.,没有足够的精炼材料
TEXTCLIENT_UPGRADESAFE_NOGOLD,Not enough Penya.,金币不足
TEXTCLIENT_UPGRADESAFE_WRONGMATERIAL,Wrong Upgrade Material.,错误的精炼材料
TEXTCLIENT_UPGRADESAFE_NOMINERAL,You need at least #b%d#nb additional %s.,您至少需要 #b%d#nb 额外的 %s。
TEXTCLIENT_PARTY_CHANGEEXP,Party Experience changed to %s.,剧团经验改至%s。
TEXTCLIENT_PARTY_CHANGEITEM,Party Distribute Item changed to %s.,剧团分配物品改为 %s。
TEXTCLIENT_JOIN_GROUP_APPROVAL,Please wait for Leader Approval.,请等待剧团团长批准
TEXTCLIENT_JOIN_GUILD_APPROVAL,Please wait for Master Approval.,请等待公会会长批准
TEXTCLIENT_PARTYFAILJOIN,%s refused that you join the party.,%s 拒绝你加入剧团。
TEXTCLIENT_GUILDFAILJOIN,%s refused that you join the guild.,%s 拒绝你加入公会。
TEXTCLIENT_FLY_NOSKILL,Cannot use this skill while flying.,飞行时无法使用该技能
TEXTCLIENT_BOSS_METEONYKER_MSG1,Fools! I will melt you all!,蠢货！我会融化你们所有人！！
TEXTCLIENT_BOSS_METEONYKER_MSG2,You will burn! You will all burn!,这就是地狱的滋味！
TEXTCLIENT_BOSS_METEONYKER_MSG3,%s! Come closer! Face me! Burn!,%s！靠近我！面对我！燃烧吧！
TEXTCLIENT_BOSS_CLONE,You thought I was alone?!,你认为我只有一个人?!
TEXTCLIENT_BUFF_CANCEL_NO,Cannot remove the Buff now.,现在不能移除这个BUFF。
TEXTCLIENT_BUFF_CANCEL,The Buff has been removed.,这个BUFF已经被移除。
TEXTCLIENT_ERROR_SNATCH,No Penya to steal from this target.,这个目标没有金币可以被偷取
TEXTCLIENT_ERROR_ITEM_ACCESSLEVEL,You don't have the required access to use this item.,您没有足够的权限来使用这个物品
TEXTCLIENT_ERROR_CATCHERPRIORITY,You can only kill and collect one Catcher at a time.,你每次只能杀死和采集一只灵兽。
TEXTCLIENT_MAX_COLLECTOR_LEVEL,Collector can be upgraded up to +5.,采集器最高可以精炼到+5
TEXTCLIENT_MAX_HARVEST_LEVEL,Harvesting gloves can only be upgraded up to +5.,采集手套最高只能强化至+5。
TEXTCLIENT_CAN_JOIN_GUILD,You can already join a guild.,您已成功加入公会。
TEXTCLIENT_CAN_REJOIN_GUILD,You can join a guild now.,您现在可以加入公会了
TEXTCLIENT_NEED_PET,You must summon a pet first.,您必须先召唤一只宠物
TEXTCLIENT_CHANGENAME_PET,Pet name successfully changed.,宠物名称修改成功。
TEXTCLIENT_PET_SKILL_NOUSE,Your pet must have at least %d energy and a full progress bar to use the skill.,你的宠物必须至少有 %d 能量和完整的进度条才能使用该技能。
TEXTCLIENT_PET_SKILL_HASBUFF,The skill is already active.,该技能已经激活。
TEXTCLIENT_REAPMONEY_SHORT,Received %s Penya - Total %s,获得 %s 金币 - 总计 %s
TEXTCLIENT_REAPITEM_SHORT,Received %s,获得 %s
TEXTCLIENT_TROUPEREAPITEM_SHORT,%s received %s,%s 获得 %s
TEXTCLIENT_MAINTENANCE,Server Maintenance in %s,[公告] 服务器将于%s后维护。
TEXTCLIENT_MAINTENANCE_CANCEL,Server Maintenance is cancelled,服务器维护已取消
TEXTCLIENT_PRIVATE_SHOP_MAXPRICE,The price of %s cannot exceed %s Penya.,%s 的价格不能超过 %s 金币。
TEXTCLIENT_VENDOR_SHOP_CREATE,Your Vendor Shop is now open.,您的替身商店已经开启
TEXTCLIENT_VENDOR_SHOP_CLOSE,Your Vendor Shop has been closed.,您的替身商店已经关闭
TEXTCLIENT_VENDOR_SHOP_NOTOWN,You cannot purchase items from your own Vendor.,你不能在自己的商店买东西。
TEXTCLIENT_SENDITEM_PLACE,You have %d items to receive. Please make room in your inventory and login again.,您有 %d 个物品等待接收。请在您的背包中腾出空间并重新登录。
TEXTCLIENT_ERROR_ITEMLOCK,This item is marked as Favorite.,此物品已被标记收藏。
TEXTCLIENT_EXTRABAG_INUSE,You are already using 2 Extra Bags.,你已经解锁2个额外背包了。
TEXTCLIENT_EXTRABAG_USED,Inventory is now expanded.,背包已扩容。
TEXTCLIENT_APP_EXTRABAG,Inventory View,查看背包
TEXTCLIENT_BOUNTYINPUT_NOMURDERER,Someone has to kill you in order to put a bounty.,你已被通缉，小心！
TEXTCLIENT_BOUNTYINPUT_SUCCESS,Successfully registered bounty.,赏金登记成功。
TEXTCLIENT_BOUNTYINPUT_WAIT,You must wait before registering a bounty on this player.,稍等，请先对此玩家设定赏金。
TEXTCLIENT_BOUNTYPOS_OFFLINE,%s is currently offline.,%s 现在不在线。
TEXTCLIENT_INVENTORYSPACE,Your inventory space increased by %d!,你的背包空间提升了%d栏！
TEXTCLIENT_UPGRADEANNOUNCE,%s upgraded %s to %s+%d!,%s 成功将 %s 精炼至 %s+%d!
TEXTCLIENT_UPGRADEANNOUNCE_BOUND,%s upgraded [Soul-Bound] %s to %s+%d!,%s 成功将[角色绑定]%s 精炼至 %s+%d!
TEXTCLIENT_LEVELUPANNOUNCE,%s reached level %d!,%s 达到等级 %d!
TEXTCLIENT_APP_GACHA,Gacha,扭蛋
TEXTCLIENT_GACHA_RESET_SUCCESS,The box has been successfully reset.,箱子已成功重置。
TEXTCLIENT_APP_BOT,Bot,机器人
TEXTCLIENT_SKILL_AWAKE,Item received a bonus.,物品获得额外加成。
TEXTCLIENT_SKILL_AWAKE_FAILED,No bonus is available for this item.,该物品已无法获得额外点数。
TEXTCLIENT_INVALID_TARGET_ITEM,Cannot be done.,无法完成。
TEXTCLIENT_ITEM_LEVELDOWN_ALREADY,Better effect has already been activated.,已有更好的增益效果。
TEXTCLIENT_UNBINDING,The item is now tradable.,该物品现在可以交易。
TEXTCLIENT_EXPSTOP_EMPTY,Reload the Experience Lock gauge first.,请先重新装载经验锁定条。
TEXTCLIENT_EXPSTOP_STOP,You receive experience from monsters now!,你现在可以从怪物身上获得经验！
TEXTCLIENT_EXPSTOP_START,Your experience is now locked.,你的经验已被锁定
TEXTCLIENT_EXPSTOP_ALMOST,Your Experience Lock gauge is almost empty.,你的经验锁定条要空了。
TEXTCLIENT_EXPSTOP_ACTIVE,You don't receive experience because Experience Lock is active.,你无法获得经验因为经验锁定已激活。
TEXTCLIENT_EXPSTOP_RELOAD,Your Experience Lock gauge is now %d.,当前你的经验锁定条还有 %d.
TEXTCLIENT_ARENA_RANKING_LOADING,The arena ranking is currently loading. Please refresh in a few seconds.,竞技场排名加载中，请于几秒后刷新。
TEXTCLIENT_ARENA_RANKING_WINNER,The best player of the Arena this week is %s!,本周竞技场的最强玩家是 %s!
TEXTCLIENT_ARENA_RANKING_MAIL,Congratulations for your rank %d in the PvP Arena this week!,恭喜你本周在PvP竞技场中排名%d！
TEXTCLIENT_QUEST_NOTELEPORT,Blinkwings are not allowed during the quest %s.,任务 %s期间无法使用传送翅膀。
TEXTCLIENT_SECRETBOOST_RECEIVE,You just found a %s!,你刚刚发现了一个 %s!
TEXTCLIENT_SECRETBOOST_TROUPERECEIVE,%s just found a %s!,%s 刚刚发现了一个 %s!
TEXTCLIENT_BLESSEDNESS_INVALID,That item cannot be Blessed.,该物品无法被祝福。
TEXTCLIENT_AWAKE_SUCCESS,Item has been awakened.,物品唤醒成功。
TEXTCLIENT_BLESSING_CANCELNO,This feature can only be used on blessed items.,只能用在被祝福的物品上。
TEXTCLIENT_BLESSING_CANCEL,Blessing of the Goddess has been removed.,女神的祝福已被移除。
TEXTCLIENT_RETURNING_REWARD,Here is a gift since you haven't logged in for a long time!,这里是送给你的回归礼物！
