Key,English,Simplified_Chinese
PROPQUEST_INC_130103,The Sea King consumes all who look into the void.,凝望深渊者，终将被海王吞噬。
PROPQUEST_INC_130104,Ultimate Crafting,终极锻造
PROPQUEST_INC_130105,Orbs of Power,力量宝珠
PROPQUEST_INC_130106,"Your arrival has come at a critical time, hero. Bring me Ultima, and in return I shall grant you the key to ultimate power.",英雄，你来得正是时候。为我取来终极精粹，作为回报，我将授予你掌控终极力量的钥匙。
PROPQUEST_INC_130107,"Collect Ultima from the giant creatures that live on Coral Island, or from chests of plunder deep in The Wilds.",从栖息在珊瑚岛的巨型生物身上收集终极精粹，或是深入荒野，从掠夺宝箱中获取。
PROPQUEST_INC_130108,Without Ultima I cannot grant the ultimate power you seek.,没有终极精粹，我便无法赐予你所追寻的终极力量。
PROPQUEST_INC_130109,"Well done, hero... I bestow upon you the power of the Ultimate Orb. Combine this with Shining Oricalkum and obtain ultimate power!",做得好，英雄……我将终极宝珠的力量赐予你。将它与闪耀晶石结合，即可获得终极力量！
PROPQUEST_INC_130110,I need more Ultima to complete the ritual.,我需要更多终极精粹来完成这场仪式。
PROPQUEST_INC_130111,Collect ten Ultima from the giants of Coral Island and treasure chests in The Wilds.,从珊瑚岛的巨型生物与荒野的宝箱中收集十枚终极精粹。
PROPQUEST_INC_132000,New Hero,新晋英雄
PROPQUEST_INC_132001,"Your will and ability have proven you to be a master in both thought and deed. Now that you've shown your true strength, it is time for your final task.",你的意志与能力，已证明你是知行合一的强者。既然你展露了真正的力量，是时候接受你的最终试炼了。
PROPQUEST_INC_132002,I need you to reach level 125 and bring $QUEST_END_ITEM_COUNT$x $QUEST_END_ITEM_NAME$. Only a real Hero can do that!,我需要你升到125 级，并为我带来 $QUEST_END_ITEM_COUNT$x $QUEST_END_ITEM_NAME$。唯有真正的英雄才能做到！
PROPQUEST_INC_132003,Reach level 125 and bring $QUEST_END_ITEM_COUNT$x $QUEST_END_ITEM_NAME$.,达到等级 125 级，并找到 $QUEST_END_ITEM_COUNT$x $QUEST_END_ITEM_NAME$.
PROPQUEST_INC_132004,New Year's Hunt,New Year's Hunt
PROPQUEST_INC_132005,"Celebrating 2024, let's hunt 2024 monsters!\nWhat do you say?""","Celebrating 2024, let's hunt 2024 monsters!\nWhat do you say?"""
PROPQUEST_INC_132006,"""Great! I know you'll make it for sure!\nHere's to a new year full of adventures in 2024!!!""","""Great! I know you'll make it for sure!\nHere's to a new year full of adventures in 2024!!!"""
PROPQUEST_INC_132007,"""It's a shame, because I've got the best New Year's gift ever…""","""It's a shame, because I've got the best New Year's gift ever…"""
PROPQUEST_INC_132008,"""You've done great~ Here's your New Year's gift~\nLet's see how lucky you are this year!!!""","""You've done great~ Here's your New Year's gift~\nLet's see how lucky you are this year!!!"""
PROPQUEST_INC_132009,"""Are you still a long way off? We're running out of time! Please hurry up!""","""Are you still a long way off? We're running out of time! Please hurry up!"""
PROPQUEST_INC_132010,Defeat the monsters and return to Auxilior.,Defeat the monsters and return to Auxilior.
PROPQUEST_INC_132011,Collecting Candy Shells,Collecting Candy Shells
PROPQUEST_INC_132012,Madrigal is being polluted by discarded candy shells everywhere!! We need your help!!,Madrigal is being polluted by discarded candy shells everywhere!! We need your help!!
PROPQUEST_INC_132013,Thank you so much!! I won't forget your help!!,Thank you so much!! I won't forget your help!!
PROPQUEST_INC_132014,"I have a special gift for you, but it's a shame...","I have a special gift for you, but it's a shame..."
PROPQUEST_INC_132015,I'm so proud to see Madrigal cleaned up~!,I'm so proud to see Madrigal cleaned up~!
PROPQUEST_INC_132016,Hang in there!!,Hang in there!!
PROPQUEST_INC_132017,Collect the candy shells and return to Auxilior.,Collect the candy shells and return to Auxilior.
PROPQUEST_INC_132018,Spring Monster Ball,Spring Monster Ball
PROPQUEST_INC_132019,Hello Adventurer! Would you like to take a suggestion about hunting a stronger monster?,Hello Adventurer! Would you like to take a suggestion about hunting a stronger monster?
PROPQUEST_INC_132020,Great! Show me what you can do first!,Great! Show me what you can do first!
PROPQUEST_INC_132021,"That's too bad, please join us next time!","That's too bad, please join us next time!"
PROPQUEST_INC_132022,Thank you. Here is your Monster Ball. Please be cautious!\nNo one knows what kind of powerful monster will come out.,Thank you. Here is your Monster Ball. Please be cautious!\nNo one knows what kind of powerful monster will come out.
PROPQUEST_INC_132023,Are we there yet? We don't have much time.,Are we there yet? We don't have much time.
PROPQUEST_INC_132024,Complete all 3 missions.,Complete all 3 missions.
PROPQUEST_INC_132025,Couple Ring Hunt,Couple Ring Hunt
PROPQUEST_INC_132026,"If you bring me the coupling, I will give you something really good. Go get it.","If you bring me the coupling, I will give you something really good. Go get it."
PROPQUEST_INC_132027,"Thanks for granting my request. I've heard through the grapevine that there's been a lot of frauds playing with fake couple rings lately, so you'd better be careful.","Thanks for granting my request. I've heard through the grapevine that there's been a lot of frauds playing with fake couple rings lately, so you'd better be careful."
PROPQUEST_INC_132028,"What? Where in the world is such a couple ring? So you're saying I'm lying? If you don't believe me, get off!","What? Where in the world is such a couple ring? So you're saying I'm lying? If you don't believe me, get off!"
PROPQUEST_INC_132029,"Did you manage to get the couple ring already? This is a fake! Didn't I warn you not to get scammed. But I'm giving it to you for your efforts, so take it.","Did you manage to get the couple ring already? This is a fake! Didn't I warn you not to get scammed. But I'm giving it to you for your efforts, so take it."
PROPQUEST_INC_132030,"Still haven't found the coupling? Hmm...well, that could be... I mean, where would a legendary couple ring be so easy to find?","Still haven't found the coupling? Hmm...well, that could be... I mean, where would a legendary couple ring be so easy to find?"
PROPQUEST_INC_132031,Hunt the monsters and gather couple rings!,Hunt the monsters and gather couple rings!
PROPQUEST_INC_132050,Roll your dice,摇骰子
PROPQUEST_INC_132051,Complete all missions.,完成所有任务。
PROPQUEST_INC_140003,Couple Daily Quests,情侣每日任务
PROPQUEST_INC_132033,Hunt the monsters and gather couple rings!,猎杀怪物，收集情侣戒指！
PROPQUEST_INC_132034,"I'm so glad to see how in love you are. Go collect $QUEST_END_ITEM_NAME$ from the Nyangnyangs in northern Flaris, then return to me.",看到你们如此相爱，我真的很高兴。去帕里北部，从彩冠翎猫身上收集 $QUEST_END_ITEM_NAME$，然后回来找我。
PROPQUEST_INC_132035,I can feel these charms emitting love waves. Soon everyone will know how special your love is!,我能感受到这些护符散发着爱的波动。很快，所有人都会见证你们这份独一无二的爱恋！
PROPQUEST_INC_132036,"I'm sorry, were you unable to find the $QUEST_END_ITEM_NAME$? Perhaps they only appear for those truly in love.",抱歉，难道你没能找到 $QUEST_END_ITEM_NAME$吗？或许，它们只会为真心相爱的人现身。
PROPQUEST_INC_132037,Bring $QUEST_END_ITEM_COUNT$x $QUEST_END_ITEM_NAME$ back to me to prove the strength of your love!,带着 $QUEST_END_ITEM_COUNT$x $QUEST_END_ITEM_NAME$ 回到我这里来，证明你们爱情的力量吧！
PROPQUEST_INC_132038,Kill Demian Thieves,击杀迪米小偷
PROPQUEST_INC_132039,"Welcome! Another request has come in to clear out $QUEST_END_KILL_NAME$. Could you please work together to defeat the $QUEST_END_KILL_NAME$, and return to me once you are done?",欢迎！又有一份委托来了，需要清除 $QUEST_END_KILL_NAME$。你们能否同心协力击败 $QUEST_END_KILL_NAME$，完成之后再回来找我？
PROPQUEST_INC_132040,The $QUEST_END_KILL_NAME$ has been spotted somewhere in Madrigal. Check your map for hints for where they may be hiding!,我们已在瑞加境内发现 $QUEST_END_KILL_NAME$ 的踪迹。查看你的地图，寻找它们可能藏身之处的线索！
PROPQUEST_INC_132041,"The power of your love have vanquished the $QUEST_END_KILL_NAME$ threat, thank you!",你们爱情的力量已经击溃了 $QUEST_END_KILL_NAME$ 的威胁，多谢你们！
PROPQUEST_INC_132042,Were you unable to find and defeat $QUEST_END_KILL_NAME$ yet? Track them down to prove your love is true!,你们还没能找到并击败 $QUEST_END_KILL_NAME$ 吗？追查它们的踪迹，证明你们的爱是真挚不渝的！
PROPQUEST_INC_132043,Find Love Fish,寻找爱情之鱼
PROPQUEST_INC_132044,Have you heard of the legendary $QUEST_END_ITEM_NAME$? Legend has it that lovers who obtain the $QUEST_END_ITEM_NAME$ will be together forever.,你可曾听闻传说中的 $QUEST_END_ITEM_NAME$？相传，得到 $QUEST_END_ITEM_NAME$ 的恋人，将会永远相守相伴。
PROPQUEST_INC_132045,Wonderful! The $QUEST_END_ITEM_NAME$ is said to swim near Zaoma's Refuge in the middle of the Leren Mountains.,太棒了！据说 $QUEST_END_ITEM_NAME$ 就出没在乐雅山脉中部的卓玛避难所附近。
PROPQUEST_INC_132046,You've found the $QUEST_END_ITEM_NAME$! Surely your love will be blessed to last forever.,你们找到了 $QUEST_END_ITEM_NAME$！你们的爱情必定会得到祝福，直至永恒。
PROPQUEST_INC_132047,"I don't see the $QUEST_END_ITEM_NAME$. If you have trouble finding it, search near Zaoma in the Leren Mountains.",我没看到 $QUEST_END_ITEM_NAME$。 如果你找不到它，就去乐雅山脉的卓玛避难所附近搜寻。
PROPQUEST_INC_132048,Bring $QUEST_END_ITEM_NAME$ back to me to prove the strength of your love!,把 $QUEST_END_ITEM_NAME$ 带回到我这里，证明你们爱情的坚定力量！
PROPQUEST_INC_132049,Kill Giggle Boxes,杀怪笑箱
PROPQUEST_INC_132084,Kill Trangfoma,杀淘金者猎手
PROPQUEST_INC_132085,Kill Doridoma,杀蓝纹海马
PROPQUEST_INC_132052,Kill Scorpicon,杀毒蝎
PROPQUEST_INC_132053,Kill Tombstone Bearer,杀碑石工匠
PROPQUEST_INC_132054,Kill Cardpuppets,杀扑克人偶
PROPQUEST_INC_132055,Kill Steam Walkers,杀蒸汽机甲
PROPQUEST_INC_132056,Kill Nutty Wheels,杀轮箱步行车
PROPQUEST_INC_132057,Kill Fefern,杀菲菲龙
PROPQUEST_INC_132058,Kill Wagsaac,杀食人花
PROPQUEST_INC_132059,Kill Prankster,杀小丑术士
PROPQUEST_INC_132060,Collect Whispering Leaves from Risem,从铁皮男身上收集低语之叶
PROPQUEST_INC_132061,"In their spare time, Risems collect leaves that whisper sweet nothings. Spread love around Madrigal by bringing these $QUEST_END_ITEM_NAME$ back to me!",闲暇时分，铁皮男会收集那些呢喃着甜言蜜语的叶片。把这些 $QUEST_END_ITEM_NAME$ 带回来给我，将爱意散播到瑞加大陆的每一处吧！
PROPQUEST_INC_132062,"I'm so glad to see how in love you are. Go collect $QUEST_END_ITEM_NAME$ from the Risems in Darken, then return to me.",真高兴能看到你们如此相爱。前往达肯，从铁皮男身上收集 $QUEST_END_ITEM_NAME$，之后回到我这里。
PROPQUEST_INC_132063,Can you hear the leaves speak? Soon everyone will know how special your love is!,你能听见叶片的低语吗？很快，所有人都会知晓你们的爱有多特别！
PROPQUEST_INC_132064,A Date on Mars!,火星之约！
PROPQUEST_INC_132065,What could be more romantic than frolicking near the Bangs of Northern Flaris? A picnic outside of Mars Mine sounds outstanding!,还有什么能比在帕里北部的瀑布旁嬉戏更浪漫呢？在火星矿洞外野餐，听起来简直棒极了！
PROPQUEST_INC_132066,"Wonderful, then the date is set. Enjoy your time sightseeing at the Mars Mine!",太好了，那约会就这么定了。好好在魔域秘殿游览一番吧！
PROPQUEST_INC_132067,"Not a fan of Bangs? Well, there's always the Nyangnyangs.",不喜欢瀑布吗？没关系，还有翎猫族可以作伴。
PROPQUEST_INC_132068,How was the date? Hopefully the Bangs weren't too distracting.,约会怎么样？希望瀑布的景色没有太过让你们分心。
PROPQUEST_INC_132069,"Oh, so the Bangs were too distracting after all. Maybe you need to take a cold bath?",噢，看来瀑布的景色还是太让你们分心了。或许你们该去冲个凉水澡？
PROPQUEST_INC_132070,Go on a romantic date outside the entrance of Mars Mine!,前往魔域秘殿入口外，开启一场浪漫约会吧！
PROPQUEST_INC_140000,"Welcome! Another request has come in to clear out $QUEST_END_KILL_NAME$. Could you please slay the $QUEST_END_KILL_NAME$, and return to me once you are done?",欢迎！又接到清除 $QUEST_END_KILL_NAME$ 的委托了。请你前去消灭 $QUEST_END_KILL_NAME$，完成后再回来找我。
PROPQUEST_INC_140001,The $QUEST_END_KILL_NAME$ has been spotted somewhere in Madrigal.,已在瑞加某处发现 $QUEST_END_KILL_NAME$ 的踪迹。
PROPQUEST_INC_140002,Some days we don't feel productive. I understand.,有时候我们会觉得毫无成效，我懂的。
PROPQUEST_INC_132071,Collect Rainbow Flowers,收集彩虹花
PROPQUEST_INC_132072,"Welcome! We require flowers blessed by lovers. Could you please collect Rainbow Flowers, and return to me once you are done?",欢迎！我们需要被恋人祝福过的花朵。请你去收集彩虹花，完成之后再回来找我。
PROPQUEST_INC_132073,Wonderful! The rare flowers grow near the large tree in Saint Morning where no one flies.,太好了！这些珍稀花朵就生长在晨光那棵无人飞翔的大树附近。
PROPQUEST_INC_132074,These flowers are perfect. With your help I can now bless all of Madrigal with love!,这些花朵完美极了。有你的帮助，我现在可以将爱洒满整个瑞加大陆！
PROPQUEST_INC_132075,"Oh no, that's not right. The flowers are in Saint Morning. If you get lost, remember to check your map!",噢，不对不对。花儿就在晨光。要是迷路了，记得查看地图哦！
PROPQUEST_INC_132076,"Head to the Plateau of Silence in Saint Morning, and retrieve the Wild Rainbow Flowers.",前往晨光的寂静高原，取回野生彩虹花。
PROPQUEST_INC_132077,Collect Heart Charms from Nyangnyang,从翎猫族取回心形护符
PROPQUEST_INC_132078,"Nyangnyangs possess charms bursting with the power of love. With a few of these charms, you can show Madrigal how strong your love is!",翎猫族持有蕴含着满满爱之力的护符。只要集齐几枚这样的护符，你就能向瑞加大陆宣告你们的爱有多坚定！
PROPQUEST_INC_132079,The Mystery of the Shady Eye,阴翳之眼之谜
PROPQUEST_INC_132080,The Mystery of the Shady Eye (2),阴翳之眼之谜 (2)
PROPQUEST_INC_132081,The Cursed Wing of Destiny,宿命的诅咒之翼
PROPQUEST_INC_132082,The Cursed Wing of Destiny (2),宿命的诅咒之翼 (2)
PROPQUEST_INC_132083,The $QUEST_END_KILL_NAME$ has been spotted on the sixth floor of the Forsaken Tower.,$QUEST_END_KILL_NAME$ 已出现在遗忘之塔第六层。
PROPQUEST_INC_132086,The $QUEST_END_KILL_NAME$ has been spotted on the seventh floor of the Forsaken Tower.,$QUEST_END_KILL_NAME$ 已出现在遗忘之塔第七层。
PROPQUEST_INC_132087,Disarming the Maleficars,瓦解邪术使
PROPQUEST_INC_132088,Disarming the Maleficars (2),瓦解邪术使 (2)
PROPQUEST_INC_132089,Stealing gems from the cursed guardian,从诅咒守卫手中夺取宝石
PROPQUEST_INC_132090,Stealing gems from the cursed guardian (2),从诅咒守卫手中夺取宝石 (2)
PROPQUEST_INC_110277,Herbology Class,草药学课程
PROPQUEST_INC_110278,You can gather herbs with a hoe. Want to learn how to gather herbs?,You can gather herbs with a hoe. Want to learn how to gather herbs?
PROPQUEST_INC_110279,"Good. Then go out into the field and try to gather some. It will be a great help, whether you succeed or not.","Good. Then go out into the field and try to gather some. It will be a great help, whether you succeed or not."
PROPQUEST_INC_110280,"There you go. It's easier than you think, isn't it? Just remember, the most important thing is to do 'a lot'.","There you go. It's easier than you think, isn't it? Just remember, the most important thing is to do 'a lot'."
PROPQUEST_INC_110281,Woodcutting Class,Woodcutting Class
PROPQUEST_INC_110282,You can chop trees with an axe. Would you like to learn woodcutting?,You can chop trees with an axe. Would you like to learn woodcutting?
PROPQUEST_INC_110283,"Good. Then go out into the field and chop some. It will be a great help, whether you succeed or not.","Good. Then go out into the field and chop some. It will be a great help, whether you succeed or not."
PROPQUEST_INC_110284,Mining Class,Mining Class
PROPQUEST_INC_110285,You can dig up ores with a pickaxe. Would you like to learn mining?,You can dig up ores with a pickaxe. Would you like to learn mining?
PROPQUEST_INC_110286,"Good. Then go out into the field and try to dig some. It will be a great help, whether you succeed or not.","Good. Then go out into the field and try to dig some. It will be a great help, whether you succeed or not."
PROPQUEST_INC_110287,Fishing Class,Fishing Class
PROPQUEST_INC_110288,"Once you get to know thrill of fishing, it's hard to get away from it. What do you say, learn?","Once you get to know thrill of fishing, it's hard to get away from it. What do you say, learn?"
PROPQUEST_INC_110289,"Good. Then go to the nearest river and try fishing. Whether you succeed or fail, it'll help you a lot.","Good. Then go to the nearest river and try fishing. Whether you succeed or fail, it'll help you a lot."
PROPQUEST_INC_110290,Alchemy Class,Alchemy Class
PROPQUEST_INC_110291,"Once you learn the alchemy, you can brew your own buff potion to carry with. Want to learn?","Once you learn the alchemy, you can brew your own buff potion to carry with. Want to learn?"
PROPQUEST_INC_110292,Good. Try anything on the caldron nearby. Caldron is near the magic shop.,Good. Try anything on the caldron nearby. Caldron is near the magic shop.
PROPQUEST_INC_110293,Cooking Class,Cooking Class
PROPQUEST_INC_110294,Food is the basic of survival. Why don't you cook on your own?,Food is the basic of survival. Why don't you cook on your own?
PROPQUEST_INC_110295,Good. Try anything on the oven nearby. Oven is near the food shop.,Good. Try anything on the oven nearby. Oven is near the food shop.
PROPQUEST_INC_110296,Carpentry Class,Carpentry Class
PROPQUEST_INC_110297,You can make furniture out of wood. Would you like to learn carpenting?,You can make furniture out of wood. Would you like to learn carpenting?
PROPQUEST_INC_110298,"Okay, try anything on the woodcutting tools nearby. The woodcutting tools are near the Housing Manager.","Okay, try anything on the woodcutting tools nearby. The woodcutting tools are near the Housing Manager."
PROPQUEST_INC_110299,Smithing Class,Smithing Class
PROPQUEST_INC_110300,You can make furniture out of wood. Would you like to learn carpenting?,You can make furniture out of wood. Would you like to learn carpenting?
PROPQUEST_INC_110301,"Okay, try anything at the nearest crafting tool. The tools are near the jewelry.","Okay, try anything at the nearest crafting tool. The tools are near the jewelry."
PROPQUEST_INC_132091,Destroy the pumpkins 1,Destroy the pumpkins 1
PROPQUEST_INC_132092,Complete the mission.,Complete the mission.
PROPQUEST_INC_132093,Destroy the pumpkins 2,Destroy the pumpkins 2
PROPQUEST_INC_132094,Complete the mission.,Complete the mission.
PROPQUEST_INC_132095,Thanksgiving Turkey,感恩节火鸡
PROPQUEST_INC_132096,Help the mayor cook his turkey for thanksgiving.\nHunt monsters (Lv. -10 to Lv. +10 from your level) to earn [Event] Turkeys.,帮助镇长为感恩节烹制火鸡。狩猎等级在你自身等级 ±10 级以内的怪物，即可获得[活动] 火鸡。
PROPQUEST_INC_132097,"Hello, adventurer! I'm planning to cook a turkey for the village. Do you have a moment to help?",“你好啊，冒险者！我正打算为村里烹制一只火鸡，你有空搭把手吗？”
PROPQUEST_INC_132098,"Great! Actually, I tried to cook it myself, but while I left the ingredients outside, monsters stole them all! Can you help me get them back?",“太好了！其实我本来想自己做的，可我刚把食材放在外面，就被怪物全都偷走了！你能帮我找回来吗？”
PROPQUEST_INC_132099,That's a shame. I'll try to figure something out on my own.,真是太遗憾了。那我自己再想想办法吧。
PROPQUEST_INC_132100,Thank you so much! I can finish cooking in time. Happy Thanksgiving!,太感谢你了！我总算能及时做好火鸡了。感恩节快乐！
PROPQUEST_INC_132101,Are you done yet? The villagers are eagerly waiting!,你做好了吗？村民们都翘首以盼呢！
PROPQUEST_INC_110302,"Go out into the field and try to gather some. It will be a great help, whether you succeed or not.",到野外去收集一些来吧。无论成败，对我都是莫大的帮助。
PROPQUEST_INC_110303,"Go out into the field and chop some. It will be a great help, whether you succeed or not.",到野外去砍伐一些来吧。无论成败，对我都是莫大的帮助。
PROPQUEST_INC_110304,"Go out into the field and try to dig some. It will be a great help, whether you succeed or not.",到野外去挖掘一些来吧。无论成败，对我都是莫大的帮助。
PROPQUEST_INC_110305,"Go to the nearest river and try fishing. Whether you succeed or fail, it'll help you a lot.",去附近的河边钓鱼试试吧。无论成败，都会对你大有裨益。
PROPQUEST_INC_110306,Try anything on the caldron nearby. Caldron is near the magic shop.,去旁边的大锅那里试试吧，大锅就在魔法商店附近。
PROPQUEST_INC_110307,Try anything on the oven nearby. Oven is near the food shop.,Try anything on the oven nearby. Oven is near the food shop.
PROPQUEST_INC_110308,Try anything on the woodcutting tools nearby. The woodcutting tools are near the Housing Manager.,Try anything on the woodcutting tools nearby. The woodcutting tools are near the Housing Manager.
PROPQUEST_INC_110309,Try anything at the nearest crafting tool. The tools are near the jewelry.,Try anything at the nearest crafting tool. The tools are near the jewelry.
PROPQUEST_INC_110310,Hero Grade (2),英雄品级 (2)
PROPQUEST_INC_110311,I need you to reach level 140 and bring $QUEST_END_ITEM_COUNT$x $QUEST_END_ITEM_NAME$. Only a real Hero can do that!,我需要你升到140 级，并带来 $QUEST_END_ITEM_COUNT$x $QUEST_END_ITEM_NAME$。只有真正的英雄才能做到！
PROPQUEST_INC_110312,Reach level 140 and bring $QUEST_END_ITEM_COUNT$x $QUEST_END_ITEM_NAME$.,升到140 级，并带来 $QUEST_END_ITEM_COUNT$x $QUEST_END_ITEM_NAME$。
PROPQUEST_INC_110313,Hero Grade (3),英雄品级 (3)
PROPQUEST_INC_110314,I need you to reach level 160 and bring $QUEST_END_ITEM_COUNT$x $QUEST_END_ITEM_NAME$. Only a real Hero can do that!,我需要你升到160 级，并带来 $QUEST_END_ITEM_COUNT$x $QUEST_END_ITEM_NAME$。只有真正的英雄才能做到！
PROPQUEST_INC_110315,Reach level 160 and bring $QUEST_END_ITEM_COUNT$x $QUEST_END_ITEM_NAME$.,升到160 级，并带来 $QUEST_END_ITEM_COUNT$x $QUEST_END_ITEM_NAME$。
PROPQUEST_INC_110316,Rumble from the Depths,深渊轰鸣
PROPQUEST_INC_110317,(H-Hiii…!) T-tremors... w-waves... taller than a Clockworks... (Gulp) A... a deafening noise... Wh-what’s going on?!,（呜…… 哇！）地…… 地震了…… 浪…… 浪头比发条怪还要高……（倒吸一口凉气）刚…… 刚才那声巨响…… 到底…… 到底发生什么事了？！
PROPQUEST_INC_132103,What?! You’re not aware??! But where have you been?! Honestly… We can never count on you to keep an eye on our precious world…,什么？！你居然不知道？！你到底跑哪儿去了！真是的…… 指望你守护我们珍贵的世界，看来是永远没指望了……
PROPQUEST_INC_132104,"Well… listen. It doesn’t matter, I’ll need you. I have no idea what happened, or even where exactly… (hesitation) But I feel like the deafening noise came from the Krakens side.",唉…… 你听我说。现在说这些也没用了，我需要你帮忙。我也不清楚到底发生了什么，甚至不知道具体是哪里……（迟疑片刻）但我感觉，那声巨响是从北海巨妖那边传来的。
PROPQUEST_INC_132105,"I would have gone myself, but you see… (looking away) I still have a lot to do, and there are other adventurers I need to take care of… (coughs) And don’t think I’m scared, okay! It has nothing to do with that, absolutely nothing!",我本想亲自过去的，可你瞧……（移开目光）我还有好多事要处理，还要照看其他冒险者……（咳嗽几声）别觉得我是害怕了，好吗！这跟害怕毫无关系，一点关系都没有！
PROPQUEST_INC_132106,Find the location of the events and see what’s happening there,前往事发地点，查明那里发生了什么
PROPQUEST_INC_132107,"Ah! Finally, someone reliable! I knew I could count on you. Go quickly, check near the Krakens side, and come back to tell me what you find. I’m sure you’ll do an excellent job! But… be careful, alright? That rumble wasn’t normal...",啊！终于来了个靠谱的人！我就知道能指望你。快去吧，去北海巨妖附近探查一番，然后回来告诉我你发现了什么。我相信你一定会做得很出色！不过…… 千万要小心，好吗？那阵轰鸣绝非寻常……
PROPQUEST_INC_132108,"What?! You’re not going?! Really… We can’t count on anyone… Fine, do as you wish, but remember that this world needs protectors, not cowards. And don’t come complaining if things get worse without you!",什么？！你不去？真是的…… 谁都指望不上。随便你吧，但你要记住，这个世界需要的是守护者，不是懦夫。要是没有你情况变得更糟，可别来抱怨！
PROPQUEST_INC_132109,Starfish… coral… and all kinds of little sea things coming together to form… a portal?! This is insane… How could this be possible?!,海星…… 珊瑚…… 还有各种各样的海洋小生物聚在一起形成了…… 一道传送门？！这太疯狂了…… 这怎么可能呢？！
PROPQUEST_INC_132110,"You’re back already? But… don’t tell me you haven’t checked out the source of that noise yet! We need to know what’s happening on the Krakens side. Go on, get moving! The world’s not going to protect itself, you know!",你居然这么快就回来了？可是…… 别告诉我你还没去查探那声响的来源！我们必须弄清楚北海巨妖那边发生了什么。快去，赶紧行动起来！你要知道，这个世界是不会自己守护自己的！
PROPQUEST_INC_132111,Magic water stone of Herneos,赫涅奥斯魔法水石
PROPQUEST_INC_132112,"Hmm… If what you’re telling me is true, it would correspond to a well-known legend of Madrigal… Once upon a time, in the Old World, Herneos was a prosperous city where everyone dreamed of living, a true underwater paradise with magnificent architecture.",嗯…… 如果你所说属实，那这正好对应了瑞加大陆一个广为流传的传说…… 很久以前，在旧世界，赫涅奥斯曾是一座繁华都市，人人都向往居住于此，那是一座拥有宏伟建筑、名副其实的海底乐园。
PROPQUEST_INC_132113,"But one day, Shade pierced the glass bubble that protected Herneos from the depths of the ocean, and the city sank… along with its inhabitants. Since then, despite numerous searches, we have never found this lost city. But if you’re telling me a portal has opened…",可直到有一天，影之势力刺破了保护赫涅奥斯抵御深海压力的玻璃屏障，整座城市连同它的居民一同沉入了海底…… 从那以后，尽管经过无数次搜寻，我们始终没能找到这座失落之城。但如果你说传送门已经开启……
PROPQUEST_INC_132114,"I’m afraid Shade has finally found a way to return to the city of Herneos… For what purpose? I have no idea, but we need to ensure it is indeed the city of Herneos…",恐怕影之势力终于找到重返赫涅奥斯城的方法了…… 至于他们目的何在，我还不清楚，但我们必须确认那座城市是否真的是赫涅奥斯。
PROPQUEST_INC_132115,Bring back a magical water stone from the discovered location and have it analyzed by Dr. Estly,从发现的地点带回一颗魔法水石，让Dr. 依斯特里进行分析
PROPQUEST_INC_132116,"Ah, thank you! I knew you’d understand the urgency. If this really is a magical water stone from Herneos, then Shade’s reach might be spreading in ways we never expected… Please, bring back a stone as soon as you can. And be careful Herneos may be more dangerous now than we imagine.",啊，谢谢你！我就知道你能明白事情的紧迫性。如果这真的是赫涅奥斯的魔法水石，那影之势力的势力范围可能正以我们意想不到的方式扩张…… 拜托你，尽快带回一颗水石。一定要小心，如今的赫涅奥斯或许比我们想象的还要危险。
PROPQUEST_INC_132117,"What?! You’re not interested in helping with this? You don’t understand this isn’t just some small errand! Herneos could be the key to untold mysteries… and maybe even threats. But fine, if you can’t be bothered, I’ll just have to find someone else…",什么？！你不想帮忙吗？你不明白这可不是什么小事！赫涅奥斯可能是解开无数谜团的关键…… 甚至可能关乎潜在的威胁。但好吧，如果你懒得管，我只能去找别人了……
PROPQUEST_INC_132118,"Ah, you've returned with the magical water stone! Thank you! I'll begin the analysis right away to confirm its origin.",啊，你带着魔法水石回来了！谢谢你！我这就开始分析，确认它的来源。
PROPQUEST_INC_132119,"Back so soon? You don’t have the magical water stone yet? We’re counting on that stone to prove if it’s truly from Herneos. Shade’s power might be stronger than we thought, so time is crucial. Please, return as soon as you have it!",这么快就回来了？你还没拿到魔法水石吗？我们还指望用这块石头证明它是否真的来自赫涅奥斯。影之势力的力量可能比我们想象的更强大，所以时间至关重要。拜托你，一拿到就立刻回来！
PROPQUEST_INC_132120,Under Shade's Command,受影之势力掌控
PROPQUEST_INC_132121,"What?! Monsters? Whole hordes?! Listen… Shade must already be at work, and if she’s there, she won’t waste any time.",什么？！怪物？成群结队的怪物？你听我说…… 影之势力肯定已经开始行动了，要是她在那里，绝对不会浪费一分一秒。
PROPQUEST_INC_132122,"I’ll need you to return there. Observe, fight, assess their strengths… If these creatures are really under Shade’s control, we need to know what awaits us.",我需要你再回去一趟。观察、战斗、评估它们的实力…… 如果这些生物真的受影之势力操控，我们必须弄清楚等待我们的是什么。
PROPQUEST_INC_132123,"When you’ve dealt with the monsters, return to see Dr. Estly. He should have finished the analysis of the water by then, and we’ll finally know if this submerged city is indeed Herneos…",等你解决掉那些怪物，就回来见Dr. 依斯特里。到那时他应该已经完成了对水石的分析，我们终将确认这座沉没之城是否就是赫涅奥斯……
