Key,English,Simplified_Chinese
UI_PVPCONTEST_RANKING_FINALISTS,Finalists,Finalists
UI_SERVERTRANSFER_CONFIRM,Are you sure you want to transfer your character to %s? You cannot change your choice after confirming.,Are you sure you want to transfer your character to %s? You cannot change your choice after confirming.
UI_RPS_INFO,RPS Game\nYou can use the Global Limited Gacha only if you win.,RPS Game\nYou can use the Global Limited Gacha only if you win.
UI_GACHA_DESC_GLOBAL_DAILY,"When opening the Random Gacha, you will receive one of the items listed below.\nThe prize pool is shared among all players on the server and each item has a limited quantity.\nThe pool resets at 00:00 server time.","When opening the Random Gacha, you will receive one of the items listed below.\nThe prize pool is shared among all players on the server and each item has a limited quantity.\nThe pool resets at 00:00 server time."
UI_RPS_REWARD_TITLE,Result,结果
UI_RPS_REWARD_TEXT,Would you like to accept the item?,是否接受该物品？
UI_RPS_REWARD_ACCEPT,Accept,接受
UI_RPS_REWARD_DECLINE,Decline,降低
UI_RPS_TITLE,Rock Paper Scissors,石头剪刀布
UI_RPS_VS,VS,VS
UI_RPS_DEFEAT,You Lose!,你输了！
UI_RPS_PAPER,Paper,布
UI_RPS_ROCK,Rock,石头
UI_RPS_SCISSORS,Scissors,剪刀
UI_RPS_WIN_TITLE,You Win!,你赢了！
UI_GACHA_ACCEPT,Accept,接受
UI_GACHA_DECLINE,Decline,降低
UI_MSGBOX_PASTE,Paste,Paste
UI_MSGBOX_CUT,Cut,Cut
UI_GUILDBUFF_LEVEL,Activated Buff Level,已激活增益等级
UI_GUILDBUFF_NEXTLEVEL,Next Level %s / %s,下一等级 %s / %s
UI_GUILDBUFF_DONATE,Donation,捐赠
UI_GUILDBUFF_TAB_LIST,Buff Information,增益信息
UI_GUILDBUFF_TAB_TOKENS,Token Donation,代币捐赠
UI_TOOLTIP_DST_DROP_EXP,Monster EXP and Drop,怪物经验值与掉落率
UI_GUILD_TAB_BUFFS,Guild Buff,公会增益
UI_TOOLTIP_DST_SPEED_ALL,Attack & Casting Speed,攻击速度与施法速度
UI_GUILDBUFF_MEMBER,Member,成员
UI_GUILDBUFF_NONE,There is no donation yet. ,目前还没有捐赠记录。
UI_TOOLTIP_BUYREQLV,Purchase requirement is level %d or higher,购买要求：等级达到 %d 或更高
UI_COSTUME_BOX_ITEM,Costume Box,时装宝箱
UI_COSTUME_BOX_MATERIAL,Repair Hammer,修理锤
UI_COSTUME_BOX_UPGRADE_PROB,Success: #b%s#nb,Success: #b%s#nb
UI_COSTUME_BOX_DECREASED,The Costume Box Upgrade Level has decreased,The Costume Box Upgrade Level has decreased
UI_MATERIAL_COUNT,%s x%d,%s x%d
UI_PURCHASE_LIMIT,Purchase Limit: %d / %d,Purchase Limit: %d / %d
UI_FITTINGROOM_BG,Background,背景
UI_OPTION_PRECISECURSOR,Pixel-Perfect Cursor Selection,Pixel-Perfect Cursor Selection
UI_WEBVIEW_OPEN,Please open your web browser to continue.,Please open your web browser to continue.
UI_BATTLEPASS_JAN,January %d Pass,一月 %d 通行证
UI_BATTLEPASS_FEB,February %d Pass,二月 %d 通行证
UI_BATTLEPASS_MAR,March %d Pass,三月 %d 通行证
UI_BATTLEPASS_APR,April %d Pass,四月 %d 通行证
UI_BATTLEPASS_MAY,May %d Pass,五月 %d 通行证
UI_BATTLEPASS_JUN,June %d Pass,六月 %d 通行证
UI_BATTLEPASS_JUL,July %d Pass,七月 %d 通行证
UI_BATTLEPASS_AUG,August %d Pass,八月 %d 通行证
UI_BATTLEPASS_SEP,September %d Pass,九月 %d 通行证
UI_BATTLEPASS_OCT,October %d Pass,十月 %d 通行证
UI_BATTLEPASS_NOV,November %d Pass,十一月 %d 通行证
UI_BATTLEPASS_DEC,December %d Pass,十二月 %d 通行证
UI_BATTLEPASS_MISSION_CONSECUTIVE_LOGIN,Log In for %s Consecutive Days,连续登录 %s 天
UI_BATTLEPASS_INFO6,%s ends at: #b%s#nb (UTC Time)\nWeekly points limit: #b%d / %d#nb\n#iPoints earned from Season missions are not counted toward the weekly limit.#ni\n#iSome rewards are enhanced after reaching level %d.#ni,%s 结束时间：#b%s#nb（UTC 时间）\n每周积分上限：#b%d / %d#nb\n#i赛季任务获得的积分不计入每周上限。#ni\n#i达到 %d 级后，部分奖励将获得强化。#ni
UI_BATTLEPASS_INFO7,%s ends at: #b%s#nb (UTC Time)\nWeekly points limit: #b%d / %d#nb\n#iPoints earned from Season missions are not counted toward the weekly limit.#ni,%s 结束时间：#b%s#nb（UTC 时间）\n每周积分上限：#b%d / %d#nb\n#i赛季任务获得的积分不计入每周上限。#ni
UI_BATTLEPASS_INFO8,%s ends at: #b%s#nb (UTC Time)\n#iSome rewards are enhanced after reaching level %d.#ni,%s 结束时间：#b%s#nb（UTC 时间）\n#i达到 %d 级后，部分奖励将获得强化。#ni
UI_BATTLEPASS_INFO9,%s ends at: #b%s#nb (UTC Time),%s 结束时间：#b%s#nb（UTC 时间）
UI_REMOTE_SHOP_TITLE,Remote Shop,远程商店
UI_HALLOWEENPASS,Halloween Pass,Halloween Pass
UI_PURCHASE_BANK_EXTRA_BAG,Purchase Extra Bag,Purchase Extra Bag
UI_SEARCH_BANK_EXTRA_BAG,Bank Extra Bag,银行额外背包
UI_EXTRA_BAG_FMT,Bank Extra Bag Time Remaining: %s,Bank Extra Bag Time Remaining: %s
UI_RAINBOWRACE_ITEMS,Rainbow Items,彩虹道具
UI_RAINBOWRACE_ITEMS_INFO,Fly through items throughout the race to use them against others!,Fly through items throughout the race to use them against others!
UI_RAINBOWRACE_POINTS,Rank %d / %d (%d points),Rank %d / %d (%d points)
UI_RAINBOWRACE_FARWARNING,You've received a speed penalty for leaving the track - return now or you'll be disqualified!,You've received a speed penalty for leaving the track - return now or you'll be disqualified!
UI_RAINBOWRACE_SPEEDMULTI,Current speed multiplier: %d,Current speed multiplier: %d
UI_RAINBOWRACE_APP_TITLE,Rainbow Race Application,Rainbow Race Application
UI_RAINBOWRACE_APP_CONFIRM,Registering costs %lld Penya. Continue?,Registering costs %lld Penya. Continue?
UI_RAINBOWRACE_APP_CURRENT,Registered Applicants: %d,Registered Applicants: %d
UI_RAINBOWRACE_APP_FEE,Application Fee: %lld Penya,Application Fee: %lld Penya
UI_RAINBOWRACE_APP_TIP,Register for the Rainbow Race,Register for the Rainbow Race
UI_RAINBOWRACE_RANKING_TIP,View the rankings of the previous race.,View the rankings of the previous race.
UI_RAINBOWRACE_APP_DISABLE_TIP,Registration is not currently open.,Registration is not currently open.
UI_RAINBOWRACE_APP_TIMELEFT,Next Race: ,Next Race: 
UI_CREATEULTIMATEWEAPON_TITLE,Create Ultimate Weapon,制作终极武器
UI_CREATEULTIMATEWEAPON_DETAIL,"Level 150+ Unique weapons can be converted into Ultimate weapons.\nTo convert, your unique weapon must be upgraded to +10, and you must provide 3 Shining Oricalkums, 3 Ultimate Orbs, and 100,000,000 Penya. Ultimate weapons retain all elemental upgrades, piercings, and stats upon conversion.","“150 级以上传奇武器可转换成为终极武器。转换条件：你的传奇武器必须强化至 +10，并消耗 3 个闪耀晶石、3 个终极宝珠以及 100,000,000 金币。终极武器在转换后将保留所有元素强化、穿孔及属性。”"
UI_CREATEULTIMATEWEAPON_CONFIRM,Confirm Ultimate weapon conversion?,你想要继续吗？
UI_CREATEULTIMATEWEAPON_ERROR_ITEM,This item cannot be made Ultimate.,无法用在此物品上
UI_CREATEULTIMATEWEAPON_ERROR_UPGRADELEVEL,You can only convert +10 weapons.,只能转换 +10 的武器。
UI_ULTIMATECONVERTIBLE,Can be converted to Ultimate,可转换为终极武器。
UI_ULTIMATE_RANDOMSTAT,Random Ultimate Stats,随机终极属性
UI_RESTAT_TITLE,Re-Stat,属性点重置卷
UI_RESTATC_DESC,Do you wish to apply the Fixed Stat upgrade to the following item?\n(%s),是否要对以下道具应用“固定属性”强化？\n（%s）
UI_RESTATR_DESC,Do you wish to apply the Random Stat upgrade to the following item?\n(%s),是否要对以下道具应用“随机属性”强化？\n（%s）
UI_RESTATR2_DESC,Do you wish to apply the Random Special Option upgrade to the following item?\n(%s),是否要对以下道具应用“随机特殊选项”强化？\n（%s）
UI_ITEM_UPGRADE_PUT,Please input an item which you want to upgrade.,请放入你想要强化的道具。
UI_MATERIAL_ITEM_PUT,Please input a material item first.,请先放入材料道具。
UI_ELEMENT_UPGRADE_ERROR_ITEM,This item cannot be used.,无法用在此物品上
UI_ULTIMATE_UPGRADE_UNSAFE,"Without a Scroll of XProtect, the item will be destroyed if upgrading fails.",“若未使用终极防护卷轴，强化失败时道具将被销毁。”
UI_MATERIAL_NAME,%s x%d,%s x%d
UI_MATERIAL_NAME_PLACEHOLDER,Material,材料
UI_PROTECTION_SCROLL_PLACEHOLDER,Protection Scroll,Protection Scroll
UI_ULTIMATE_PREFIX,[Ultimate],[终极]
UI_TOOLTIP_DST_LAST_STAND,Last Stand Chance,最后一战几率
UI_TOOLTIP_DST_RIP_REFLEX,Riposte Reflex Chance,防守反击几率
UI_TOOLTIP_DST_PRANK_ESCAPE,Prankster's Escape Chance,王牌小丑几率
UI_TOOLTIP_DST_HEAL_GRACE,Healing Grace Chance,神圣祈祷几率
UI_TOOLTIP_DST_SPIRITUAL_CHARGE,Spiritual Overcharge Chance,精神充能几率
UI_TOOLTIP_DST_AURABURST,Aura Burst Chance,爆破光环几率
UI_TOOLTIP_DST_WATERBOMB,Waterbomb Chance,水弹
UI_TOOLTIP_DST_SLOW_RATE,Dmg Slow Rate,伤害减速几率
UI_TOOLTIP_DST_ARCANE,Arcane Insight Chance,奥数洞悉几率
UI_MSGBOX_DISMANTLE,Dismantle,分解
UI_PLAYERHOUSINGBUY_TITLE,Select House Template,选择房屋模板
UI_PLAYERHOUSINGBUY_INFO,Select a template for your house.\n\n#b#cffff0000Changing your house template will remove all currently placed decorations and NPCs! Save them to a preset to restore them later.#nc#nb,Select a template for your house.\n\n#b#cffff0000Changing your house template will remove all currently placed decorations and NPCs! Save them to a preset to restore them later.#nc#nb
UI_PLAYERHOUSINGBUY_CONFIRM,Select Template,选择模板
UI_PLAYERHOUSINGBUY_MSGBOX_INFO,"Select this template?\n#bNote:#nb If you already own a house, this action will remove all currently placed decorations and NPCs.","Select this template?\n#bNote:#nb If you already own a house, this action will remove all currently placed decorations and NPCs."
UI_PLAYERHOUSINGVISIT_TITLE,Visit a Friend's House,拜访好友房屋
UI_PLAYERHOUSINGVISIT_INFO,Select a friend to visit. Only friends who are online and allow you to visit are listed here.,请选择要拜访的好友。此处仅显示在线并允许你访问的好友。
UI_MESSENGER_MENU_HOUSINGVISIT_ALLOW,Allow house visits,允许他人来访
UI_MESSENGER_MENU_HOUSINGVISIT_DENY,Deny house visits,拒绝他人来访
UI_GACHA_DESC_HOUSING,You will receive the following housing objects.,You will receive the following housing objects.
UI_PLAYERHOUSINGVISIT_CONFIRM,Visit House,拜访房屋
UI_HOUSINGSETUP_OBJECTSLIST,House inventory,房屋仓库
UI_HOUSINGSETUP_EDITIONMODE,Toggle edit,切换编辑模式
UI_HOUSINGSETUP_RESET,Remove all objects,移除所有物件
UI_HOUSINGSETUP_RESET_MSGBOX_INFO,Return all placed housing objects to your house inventory? #bYou can place them again later.#nb,Return all placed housing objects to your house inventory? #bYou can place them again later.#nb
UI_HOUSINGSETUP_PLACE_CONFIRM,Place Object,放置物件
UI_HOUSINGSETUP_PLACE_INFO,"Select a housing object and click Place Object, then:- Use the mouse wheel to rotate it\n- Hold the mouse wheel and move the mouse left/right to resize it\n- Left-click to finalize placement","Select a housing object and click Place Object, then:- Use the mouse wheel to rotate it\n- Hold the mouse wheel and move the mouse left/right to resize it\n- Left-click to finalize placement"
UI_TOOLTIP_HOUSENPC,"When placed, this house NPC grants the following bonuses:",“放置后，该房屋NPC将提供以下加成：”
UI_HOUSINGSETUP_OBJECTS,Decorations,装饰品
UI_HOUSINGSETUP_NPCS,NPCs,NPCs
UI_HOUSINGSETUP_FILTER_HDR,Filter,筛选
UI_HOUSINGSETUP_FILTER_HDR_ALL,All,全部
UI_HOUSINGSETUP_FILTER_TREE,Trees,树
UI_HOUSINGSETUP_FILTER_OTHER,Other,Other
UI_GUILDHOUSINGBIDS_INFO,"You can place a bid on this Guild Ship. In #b#u%s#nb#nu, the guild with the highest bid will gain ownership of this Guild Ship. \n\n#b#uNote:#nu#nb \n- You can only bid on one Guild Ship at a time. \n- The Penya used to place a bid is taken from your Guild Bank. \n- You can increase your bid at any time before the bidding period ends.",你可以为此公会船提交竞标。在 #b#u%s#nb#nu 之后，出价最高的公会将获得此公会船的所有权。\n#b#u注意：#nu#nb\n-同一时间只能对一个公会船进行竞标。\n-用于竞标的金币将从你的公会银行中扣除。\n-你可以在竞标期结束前的任意时间追加出价。
UI_GUILDHOUSINGBIDS_HDR,Guild Bids,公会竞标
UI_GUILDHOUSINGBIDS_PLACE,Place Bid,提交竞标
UI_GUILDHOUSINGBIDS_MSGBOX_INFO,Enter the amount you wish to bid. #b#uBids are placed using Penya from your Guild Bank.#nu#nb,请输入你希望竞标的金额。#b#u竞标将使用你公会银行中的金币进行。#nu#nb
UI_GUILDHOUSINGBIDS_EMPTY,There are currently no bids for this Guild Ship.,目前该公会船尚无任何竞标。
UI_MAP_SHIP_TELEPORT,Teleport to Your Guild Ship,传送至你的公会船
UI_MAP_SHIP_TOOLTIP_OWNED,%s's Guild Ship,%s 的公会船
UI_GUILD_TAB_HOUSING,Ship,船
UI_GUILD_TAB_HOUSING_NEXTARTIFACTHDR,Next Artifact Placement:,下一个神器放置位置：
UI_GUILD_TAB_HOUSING_PLACEARTIFACTHDR,Time Remaining to Select the Artifact Position:,剩余选择神器位置的时间：
UI_GUILD_TAB_HOUSING_TELEPORT,Teleport to Ship,传送至船只
UI_GUILD_TAB_HOUSING_BONUSESHDR,Current Guild Ship Bonuses,当前小屋加成
UI_GUILDHOUSINGARTIFACT_MSGBOX_INFO,Are you sure you want your guild's artifact to spawn here? #b#cffff0000Note: A %s Penya fee will be taken from your guild's bank.#nc#nb,确定要让你们公会的神器在此处生成吗？#b#cffff0000注意：将从你们的公会银行中扣除 %s 金币。#nc#nb
UI_GUILD_POWER_GUILDHOUSE,Guild Ship Management,公会船管理
UI_MAP_GHARTIFACT_TOOLTIP,A Guild Ship Artifact is somewhere here...,这里的某处藏有公会船神器……
UI_GUILD_TAB_HOUSING_NOOWNED,Your guild does not own a Guild Ship.,你的公会尚未拥有公会船。
UI_GUILD_TAB_HOUSING_INFO,"If your guild owns a Guild Ship, every other Saturday you must place an Artifact at one of the designated locations. Placing an Artifact costs #b#u%s Penya#nu#nb.\n\nIf your guild does not own a Guild Ship, you can register for the next Artifact Battle for #b#u%s Penya#nu#nb for a chance to obtain one.\nYou can only apply or cancel up to 1 hour before the battle begins.\n\n\nOnce the Artifact is placed, your guild must defend it on the PK channel against other players. If you fail to defend it, you will lose ownership of the Guild Ship.\n\nIf you successfully defend it, #ba portion of the registration fee will be refunded.#nb",如果你们公会拥有公会船，每周六你们必须在指定位置之一放置一枚神器。放置神器需花费 #b#u%s 金币#nu#nb。\n如果你们公会不拥有公会船，你可以支付 #b#u%s 金币#nu#nb 报名参加下一次神器争夺战，有机会获得一艘公会船。\n你只能在战斗开始前 1 小时内进行报名或取消。\n一旦神器被放置，你们公会必须在 PK 频道抵御其他玩家的进攻。如果防守失败，你们将失去公会船的所有权。\n如果成功防守，#b将返还部分报名费用。#nb
UI_HOUSINGSETUP_PRESETS,Presets,预设
UI_HOUSINGSETUP_MANAGE,Management,管理
UI_HOUSINGPRESET_INFO,You can manage housing presets for this house template in this window. Click a preset to preview object and NPC placements.\n\n#b#uNote:#nb#nu Applying a preset will remove all currently placed decorations and NPCs. Only the NPCs you have placed will be saved to the preset list. Decorations or NPCs that have expired will not be placed when applying a preset.,你可以在这个窗口中管理该房屋模板的预设。点击一个预设可预览物件和 NPC 的摆放位置。\n#b#u注意：#nb#nu 应用预设将会移除当前已放置的所有装饰和 NPC。只有你手动放置的 NPC 会被保存到预设列表中。已过期的装饰或 NPC 在应用预设时将不会被放置。
UI_HOUSINGPRESET_HDR,Preset List,预设列表
UI_HOUSINGPRESET_NEW,New,新建角色
UI_HOUSINGPRESET_DELETE,Delete,删除
UI_HOUSINGPRESET_APPLY,Apply,应用
UI_HOUSINGPRESETS_MSGBOX_INFO,Preset Name,预设名称
UI_HOUSINGPRESETS_ERROR_NAME,You have to set a name.,你必须设置一个名称。
UI_HOUSINGPRESETS_ERROR_NAME_INVALID,The name you set for the preset is incorrect!,你为预设设置的名称不正确！
UI_UPGRADE_GENERALTAB,General Upgrade,普通精炼
UI_UPGRADE_ELEMENTTAB,Element Upgrade,属性精炼
UI_UPGRADE_PIERCINGTAB,Piercing,穿洞精炼
UI_GUILD_TAB_HOUSING_VISITS,Allow Non-Guild Visitors,允许非公会成员访问
UI_HOUSINGSETUP_FILTER_CHAIR,Chair,椅子
UI_HOUSINGSETUP_FILTER_SOFA,Sofa,沙发
UI_HOUSINGSETUP_FILTER_LIGHT,Light,Light
UI_HOUSINGSETUP_FILTER_DESK,Desk,Desk
UI_HOUSINGSETUP_FILTER_TABLE,Table,Table
UI_HOUSINGSETUP_FILTER_DRAWER,Drawer,Drawer
UI_HOUSINGSETUP_FILTER_BED,Bed,Bed
UI_HOUSINGSETUP_FILTER_PLANT,Plant,Plant
UI_HOUSINGSETUP_FILTER_CLOSET,Closet,Closet
UI_HOUSINGSETUP_FILTER_BATH,Bath,Bath
UI_PLAYERHOUSINGBUY_SIZE_SMALL,S,S
UI_PLAYERHOUSINGBUY_SIZE_MEDIUM,M,M
UI_PLAYERHOUSINGBUY_SIZE_LARGE,L,L
UI_ACHIEVEMENTS_STAT_PAGE,Additional Stat Page,额外属性页
UI_STAT_PAGE_SELECT,Select your stat page:,选择你的属性页：
UI_HOUSINGSETUP_FILTER_FENCE,Fence,Fence
UI_HOUSINGSETUP_FILTER_GRASS,Grass,草地效果
UI_HOUSINGSETUP_FILTER_ROCK,Rock,石头
UI_REPORT_DISCORD,"To report a player, please send a message through our Discord Modmail with valid evidence. Open Discord now?","To report a player, please send a message through our Discord Modmail with valid evidence. Open Discord now?"
UI_GUILDSHIP_UNKNOWN,Unknown Guild,未知公会
UI_GUILDSHIP_VACANT,Unclaimed Ship,未认领的船只
UI_OPTION_WINDOWS_FONT,PC Flyff Font,PC Flyff Font
UI_CREATE_ULTIMATE_WEAPON,Create Ultimate Weapon,制作终极武器
UI_CREATE_ULTIMATE_WEAPON_DESC,Create Ultimate weapons during the event period to earn rewards!\nYou can earn additional rewards based on how many you create.,活动期间打造终极武器即可获得奖励！\n根据你打造的武器数量，还可领取额外奖励！
UI_CREATE_ULTIMATE_WEAPON_LVL1,1 time,1 time
UI_CREATE_ULTIMATE_WEAPON_LVL2,2 times,2 times
UI_CREATE_ULTIMATE_WEAPON_LVL3,3 times,3 times
UI_CREATE_ULTIMATE_WEAPON_LVL4,4 times,4 times
UI_CREATE_ULTIMATE_WEAPON_LVL5,5 times,5 times
UI_UPGRADE_ULTIMATE_WEAPON,Upgrade Ultimate Weapon,终极武器精炼
UI_UPGRADE_ULTIMATE_WEAPON_DESC,Upgrade Ultimate weapons during the event period to earn rewards!\nYou can earn additional rewards based on the upgrade level.,Upgrade Ultimate weapons during the event period to earn rewards!\nYou can earn additional rewards based on the upgrade level.
UI_UPGRADE_ULTIMATE_WEAPON_LVL1,Achieve Ultimate Upgrade +1,Achieve Ultimate Upgrade +1
UI_UPGRADE_ULTIMATE_WEAPON_LVL2,Achieve Ultimate Upgrade +2,Achieve Ultimate Upgrade +2
UI_UPGRADE_ULTIMATE_WEAPON_LVL3,Achieve Ultimate Upgrade +3,Achieve Ultimate Upgrade +3
UI_UPGRADE_ULTIMATE_WEAPON_LVL4,Achieve Ultimate Upgrade +4,Achieve Ultimate Upgrade +4
UI_UPGRADE_ULTIMATE_WEAPON_LVL5,Achieve Ultimate Upgrade +5,Achieve Ultimate Upgrade +5
UI_RAINBOWRACE_RANKING,Leaderboard,Leaderboard
UI_EXCHANGE_ACCOUNTLINK,#cffff0000The result will be Account-Linked because some of the materials are Account-Linked.#nc,#cffff0000The result will be Account-Linked because some of the materials are Account-Linked.#nc
UI_EXCHANGE_SOULLINK,#cffff0000The result will be Soul-Linked because some of the materials are Soul-Linked.#nc,#cffff0000The result will be Soul-Linked because some of the materials are Soul-Linked.#nc
UI_RAINBOWRACE_TELEPORT_TITLE,Rainbow Race,Rainbow Race
UI_RAINBOWRACE_TELEPORT_MSG,"The Rainbow Race will begin shortly. Teleport to the starting point? If you decline, you will be disqualified with no refund.","The Rainbow Race will begin shortly. Teleport to the starting point? If you decline, you will be disqualified with no refund."
UI_BATTLEPASS_CHRISTMAS2023,Christmas Pass 2023,Christmas Pass 2023
UI_HOME_LOGIN_EMAIL,Sign in with Email,Sign in with Email
UI_HOME_LOGIN_EMAIL_TIP,Log in with your Flyff Universe account email or username,使用你的 Flyff Universe 账号邮箱或用户名登录
UI_SESSION_TITLE,Saved Sessions,登录记录
UI_SESSION_REMOVE,Remove,移除
UI_SESSION_REMOVEALL,Remove All,移除全部
UI_LOW_FRAMERATE_GUIDE_TITLE,Caution,警告
UI_LOW_FRAMERATE_GUIDE_DESC,Client performance is low.\nPlease review the following tips:,Client performance is low.\nPlease review the following tips:
UI_LOW_FRAMERATE_GUIDE_GUIDE01,1) Adjust the in-game video/graphic settings to match your PC.,1) Adjust the in-game video/graphic settings to match your PC.
UI_LOW_FRAMERATE_GUIDE_GUIDE02,2) Make sure hardware acceleration is enabled in your browser.,2) Make sure hardware acceleration is enabled in your browser.
UI_LOW_FRAMERATE_GUIDE_BUTTON_SETTING,Go to Game Settings,Go to Game Settings
UI_BATTLEPASS_MISSION_FINISH_RAINBOW_RACE,Finish a Rainbow Race,Finish a Rainbow Race
UI_LOCKED_SLOT_TIP,"Additional inventory slots can be unlocked by completing certain quests or achievements, or by using an Extra Bag (available in the Flyff Shop).","Additional inventory slots can be unlocked by completing certain quests or achievements, or by using an Extra Bag (available in the Flyff Shop)."
UI_LOCKED_SLOT_TIP_COUPLE,Additional slots can be unlocked by increasing your couple level or proposing with a higher-grade couple ring.,Additional slots can be unlocked by increasing your couple level or proposing with a higher-grade couple ring.
UI_QUEST_SLOTS_COMMAND,Uncompleted quests that unlock inventory slots:,Uncompleted quests that unlock inventory slots:
UI_ACHIEVEMENT_SLOTS_COMMAND,Unclaimed or incomplete achievements that unlock inventory slots:,Unclaimed or incomplete achievements that unlock inventory slots:
UI_QUEST_KILL_MONSTER_COUNT,Defeat Monsters #cffc32f07#b%d/%d#nb#nc,Defeat Monsters #cffc32f07#b%d/%d#nb#nc
UI_STORAGE_EXPIRED,(Expired),(Expired)
UI_STORAGE_GETALL,Retrieve All,Retrieve All
UI_STORAGE_GETALL_TIP,Retrieve all items to your inventory,Retrieve all items to your inventory
UI_STORAGE_LIST,Contains %d items:,Contains %d items:
UI_STORAGE_MORE,And %d more,And %d more
UI_STORAGE_VIEW,Shift+Left-click or Right-click to view the contents.,Shift+Left-click or Right-click to view the contents.
UI_STORAGE_VIEW_INV,Shift+Left-click to view the contents.,Shift+Left-click to view the contents.
UI_STORAGE_VIEW_MOBILE,Long press to view the contents.,Long press to view the contents.
UI_ACHIEVEMENTS_TOTAL_CONNECTION_PREMIUM_TAB,Premium Login Rewards,Premium Login Rewards
UI_ACHIEVEMENTS_PROBABILITY,Probability,Probability
UI_ACHIEVEMENTS_PROBABILITYTIP,View premium reward probabilities,View premium reward probabilities
UI_ACHIEVEMENTS_PLAYTIME_PURCHASEBTN,Purchase Playtime Coupon,Purchase Playtime Coupon
UI_ACHIEVEMENTS_CONNECTION_PURCHASEBTN,Purchase Login Coupon,Purchase Login Coupon
UI_STATBOARD_TITLE,Statboard,Statboard
UI_STATBOARD_RAW,Raw Stats,Raw Stats
UI_STATBOARD_GRAPHS,Graphs,Graphs
UI_STATBOARD_RANK,Rank,Rank
UI_STATBOARD_TIME,Time,Time
UI_STATBOARD_ITEMS,Items,Items
UI_STATBOARD_SPEED,Avg Speed,Avg Speed
UI_STATBOARD_HIDDEN,Hidden zero values: %d,Hidden zero values: %d
UI_APP_UPGRADABLE_ITEMPACK_TIP,Displays the Upgradable Item Pack Menu.,Displays the Upgradable Item Pack Menu.
UI_UPGRADE_ITEMPACK,Upgrade,精炼
UI_ITEMPACK_UPGRADE_TITLE,Item Pack Upgrade,Item Pack Upgrade
UI_ITEMPACK_UPGRADE_DESC,"When you open an egg, you can receive all of the items listed below.\nIf you successfully upgrade the egg, you will receive higher-ranked items. If the upgrade fails, the egg may be downgraded or destroyed.","When you open an egg, you can receive all of the items listed below.\nIf you successfully upgrade the egg, you will receive higher-ranked items. If the upgrade fails, the egg may be downgraded or destroyed."
UI_ITEMPACK_UPGRADE_DESC_EMPTY,Drag and drop an upgradable item pack into the item slot.,Drag and drop an upgradable item pack into the item slot.
UI_ITEMPACK_UPGRADE_CONFIRM,Successful upgrades increase the reward. Failed upgrades may downgrade or destroy the item.\nProceed?,Successful upgrades increase the reward. Failed upgrades may downgrade or destroy the item.\nProceed?
UI_TAB_EGG_USE_NAME,Egg Use Achievements Event,Egg Use Achievements Event
UI_EGG_USE_EVENT,Egg Use,Egg Use
UI_EGG_USE_EVENT_DESC,"Use eggs during the event to earn rewards.\nRewards are granted when the total number of eggs used reaches certain milestones.\nRewards are limited by egg color, so hurry - first come, first served!","Use eggs during the event to earn rewards.\nRewards are granted when the total number of eggs used reaches certain milestones.\nRewards are limited by egg color, so hurry - first come, first served!"
UI_EGG_USE_RED_EGG,Red Egg,Red Egg
UI_EGG_USE_ORANGE_EGG,Orange Egg,Orange Egg
UI_EGG_USE_YELLOW_EGG,Yellow Egg,Yellow Egg
UI_EGG_USE_GREEN_EGG,Green Egg,Green Egg
UI_EGG_USE_BLUE_EGG,Blue Egg,Blue Egg
UI_PLAYERHOUSINGBUY_KEEPTIME,Expires in:,Expires in:
UI_HOUSINGSETUP_KEEPTIME,Expires in:,Expires in:
UI_GUILD_TAB_HOUSING_JOINBATTLE,Participate in Artifact Battle,Participate in Artifact Battle
UI_GUILD_TAB_HOUSING_CANCELBATTLE,Cancel Participation,Cancel Participation
UI_GUILDHOUSING_ARTIFACTBATTLEJOIN_MSGBOX_INFO,"Participate in the next Artifact Battle?\n#cffff0000#bWARNING: Participation costs %s Penya, which is taken from your Guild Bank!#nb#nc","Participate in the next Artifact Battle?\n#cffff0000#bWARNING: Participation costs %s Penya, which is taken from your Guild Bank!#nb#nc"
UI_GUILDHOUSING_ARTIFACTBATTLECANCEL_MSGBOX_INFO,Cancel participation in the Artifact Battle? All Penya spent to participate will be refunded.,Cancel participation in the Artifact Battle? All Penya spent to participate will be refunded.
UI_GUILD_TAB_HOUSING_NEXTARTIFACTBATTLEHDR,Next Artifact Battle:,Next Artifact Battle:
UI_CHARINFO_HOUSING,Housing,房屋
UI_CHARINFO_HOUSING_TEMPLATE,Current Template,当前模板
UI_CHARINFO_HOUSING_EXPIRATION,Expires in,剩余过期时间
UI_CHARINFO_HOUSING_BONUSES,Current bonuses,当前加成
UI_CHARINFO_HOUSING_NOHOUSE,No house yet.,尚未拥有房屋。
UI_CHARINFO_HOUSING_EXPIRED,Expired.,已过期
UI_HOUSINGPRESETSAPPLY_MSGBOX_INFO,This preset contains non-permanent decorations or NPCs. Apply this preset anyway?\n#b#cff78e12fNote: Decorations and NPCs with the shortest remaining duration are prioritized.#nb#nc,This preset contains non-permanent decorations or NPCs. Apply this preset anyway?\n#b#cff78e12fNote: Decorations and NPCs with the shortest remaining duration are prioritized.#nb#nc
UI_GUILDHOUSING_ARTIFACTBATTLE_TIMELEFT,Artifact Battle Ends In,Artifact Battle Ends In
UI_GUILD_LOG_BTN,Log,Log
UI_GUILDLOG_TITLE,Guild Log,公会日志
