Key,English,Simplified_Chinese
NPC_000761,Safe travels! Stop by if you run across any rare artifacts!,祝你一路顺风喔~
NPC_000762,Gah! An Aibatt's genetic structure is so perplexing! It's like... winged-cyclops DNA!,啊！一只独眼蝠的基因结构好复杂！这就像... 有翅膀的独眼巨人的DNA！
NPC_000763,"The Madrigal Laboratory is here inside Saint Hall. It is the biggest science institute in all of Madrigal. The flying boards and brooms that we all use were developed here! Pretty cool, huh?",晨光古楼是晨光镇里的最大研究中心.法师的飞行也都在这里进行研究.
NPC_000764,"My name is Heltung Mondugane and I am the Chief Researcher of Project 2 here at the Madrigal Laboratory. I would show you around the lab, but we are running some Top Secret experiments at the moment.",我的名字叫哈顿，我是瑞加实验室第二计划的负责人。我会带你参观实验室，但我们目前正在进行一些绝密实验。
NPC_000765,"Ciao! Hey, if you come across any new species of Masquerpet, let me know!",祝你一路顺风喔~
NPC_000766,My name is Herth Emaldhan and I am a guide in Saint City.,我是晨光镇的讲解员赫丝
NPC_000767,My name is Janne Orgriman and I am a guide in Saint City.,我是晨光镇的讲解员珍妮
NPC_000768,"Please find my child! Please, Please,",拜托你~帮我找一下我的孩子!!拜托...拜托...我的..孩子..呜呜..
NPC_000769,My baby was so cute I can still hear her voice.,"我的孩子是个很漂亮的小女孩..只是他的笑声有点大,有点古怪....（回想时的微笑）"
NPC_000770,My name is JeongHwa Song I moved here to Saint City a few years ago.,"我是去年搬到晨光镇的,名叫吉哈娃,本来是一个流浪游侠,后来定居在这里了."
NPC_000771,The name of my daughter is Jingyoung. Please let me know if you find her.,"我女儿的名字是真英,如果有见到她的话,一定要告诉我~"
NPC_000772,Healthy body for healthy mind! Here are some delicious foods made by Karin! They are good for your health!,为了健康需要吃我卡琳亲自做的食物~
NPC_000773,What can you do for me?,你能为我做些什么吗?
NPC_000774,"I do not like Bulrox, and I do not like Bill. How could my daughter like that kind of.. Ugh! It is making me crazy!",我不喜欢布鲁克，而且我也不喜欢比尔。我的女儿怎么能喜欢那种家伙….咳！真让我头大！
NPC_000775,"My name is Karin Sharafobhan and I run the Food Shop here in Saint City. My daughter, Tina, is the beauty of Saint City.","我是在晨光镇经营餐饮店的卡琳,晨光镇美女蒂娜是我的女儿喔~"
NPC_000776,Good bye! Enjoy healthy food all the time!,谢谢光临！要多吃一点，才会有足够的体力哦~
NPC_000777,My name is Kimberley Prosis and I am a guide here in Saint City And Jeff in Flarine is my husband. Maybe you have met him.,"我叫金贝利,我是这里的一名讲解员,我的丈夫杰夫在帕里工作，或许你已经见过他了!"
NPC_000778,We offer quests put out by the citizens of Saint City. These quests are for anyone who is level 27 or higher.,有很多委托任务等着你喔~27级以上的玩家来挑战吧~
NPC_000779,Welcome! My name is Lancomi and I am the head of the quest center in Saint City. We collect quests from the citizens and then list them here for you.,欢迎！我的名字叫兰科米，我是晨光任务管理所的负责人。我们从市民那里收集任务，然后在这里向您列出。
NPC_000780,My name is Leann Hentte and I am a guide here in Saint City.,我是晨光的讲解员露恩
NPC_000781,My name is Saint Pang. I am the second child of the Pang family. We have been managing the Lodelight for generations.,我叫晨光胖胖。我是胖胖家的老二。几代人以来，我们一直在管理光明之塔。
NPC_000782,Honor the will of Rhisis! Show the anger of Rhisis! Be the curse of Rhisis!,接受莱斯的意志吧!接受莱斯的愤怒吧!接受莱斯的诅咒吧!
NPC_000783,Being a Magician requires strong spirit. You cannot be a real Magician if you do not train your spirit well.,"魔导士需要一个强韧的精神。如果在训练中投机取巧的话,你就没有资格成为一个魔导士了。"
NPC_000784,I am Sergeant Lopaze Jenip of the Madrigal Job Training Center I will help you to become the best Magician.,"我是瑞加的训练助教,名叫洛帕兹。我会领导你们成为一个最棒的魔导士。"
NPC_000785,Strong spirit! This is the symbol of the Magician. Please do not forget that.,强韧的精神!这就是魔导士的象征。
NPC_000786,"Do you want to use great and powerful magic? Then you should visit me, Martin!","如果想体验精彩的魔法,就来找我马丁喔~"
NPC_000787,"Here, there are lots of things to ask you Ha ha ha","这里,还有很多事情要问你哦,哈哈哈~!"
NPC_000788,"I heard that Mule got into trouble In terms of magic skill, Mule was much better than me. What a pity, I think Marche is having a hard time because of the incident.","听说穆勒发生了一些问题,他拥有很好的实力,真可惜~"
NPC_000789,My name is Martin Scornsiege and I run the Magic Shop in Saint City I am also the chairman of the Society for the Study of Magic Ha ha ha,"我是在晨光镇经营魔法商店的马丁,也是晨光镇魔法协会会长喔."
NPC_000790,Good bye I hope your path will be lit by magical power.,慢走喔~愿魔力常伴随你左右.
NPC_000791,"Oh, cool! Wow! I really want to have one!",哇!好帅喔~我超想要那个的~
NPC_000792,"Hehehe I like special things that nobody else has and pretty girls, too! Hehehe",我就是喜欢独一无二的东西和漂亮的女生~哈哈哈
NPC_000793,"Hey, there! I am Mayun Song People are always saying I am impolite but this is just my style, man! Whatever..",嘿！我叫马润。这儿的人总说我没礼貌，但这就是我啊！无所谓啦…
NPC_000794,See ya!,你慢走吧!
NPC_000795,Welcome to the Saint City Station! We provide detailed and safe flying services!,欢迎光临晨光航空站!我们会提供安全的服务
NPC_000796,"Our blood will soak the ground, and our shouts will echo across the skies. Then everything shall fall to their will.","大地万物,所有的一切都会支持他们的!"
NPC_000797,"My name is Parine Hoavent and I am the scion of Lillip. At the moment, I am learning how to manage the Station from Tina.","我是莉莉普后裔,目前跟蒂娜姐姐学习管理航空站的方法。"
NPC_000798,We offer special services for our customers here at Saint City Station!,"这里是晨光航空站,很高兴为你服务!"
NPC_000799,It is strange. It is weird. Hmm,好奇怪喔...前后根本不对啊?!
NPC_000800,"Oh! I was thinking so deeply that I did not know you were there. Yes, it is nice to meet you.","哎呀!吓我一跳啊,我正在想其他事情,所以没注意到你来.不好意思啊~"
NPC_000801,My name is Porgo Berldent and I am the mayor of the Society for Studying Disappearances in Saint City Ha ha ha,"我是晨光镇失踪儿童协会的会长,叫做[柏洛洛]。"
NPC_000802,Would you work for our society? It is okay if you do not want to.,"年轻人,想不想再我们协会工作啊?有没有兴趣啊?!"
NPC_000803,Hello! Hehehe,您好呀！冒险者
NPC_000804,There are so many rare and precious things in the world I will never die until I collect all of them. Never!,世界上有这么多稀有和珍贵的东西，我永远不会死，直到我收集到所有的东西。永远！
NPC_000805,I am collecting everything rare and precious in the world. Some people call me the Strange Collector.,我正在收集世界上一切珍稀的东西。有些人叫我奇怪的收藏家。
NPC_000806,Good bye! Please find me if you have anything rare and precious!,再见！如果你有什么珍稀的东西，请找我！
NPC_000807,"Oh! Please be careful, this is a very important one! It is an ancient document!!","哎哟!那个要拿好啦,不可以把古代文书随便乱丢啦!"
NPC_000808,"The ancient documents should be treated very carefully, because they are very old and fragile.","要好好的保管古代文书,因为它们的书皮太老旧了,一不小心就会破掉的."
NPC_000809,My name is Rovanett Ganelis I am in charge of keeping the ancient documents here at the public library in Saint City.,我的名字叫鲁巴迦丽，我的职责是在晨光图书馆管理远古文献。
NPC_000810,Please visit again whenever you need to see any of the documents.,我这里有很多很棒的文书有需要的话来找我吧~
NPC_000811,"Everyone in Saint City, are you happy? I am doing the best I can.","晨光镇的人民们,今天过得好吗?生活有没有变得更有乐趣一点呢?"
NPC_000812,I am making a tour to hear the opinions of people in Saint City. May I help you?,"我为了倾听晨光镇人民的心声,而在这里徘徊,有什么事情吗?"
NPC_000813,I am the mayor of Saint City. I am in charge of pretty much everything here.,我是晨光的市长。我管理这里所有的一切。
NPC_000814,For Saint City!,晨光镇万岁!
NPC_000815,All the information you need about flying is here at the Station.,您需要关于飞行的所有信息吗?需要的话请来找我
NPC_000816,I would like to ask you to do something for me.,我希望要求您为我做一件事
NPC_000817,"Bill and I love each other very much, but my mother is not getting along with him. So we are seeing each other secretly.","比尔和我非常的相爱,但我母亲不准我和他相处,所以我们只能秘密的见面"
NPC_000818,My name is Tina Sharafobhan and I manage the Station in Saint City. The woman who runs the Food Shop is my mother.,我的名字叫蒂娜，我是晨光航空站的管理员。餐饮店的店主是我的母亲。
NPC_000819,I hope you enjoy your flying!,我希望您能享受飞行带来的快感
NPC_000820,"You know, they say acting is 'reacting'. Not sure why I need to dig a hole, though.","这是盾,不是铁锹"
NPC_000821,My hands are covered with blisters! Anyone have any gloves?,我的手上长满了水泡！有人有手套吗？
NPC_000822,Who ever thought that trying to dig through solid stone was a good idea should be shot.,谁曾认为尝试挖穿坚固的石头是个好主意，谁就应该被枪毙。
NPC_000823,"We're rehearsing for our play, 'Romao and Juliat'. What do you think about my acting? Do you like it?",我随时都在等着你呢~我是为了你而存在
NPC_000824,"Greetings, theatre patron! We are all members of the Pepoview Troupe! We are renowned throughout Madrigal for our brilliant performances. I'm sorry to cut this short, but I must get back to rehearsal. Bye! ","我们是最完美的剧团[帕佩团]!不好意思,我要继续做练习了."
NPC_000825,On with the show!,我们[帕佩团]总是在您身边了
NPC_000826,"Oh, Juliat. You are as beautiful as a wet dog.","茱丽亚~现在可以把你的窗关起来了,我已经看不到了的窗户了!"
NPC_000827,"Juliat, I beg you, close your window. You're scaring the children!","茱丽亚~现在可以把你的窗关起来了,我已经看不到了的窗户了!"
NPC_000828,"Juliat, there's someone else. I'm leaving you for your brother!",你能为我做些什么呢?
NPC_000829,"Our love is like a splinter. Unwanted, sharp, and painful!",我目前正在排演做新的戏码!我演技不错吧!
NPC_000830,"We're rehearsing for our play, 'Romao and Juliat'. What do you think about my acting? Do you like it?",我随时都在等着你呢~我是为了你而存在
NPC_000831,"Oh, happy dagger! Goodbye Romao!",我随时都在等着你呢~我是为了你而存在
NPC_000832,"My window will be open for you, forever.",我随时都在等着你呢~我是为了你而存在
NPC_000833,"Romao, I will always love you. Please come back! What about our buffs?!",洛茂，我永远爱你，请回来吧！我们的buff呢？！
NPC_000834,Have at thee! Ha!,真有你的哈！
NPC_000835,"Our feud runs deep, Romao! You cannot have my sister!",我们的仇恨根深蒂固，洛茂！你不能娶我妹妹！
NPC_000836,"Parting is such sweet... Erhm, line please?","那女生不适合你,在去找一个更好的吧!"
NPC_000837,"Juliat, he doesn't want you anymore. On the bright side, you get to live!","那女生不适合你,在去找一个更好的吧!"
NPC_000838,"I really need to finish these accounting numbers for the troupe. Man, I sure do hate math.",你能为我做点什么事情?
NPC_000839,"Oh, Iblis above! We have so much to do before our next performance. Will we be ready?",Oh，幻魔依普利就在上面！我们需要做好准备。我们会准备好吗？
NPC_000840,Where's my daughter? Has anyone seen her?,我的女儿在哪里?有人看见她了吗?
NPC_000841,Pepoview! Pepoview! I love the cheer of the crowd after a good performance.,我的女儿在哪里?有人看见她了吗?
NPC_000842,Would you do me a favor?,可以帮一个忙吗?
NPC_000843,The whole world has been plunged into confusion and the only thing we can hear is groaning.,全世界陷入一片混乱!
NPC_000844,Are you ready to carry this burden for your whole life? Do you have the confidence to be a Magician?,"要拿着很重的包裹生活着,有信心吗?有信心成为一个魔导士吗?"
NPC_000845,It depends on you whatever you choose. But there will be less of a struggle if you listen to your feelings.,"他依靠你的选择,你将继续奋斗!"
NPC_000846,I am Major Wingyei Spero of the Madrigal Job Training Center. You are in the right place if you want to feel the strong magic power of a Magician.,我是瑞加专业的训练教官，叫艾文。如果想成为一个强大的魔导士，你就找对人了！
NPC_000847,Believe in your own will!,"请相信自己的意志,魔导士们!加油!"
NPC_000848,"Do you want to use splendid magic? Then you should visit the Magic Shop that I, Haven, own!",想使用精彩的魔法就来找我哈本喔!
NPC_000849,"Whatever you choose, you should follow through.",无论你选择什么，你都应该坚持到底。
NPC_000850,"To be honest I like Achaben. But I am not sure if he will accept me, because I am older than him.","我在暗恋雅察本,不过不知道他会不会接受,因为我比他要大几岁~"
NPC_000851,My name is Haven Bgeoner. I run the Magic Shop here in Darken.,我是在达肯经营魔法商店的哈本!
NPC_000852,Take care,一切小心喔~
NPC_000853,Here are various goods crafted by nomads! Come to the General Shop!,这里有游牧民族制作的各种商品！ 来到杂货店！
NPC_000854,What will you do for me?,你会为我做什么？
NPC_000855,"We are just nomad merchants, but we, the Khan Union, are well known for our various products in Madrigal.",我们只是游牧商人，但我们的可汗联盟因为我们在瑞加大陆上的各种产品而闻名。
NPC_000856,My name is Tandy Khan and I am selling various goods.,我的名字是丹狄可汗，我正在销售各种商品。
NPC_000857,Enjoy your flight!,祝你旅途愉快！
NPC_000858,I will do my best for the happiness of the people in Darkon! Please trust me.,相信我吧!我会负责达肯的安危的~
NPC_000859,What can you do for me?,你能为我做些什么吗?
NPC_000860,I am making the rounds in order to hear the opinions of people in Darken. May I help you?,我是为达肯的人民服务的市长，有什么问题尽管跟我说吧。
NPC_000861,I am the Mayor of Darken City.,我是达肯市长。
NPC_000862,For Darken!,达肯万岁!
NPC_000863,"Hmm It seems that you are not the party leader, or you have less than 3 party members. Also, it may not have been more than 2 days since you left your old guild.",恩..你好像不是团长??你的团满了3个人没有啊??喔..或者你离开旧的公会不够两天唷!所以.....
NPC_000864,"Are you ready to create your new guild? If you are not, please go I am very busy right now.",我最近很忙的...你确定要建立公会吗??
NPC_CREATEGUILD,Create Guild,建立公会
NPC_KEEPGOING,Keep Going,继续下去
NPC_000868,Leave my sight if you lack the necessary skills to succeed!,如果你缺乏成功的必要技能，请离开我的视线！
NPC_000869,"Speak with the Mayor of Saint City and complete the tasks he gives you. Then, collect the Rubies of Joy, Anger, and Sorrow. \n#bRequirement:\n - Must be the leader of a party and all party members must be between level 70 and 75.",与晨光市长对话，完成他交给你的任务。 然后，收集喜悦、愤怒和悲伤的红宝石。 \n#b要求：\n - 必须是剧团的团长，所有队伍成员的等级必须在70到75级之间。
NPC_000870,"You can't do this by yourself, you fool! Come back when you find some friends",你不能自己做任何事情！
NPC_000871,You will need to wait before you can challenge Iblis Leanes again.,您需要等待才能再次挑战秘殿守护者。
NPC_000873,"I cannot help you until you bring me the Rubies of Joy, Anger and Sorrow.",在你给我带来喜、怒、哀之翡翠之前，我无法帮助你。
NPC_000874,"If you bring me the rubies of Joy, Anger and Sorrow, I will allow you access to a secret tomb containing the creature Iblis Leanes.",如果你给我带来喜、怒、哀之翡翠，我会让你进入一个秘密的墓穴，里面有怪物秘殿守护者。
NPC_000875,"Are you too afraid to confront Iblis Leanes? Very well, as you wish.",你很害怕面对秘殿守护者吗？很好，如你所愿。
NPC_000876,"I have no interest in getting to know you, stranger. Just bring me the rubies, and I will take you to the tomb.",我没兴趣认识你，陌生人。只要把翡翠给我，我就带你去墓穴。
NPC_000877,Iblis Leanes awaits a new challenger. Will you avenge the souls he bewitched?,秘殿守护者正在等待新的挑战者。你愿意释放他被蛊惑的灵魂吗？
NPC_000879,"Ugh, I am so BORED! Isn't there anyone out there that can make me laugh? Isn't there anything fun to do?",该死！我很无聊！嘘！！没什么好玩的吗？我真的很无聊！！！
NPC_000880,"If you happen across any strange keys during your travels, do you mind trying them on this lock? Thanks!",如果你在旅途中碰巧发现什么奇怪的钥匙，不介意试试能不能打开这把锁吧？多谢了！
NPC_000881,"Hey, you there! Listen, I need some entertainment. It's pretty cramped in here. Do you know any jokes? Please, anything! I'd even settle for a 'Knock-knock' joke at this point!",嘿，你！听着，我需要找点乐子。这里实在太闷了。你会讲笑话吗？拜托，随便什么都行！这种时候，就算是 “咚咚” 敲门笑话我也能接受！
NPC_000882,"I am most certainly not a well-known Magician that accidentally locked himself inside of a Magic Box. Nope, that's not me, and I haven't seen anyone like that. Nope. Anywho, so an Acrobat, a Mercenary and an Aibatt walk into a bar... ",我肯定不是一个不小心把自己锁在魔法盒子里的知名魔术师。不，那不是我，我还没有见过这样的人。没有。 爱谁谁，所以一个弓箭手、一个战士和一个独眼蝠走进了一家酒吧.....
NPC_000883,"Gee, I hope there's enough air in here... Farewell!","下次说些有趣的事情给我听,好吗?"
NPC_000884,I will give you a bead if you bring me sesame cake.,如果你给我带来年糕的话，我会给你一颗水晶球。
NPC_000885,I will give you a Red Bead if you bring me 700 sesame cake.,如果你给我700个年糕，我就给你一颗红晶球。
NPC_000886,"I am Evil Tobby, the oldest of the Iblis brothers.",我是邪恶塔比，依普利兄弟会中的老大！
NPC_000887,Happy Thanksgivingday! Hmmm maybe not so happy.,感恩节快乐！嗯……也许也没那么快乐。
NPC_000888,I told you I will give you a bead if you bring me some sesame cakes.,我告诉过你，如果你给我带些年糕，我就给你一颗水晶球。
NPC_000889,I will give you an Orange Bead if you bring me 700 sesame cakes.,如果你给我700个年糕，我就给你一颗橘晶球。
NPC_000890,"I am Evil Dorry, the second oldest of the Iblis brothers.",我是邪恶多瑞，依普利兄弟会中的老二！
NPC_000891,Happy Thanksgivingday!? Yeah right!,感恩节快乐！？没错！
NPC_000892,I told you I will give you a bead if you bring me sesame cakes.,我告诉过你，如果你给我年糕，我会给你一颗水晶球。
NPC_000893,I will give you a Yellow Bead if you bring me 400 sesame cakes.,如果你给我400个年糕，我就给你一颗黄晶球。
NPC_000894,"I am Evil Nana, the third oldest of the Iblis brothers.",我是邪恶娜娜，依普利兄弟会中的老三！
NPC_000895,Happy Thanksgivingday!? Maybe.,感恩节快乐！？大概吧...
NPC_000896,I told you I will give you a bead if you bring me some sesame cakes.,我告诉过你，如果你给我带些年糕，我就给你一颗水晶球。
NPC_000897,I will give you a Green Bead if you bring me 200 sesame cakes.,如果你给我200个年糕，我就给你一颗绿晶球。
NPC_000898,"I am Evil Tubby, the fourth oldest of the Iblis brothers.",我是邪恶塔比，依普利兄弟会中的老四！
NPC_000899,Happy Thanksgivingday!? No not really.,感恩节快乐！？不，不是真的。
NPC_000900,I told you I will give you a bead if you bring me some sesame cakes.,我告诉过你，如果你给我带些年糕，我就给你一颗水晶球。
NPC_000901,I will give you a Blue Bead if you bring me 100 sesame cakes.,如果你给我100个年糕，我就给你一颗蓝晶球。
NPC_000902,"I am Evil Pho, the youngest of the Iblis brothers.",我是邪恶否，依普利兄弟会中最小的！
NPC_000903,Happy Thanksgivingday!? Not at all! Hahaha,感恩节快乐！？一点也不！哈哈哈
NPC_000904,I will give you a seedling if you bring me leaves.,如果你带给我一些叶子，我将会给你一些幼苗。
NPC_000905,I will give you a Fir Seedling if you bring me 100 leaves.,如果你给我100片叶子，我将给你一株冷杉幼苗。
NPC_000906,My name is Firdryad.,我的名字是格尔洛史都华。
NPC_000907,I hope everything goes well with you!,我希望你一切顺利！
NPC_000908,I will give you a seedling if you bring me leaves.,如果你带给我一些叶子，我将会给你一些幼苗。
NPC_000909,I will give you a Persimmon Seedling if you bring me 300 leaves.,如果你带给我300片叶子，我将会给你一株柿子树幼苗。
NPC_000910,My name is Persdryad.,我的名字是梅芬妮亚。
NPC_000911,I hope everything goes well with you!,我希望你一切顺利！
NPC_000912,I will give you a seedling if you bring me leaves.,如果你带给我一些叶子，我将会给你一些幼苗。
NPC_000913,I will give you a Pear Seedling if you bring me 600 leaves.,如果你给我600片叶子，我将会给你一株梨树幼苗。
NPC_000914,My name is Peardryad.,我的名字是西康玛汀。
NPC_000915,I hope everything goes well with you!,我希望你一切顺利！
NPC_000916,I will give you a seedling if you bring me leaves.,如果你带给我一些叶子，我将会给你一些幼苗。
NPC_000917,"I will give you a Pine Tree if you bring me 1,000 leaves.",如果你给我1000片叶子，我将给你一棵松树。
NPC_000918,My name is Pinedryad.,我的名字是菲蜜凡内斯。
NPC_000919,I hope everything goes well with you!,我希望你一切顺利！
NPC_000974,Raising your own pet takes patience and dedication. Are you ready?,"培养自己的宠物需要耐心和奉献精神, 你准备好了吗？"
NPC_000975,"ROOOARRR!! \nSorry... I was just practicing my tiger call. \nDo you have a pet? I love pets, it's what I live for!","嗷~嘻嘻！^^\n抱歉，我在学老虎叫。\n我们家族在瑞加是有名的宠物训练师,任何宠物都能成为你的伙伴喔"
NPC_000976,I come from a long line of Pet Tamers. My family has been taming pets for generations and I am the best Pet tamer among them. Feel free to visit me if you ever need help with your pet.,我来自一个宠物驯练世家，我是家族中最好的宠物驯练师，有困难随时可以来找我哦。
NPC_000977,Don't forget to feed your pet!,不要忘记喂你的宠物！
NPC_001016,"Step right up, champions! Welcome to the Chip Emporium!",过来看看吧，胜利者！欢迎来到战斗商城！
NPC_001017,"Heya stranger! If your guild wins the Guild Siege, you will be awarded Chips for your victory. The armor sets I sell here in my shop are absolutely the best you can find! So, how many Red Chips do you have, hmmm?",嘿，陌生人！如果你的公会赢得了公会战，那么你就可以获得纸片奖励。我的商店里卖的装备绝对是市面上最好的！那么，你的红纸片够多吗？
NPC_001018,"I am Waforu, the Battle Merchant. I've had my share of victories in the sieges, but I'm getting to old for that sort of thing. I still love the competition, however, so I decided to stay in the business and offer my services as a Red Chip Vendor.",我是战斗商人华弗。我曾在公会战中取得过胜利，但如今我已经老了。然而，我仍然热爱竞争，所以我决定留在这个行业，并以纸片商人的身份提供服务。
NPC_001019,"So long, contender. May Rhisis be with you.",再见了，勇者。愿莱斯神与你同在。
NPC_001024,You don't want me in that arena. I'll bury you!,你不会想让我去竞技场的。我会把你打趴下！
NPC_001025,"You know, most people simply don't understand that settling differences occasionally requires more than just petty talk. Sometimes, it requires a knuckle sandwich!",嘿嘿.不认识我吗?我就是这里的管理员“海洛德”
NPC_001026,"My name is Harold and I run this arena, so don't cross me or it's your head! If you wish to leave the arena, just speak with me again.",呜...想当年时候..我是世界散打冠军王者.真没想到...
NPC_001027,"Oh, burn! He took that one right to the face! It's a slobber-knocker!",时间过得真是快啊..我呆在这里26年了
NPC_001028,Anyone need any supplies? I got what YOU need!,"我是竞技场的杂货店店老板,各位有需要点什么吗?"
NPC_001029,"Once you step foot into the arena circle, you can be attacked by anyone at anytime, so watch your back! ",一旦踏入竞技场，你就随时可能受到攻击，所以务必小心！ 
NPC_001030,"Nice to meet you, friend. My name is Deek and I sell various foods, Posters, MP recovery items, and Arrows. Let me know if you need anything.","你好..我是这家杂货店店的老板迪克,这里很多东西你应该能用上"
NPC_001031,Feel free to visit me again if you need some more supplies for the arena!,来啊..来啊...这里的货品太特价啊
NPC_001032,New to Madrigal? Visit your friendly neighborhood Buff Pang!,瑞加大陆的新人？来找你的好伙伴胖胖吧！
NPC_001033,Hello there! I'm granting buffs to adventurers who haven't completed their second job change yet. Come see me anytime if you ever find yourself in need of a boost to your stats!,你们好！我正在给还没完成二转职业的冒险者提供BUFF。如果你发现你需要提升你的属性，那就来找我吧！
NPC_001034,"I am a Buff Pang. There are several of us throughout Madrigal and we are here to help adventurers by applying bonuses to their combat statistics. Are you in need of a buff, my friend?",我是新手指导员胖胖。整个瑞加大陆有我们这几个人并且我们在这儿通过奖金用到他们的战斗统计中来帮助冒险者们。你需要BUFF吗，我的朋友？
NPC_001035,Enjoy your stay in Madrigal!,沉浸在有趣又好玩的飞飞世界中吧!
NPC_001046,"Hey, you two! Stop that bickering, it's pointless! Take it to the arena!",嘿，你们两个! 别吵了，这毫无意义! 去竞技场比试一下! 
NPC_001047,"In the PvP arena, you can fight other adventurers such as yourself. If you meet unfortunate circumstances, and are slain on the arena floor, you will not incur any death penalties.","PK场是可以让你自由战斗的地方,尽情的挑战看看吧!对了!完成第1次转职后才能进去,有自信的话就去看看吧!"
NPC_001048,My name is Lay and I am in charge of the PvP arena. I'll only let you in if you've chosen your first job.,"我是PK场的负责人雷,负责PK场的入场事宜,你看起来挺强的嘛?"
NPC_001049,Another one bites the dust!,自信满满的生存下去!赶快来挑战看看吧~!
NPC_001050,Why don't you sign up for a Madrigal tournament right away? Prove you are the best.,何不立刻报名参加瑞加锦标赛？证明你是最强的。
NPC_001051,"Madrigal Tournament is about to begin. Hurry, to the arena!",瑞加锦标赛即将开始。快点，去竞技场！
NPC_001052,Would you like to take a bet on who will win this tournament?,要不要赌一把这次锦标赛谁会赢？
NPC_001053,The odds have been released. Check the payout for the team you bet on.,赔率已经公布了，去查一下你下注队伍的赔付金额吧。
NPC_001078,Only the strongest of guilds can achieve victory in the Secret Room!,只有最强的公会才能在秘密房间中取得胜利！
NPC_001079,"If your guild is top ranked in the Secret Room, you will receive weekly rewards!",如果你的公会在秘密房间中排名靠前，你将获得每周奖励！
NPC_001080,"Hello, adventurer! I'm in charge of the Secret Room and the Forsaken Tower. If you have any questions about this heroic challenge, please don't hesitate to ask. ",你好，冒险家！我负责掌管秘密房间和深渊之塔。如果你对这次宏大挑战有任何疑问，尽管问吧。 
NPC_001081,"May Rhisis guide you, and be with you, young one.",年轻人，愿莱斯神指引你，并与你同在。
NPC_001086,"If you need any piercing cards converted, I'm your gal!",如果你需要合成穿洞卡片，就来找我吧！
NPC_001087,"Welcome, adventurer! If you have 10 piercing cards, I will attempt to convert the 10 that you give me into 1 card of the next level. I can't offer any guarantees, however, as sometimes you may only lose your cards.",你觉得属性值较低的穿洞卡片没有用吗?那么给我好了。给我10张卡片就可以换一张更高等级的卡片。
NPC_001088,"I'm the Card Master. After hearing about all the wonderful cards being thrown away, I decided to offer my services to the city of Flarine. ",我是卡片大师。听说很多精美的卡片被扔掉后，我决定来帕里镇提供合成服务。
NPC_001089,"Stop by anytime, my friend.",欢迎随时驻足，我的朋友。
NPC_001090,Would anyone like a jewel crafted or perhaps a jewelry setting created?,有人想要一件手工制作的宝石吗？或者想要一套首饰吗？
NPC_001091,"Hi there! I offer jewelry services to the citizens of Flarine and create and set jewels for those wishing to modify their Rare Weapons. I also remove blessings and level reductions from items, among other things!",你好！我为帕里的居民提供首饰服务，并为那些想要改装稀有武器的人制作和安装宝石。我也可以移除物品上的祝福和等级降低的属性等等！
NPC_001092,My name is Peach! I'm here to assist Boboku and help supplement his upgrading business. Stop by anytime!,我叫皮奇！我来这里是为了帮助波波酷，补充他的升级业务。欢迎你随时过来！
NPC_001093,"Take care. Remember, for anything to do with jewels, I'm your girl!",保重。记住，不管是什么宝石，你都可以来我这里进行处理！
NPC_001130,We're running out of time! The newly appointed lord will be here soon!,We're running out of time! The newly appointed lord will be here soon!
NPC_001219,Attention everyone! We are looking for new Mentors. I will get you started on your way to becoming a Mentor!,各位请注意！我们正在寻找新的导师。我会为你提供一些初步指导！
NPC_001220,Come see me if you want to become a Mentor. ,如果你想成为一名导师，就来找我吧。
NPC_001221,"It is not easy to find worthy people to walk the path of a Mentor, it isn't for everyone.",找到合适的人走导师的道路并不容易，这条路它并不适合所有人。
NPC_001222,"Good afternoon. My name is Inisis. I am the current Mentor Teacher in Madrigal, well, not for much longer.",下午好，我叫伊内瑟丝。我现在是瑞加大陆上培训导师的教师，好吧，但是我当的时间并不算长。
NPC_001223,Come back and see me if you are interested in becoming a Mentor.,如果你有兴趣成为导师，请回来找我。
NPC_001250,What kind of hair style do you want? I can make all hair styles according to your taste.,想要哪种发型？任何要求，包您满意！
NPC_001263,,
NPC_001264,,
NPC_001265,,
NPC_001266,,
NPC_001430,"I'm Demian. I am the Rock, Paper, Scissors Champion!",我是迪米，石头剪刀布大赛的冠军！
NPC_001431,There always is a challenger.,我从不缺挑战者。
NPC_001432,I will gain my revenge!,我要报仇！
NPC_001433,Rock!! Paper!! Scissors!!,石头！！剪刀！！布！！
NPC_001616,"Hey, would you like to be Madrigal's Savior?",嘿，你想成为瑞加大陆的救世主吗？
NPC_001617,Iblis' power is reviving!,幻魔依普利的力量正在复苏！
NPC_001619,"Who am I? You will see. By the way, would you like to be a hero?",我是谁？你会知道的。顺便问一下，你想成为一位英雄吗？
NPC_001620,Saviors of Madrigal!!! Come With Me!,瑞加大陆的救世主！！！请跟我来！
NPC_001621,HEY! YOU!! COME ON!!!,对！你！！过来！！！
NPC_001622,Ghosts are nothing to be scared of!!!! I'm a super duper hero just like Kooro!,幽灵没什么可怕的！！！我就像库罗一样的超级大英雄！
NPC_001624,I'm Nerco. I will be the Hero of Saint City just like Kooro!!! You better be good to me!!,我是尼尔科。我会成为晨光镇的英雄，就像库罗一样！！！你最好对我好点！！
NPC_001625,Good bye! You must come back and see me.,再见！你一定要回来看看我。
NPC_001626,I can't remember anything...,我什么都记不清了...
NPC_001627,What? You want to say something?,什么？你有些话想说？
