Key,English,Simplified_Chinese
ACHIEVEMENT_KILL_RYGUARD_LVL2,Kyouchish Slayer 2,利爪奇什屠杀者 2
ACHIEVEMENT_KILL_RYGUARD_LVL3,Kyouchish Slayer 3,利爪奇什屠杀者 3
ACHIEVEMENT_KILL_RYGUARD_LVL4,Kyouchish Slayer 4,利爪奇什屠杀者 4
ACHIEVEMENT_KILL_RYGUARD_LVL5,Kyouchish Hunter,利爪奇什毁灭者
ACHIEVEMENT_KILL_RYARCHER_LVL1,Kanonicus Slayer 1,追猎者库斯屠杀者 1
ACHIEVEMENT_KILL_RYARCHER_LVL2,Kanonicus Slayer 2,追猎者库斯屠杀者 2
ACHIEVEMENT_KILL_RYARCHER_LVL3,Kanonicus Slayer 3,追猎者库斯屠杀者 3
ACHIEVEMENT_KILL_RYARCHER_LVL4,Kanonicus Slayer 4,追猎者库斯屠杀者 4
ACHIEVEMENT_KILL_RYARCHER_LVL5,Kanonicus Hunter,追猎者库斯毁灭者
ACHIEVEMENT_KILL_RYMAGI_LVL1,Mage Redcloud Slayer 1,绯云术士屠杀者 1
ACHIEVEMENT_KILL_RYMAGI_LVL2,Mage Redcloud Slayer 2,绯云术士屠杀者 2
ACHIEVEMENT_KILL_RYMAGI_LVL3,Mage Redcloud Slayer 3,绯云术士屠杀者 3
ACHIEVEMENT_KILL_RYMAGI_LVL4,Mage Redcloud Slayer 4,绯云术士屠杀者 4
ACHIEVEMENT_KILL_RYMAGI_LVL5,Mage Redcloud Hunter,绯云术士毁灭者
ACHIEVEMENT_KILL_RYWARRIOR_LVL1,Taiaha Slayer 1,泰亚哈战士屠杀者 1
ACHIEVEMENT_KILL_RYWARRIOR_LVL2,Taiaha Slayer 2,泰亚哈战士屠杀者 2
ACHIEVEMENT_KILL_RYWARRIOR_LVL3,Taiaha Slayer 3,泰亚哈战士屠杀者 3
ACHIEVEMENT_KILL_RYWARRIOR_LVL4,Taiaha Slayer 4,泰亚哈战士屠杀者 4
ACHIEVEMENT_KILL_RYWARRIOR_LVL5,Taiaha Hunter,泰亚哈战士毁灭者
ACHIEVEMENT_KILL_SKELWOLF_LVL1,Hellhound Slayer 1,地狱犬屠杀者 1
ACHIEVEMENT_KILL_SKELWOLF_LVL2,Hellhound Slayer 2,地狱犬屠杀者 2
ACHIEVEMENT_KILL_SKELWOLF_LVL3,Hellhound Slayer 3,地狱犬屠杀者 3
ACHIEVEMENT_KILL_SKELWOLF_LVL4,Hellhound Slayer 4,地狱犬屠杀者 4
ACHIEVEMENT_KILL_SKELWOLF_LVL5,Hellhound Hunter,地狱犬毁灭者
ACHIEVEMENT_KILL_RYBARGA_LVL1,Chief Keokuk Slayer 1,基奥库克酋长屠杀者 1
ACHIEVEMENT_KILL_RYBARGA_LVL2,Chief Keokuk Slayer 2,基奥库克酋长屠杀者 2
ACHIEVEMENT_KILL_RYBARGA_LVL3,Chief Keokuk Slayer 3,基奥库克酋长屠杀者 3
ACHIEVEMENT_KILL_RYBARGA_LVL4,Chief Keokuk Slayer 4,基奥库克酋长屠杀者 4
ACHIEVEMENT_KILL_RYBARGA_LVL5,Chief Keokuk Hunter,基奥库克酋长毁灭者
ACHIEVEMENT_KILL_REDMETEONYKER_LVL1,Red Meteonyker Hunter 1,赤红飞龙猎手 1
ACHIEVEMENT_KILL_REDMETEONYKER_LVL2,Red Meteonyker Hunter 2,赤红飞龙猎手 2
ACHIEVEMENT_KILL_REDMETEONYKER_LVL3,Red Meteonyker Hunter 3,赤红飞龙猎手 3
ACHIEVEMENT_KILL_REDMETEONYKER_LVL4,Red Meteonyker Hunter 4,赤红飞龙猎手 4
ACHIEVEMENT_KILL_REDMETEONYKER_LVL5,Red Meteonyker Killer,赤红飞龙毁灭者
ACHIEVEMENT_KILL_CAVEMANCHIEF_LVL1,Caveman Chief Hunter 1,穴居酋长屠杀者 1
ACHIEVEMENT_KILL_CAVEMANCHIEF_LVL2,Caveman Chief Hunter 2,穴居酋长屠杀者 2
ACHIEVEMENT_KILL_CAVEMANCHIEF_LVL3,Caveman Chief Hunter 3,穴居酋长屠杀者 3
ACHIEVEMENT_KILL_CAVEMANCHIEF_LVL4,Caveman Chief Hunter 4,穴居酋长屠杀者 4
ACHIEVEMENT_KILL_CAVEMANCHIEF_LVL5,Caveman Chief Killer,穴居酋长毁灭者
ACHIEVEMENT_KILL_TEMPLEGUARDIAN_LVL1,Temple Guardian Hunter 1,神庙守护者屠杀者 1
ACHIEVEMENT_KILL_TEMPLEGUARDIAN_LVL2,Temple Guardian Hunter 2,神庙守护者屠杀者 2
ACHIEVEMENT_KILL_TEMPLEGUARDIAN_LVL3,Temple Guardian Hunter 3,神庙守护者屠杀者 3
ACHIEVEMENT_KILL_TEMPLEGUARDIAN_LVL4,Temple Guardian Hunter 4,神庙守护者屠杀者 4
ACHIEVEMENT_KILL_TEMPLEGUARDIAN_LVL5,Temple Guardian Killer,神庙守护者毁灭者
ACHIEVEMENT_KILL_GREATKRAKEN_LVL1,Great Kraken Hunter 1,深渊海妖克拉肯屠杀者 1
ACHIEVEMENT_KILL_GREATKRAKEN_LVL2,Great Kraken Hunter 2,深渊海妖克拉肯屠杀者 2
ACHIEVEMENT_KILL_GREATKRAKEN_LVL3,Great Kraken Hunter 3,深渊海妖克拉肯屠杀者 3
ACHIEVEMENT_KILL_GREATKRAKEN_LVL4,Great Kraken Hunter 4,深渊海妖克拉肯屠杀者 4
ACHIEVEMENT_KILL_GREATKRAKEN_LVL5,Great Kraken Killer,深渊海妖克拉肯毁灭者
ACHIEVEMENT_KILL_PYRAMIDGUARDIAN_LVL1,Pyramid Guardian Hunter 1,金字塔守卫屠杀者 1
ACHIEVEMENT_KILL_PYRAMIDGUARDIAN_LVL2,Pyramid Guardian Hunter 2,金字塔守卫屠杀者 2
ACHIEVEMENT_KILL_PYRAMIDGUARDIAN_LVL3,Pyramid Guardian Hunter 3,金字塔守卫屠杀者 3
ACHIEVEMENT_KILL_PYRAMIDGUARDIAN_LVL4,Pyramid Guardian Hunter 4,金字塔守卫屠杀者 4
ACHIEVEMENT_KILL_PYRAMIDGUARDIAN_LVL5,Pyramid Guardian Killer,金字塔守卫毁灭者
ACHIEVEMENT_KILL_CRYSTALDEVIL_LVL1,Crystal Demon Lord Hunter 1,冰封恶魔领主屠杀者 1
ACHIEVEMENT_KILL_CRYSTALDEVIL_LVL2,Crystal Demon Lord Hunter 2,冰封恶魔领主屠杀者 2
ACHIEVEMENT_KILL_CRYSTALDEVIL_LVL3,Crystal Demon Lord Hunter 3,冰封恶魔领主屠杀者 3
ACHIEVEMENT_KILL_CRYSTALDEVIL_LVL4,Crystal Demon Lord Hunter 4,冰封恶魔领主屠杀者 4
ACHIEVEMENT_KILL_CRYSTALDEVIL_LVL5,Crystal Demon Lord Killer,冰封恶魔领主毁灭者
ACHIEVEMENT_KILL_BEASTKINGKHAN_LVL1,Beast King Khan Hunter 1,兽王可汗屠杀者 1
ACHIEVEMENT_KILL_BEASTKINGKHAN_LVL2,Beast King Khan Hunter 2,兽王可汗屠杀者 2
ACHIEVEMENT_KILL_BEASTKINGKHAN_LVL3,Beast King Khan Hunter 3,兽王可汗屠杀者 3
ACHIEVEMENT_KILL_BEASTKINGKHAN_LVL4,Beast King Khan Hunter 4,兽王可汗屠杀者 4
ACHIEVEMENT_KILL_BEASTKINGKHAN_LVL5,Beast King Khan Killer,兽王可汗毁灭者
ACHIEVEMENT_KILL_SHADEKRITON_LVL1,[Shade Lieutenant] Kriton Hunter 1,[谢莉德影将] 克里顿屠杀者 1
ACHIEVEMENT_KILL_SHADEKRITON_LVL2,[Shade Lieutenant] Kriton Hunter 2,[谢莉德影将] 克里顿屠杀者 2
ACHIEVEMENT_KILL_SHADEKRITON_LVL3,[Shade Lieutenant] Kriton Hunter 3,[谢莉德影将] 克里顿屠杀者 3
ACHIEVEMENT_KILL_SHADEKRITON_LVL4,[Shade Lieutenant] Kriton Hunter 4,[谢莉德影将] 克里顿屠杀者 4
ACHIEVEMENT_KILL_SHADEKRITON_LVL5,[Shade Lieutenant] Kriton Killer,[谢莉德影将] 克里顿毁灭者
ACHIEVEMENT_KILL_BEHEMOTH03_LVL1,[God of Death] Demonic Ankou Hunter 1,[死神] 魔化安库屠杀者 1
ACHIEVEMENT_KILL_BEHEMOTH03_LVL2,[God of Death] Demonic Ankou Hunter 2,[死神] 魔化安库屠杀者 2
ACHIEVEMENT_KILL_BEHEMOTH03_LVL3,[God of Death] Demonic Ankou Hunter 3,[死神] 魔化安库屠杀者 3
ACHIEVEMENT_KILL_BEHEMOTH03_LVL4,[God of Death] Demonic Ankou Hunter 4,[死神] 魔化安库屠杀者 4
ACHIEVEMENT_KILL_BEHEMOTH03_LVL5,[God of Death] Demonic Ankou Killer,[死神] 魔化安库毁灭者
ACHIEVEMENT_MONSTER_DESC_COMMON,Defeat these monsters to gain a permanent damage bonus against them.,击杀这些怪物以获得对它们的永久伤害加成。
ACHIEVEMENT_KILL_AIBATT_TITLE,Twinkle Star,闪耀之星
ACHIEVEMENT_KILL_MUSHPANG_TITLE,Fun Guy,开心果
ACHIEVEMENT_KILL_BURUDENG_TITLE,Horned,犄角之势
ACHIEVEMENT_KILL_PUKEPUKE_TITLE,Hillbilly,乡巴佬
ACHIEVEMENT_KILL_PEAKYTURTLE_TITLE,Snapper,红鲷鱼
ACHIEVEMENT_KILL_DEMIAN_TITLE,Rebel,叛逆者
ACHIEVEMENT_KILL_DORIDOMA_TITLE,Seahorserider,海马骑手
ACHIEVEMENT_KILL_LAWOLF_TITLE,Alpha,阿尔法
ACHIEVEMENT_KILL_FEFERN_TITLE,Botanist,植物学家
ACHIEVEMENT_KILL_NYANGNYANG_TITLE,Cute,可爱鬼
ACHIEVEMENT_KILL_BANG_TITLE,Banger,魔导战甲将军
ACHIEVEMENT_KILL_MOTHBEE_TITLE,Mothbeeter,蜂王
ACHIEVEMENT_KILL_WAGSAAC_TITLE,Sweet,甜心
ACHIEVEMENT_KILL_FLYBAT_TITLE,Batboy,蝙蝠侠
ACHIEVEMENT_KILL_MIA_TITLE,Shackled,链狱枷锁
ACHIEVEMENT_KILL_MRPUMPKIN_TITLE,Scarecrow,稻草人
ACHIEVEMENT_KILL_REDMANTIS_TITLE,Predator,掠食者
ACHIEVEMENT_KILL_ZENDROS_TITLE,Evil Eye,恶魔之眼
ACHIEVEMENT_KILL_JACKTHEHAMMER_TITLE,Jacked,千斤顶
ACHIEVEMENT_KILL_GIGGLEBOX_TITLE,Treasure Hunter,宝藏猎人
ACHIEVEMENT_KILL_ROCKMUSCLE_TITLE,Rock Solid,坚如磐石
ACHIEVEMENT_KILL_BUCROW_TITLE,Banished,放逐之徒
ACHIEVEMENT_KILL_NEPARUBA_TITLE,Buzzkill,扫把星
ACHIEVEMENT_KILL_HOBO_TITLE,Vagabond,流浪汉
ACHIEVEMENT_KILL_DUMBBULL_TITLE,Matador,斗牛士
ACHIEVEMENT_KILL_TOTEMIA_TITLE,Totem,陶陶
ACHIEVEMENT_KILL_CARDPUPPET_TITLE,Marionette,傀儡
ACHIEVEMENT_KILL_FLBYRIGEN_TITLE,Angler,垂钓者
ACHIEVEMENT_KILL_TOMBSTONEBEARER_TITLE,Undertaker,送葬者
ACHIEVEMENT_KILL_SCOPICON_TITLE,Toxic,剧毒之王
ACHIEVEMENT_KILL_BASQUE_TITLE,Gunner,神枪手
ACHIEVEMENT_KILL_PRANKSTER_TITLE,Prankster,小丑术士
ACHIEVEMENT_KILL_ROCKEPELLER_TITLE,Sky Patrol,天空护航队
ACHIEVEMENT_KILL_WHEELEM_TITLE,Speedy,迅捷步伐
ACHIEVEMENT_KILL_LEYENA_TITLE,Ravenous,豺狼之吻
ACHIEVEMENT_KILL_TRANGFOMA_TITLE,Charged,电击小子
ACHIEVEMENT_KILL_STEAMWALKER_TITLE,Steampunk,蒸汽朋克
ACHIEVEMENT_KILL_STEELKNIGHT_TITLE,Metalhead,重金属
ACHIEVEMENT_KILL_ZOMBIGER_TITLE,Golddigger,淘金亡魂
ACHIEVEMENT_KILL_NUTTYWHEEL_TITLE,Steamroller,蒸汽压路机
ACHIEVEMENT_KILL_NUCTUVEHICLE_TITLE,Radioactive,恐怖辐射
ACHIEVEMENT_KILL_DRILLER_TITLE,Screwed,螺旋暴钻
ACHIEVEMENT_KILL_RISEM_TITLE,Elemental,自然之力
ACHIEVEMENT_KILL_GRRR_TITLE,Troll,巨魔战将
ACHIEVEMENT_KILL_VOLT_TITLE,Zapped,雷神之锤
ACHIEVEMENT_KILL_ELDERGUARD_TITLE,Guardian,守卫者
ACHIEVEMENT_KILL_DUMP_TITLE,Tired,疲惫不堪
ACHIEVEMENT_KILL_GARBAGEPIDER_TITLE,Scrapper,拳击手
ACHIEVEMENT_KILL_ZENMA_TITLE,Punk,朋克
ACHIEVEMENT_KILL_CRANEMACHINERY_TITLE,Demolisher,爆破专家
ACHIEVEMENT_KILL_NAUTREPY_TITLE,Ace,王牌飞行员
ACHIEVEMENT_KILL_SYLIACA_TITLE,Fisherman,渔夫
ACHIEVEMENT_KILL_GREEMONG_TITLE,Disgusted,令人作呕
ACHIEVEMENT_KILL_BOO_TITLE,Boo,花兽
ACHIEVEMENT_KILL_CARRIERBOMB_TITLE,Defuser,拆弹专家
ACHIEVEMENT_KILL_LONGWANG_TITLE,Devilish,恶魔猎人
ACHIEVEMENT_KILL_HOPPRE_TITLE,Exterminator,害虫灭杀者
ACHIEVEMENT_KILL_MUSHPOIE_TITLE,Spore Collector,孢子收藏家
ACHIEVEMENT_KILL_IREN_TITLE,Bloodsucker,吸血鬼
ACHIEVEMENT_KILL_WATANGKA_TITLE,Shaman,萨满巫师
ACHIEVEMENT_KILL_FAFNIR_TITLE,Eggcelent,溏心蛋
ACHIEVEMENT_KILL_ANTIQUERY_TITLE,Lumberjack,樵夫
ACHIEVEMENT_KILL_LUIA_TITLE,Phoenix,涅槃
ACHIEVEMENT_KILL_GONGURY_TITLE,Full Metal,坚不可摧
ACHIEVEMENT_KILL_SHUHAMMA_TITLE,Destroyer,毁灭者
ACHIEVEMENT_KILL_KERN_TITLE,Rockstar,摇滚明星
ACHIEVEMENT_KILL_GORRUDA_TITLE,Ancient,远古的
ACHIEVEMENT_KILL_GLAPHAN_TITLE,Haunted,神出鬼没
ACHIEVEMENT_KILL_KIMERADON_TITLE,Chimera,奇美拉
ACHIEVEMENT_KILL_BEARNUCKY_TITLE,Cuddly,毛绒公仔
ACHIEVEMENT_KILL_MUFFRIN_TITLE,Souperman,超人
ACHIEVEMENT_KILL_POPCRANK_TITLE,Nightmare,梦魇
ACHIEVEMENT_KILL_CLOCKWORKS_TITLE,Guardian of Madrigal,瑞加大陆守护者
ACHIEVEMENT_KILL_METEONYKER_TITLE,Dragonslayer,巨龙杀手
ACHIEVEMENT_KILL_MEDUMET_TITLE,Bot,机器人
ACHIEVEMENT_KILL_YETTI_TITLE,Bigfoot,大脚怪
ACHIEVEMENT_KILL_GHOSTKING_TITLE,Reaper,灵魂收割者
ACHIEVEMENT_KILL_MAMMOTH_TITLE,Prehistoric,洪荒之力
ACHIEVEMENT_KILL_AUGU_TITLE,Sushi Chef,寿司大厨
ACHIEVEMENT_KILL_ATROX_TITLE,Antlion,狮蚁
ACHIEVEMENT_KILL_TIGAR_TITLE,Vicious,险恶的
ACHIEVEMENT_KILL_MERAL_TITLE,Pirate,海盗
ACHIEVEMENT_KILL_KINGSTER_TITLE,Boiled,沸腾的
ACHIEVEMENT_KILL_CREPER_TITLE,Crabby,脾气差的
ACHIEVEMENT_KILL_NAGA_TITLE,Cold Blooded,冷血的
ACHIEVEMENT_KILL_DORIAN_TITLE,Fishy,呆滞的
ACHIEVEMENT_KILL_OKEAN_TITLE,Waterlogged,浸满水的
ACHIEVEMENT_KILL_KRAKEN_TITLE,Sea King,海王
ACHIEVEMENT_KILL_DREADFIN_TITLE,Sea Snack,海鲜脆脆
ACHIEVEMENT_KILL_DREADSCALE_TITLE,Slurp,咕噜
ACHIEVEMENT_KILL_LUMINFIN_TITLE,Lumos,荧光闪烁
ACHIEVEMENT_KILL_PUPPETWOLF_TITLE,Sharp Slayer,锐锋斩者
ACHIEVEMENT_KILL_RYSENTRY_TITLE,Echowalker,聆踪客
ACHIEVEMENT_KILL_RYGUARD_TITLE,Shadowbrand,幽影铭印
ACHIEVEMENT_KILL_RYARCHER_TITLE,Judicator,裁决者
ACHIEVEMENT_KILL_RYMAGI_TITLE,Bloodflare,猩红炽芒
ACHIEVEMENT_KILL_RYWARRIOR_TITLE,Warchant,战讴
ACHIEVEMENT_KILL_SKELWOLF_TITLE,Hellborn,炼狱遗裔
ACHIEVEMENT_KILL_RYBARGA_TITLE,Keokai,启曜
ACHIEVEMENT_KILL_REDMETEONYKER_TITLE,Reduced to Ashes,化为灰烬
ACHIEVEMENT_KILL_CAVEMANCHIEF_TITLE,Cave Dweller,深窟隐者
ACHIEVEMENT_KILL_TEMPLEGUARDIAN_TITLE,Electrified,雷淬
ACHIEVEMENT_KILL_GREATKRAKEN_TITLE,Drowned,沉渊之魂
ACHIEVEMENT_KILL_PYRAMIDGUARDIAN_TITLE,Risen,醒魂
ACHIEVEMENT_KILL_CRYSTALDEVIL_TITLE,Numb,麻木者
ACHIEVEMENT_KILL_BEASTKINGKHAN_TITLE,Conqueror of the Wilds,荒野征服者
ACHIEVEMENT_KILL_SHADEKRITON_TITLE,Shade Hunter,幽影猎主
ACHIEVEMENT_KILL_BEHEMOTH03_TITLE,God of Death,冥主
ACHIEVEMENT_JUMP_NAME,Jump,跳跃
ACHIEVEMENT_JUMP_DESC,Jump a certain number of times.,跳跃一定次数。
ACHIEVEMENT_JUMP_TITLE,Jump Master,跃动主宰
ACHIEVEMENT_PLAY_TIME_NAME,Total Play Time,总在线时长
ACHIEVEMENT_PLAY_TIME_DESC,Play for a certain number of hours to earn rewards.,在线一定时间（小时）以获取奖励。
ACHIEVEMENT_PLAY_TIME_LVL1,Flyff Novice!,FlyFF初学者！
ACHIEVEMENT_PLAY_TIME_LVL2,Flyff Fan!,FlyFF粉丝！
ACHIEVEMENT_PLAY_TIME_LVL3,Flyff Devotee!,FlyFF忠实者！
ACHIEVEMENT_PLAY_TIME_LVL4,Flyff Enthusiast!,FlyFF爱好者！
ACHIEVEMENT_PLAY_TIME_LVL5,Flyff Addict!,FlyFF上瘾者！
ACHIEVEMENT_PLAY_TIME_LVL6,Flyff Fanatic!,FlyFF狂热者！
ACHIEVEMENT_PLAY_TIME_TITLE,Flyff Fanatic,FlyFF狂热者
ACHIEVEMENT_LEVEL_NAME,Level,等级
ACHIEVEMENT_LEVEL_DESC,Reach a certain level to earn rewards.,达到一定等级以获取奖励。
ACHIEVEMENT_LEVEL_LVL1,Beginner Level 1,1级新手
ACHIEVEMENT_LEVEL_LVL2,Beginner Level 2,2级新手
ACHIEVEMENT_LEVEL_LVL3,Beginner Level 3,3级新手
ACHIEVEMENT_LEVEL_LVL4,Adept Level 1,1级老手
ACHIEVEMENT_LEVEL_LVL5,Adept Level 2,2级老手
ACHIEVEMENT_LEVEL_LVL6,Adept Level 3,3级老手
ACHIEVEMENT_LEVEL_LVL7,Expert Level 1,1级大师
ACHIEVEMENT_LEVEL_LVL8,Expert Level 2,2级大师
ACHIEVEMENT_LEVEL_LVL9,Expert Level 3,3级大师
ACHIEVEMENT_LEVEL_LVL10,Professional Level 1,Professional Level 1
ACHIEVEMENT_LEVEL_LVL11,Professional Level 2,Professional Level 2
ACHIEVEMENT_LEVEL_LVL12,Professional Level 3,Professional Level 3
ACHIEVEMENT_USE_GRAYPILL_NAME,Gray Pill,灰色药丸
ACHIEVEMENT_USE_GRAYPILL_DESC,"Eat 30,000 Gray Pills.","食用 30,000 个灰色药丸。"
ACHIEVEMENT_USE_GRAYPILL_TITLE,Placebo,百忧解
ACHIEVEMENT_USE_YELLOWPILL_NAME,Yellow Pill,小黄药丸
ACHIEVEMENT_USE_YELLOWPILL_DESC,"Eat 30,000 Yellow Pills.","食用 30,000 个黄色药丸。"
ACHIEVEMENT_USE_YELLOWPILL_TITLE,Hypervitaminosis,维生素中毒者
ACHIEVEMENT_USE_BLUEPILL_NAME,Blue Pill,水蓝药丸
ACHIEVEMENT_USE_BLUEPILL_DESC,"Eat 30,000 Blue Pills.","食用 30,000 个蓝色药丸。"
ACHIEVEMENT_USE_BLUEPILL_TITLE,Sleeper,安眠药
ACHIEVEMENT_USE_REDPILL_NAME,Red Pill,红色药丸
ACHIEVEMENT_USE_REDPILL_DESC,"Eat 30,000 Red Pills.","食用 30,000 个红色药丸。"
ACHIEVEMENT_USE_REDPILL_TITLE,Bloody,血流成河
ACHIEVEMENT_USE_GOLDPILL_NAME,Gold Pill,金闪闪药丸
ACHIEVEMENT_USE_GOLDPILL_DESC,"Eat 30,000 Gold Pills.","食用 30,000 个金色药丸。"
ACHIEVEMENT_USE_GOLDPILL_TITLE,Glimmering,闪闪微光
ACHIEVEMENT_USE_LOLLIPOP_NAME,Lollipop,棒棒糖
ACHIEVEMENT_USE_LOLLIPOP_DESC,"Eat 200,000 Lollipops.","食用 200,000 个棒棒糖。"
ACHIEVEMENT_USE_LOLLIPOP_TITLE,Sweet Tooth,棒棒糖中毒者
ACHIEVEMENT_USE_CHOCOLATE_NAME,Chocolate Bar,巧克力棒
ACHIEVEMENT_USE_CHOCOLATE_DESC,"Eat 200,000 Chocolate Bars.","食用 200,000 个巧克力棒。"
ACHIEVEMENT_USE_CHOCOLATE_TITLE,Chocoholic,巧克力控
ACHIEVEMENT_USE_MILK_NAME,Milk,牛奶
ACHIEVEMENT_USE_MILK_DESC,"Drink 200,000 Cartons of Milk.","食用 200,000 个牛奶。"
ACHIEVEMENT_USE_MILK_TITLE,Legendairy,传奇故事
ACHIEVEMENT_USE_HOTDOG_NAME,Hot Dog,热狗
ACHIEVEMENT_USE_HOTDOG_DESC,"Eat 200,000 Hot Dogs.","食用 200,000 个热狗。"
ACHIEVEMENT_USE_HOTDOG_TITLE,Top Dog,夺魁者
ACHIEVEMENT_USE_PIZZA_NAME,Pizza,馅饼
ACHIEVEMENT_USE_PIZZA_DESC,"Eat 200,000 Pizzas.","食用 200,000 个馅饼。"
ACHIEVEMENT_USE_PIZZA_TITLE,Cheesy,芝士味
ACHIEVEMENT_USE_KIMBAP_NAME,Kimbap,寿司卷
ACHIEVEMENT_USE_KIMBAP_DESC,"Eat 200,000 Kimbaps.","食用 200,000 个寿司卷。"
ACHIEVEMENT_USE_KIMBAP_TITLE,High Roller,豪客
ACHIEVEMENT_USE_CHICKENSTICK_NAME,Chicken Stick,鸡腿
ACHIEVEMENT_USE_CHICKENSTICK_DESC,"Eat 200,000 Chicken Sticks.","食用 200,000 个鸡腿。"
ACHIEVEMENT_USE_CHICKENSTICK_TITLE,Spicy,麻辣味
ACHIEVEMENT_USE_STARCANDY_NAME,Star Candy,星星糖
ACHIEVEMENT_USE_STARCANDY_DESC,"Eat 200,000 Star Candies.","食用 200,000 个星星糖。"
ACHIEVEMENT_USE_STARCANDY_TITLE,Starstruck,逐星者
ACHIEVEMENT_USE_MEATSKEWER_NAME,Meat Skewer,肉串
ACHIEVEMENT_USE_MEATSKEWER_DESC,"Eat 200,000 Meat Skewers.","食用 200,000 个肉串。"
ACHIEVEMENT_USE_MEATSKEWER_TITLE,Carnivore,肉食者
ACHIEVEMENT_USE_BARBECUE_NAME,Barbecue,烤肉
ACHIEVEMENT_USE_BARBECUE_DESC,"Eat 200,000 Barbecues.","食用 200,000 个烤肉。"
ACHIEVEMENT_USE_BARBECUE_TITLE,Grillmaster,烤肉大师
ACHIEVEMENT_USE_SEAFOODPANCAKE_NAME,Seafood Pancake,海鲜煎饼
ACHIEVEMENT_USE_SEAFOODPANCAKE_DESC,"Eat 200,000 Seafood Pancakes.","食用 200,000 个海鲜煎饼。"
ACHIEVEMENT_USE_SEAFOODPANCAKE_TITLE,Surfer,冲浪者
ACHIEVEMENT_USE_FISHSOUP_NAME,Fish Soup,海鲜汤
ACHIEVEMENT_USE_FISHSOUP_DESC,"Eat 200,000 Fish Soups.","食用 200,000 个海鲜汤。"
ACHIEVEMENT_USE_FISHSOUP_TITLE,Catfish,海鲜汤中毒者
ACHIEVEMENT_USE_SAUSAGECASSEROLE_NAME,Sausage Casserole,三明治
ACHIEVEMENT_USE_SAUSAGECASSEROLE_DESC,"Eat 200,000 Sausage Casseroles.","食用 200,000 个三明治。"
ACHIEVEMENT_USE_SAUSAGECASSEROLE_TITLE,Sausage Connoisseur,香肠鉴赏家
ACHIEVEMENT_USE_FISHSTEW_NAME,Fish Stew,海鲜炖汤
ACHIEVEMENT_USE_FISHSTEW_DESC,"Eat 200,000 Fish Stews.","食用 200,000 个海鲜炖汤。"
ACHIEVEMENT_USE_FISHSTEW_TITLE,Stranded,荒岛求生
ACHIEVEMENT_USE_STEAMEDSEAFOOD_NAME,Steamed Seafood,海鲜
ACHIEVEMENT_USE_STEAMEDSEAFOOD_DESC,"Eat 200,000 Steamed Seafood.","食用 200,000 个海鲜。"
ACHIEVEMENT_USE_STEAMEDSEAFOOD_TITLE,Steamy,热气腾腾
ACHIEVEMENT_USE_MEATSALAD_NAME,Meat Salad,肉沙拉
ACHIEVEMENT_USE_MEATSALAD_DESC,"Eat 200,000 Meat Salads.","食用 200,000 个肉沙拉。"
ACHIEVEMENT_USE_MEATSALAD_TITLE,Omnivore,杂食者
ACHIEVEMENT_USE_GRATIN_NAME,Gratin,浓汤
ACHIEVEMENT_USE_GRATIN_DESC,"Eat 200,000 Gratins.","食用 200,000 个浓汤。"
ACHIEVEMENT_USE_GRATIN_TITLE,Shattered,粉碎
ACHIEVEMENT_USE_SEAFOODPIZZA_NAME,Seafood Pizza,海鲜披萨
ACHIEVEMENT_USE_SEAFOODPIZZA_DESC,"Eat 200,000 Seafood Pizzas.","使用 200,000 个海鲜披萨"
ACHIEVEMENT_USE_SEAFOODPIZZA_TITLE,Salty,挑衅
ACHIEVEMENT_USE_ORANGEJUICE_NAME,Orange Juice,橙汁
ACHIEVEMENT_USE_ORANGEJUICE_DESC,"Drink 200,000 Cups of Orange Juice.","食用 200,000 个橙汁。"
ACHIEVEMENT_USE_ORANGEJUICE_TITLE,Juicy,诱人的
ACHIEVEMENT_USE_STRAWBERRYSHAKE_NAME,Strawberry Shake,草莓圣代
ACHIEVEMENT_USE_STRAWBERRYSHAKE_DESC,"Eat 200,000 Strawberry Shakes.","食用 200,000 个草莓圣代。"
ACHIEVEMENT_USE_STRAWBERRYSHAKE_TITLE,Sweetheart,小甜心
ACHIEVEMENT_USE_PINEAPPLECONE_NAME,Pineapple Cone,凤梨冰
ACHIEVEMENT_USE_PINEAPPLECONE_DESC,"Eat 200,000 Pineapple Cones.","食用 200,000 个凤梨冰。"
ACHIEVEMENT_USE_PINEAPPLECONE_TITLE,Fresh,清新的
ACHIEVEMENT_USE_BANANAJUJUBAR_NAME,Banana Jujubar,香蕉棒棒冰
ACHIEVEMENT_USE_BANANAJUJUBAR_DESC,"Eat 200,000 Banana Jujubars.","食用 200,000 个香蕉棒棒冰。"
ACHIEVEMENT_USE_BANANAJUJUBAR_TITLE,Appealing,吸引力
ACHIEVEMENT_USE_FRUITJUICE_NAME,Fruit Juice,果汁
ACHIEVEMENT_USE_FRUITJUICE_DESC,"Drink 200,000 Fruit Juices.","食用 200,000 个果汁。"
ACHIEVEMENT_USE_FRUITJUICE_TITLE,Fruity,水果味儿
ACHIEVEMENT_USE_FRUITICEWATER_NAME,Fruit Icewater,水果冰
ACHIEVEMENT_USE_FRUITICEWATER_DESC,"Eat 200,000 Fruit Icewaters.","食用 200,000 个水果冰。"
ACHIEVEMENT_USE_FRUITICEWATER_TITLE,Cool,凉爽
