Key,English,Simplified_Chinese
PROPMOVER_TXT_001106,Giant Harpy,巨型鹰身女妖
PROPMOVER_TXT_001108,Small Gullah,小型原野之灵
PROPMOVER_TXT_001110,Gullah,原野之灵
PROPMOVER_TXT_001112,Captain Gullah,大型原野之灵
PROPMOVER_TXT_001114,Giant Gullah,巨型原野之灵
PROPMOVER_TXT_001116,Small Abraxas,小型阿布拉克萨斯
PROPMOVER_TXT_001118,Abraxas,阿布拉克萨斯
PROPMOVER_TXT_001120,Captain Abraxas,大型阿布拉克萨斯
PROPMOVER_TXT_001122,Giant Abraxas,巨型阿布拉克萨
PROPMOVER_TXT_001124,Small Hague,小型女巫
PROPMOVER_TXT_001126,Hague,女巫
PROPMOVER_TXT_001128,Captain Hague,大型女巫
PROPMOVER_TXT_001130,Giant Hague,巨型女巫
PROPMOVER_TXT_001132,Small Tengu,小型天狗
PROPMOVER_TXT_001134,Tengu,天狗
PROPMOVER_TXT_001136,Captain Tengu,大型天狗
PROPMOVER_TXT_001138,Giant Tengu,巨型天狗
PROPMOVER_TXT_001140,Small Asterius,小型牛头狂战士
PROPMOVER_TXT_001142,Asterius,牛头狂战士
PROPMOVER_TXT_001144,Captain Asterius,大型牛头狂战士
PROPMOVER_TXT_001146,Giant Asterius,巨型牛头狂战士
PROPMOVER_TXT_001148,Small Dantalian,小型巫师
PROPMOVER_TXT_001150,Dantalian,巫师
PROPMOVER_TXT_001152,Captain Dantalian,大型巫师
PROPMOVER_TXT_001154,Giant Dantalian,巨型巫师
PROPMOVER_TXT_001156,Small Gannessa,小型神象
PROPMOVER_TXT_001158,Gannessa,神象
PROPMOVER_TXT_001160,Captain Gannessa,大型神象
PROPMOVER_TXT_001162,Giant Gannessa,巨型神象
PROPMOVER_TXT_001164,Small Asuras,小型阿修罗
PROPMOVER_TXT_001166,Asuras,阿修罗
PROPMOVER_TXT_001168,Captain Asuras,大型阿修罗
PROPMOVER_TXT_001170,Giant Asuras,巨型阿修罗
PROPMOVER_TXT_001172,Small Catsy,小型凯西猫
PROPMOVER_TXT_001174,Catsy,凯西猫
PROPMOVER_TXT_001176,Giant Catsy,巨型凯西猫
PROPMOVER_TXT_001178,Captain Catsy,大型凯西猫
PROPMOVER_TXT_001218,Knight 2,骑士2
PROPMOVER_TXT_001220,Knight 1,骑士1
PROPMOVER_TXT_001221,Queen Long Legs,盲蛛女皇
PROPMOVER_TXT_001222,Nightmist Empress,雾女女皇
PROPMOVER_TXT_001223,Bolt Otem,闪电图腾
PROPMOVER_TXT_001224,Overgrown Broodmother,变异育母蜘蛛
PROPMOVER_TXT_001225,Spiderling,幼蛛
PROPMOVER_TXT_001226,Enraged Gorilla,暴怒大猩猩
PROPMOVER_TXT_001227,Sentient Tree Guardian,生命树守卫
PROPMOVER_TXT_001228,Regal Kumai,王室库迈
PROPMOVER_TXT_001229,Enchanted Rider,魔化莱德
PROPMOVER_TXT_001230,Enchanted Shaman,魔化萨满
PROPMOVER_TXT_001231,Enchanted AI,魔化阿修罗
PROPMOVER_TXT_001232,Pyramid Keeper,金字塔看守者
PROPMOVER_TXT_001233,Pyramid Guardian,金字塔守卫
PROPMOVER_TXT_001234,Defense Otem,守护图腾
PROPMOVER_TXT_001235,Skeleton General,骷髅将军
PROPMOVER_TXT_230001,Enraged Yetti,暴怒怪力羊
PROPMOVER_TXT_230002,Frozen Hare Guard,冰封兔子骑士
PROPMOVER_TXT_230003,Saphyryan Hound,冰封斑狼
PROPMOVER_TXT_230004,Deep Cave Gorilla,深渊大猩猩
PROPMOVER_TXT_230005,Caveman Chief,穴居酋长
PROPMOVER_TXT_230006,Cavern Larva,穴居幼虫
PROPMOVER_TXT_230007,Radioactive Long Legs,变异盲蛛
PROPMOVER_TXT_230008,Cavern Nightmist,穴居雾女
PROPMOVER_TXT_230009,Frozen Hare Assassin,冰封兔子刺客
PROPMOVER_TXT_230010,Giant Turtle,巨型海龟
PROPMOVER_TXT_230011,Kraken Spawn,克拉肯的仆从
PROPMOVER_TXT_010000,Orange Sleeping Fox,橙色瞌睡狐
PROPMOVER_TXT_010001,Black Sleeping Fox,黑色瞌睡狐
PROPMOVER_TXT_010002,Blue Sleeping Fox,蓝色瞌睡狐
PROPMOVER_TXT_010003,Green Sleeping Fox,绿色瞌睡狐
PROPMOVER_TXT_010004,Pink Sleeping Fox,粉色瞌睡狐
PROPMOVER_TXT_010005,Purple Sleeping Fox,紫色瞌睡狐
PROPMOVER_TXT_010006,White Sleeping Fox,白色瞌睡狐
PROPMOVER_TXT_110000,Pink Valentine's Bear,粉色情人节小熊
PROPMOVER_TXT_110001,White Valentine's Bear,白色情人节小熊
PROPMOVER_TXT_110002,Dark Valentine's Bear,黑色情人节小熊
PROPMOVER_TXT_110003,Orange Valentine's Bear,橙色情人节小熊
PROPMOVER_TXT_110004,Green Valentine's Bear,绿色情人节小熊
PROPMOVER_TXT_110005,Purple Valentine's Bear,紫色情人节小熊
PROPMOVER_TXT_110006,Pink Little Cacti,粉色小Cacti
PROPMOVER_TXT_110007,Green Little Cacti,绿色小Cacti
PROPMOVER_TXT_110008,Purple Little Cacti,紫色小Cacti
PROPMOVER_TXT_110009,Orange Little Cacti,橙色小Cacti
PROPMOVER_TXT_110010,Red Little Cacti,红色小Cacti
PROPMOVER_TXT_110011,Cyan Little Cacti,青色小Cacti
PROPMOVER_TXT_110012,Phantom General,幻影
PROPMOVER_TXT_110013,Golden Aibatt,黄金独眼蝠
PROPMOVER_TXT_110014,Pink Modern Sports Bear,粉色现代运动风小熊
PROPMOVER_TXT_110015,Blue Modern Sports Bear,蓝色现代运动风小熊
PROPMOVER_TXT_110016,Green Modern Sports Bear,绿色现代运动风小熊
PROPMOVER_TXT_110017,Purple Modern Sports Bear,紫色现代运动风小熊
PROPMOVER_TXT_110018,Dark Modern Sports Bear,暗色现代运动风小熊
PROPMOVER_TXT_110019,Light Modern Sports Bear,亮色现代运动风小熊
PROPMOVER_TXT_110020,Pink Easter Bunny,粉色复活节兔子
PROPMOVER_TXT_110021,Pink Future Robot,粉色未来机器人
PROPMOVER_TXT_110022,Purple Future Robot,紫色未来机器人
PROPMOVER_TXT_110023,Cyan Future Robot,青色未来机器人
PROPMOVER_TXT_110024,Dark Future Robot,暗色未来机器人
PROPMOVER_TXT_110025,Green Future Robot,绿色未来机器人
PROPMOVER_TXT_110026,Blue Future Robot,蓝色未来机器人
PROPMOVER_TXT_110027,Flying Egg,飞翔彩蛋
PROPMOVER_TXT_110028,Eggcellent,超棒的蛋
PROPMOVER_TXT_110029,Blue Flying Bunny,蓝色飞天小兔
PROPMOVER_TXT_110030,Green Flying Bunny,绿色飞天小兔
PROPMOVER_TXT_110031,Pink Flying Bunny,粉色飞天小兔
PROPMOVER_TXT_110032,Purple Flying Bunny,紫色飞天小兔
PROPMOVER_TXT_110033,Brown Flying Bunny,棕色飞天小兔
PROPMOVER_TXT_110034,Black Flying Bunny,黑色飞天小兔
PROPMOVER_TXT_110035,White Flying Bunny,白色飞天小兔
PROPMOVER_TXT_110036,Hantiger,悍虎
PROPMOVER_TXT_110037,Galaxy Scout,银河斥候
PROPMOVER_TXT_110038,Blue Hat Bunny,蓝帽小兔
PROPMOVER_TXT_110039,Dark Hat Bunny,暗帽小兔
PROPMOVER_TXT_110040,Green Hat Bunny,绿帽小兔
PROPMOVER_TXT_110041,Orange Hat Bunny,橘帽小兔
PROPMOVER_TXT_110042,Pink Hat Bunny,粉帽小兔
PROPMOVER_TXT_110043,Purple Hat Bunny,紫帽小兔
PROPMOVER_TXT_110044,Black Hat Bunny,黑帽小兔
PROPMOVER_TXT_110045,White Hat Bunny,白帽小兔
PROPMOVER_TXT_110047,Gold Skeleton,金色骷髅
PROPMOVER_TXT_110048,Birthday Baker,生日蛋糕烘焙师
PROPMOVER_TXT_110049,White Stripe Purple Bear,白纹紫熊
PROPMOVER_TXT_110050,White Stripe Blue Bear,白纹蓝熊
PROPMOVER_TXT_110051,White Stripe Green Bear,白纹绿熊
PROPMOVER_TXT_110052,White Stripe Orange Bear,白纹橙熊
PROPMOVER_TXT_110053,White Stripe Pink Bear,白纹粉熊
PROPMOVER_TXT_110054,White Stripe Black Bear,白纹黑熊
PROPMOVER_TXT_110055,White Stripe White Bear,白纹白熊
PROPMOVER_TXT_110056,Lord Manager,领主管理者
PROPMOVER_TXT_110057,Black Japanese Piggy,黑色日本小猪
PROPMOVER_TXT_110058,Purple Japanese Piggy,紫色日本小猪
PROPMOVER_TXT_110059,Blue Japanese Piggy,蓝色日本小猪
PROPMOVER_TXT_110060,Light Red Japanese Piggy,红色日本小猪
PROPMOVER_TXT_110061,Orange Japanese Piggy,橘色日本小猪
PROPMOVER_TXT_110062,White Japanese Piggy,白色日本小猪
PROPMOVER_TXT_110063,Light Japanese Piggy,亮色日本小猪
PROPMOVER_TXT_110064,Baby Carrierbomb,可爱的爆破者
PROPMOVER_TXT_110065,Baby Fefern,小蕨宝
PROPMOVER_TXT_110066,Baby Wheelem,可爱的独轮蒸汽机
PROPMOVER_TXT_110067,Gacha Machine,扭蛋机
PROPMOVER_TXT_110068,Skating Cat,溜冰猫
PROPMOVER_TXT_110069,Bach,巴赫
PROPMOVER_TXT_110070,Neo Purple Robot,新潮紫机器人
PROPMOVER_TXT_110071,Neo Green Robot,新潮绿机器人
PROPMOVER_TXT_110072,Neo Orange Robot,新潮橙机器人
PROPMOVER_TXT_110073,Neo Yellow Robot,新潮黄机器人
PROPMOVER_TXT_110074,Neo Black Robot,新潮黑机器人
PROPMOVER_TXT_110075,Neo White Robot,新潮白机器人
PROPMOVER_TXT_110076,Pink Flying Froggy,飞天粉蛙蛙
PROPMOVER_TXT_110077,Green Flying Froggy,飞天绿蛙蛙
PROPMOVER_TXT_110078,Purple Flying Froggy,飞天紫蛙蛙
PROPMOVER_TXT_110079,Red Flying Froggy,飞天红蛙蛙
PROPMOVER_TXT_110080,Black Flying Froggy,飞天黑蛙蛙
PROPMOVER_TXT_110081,Blue Flying Froggy,飞天蓝蛙蛙
PROPMOVER_TXT_002016,Rex Potato,洋芋战神
PROPMOVER_TXT_002017,Prince Potato,土豆王子
PROPMOVER_TXT_002159,Private Leo,列兵里奥
PROPMOVER_TXT_002160,Noah,诺亚
PROPMOVER_TXT_110082,Draco,德拉科
PROPMOVER_TXT_110083,Pink Axolotl,粉蝾螈
PROPMOVER_TXT_110084,Yellow Axolotl,黄蝾螈
PROPMOVER_TXT_110085,Purple Axolotl,紫蝾螈
PROPMOVER_TXT_110086,Blue Axolotl,蓝蝾螈
PROPMOVER_TXT_110087,Red Axolotl,红蝾螈
PROPMOVER_TXT_110088,Black Axolotl,黑蝾螈
PROPMOVER_TXT_110089,Traveling Merchant,流浪商人
PROPMOVER_TXT_110046,Red Spirit Dragon,赤灵龙
PROPMOVER_TXT_110090,Green Spirit Dragon,青灵龙
PROPMOVER_TXT_110091,Yellow Spirit Dragon,金灵龙
PROPMOVER_TXT_400000,Andrew,安德鲁
PROPMOVER_TXT_110092,Molu,莫鲁
PROPMOVER_TXT_110093,Blue Flying Sheep,蓝色飞羊
PROPMOVER_TXT_110094,Yellow Flying Sheep,黄色飞羊
PROPMOVER_TXT_110095,Red Flying Sheep,红色飞羊
PROPMOVER_TXT_110096,Purple Flying Sheep,紫色飞羊
PROPMOVER_TXT_110097,Pink Flying Sheep,粉色飞羊
PROPMOVER_TXT_110098,Black Flying Sheep,黑色飞羊
PROPMOVER_TXT_110100,Silver Aibatt,纯银独眼蝙蝠
PROPMOVER_TXT_110151,Purple Floating Oni,紫色浮空鬼
PROPMOVER_TXT_110152,Blue Floating Oni,蓝色浮空鬼
PROPMOVER_TXT_110153,Green Floating Oni,绿色浮空鬼
PROPMOVER_TXT_110154,Red Floating Oni,红色浮空鬼
PROPMOVER_TXT_110155,Ice Blue Floating Oni,冰蓝浮空鬼
PROPMOVER_TXT_110156,Black Floating Oni,黑色浮空鬼
PROPMOVER_TXT_110157,Orange Witch Cat,橙色喵巫
PROPMOVER_TXT_110158,Purple Witch Cat,紫色喵巫
PROPMOVER_TXT_110159,Green Witch Cat,绿色喵巫
PROPMOVER_TXT_110160,Red Witch Cat,红色喵巫
PROPMOVER_TXT_110161,Blue Witch Cat,蓝色喵巫
PROPMOVER_TXT_110162,White Witch Cat,白色喵巫
PROPMOVER_TXT_110163,Purple Phantocat,紫色幻影猫
PROPMOVER_TXT_110164,Blue Phantocat,蓝色幻影猫
PROPMOVER_TXT_110165,Green Phantocat,绿色幻影猫
PROPMOVER_TXT_110166,Black Phantocat,黑色幻影猫
PROPMOVER_TXT_110167,Red Phantocat,红色幻影猫
PROPMOVER_TXT_110168,White Phantocat,白色幻影猫
PROPMOVER_TXT_210093,Prismatic Cobra,棱镜蛇
PROPMOVER_TXT_210094,Twinstrike Cobra,双头眼镜蛇
PROPMOVER_TXT_210095,Tanuki Enforcer,浣熊执行官
PROPMOVER_TXT_210096,Tanuki Protector,浣熊守卫者
PROPMOVER_TXT_210097,Wildwood Stalker,丛林追猎者
PROPMOVER_TXT_210098,Wildwood Chieftain,丛林酋长
PROPMOVER_TXT_210099,Beast King Khan,兽王可汗
PROPMOVER_TXT_210100,Small Kingster,小型霸王虾
PROPMOVER_TXT_110101,Kingster,霸王虾
PROPMOVER_TXT_110102,Captain Kingster,大型霸王虾
PROPMOVER_TXT_110103,Small Kraken,小型北海巨妖
PROPMOVER_TXT_110104,Kraken,北海巨妖
PROPMOVER_TXT_110105,Captain Kraken,大型北海巨妖
PROPMOVER_TXT_110106,Small Creper,小型巨钳蟹
PROPMOVER_TXT_110107,Creper,巨钳蟹
PROPMOVER_TXT_110108,Captain Creper,大型巨钳蟹
PROPMOVER_TXT_110109,Small Naga,小型那伽
PROPMOVER_TXT_110110,Naga,那伽
PROPMOVER_TXT_110111,Captain Naga,大型那伽
PROPMOVER_TXT_110112,Small Atrox,小型巨齿蛉
PROPMOVER_TXT_110113,Atrox,巨齿蛉
PROPMOVER_TXT_110114,Captain Atrox,大型巨齿蛉
PROPMOVER_TXT_110115,Small Okean,小型皇冠海妖
PROPMOVER_TXT_110116,Okean,皇冠海妖
PROPMOVER_TXT_110117,Captain Okean,大型皇冠海妖
PROPMOVER_TXT_110118,Small Tigar,小型热带虎
PROPMOVER_TXT_110119,Tigar,热带虎
PROPMOVER_TXT_110120,Captain Tigar,大型热带虎
PROPMOVER_TXT_110121,Small Dorian,小型变异枪鱼
PROPMOVER_TXT_110122,Dorian,变异枪鱼
PROPMOVER_TXT_110123,Captain Dorian,大型变异枪鱼
PROPMOVER_TXT_110124,Small Meral,强袭海盗士兵
PROPMOVER_TXT_110125,Meral,强袭海盗队长
PROPMOVER_TXT_110126,Captain Meral,强袭海盗指挥官
PROPMOVER_TXT_110127,Giant Kingster,巨型霸王虾
PROPMOVER_TXT_110128,Giant Kraken,巨型北海巨妖
PROPMOVER_TXT_110129,Giant Creper,巨型巨钳蟹
PROPMOVER_TXT_110130,Giant Naga,巨型那伽
PROPMOVER_TXT_110131,Giant Atrox,巨型巨齿蛉
PROPMOVER_TXT_110132,Giant Okean,巨型皇冠海妖
PROPMOVER_TXT_110133,Giant Tigar,巨型热带虎
PROPMOVER_TXT_110134,Giant Dorian,巨型变异枪鱼
PROPMOVER_TXT_110135,Giant Meral,强袭海盗统帅
PROPMOVER_TXT_110136,Violet Kingster,堕落的霸王虾
PROPMOVER_TXT_110137,Violet Kraken,堕落的北海巨妖
PROPMOVER_TXT_110138,Violet Creper,堕落的巨钳蟹
PROPMOVER_TXT_110139,Violet Naga,堕落的那伽
PROPMOVER_TXT_110140,Violet Atrox,堕落的巨齿蛉
PROPMOVER_TXT_110141,Violet Okean,堕落的皇冠海妖
PROPMOVER_TXT_110142,Violet Tigar,堕落的热带虎
PROPMOVER_TXT_110143,Violet Dorian,堕落的变异枪鱼
PROPMOVER_TXT_110144,Violet Meral,堕落的强袭海盗
PROPMOVER_TXT_110145,Blue Flying Sheep,蓝色小飞羊
PROPMOVER_TXT_110146,Yellow Flying Sheep,黄色小飞羊
PROPMOVER_TXT_110147,Red Flying Sheep,红色小飞羊
PROPMOVER_TXT_110148,Purple Flying Sheep,紫色小飞羊
PROPMOVER_TXT_110149,Pink Flying Sheep,粉色小飞羊
PROPMOVER_TXT_110150,Black Flying Sheep,黑色小飞羊
PROPMOVER_TXT_210151,Rainbow Race Officer,彩虹竞赛事务官
PROPMOVER_TXT_210152,Water Totem Pole,水之图腾
PROPMOVER_TXT_210153,Wind Totem Pole,风之图腾
PROPMOVER_TXT_210154,Earth Totem Pole,土之图腾
PROPMOVER_TXT_210155,Fire Totem Pole,火之图腾
PROPMOVER_TXT_210156,Electric Totem Pole,雷之图腾
PROPMOVER_TXT_210157,Twinstrike Den Mother,双头蛇后
PROPMOVER_TXT_210158,The Wilds Guard,荒野守卫
PROPMOVER_TXT_210159,Pau Pau,泡泡
PROPMOVER_TXT_210160,Kammie,卡米
PROPMOVER_TXT_210161,BoBu,波布
PROPMOVER_TXT_210162,Talus,塔卢斯
PROPMOVER_TXT_210163,Inventor Remi,发明家蕾米
PROPMOVER_TXT_210164,Sunny Pang,阳光胖胖
PROPMOVER_TXT_210165,'s Artifact,的神器
PROPMOVER_TXT_210166,Tanuki Trainee,狸猫学徒
PROPMOVER_TXT_210167,Wildwood Shaman,荒林萨满
PROPMOVER_TXT_001312,Charlie,查理
PROPMOVER_TXT_210168,Red Patrol Dog,红色巡逻犬
PROPMOVER_TXT_210169,Purple Patrol Dog,紫色巡逻犬
PROPMOVER_TXT_210170,Cyan Patrol Dog,青色巡逻犬
PROPMOVER_TXT_210171,Blue Patrol Dog,蓝色巡逻犬
PROPMOVER_TXT_210172,Black Patrol Dog,黑色巡逻犬
PROPMOVER_TXT_210173,White Patrol Dog,白色巡逻犬
PROPMOVER_TXT_110169,Wild Turkey,荒野火鸡
PROPMOVER_TXT_210174,Red Rolling Clown,红旋小丑
PROPMOVER_TXT_210175,Purple Rolling Clown,紫旋小丑
PROPMOVER_TXT_210176,Green Rolling Clown,绿旋小丑
PROPMOVER_TXT_210177,Pink Rolling Clown,粉旋小丑
PROPMOVER_TXT_210178,Blue Rolling Clown,蓝旋小丑
PROPMOVER_TXT_210179,White Rolling Clown,白旋小丑
PROPMOVER_TXT_001313,Thief Santa,圣诞小偷
PROPMOVER_TXT_001314,Santa,圣诞老人
PROPMOVER_TXT_400001,Red Snowman,红色雪人
PROPMOVER_TXT_400002,Purple Snowman,紫色雪人
PROPMOVER_TXT_400003,Pink Snowman,粉色雪人
PROPMOVER_TXT_400004,Green Snowman,绿色雪人
PROPMOVER_TXT_400005,Blue Snowman,蓝色雪人
PROPMOVER_TXT_400006,Black Snowman,黑色雪人
PROPMOVER_TXT_400007,Red Snowy Cat,红色雪毛猫
PROPMOVER_TXT_400008,Pink Snowy Cat,粉色雪毛猫
PROPMOVER_TXT_400009,Green Snowy Cat,绿色雪毛猫
PROPMOVER_TXT_400010,Blue Snowy Cat,蓝色雪毛猫
PROPMOVER_TXT_400011,Purple Snowy Cat,紫色雪毛猫
PROPMOVER_TXT_400012,Black Snowy Cat,黑色雪毛猫
PROPMOVER_TXT_400013,Blue Wonderful Dog,蓝灵奇犬
PROPMOVER_TXT_400014,Pink Wonderful Dog,粉灵奇犬
PROPMOVER_TXT_400015,Green Wonderful Dog,绿灵奇犬
PROPMOVER_TXT_400016,Yellow Wonderful Dog,黄灵奇犬
PROPMOVER_TXT_400017,Purple Wonderful Dog,紫灵奇犬
PROPMOVER_TXT_400018,Red Wonderful Dog,红灵奇犬
PROPMOVER_TXT_001316,Guest Book,访客留言簿
PROPMOVER_TXT_001315,Kalgas,卡尔加斯
PROPMOVER_TXT_001317,Artifact,神器
PROPMOVER_TXT_400019,Brown Cub,棕崽
PROPMOVER_TXT_400020,Purple Cub,紫崽
PROPMOVER_TXT_400021,Blue Cub,蓝崽
PROPMOVER_TXT_400022,Green Cub,绿崽
PROPMOVER_TXT_400023,White Cub,白崽
PROPMOVER_TXT_400024,Black Cub,黑崽
PROPMOVER_TXT_400025,Event Greemong,活动绿泥怪
PROPMOVER_TXT_400200,[Event] Giant Wagsaac,[活动] 巨型紫草食人花
PROPMOVER_TXT_400201,[Event] Giant Jack the Hammer,[活动] 巨型钉锤杰克
PROPMOVER_TXT_400202,[Event] Giant Bucrow,[活动] 巨型巴科洛
PROPMOVER_TXT_400203,[Event] Giant Totemia,[活动] 巨型陶陶
PROPMOVER_TXT_400204,[Event] Giant Wheelem,[活动] 巨型独轮蒸汽机
PROPMOVER_TXT_400205,[Event] Giant Hoppre,[活动] 巨型依蛾
PROPMOVER_TXT_400206,[Event] Giant Mushpoie,[活动] 巨型蘑菇人
PROPMOVER_TXT_400207,[Event] Giant Watangka,[活动] 巨型巫民
PROPMOVER_TXT_400208,[Event] Giant Fafnir,[活动] 巨型龙宝宝
PROPMOVER_TXT_400209,[Event] Giant Gorruda,[活动] 巨型魔翼龙
PROPMOVER_TXT_400210,[Event] Giant Medumet,[活动] 巨型机械水母
PROPMOVER_TXT_400211,[Event] Glacial Augu,[活动] 寒冰尖角蜥
PROPMOVER_TXT_400212,[Event] Ghost of the forgotten Overlord,[活动] 冰封亡灵霸主
PROPMOVER_TXT_400213,[Event] Giant Asuras,[活动] 巨型阿修罗
PROPMOVER_TXT_400214,[Event] Giant Tigar,[活动] 巨型热带虎
PROPMOVER_TXT_400215,[Event] Captain Flybat,[活动] 巨眼怪队长
PROPMOVER_TXT_400216,[Event] Mr. Pumpkin,[活动] 南瓜先生
PROPMOVER_TXT_400217,[Event] Dumb Bull,[活动] 荒原牛
PROPMOVER_TXT_400218,[Event] Scorpicon,[活动] 毒蝎
PROPMOVER_TXT_400219,[Event] Wheelem,[活动] 独轮蒸汽机
PROPMOVER_TXT_400220,[Event] Steel Knight,[活动] 钢甲骑士
PROPMOVER_TXT_400221,[Event] Driller,[活动] 自动钻孔机
PROPMOVER_TXT_400222,[Event] Captian Volt,[活动] 电磁履带车队长
PROPMOVER_TXT_400223,[Event] Greemong,[活动] 绿泥怪
PROPMOVER_TXT_400224,[Event] Iren,[活动] 刀尾蚊
PROPMOVER_TXT_400225,[Event] Watangka,[活动] 巫民
PROPMOVER_TXT_400226,[Event] Small Antiquery,[活动] 小树精
PROPMOVER_TXT_400227,[Event] Antiquery,[活动] 树精
PROPMOVER_TXT_400228,[Event] Luia,[活动] 火鸟
PROPMOVER_TXT_400229,[Event] Small Gongury,[活动] 小剑尾龟
PROPMOVER_TXT_400230,[Event] Harpy,[活动] 鹰身女妖
PROPMOVER_TXT_400231,[Event] Kern,[活动] 石魔
PROPMOVER_TXT_400232,[Event] Small Medumet,[活动] 小机械水母
PROPMOVER_TXT_400233,[Event] Yetti,[活动] 怪力羊
PROPMOVER_TXT_400234,[Event] Small Dantalian,[活动] Small Dantalian
PROPMOVER_TXT_400235,[Event] Mutant Augu,[活动] 变异尖角蜥
PROPMOVER_TXT_400236,[Event] Ghost of the forgotten king,[活动] 被遗忘的冰封亡灵
PROPMOVER_TXT_400237,[Event] Small Asuras,[活动] 小阿修罗
PROPMOVER_TXT_400238,[Event] Mammoth,[活动] 猛犸象
PROPMOVER_TXT_400239,[Event] Asuras,[活动] 阿修罗
PROPMOVER_TXT_400240,[Event] Cannibal Mammoth,[活动] 食人猛犸象
PROPMOVER_TXT_400241,[Event] Meral,[活动] 强袭海盗队长
PROPMOVER_TXT_400026,Blue Pixel Rabbit,蓝色像素兔
PROPMOVER_TXT_400027,Red Pixel Rabbit,红色像素兔
PROPMOVER_TXT_400028,Green Pixel Rabbit,绿色像素兔
PROPMOVER_TXT_400029,Pink Pixel Rabbit,粉色像素兔
PROPMOVER_TXT_400030,Purple Pixel Rabbit,紫色像素兔
PROPMOVER_TXT_400031,Yellow Pixel Rabbit,黄色像素兔
PROPMOVER_TXT_001319,[Event] Leyena,[活动] 高地猎犬
PROPMOVER_TXT_001321,[Event] Giant Kraken,[活动] 巨型北海巨妖
PROPMOVER_TXT_400032,[Event] Giggle Box,[活动] 怪笑箱
PROPMOVER_TXT_400033,[Event] Violet Giggle Box,[活动] 紫罗兰怪笑箱
PROPMOVER_TXT_400034,Fox Spirit,狐灵
PROPMOVER_TXT_400035,Ninja Toad,忍蛙
PROPMOVER_TXT_400036,Steambot,蒸汽机器人
PROPMOVER_TXT_400037,White Lion,白狮
PROPMOVER_TXT_400038,Phio,菲欧
PROPMOVER_TXT_400242,Black Anniversary Cat,Black Anniversary Cat
PROPMOVER_TXT_400243,Purple Anniversary Cat,Purple Anniversary Cat
PROPMOVER_TXT_400244,Pink Anniversary Cat,Pink Anniversary Cat
PROPMOVER_TXT_400245,Green Anniversary Cat,Green Anniversary Cat
PROPMOVER_TXT_400246,Cyan Anniversary Cat,Cyan Anniversary Cat
PROPMOVER_TXT_400247,Blue Anniversary Cat,Blue Anniversary Cat
PROPMOVER_TXT_400248,White Anniversary Cat,White Anniversary Cat
PROPMOVER_TXT_400249,Lord Trangfoma,淘金者之王
PROPMOVER_TXT_400250,Shadow of Clockworks,时空毁灭者之影
PROPMOVER_TXT_400251,Blue Magical Toad,蓝色魔法蛙蛙
PROPMOVER_TXT_400252,Pink Magical Toad,粉色魔法蛙蛙
PROPMOVER_TXT_400253,Orange Magical Toad,橘色魔法蛙蛙
PROPMOVER_TXT_400254,Green Magical Toad,绿色魔法蛙蛙
PROPMOVER_TXT_400255,Red Magical Toad,红色魔法蛙蛙
PROPMOVER_TXT_400256,Dark Magical Toad,暗色魔法蛙蛙
PROPMOVER_TXT_400258,[Event] Creper,[活动] 巨钳蟹
PROPMOVER_TXT_400259,[Event] Violet Creper,[活动] 堕落的巨钳蟹
PROPMOVER_TXT_400260,Red Earless Seal,红色无耳海豹
PROPMOVER_TXT_400261,Purple Earless Seal,紫色无耳海豹
PROPMOVER_TXT_400262,Burgundy Earless Seal,酒红无耳海豹
PROPMOVER_TXT_400263,Pink Earless Seal,粉色无耳海豹
PROPMOVER_TXT_400264,Orange Earless Seal,橘色无耳海豹
PROPMOVER_TXT_400265,Blue Earless Seal,蓝色无耳海豹
PROPMOVER_TXT_400266,White Earless Seal,白色无耳海豹
PROPMOVER_TXT_400267,Brown Butterflies,棕蝶
PROPMOVER_TXT_400268,Purple Butterflies,紫蝶
PROPMOVER_TXT_400269,Green Butterflies,绿蝶
PROPMOVER_TXT_400270,Pink Butterflies,粉蝶
PROPMOVER_TXT_400271,Red Butterflies,红蝶
PROPMOVER_TXT_400272,White Butterflies,白蝶
PROPMOVER_TXT_400273,Black Butterflies,黑蝶
PROPMOVER_TXT_400274,Green DJ Froggy,绿色 DJ 小青蛙
PROPMOVER_TXT_400275,Red DJ Froggy,红色 DJ 小青蛙
PROPMOVER_TXT_400276,Purple DJ Froggy,紫色 DJ 小青蛙
PROPMOVER_TXT_400277,Pink DJ Froggy,粉色 DJ 小青蛙
PROPMOVER_TXT_400278,Cyan DJ Froggy,青绿 DJ 小青蛙
PROPMOVER_TXT_400279,Blue DJ Froggy,蓝色 DJ 小青蛙
PROPMOVER_TXT_400280,Black DJ Froggy,黑色 DJ 小青蛙
PROPMOVER_TXT_400281,Lord Demian,Lord Demian
PROPMOVER_TXT_400282,Lord Mushpang,Lord Mushpang
PROPMOVER_TXT_400283,Yellow Junior Banana Hero,黄衣小香蕉勇士
PROPMOVER_TXT_400284,Purple Junior Banana Hero,紫衣小香蕉勇士
PROPMOVER_TXT_400285,Orange Junior Banana Hero,橙衣小香蕉勇士
PROPMOVER_TXT_400286,Blue Junior Banana Hero,蓝衣小香蕉勇士
PROPMOVER_TXT_400287,Green Junior Banana Hero,绿衣小香蕉勇士
PROPMOVER_TXT_400288,Pink Junior Banana Hero,粉衣小香蕉勇士
