Key,English,Simplified_Chinese
PROPSKILL_TXT_150127,"Gain stacks of Undying, protecting you from going below 1 HP. If a stack is consumed, HP, FP, and MP are all reduced to 1. Once all stacks are consumed, you are no longer protected.",累积不死层数，可保护你的生命值不低于1点。当层数被消耗时，HP、FP与MP均将降至1点。所有层数耗尽后，此保护效果消失。
PROPSKILL_TXT_150128,Enhanced HP Recovery,强化生命恢复
PROPSKILL_TXT_150129,Improve the effectiveness of healing received when low on health.,低生命值时受到的治疗效果提升。
PROPSKILL_TXT_150130,Increased HP Regeneration,生命再生提升
PROPSKILL_TXT_150131,Increases the amount of natural HP recovery.,提升HP自然恢复量。
PROPSKILL_TXT_150132,One-handed Mastery,单手精通
PROPSKILL_TXT_150133,Increase your damage when using one-handed weapons.,提升使用单手武器时的伤害。
PROPSKILL_TXT_150134,Two-handed Mastery,双手精通
PROPSKILL_TXT_150135,Increase your damage when using two-handed weapons.,提升使用双手武器时的伤害。
PROPSKILL_TXT_150136,Shield Mastery,盾牌精通
PROPSKILL_TXT_150137,Increases defense when wearing a shield.,提升装备盾牌时的防御力。
PROPSKILL_TXT_150138,Enhanced Physical Defense,物理防御提升
PROPSKILL_TXT_150139,Increases defense when HP is low.,HP较低时提升物理防御力。
PROPSKILL_TXT_150140,Enhanced Magical Defense,魔法防御提升
PROPSKILL_TXT_150141,Increases magic defense when HP is low.,HP较低时提升魔法防御力。
PROPSKILL_TXT_140000,Asylum HP Low Bless,庇护所・生命微弱祝福
PROPSKILL_TXT_140001,"The Asylum bestows a 5% hp boost, filling you with eerie strength.",庇护所赐予你诡异之力，生命值提升5%。
PROPSKILL_TXT_140002,Asylum HP High Bless,庇护所・生命强化祝福
PROPSKILL_TXT_140003,A hp increase of 10% wraps around you like a spectral embrace.,幽魂般的庇护环绕着你，生命值提升10%。
PROPSKILL_TXT_140004,Asylum DEF Low Bless,庇护所・防御微弱祝福
PROPSKILL_TXT_140005,"The Asylum bestows a 2% def boost, filling you with eerie strength.",庇护所赐予你诡异之力，防御力提升2%。
PROPSKILL_TXT_140006,Asylum DEF High Bless,庇护所・防御强化祝福
PROPSKILL_TXT_140007,The Asylum shields you from harm! Your defense rises by 5% under its eerie protection.,庇护所守护你免受伤害！在它诡异的庇护下，防御力提升5%。
PROPSKILL_TXT_140008,Asylum Elemental Low Bless,庇护所・元素微弱祝福
PROPSKILL_TXT_140009,"Imbues your attacks with the power of all elements, increasing elemental damage by 5%.",庇护所赋予你的攻击全系元素之力，元素精通提升5%。
PROPSKILL_TXT_140010,Asylum Elemental High Bless,庇护所・元素强化祝福
PROPSKILL_TXT_140011,The Asylum grants you a 10% boost to all elemental damage types.,庇护所赐予你所有元素精通提升10%。
PROPSKILL_TXT_140012,Asylum Speed Low Bless,庇护所・速度微弱祝福
PROPSKILL_TXT_140013,A blessing from beyond: +5% speed granted under Asylum’s watchful eye.,来自异界的祝福：在庇护所的注视下，速度提升5%。
PROPSKILL_TXT_140014,Asylum Speed High Bless,庇护所・速度强化祝福
PROPSKILL_TXT_140015,The Asylum whispers power. 10% more speed surges through you.,庇护所低语着力量，你的速度提升10%。
PROPSKILL_TXT_140016,Asylum Attack Low Bless,庇护所・攻击微弱祝福
PROPSKILL_TXT_140017,The Asylum sharpens your resolve as your attack power increases by 5% with otherworldly force.,庇护所磨砺你的意志，在异界之力加持下，攻击力提升5%。
PROPSKILL_TXT_140018,Asylum Attack High Bless,庇护所・攻击强化祝福
PROPSKILL_TXT_140019,"The Asylum bestows a 10% attack boost, filling you with eerie strength.",庇护所赐予你攻击力提升10%，让你充满诡异的力量。
PROPSKILL_TXT_140020,Asylum Boss DMG Low Bless,庇护所・首领增伤微弱祝福
PROPSKILL_TXT_140021,"Empowered by the Asylum’s presence, your strikes deal 5% more damage to bosses.",在庇护所之力的加持下，你对首领造成的伤害提升5%。
PROPSKILL_TXT_140022,Asylum Boss DMG High Bless,庇护所・首领增伤祝福
PROPSKILL_TXT_140023,An intense force surges through you! Bosses now suffer 10% more damage from your wrath.,一股狂暴之力在你体内汹涌！首领受到你的攻击时，所受伤害增加10%。
PROPSKILL_TXT_140024,Asylum All Stats Low Bless,庇护所・全属性微弱祝福
PROPSKILL_TXT_140025,The Asylum grants unnatural harmony. Your base stats increase by 10 as if guided by unseen forces.,庇护所赐予你非自然的调和之力。你的基础属性提升10点，仿佛被无形之力所指引。
PROPSKILL_TXT_140026,Asylum All Stats High Bless,庇护所・全属性强化祝福
PROPSKILL_TXT_140027,"The Asylum bestows a 10% all boost, filling you with eerie strength.",庇护所赐予你全属性10%的提升，让你充满诡异的力量。
PROPSKILL_TXT_140028,Asylum Boss Incoming Bless,庇护所・首领减伤祝福
PROPSKILL_TXT_140029,The Asylum veils you in shadow. Damage taken from bosses is reduced by 5%.,庇护所用阴影将你遮蔽。来自首领的伤害降低5%。
PROPSKILL_TXT_140030,Asylum Boss Incoming Bless,庇护所・首领大减伤祝福
PROPSKILL_TXT_140031,A protective force from the Asylum dampens the fury of bosses. You receive 10% less damage from them.,来自庇护所的守护之力压制了首领的狂怒。你受到来自首领的伤害降低10%。
PROPSKILL_TXT_140032,Asylum HP Low Curse,庇护所・生命值弱化诅咒
PROPSKILL_TXT_140033,A curse from the Asylum weakens your vitality. Your max HP is reduced by 5%.,来自庇护所的诅咒削弱了你的生命力。最大生命值降低5%。
PROPSKILL_TXT_140034,Asylum HP High Curse,庇护所・生命值强力诅咒
PROPSKILL_TXT_140035,The Asylum drains your life force. You suffer a 10% reduction in max HP.,庇护所汲取你的生命力。最大生命值降低10%。
PROPSKILL_TXT_140036,Asylum DEF Low Curse,庇护所・防御弱化诅咒
PROPSKILL_TXT_140037,Your defense falters under the weight of the Asylum's curse. It is reduced by 2%.,在庇护所诅咒的重压下，你的防御摇摇欲坠。防御力降低2%。
PROPSKILL_TXT_140038,Asylum DEF High Curse,庇护所・防御强力诅咒
PROPSKILL_TXT_140039,The Asylum strips away your protection. Your defense drops by 5%.,庇护所剥离了你的防护。防御力降低5%。
PROPSKILL_TXT_140040,Asylum Elemental Low Curse,庇护所・元素弱化诅咒
PROPSKILL_TXT_140041,Elemental energy slips from your grasp. All elemental damage is reduced by 5%.,元素之力从你手中流逝。你的元素精通降低5%。
PROPSKILL_TXT_140042,Asylum Elemental High Curse,庇护所・元素强力诅咒
PROPSKILL_TXT_140043,The Asylum disrupts your connection to the elements. Your elemental power drops by 10%.,庇护所扰乱了你与元素的联结。你的元素精通降低10%。
PROPSKILL_TXT_140044,Asylum Speed Low Curse,庇护所・速度弱化诅咒
PROPSKILL_TXT_140045,A subtle curse slows your movements. Your speed decreases by 5%.,一道微弱的诅咒减缓了你的动作。速度降低5%。
PROPSKILL_TXT_140046,Asylum Speed High Curse,庇护所・移动速度强力诅咒
PROPSKILL_TXT_140047,The Asylum binds your limbs in dread. Speed is reduced by 10%.,庇护所用恐惧束缚你的四肢。移动速度降低10%。
PROPSKILL_TXT_140048,Asylum Attack Low Curse,庇护所・攻击力弱化诅咒
PROPSKILL_TXT_140049,The curse dulls your strength. Attack power reduced by 5% under the Asylum's shadow.,诅咒削弱了你的力量。在庇护所的阴影下，攻击力降低5%。
PROPSKILL_TXT_140050,Asylum Attack High Curse,庇护所・攻击力强力诅咒
PROPSKILL_TXT_140051,The Asylum saps your aggression. Attack power falls by 10%.,庇护所汲取了你的战意。攻击力降低10%。
PROPSKILL_TXT_140052,Asylum Boss DMG Low Curse,庇护所・首领伤害弱化诅咒
PROPSKILL_TXT_140053,The Asylum twists your strikes. Damage dealt to bosses is reduced by 5%.,庇护所扭曲了你的攻击。对首领造成的伤害降低5%。
PROPSKILL_TXT_140054,Asylum Boss DMG High Curse,庇护所・首领伤害强力诅咒
PROPSKILL_TXT_140055,Your blows grow weaker against the mighty. Boss damage drops by 10% under the curse.,面对强者时你的攻击愈发无力。在诅咒影响下，对首领造成的伤害降低10%。
PROPSKILL_TXT_140056,Asylum All Stats Low Curse,庇护所・全属性弱化诅咒
PROPSKILL_TXT_140057,The curse fractures your inner balance. All base stats fall by 5.,诅咒撕裂了你内在的平衡。所有基础属性降低5点。
PROPSKILL_TXT_140058,Asylum All Stats High Curse,庇护所・全属性强力诅咒
PROPSKILL_TXT_140059,The Asylum crushes your essence. All base stats are reduced by 10.,庇护所碾碎了你的本源。所有基础属性降低10点。
PROPSKILL_TXT_140060,Asylum Boss Incoming Curse,庇护所・首领诅咒
PROPSKILL_TXT_140061,The Asylum exposes your weaknesses. Damage received from bosses is increased by 5%.,庇护所揭露了你的弱点。受到首领造成的伤害提高5%。
PROPSKILL_TXT_140062,Asylum Boss Incoming Curse,庇护所・首领降临诅咒
PROPSKILL_TXT_140063,Your defenses falter under the Asylum's curse. Bosses deal 10% more damage to you.,在庇护所的诅咒之下，你的防御开始动摇。首领级敌人对你造成的伤害提高10%。
PROPSKILL_TXT_140064,Trap: Debuff,陷阱：减益
PROPSKILL_TXT_140065,Deploy a trap that deals damage with a 15% chance to slow down targets.,部署一个陷阱，造成伤害并有15%的概率使目标减速。
PROPSKILL_TXT_140066,Pit,陷坑
PROPSKILL_TXT_140067,You have stepped on a trap.,你踩到了一个陷阱。
PROPSKILL_TXT_140068,Proficient Traps,陷阱专精
PROPSKILL_TXT_140069,Crowd Controller,控场大师
PROPSKILL_TXT_140071,Trap: DoT,陷阱: 持续伤害
PROPSKILL_TXT_140072,Deploy a trap that deals continuous damage.,部署一个陷阱，对范围内的敌人造成持续伤害。
PROPSKILL_TXT_140073,Proficient Traps,陷阱专精
PROPSKILL_TXT_140076,Trap: AoE,陷阱: 范围
PROPSKILL_TXT_140077,Deploy a trap that deals damage in the designated area.,在指定区域部署一个陷阱，对范围内的敌人造成伤害。
PROPSKILL_TXT_140078,Proficient Traps,陷阱专精
PROPSKILL_TXT_140081,Trap: Binding,陷阱: 致盲
PROPSKILL_TXT_140082,Deploy a trap that immobilizes the target.,部署一个陷阱，使目标陷入定身状态。
PROPSKILL_TXT_140083,Skilled Installation,熟练部署
PROPSKILL_TXT_140086,Trap: Blast,陷阱: 爆裂
PROPSKILL_TXT_140087,Deploy a trap that pushes the target away.,部署一个陷阱，将目标击退。
PROPSKILL_TXT_140088,Proficient Traps,陷阱专精
PROPSKILL_TXT_140091,Marked Prey,标记猎物
PROPSKILL_TXT_140092,Normal attack critical damage increases against enemies affected by the Pit debuff from being caught in a trap.,对陷入陷阱并处于陷坑减益状态的敌人，普通攻击的暴击伤害提升。
PROPSKILL_TXT_140093,Advanced Trap,进阶陷阱
PROPSKILL_TXT_140094,Increases your traps’ range.,提升陷阱的作用范围。
PROPSKILL_TXT_140095,Devastating Sting,毁灭蛰刺
PROPSKILL_TXT_140096,Increases damage dealt by normal attacks.,提升普通攻击造成的伤害。
PROPSKILL_TXT_140097,Nearby Shot,近程射击
PROPSKILL_TXT_140098,Increased damage for auto attacks when you more than 5m from your target.,当与目标距离超过5米时，普通攻击的伤害提升。
PROPSKILL_TXT_140099,Feeble Arms,虚弱之臂
PROPSKILL_TXT_140100,Monsters take less damages from you but have higher drop rates.,怪物对你造成的伤害降低，但掉落物品的概率提升。
PROPSKILL_TXT_150142,Four Strikes,连击四式
PROPSKILL_TXT_150143,"Your auto attacks apply stacks, which pop at 4 stacks to deal extra damage.",你的普通攻击会叠加层数，达到4层时自动引爆，造成额外伤害。
PROPSKILL_TXT_150144,Auto Attack Stacks,普攻叠层
PROPSKILL_TXT_150145,Execution of Justice,正义处决
PROPSKILL_TXT_150146,"Leap forward, knocking nearby enemies towards you and reducing their movement speed.",向前跃起，将附近敌人拉向你身前并降低其移动速度。
PROPSKILL_TXT_150147,Leap of Faith,信仰之跃
PROPSKILL_TXT_150148,Hero's Emergence,英雄新生
PROPSKILL_TXT_150149,Faction Collapse,阵营崩陷
PROPSKILL_TXT_150150,Lillith's Gaze,莉莉丝的凝视
PROPSKILL_TXT_150151,"Gaze upon your target, slowing them down and forcing them to move towards you.",凝视目标，使其减速并被迫向你移动。
PROPSKILL_TXT_150152,Sure Gaze,坚定凝视
PROPSKILL_TXT_150153,Slowing,减速
PROPSKILL_TXT_150155,Cimetiere's Scream,西梅泰尔的尖啸
PROPSKILL_TXT_150156,"Invoke the spirit of Cimetiere for a short period on the target area, dealing damage to the vicinity with a chance to silence.",在目标区域短暂召唤西梅泰尔之灵，对周围敌人造成伤害并有概率施加沉默效果。
PROPSKILL_TXT_150158,Debuff Chance,减益概率
PROPSKILL_TXT_150160,Aether Rend,以太撕裂
PROPSKILL_TXT_150161,Remove a number of Disable and Weaken debuffs from your target up to the number of Malefic Detonation and Damnation Surge stacks available. This skill consumes all stacks of both skills. The damage of this skill scales with Debuff and Weaken effect on you.,移除目标身上的若干控制与虚弱减益效果，移除数量取决于【邪能爆裂】与【诅咒奔涌】的当前叠层数。此技能将消耗上述两种技能的所有叠层，其伤害随你身上的减益与虚弱效果强度提升。
PROPSKILL_TXT_150162,Additional Buffs,增益追加
PROPSKILL_TXT_150163,Additional Damage,额外伤害
PROPSKILL_TXT_150165,Yo-Yo Storm,轮舞飓风
PROPSKILL_TXT_150166,Spin your yo-yos in place to continuously attack all nearby enemies.,原地旋转飞轮，持续攻击周围所有敌人。
PROPSKILL_TXT_150167,Extended Range,距离增加
PROPSKILL_TXT_150169,CC Attack,控场打击
PROPSKILL_TXT_150170,Toxic Cloud,毒雾
PROPSKILL_TXT_150171,"Throw a vial of toxins at an area, creating a mist of poison which inflicts damage and has a chance to poison targets nearby.",向目标区域投掷毒瓶，生成一片毒雾，对范围内敌人造成伤害并有概率使其中毒。
PROPSKILL_TXT_150172,Extended Range,距离增加
PROPSKILL_TXT_150174,Gas Cloud,瘴雾
PROPSKILL_TXT_150175,Bloody Rush,血涌突袭
PROPSKILL_TXT_150176,"Rush forward, causing slicing and bleeding the first enemy hit.",向前突进，对首个命中的敌人造成切割伤害并附加流血效果。
PROPSKILL_TXT_150177,Enhanced Dash,强力冲锋
PROPSKILL_TXT_150178,Strong Impact,强力冲击
PROPSKILL_TXT_150179,Bloody Release,血液释放
PROPSKILL_TXT_150180,Cross of Blood,血十字
PROPSKILL_TXT_150181,"Charge your blood and stomp on the ground, hurting and bleeding nearby enemies. Fully charged stomps do extra hits.",凝聚血力猛踏地面，对周围敌人造成伤害并施加流血效果。蓄力至满后，踏击将额外造成多次打击。
PROPSKILL_TXT_150183,Berserk,狂暴
PROPSKILL_TXT_150184,Knockback,击退
PROPSKILL_TXT_150185,Bloody Thorn,血棘
PROPSKILL_TXT_150186,Knocks back and causes bleeding with an explosion. Charging increases range.,发动爆炸攻击，击退目标并造成流血效果；蓄力可提升攻击范围。
PROPSKILL_TXT_150187,Critical Hit,暴击
PROPSKILL_TXT_150189,Blood Penetration,裂血穿刺
PROPSKILL_TXT_150190,Storm Slash,暴风斩
PROPSKILL_TXT_150191,Conjure up a whirlwind in front of you.,在你前方召唤一道旋风。
PROPSKILL_TXT_150192,Additional Whirlwind,额外旋风
PROPSKILL_TXT_150193,Resistance Reduction,抗性降低
PROPSKILL_TXT_150194,Airborne,浮空
PROPSKILL_TXT_150195,Storm Strike,风暴打击
PROPSKILL_TXT_150196,"Perform a lower-body strike on the target. If the target becomes knocked down from the strike, it is able to be re-casted, dealing increased damage.",对目标发动下段攻击。若此次攻击将目标击倒，则可立即重新施放该技能，且造成伤害提升。
PROPSKILL_TXT_150197,Fatal Strike,致命一击
PROPSKILL_TXT_150198,Fall Over,倒地
PROPSKILL_TXT_150199,Speed Decrease,速度降低
PROPSKILL_TXT_150200,Tempest Barrage,风暴连袭
PROPSKILL_TXT_150201,Creates a sword aura that damages nearby enemies and increases defense.,生成剑罡，对附近敌人造成伤害并提升防御。
PROPSKILL_TXT_150202,Speed Increase,速度提升
PROPSKILL_TXT_150203,Bleeding,流血
PROPSKILL_TXT_150205,First Blood,第一滴血
PROPSKILL_TXT_150206,"Deal more skill damage at the cost of extra HP cost, and restore HP when defeating bleeding enemies.",以消耗更多生命值为代价，提升技能伤害；击败流血状态的敌人时可恢复生命值。
PROPSKILL_TXT_150207,Left Handed,强壮左手
PROPSKILL_TXT_150208,Sub-weapon attacks deal increased damage with normal attacks.,副武器的普通攻击造成额外伤害。
PROPSKILL_TXT_150209,Ambidextrous,双全手
PROPSKILL_TXT_150210,You become more comfortable using both of your hands simultaneously.,你能够更加娴熟地双手协同作战。
PROPSKILL_TXT_150211,Blood Armor,血铠
PROPSKILL_TXT_150212,Damage reduction increases as HP decreases.,生命值越低，伤害减免越高。
PROPSKILL_TXT_150213,Master of Sword,剑刃大师
PROPSKILL_TXT_150214,Reduces Slayer skill cooldowns and increases critical chance. Scales with number of swords equipped.,减少屠戮者技能冷却时间，并提升暴击率，数值根据装备的剑数量加成。
PROPSKILL_TXT_150215,Master of Axe,战斧大师
PROPSKILL_TXT_150216,Increases attack power. Scaled with number of axes equipped.,提升三转技能攻击力，数值根据装备的斧头数量加成。
PROPSKILL_TXT_150217,Survival Stance,生存姿态
PROPSKILL_TXT_150218,Enhance your defense shortly after being affected by a disable or immobility type debuff.,受到控制或定身类减益效果影响后，短时间内提升自身防御。
PROPSKILL_TXT_150219,Blessing of the Wise,贤者祝福
PROPSKILL_TXT_150220,"Perform a blessing to remove ""disable"" type debuffs on nearby allies.",施放祝福，移除附近友方身上的控制类减益效果。
PROPSKILL_TXT_150221,Stun Resistance,眩晕抗性
PROPSKILL_TXT_150222,DoT Resistance,持续伤害抗性
PROPSKILL_TXT_150223,Area Increase,范围扩大
PROPSKILL_TXT_150224,Soul of Rhisis,莱斯神之魂
PROPSKILL_TXT_150225,"Chant a hymn which provides nearby allies and yourself with damage reduction. While chanting, using other skills will cancel chanting. The effect of the hymn increases as you keep chanting.",吟唱圣歌，为周围友方及自身提供伤害减免。吟唱期间使用其他技能将中断吟唱。圣歌的效果随持续吟唱时间逐步增强。
PROPSKILL_TXT_150226,Effect Increase,效果增强
PROPSKILL_TXT_150228,Duration Increase,持续时间延长
PROPSKILL_TXT_150229,Celestial Barrier,天界屏障
PROPSKILL_TXT_150230,"Chant a hymn which provides nearby allies and yourself with elemental resistance. While chanting, using other skills will cancel chanting. The effect of the hymn increases as you keep chanting.",吟唱圣歌，为周围友方及自身提供元素抗性。吟唱期间使用其他技能将中断吟唱。圣歌的效果随持续吟唱时间逐步增强。
PROPSKILL_TXT_150234,Heaven's Step,天界步履
PROPSKILL_TXT_150235,"Chant a hymn which provides nearby allies and yourself with increased evasion and blocking power. While chanting, using other skills will cancel chanting. The effect of the hymn increases as you keep chanting.",吟唱圣歌，为周围友方及自身提升闪避与格挡能力。吟唱期间使用其他技能将中断吟唱。圣歌的效果随持续吟唱时间逐步增强。
PROPSKILL_TXT_150239,Gloria Patri,荣耀颂祷
PROPSKILL_TXT_150240,"Chant a hymn which heals nearby allies and yourself periodically. While chanting, using other skills will cancel chanting. The effect of the hymn increases as you keep chanting.",吟唱圣歌，周期性地为周围友方及自身恢复生命。吟唱期间使用其他技能将中断吟唱。圣歌的治疗效果随持续吟唱时间逐步增强。
PROPSKILL_TXT_150244,Kyrie Eleison,怜恤祷言
PROPSKILL_TXT_150245,"Chant a hymn which provides nearby allies and yourself with increased Attack Power, Magic Power, and Tenacity. While chanting, using other skills will cancel chanting. The effect of the hymn increases as you keep chanting.",吟唱圣歌，为周围友方及自身提升生命恢复效能。吟唱期间使用其他技能将中断吟唱。圣歌的效果随持续吟唱时间逐步增强。
PROPSKILL_TXT_150249,Flow of Salvation,神佑流转
PROPSKILL_TXT_150250,"Breath the flow of salvation into your target, healing them and flowing to nearby targets if they are allies, or dealing damage otherwise.",向目标释放救赎气息，对其进行治疗；若目标为友方，治疗效果将流转至附近其他友方目标；若目标为敌方，则转为造成伤害。
PROPSKILL_TXT_150251,Increased Healing,治疗量强化
PROPSKILL_TXT_150253,Increased Chain,连携强化
PROPSKILL_TXT_150254,Hymn - Damage Reduction,圣歌 - 伤害减免
PROPSKILL_TXT_150255,"While a hymn is being chanted, gain extra damage reduction for yourself.",吟唱圣歌期间，自身获得额外伤害减免效果。
PROPSKILL_TXT_150256,Hymn - Perfect Performance,圣歌 - 完美演绎
PROPSKILL_TXT_150257,Hymns that are chanted to completion will have their cooldowns reduced.,完成吟唱的圣歌，其冷却时间将缩短。
PROPSKILL_TXT_150258,Hymn - Quick Step,圣歌 - 迅步
PROPSKILL_TXT_150259,"While a hymn is being chanted, walking speed is increased.",吟唱圣歌期间，移动速度提升。
PROPSKILL_TXT_150260,Hymn - Liberation,圣歌 - 解放
PROPSKILL_TXT_150261,Allow other hymn skills to be chanted at the same time.,允许同时吟唱其他圣歌类技能。
PROPSKILL_TXT_150262,Nen Overflow,念气溢流
PROPSKILL_TXT_150263,"Unleash all your Nen to enter overflow. While in Nen overflow, certain skills Nen Enhancement variations will be used. Nen cannot be gained while in Nen overflow.",释放全部念气以进入溢流状态。念气溢流期间，将启用特定技能的念气强化变体。溢流状态下无法获得念气。
PROPSKILL_TXT_150264,Form Enhancement,形态强化
PROPSKILL_TXT_150265,Mind Enhancement,心智强化
PROPSKILL_TXT_150266,Aura Enhancement,灵气强化
PROPSKILL_TXT_150267,MP Retention,保留 MP
PROPSKILL_TXT_150268,Nen Afterimage,念气残影
PROPSKILL_TXT_150270,Power Palm,劲掌
PROPSKILL_TXT_150271,"Attack your target, gaining Nen stacks. \n\n[Nen Enhancement]: This skill has a chance to knock the enemy down. If used during the duration of Force Grip, you will strike multiple times.",攻击目标，获得念气层数。[念气强化]：该技能有几率击倒敌人；若在强制抓取期间使用，将进行多次打击。
PROPSKILL_TXT_150272,Nen Mastery,念气精通
PROPSKILL_TXT_150273,Increased Effect,效果提升
PROPSKILL_TXT_150275,Initiating Strike,起手突袭
PROPSKILL_TXT_150276,"Attack your enemy using a strike. If the target is currently knocked down, you will dash forward to quickly close the gap. \n\n[Nen Enhancement]: Grants you tenacity when used.",以重击攻击敌人。若目标处于倒地状态，则会向前突进快速拉近身位。[念气强化]：使用时获得韧性。
PROPSKILL_TXT_150277,Nen Mastery,念气精通
PROPSKILL_TXT_150278,Nen Enhancement,念气强化
PROPSKILL_TXT_150280,Staggering Strike,震慑打击
PROPSKILL_TXT_150281,Attack a single target with a chance to knock them down. \n\n[Nen Enhancement]: Increase your block rate when used.,攻击单体目标，并有几率将其击倒。[念气强化]：使用时提升自身格挡率。
PROPSKILL_TXT_150282,Increased Knockdown Chance,击倒几率提升
PROPSKILL_TXT_150283,Leg Attack,下段攻击
PROPSKILL_TXT_150285,Force Grip,强力擒拿
PROPSKILL_TXT_150286,"Grab the target, restraining both of you from moving, attacking, or using skills. \n\n[Nen Enhancement]: Allows skill usage while restraining the target.",抓住目标，束缚自身与目标，使其无法移动、攻击或使用技能。[念气强化]：束缚目标时可使用技能。
PROPSKILL_TXT_150287,Diamond Body,金刚
PROPSKILL_TXT_150288,Group Binding,群体禁锢
PROPSKILL_TXT_150290,Nen Sphere,念气弹
PROPSKILL_TXT_150291,Focus your mind to launch a damaging orb towards your target.,凝神聚力，向目标发射一枚具有伤害效果的能量球。
PROPSKILL_TXT_150292,Continuous Shooting,连续射击
PROPSKILL_TXT_150293,Nen Mastery,念气精通
PROPSKILL_TXT_150295,Aura Bomb,念气爆弹
PROPSKILL_TXT_150296,"Channel energy from your surroundings for a long period of time, and target it towards a selected area for great damage.",花费长时间去引导周遭能量，对指定区域造成巨额伤害。
PROPSKILL_TXT_150297,Casting Time Reduction,减少施法时间
PROPSKILL_TXT_150298,Range Enhancement,射程强化
PROPSKILL_TXT_150300,Enlightenment,念之顿悟
PROPSKILL_TXT_150301,Increases knuckle damage.,提升拳套伤害。
PROPSKILL_TXT_150302,Quick Movement,快速移动
PROPSKILL_TXT_150303,Critical Damage,暴击伤害
PROPSKILL_TXT_150304,Knuckle Power,拳套之力
PROPSKILL_TXT_150305,Bubble's Blessing,波卜尔的祝福
PROPSKILL_TXT_150306,Casts an aura that increases allies' Critical Damage and Attack. Can be re-cast to cancel the effect.,施放一道光环，提升友方的暴击伤害与攻击力。可再次施放以取消该效果。
PROPSKILL_TXT_150309,Range Extension,射程提升
PROPSKILL_TXT_150310,Touch of Rhisis,莱斯神之触
PROPSKILL_TXT_150311,Casts an aura that increases nearby allies’ defense and block rate. Cannot be used with other auras at the same time. Can be re-cast to cancel.,施放光环，提升附近友军的防御力与格挡率。无法与其他光环同时使用。可再次施放取消。
PROPSKILL_TXT_150315,Ire of Iblis,伊普利之怒
PROPSKILL_TXT_150316,Casts an aura that increases allies’ critical resistance. Can be re-cast to cancel.,生成一道光环，提升友方暴击抗性。可再次施放取消。
PROPSKILL_TXT_150320,Meditate,冥想
PROPSKILL_TXT_150321,"Enter a meditative state that reduces damage taken, shortens natural HP recovery time, and increases healing effects. Can be re-cast to cancel.",进入冥想状态，降低所受伤害、缩短自然 HP 恢复间隔，并提升治疗效果。可再次施放来取消。
PROPSKILL_TXT_150322,Deep Meditation,深度冥想
PROPSKILL_TXT_150323,Adamantine Body,不坏
PROPSKILL_TXT_150324,Nen Mastery,念气精通
PROPSKILL_TXT_150325,Nen Storage,念气蓄积
PROPSKILL_TXT_150326,Nen-consuming skills may consume only half the required stacks.,消耗念气的技能，有几率仅消耗所需层数的一半。
PROPSKILL_TXT_150327,Mental Unity,念心合一
PROPSKILL_TXT_150328,Reduces the maximum MP penalty from Nen stacks.,减少念气层数带来的最大 MP 惩罚。
PROPSKILL_TXT_150329,Clear Reflection,澄澈反射
PROPSKILL_TXT_150330,"When Nen charge reaches 20, your critical hits will be more lucky, always dealing maximum damage at maximum level.",当念气充能达到 20 时，你的暴击会变得更稳定，在满级时必定造成最大伤害。
PROPSKILL_TXT_150331,Tenacity,韧性
PROPSKILL_TXT_150332,Debuffs applied on you do not last as long.,自身受到的减益持续时间降低。
PROPSKILL_TXT_150333,Marked Attack,印记打击
PROPSKILL_TXT_150334,Normal attacks leave a mark. Hitting the same enemy 5 times deals bonus damage and grants 1 Nen stack.,Normal attacks leave a mark. 对同一敌人连续命中 5 次时，造成额外伤害并获得 1 层念气。
PROPSKILL_TXT_150335,Nen Acquisition,念气汲取
PROPSKILL_TXT_150336,Increases your chance to gain an additional Nen stack when using Concentration.,使用专注技能时，额外获得一层念气的概率提高。
PROPSKILL_TXT_150337,Toxic Assault,剧毒强袭
PROPSKILL_TXT_150338,Perform a multi-hit combo on the target. Each hit has a chance to inflict poison.,对目标发动多段连击，每次命中均有概率施加中毒效果。
PROPSKILL_TXT_150339,Increased Chance,概率提升
PROPSKILL_TXT_150341,Increased Toxins,毒素伤害增强
PROPSKILL_TXT_150342,Toxic Fury,剧毒狂怒
PROPSKILL_TXT_150343,Inflict poison on yourself to increase your power at the cost of defense.,使自身中毒，以牺牲防御为代价换取能力提升。
PROPSKILL_TXT_150345,Maintain Addiction,维系成瘾
PROPSKILL_TXT_150346,No Pain No Gain,无痛无获
PROPSKILL_TXT_150347,Toxic Analogy,毒理同化
PROPSKILL_TXT_150348,Reduces damage taken from poisoned enemies.,降低来自中毒敌人的伤害。
PROPSKILL_TXT_150349,Master of Toxins,毒素大师
PROPSKILL_TXT_150350,Increase your damage against poisoned enemies.,提升你对中毒敌人的伤害。
PROPSKILL_TXT_150351,Risk Management,风险管理
PROPSKILL_TXT_150352,Becoming invisible has a chance to remove your own poison.,进入隐身状态时，有一定概率移除自身的中毒效果。
PROPSKILL_TXT_150353,Dual Ego,分魂并生
PROPSKILL_TXT_150354,CC Attack,控场攻击
PROPSKILL_TXT_150355,Far Shot,狙击
PROPSKILL_TXT_150356,Party Buff,团队增益
PROPSKILL_TXT_150357,Slowing,减速
PROPSKILL_TXT_150358,Incinerate,焚毁
PROPSKILL_TXT_150359,Increased Elemental,元素伤害提升
PROPSKILL_TXT_150360,Additional Burn Damage,额外灼烧伤害
