Key,English,Thai
TEXTCLIENT_TOOMANYREQUESTS,Too many requests. Please try again later.,คำขอมากเกินไป โปรดลองอีกครั้งในภายหลัง
TEXTCLIENT_PLAYERDISCONNECTED,Player %s disconnected.,ผู้เล่น %s ถูกตัดการเชื่อมต่อ
TEXTCLIENT_ERROR_CATCHERLEVEL,You must complete your 1st Job Change to attack this monster.,คุณต้องทำการเปลี่ยนอาชีพครั้งแรกให้สำเร็จเพื่อโจมตีมอนสเตอร์ตัวนี้
TEXTCLIENT_ERROR_RESURRECTPK,You can only be resurrected on a PK channel.,คุณสามารถฟื้นคืนชีพได้ในช่อง PK เท่านั้น
TEXTCLIENT_GUILD_ADDBAG,%s expanded the guild bank!,%s ขยายคลังกิลด์!
UI_CASHSHOP_MAXPURCHASE,Maximum amount of purchases per character: %d,จำนวนการซื้อสูงสุดต่อตัวละคร: %d
TEXTCLIENT_LEADERSHIPOFF,Cannot transfer Leadership to offline player.,ไม่สามารถโอนความเป็นผู้นำไปยังผู้เล่นออฟไลน์
TEXTCLIENT_PET_NOTFOUND,You do not have a summoned pet.,คุณไม่มีสัตว์เลี้ยงที่ถูกอัญเชิญ
TEXTCLIENT_PET_USEFEED,You have used %d pet candy.,คุณใช้ %d pet candy
TEXTCLIENT_PET_HATCH,Bring your Pet to the Pet Tamer to upgrade it!,นำสัตว์เลี้ยงของคุณไปที่ Pet Tamer เพื่ออัพเกรด!
TEXTCLIENT_PET_WRONGCANDY,You must use the correct Pet Candy to feed your pet.,คุณต้องใช้ Pet Candy ที่ถูกต้องในการเลี้ยงสัตว์เลี้ยงของคุณ
TEXTCLIENT_PET_HATCH_CONF,Turns an egg into a D Level pet. Pet class will be decided at random.,เปลี่ยนไข่เป็นสัตว์เลี้ยงระดับ D ส่วนคลาสสัตว์เลี้ยงจะถูกสุ่ม
TEXTCLIENT_PET_REQEGG,Use on your egg.,ใช้กับไข่
TEXTCLIENT_PET_REROLL_TIER,The tier of the pet must be higher or equal.,ระดับของสัตว์เลี้ยงต้องสูงกว่าหรือเท่ากัน
TEXTCLIENT_PET_REROLL_ALREADY,Your pet already has the maximum level possible.,สัตว์เลี้ยงของคุณมีระดับสูงสุดแล้ว
TEXTCLIENT_PET_REROLL,"Your pet has got a new, higher level!",สัตว์เลี้ยงของคุณมีเลเวลสูงขึ้น!
TEXTCLIENT_PET_REROLL_LOWER,"You rolled the same or a lower level, so nothing changed.",คุณสุ่มได้ระดับเดิมหรือน้อยกว่า จึงไม่มีอะไรเปลี่ยนแปลง
TEXTCLIENT_PET_ENERGYFULL,The energy bar is already full.,แถบพลังงานเต็มแล้ว
TEXTCLIENT_PET_NOTEGG,Cannot use on egg.,ใช้กับไข่ไม่ได้
TEXTCLIENT_PET_TRANSMUTE,Your pet has got a new appearance!,สัตว์เลี้ยงของคุณมีรูปลักษณ์ใหม่!
TEXTCLIENT_GUILDCOMBAT_REDCHIPS,%d Red Chips have been sent to your inventory or mail box.,%d Red Chips ถูกส่งไปยังช่องเก็บของหรือกล่องจดหมายของคุณแล้ว
TEXTCLIENT_PET_TRANSMUTE_CONF,Your pet will get a new appearance. Do you want to continue?,สัตว์เลี้ยงของคุณจะได้รับรูปลักษณ์ใหม่ คุณต้องการดำเนินการต่อหรือไม่
TEXTCLIENT_ITEM_TRANSMUTE_SUCCESS,You have transmuted your item!,คุณได้เปลี่ยนแปลงไอเทมของคุณแล้ว!
TEXTCLIENT_ITEM_TRANSMUTE_INCOMPATIBLE,These items are not compatible for transmutation.,ไอเทมเหล่านี้ไม่เข้ากันสำหรับการแปลงร่าง
TEXTCLIENT_ITEM_TRANSMUTE_REMOVE,The transmutation has been removed.,การแปลงร่างถูกลบออก
TEXTCLIENT_ADDWARDROBE,The item has been added to your wardrobe.,เพิ่มไอเทมลงในตู้เสื้อผ้าของคุณแล้ว
TEXTCLIENT_GUILDWARCHANNEL,Unable to declare war in this channel.,ประกาศสงครามช่องนี้ไม่ได้
TEXTCLIENT_APP_BATTLEPASS,Flyff Pass,Flyff Pass
TEXTCLIENT_BATTLEPASS_MISSIONCOMPLETE,%s mission %s completed.,%s ภารกิจ %s เสร็จสิ้น
TEXTCLIENT_BATTLEPASS_GETPOINTS,You received %d %s points.,คุณได้รับ %d %s คะแนน
TEXTCLIENT_BATTLEPASS_RESET,The %s season has been reset!,%s รีเซ็ทฤดูกาลแล้ว!
TEXTCLIENT_BATTLEPASS_NEWRANK,You reached the %s grade %d!,คุณมาถึง %s ระดับ %d!
TEXTCLIENT_BATTLEPASS_NEWBONUSRANK,You reached the %s bonus grade %d+%d!,You reached the %s bonus grade %d+%d!
TEXTCLIENT_BATTLEPASS_ENDED,There is no more active Flyff Pass.,ไม่มี Battle Pass ที่ใช้งานอยู่อีกต่อไป
TEXTCLIENT_BATTLEPASS_PAID,Thank you for purchasing the Extended %s!,ขอขอบคุณที่ซื้อส่วนขยาย %s!
TEXTCLIENT_BATTLEPASS_PURCHASE_PAID,Purchase the Extended %s to receive more rewards!,ซื้อส่วนขยาย %s เพื่อรับรางวัลมากขึ้น!
TEXTCLIENT_GUILDCOMBAT80_MAXLEVEL,Only characters level 80 or less can apply to this Lv80 Guild Siege.,เฉพาะตัวละครที่มีเลเวล 80 หรือน้อยกว่าเท่านั้นที่สามารถใช้กับ Lv80 Guild Siege นี้ได้
TEXTCLIENT_GUILDCOMBAT60_MAXLEVEL,Only characters who did not complete the second class change can apply to this Lv60 Guild Siege.,เฉพาะตัวละครที่ไม่ได้เปลี่ยนคลาสที่สองเท่านั้นที่สามารถนำไปใช้กับ Guild Siege Lv60 นี้ได้
TEXTCLIENT_GUILDCOMBAT165_MAXLEVEL,Only characters who did not complete the third class change can apply to this Lv165 Guild Siege.,Only characters who did not complete the third class change can apply to this Lv165 Guild Siege.
TEXTCLIENT_GUILDCOMBAT_ENTER1,The Lv80 Guild Siege is held for this week.,Guild Siege เลเวล 80 จะจัดขึ้นในสัปดาห์นี้
TEXTCLIENT_GUILDCOMBAT_ENTER2,The Lv60 Guild Siege is held for this week.,Guild Siege เลเวล 60 จะจัดขึ้นในสัปดาห์นี้
TEXTCLIENT_GUILDCOMBAT_NEXT_COMBAT1,Today's Lv80 Guild Siege will not be held due to lack of participants.,Today's Lv80 Guild Siege will not be held due to lack of participants.
TEXTCLIENT_GUILDCOMBAT_NEXT_COMBAT2,Today's Lv60 Guild Siege will not be held due to lack of participants.,Today's Lv60 Guild Siege will not be held due to lack of participants.
TEXTCLIENT_GUILDCOMBAT_END1,The Level 80 Guild Siege has ended.,Guild Siegeเลเวล 80 สิ้นสุดลงแล้ว
TEXTCLIENT_GUILDCOMBAT_END2,The Level 60 Guild Siege has ended.,Guild Siege เลเวล 60 สิ้นสุดลงแล้ว
TEXTCLIENT_GUILDCOMBAT_CHIPS,%d %s have been sent to your inventory or mail box.,%d %s ถูกส่งไปยังคลังหรือกล่องจดหมายของคุณแล้ว
TEXTCLIENT_GUILDCOMBAT_OPEN_MSG1,"From now on, Atlas in Flarine can let you into the Lv80 Guild Siege arena.",จากนี้ไป Atlas ใน Flarine สามารถให้คุณเข้าสู่สนามปะลองGuild Siege arenaเลเวล 80 ได้
TEXTCLIENT_GUILDCOMBAT_OPEN_MSG2,"From now on, Olivia in Flarine can let you into the Lv60 Guild Siege arena.",จากนี้ไป Olivia ใน Flarine สามารถให้คุณเข้าสู่สนามปะลองGuild Siege arenaเลเวล 60 ได้
TEXTCLIENT_GUILDCOMBAT_ANOTHER,Another Guild Siege is happening.,Guild Siege เกิดขึ้นอีก
TEXTCLIENT_SKILL_ROOT,You cannot move right now.,คุณไม่สามารถเคลื่อนไหวได้ในขณะนี้
TEXTCLIENT_WORLDBOSS_KILLED,%s has fallen!,%s ลดลงแล้ว!
TEXTCLIENT_EVENT_REQGUILD,You should join a Guild to participate to the event!,คุณควรเข้าร่วมกิลด์เพื่อเข้าร่วมกิจกรรม!
TEXTCLIENT_GUILD_WORLDCUP_POINTS,%s brought %d GET'EM B'ALL points to the Guild (Total: %d)!,%s นำ %d GET'EM B'ALL คะแนนไปที่กิลด์ (ทั้งหมด: %d)!
TEXTCLIENT_WORLDCUP_RANKING_MAIL,Congratulations for your rank %d in the GET'EM B'ALL ranking!,ขอแสดงความยินดีสำหรับอันดับ %d ของคุณในการจัดอันดับ GET'EM B'ALL!
TEXTCLIENT_REMOVEPIERCING_NOSELECTION,You need to select a card to remove !,คุณต้องเลือกการ์ดที่จะทำการเอาออก !
TEXTCLIENT_REMOVEPIERCING_NOCARD,The slot you selected has no card in it !,สล็อตที่คุณเลือกไม่มีการ์ดอยู่ในนั้น !
TEXTCLIENT_DUNGEON_FAIL_ENTER,Unable to enter the dungeon.,ไม่สามารถเข้าดันเจี้ยนได้
TEXTCLIENT_DUNGEON_FAIL_LEADER,Your leader must enter the dungeon first.,ผู้นำของคุณต้องเข้าดันเจี้ยนเป็นคนแรก
TEXTCLIENT_DUNGEON_START,%s started the dungeon %s!,%s ได้เริ่มดันเจี้ยน %s
TEXTCLIENT_DUNGEON_START_DIFFICULTY,%s started the dungeon %s (%s)!,%s ได้เริ่มดันเจี้ยน %s (%s)!
TEXTCLIENT_DUNGEON_FULL,Too many players are in this dungeon. Please wait a moment.,มีผู้เล่นอยู่ในดันเจี้ยนมากเกินไป โปรดรอซักครุ่
TEXTCLIENT_DUNGEON_NOTRANS,You cannot enter an instanced dungeon while you are using a Trans.,คุณไม่สามารถเข้าอินสแตนซ์ดันเจี้ยนได้ในขณะที่ใช้ Trans
TEXTCLIENT_DUNGEON_NOTRANSUSE,You cannot use a Trans inside of an instanced dungeon.,คุณไม่สามารถใช้ Trans ได้ในขณะที่อยุ่ในอินสแตนซ์ดันเจี้ยน
TEXTCLIENT_DUNGEON_CLOSING,The previous instance is closing. Please wait a moment.,อินสแตนซ์ก่อนหน้านีักำลังปิดตัวลง กรุณารอซักครู่
TEXTCLIENT_DUNGEON_GROUP_FULL,This dungeon does not allow more than %d group members.,ดันเจี้ยนนี้ไม่อนุญาตให้กลุ่มมีมากกว่า %d คน
TEXTCLIENT_DUNGEON_NOENTRY,Entrance is not allowed for now.,ทางเข้าไม่ถูกอนุญาตให้ใช้ตอนนี้
TEXTCLIENT_DUNGEON_KILL_TIMER,%d minute(s) remaining to clear %d monsters,เหลือเวลาอีก %d นาที ที่จะกำลังมอนสเตอร์ %d ตัว
TEXTCLIENT_DUNGEON_TIMEOUT,"Time is up, you failed the dungeon...",หมดเวลา คุณไม่ผ่านดันเจี้ยน...
TEXTCLIENT_LACKITEM,You do not have the required items.,คุณไม่มีไอเทมที่จำเป็นต้องใช้
TEXTCLIENT_DUNGEON_ENTER,Prepare yourself!,เตรียมตัวให้พร้อม!
TEXTCLIENT_DUNGEON_CHANNEL,Your dungeon is running on another channel.,ดันเจี้ยนของคุณกำลังรันอยู่ที่แชนแนลอื่น
TEXTCLIENT_DUNGEON_COOLDOWN,Please wait before challenging this dungeon again.,โปรดรอซักครู่เพื่อที่จะท้าทายดันเจี้ยนนี้อีกครั้ง
TEXTCLIENT_DUNGEON_PARTY_REQ,You must be in a Party to enter this dungeon.,คุณต้องอยู่ในปาร์ตี้เพื่อที่จะเข้าดันเจี้ยนนี้
TEXTCLIENT_DUNGEON_GUILD_REQ,You must be in a Guild to enter this dungeon.,คุณต้องอยู่ในกิลด์เพื่อที่จะเข้าดันเจี้ยนนี้
TEXTCLIENT_GUILDCOMBAT_NOMASTERS,You cannot join a Lv80 Guild Siege or Lv60 Guild Siege when doing a master quest!,คุณไม่สามารถเข้าร่วม Lv80 Guild Siege หรือ Lv60 Guild Siege ได้ในขณะที่กำลังทำมาสเตอร์เควส!
TEXTCLIENT_ACHIEVEMENT_SKILLUNLOCK,You unlocked skill [%s] lv.%d!,คุณปลดล็อค Skill [%s] lv.%d!
TEXTCLIENT_THIEFSANTAHUNT_RANKING_MAIL,Congratulations for your rank %d in the Thief Santa Hunt ranking!,ขอแสดงความยินดีสำหรับอันดับ %d ของคุณในการจัดอันดับ Thief Santa Hunt!
TEXTCLIENT_THIEFSANTAHUNT_RANKING_MAIL1,Congratulations for reaching %d points in the Thief Santa Hunt ranking!,ขอแสดงความยินดีที่ได้ %d คะแนนในการจัดอันดับ Thief Santa Hunt!
TEXTCLIENT_THIEFSANTAHUNT_RECEIVE,You received %d Thief Santa Hunting Points (Total %d)!,คุณได้รับ %d คะแนน Thief Santa Hunting (ทั้งหมด %d)!
TEXTCLIENT_APP_LOTTERY,Lottery,ลอตเตอรี่
TEXTCLIENT_LOTTERY_LOWLEVEL,"Your level is too low, you must be level %d minimum to start this lottery!",เลเวลของคุณต่ำเกินไป คุณต้องมีเลเวล %d ขั้นต่ำเพื่อเริ่มลอตเตอรี่นี้!
TEXTCLIENT_LOTTERY_HIGHLEVEL,"Your level is too high, you must be level %d maximum to start this lottery!",เลเวลของคุณสูงเกินไป คุณต้องมีเลเวลสูงสุด %d เพื่อเริ่มลอตเตอรี่นี้!
TEXTCLIENT_LOTTERY_ITEMSMISSING,You must have %d %s to start this lottery!,คุณต้องมี %d %s เพื่อเริ่มลอตเตอรี่นี้!
TEXTCLIENT_LOTTERY_ERRORSTARTED,You already started a lottery! Wait for it to finish!,คุณเริ่มลอตเตอรีแล้ว! รอให้เสร็จ!
TEXTCLIENT_LOTTERY_NOREWARD,Unlucky.. You got no reward this time!,ดวงซวย..งวดนี้คุณไม่ได้รางวัล!
TEXTCLIENT_LOTTERY_NOFREESPINS,You don't have any free spins left!,คุณไม่เหลือการหมุนฟรีแล้ว!
TEXTCLIENT_LOTTERY_FREESPIN,You can now claim your free Lottery Wheel spin!,ตอนนี้คุณสามารถรับสิทธิ์หมุนวงล้อลอตเตอรีฟรีได้แล้ว!
TEXTCLIENT_APP_EVENTPASS,Lunar Pass,ตรุษจีน
TEXTCLIENT_BATTLEPASS_REWARD,You need to be at least level %d to claim %s rewards!,คุณต้องมีเลเวลอย่างน้อย %d เพื่อรับรางวัล %s!
TEXTCLIENT_EXCHANGECONSUME_ERROR,You already have one buff of that type active.,คุณมีบัฟประเภทเดียวกันใช้งานอยู่แล้ว
TEXTCLIENT_GUILD_NOTFOUND,The guild %s was not found.,ไม่พบกิลด์ %s
TEXTCLIENT_GM_WARNING_MISSING,You must provide a reason.,คุณต้องให้เหตุผลด้วย
TEXTCLIENT_GM_WARNING,You have received a warning from %s: %s,คุณได้รับคำเตือนจาก %s: %s
TEXTCLIENT_GM_WARNING_FEEDBACK,%s has been warned.,%s ได้ถูกเตือน
TEXTCLIENT_GM_WARNING_FEEDBACK2,"%s is offline, but the warning was logged anyway.","%s ไม่ได้ออนไลน์, แต่คำเตือนได้ถูกบันทึกไว้แล้ว"
TEXTCLIENT_DUNGEON_KILL_MONSTER_TIMER,%d minute(s) remaining to kill %s,เหลือเวลา %d นาที เพื่อที่จะฆ่า %s
TEXTCLIENT_DUNGEON_KILL_MONSTER_TIMER_N,%d minute(s) remaining to kill %dx %s,เหลือเวลา %d นาที เพื่อที่จะฆ่า %dx %s
TEXTCLIENT_TICKETEXPIRED,Your ticket has expired! You were teleported back to Madrigal!,Ticket ของคุณหมดอายุแล้ว! คุณจะถูกเทเลพอร์ตกลับไปยัง Madrigal!
TEXTCLIENT_PETCAGE_FAIL01,The pet inside did not survive.,Pet ที่อยู่ด้านในไม่รอดชีวิต
TEXTCLIENT_MINTARGETLEVEL,This item can only be used on items level %d and above.,ไอเทมนี้สามารถใช้บนไอเทมที่มี Level %d ขึ้นไปเท่านั้น
TEXTCLIENT_DUNGEON_MAXENTRY,Your reached the maximum entrance amount for today.,จำนวนที่คุณสามารถเข้าทางเข้าได้เต็มจำนวนสูงสุดแล้ว
TEXTCLIENT_DUNGEON_MAXINSTANCE,You already have %d dungeon running. Please wait.,คุณได้ดำเนินการ %d ดันเจี้ยนอยู่แล้ว โปรดรอซักครู่
TEXTCLIENT_DUNGEON_RATELIMIT,Too many players are starting dungeons. Please try again soon.,มีผู้เล่นมากเกินไปกำลังเริ่มต้นเล่นดันเจี้ยน โปรดลองอีกครั้งในภายหลัง
TEXTCLIENT_DUNGEON_FAILMASTER,You cannot enter dungeons while on a Master quest.,คุณไม่สามารถเข้าดันเจี้ยนได้ในขณะที่อยู่ในในมาสเตอร์เควส
TEXTCLIENT_ITEM_PK,This item is only usable on a PK Channel.,ไอเทมนี้ใช้ได้ที่ PK แชนแนลเท่านั้น
TEXTCLIENT_DUNGEON_RANKING_MAIL,Congratulations for your rank %d in the %s!,ยินดีด้วย สำหรับ Rank %d ใน %s!
TEXTCLIENT_DUNGEON_WINNER,This week's winner of the %s is %s Guild,ผู้ชนะสัปดาร์นี้ของ %s ได้แก่ กิลด์ %s
TEXTCLIENT_DUNGEON_NOWINNER,There is no winning Guild of the %s,ไม่มีกิลด์ที่ชนะสำหรับ %s
TEXTCLIENT_CHANNELPK,You cannot teleport on a non-PK channel while using a PK ticket,คุณไม่สามารถเทเลพอร์ตใน non-PK แชนแนลในขณะที่ใช้ PK ticket
TEXTCLIENT_DUNGEON_CLEARED,Dungeon cleared in %s!,เคลียร์ดันเจี้ยน %s
TEXTCLIENT_DUNGEONFORCEDSPAWN,Congratulations! You killed all the %s(s)! Boss will spawn with a bonus!,ยินดีด้วย! คุณได้ฆ่า %s(s) ทั้งหมดแล้ว บอสจะออกมาพร้อมกับโบนัส!
TEXTCLIENT_SOMEONEUSING,Another player is using this! Please wait..,ผู้เล่นอื่นกำลังใช้อยู่! โปรดรอ..
TEXTCLIENT_NOTUSESKILL_ITEMUSE_CUMULABLE,The item %s is only cumulable if the buff is the exact same item. Current buff item %s.,ไอเท็ม %s จะสะสมผลได้เฉพาะในกรณีที่บัฟเป็นไอเทมตัวเดียวกันเท่านั้น ไอเท็มบัฟปัจจุบันคือ %s
TEXTCLIENT_COSTUMECOLLECTION_ISEVENTUSED,Costume is already used.,Costume ถูกใช้แล้ว
TEXTCLIENT_COSTUMECOLLECTION_NOTHING,You have nothing to submit.,คุณไม่มีข้อมูลยืนยันส่ง
TEXTCLIENT_APP_EVENTS,Events,กิจกรรม
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_1,You have nothing to submit.,คุณไม่มีข้อมูลยืนยันส่ง
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_2,Achievement collection error 02.,มีข้อผิดพลาด 02 ในหน้ารวบรวมความสำเร็จ
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_3,Achievement collection error 03.,มีข้อผิดพลาด 03 ในหน้ารวบรวมความสำเร็จ
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_4,Achievement collection error 04.,มีข้อผิดพลาด 04 ในหน้ารวบรวมความสำเร็จ
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_5,Costume is already used.,Costume ถูกใช้แล้ว
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_6,Achievement collection error 06.,มีข้อผิดพลาด 06 ในหน้ารวบรวมความสำเร็จ
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_7,Achievement collection error 07.,มีข้อผิดพลาด 07 ในหน้ารวบรวมความสำเร็จ
TEXTCLIENT_ACHIEVEMENT_COLLECTIONSUCCESS,Costumes successfully submitted.,ยืนยัน Costumes สำเร็จ
TEXTCLIENT_ACHIEVEMENT_LEVEL,"You reached %d of ""%s""","คุณไปถึง %d ของ ""%s"""
TEXTCLIENT_MESSAGE_TOO_LONG,Your message exceeds the maximum length.,ข้อความของคุณยาวเกินขีดจำกัด
TEXTCLIENT_FREEZE_NOTUSE,You cannot teleport if you're frozen.,คุณไม่สามารถทเลพอร์ต ในขณะถูกแช่แข็ง
TEXTCLIENT_MINLVLTRADE,You must reach level %d to trade premium items.,คุณต้องเลเวล %d ก่อน ถึงจะสามารถแลกเปลี่ยนไอเท็ม premium ได้
TEXTCLIENT_MINLVLMOTION,You must reach level %d to use this emote.,คุณต้องเลเวล %d ก่อน ถึงจะสามารถใช้งานโมชั่นนี้ได้
TEXTCLIENT_APP_SWITCHEQUIP,Switch Equip,Switch Equip
TEXTCLIENT_SWITCHEQUIP_NOTUSEITEM,You can only equip items from the SwitchEquip menu/shortcut.,คุณสามารถติดตั้งไอเท็มจาก สลับอุปกรณ์ ผ่านเมนูหรือช่องลัด
TEXTCLIENT_SWITCHEQUIP_SUCCESS_UPDATED,You Successfully updated preset %s!,คุณได้อัปเดตค่า Preset %s สำเร็จแล้ว!
TEXTCLIENT_SWITCHEQUIP_ERROR_COUNT,You have too many presets!,คุณมี Preset มากเกินไป!
TEXTCLIENT_SWITCHEQUIP_SUCCESS_ADD,You successfully created preset %s!,คุณสร้าง Preset %s สำเร็จแล้ว!
TEXTCLIENT_SWITCHEQUIP_SUCCESS_DELETED,You successfully deleted preset %s!,คุณลบ Preset %s สำเร็จแล้ว!
TEXTCLIENT_SWITCHEQUIP_USEBATTLEPASS,This preset is only available with the Extended Flyff Pass.,คุณไม่สามารถใช้งาน Preset ได้.. จำเป็นจะต้องมี Battle Pass 
TEXTCLIENT_SWITCHEQUIP_ERROR_REQUIREMENT,You cannot add %s to the preset equipment. Requirements not met.,คุณไม่สามารถเพิ่ม %s ลงใน Preset อุปกรณ์ เนื่องจากไม่เป็นไปตามเงื่อนไข
TEXTCLIENT_SWITCHEQUIP_ERROR_REQUIREMENT_KEEPTIME,You first need to equip that item once before adding it to the preset equipment.,คุณต้องติดตั้งอุปกรณ์ชิ้นนั้นก่อน หากต้องการเพิ่มไปใน Preset
TEXTCLIENT_SWITCHEQUIP_USEWAIT,Please wait a little before using another switch.,โปรดรอซักครู่ ก่อนที่จะสลับครั้งถัดไป
TEXTCLIENT_PVPCONTEST_NOGUILD,You need a guild and be the leader to register.,จะลงทะเบียนได้นั้น คุณต้องมีกิลและต้องเป็นหัวหน้ากิลด์
TEXTCLIENT_PVPCONTEST_ALREADYREGISTERED,Your guild is already registered for the FWC PVP Contest!,กิลด์ของคุณลงทะเบียนการแข่ง FWC PVP Contest เรียบร้อยแล้ว!
TEXTCLIENT_PVPCONTEST_NOTCLOSED,You can't register now. FWC PVP Contest has already started or will start tomorrow!,คุณไม่สามารถลงทะเบียนได้ เนื่องจาก FWC PVP Contest ได้เริ่มไปแล้ว หรือกำลังจะเริ่มในวันพรุ่งนี้
TEXTCLIENT_PVPCONTEST_COMPOSITIONNOTCLOSED,You can't change your participating players now. FWC PVP Contest has already started or will start tomorrow!,คุณไม่สามารถเปลี่ยนผู้เล่นที่เข้ารวมได้แล้ว เนื่องจาก FWC PVP Contest ได้เริ่มไปแล้ว หรือกำลังจะเริ่มในวันพรุ่งนี้
TEXTCLIENT_PVPCONTEST_NOTREGISTERED,Your guild is not registered for the FWC PVP Contest.,กิลด์ของคุณไม่ได้ลงทะเบียน FWC PVP Contest
TEXTCLIENT_PVPCONTEST_COMPOSITIONSUCCESS,You successfully set your player composition!,คุณเซ็ตตำแหน่งผู้เล่นสำเร็จแล้ว
TEXTCLIENT_PVPCONTEST_REGISTRATIONSUCCESS,You successfully registered your guild for the FWC PVP Contest!,คุณลงทะเบียนกิลด์ในการแข่ง FWC PVP Contest สำเร็จแล้ว!
TEXTCLIENT_PVPCONTEST_NOGOLDS,You need at least %s Penya to register to the FWC PVP Contest!,ในการลงทะเบียนการแข่ง FWC PVP Contest จำเป็นต้องมี penyas อย่างน้อย %s !
TEXTCLIENT_PVPCONTEST_STATE_REGISTRATIONS,Registrations for FWC PVP Contest are now open! ,การลงทะเบียนการแข่ง FWC PVP Contest ได้เริ่มต้นขึ้นแล้ว
TEXTCLIENT_PVPCONTEST_STATE_PRELIMINARY,Preliminaries will start from now on!,การแข่งรอบแรกเริ่มต้นแล้ว!
TEXTCLIENT_PVPCONTEST_STATE_BACKUP,Backup Match will start from now on!,การแข่งรอบสำรองเริ่มต้นแล้ว!
TEXTCLIENT_PVPCONTEST_STATE_FINALS,Final Matchs will start from now on!,การแข่งรอบสุดท้ายเริ่มต้นแล้ว!
TEXTCLIENT_PVPCONTEST_HAVENOT_PLAYER,You need to select players to participate the FWC PVP Contest!,คุณต้องเลือกผู้เล่นเพื่อเข้าร่วมการแข่ง FWC PVP Contest!
TEXTCLIENT_PVPCONTEST_SELECTION_MAX,You can only select %d players maximum!,คุณสามารถเลือกผู้เล่นได้ไม่เกิน %d 
TEXTCLIENT_PVPCONTEST_LIMIT_LEVEL_NOTICE,Selected player must be at least level %d!,ผู้เล่นที่ถูกเลือกต้องเลเวลอย่างน้อย %d!
TEXTCLIENT_PVPCONTEST_ALREADY_ENTRY,That player is already selected! Please pick another.,ผู้เล่นคนนี้ถูกเลือกแล้ว! โปรดเลือกคนอื่น
TEXTCLIENT_PVPCONTEST_HAVENOT_MASTER,Guild leader has to participate to the FWC PVP Contest!,หัวหน้ากิลด์ได้เข้าร่วมการแข่ง FWC PVP Contest!
TEXTCLIENT_PVPCONTEST_PRESTATE_PRELIMINARY,Registrations for FWC PVP Contest will end in an hour! Make sure you registered your guild to participate!,การลงทะเบียนสำหรับการแข่ง FWC PVP จะสิ้นสุดในอีกหนึ่งชั่วโมง! อย่าลืมลงทะเบียนกิลด์ของคุณเพื่อเข้าร่วม!
TEXTCLIENT_PVPCONTEST_SELECTEDPLAYERS_EMPTY,There was an error with fetching your selected players list. Please try again.,เกิดข้อผิดพลาดในการเรียกรายชื่อผู้เล่นที่คุณเลือก กรุณาลองอีกครั้ง
TEXTCLIENT_PVPCONTEST_SELECTEDMATCH_ERROR,You need to select a match.,คุณจำเป็นจะต้องเลือกการแข่ง
TEXTCLIENT_PVPCONTEST_SELECTEDMATCH_CONFIRM,"Thank you for confirming, your next match will start at %02d:%02d today.",ขอบคุณที่ยืนยัน การแข่งของคุณจะเริ่มวันนี้ ตอน %02d:%02d
TEXTCLIENT_PVPCONTEST_NO_MEMBER,"Unable to use the member management function during FWC PVP Contest, or you're trying to edit a member that has been selected for the registration.",ไม่สามารถใช้ฟังก์ชันการจัดการผู้เล่นหรือการแก้ไขสมาชิกที่ได้รับเลือกสำหรับการลงทะเบียน ในระหว่างการแข่งขัน FWC PVP
TEXTCLIENT_PVPCONTEST_NOT_CHANGE_NAME,You cannot change your guild name during FWC PVP Contest.,คุณไม่สามารถเปลี่ยนชื่อกิลด์ของคุณได้ในระหว่างการแข่งขัน FWC PVP
TEXTCLIENT_PVPCONTEST_NOT_CHANGE_LOGO,You cannot change your guild logo during FWC PVP Contest.,คุณไม่สามารถเปลี่ยนโลโก้กิลด์ของคุณได้ในระหว่างการแข่งขัน FWC PVP
TEXTCLIENT_PVPCONTEST_NOT_WAR,Unable to declare war during FWC PVP Contest.,ไม่สามารถประกาศสงครามระหว่างการแข่งขัน FWC PVP
TEXTCLIENT_PVPCONTEST_CANNOT_FRIENDADD,You cannot add friends in the FWC PVP Contest.,คุณไม่สามารถเพิ่มเพื่อนในการแข่งขัน FWC PVP
TEXTCLIENT_PVPCONTEST_CANNOT_PARTY,You cannot make a party in the FWC PVP Contest.,คุณไม่สามารถสร้างปาร์ตี้ได้ในการแข่งขัน FWC PVP
TEXTCLIENT_PVPCONTEST_NO_OUTWAR,You cannot use Blinkwings to escape the FWC PVP Contest.,คุณไม่สามารถใช้ Blinkwings เพื่อออกจากการแข่งขัน FWC PVP
TEXTCLIENT_PVPCONTEST_MATCHEND_WINNER,Match has ended! Winner is %s!,การแข่งสิ้นสุด! ผู้ชนะคือ %s!
TEXTCLIENT_PVPCONTEST_MATCHEND_NOWINNER,Match has ended! There was no winner this time!,การแข่งสิ้นสุด! ยังไม่มีผู้ชนะตอนนี้!
TEXTCLIENT_PVPCONTEST_CAPTION_WAITINGOPPONENT,Waiting for opponent.. ,โปรดรอคู่แข่ง..
