Key,English,Thai
PROPQUEST_INC_110143,"Wonderful! So I give you back your levels, and the little gift with it! Thank you for your help and see you soon!",เยี่ยมยอด! ข้อให้ Level เจ้าคืนแล้ว และของขวัญเล็กน้อยให้เจ้าด้วย ขอบคุณมากสำหรับการช่วยเหลือ หวังว่าจะได้พบกันใหม่เร็ว ๆ นี้!
PROPQUEST_INC_110144,"You haven’t been able to complete our arrangement? Too bad, others will!","เจ้าทำข้อตกลงของเราไม่สำเร็จรึ? แย่หน่อยนะ, แต่เดี๋ยวคนอื่นก็ทำได้เองล่ะ!"
PROPQUEST_INC_110145,Master Grade (2),Master Grade (2)
PROPQUEST_INC_110146,Here you are again!? The last time was too easy... What if we put it back but a notch up?,เจ้ามาอีกแล้วรึ? ครั้งสุดท้ายง่ายเกินไปสินะ.. จะว่ายังไงถ้าเราจะลองอีกทีแล้วก็ทำให้มันยากขึ้นซักนิด?
PROPQUEST_INC_110147,"Like last time, I take your levels and you go back up! As simple as that!","เหมือนครั้งก่อน, ข้าจะลด Level เจ้าและเจ้าก็จะได้คืน! ง่าย ๆ แบบนั้นน่ะหล่ะ!"
PROPQUEST_INC_110148,"And like last time, if you want to resume your previous progression, you can cancel the quest, you will resume the progression of the latter by resuming the quest!","และก็เหมือนเดิม, ถ้าเจ้าต้องการทำเรื่องก่อนหน้านี้ต่อให้เสร็จ, เจ้าแค่ยกเลิกเควสซะ, และเจ้าก็จะทำต่อได้โดยแค่เลือกทำเควสต่อแค่นั้นเอง!"
PROPQUEST_INC_110149,"This time, it will be from level 70 to 80! So, shall we go?","ครั้งนี้, เจ้าจะเริ่มจาก Level 70 ไป 80! จะเริ่มกันรึยัง?"
PROPQUEST_INC_110150,Great! Then I’ll wait here!,เยี่ยม! ข้าจะรออยู่ที่นี่นะ!
PROPQUEST_INC_110151,"No problem, just come back!","ไม่มีปัญหา, แค่กลับมาแค่นั้น!"
PROPQUEST_INC_110152,Great! I expected no less from you. Here’s your reward.,เยี่ยม! ข้าคาดหวังไว้ไม่น้อยกับตัวเจ้า รับรางวัลของเจ้าไปสิ
PROPQUEST_INC_110153,Reach level 80,ถึง Level 80
PROPQUEST_INC_110154,Master Grade (3),Master Grade (3)
PROPQUEST_INC_110155,The last time you finished your task in no time. What do you think? Let’s go back?,ครั้งสุดท้ายเจ้าทำเสร็จในเวลาไม่นาน ว่ายังไงล่ะ? ลองอีกซักรอบไหม?
PROPQUEST_INC_110156,"The rules are not changing, so what are we waiting for?","กฏยังคงเหมือนเดิม, เจ้ายังจะรออะไรอยู่อีกล่ะ?"
PROPQUEST_INC_110157,"This time, it will be from level 80 to 90! So, shall we go?","ครั้งนี้, เจ้าจะเริ่มจาก Level 80 ไป 90! จะเริ่มกันรึยัง?"
PROPQUEST_INC_110158,Reach level 90,ถึง level 90
PROPQUEST_INC_110159,Master Grade (4),Master Grade (4)
PROPQUEST_INC_110160,"We’re almost done, don’t worry. But for now, let’s keep going?",เราเกือบจะเสร็จแล้วไม่ต้องกังวลไป แต่สำหรับตอนนี้จะไปกันต่อรึยัง?
PROPQUEST_INC_110161,"And yes, as usual, same rules!","และใช่,เหมือนทุกครั้ง กฏเดิม!"
PROPQUEST_INC_110162,"This time, it will be from level 90 to 100! So, shall we go?","ครั้งนี้, เจ้าจะเริ่มจาก Level 90 ไป 100! จะเริ่มกันรึยัง?"
PROPQUEST_INC_110163,Reach level 100,ถึง Level 100
PROPQUEST_INC_110164,Master Grade (5),Master Grade (5)
PROPQUEST_INC_110165,One more and then it’s the last!,อีกแค่หนึ่งแล้วก็จะสุดท้ายแล้ว!
PROPQUEST_INC_110166,"This time, it will be from level 100 to 110! So, shall we go?","ครั้งนี้, เจ้าจะเริ่มจาก Level 100 ไป 110! จะเริ่มกันรึยัง?"
PROPQUEST_INC_110167,Reach level 110,ถึง  Level 110
PROPQUEST_INC_110168,Master Grade (6),Master Grade (6)
PROPQUEST_INC_110169,Here we are! This is one of the last missions I have for you at the moment. Are you still motivated?,เอาล่ะในที่สุด นี่คือมิชชั่นสุดท้ายที่ข้าจะมีให้เจ้าในตอนนี้ เจ้ายังคงอยากที่จะทำมันอยู่ไหม?
PROPQUEST_INC_110170,"This time, it will be from level 110 to 120! So, shall we go?","ครั้งนี้, เจ้าจะเริ่มจาก Level 110 ไป 120! จะเริ่มกันรึยัง?"
PROPQUEST_INC_110171,Reach level 120,ถึง level 120
PROPQUEST_INC_110172,Clockworks War,Clockworks War
PROPQUEST_INC_110173,Christmas Spirit,Christmas Spirit
PROPQUEST_INC_110174,"It’s almost Christmas, as you know. And I forgot to prepare my snowman...",อย่างที่เจ้ารู้ นี่เกือบจะถึง Christmas แล้ว และฉันก็ไม่ลืมที่จะเตรียมตุ๊กตาหิมะของฉันหรอกนะ
PROPQUEST_INC_110175,"Can you get me $QUEST_END_ITEM_COUNT,2$ snowballs and $QUEST_END_ITEM_COUNT$ carrots before midnight ? ","เจ้าช่วยไปเอา $QUEST_END_ITEM_COUNT,2$ บอลหิมะ มาให้ข้า และ $QUEST_END_ITEM_COUNT$ แครอท มาก่อนเที่ยงคืนได้ไหม?"
PROPQUEST_INC_110176,"You can find the snowballs on the ground, but I think all the monsters picked them up... So you’ll have to eliminate a few to get them back.",เจ้าสามารถหาบอลหิมะได้จากพื้น แต่เจ้าต้องไม่ลืมว่าพวกมอนสเตอร์ทั้งหมดก็คอยหยิบมันด้วย สรุปแล้วเจ้าก็ต้องลงมือกำจัดพวกมั้นเพื่อจะนำกลับมาไงล่ะ
PROPQUEST_INC_110177,"If you’re not interested in the Christmas spirit, it’s useless.","ถ้าเจ้าไม่สนใจใน Christmas spirit ,มันก็เปล่าประโยช์น"
PROPQUEST_INC_110178,You did it! Thanks to you Christmas is saved! Unless the monsters destroy the snowmen and take back the carrots...,เจ้าทำสำเร็จ! ต้องขอบคุณเจ้าที่ Christmas ปลอดภัยแล้ว จนกว่าพวกมอนสเตอร์จะมีทำลายพวกตุ๊กตาหิมะแล้วก็เอาแครอทกลับไป....
PROPQUEST_INC_110179,"Well, I guess picking up snow and carrots is too hard for you, huh...",อืม ข้าคิดว่าการไปเก็บหิมะกับแครอทมันยากเกินไปสำหรับเจ้าสินะ หืม?
PROPQUEST_INC_110180,"The polar bear asked me to bring back $QUEST_END_ITEM_COUNT,2$ snowballs and $QUEST_END_ITEM_COUNT$ carrots by midnight.","หมีขั้วหรอกขอให้ข้านำ $QUEST_END_ITEM_COUNT,2$ บอลหิมะ และ $QUEST_END_ITEM_COUNT$ แครอทกลับมาก่อนเที่ยงคืน"
PROPQUEST_INC_110181,"Welcome hero! Another request has come in to clear out $QUEST_END_KILL_NAME$ from the Forsaken Tower. Could you please slay 50 $QUEST_END_KILL_NAME$, and return to me once you are done?",ยินดีต้อนรับฮีโร่! มีคำขอสำหรับ $$QUEST_END_KILL_NAME$ จาก Forsaken Tower มาอีกแล้ว คุณช่วยไปเก็บ 50 $QUEST_END_KILL_NAME$ และนำกลับมาให้ฉันทีได้ไหม
PROPQUEST_INC_110182,"Well done, we'll have plenty of $QUEST_END_ITEM_NAME$s to fulfill all the requests!","ดีมาก, เราจะมี $QUEST_END_ITEM_NAME$s เหลือเฟือสำหรับเติมเต็มคำขำที่เข้ามานี้!"
PROPQUEST_INC_110183,"You haven't defeated the $QUEST_END_KILL_NAME$ yet? That's okay, just return once you have.",เจ้ายังไม่เจอ $QUEST_END_KILL_NAME$ อีกรึ? ไม่เป็นไร กลับมาใหม่เมื่อเจ้าได้มันมาละกัน
PROPQUEST_INC_110184,Welcome back hero! There are reports of a new threat in the Forsaken Tower. Please seek out and get rid of the $QUEST_END_KILL_NAME$. ,ยินดีต้อนรับกลับมาฮีโร่! มีรายงานมาว่าพบกันอันตรายใหม่เกิดขึ้นที่ Forsaken Tower โปรดไปค้นหาและทำลาย $QUEST_END_KILL_NAME$ ให้สิ้นซาก
PROPQUEST_INC_110185,"Thank you hero, the $QUEST_END_KILL_NAME$ threat has been eliminated.",ขอบคุณมากฮีโร่ อันตรายจาก $QUEST_END_KILL_NAME$ ได้ถูกกำจัดไปหมดแล้ว
PROPQUEST_INC_110186,"You weren't able to kill the $QUEST_END_KILL_NAME$ yet? That's alright, please return after you've won against the giant!",คุณไม่ยังสามาถจัดการ $QUEST_END_KILL_NAME$ ได้อีกรึ? ไม่เป็นไรกลับมาเมื่อคุณจัดการพวกไจแอนท์พวกนั้นสำเร็จนะ!
PROPQUEST_INC_110187,The Tower is filled with dangerous masquerpets. I understand if you do not wish to take the risk.,Tower เต็มไปด้วย masquerpets ที่อันตราย ข้าเข้าใจดีถ้าเจ้าไม่อยากเสี่ยงอันตราย
PROPQUEST_INC_110188,Curiosity Killed the Cat (1),Curiosity Killed the Cat (1)
PROPQUEST_INC_110189,Curiosity Killed the Cat (2),Curiosity Killed the Cat (2)
PROPQUEST_INC_110190,Light as a Feather (1),Light as a Feather (1)
PROPQUEST_INC_110191,Light as a Feather (2),Light as a Feather (2)
PROPQUEST_INC_110192,Gullah Gullah Island! (1),Gullah Gullah Island! (1)
PROPQUEST_INC_110193,Gullah Gullah Island! (2),Gullah Gullah Island! (2)
PROPQUEST_INC_110194,Abraxas Antitoxin (1),Abraxas Antitoxin (1)
PROPQUEST_INC_110195,Abraxas Antitoxin (2),Abraxas Antitoxin (2)
PROPQUEST_INC_110196,Witch in the Tower (1),Witch in the Tower (1)
PROPQUEST_INC_110197,Witch in the Tower (2),Witch in the Tower (2)
PROPQUEST_INC_110198,Bird Assassins (1),Bird Assassins (1)
PROPQUEST_INC_110199,Bird Assassins (2),Bird Assassins (2)
PROPQUEST_INC_110200,Minotaur Maze (1),Minotaur Maze (1)
PROPQUEST_INC_110201,Minotaur Maze (2),Minotaur Maze (2)
PROPQUEST_INC_110202,Bead of the Black Magician (1),Bead of the Black Magician (1)
PROPQUEST_INC_110203,Bead of the Black Magician (2),Bead of the Black Magician (2)
PROPQUEST_INC_110204,Keys for the Piano (1),Keys for the Piano (1)
PROPQUEST_INC_110205,Keys for the Piano (2),Keys for the Piano (2)
PROPQUEST_INC_110206,Heart of Iron (1),Heart of Iron (1)
PROPQUEST_INC_110207,Heart of Iron (2),Heart of Iron (2)
PROPQUEST_INC_110208,$QUEST_END_ITEM_NAME$ drops from any type of Catsy.,$QUEST_END_ITEM_NAME$ ดรอปจาก Catsy ทุกประเภท
PROPQUEST_INC_110209,$QUEST_END_ITEM_NAME$ drops from any type of Harpy.,$QUEST_END_ITEM_NAME$ ดรอปจาก Harpy ทุกประเภท
PROPQUEST_INC_110210,$QUEST_END_ITEM_NAME$ drops from any type of Gullah.,$QUEST_END_ITEM_NAME$ ดรอปจาก Gullah ทุกประเภท
PROPQUEST_INC_110211,$QUEST_END_ITEM_NAME$ drops from any type of Abraxas.,$QUEST_END_ITEM_NAME$ ดรอปจาก Abraxas ทุกประเภท
PROPQUEST_INC_110212,$QUEST_END_ITEM_NAME$ drops from any type of Hague.,$QUEST_END_ITEM_NAME$ ดรอปจาก Hague ทุกประเภท
PROPQUEST_INC_110213,$QUEST_END_ITEM_NAME$ drops from any type of Tengu.,$QUEST_END_ITEM_NAME$ ดรอปจาก Tengu ทุกประเภท
PROPQUEST_INC_110214,$QUEST_END_ITEM_NAME$ drops from any type of Asterius.,$QUEST_END_ITEM_NAME$ ดรอปจาก Asterius ทุกประเภท
PROPQUEST_INC_110215,$QUEST_END_ITEM_NAME$ drops from any type of Dantalian.,$QUEST_END_ITEM_NAME$ ดรอปจาก Dantalian ทุกประเภท
PROPQUEST_INC_110216,$QUEST_END_ITEM_NAME$ drops from any type of Gannessa.,$QUEST_END_ITEM_NAME$ ดรอปจาก Gannessa ทุกประเภท
PROPQUEST_INC_110217,$QUEST_END_ITEM_NAME$ drops from any type of Asuras.,$QUEST_END_ITEM_NAME$ ดรอปจาก Asuras ทุกประเภท
PROPQUEST_INC_110218,The $QUEST_END_KILL_NAME$ has been spotted on the first floor of the Forsaken Tower.,$QUEST_END_KILL_NAME$ ถูกพบอยู่บนชั้นแรกของ Forsaken Tower.
PROPQUEST_INC_110219,The $QUEST_END_KILL_NAME$ has been spotted on the second floor of the Forsaken Tower.,$QUEST_END_KILL_NAME$ ถูกพบอยู่บนชั้นสองของ Forsaken Tower.
PROPQUEST_INC_110220,The $QUEST_END_KILL_NAME$ has been spotted on the third floor of the Forsaken Tower.,$QUEST_END_KILL_NAME$ ถูกพบอยู่บนชั้นสามของ Forsaken Tower.
PROPQUEST_INC_110221,The $QUEST_END_KILL_NAME$ has been spotted on the fourth floor of the Forsaken Tower.,$QUEST_END_KILL_NAME$ ถูกพบอยู่บนชั้นสี่ของ Forsaken Tower.
PROPQUEST_INC_110222,The $QUEST_END_KILL_NAME$ has been spotted on the fifth floor of the Forsaken Tower.,$QUEST_END_KILL_NAME$ ถูกพบอยู่บนชั้นห้าของ Forsaken Tower.
PROPQUEST_INC_110223,Clockworks War (Medium),Clockworks War (ระดับกลาง)
PROPQUEST_INC_110224,Clockworks War (Hard),Clockworks War (ระดับยาก)
PROPQUEST_INC_110225,Meteonyker,Meteonyker
PROPQUEST_INC_110226,Meteonyker (Medium),Meteonyker (ระดับกลาง)
PROPQUEST_INC_110227,Meteonyker (Hard),Meteonyker (ระดับยาก)
PROPQUEST_INC_110228,Forsaken Tower Daily Quests,Forsaken Tower Daily Quests
PROPQUEST_INC_110229,Dungeon Card Reward,Dungeon Card Reward
PROPQUEST_INC_110230,Weapon Piercing Box (D),Weapon Piercing Box (D)
PROPQUEST_INC_110231,Weapon Piercing Box (C),Weapon Piercing Box (C)
PROPQUEST_INC_110232,Weapon Piercing Box (B),Weapon Piercing Box (B)
PROPQUEST_INC_110233,Weapon Piercing Box (A),Weapon Piercing Box (A)
PROPQUEST_INC_110234,"Welcome hero! Another request has come in to clear out the boss masquerpets within Madrigal's dungeons. Could you please slay 5 dungeon bosses, and return to me once you are done?",ยินดีต้อนรับผู้กล้า! มีคำขอเข้ามาอีกครั้งเพื่อกำจัด masquerpets ในดันเจี้ยนของ Madrigal คุณจะช่วยกำจัดบอสดันเจี้ยนซัก 5 ตัวได้ไหม จากนั้นกลับมาหาฉันเมื่อคุณจัดการเสร็จ
PROPQUEST_INC_110235,"Welcome hero! Another request has come in to clear out the boss masquerpets within Madrigal's dungeons. Could you please slay 20 dungeon bosses on Hard or higher difficulty, and return to me once you are done?",ยินดีต้อนรับผู้กล้า! มีคำขอเข้ามาอีกครั้งเพื่อกำจัด masquerpets ในดันเจี้ยนของ Madrigal คุณจะช่วยกำจัดบอสดันเจี้ยนซัก 20 ตัว ที่ระดับ Hard หรือสูงกว่าได้ไหม จากนั้นกลับมาหาฉันเมื่อคุณจัดการเสร็จ
PROPQUEST_INC_110236,"Welcome hero! Another request has come in to clear out the boss masquerpets within Madrigal's dungeons. Could you please slay 35 dungeon bosses on Extra Hard or higher difficulty, and return to me once you are done?",ยินดีต้อนรับผู้กล้า! มีคำขอเข้ามาอีกครั้งเพื่อกำจัด masquerpets ในดันเจี้ยนของ Madrigal คุณจะช่วยกำจัดบอสดันเจี้ยนซัก 35 ตัว ที่ระดับ Extra Hard หรือสูงกว่าได้ไหม จากนั้นกลับมาหาฉันเมื่อคุณจัดการเสร็จ
PROPQUEST_INC_110237,"Welcome hero! Another request has come in to clear out the boss masquerpets within Madrigal's dungeons. Could you please slay 50 dungeon bosses on Nightmare or higher difficulty, and return to me once you are done?",ยินดีต้อนรับผู้กล้า! มีคำขอเข้ามาอีกครั้งเพื่อกำจัด masquerpets ในดันเจี้ยนของ Madrigal คุณจะช่วยกำจัดบอสดันเจี้ยนซัก 50 ตัว ที่ระดับ Nightmare หรือสูงกว่าได้ไหม จากนั้นกลับมาหาฉันเมื่อคุณจัดการเสร็จ
PROPQUEST_INC_110238,"Collect souls from boss masquerpets at the end of any dungeon 5 times, and return to me for a reward.",รวบรวมวิญญาณจาก masquerpets ตอนท้ายของดันเจี้ยนใดๆ 5 ครั้ง แล้วกลับมาหาฉันเพื่อรับรางวัล
PROPQUEST_INC_110239,"Collect souls from boss masquerpets at the end of any dungeon on Hard or higher difficulty 20 times, and return to me for a reward.",รวบรวมวิญญาณจาก masquerpets ตอนท้ายของดันเจี้ยนใดๆ 20 ครั้ง ที่ระดับความยาก Hard หรือสูงกว่าแล้วกลับมาหาฉันเพื่อรับรางวัล
PROPQUEST_INC_110240,"Collect souls from boss masquerpets at the end of any dungeon on Extra Hard or higher difficulty 35 times, and return to me for a reward.",รวบรวมวิญญาณจาก masquerpets ตอนท้ายของดันเจี้ยนใดๆ 35 ครั้ง ที่ระดับความยาก Extra Hard หรือสูงกว่า แล้วกลับมาหาฉันเพื่อรับรางวัล
PROPQUEST_INC_110241,"Collect souls from boss masquerpets at the end of any dungeon on Nightmare or higher difficulty 50 times, and return to me for a reward.",รวบรวมวิญญาณจาก masquerpets ตอนท้ายของดันเจี้ยนใดๆ 50 ครั้ง ที่ระดับความยาก Nightmare หรือสูงกว่า แล้วกลับมาหาฉันเพื่อรับรางวัล
PROPQUEST_INC_110242,The dungeons are filled with dangerous masquerpets. I understand if you do not wish to take the risk.,ในดันเจี้ยนไปด้วย masquerpets ที่อันตรายมาก ฉันเข้าใจถ้าคุณไม่อยากเสี่ยง
PROPQUEST_INC_110243,"The threat from within the dungeons has been reduced thanks to you, hero. Please accept a weapon piercing card as thanks for your efforts!",ภัยคุกคามจากดันเจี้ยนลดลงเล้ว ท่านผู้กล้าโปรดรับการ์ดเจาะอาวุธเพื่อเป็นการขอบคุณสำหรับความพยายามของคุณ!
PROPQUEST_INC_110244,"You haven't defeated the bosses yet? That's okay, just return once you have.",ยังไม่เอาชนะบอสไม่ได้ใช่ไหม? ไม่เป็นไร กลับมาใหม่เมื่อทำสำเร็จแล้ว
PROPQUEST_INC_110245,Collect souls from 5 dungeon bosses on any difficulty.,รวบรวมวิญญาณจากบอสดันเจี้ยน 5 ตัวในระดับความยากใดก็ได้
PROPQUEST_INC_110246,Collect souls from 20 dungeon bosses on Hard or higher difficulty.,รวบรวมวิญญาณจากบอสดันเจี้ยน 20 ตัวในระดับความยาก Hard หรือสูงกว่า
PROPQUEST_INC_110247,Collect souls from 35 dungeon bosses on Extra Hard or higher difficulty.,รวบรวมวิญญาณจากบอสดันเจี้ยน 35 ตัวในระดับความยาก Extra Hard หรือสูงกว่า
PROPQUEST_INC_110248,Collect souls from 50 dungeon bosses on Nightmare difficulty.,รวบรวมวิญญาณจากบอสดันเจี้ยน 50 ตัวในระดับความยาก Nightmare หรือสูงกว่า
PROPQUEST_INC_110249,Daily Quests,เควสประจำวัน
PROPQUEST_INC_110250,Saving Private Leo,ช่วยพลทหาร Leo
PROPQUEST_INC_110251,Private Leo has been trapped in the dungeon and sent an SOS sign!\nPlease save Private Leo!,พลทหาร Leo ติดอยู่ในดันเจี้ยนและได้ส่งสัญญาณ SOS!\nโปรดช่วยพลทหาร Leo ด้วย!
PROPQUEST_INC_110252,Private Leo seems to be injured so please hurry!,พลทหาร Leo ดูเหมือนจะบาดเจ็บ โปรดรีบไปช่วยเขาด้วย!
PROPQUEST_INC_110253,"I have misjudged you! I’ll look for another person, now begone!",ข้าเข้าใจเจ้าผิดแล้ว ข้าจะหาคนใหม่แล้ว ออกไปได้!
PROPQUEST_INC_110254,I've heard Private Leo has been successfully rescued! Please accept this reward!,ฉันได้ยินมาว่าพลทหาร Leo ได้รับการช่วยเหลือสำเร็จแล้ว! โปรดรับรางวัลด้วย!
PROPQUEST_INC_110255,Has Private Leo been rescued yet?,พลทหาร Leo ได้รับการช่วยเหลือแล้วหรือยัง?
PROPQUEST_INC_110256,Visit dungeon NPC to learn all about Event,พบ NPC ของดันเจี้ยนเพื่อสอบถามข้อมูลกิจกรรม
PROPQUEST_INC_110257,,
PROPQUEST_INC_110258,,
PROPQUEST_INC_110259,,
PROPQUEST_INC_110260,,
PROPQUEST_INC_110261,Rescue the missing childrens,ช่วยเด็กๆ ที่หายตัวไป
PROPQUEST_INC_110262,The children from the town have gone missing... Please rescue them from the monsters!,เด็กๆ ในเมืองหายตัวไป... โปรดช่วยพวกเขาจากเหล่าสัตว์ประหลาดด้วย!
PROPQUEST_INC_110263,"I need you to save $QUEST_END_TRIGGERCTRL_COUNT$ childrens in any dungeon, before midnight.",ฉันขอให้คุณช่วยเด็ก $QUEST_END_TRIGGERCTRL_COUNT$ คน ในดันเจี้ยน ก่อนเวลาเที่ยงคืน
PROPQUEST_INC_110264,You can find childrens in any dungeon. They will be in a cage and you will just have to get the key from the boss to save them!,คุณสามารถพบเด็กๆ ได้ในดันเจี้ยนทุกแห่ง โดยเด็กๆ จะอยู่ในกรง และคุณจะต้องหากุญแจจากบอสเพื่อช่วยชีวิตพวกเขา!
PROPQUEST_INC_110265,"If I'm right, children's lives don't matter to you? No problem.",ชีวิตเด็กๆ ไม่สำคัญกับคุณเหรอ? ก็แล้วแต่..
PROPQUEST_INC_110266,"You saved the childrens! Thank you very much, you're my hero!",คุณช่วยเด็กๆ ไว้ ของคุณมากๆ ผู้กล้าของฉัน!
PROPQUEST_INC_110267,Someone else saved them. You were too slow and incompetent.,มีคนอื่นช่วยไว้แล้ว คุณช้าเกินไปและยังไม่ถึงขั้น
PROPQUEST_INC_110268,I need to rescue $QUEST_END_TRIGGERCTRL_COUNT$ childrens in any dungeon by midnight.,ฉันขอให้คุณช่วยเด็ก $QUEST_END_TRIGGERCTRL_COUNT$ คน ในดันเจี้ยน ก่อนเวลาเที่ยงคืน
PROPQUEST_INC_110269,Make Monster Shaved Ice,ทำน้ำแข็งไสมอนสเตอร์
PROPQUEST_INC_110270,"It's definitely hot today.\nThere's a special food that can blow this heat away, do you want to know?",วันนี้ร้อนจริงๆ\nมีอาหารพิเศษที่สามารถดับความร้อนนี้ได้ สนใจไหม?
PROPQUEST_INC_110271,"Don't be surprised! It's Monster Shaved Ice!\nIt's a special recipe by me with monster ingredients.\nIf you want know how it tastes, go find the ingredients before the ice melts!",อย่าแปลกใจ! มันคือน้ำแข็งไสมอนสเตอร์!\nเป็นสูตรพิเศษของฉัน ที่ต้องใช้ส่วนผสมพิเศษ\nถ้าอยากรู้ว่ารสชาติเป็นยังไง ให้ไปหาส่วนผสมก่อนที่น้ำแข็งจะละลาย!
PROPQUEST_INC_110272,You're not curious? You must not be too hot...,ไม่สนใจเหรอ? คงยังไม่ร้อนมากใช้มั้ย...
PROPQUEST_INC_110273,Here you go! Hurry up and try it before it melts!,มาแล้วจ้า รีบมาลองชิมก่อนละลาย!
PROPQUEST_INC_110274,Oh why are you so late? Your ice already melted and it can't be used...,อ้าว ทำไมมาช้าจัง น้ำแข็งละลายและมันใช้ไม่ได้แล้ว...
PROPQUEST_INC_110275,"Are you still collecting?\nIf the ice melts, we can't make the shaved ice so hurry up!",ยังเก็บอยู่ไหม\nถ้าน้ำแข็งละลาย เราก็ทำน้ำแข็งไสไม่ได้นะ รีบๆ ทำเถอะ!
PROPQUEST_INC_110276,Defeat the monsters before the ice metls and return to Sotta\n(Can redo the quest if failed),เอาชนะมอนสเตอร์ให้ได้ ก่อนที่น้ำแข็งจะละลายและกลับไปหา Sotta\n(สามารถทำภารกิจใหม่ได้หากล้มเหลว)
PROPQUEST_INC_130000,Coral Island,Coral Island
PROPQUEST_INC_130001,Clouds Over Coral Island,หมู่เมฆเหนือ Coral Island
PROPQUEST_INC_130002,"Hero, the clouds over the island to the southeast have finally cleared!",ท่านผู้กล้า เมฆเหนือเกาะทางทิศตะวันออกเฉียงใต้สลายไปแล้ว!
PROPQUEST_INC_130003,For the longest time we have been unable to travel to the famed Coral Island. I wonder who or what caused the clouds to dissipate?,เป็นเวลานานมากแล้ว ที่เราไม่สามารถเดินทางไปยัง Coral Island อันเลื่องชื่อได้ ฉันสงสัยว่าเมฆสลายไปได้ยังไง?
PROPQUEST_INC_130004,"Regardless of the reason, perhaps you should go pay a visit to the island and see what's new. ",ไม่ว่าด้วยเหตุผลใดก็ตาม บางทีคุณควรไปเยี่ยมชมเกาะแห่งนี้และดูสิ่งใหม่ๆ บ้าง 
PROPQUEST_INC_130005,Many years ago a skilled blacksmith from Darken City named BoBu traveled through the fog in search for rare materials. Go seek out Coral Island and see if BoBu managed to survive.,หลายปีก่อน ช่างตีเหล็กฝีมือดีจากเมือง Darken ชื่อ BoBu ได้เดินทางผ่านหมอกหนาเพื่อค้นหาวัตถุดิบหายาก ออกตามหา Coral Island และ ตรวจสอบว่า BoBu จะรอดชีวิตได้หรือไม่
PROPQUEST_INC_130006,"I understand hero, Coral Island has been uncharted territory for many years... Come back to me if you change your mind.",ฉันเข้าใจท่านผู้กล้า เพราะ Coral Island เป็นดินแดนที่ยังไม่มีการสำรวจมานานหลายปีแล้ว... กลับมาหาฉันถ้าคุณเปลี่ยนใจ
PROPQUEST_INC_130007,"Hello there traveler, I didn't expect to see one of you so soon after the clouds around Coral Island were lifted...",สวัสดีนักเดินทาง ฉันไม่คิดว่าจะได้พบกับคุณเร็วขนาดนี้ หลังจากเมฆรอบ Coral Island หายไป...
PROPQUEST_INC_130008,Go seek out Coral Island and see if BoBu managed to survive.,ออกตามหา Coral Island แล้วตรวจสอบว่า BoBu เอาชีวิตรอดได้หรือไม่
PROPQUEST_INC_130009,Find Your Bearings,ค้นหาตำแหน่งเป้าหมายของคุณ
PROPQUEST_INC_130010,"Long ago I sailed into the mist that surrounded this island, hoping to discover something new and untouched in the land of Madrigal.",เมื่อนานมาแล้ว ฉันได้ล่องเรือไปในหมอกที่ล้อมรอบเกาะแห่งนี้ โดยหวังว่าจะค้นพบสิ่งใหม่ๆ ที่ยังไม่ถูกค้นพบในดินแดนแห่ง Madrigal
PROPQUEST_INC_130011,"I found Coral Island nestled deep into the clouds, but something kept me from ever leaving.",ฉันพบ Coral Island ซ่อนตัวอยู่ลึกเข้าไปในเมฆ แต่มีบางสิ่งบางอย่างที่ทำให้ฉันออกไปไม่ได้
PROPQUEST_INC_130012,The mist that covered the island held some magic that prevented those who arrived from escaping.,หมอกที่ปกคลุมเกาะมีเวทมนตร์บางอย่าง ที่ป้องกันไม่ให้ผู้ที่เดินทางมาถึงหลบหนีได้
PROPQUEST_INC_130013,"With Coral Island open to all, we may begin seeing more travelers arrive over time. For now, go introduce yourself to Sunny Pang. Sunny Pang will help you in your adventures around the island.",เมื่อ Coral Island เปิดให้นักท่องเที่ยวทุกคนเข้าชม เราอาจเริ่มเห็นนักท่องเที่ยวเดินทางมาเพิ่มมากขึ้นในอนาคต สำหรับตอนนี้ ไปทำความรู้จักกับ Sunny Pang กันเถอะ Sunny Pang จะช่วยคุณในการผจญภัยได้
PROPQUEST_INC_130014,"Take your time, the island has a lot to offer. Come back to me when you are ready.",ค่อยๆ เป็น ค่อยๆไป เกาะแห่งนี้มีอะไรให้ทำมากมาย กลับมาหาฉันเมื่อคุณพร้อม
PROPQUEST_INC_130015,"Wow, it's a real adventure! It's been so long since we've had anyone come visit Coral Island. I wasn't sure this day would ever come!",ว้าว มันเป็นการผจญภัยที่แท้จริง! นานมากแล้วที่เราไม่ได้เจอใครมาเยี่ยม Coral Island ฉันคิดว่าวันนี้จะไม่มาถึงซะแล้ว!
PROPQUEST_INC_130016,Introduce yourself to Sunny Pang.,แนะนำตัวคุณกับ Sunny Pang
PROPQUEST_INC_130017,An Island Shrouded in Mystery,เกาะที่ปกคลุมไปด้วยความลึกลับ
PROPQUEST_INC_130018,Those who call Coral Island their home have been unable to explore the world due to a curse placed on the island many years ago.,ผู้ที่เรียก Coral Island เป็นบ้านของตนเองนั้นไม่สามารถออกไปสำรวจโลกได้ เนื่องจากคำสาปที่ถูกวางไว้บนเกาะแห่งนี้เมื่อหลายปีก่อน
