Key,English,Thai
NPC_000798,We offer special services for our customers here at Saint City Station!,เรามีบริการพิเศษสำหรับลูกค้าของเราที่นี่ สถานี Sain City!
NPC_000799,It is strange. It is weird. Hmm,นี่มันแปลก. มันแปลก0ริงๆ. อืมมม
NPC_000800,"Oh! I was thinking so deeply that I did not know you were there. Yes, it is nice to meet you.",โอ้ ฉันไม่คิดว่าคุณจะอยู่ที่นั่น ยินดีที่ได้พบอีกครั้ง..
NPC_000801,My name is Porgo Berldent and I am the mayor of the Society for Studying Disappearances in Saint City Ha ha ha,ฉันชื่อ Porgo Berldent และฉันเป็นนายกเทศมนตรีของสมาคมเพื่อการศึกษาใน Sain City ฮ่าๆ
NPC_000802,Would you work for our society? It is okay if you do not want to.,คุณจะทำงานเพื่อสังคมของเราหรือไม่? ไม่เป็นไรถ้าไม่ทำ
NPC_000803,Hello! Hehehe,สวัสดี ฮ่าๆๆ
NPC_000804,There are so many rare and precious things in the world I will never die until I collect all of them. Never!,มีไอเทม rare มากมายเหลือเกินที่ไม่สามารถรวบรวมได้หมด
NPC_000805,I am collecting everything rare and precious in the world. Some people call me the Strange Collector.,ฉันกำลังรวบรวมทุกอย่างที่หายากและมีค่าในโลก บางคนเรียกฉันว่า Strange Collector.
NPC_000806,Good bye! Please find me if you have anything rare and precious!,ลาก่อน! ถ้ามีอะไรก็มาหาฉันได้.
NPC_000807,"Oh! Please be careful, this is a very important one! It is an ancient document!!",โอ้ ระวังหน่อยนะ! มันเป็นเอกสารโบราณ!
NPC_000808,"The ancient documents should be treated very carefully, because they are very old and fragile.",คุณควรระมัดระวังหน่อยเนื่องจากมันเก่า และเปราะบางมาก
NPC_000809,My name is Rovanett Ganelis I am in charge of keeping the ancient documents here at the public library in Saint City.,ฉันชื่อ Rovanett Ganelis. ฉันดูแลรักษาเอกสารโบราณไว้ที่ห้องสมุดประชาชนใน Sain City.
NPC_000810,Please visit again whenever you need to see any of the documents.,แวะมาที่นี่ได้เรื่อยๆ หากคุณต้องการดูเอกสารใดใดก็ตาม.
NPC_000811,"Everyone in Saint City, are you happy? I am doing the best I can.",ทุกคนใน Sain City มีความสุขหรือไม่? ฉันจะพยายามทำให้ดีที่สุด.
NPC_000812,I am making a tour to hear the opinions of people in Saint City. May I help you?,ฉันกำลังเดินทางไปฟังความคิดเห็นของผู้คนใน Sain City มีอะไรให้ฉันช่วยไหม?
NPC_000813,I am the mayor of Saint City. I am in charge of pretty much everything here.,ฉันเป็นนายกเทศมนตรีของ Sain City ฉันรับผิดชอบทุกสิ่งทุกอย่างที่นี่.
NPC_000814,For Saint City!,เพื่อ Sain City!
NPC_000815,All the information you need about flying is here at the Station.,ข้อมูลทั้งหมดที่คุณต้องการเกี่ยวกับการบินอยู่ที่นี่
NPC_000816,I would like to ask you to do something for me.,ฉันอยากจะขอให้คุณทำอะไรให้ฉันสักหน่อย...
NPC_000817,"Bill and I love each other very much, but my mother is not getting along with him. So we are seeing each other secretly.",Bill และฉันรักกันมาก. แต่แม่ฉันอยู่กับเขา เพราะงั้นเราจึงต้องเจอกันอย่างลับๆ
NPC_000818,My name is Tina Sharafobhan and I manage the Station in Saint City. The woman who runs the Food Shop is my mother.,ฉันชื่อ Tina Sharafobhan และฉันจัดการสถานีใน Sain City ผู้หญิงที่เป็นเจ้าของร้าน Food Shop คือแม่ของฉัน.
NPC_000819,I hope you enjoy your flying!,ฉันหวังว่าคุณจะสนุกกับการบิน..
NPC_000820,"You know, they say acting is 'reacting'. Not sure why I need to dig a hole, though.","คุณรูู้ ? พวกเขาบอกว่าการแสดงมันคือ ""โต้ตอบ"""
NPC_000821,My hands are covered with blisters! Anyone have any gloves?,มือของฉันเต็มไปด้วยแผล ใครมีถุงมือบ้าง?
NPC_000822,Who ever thought that trying to dig through solid stone was a good idea should be shot.,ใครเคยบอกว่า การพยายามขุดหินมันเป็นเรื่องง่าย? 
NPC_000823,"We're rehearsing for our play, 'Romao and Juliat'. What do you think about my acting? Do you like it?",เรากำลังฝึกซ้อมเพื่อการแสดง Romao and Juliat. คุณคิดอย่างไรเกี่ยวกับการแสดงของฉัน? คุณชอบมันไหม?
NPC_000824,"Greetings, theatre patron! We are all members of the Pepoview Troupe! We are renowned throughout Madrigal for our brilliant performances. I'm sorry to cut this short, but I must get back to rehearsal. Bye! ",สวัสดี ! เราทุกคนเป็นสมาชิกของ Pepoview Troupe. เราเป็นที่รู้จักไปทั่ว Madrigal สำหรับการแสดงที่ยอดเยี่ยมของเรา. แต่ว่า...ฉันต้องไปละ บายย
NPC_000825,On with the show!,เริ่มการแสดง..
NPC_000826,"Oh, Juliat. You are as beautiful as a wet dog.",โอ้ Juliat คุณสวย..
NPC_000827,"Juliat, I beg you, close your window. You're scaring the children!",Juliat ข่วยปิดหน้าต่างของคุณที..
NPC_000828,"Juliat, there's someone else. I'm leaving you for your brother!",Juliat มีคนอื่นอยู่.. 
NPC_000829,"Our love is like a splinter. Unwanted, sharp, and painful!",ความรักเราเป็นเพียงเศษเสี้ยวเล็กๆ เราไม่ต้องการเจ็บปวดเพราะมัน
NPC_000830,"We're rehearsing for our play, 'Romao and Juliat'. What do you think about my acting? Do you like it?",เรากำลังฝึกซ้อมเพื่อการแสดง Romao and Juliat. คุณคิดอย่างไรเกี่ยวกับการแสดงของฉัน? คุณชอบมันไหม?
NPC_000831,"Oh, happy dagger! Goodbye Romao!",โอ้ ลาก่อนนะ Romao!
NPC_000832,"My window will be open for you, forever.",หน้าต่างของฉันจะเปิดให้คุณตลอดไป
NPC_000833,"Romao, I will always love you. Please come back! What about our buffs?!",Romao ฉันจะรักคุณเสมอ โปรดกลับมา!
NPC_000834,Have at thee! Ha!,Have at thee!  ฮ่าๆ!
NPC_000835,"Our feud runs deep, Romao! You cannot have my sister!",ความบาดหมางของเรายิ่งลึกลงไป Romao! 
NPC_000836,"Parting is such sweet... Erhm, line please?",แบ่งความหวานสักนิด..
NPC_000837,"Juliat, he doesn't want you anymore. On the bright side, you get to live!",Juliat เขาไม่ต้องการคุณอีกต่อไป
NPC_000838,"I really need to finish these accounting numbers for the troupe. Man, I sure do hate math.","ฉันจำเป็นต้องทำตัวเลขบัญชีเหล่านี้ให้กับคณะละคร, ฉันแน่ใจว่าไม่มีใครชอบเรื่องตัวเลข"
NPC_000839,"Oh, Iblis above! We have so much to do before our next performance. Will we be ready?",เรามีะไรที่ต้องทำก่อนการแสดงจะเริ่ม พร้อมหรือยัง?
NPC_000840,Where's my daughter? Has anyone seen her?,ลูกสาวของฉันอยู่ไหน มีใครเห็นเธอบ้างไหม?
NPC_000841,Pepoview! Pepoview! I love the cheer of the crowd after a good performance.,Pepoview! Pepoview! ฉันชอบเสียงเชียร์ของฝูงชนตอนที่แสดง
NPC_000842,Would you do me a favor?,คุณช่วยอะไรฉันได้ไหม?
NPC_000843,The whole world has been plunged into confusion and the only thing we can hear is groaning.,สิ่งเดียวที่เราได้ยินคือเสียงนินทา..
NPC_000844,Are you ready to carry this burden for your whole life? Do you have the confidence to be a Magician?,คุณพร้อมที่จะแบกภาระนี้ไปตลอดชีวิตของคุณหรือไม่? คุณมีความมั่นใจในการเป็น Magician หรือไม่?
NPC_000845,It depends on you whatever you choose. But there will be less of a struggle if you listen to your feelings.,มันขึ้นอยู่กับคุณสิ่งที่คุณเลือก คุณลองฟังความรู้สึกของคุณ
NPC_000846,I am Major Wingyei Spero of the Madrigal Job Training Center. You are in the right place if you want to feel the strong magic power of a Magician.,ฉันเป็นพันตรี Wingyei Spero จากศูนย์ฝึกอบรมการทำงานของ Madrigal . คิดถูกแล้วที่มาที่นี่ เพราะคุณจะรู้สึกได้ถึงพลังของ Magician.
NPC_000847,Believe in your own will!,เชื่อในตัวคุณเอง!
NPC_000848,"Do you want to use splendid magic? Then you should visit the Magic Shop that I, Haven, own!",คุณต้องการใช้เวทมนต์หรือไม่ คุณควรเยี่ยมชม Magic Shop ที่ Haven เปิดอยู่
NPC_000849,"Whatever you choose, you should follow through.",คุณเลือกแล้ว คุณควรปฎิบัติตาม
NPC_000850,"To be honest I like Achaben. But I am not sure if he will accept me, because I am older than him.",ฉันไม่แน่ใจว่าเขาจะยอมรับฉันเพราะว่าฉันแก่กว่าเขา..
NPC_000851,My name is Haven Bgeoner. I run the Magic Shop here in Darken.,ฉันชื่อ Haven Bgeoner ฉันทำงานที่ Magic Shop ใน Darken.
NPC_000852,Take care,ดูแลตัวเองด้วย
NPC_000853,Here are various goods crafted by nomads! Come to the General Shop!,นี่คือสินค้าต่างๆที่สร้างขึ้นโดย nomads! แวะมาที่ General Shop!
NPC_000854,What will you do for me?,คุณจะทำอะไรให้ฉัน?
NPC_000855,"We are just nomad merchants, but we, the Khan Union, are well known for our various products in Madrigal.",เราเป็นเพียงพ่อค้าเร่ร่อน แต่ Khan Union เป็นที่รู้จักใน Madrigal อย่างมาก
NPC_000856,My name is Tandy Khan and I am selling various goods.,ฉันชื่อ Tandy Khan และฉันขายสินค้าต่างๆ
NPC_000857,Enjoy your flight!,ขอให้สนุกกับการสู้
NPC_000858,I will do my best for the happiness of the people in Darkon! Please trust me.,ฉันจะพยายามอย่างเต็มที่เพื่อความสุขของคนใน Darkon! เชื่อฉันเถอะ
NPC_000859,What can you do for me?,คุณจะทำอะไรให้ฉัน?
NPC_000860,I am making the rounds in order to hear the opinions of people in Darken. May I help you?,ฉันไปรอบๆเพื่อที่จะได้ฟังความคิดเห็นของคนใน Darken ช่วยฉันได้ไหม?
NPC_000861,I am the Mayor of Darken City.,ฉันคือนายกเทศมนตรีเมือง Darken City.
NPC_000862,For Darken!,เพื่อ Darken!
NPC_000863,"Hmm It seems that you are not the party leader, or you have less than 3 party members. Also, it may not have been more than 2 days since you left your old guild.",เหมือนจะเจอปัญหาแล้ว คุณแน่ใจใช่มั้ยว่าคุณเป็นหัวหน้าปาร์ตี้และต้องมีสมาชิก 3 คนด้วยนะ หรือไม่คุณต้องรอมากกว่า 2 วัน เพื่อจะหา Guild ใหม่
NPC_000864,"Are you ready to create your new guild? If you are not, please go I am very busy right now.",คุณพร้อมจะสร้าง Guild ใหม่หรือยัง ถ้ายังหลีกทางไปก่อน ฉันยุ่งอยู่..
NPC_CREATEGUILD,Create Guild,สร้าง Guild
NPC_KEEPGOING,Keep Going,ไปต่อ
NPC_000868,Leave my sight if you lack the necessary skills to succeed!,ออกไปซะ คุณยังขาด Skill ที่จำเป็นในการประสบความสำเร็จนี้
NPC_000869,"Speak with the Mayor of Saint City and complete the tasks he gives you. Then, collect the Rubies of Joy, Anger, and Sorrow. \n#bRequirement:\n - Must be the leader of a party and all party members must be between level 70 and 75.","พูดคุยกับนายกเทศมนตรีของ Sain City และทำภารกิจที่เขามอบให้ จากนั้นรวบรวม Rubies of Joy, Anger และ Sorrow \n#bความต้องการ:\n - ต้องเป็นหัวหน้าปาร์ตี้และสมาชิกปาร์ตี้ต้องเลเวล 70-75"
NPC_000870,"You can't do this by yourself, you fool! Come back when you find some friends",คุณไม่สามารถไปคนเดียวได้ กลับมาอีกครั้งเมื่อคุณพาเพื่อนมาครบแล้ว
NPC_000871,You will need to wait before you can challenge Iblis Leanes again.,คุณจะต้องรอก่อนที่คุณจะสามารถเอาชนะ Ivillis Leanes ได้อีกครั้ง
NPC_000873,"I cannot help you until you bring me the Rubies of Joy, Anger and Sorrow.","ฉันไม่สามารถช่วยคุณได้จนกว่าคุณจะนำ Rubies of Joy, Anger and Sorrow มาให้ฉัน"
NPC_000874,"If you bring me the rubies of Joy, Anger and Sorrow, I will allow you access to a secret tomb containing the creature Iblis Leanes.","ถ้าคุณนำ Rubies of Joy, Anger และ Sorrow มาให้ฉัน ฉันจะให้คุณเข้าไปที่สุสานลับ Ivillis Leanes."
NPC_000875,"Are you too afraid to confront Iblis Leanes? Very well, as you wish.",คุณกลัวกับการเผชิญหน้ากับ Ivillis Leanes หรอ ? 
NPC_000876,"I have no interest in getting to know you, stranger. Just bring me the rubies, and I will take you to the tomb.",ฉันไม่อยากทำความรู้จักกับคุณ เพียงแค่นำ rubies มาให้ฉัน ฉันจะพาคุณไปที่สุสาน
NPC_000877,Iblis Leanes awaits a new challenger. Will you avenge the souls he bewitched?,Ivillis Leanes กำลังรอผู้ท้าชิงคนใหม่ คุณจะล้างแค้นดวงวิญญาณ?
NPC_000879,"Ugh, I am so BORED! Isn't there anyone out there that can make me laugh? Isn't there anything fun to do?",ฉันเบื่อ! ไม่มีใครที่นั่นที่สามารถทำให้ฉันหัวเราะได้? ไม่มีอะไรสนุกเลย
NPC_000880,"If you happen across any strange keys during your travels, do you mind trying them on this lock? Thanks!",หากคุณเจอกุญแจแปลกๆระหว่างทาง คุณลองใช้มันดูสิ
NPC_000881,"Hey, you there! Listen, I need some entertainment. It's pretty cramped in here. Do you know any jokes? Please, anything! I'd even settle for a 'Knock-knock' joke at this point!",เฮ้ ฟังฉันแปบ !! ฉันต้องการความบันเทิงบ้าง ที่นี่มันคับแคบมาก คุณพอรู้เรื่องตลกๆบ้างมั้ย?
NPC_000882,"I am most certainly not a well-known Magician that accidentally locked himself inside of a Magic Box. Nope, that's not me, and I haven't seen anyone like that. Nope. Anywho, so an Acrobat, a Mercenary and an Aibatt walk into a bar... ",ฉันไม่ได้เป็น Magician ที่ชาวบ้านรู้จักกันดี...
NPC_000883,"Gee, I hope there's enough air in here... Farewell!",ฉันหวังว่ายังพอมีโอกาสเหลืออยู่ ลาก่อน..
NPC_000884,I will give you a bead if you bring me sesame cake.,ฉันจะให้ bead แก่คุณ ถ้าคุณนำ rice cakes มาให้ฉัน.
NPC_000885,I will give you a Red Bead if you bring me 700 sesame cake.,"ฉันจะให้ Red Bead แก่คุณ ถ้าคุณนำ rice cake 1,000 ชิ้น มาให้ฉัน."
NPC_000886,"I am Evil Tobby, the oldest of the Iblis brothers.",ฉัน Evil Tobby คนเก่าแก่ของที่นี่ Ivillis 
NPC_000887,Happy Thanksgivingday! Hmmm maybe not so happy.,สวัสดีปีใหม่! หืมม คุณดูไม่ค่อยมีความสุขเท่าไรนัก
NPC_000888,I told you I will give you a bead if you bring me some sesame cakes.,ฉันบอกว่า ฉันจะให้ bead แก่คุณ ถ้าคุณนำ rice cakes มาให้ฉัน.
NPC_000889,I will give you an Orange Bead if you bring me 700 sesame cakes.,ฉันจะให้ Orange Bead แก่คุณ ถ้าคุณนำ rice cake 600 ชิ้น มาให้ฉัน.
NPC_000890,"I am Evil Dorry, the second oldest of the Iblis brothers.",ฉัน Evil Dorry คนเก่าแก่คนที่ 2 ของที่นี่ Ivillis 
NPC_000891,Happy Thanksgivingday!? Yeah right!,สวัสดีปีใหม่!
NPC_000892,I told you I will give you a bead if you bring me sesame cakes.,ฉันบอกว่า ฉันจะให้ bead แก่คุณ ถ้าคุณนำ rice cakes มาให้ฉัน.
NPC_000893,I will give you a Yellow Bead if you bring me 400 sesame cakes.,ฉันจะให้ Yellow Bead แก่คุณ ถ้าคุณนำ rice cake 300 ชิ้น มาให้ฉัน.
NPC_000894,"I am Evil Nana, the third oldest of the Iblis brothers.",ฉัน Evil Nana คนเก่าแก่คนที่ 3 ของที่นี่ Ivillis 
NPC_000895,Happy Thanksgivingday!? Maybe.,สวัสดีปีใหม่! น่าจะ..
NPC_000896,I told you I will give you a bead if you bring me some sesame cakes.,ฉันบอกว่า ฉันจะให้ bead แก่คุณ ถ้าคุณนำ rice cakes มาให้ฉัน.
NPC_000897,I will give you a Green Bead if you bring me 200 sesame cakes.,ฉันจะให้ Green Bead แก่คุณ ถ้าคุณนำ rice cake 100 ชิ้น มาให้ฉัน.
NPC_000898,"I am Evil Tubby, the fourth oldest of the Iblis brothers.",ฉัน Evil Tubby คนเก่าแก่คนที่ 4 ของที่นี่ Ivillis 
NPC_000899,Happy Thanksgivingday!? No not really.,สวัสดีปีใหม่! ไม่ใช่หรอ..
NPC_000900,I told you I will give you a bead if you bring me some sesame cakes.,ฉันบอกว่า ฉันจะให้ bead แก่คุณ ถ้าคุณนำ rice cakes มาให้ฉัน.
NPC_000901,I will give you a Blue Bead if you bring me 100 sesame cakes.,ฉันจะให้ Blue Bead แก่คุณ ถ้าคุณนำ rice cake 50 ชิ้น มาให้ฉัน.
NPC_000902,"I am Evil Pho, the youngest of the Iblis brothers.",ฉันชื่อ Evil Pho เป็นน้องคนสุดท้อง
NPC_000903,Happy Thanksgivingday!? Not at all! Hahaha,สวัสดีปีใหม่!? ไม่ใช่เลย! ฮ่า ๆ ๆ ๆ
NPC_000904,I will give you a seedling if you bring me leaves.,ฉันจะให้ต้นกล้ากับคุณ ถ้าคุณนำ leaves มาให้ฉัน
NPC_000905,I will give you a Fir Seedling if you bring me 100 leaves.,ฉันจะให้ Fir กับคุณถ้าคุณนำ leaves มาให้ฉัน 100 ชิ้น
NPC_000906,My name is Firdryad.,ฉันชื่อ Firdryad
NPC_000907,I hope everything goes well with you!,โชคดีนะ !
NPC_000908,I will give you a seedling if you bring me leaves.,ฉันจะให้ต้นกล้ากับคุณ ถ้าคุณนำ leaves มาให้ฉัน
NPC_000909,I will give you a Persimmon Seedling if you bring me 300 leaves.,ฉันจะให้ Persimmon กับคุณถ้าคุณนำ leaves มาให้ฉัน 300 ชิ้น
NPC_000910,My name is Persdryad.,ฉันชื่อ Persdryad.
NPC_000911,I hope everything goes well with you!,โชคดีนะ !
NPC_000912,I will give you a seedling if you bring me leaves.,ฉันจะให้ต้นกล้ากับคุณ ถ้าคุณนำ leaves มาให้ฉัน
NPC_000913,I will give you a Pear Seedling if you bring me 600 leaves.,ฉันจะให้ Pear กับคุณถ้าคุณนำ leaves มาให้ฉัน 600 ชิ้น
NPC_000914,My name is Peardryad.,ฉันชื่อ Persdryad.
NPC_000915,I hope everything goes well with you!,โชคดีนะ !
NPC_000916,I will give you a seedling if you bring me leaves.,ฉันจะให้ต้นกล้ากับคุณ ถ้าคุณนำ leaves มาให้ฉัน
NPC_000917,"I will give you a Pine Tree if you bring me 1,000 leaves.","ฉันจะให้ Pine กับคุณถ้าคุณนำ leaves มาให้ฉัน 1,000 ชิ้น"
NPC_000918,My name is Pinedryad.,ฉันชื่อ Persdryad.
NPC_000919,I hope everything goes well with you!,โชคดีนะ !
NPC_000974,Raising your own pet takes patience and dedication. Are you ready?,การเลี้ยงสัตว์เลี้ยงต้องใช้ความอดทนและความทุ่มเทมากๆ คุณพร้อมไหม?
NPC_000975,"ROOOARRR!! \nSorry... I was just practicing my tiger call. \nDo you have a pet? I love pets, it's what I live for!",แฮ่~ ดี !!\nอ๊ะ ขอโทษทีฉันกำลังสอนเสือฉันคำรามอยู่...คุณมีสัตว์เลี้ยงหรือไม่? ฉันรักสัตว์เลี้ยงของฉันมากๆ นั่นคือสิ่งที่ทำให้ชีวิตฉันมีค่า 
NPC_000976,I come from a long line of Pet Tamers. My family has been taming pets for generations and I am the best Pet tamer among them. Feel free to visit me if you ever need help with your pet.,ฉันมาจากสายยาวของ Pet Tamers ครอบครัวของฉันเลี้ยงสัตว์เลี้ยงมาหลายชั่วอายุคนและฉันเป็นผู้ฝึกสัตว์เลี้ยงที่ดีที่สุดในหมู่พวกเขา อย่าลังเลที่จะเยี่ยมชมฉันหากคุณต้องการความช่วยเหลือเกี่ยวกับสัตว์เลี้ยงของคุณ
NPC_000977,Don't forget to feed your pet!,อย่าลืมให้อาหารสัตว์เลี้ยงของคุณ!
NPC_001016,"Step right up, champions! Welcome to the Chip Emporium!",ก้าวขึ้นไปเป็นแชมป์ ยินดีต้อนรับสู่ Chip Emporium!
NPC_001017,"Heya stranger! If your guild wins the Guild Siege, you will be awarded Chips for your victory. The armor sets I sell here in my shop are absolutely the best you can find! So, how many Red Chips do you have, hmmm?",หาก Guild ของคุณเป็นผู้ชนะ Guild Siege คุณจะได้รับ Chips เพื่อชัยชนะของคุณ ชุดเกราะที่อยู่ในร้านของฉันเป็นของที่ดีที่สุดที่สามารถหาได้ ว่าแต่คุณมี Red Chips มาแค่ไหนล่ะ หืมม ?
NPC_001018,"I am Waforu, the Battle Merchant. I've had my share of victories in the sieges, but I'm getting to old for that sort of thing. I still love the competition, however, so I decided to stay in the business and offer my services as a Red Chip Vendor.","ข้า Wafor, Battle Merchant ข้าเคยมีส่วนร่วมในชัยชนะใน sieges แต่ตอนนี้ข้าอายุมากแล้ว ข้ายังรักในการต่อสู้ แต่ยังไงแล้ว ข้าตัดสินใจที่จะอยู่ในธุรกิจและให้บริการในฐานะผู้ขาย Red Chip Vendor"
NPC_001019,"So long, contender. May Rhisis be with you.",นานมาแล้ว Rhisis อาจอยู่กับคุณ
NPC_001024,You don't want me in that arena. I'll bury you!,คุณไม่ต้องการฉันที่ Arena งั้นหรอ. ฉันจะฝังศพคุณเอง.
NPC_001025,"You know, most people simply don't understand that settling differences occasionally requires more than just petty talk. Sometimes, it requires a knuckle sandwich!","คุณรู้ไหม, มีผู้คนจำนวนมากไม่เข้าใจถึงความแตกต่าง บางครั้งอาจจะต้องใช้ knuckle sandwich!"
NPC_001026,"My name is Harold and I run this arena, so don't cross me or it's your head! If you wish to leave the arena, just speak with me again.",ฉันชื่อ Harold. และฉันวิ่งอยู่แถวๆ Arena นี้ ถ้าจะออกไปจากที่นี่เพียงแค่กลับมาคุยอีกครั้ง
NPC_001027,"Oh, burn! He took that one right to the face! It's a slobber-knocker!",โอ้ !! ร้อน ! เขายื่นมันมาตรงหน้าฉัน มันคือ slobber-knocker!
NPC_001028,Anyone need any supplies? I got what YOU need!,ใครๆก็ต้องการอุปกรณ์ช่วยเหลือ ฉันได้สิ่งที่คุณต้องการ...
NPC_001029,"Once you step foot into the arena circle, you can be attacked by anyone at anytime, so watch your back! ",เมื่อคุณก้าวเข้าสู่สังเวียนคุณสามารถโจมตีบุคคลได้ทุกเมื่อ ระวังหลังให้ดี!
NPC_001030,"Nice to meet you, friend. My name is Deek and I sell various foods, Posters, MP recovery items, and Arrows. Let me know if you need anything.","ยินดีที่ได้พบคุณ, เพื่อน ฉันชื่อ Deek และฉันขายอาหารต่างๆ Posters, MP และ Arrows บอกเราได้นะ ถ้าคุณต้องการอะไร..."
NPC_001031,Feel free to visit me again if you need some more supplies for the arena!,ถ้าคุณต้องการอุปกรณ์เพิ่มเติม สามารถมาคุยกับฉันได้ทุกเมื่อ
NPC_001032,New to Madrigal? Visit your friendly neighborhood Buff Pang!,ไป Madrigal?  แวะไปหา Buff Pang สิ เขาเป็นเพื่อนที่ดีคนนึงเลยนะ
NPC_001033,Hello there! I'm granting buffs to adventurers who haven't completed their second job change yet. Come see me anytime if you ever find yourself in need of a boost to your stats!,สวัสดี! ฉันช่วยมอบ Buff ให้กับนักผจญภัยที่ยังไม่ได้เปลี่ยนอาชีพครั้งที่ 2 มาพบฉันได้ทุกเมื่อ ถ้าคุณต้องการเพิ่มค่า Stat ของคุณ!!
NPC_001034,"I am a Buff Pang. There are several of us throughout Madrigal and we are here to help adventurers by applying bonuses to their combat statistics. Are you in need of a buff, my friend?",ฉัน Buff Pang. มีหลายคนที่อยู่ใน Madrigal และเราอยู่ที่นี่เพื่อช่วยนักผจญภัยโดยการให้ Buff กับพวกเขา
NPC_001035,Enjoy your stay in Madrigal!,ขอให้สนุกกับเมือง Madrigal!
NPC_001046,"Hey, you two! Stop that bickering, it's pointless! Take it to the arena!",เฮ้ !! หยุด พวกคุณ 2 คนมาทะเลาะกันทำไมแถวนี้ ไป! เข้าไป Arena วัดกันเลย!
NPC_001047,"In the PvP arena, you can fight other adventurers such as yourself. If you meet unfortunate circumstances, and are slain on the arena floor, you will not incur any death penalties.","ใน PvP arena, คุณสามารถต่อสู้กับผู้เล่นคนอื่นๆได้ แม้คุณตายก็จะไม่สูญเสียค่า Exp"
NPC_001048,My name is Lay and I am in charge of the PvP arena. I'll only let you in if you've chosen your first job.,ฉันชื่อ Lay และฉันรับผิดชอบ PvP Arena. ฉันให้คุณเข้าได้ แต่ต้องเลือก อาชีพครั้งแรกก่อน
NPC_001049,Another one bites the dust!,สัก ฝุ่น ไหม !!
NPC_001050,Why don't you sign up for a Madrigal tournament right away? Prove you are the best.,Why don't you sign up for a Madrigal tournament right away? Prove you are the best.
NPC_001051,"Madrigal Tournament is about to begin. Hurry, to the arena!","Madrigal Tournament is about to begin. Hurry, to the arena!"
NPC_001052,Would you like to take a bet on who will win this tournament?,Would you like to take a bet on who will win this tournament?
NPC_001053,The odds have been released. Check the payout for the team you bet on.,The odds have been released. Check the payout for the team you bet on.
NPC_001078,Only the strongest of guilds can achieve victory in the Secret Room!,กิลด์ที่แข็งแกร่งที่สุดเท่านั้นถึงจะได้รับชัยชนะในห้อง Secret Room!
NPC_001079,"If your guild is top ranked in the Secret Room, you will receive weekly rewards!",ถ้ากิลด์ของคุณอยู่ในระดับท็อปของ Secret Room คุณจะได้รับรางวัลประจำสัปดาห์
NPC_001080,"Hello, adventurer! I'm in charge of the Secret Room and the Forsaken Tower. If you have any questions about this heroic challenge, please don't hesitate to ask. ",สวัสดีนักผจญภัย ฉันมีหน้าที่ดูแล Secret Room และ Forsaken Tower ถ้าคุณมีคำถามอะไรเกี่ยวกับการท้าทายแบบ Heroic นี้ล่ะก็ไม่ต้องเกรงใจรีบถามมาได้เลย
NPC_001081,"May Rhisis guide you, and be with you, young one.",ขอ Rhisis จงสถิตและนำทางแก่เจ้า ผู้เยาว์เอ๋ย
NPC_001086,"If you need any piercing cards converted, I'm your gal!",สวัสดีนักผจญภัย! ฉันเป็นผู้รับผิดชอบ Secret Roomและฉันคอยตรวจสอบอัตราภาษีสำหรับพื้นที่เหล่านั้น หากมีคำถามถามฉันได้เลย ไม่มีปัญหา
NPC_001087,"Welcome, adventurer! If you have 10 piercing cards, I will attempt to convert the 10 that you give me into 1 card of the next level. I can't offer any guarantees, however, as sometimes you may only lose your cards.",ยินดีต้อนรับ คุณนักผจญภัย! ถ้าคุณมีการ์ดสำหรับเจาะรู 10 ใบ ฉันจะลองเปลี่ยนการ์ดทั้ง10ใบที่คุณให้มา ให้เป็นการ์ด 1 ใบในระดับขั้นถัดไป. ฉันไม่รับประกันว่าจะได้แน่นอน อย่างไรก็ตาม บางครั้งคุณอาจจะสูญเสียแค่การ์ดของคุณ.
NPC_001088,"I'm the Card Master. After hearing about all the wonderful cards being thrown away, I decided to offer my services to the city of Flarine. ","หากคุณต้องการอาวุธ หรือชุดเกราะ การ์ดต่างๆ, ฉันมี"
NPC_001089,"Stop by anytime, my friend.","ยินดีต้อนรับนักผจญภัย ถ้าคุณมี piercing cards 10, ฉันจะเปลี่ยนเป็นการ์ด 1 ใบของเลเวลถัดไป แต่ฉันไม่รับรองว่าคุณอาจจะได้รับการ์ดใบเดิมก็ได้"
NPC_001090,Would anyone like a jewel crafted or perhaps a jewelry setting created?,ฉัน Card Master. หลังจากที่ได้ยินเกี่ยวกับการ์ดต่างๆที่ถูกโยนออกไป ฉันตัดสินใจที่จะไปให้บริการของฉันไปยังเมือง Flarine ด้วย
NPC_001091,"Hi there! I offer jewelry services to the citizens of Flarine and create and set jewels for those wishing to modify their Rare Weapons. I also remove blessings and level reductions from items, among other things!",หยุดพักก่อนได้นะ เพื่อน!
NPC_001092,My name is Peach! I'm here to assist Boboku and help supplement his upgrading business. Stop by anytime!,ทุกคนล้วนชอบอัญมณี ลองสร้างเครื่องประดับ หรืออัญมณีดูสิ
NPC_001093,"Take care. Remember, for anything to do with jewels, I'm your girl!",สวัสดี! ฉันให้บริการเกี่ยวกับเครื่องประดับแก่ชาวเมือง Flarine. ฉันสร้างและตกแต่งอัญมณี สำหรับผู้ที่ต้องการปรับเปลี่ยนอาวุธ Ultimate Weapons ด้วย
NPC_001130,We're running out of time! The newly appointed lord will be here soon!,We're running out of time! The newly appointed lord will be here soon!
