Key,English,Spanish
TEXTCLIENT_PET_REROLL,"Your pet has got a new, higher level!",¡Tu mascota tiene un nivel nuevo y superior!
TEXTCLIENT_PET_REROLL_LOWER,"You rolled the same or a lower level, so nothing changed.","Obtuviste el mismo nivel o uno inferior, por lo que nada cambió."
TEXTCLIENT_PET_ENERGYFULL,The energy bar is already full.,La barra de energía está llena.
TEXTCLIENT_PET_NOTEGG,Cannot use on egg.,No se puede usar en el huevo.
TEXTCLIENT_PET_TRANSMUTE,Your pet has got a new appearance!,¡Tu mascota tiene un nuevo aspecto!
TEXTCLIENT_GUILDCOMBAT_REDCHIPS,%d Red Chips have been sent to your inventory or mail box.,Un %d de Fichas Rojas se han enviado a tu Inventario o Buzón.
TEXTCLIENT_PET_TRANSMUTE_CONF,Your pet will get a new appearance. Do you want to continue?,Tu Mascota obtendrá un nuevo aspecto. ¿Deseas continuar?
TEXTCLIENT_ITEM_TRANSMUTE_SUCCESS,You have transmuted your item!,¡Has transmutado tu objeto!
TEXTCLIENT_ITEM_TRANSMUTE_INCOMPATIBLE,These items are not compatible for transmutation.,Estos artículos no se pueden transmutar.
TEXTCLIENT_ITEM_TRANSMUTE_REMOVE,The transmutation has been removed.,La transmutación se ha eliminado.
TEXTCLIENT_ADDWARDROBE,The item has been added to your wardrobe.,The objeto se ha añadido a su armario.
TEXTCLIENT_GUILDWARCHANNEL,Unable to declare war in this channel.,No se puede declarar la guerra en este canal.
TEXTCLIENT_APP_BATTLEPASS,Flyff Pass,Pase Flyff
TEXTCLIENT_BATTLEPASS_MISSIONCOMPLETE,%s mission %s completed.,%s Misión %s completada.
TEXTCLIENT_BATTLEPASS_GETPOINTS,You received %d %s points.,Has recibido %d %s puntos.
TEXTCLIENT_BATTLEPASS_RESET,The %s season has been reset!,¡Se ha reiniciado la temporada de %s!
TEXTCLIENT_BATTLEPASS_NEWRANK,You reached the %s grade %d!,¡Has alcanzado la %s calificación %d!
TEXTCLIENT_BATTLEPASS_NEWBONUSRANK,You reached the %s bonus grade %d+%d!,You reached the %s bonus grade %d+%d!
TEXTCLIENT_BATTLEPASS_ENDED,There is no more active Flyff Pass.,La temporada del Pase de Batalla terminó.
TEXTCLIENT_BATTLEPASS_PAID,Thank you for purchasing the Extended %s!,¡Gracias por comprar la Extensión %s!
TEXTCLIENT_BATTLEPASS_PURCHASE_PAID,Purchase the Extended %s to receive more rewards!,¡Adquiere la Extensión %s y recibe más recompensas!
TEXTCLIENT_GUILDCOMBAT80_MAXLEVEL,Only characters level 80 or less can apply to this Lv80 Guild Siege.,Solo los personajes de Nivel 80 o menos pueden participar en este asedio de Gremio de Nivel 80.
TEXTCLIENT_GUILDCOMBAT60_MAXLEVEL,Only characters who did not complete the second class change can apply to this Lv60 Guild Siege.,Solo los personajes sin cambio de segunda clase pueden aplicar a este asedio de Gremio de Nivel 60.
TEXTCLIENT_GUILDCOMBAT165_MAXLEVEL,Only characters who did not complete the third class change can apply to this Lv165 Guild Siege.,Only characters who did not complete the third class change can apply to this Lv165 Guild Siege.
TEXTCLIENT_GUILDCOMBAT_ENTER1,The Lv80 Guild Siege is held for this week.,El asedio del Gremio Nivel 80 se realiza durante esta semana.
TEXTCLIENT_GUILDCOMBAT_ENTER2,The Lv60 Guild Siege is held for this week.,El asedio del Gremio Nivel 60 se realiza durante esta semana.
TEXTCLIENT_GUILDCOMBAT_NEXT_COMBAT1,Today's Lv80 Guild Siege will not be held due to lack of participants.,El Asedio de Gremios de nivel 80 de hoy no se llevará a cabo debido a la falta de participantes.
TEXTCLIENT_GUILDCOMBAT_NEXT_COMBAT2,Today's Lv60 Guild Siege will not be held due to lack of participants.,El Asedio de Gremios de nivel 60 de hoy no se llevará a cabo debido a la falta de participantes.
TEXTCLIENT_GUILDCOMBAT_END1,The Level 80 Guild Siege has ended.,El asedio del Gremio Nivel 80 ha terminado.
TEXTCLIENT_GUILDCOMBAT_END2,The Level 60 Guild Siege has ended.,El asedio del Gremio Nivel 60 ha terminado.
TEXTCLIENT_GUILDCOMBAT_CHIPS,%d %s have been sent to your inventory or mail box.,%d %s Se ha enviado a tu Inventario o Buzón.
TEXTCLIENT_GUILDCOMBAT_OPEN_MSG1,"From now on, Atlas in Flarine can let you into the Lv80 Guild Siege arena.","A partir de ahora, Atlas en Flarine te ayuda a ingresar a la Arena Nivel 80 de Asedio de Gremino."
TEXTCLIENT_GUILDCOMBAT_OPEN_MSG2,"From now on, Olivia in Flarine can let you into the Lv60 Guild Siege arena.","A partir de ahora, Atlas en Flarine te ayuda a ingresar a la Arena Nivel 60 de Asedio de Gremio."
TEXTCLIENT_GUILDCOMBAT_ANOTHER,Another Guild Siege is happening.,Otro Asedio del Gremio está ocurriendo.
TEXTCLIENT_SKILL_ROOT,You cannot move right now.,No puedes moverte ahora.
TEXTCLIENT_WORLDBOSS_KILLED,%s has fallen!,¡%s ha caído!
TEXTCLIENT_EVENT_REQGUILD,You should join a Guild to participate to the event!,¡Debes unirte a un Gremio para participar en el evento!
TEXTCLIENT_GUILD_WORLDCUP_POINTS,%s brought %d GET'EM B'ALL points to the Guild (Total: %d)!,¡%s aportó %d puntos GET'EM B'ALL al Gremio (total: %d)!
TEXTCLIENT_WORLDCUP_RANKING_MAIL,Congratulations for your rank %d in the GET'EM B'ALL ranking!,¡Enhorabuena por su puesto %d en la clasificación GET'EM B'ALL!
TEXTCLIENT_REMOVEPIERCING_NOSELECTION,You need to select a card to remove !,¡Tienes que seleccionar una Carta para eliminar!
TEXTCLIENT_REMOVEPIERCING_NOCARD,The slot you selected has no card in it !,¡La ranura que seleccionó no tiene ninguna Carta!
TEXTCLIENT_DUNGEON_FAIL_ENTER,Unable to enter the dungeon.,No se puede entrar en la mazmorra.
TEXTCLIENT_DUNGEON_FAIL_LEADER,Your leader must enter the dungeon first.,Tu líder debe entrar primero en la mazmorra.
TEXTCLIENT_DUNGEON_START,%s started the dungeon %s!,¡%s comenzó la mazmorra %s!
TEXTCLIENT_DUNGEON_START_DIFFICULTY,%s started the dungeon %s (%s)!,¡%s comenzó la mazmorra %s (%s)!
TEXTCLIENT_DUNGEON_FULL,Too many players are in this dungeon. Please wait a moment.,"Hay demasiados jugadores en esta mazmorra. Por favor, espere un momento."
TEXTCLIENT_DUNGEON_NOTRANS,You cannot enter an instanced dungeon while you are using a Trans.,No puedes ingresar a una mazmorra instanciada mientras estás usando un Trans.
TEXTCLIENT_DUNGEON_NOTRANSUSE,You cannot use a Trans inside of an instanced dungeon.,No puedes usar una Trans dentro de una mazmorra instanciada.
TEXTCLIENT_DUNGEON_CLOSING,The previous instance is closing. Please wait a moment.,"La instancia anterior se está cerrando. Por favor, espere un momento."
TEXTCLIENT_DUNGEON_GROUP_FULL,This dungeon does not allow more than %d group members.,Esta mazmorra no permite más de %d miembros del grupo.
TEXTCLIENT_DUNGEON_NOENTRY,Entrance is not allowed for now.,No se permite la entrada por ahora.
TEXTCLIENT_DUNGEON_KILL_TIMER,%d minute(s) remaining to clear %d monsters,Quedan %d minuto(s) para eliminar %d monstruos
TEXTCLIENT_DUNGEON_TIMEOUT,"Time is up, you failed the dungeon...","Se acabó el tiempo, fracasaste en la mazmorra..."
TEXTCLIENT_LACKITEM,You do not have the required items.,No tiene los elementos requeridos.
TEXTCLIENT_DUNGEON_ENTER,Prepare yourself!,¡Prepárate!
TEXTCLIENT_DUNGEON_CHANNEL,Your dungeon is running on another channel.,Tu mazmorra se está ejecutando en otro canal.
TEXTCLIENT_DUNGEON_COOLDOWN,Please wait before challenging this dungeon again.,Espere para volver a desafiar esta mazmorra.
TEXTCLIENT_DUNGEON_PARTY_REQ,You must be in a Party to enter this dungeon.,Debe estar en un grupo para entrar en esta mazmorra.
TEXTCLIENT_DUNGEON_GUILD_REQ,You must be in a Guild to enter this dungeon.,Debe estar en un Gremio para entrar en esta mazmorra.
TEXTCLIENT_GUILDCOMBAT_NOMASTERS,You cannot join a Lv80 Guild Siege or Lv60 Guild Siege when doing a master quest!,¡No puede unirse a un Asedio de Gremio de Nivel 80 o a un Asedio de Gremio de Nivel 60 cuando hace una Misión Maestra!
TEXTCLIENT_ACHIEVEMENT_SKILLUNLOCK,You unlocked skill [%s] lv.%d!,¡Has desbloqueado la habilidad [%s] lv.%d!
TEXTCLIENT_THIEFSANTAHUNT_RANKING_MAIL,Congratulations for your rank %d in the Thief Santa Hunt ranking!,¡Enhorabuena por tu rango %d en la clasificación Caza de Santa Ladrón!
TEXTCLIENT_THIEFSANTAHUNT_RANKING_MAIL1,Congratulations for reaching %d points in the Thief Santa Hunt ranking!,¡Enhorabuena por alcanzar %d puntos en la clasificación Caza Santa Ladrón!
TEXTCLIENT_THIEFSANTAHUNT_RECEIVE,You received %d Thief Santa Hunting Points (Total %d)!,¡Has recibido %d Puntos de Caza Santa Ladrón (Total %d)!
TEXTCLIENT_APP_LOTTERY,Lottery,Loteria
TEXTCLIENT_LOTTERY_LOWLEVEL,"Your level is too low, you must be level %d minimum to start this lottery!",¡Debe tener al menos Nivel %d para participar en esta Lotería!
TEXTCLIENT_LOTTERY_HIGHLEVEL,"Your level is too high, you must be level %d maximum to start this lottery!",¡Su Nivel máximo no debe superar Nivel %d para participar en esta Lotería!
TEXTCLIENT_LOTTERY_ITEMSMISSING,You must have %d %s to start this lottery!,¡Debe tener %d %s para comenzar esta Lotería!
TEXTCLIENT_LOTTERY_ERRORSTARTED,You already started a lottery! Wait for it to finish!,¡Ya iniciaste una Lotería! ¡Espere a que termine!
TEXTCLIENT_LOTTERY_NOREWARD,Unlucky.. You got no reward this time!,Mala suerte... ¡Esta vez no tuviste recompensa!
TEXTCLIENT_LOTTERY_NOFREESPINS,You don't have any free spins left!,¡No te quedan tiradas gratis!
TEXTCLIENT_LOTTERY_FREESPIN,You can now claim your free Lottery Wheel spin!,¡Ya puede reclamar su tirada gratis en la Ruleta de la Lotería!
TEXTCLIENT_APP_EVENTPASS,Lunar Pass,Pase Lunar
TEXTCLIENT_BATTLEPASS_REWARD,You need to be at least level %d to claim %s rewards!,¡Necesita al menos el Nivel %d para reclamar %s de recompensa!
TEXTCLIENT_EXCHANGECONSUME_ERROR,You already have one buff of that type active.,Ya tiene un beneficio de ese tipo activado.
TEXTCLIENT_GUILD_NOTFOUND,The guild %s was not found.,No se encontró el Gremio %s.
TEXTCLIENT_GM_WARNING_MISSING,You must provide a reason.,Debe dar una razón.
TEXTCLIENT_GM_WARNING,You have received a warning from %s: %s,Ha recibido una advertencia de %s: %s
TEXTCLIENT_GM_WARNING_FEEDBACK,%s has been warned.,%s ha sido advertido.
TEXTCLIENT_GM_WARNING_FEEDBACK2,"%s is offline, but the warning was logged anyway.","%s no está en línea, pero la advertencia se registró igualmente."
TEXTCLIENT_DUNGEON_KILL_MONSTER_TIMER,%d minute(s) remaining to kill %s,Quedan %d minuto(s) para matar a %s
TEXTCLIENT_DUNGEON_KILL_MONSTER_TIMER_N,%d minute(s) remaining to kill %dx %s,Quedan %d minuto(s) para matar a %dx %s
TEXTCLIENT_TICKETEXPIRED,Your ticket has expired! You were teleported back to Madrigal!,¡Tu Billete ha caducado! ¡Fuiste teletransportado de vuelta a Madrigal!
TEXTCLIENT_PETCAGE_FAIL01,The pet inside did not survive.,La mascota del interior no sobrevivió.
TEXTCLIENT_MINTARGETLEVEL,This item can only be used on items level %d and above.,Este elemento solo se puede usar en el nivel de elementos %d y superior.
TEXTCLIENT_DUNGEON_MAXENTRY,Your reached the maximum entrance amount for today.,Has agotado cantidad máxima de entradas de hoy.
TEXTCLIENT_DUNGEON_MAXINSTANCE,You already have %d dungeon running. Please wait.,Ya tienes %d mazmorra en ejecución. Espere por favor.
TEXTCLIENT_DUNGEON_RATELIMIT,Too many players are starting dungeons. Please try again soon.,Demasiados jugadores están comenzando mazmorras. Vuelva a intentarlo pronto.
TEXTCLIENT_DUNGEON_FAILMASTER,You cannot enter dungeons while on a Master quest.,No puede entrar en mazmorras mientras está en una Misión Maestra.
TEXTCLIENT_ITEM_PK,This item is only usable on a PK Channel.,Este elemento solo se puede usar en un canal PK.
TEXTCLIENT_DUNGEON_RANKING_MAIL,Congratulations for your rank %d in the %s!,¡Felicidades por su Rango %d en el %s!
TEXTCLIENT_DUNGEON_WINNER,This week's winner of the %s is %s Guild,El ganador de esta semana del Gremio %s es %s.
TEXTCLIENT_DUNGEON_NOWINNER,There is no winning Guild of the %s,No hay Gremio ganador del %s
TEXTCLIENT_CHANNELPK,You cannot teleport on a non-PK channel while using a PK ticket,No puede teletransportarse en un canal que no sea PK mientras usa un Billete PK
TEXTCLIENT_DUNGEON_CLEARED,Dungeon cleared in %s!,¡Mazmorra completada en %s!
TEXTCLIENT_DUNGEONFORCEDSPAWN,Congratulations! You killed all the %s(s)! Boss will spawn with a bonus!,¡Felicidades! ¡Ha matado a todos los %s(s)! ¡El Jefe aparecerá con una bonificación!
TEXTCLIENT_SOMEONEUSING,Another player is using this! Please wait..,¡Otro jugador está usandolo! Espere por favor...
TEXTCLIENT_NOTUSESKILL_ITEMUSE_CUMULABLE,The item %s is only cumulable if the buff is the exact same item. Current buff item %s.,El elemento %s solo es acumulable si el potenciador es el mismo. Potenciador actual %s.
TEXTCLIENT_COSTUMECOLLECTION_ISEVENTUSED,Costume is already used.,El Atuendo ya está usado.
TEXTCLIENT_COSTUMECOLLECTION_NOTHING,You have nothing to submit.,No tienes nada que presentar.
TEXTCLIENT_APP_EVENTS,Events,Eventos
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_1,You have nothing to submit.,No tienes nada que presentar.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_2,Achievement collection error 02.,Error de recopilación de logros 02.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_3,Achievement collection error 03.,Error de recopilación de logros 03.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_4,Achievement collection error 04.,Error de recopilación de logros 04.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_5,Costume is already used.,El Atuendo ya está usado.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_6,Achievement collection error 06.,Error de recopilación de logros 06.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_7,Achievement collection error 07.,Error de recopilación de logros 07.
TEXTCLIENT_ACHIEVEMENT_COLLECTIONSUCCESS,Costumes successfully submitted.,Atuendos enviados exitosamente.
TEXTCLIENT_ACHIEVEMENT_LEVEL,"You reached %d of ""%s""","Llegaste a %d de ""%s"""
TEXTCLIENT_MESSAGE_TOO_LONG,Your message exceeds the maximum length.,Su mensaje excede la longitud máxima.
TEXTCLIENT_FREEZE_NOTUSE,You cannot teleport if you're frozen.,No puedes teletransportarte si estás congelado.
TEXTCLIENT_MINLVLTRADE,You must reach level %d to trade premium items.,Debes tener nivel %d para intercambiar artículos premium.
TEXTCLIENT_MINLVLMOTION,You must reach level %d to use this emote.,Debes tener nivel %d para usar este movimiento.
TEXTCLIENT_APP_SWITCHEQUIP,Switch Equip,Cambiar Equipo
TEXTCLIENT_SWITCHEQUIP_NOTUSEITEM,You can only equip items from the SwitchEquip menu/shortcut.,Solo puedes equipar elementos desde el menú/atajo Cambiar Equipo.
TEXTCLIENT_SWITCHEQUIP_SUCCESS_UPDATED,You Successfully updated preset %s!,¡Has actualizado %s preestablecidos con éxito!
TEXTCLIENT_SWITCHEQUIP_ERROR_COUNT,You have too many presets!,¡Tienes demasiados ajustes preestablecidos!
TEXTCLIENT_SWITCHEQUIP_SUCCESS_ADD,You successfully created preset %s!,¡Creaste %s preestablecidos exitosamente!
TEXTCLIENT_SWITCHEQUIP_SUCCESS_DELETED,You successfully deleted preset %s!,¡Has eliminado %s preestablecidos con éxito!
TEXTCLIENT_SWITCHEQUIP_USEBATTLEPASS,This preset is only available with the Extended Flyff Pass.,Ya no tienes acceso a este ajuste preestablecido. Necesitas un pase de batalla para ello.
TEXTCLIENT_SWITCHEQUIP_ERROR_REQUIREMENT,You cannot add %s to the preset equipment. Requirements not met.,No puedes agregar %s al equipo preestablecido. Requisitos no cumplidos.
TEXTCLIENT_SWITCHEQUIP_ERROR_REQUIREMENT_KEEPTIME,You first need to equip that item once before adding it to the preset equipment.,"Debes usar el artículo una vez, antes de agregarlo al equipo preestablecido."
TEXTCLIENT_SWITCHEQUIP_USEWAIT,Please wait a little before using another switch.,Espere un poco antes de usar otro interruptor.
TEXTCLIENT_PVPCONTEST_NOGUILD,You need a guild and be the leader to register.,Necesitas un gremio y ser el líder para registrarse.
TEXTCLIENT_PVPCONTEST_ALREADYREGISTERED,Your guild is already registered for the FWC PVP Contest!,¡Tu gremio ya está registrado para el concurso FWC PvP!
TEXTCLIENT_PVPCONTEST_NOTCLOSED,You can't register now. FWC PVP Contest has already started or will start tomorrow!,No puedes registrarte ahora. ¡El concurso FWC PvP ya comenzó o comenzará mañana!
TEXTCLIENT_PVPCONTEST_COMPOSITIONNOTCLOSED,You can't change your participating players now. FWC PVP Contest has already started or will start tomorrow!,Ya no puedes cambiar tus jugadores participantes. ¡El concurso FWC PvP ya comenzó o comenzará mañana!
TEXTCLIENT_PVPCONTEST_NOTREGISTERED,Your guild is not registered for the FWC PVP Contest.,Tu gremio no está registrado para el concurso FWC PvP.
TEXTCLIENT_PVPCONTEST_COMPOSITIONSUCCESS,You successfully set your player composition!,¡Has configurado con éxito tu composición de jugadores!
TEXTCLIENT_PVPCONTEST_REGISTRATIONSUCCESS,You successfully registered your guild for the FWC PVP Contest!,¡Has registrado con éxito tu gremio para el concurso FWC PvP!
TEXTCLIENT_PVPCONTEST_NOGOLDS,You need at least %s Penya to register to the FWC PVP Contest!,¡Necesitas al menos %s penya para registrarte en el concurso FWC PvP!
TEXTCLIENT_PVPCONTEST_STATE_REGISTRATIONS,Registrations for FWC PVP Contest are now open! ,¡Inscripciones para el concurso FWC PvP ya están abiertas!
TEXTCLIENT_PVPCONTEST_STATE_PRELIMINARY,Preliminaries will start from now on!,¡Preliminares comenzarán a partir de ahora!
TEXTCLIENT_PVPCONTEST_STATE_BACKUP,Backup Match will start from now on!,¡La Partida de Respaldo va a comenzará!
TEXTCLIENT_PVPCONTEST_STATE_FINALS,Final Matchs will start from now on!,¡La Partida Final comenzará ya!
TEXTCLIENT_PVPCONTEST_HAVENOT_PLAYER,You need to select players to participate the FWC PVP Contest!,¡Debes seleccionar jugadores para participar en el concurso FWC PvP!
TEXTCLIENT_PVPCONTEST_SELECTION_MAX,You can only select %d players maximum!,¡Solo puedes seleccionar %d jugadores como máximo!
TEXTCLIENT_PVPCONTEST_LIMIT_LEVEL_NOTICE,Selected player must be at least level %d!,¡El jugador seleccionado debe tener al menos nivel %d!
TEXTCLIENT_PVPCONTEST_ALREADY_ENTRY,That player is already selected! Please pick another.,¡Ese jugador ya está seleccionado! Por favor elige otro.
TEXTCLIENT_PVPCONTEST_HAVENOT_MASTER,Guild leader has to participate to the FWC PVP Contest!,¡El líder del gremio tiene que participar en el concurso PvP de FWC!
TEXTCLIENT_PVPCONTEST_PRESTATE_PRELIMINARY,Registrations for FWC PVP Contest will end in an hour! Make sure you registered your guild to participate!,¡Las inscripciones para el concurso FWC PvP finalizarán en una hora! ¡Registra tu gremio para participar!
TEXTCLIENT_PVPCONTEST_SELECTEDPLAYERS_EMPTY,There was an error with fetching your selected players list. Please try again.,Se produjo un error al recuperar la lista de jugadores seleccionados. Inténtalo de nuevo.
TEXTCLIENT_PVPCONTEST_SELECTEDMATCH_ERROR,You need to select a match.,Necesitas seleccionar una coincidencia.
TEXTCLIENT_PVPCONTEST_SELECTEDMATCH_CONFIRM,"Thank you for confirming, your next match will start at %02d:%02d today.","Gracias por confirmar, tu próximo partido comenzará hoy a las %02d:%02d."
TEXTCLIENT_PVPCONTEST_NO_MEMBER,"Unable to use the member management function during FWC PVP Contest, or you're trying to edit a member that has been selected for the registration.",No se puede utilizar la función de administración de miembros durante el concurso FWC PvP o estás intentando editar un miembro que ha sido seleccionado para el registro.
TEXTCLIENT_PVPCONTEST_NOT_CHANGE_NAME,You cannot change your guild name during FWC PVP Contest.,No puedes cambiar el nombre de Gremio durante el concurso FWC PvP.
TEXTCLIENT_PVPCONTEST_NOT_CHANGE_LOGO,You cannot change your guild logo during FWC PVP Contest.,No puedes cambiar el logo de Gremio durante el concurso FWC PvP.
TEXTCLIENT_PVPCONTEST_NOT_WAR,Unable to declare war during FWC PVP Contest.,No se puede declarar la guerra durante el concurso FWC PvP.
TEXTCLIENT_PVPCONTEST_CANNOT_FRIENDADD,You cannot add friends in the FWC PVP Contest.,No puedes agregar amigos en el Concurso PvP de FWC.
TEXTCLIENT_PVPCONTEST_CANNOT_PARTY,You cannot make a party in the FWC PVP Contest.,No puedes formar un grupo en el Concurso PvP de FWC.
TEXTCLIENT_PVPCONTEST_NO_OUTWAR,You cannot use Blinkwings to escape the FWC PVP Contest.,No puedes usar Alas Parpadeantes para escapar del concurso FWC PvP.
TEXTCLIENT_PVPCONTEST_MATCHEND_WINNER,Match has ended! Winner is %s!,¡Partida terminada! ¡El ganador es %s!
TEXTCLIENT_PVPCONTEST_MATCHEND_NOWINNER,Match has ended! There was no winner this time!,¡Partida terminada! ¡Esta vez no hubo ganador!
TEXTCLIENT_PVPCONTEST_CAPTION_WAITINGOPPONENT,Waiting for opponent.. ,Esperando al oponente ..
TEXTCLIENT_PVPCONTEST_CAPTION_PREPARE,Preparation phase. Match will start in: ,Preparation phase. Match will start in: 
TEXTCLIENT_PVPCONTEST_CAPTION_FIGHT,End combat  ,Fin del Combate
TEXTCLIENT_PVPCONTEST_CAPTION_ENDING,Match has ended! You will be teleported on Madrigal in ,¡Partida terminada! Serás teletransportado a Madrigal en 
TEXTCLIENT_PVPCONTEST_SCHEDULES_LEADER,Only the leader can select match schedules!,¡Solo el líder puede seleccionar horarios de partidos!
TEXTCLIENT_PVPCONTEST_ALREADYPLAYEDTODAY,You already played a match today! You can't select another schedule.,¡Ya jugaste un partido hoy! No puedes seleccionar otro horario.
TEXTCLIENT_PVPCONTEST_CANTTELEPORT,You can't teleport in the match anymore. Match has started.,No puedes teletransportarte al partido. El partido ha comenzado.
TEXTCLIENT_PVPCONTEST_TELEPORTNOMATCH,Teleportation is not possible since there is no match waiting for you.,La teletransportación no es posible ya que no hay ninguna coincidencia esperándote.
TEXTCLIENT_PVPCONTEST_NOOPPONENT,"No opponent joined! Match will then end, giving you the victory!",¡Ningún oponente se unió! ¡El partido terminará y te dará la victoria!
TEXTCLIENT_PVPCONTEST_NOOPPONENTWIN,No opponent was found for your match! We then considered your match as won!,¡No se encontró ningún oponente para tu partido! ¡Eres considerado como ganador!
TEXTCLIENT_PVPCONTEST_KILLNOTIFICATION,[%s] %s killed [%s] %s!,[%s] %s mató [%s] %s!
TEXTCLIENT_PVPCONTEST_KILLNOTIFICATION_KILLINGSPREE_STOP,[%s] %s killed [%s] %s and stopped their killing spree!,[%s] %s killed [%s] %s and stopped their killing spree!
TEXTCLIENT_PVPCONTEST_KILLNOTIFICATION_KILLINGSPREE,[%s] %s is on a killing spree!,[%s] %s is on a killing spree!
TEXTCLIENT_PVPCONTEST_MATCHSOON,You can't change your participation now. Matches are starting soon!,Ya no puedes cambiar tu participación. ¡Los partidos comenzarán pronto!
TEXTCLIENT_PVPCONTEST_PLAYERNOTJOINED_LIVES,A player has not joined or has left the match! Total guild remaining lives have been decreased by %d!,¡Un jugador no se ha unido o se ha retirado! ¡las vidas restantes del gremio se ha reducido en %d!
TEXTCLIENT_PVPCONTEST_PRELIMINARYMATCHESENDANNOUNCEMENT,The FWC PVP Contest Preliminary %d:%d UTC matches have ended! The next matches will start at %d:%d UTC!,¡Las %d:%d partidas UTC preliminares del concurso PvP del FWC han finalizado! ¡Los próximos partidos comenzarán a las %d:%d UTC!
TEXTCLIENT_TRANSITEM_TRANSY,Your transmuted item does not have an equivalent item for the other gender. Please consider removing the transmutation or trying a different item.,Tu objeto transmutado no tiene un objeto equivalente para el otro género. Considere eliminar la transmutación o probar con un elemento diferente.
TEXTCLIENT_PVPCONTEST_WINNER_GUILD,The FWC PVP Contest has ended! The winner is: %s! Congratulations!,¡El concurso PvP de la FWC ha finalizado! El ganador es: %s! ¡Felicidades!
TEXTCLIENT_PVPCONTEST_WINNER_NOGUILD,The FWC PVP Contest has ended on a draw! Congratulations!,¡El concurso PvP de la FWC terminó en empate! ¡Felicidades!
TEXTCLIENT_PVPCONTEST_NOMATCHS,There is no match to spectate.,No hay ningún partido para presenciar.
TEXTCLIENT_PVPCONTEST_SPECT_ERROR_1,You can't spectate if you're already participating in a match.,No puedes ser espectador si ya estás participando en un partido.
TEXTCLIENT_PVPCONTEST_SPECT_ERROR_2,The match you're trying to spectate is ending. Please select another one.,El partido que intentas ver está terminando. Por favor seleccione otro.
TEXTCLIENT_PVPCONTEST_RANK34,"You lost that match, but you will have the opportunity to compete in a final match for the 3rd rank against the other losing guild when the final match takes place. Best of luck!","Perdiste ese partido, pero tendrás la oportunidad de competir en un partido final por el tercer rango contra el otro gremio perdedor cuando se lleve a cabo el partido final. ¡Suerte!"
TEXTCLIENT_SERVERTRANSFER,You have requested a server transfer to %s.,Ha solicitado una transferencia de servidor a %s.
TEXTCLIENT_RPS_DAILYLIMITOVER,You've used all the chances for today.,Has usado todas las oportunidades de hoy.
TEXTCLIENT_RPS_SOLDOUT,All the rewards for today are gone. See you tomorrow.,Las recompensas de hoy se han agotado. Nos vemos mañana.
TEXTCLIENT_RPS_ISOPENED,You are already speaking with this NPC.,Ya estás hablando con este NPC.
TEXTCLIENT_RPS_MINTARGETLEVEL,Only available to level %d or above.,Solo disponible para el nivel %d o superior.
TEXTCLIENT_RPS_PLAYABLE,You can't play Lucky RPS. Check your state.,No puedes jugar Suerte RPS. Comprueba tu estado.
TEXTCLIENT_RPS_DAYCHANGE,You do not have the right to acquire the item.,No tienes derecho a adquirir el artículo.
TEXTCLIENT_PVPCONTEST_SPECTATE_AUTH,You don't have the required auth to spectate.,No tienes la autenticación requerida para ser espectador.
TEXTCLIENT_GUILDBUFF_NEW,Your Guild just unlocked Guild Buff Level %d!,¡Tu gremio acaba de desbloquear el Nivel Mejora Gremio %d!
TEXTCLIENT_GUILDBUFF_DONATE,%s donated %s #bx%d#nb to the Guild (Total: %d)!,%s donated %s #bx%d#nb to the Guild (Total: %d)!
TEXTCLIENT_GUILDBUFF_RANKING_MAIL,Congratulations for your rank %d in the First Come First Served ranking!,¡Felicidades por su Rango %d en la clasificación por orden de llegada!
TEXTCLIENT_PURCHASE_ERROR_LEVEL,You cannot purchase this item because your level is too low. (Req Lev: %d),"No puedes comprar este artículo, tu nivel es demasiado bajo. (Nivel de solicitud: %d)"
TEXTCLIENT_PURCHASE_ERROR_COUNT,You can purchase this item up to %d times.,Puedes comprar este artículo hasta %d veces.
TEXTCLIENT_MONSTER_ATTACK_ERROR_LEVEL,This monster can only be attacked by level %d or higher,Este monstruo solo puede ser atacado por nivel %d o superior
TEXTCLIENT_REAPITEMCOUNT,You received %d %s.,Recibiste %d %s.
TEXTCLIENT_GUILDBANKSCROLL_NOGUILD,You can’t use this item because you are not part of a guild,No puedes usar este artículo porque no eres parte de un gremio.
TEXTCLIENT_CANNOT_USE_OTHER_ACTIONS,You cannot use the item during other actions.,No puedes usar el artículo durante otras acciones.
TEXTCLIENT_CANNOT_USE_CURRENT_STATE,You cannot use the item in the current state.,No puede utilizar el artículo en el estado actual.
TEXTCLIENT_ACCEL_FUEL_PRIORITY01,"You are currently using Acceleration Fuel. When you use this item, the existing effect will not be applied any more. Are you sure you want to use this?","Estás usando Combustible Acelerador. Al usar este elemento, el efecto existente ya no se aplicará. ¿Estás seguro de que quieres utilizarlo?"
