Key,English,Spanish
PROPSKILL_TXT_150075,Weaken at full charge,Debilitamiento con carga completa
PROPSKILL_TXT_150076,Cooldown reduction,Reducción de enfriamiento
PROPSKILL_TXT_150077,Shield,Escudo
PROPSKILL_TXT_150078,Hexe's Lament,Lamento de Hexe
PROPSKILL_TXT_150079,"Deal damage in a region around your target, with a chance to Jinx enemies hit, removing their ability to critically hit. When fully charged, the skill duration is increased, and hits more frequently.","Inflige daño en un área alrededor de tu objetivo, con probabilidad de gafar a los enemigos alcanzados, eliminando su capacidad de asestar golpes críticos. Cuando está completamente cargada, la duración de la habilidad aumenta y golpea con mayor frecuencia."
PROPSKILL_TXT_150080,Aoe Range,Alcance de área
PROPSKILL_TXT_150081,Debuff increase,Debilitamiento incrementado
PROPSKILL_TXT_150082,Damage increase,Daño incrementado
PROPSKILL_TXT_150083,Damnation Surge,Oleada de condenación
PROPSKILL_TXT_150084,"Track the number of Weaken type debuffs you apply, multiplying the bonuses given.","Registra la cantidad de efectos de debilitamiento que aplicas, multiplicando las bonificaciones otorgadas."
PROPSKILL_TXT_150085,Sleep at full charge,Dormir con carga completa
PROPSKILL_TXT_150087,Shield,Escudo
PROPSKILL_TXT_150088,Enhanced Blinkpool,Blinkpool mejorado
PROPSKILL_TXT_150089,Movement speed is temporarily increased after using Blinkpool.,La velocidad de movimiento aumenta temporalmente después de usar Blinkpool.
PROPSKILL_TXT_150090,Additional damage disable,Daño adicional deshabilitado
PROPSKILL_TXT_150091,Additional damage weaken,Daño adicional a debilitados
PROPSKILL_TXT_150092,Debuff Damage Reduction,Reducción de daño por efectos negativos
PROPSKILL_TXT_150093,Shield Crush,Golpe de escudo
PROPSKILL_TXT_150094,Swing your shield to stun enemies with a certain chance.,Balancea tu escudo para aturdir a los enemigos con cierta probabilidad.
PROPSKILL_TXT_150095,Increased Range,Alcance aumentado
PROPSKILL_TXT_150096,Quick Stun,Aturdimiento rápido
PROPSKILL_TXT_150097,Forceful Attack,Ataque contundente
PROPSKILL_TXT_150098,Maelstrom Strike,Golpe de torbellino
PROPSKILL_TXT_150099,"A spinning attack that releases a gust of wind, hitting nearby enemies twice with a chance to stun.","Un ataque giratorio que libera una ráfaga de viento, golpeando a los enemigos cercanos dos veces con probabilidad de aturdir."
PROPSKILL_TXT_150100,Enhance Stun,Mejora de aturdimiento
PROPSKILL_TXT_150101,Quick Stun,Aturdimiento rápido
PROPSKILL_TXT_150103,Templar's Call,Llamado del templario
PROPSKILL_TXT_150104,Pull your target towards yourself.,Atrae a tu objetivo hacia ti.
PROPSKILL_TXT_150105,Ankle Slice,Corte de tobillo
PROPSKILL_TXT_150106,Relentless Embrace,Abrazo implacable
PROPSKILL_TXT_150107,Multi-capture,Captura múltiple
PROPSKILL_TXT_150108,Rush Attack,Ataque de carga
PROPSKILL_TXT_150109,Quickly charge at your target to attack.,Carga rápidamente hacia tu objetivo para atacar.
PROPSKILL_TXT_150110,Deep Impact,Impacto profundo
PROPSKILL_TXT_150111,Ankle Strike,Golpe de tobillo
PROPSKILL_TXT_150112,Shield,Escudo
PROPSKILL_TXT_150113,Sky Splitter,Divisor del cielo
PROPSKILL_TXT_150114,"Split the skies using your two handed weapon, dealing damage to your target. Requires a two handed weapon.","Divide los cielos usando tu arma de dos manos, infligiendo daño a tu objetivo. Requiere un arma de dos manos."
PROPSKILL_TXT_150116,Defensive Stance,Postura defensiva
PROPSKILL_TXT_150117,Reduce Cooldown,Reducción de enfriamiento
PROPSKILL_TXT_150118,Strong Impact,Impacto fuerte
PROPSKILL_TXT_150119,Last One Standing,El último en pie
PROPSKILL_TXT_150120,Reflects damage while draining HP per second and immobilizing yourself. Can be re-cast to cancel.,Refleja el daño mientras drena HP por segundo y te inmoviliza. Puede relanzarse para cancelar.
PROPSKILL_TXT_150121,Slow Pace,Ritmo lento
PROPSKILL_TXT_150122,Reduce HP Penalty,Reduce la penalización de HP
PROPSKILL_TXT_150123,Damage Reduction,Reducción de daño
PROPSKILL_TXT_150124,Increased HP Recovery,Recuperación de HP aumentada
PROPSKILL_TXT_150125,Gain additional HP recovery when restoring it with items or skills.,Obtén recuperación de HP adicional al restaurarlo con objetos o habilidades.
PROPSKILL_TXT_150126,Undying,Inmortal
PROPSKILL_TXT_150127,"Gain stacks of Undying, protecting you from going below 1 HP. If a stack is consumed, HP, FP, and MP are all reduced to 1. Once all stacks are consumed, you are no longer protected.","Obtén acumulaciones de Inmortal, que te protegen de bajar de 1 HP. Si se consume una acumulación, el HP, FP y MP se reducen a 1. Una vez que se consumen todas las acumulaciones, ya no estás protegido."
PROPSKILL_TXT_150128,Enhanced HP Recovery,Recuperación de HP mejorada
PROPSKILL_TXT_150129,Improve the effectiveness of healing received when low on health.,Mejora la efectividad de la curación recibida cuando tienes poca salud.
PROPSKILL_TXT_150130,Increased HP Regeneration,Regeneración de HP aumentada
PROPSKILL_TXT_150131,Increases the amount of natural HP recovery.,Incrementa la cantidad de recuperación natural de HP.
PROPSKILL_TXT_150132,One-handed Mastery,Maestría con una mano
PROPSKILL_TXT_150133,Increase your damage when using one-handed weapons.,Aumenta tu daño al usar armas de una mano.
PROPSKILL_TXT_150134,Two-handed Mastery,Maestría con dos manos
PROPSKILL_TXT_150135,Increase your damage when using two-handed weapons.,Aumenta tu daño al usar armas de dos manos.
PROPSKILL_TXT_150136,Shield Mastery,Maestría con escudo
PROPSKILL_TXT_150137,Increases defense when wearing a shield.,Aumenta la defensa al usar un escudo.
PROPSKILL_TXT_150138,Enhanced Physical Defense,Defensa física mejorada
PROPSKILL_TXT_150139,Increases defense when HP is low.,Aumenta la defensa cuando el HP es bajo.
PROPSKILL_TXT_150140,Enhanced Magical Defense,Defensa mágica mejorada 
PROPSKILL_TXT_150141,Increases magic defense when HP is low.,Aumenta la defensa mágica cuando el HP es bajo.
PROPSKILL_TXT_140000,Asylum HP Low Bless,Bendición baja de HP del Asylum
PROPSKILL_TXT_140001,"The Asylum bestows a 5% hp boost, filling you with eerie strength.","El Asylum otorga un aumento del 5% de HP, llenándote de una fuerza inquietante."
PROPSKILL_TXT_140002,Asylum HP High Bless,Bendición alta de HP del Asylum
PROPSKILL_TXT_140003,A hp increase of 10% wraps around you like a spectral embrace.,Un aumento del 10% de HP te envuelve como un abrazo espectral.
PROPSKILL_TXT_140004,Asylum DEF Low Bless,Bendición baja de DEF del Asylum
PROPSKILL_TXT_140005,"The Asylum bestows a 2% def boost, filling you with eerie strength.","El Asylum otorga un aumento del 2% de DEF, llenándote de una fuerza inquietante."
PROPSKILL_TXT_140006,Asylum DEF High Bless,Bendición alta de DEF del Asylum
PROPSKILL_TXT_140007,The Asylum shields you from harm! Your defense rises by 5% under its eerie protection.,¡El Asylum te protege del daño! Tu defensa aumenta un 5% bajo su inquietante protección.
PROPSKILL_TXT_140008,Asylum Elemental Low Bless,Bendición elemental baja del Asylum
PROPSKILL_TXT_140009,"Imbues your attacks with the power of all elements, increasing elemental damage by 5%.","Imbuye tus ataques con el poder de todos los elementos, aumentando el daño elemental en un 5%."
PROPSKILL_TXT_140010,Asylum Elemental High Bless,Bendición elemental alta del Asylum
PROPSKILL_TXT_140011,The Asylum grants you a 10% boost to all elemental damage types.,El Asylum te concede un aumento del 10% a todo el daño elemental.
PROPSKILL_TXT_140012,Asylum Speed Low Bless,Bendición baja de velocidad del Asylum
PROPSKILL_TXT_140013,A blessing from beyond: +5% speed granted under Asylum’s watchful eye.,Una bendición de otro mundo: +5% de velocidad bajo la atenta mirada del Asylum.
PROPSKILL_TXT_140014,Asylum Speed High Bless,Bendición alta de velocidad del Asylum
PROPSKILL_TXT_140015,The Asylum whispers power. 10% more speed surges through you.,El Asylum susurra poder. Un 10% más de velocidad fluye a través de ti.
PROPSKILL_TXT_140016,Asylum Attack Low Bless,Bendición baja de ataque del Asylum
PROPSKILL_TXT_140017,The Asylum sharpens your resolve as your attack power increases by 5% with otherworldly force.,"El Asylum afila tu determinación, aumentando tu poder de ataque en un 5% con una fuerza sobrenatural."
PROPSKILL_TXT_140018,Asylum Attack High Bless,Bendición alta de ataque del Asylum
PROPSKILL_TXT_140019,"The Asylum bestows a 10% attack boost, filling you with eerie strength.","El Asylum otorga un aumento del 10% de ataque, llenándote de una fuerza inquietante."
PROPSKILL_TXT_140020,Asylum Boss DMG Low Bless,Bendición baja de daño a jefes del Asylum
PROPSKILL_TXT_140021,"Empowered by the Asylum’s presence, your strikes deal 5% more damage to bosses.","Potenciado por la presencia del Asylum, tus ataques infligen un 5% más de daño a los jefes."
PROPSKILL_TXT_140022,Asylum Boss DMG High Bless,Bendición alta de daño a jefes del Asylum
PROPSKILL_TXT_140023,An intense force surges through you! Bosses now suffer 10% more damage from your wrath.,¡Una fuerza intensa recorre tu cuerpo! Los jefes ahora reciben un 10% más de daño de tu furia.
PROPSKILL_TXT_140024,Asylum All Stats Low Bless,Bendición baja de todos los atributos del Asylum
PROPSKILL_TXT_140025,The Asylum grants unnatural harmony. Your base stats increase by 10 as if guided by unseen forces.,El Asylum concede una armonía antinatural. Tus estadísticas base aumentan en 10 como si fuerzas invisibles te guiaran.
PROPSKILL_TXT_140026,Asylum All Stats High Bless,Bendición alta de todos los atributos del Asylum
PROPSKILL_TXT_140027,"The Asylum bestows a 10% all boost, filling you with eerie strength.","El Asylum otorga un aumento general del 10%, llenándote de una fuerza inquietante."
PROPSKILL_TXT_140028,Asylum Boss Incoming Bless,Bendición baja de daño recibido de jefes del Asylum 
PROPSKILL_TXT_140029,The Asylum veils you in shadow. Damage taken from bosses is reduced by 5%.,El Asylum te envuelve en sombras. El daño recibido de jefes se reduce en un 5%.
PROPSKILL_TXT_140030,Asylum Boss Incoming Bless,Bendición alta de daño recibido de jefes del Asylum
PROPSKILL_TXT_140031,A protective force from the Asylum dampens the fury of bosses. You receive 10% less damage from them.,Una fuerza protectora del Asylum amortigua la furia de los jefes. Recibes un 10% menos de daño de ellos.
PROPSKILL_TXT_140032,Asylum HP Low Curse,Maldición baja de HP del Asylum
PROPSKILL_TXT_140033,A curse from the Asylum weakens your vitality. Your max HP is reduced by 5%.,Una maldición del Asylum debilita tu vitalidad. Tu HP máximo se reduce en un 5%.
PROPSKILL_TXT_140034,Asylum HP High Curse,Maldición alta de HP del Asylum
PROPSKILL_TXT_140035,The Asylum drains your life force. You suffer a 10% reduction in max HP.,El Asylum drena tu fuerza vital. Sufres una reducción del 10% en tu HP máximo.
PROPSKILL_TXT_140036,Asylum DEF Low Curse,Maldición baja de DEF del Asylum
PROPSKILL_TXT_140037,Your defense falters under the weight of the Asylum's curse. It is reduced by 2%.,Tu defensa flaquea bajo el peso de la maldición del Asylum. Se reduce en un 2%.
PROPSKILL_TXT_140038,Asylum DEF High Curse,Maldición alta de DEF del Asylum
PROPSKILL_TXT_140039,The Asylum strips away your protection. Your defense drops by 5%.,El Asylum despoja tu protección. Tu defensa se reduce en un 5%.
PROPSKILL_TXT_140040,Asylum Elemental Low Curse,Maldición elemental baja del Asylum
PROPSKILL_TXT_140041,Elemental energy slips from your grasp. All elemental damage is reduced by 5%.,La energía elemental se te escapa de las manos. Todo el daño elemental se reduce en un 5%.
PROPSKILL_TXT_140042,Asylum Elemental High Curse,Maldición elemental alta del Asylum
PROPSKILL_TXT_140043,The Asylum disrupts your connection to the elements. Your elemental power drops by 10%.,El Asylum interrumpe tu conexión con los elementos. Tu poder elemental disminuye en un 10%.
PROPSKILL_TXT_140044,Asylum Speed Low Curse,Maldición baja de velocidad del Asylum
PROPSKILL_TXT_140045,A subtle curse slows your movements. Your speed decreases by 5%.,Una sutil maldición ralentiza tus movimientos. Tu velocidad disminuye en un 5%.
PROPSKILL_TXT_140046,Asylum Speed High Curse,Maldición alta de velocidad del Asylum
PROPSKILL_TXT_140047,The Asylum binds your limbs in dread. Speed is reduced by 10%.,El Asylum ata tus extremidades con temor. La velocidad se reduce en un 10%.
PROPSKILL_TXT_140048,Asylum Attack Low Curse,Maldición baja de ataque del Asylum
PROPSKILL_TXT_140049,The curse dulls your strength. Attack power reduced by 5% under the Asylum's shadow.,La maldición debilita tu fuerza. El poder de ataque se reduce en un 5% bajo la sombra del Asylum.
PROPSKILL_TXT_140050,Asylum Attack High Curse,Maldición alta de ataque del Asylum
PROPSKILL_TXT_140051,The Asylum saps your aggression. Attack power falls by 10%.,El Asylum agota tu agresividad. El poder de ataque cae en un 10%.
PROPSKILL_TXT_140052,Asylum Boss DMG Low Curse,Maldición baja de daño a jefes del Asylum
PROPSKILL_TXT_140053,The Asylum twists your strikes. Damage dealt to bosses is reduced by 5%.,El Asylum distorsiona tus golpes. El daño infligido a jefes se reduce en un 5%.
PROPSKILL_TXT_140054,Asylum Boss DMG High Curse,Maldición alta de daño a jefes del Asylum
PROPSKILL_TXT_140055,Your blows grow weaker against the mighty. Boss damage drops by 10% under the curse.,Tus golpes se debilitan ante los poderosos. El daño a jefes cae en un 10% bajo la maldición.
PROPSKILL_TXT_140056,Asylum All Stats Low Curse,Maldición baja de todos los atributos del Asylum
PROPSKILL_TXT_140057,The curse fractures your inner balance. All base stats fall by 5.,La maldición fractura tu equilibrio interno. Todas las estadísticas base se reducen en 5.
PROPSKILL_TXT_140058,Asylum All Stats High Curse,Maldición alta de todos los atributos del Asylum
PROPSKILL_TXT_140059,The Asylum crushes your essence. All base stats are reduced by 10.,El Asylum aplasta tu esencia. Todas las estadísticas base se reducen en 10.
PROPSKILL_TXT_140060,Asylum Boss Incoming Curse,Maldición baja de daño recibido de jefes del Asylum
PROPSKILL_TXT_140061,The Asylum exposes your weaknesses. Damage received from bosses is increased by 5%.,El Asylum expone tus debilidades. El daño recibido de jefes aumenta en un 5%.
PROPSKILL_TXT_140062,Asylum Boss Incoming Curse,Maldición alta de daño recibido de jefes del Asylum
PROPSKILL_TXT_140063,Your defenses falter under the Asylum's curse. Bosses deal 10% more damage to you.,Tus defensas flaquean bajo la maldición del Asylum. Los jefes te infligen un 10% más de daño.
PROPSKILL_TXT_140064,Trap: Debuff,Trampa: Desventaja
PROPSKILL_TXT_140065,Deploy a trap that deals damage with a 15% chance to slow down targets.,Despliega una trampa que inflige daño con un 15% de probabilidad de ralentizar a los objetivos.
PROPSKILL_TXT_140066,Pit,Foso
PROPSKILL_TXT_140067,You have stepped on a trap.,Has pisado una trampa.
PROPSKILL_TXT_140068,Proficient Traps,Trampas expertas
PROPSKILL_TXT_140069,Crowd Controller,Controlador de multitudes
PROPSKILL_TXT_140071,Trap: DoT,Trampa: Daño prolongado
PROPSKILL_TXT_140072,Deploy a trap that deals continuous damage.,Despliega una trampa que inflige daño continuo.
PROPSKILL_TXT_140073,Proficient Traps,Trampas expertas
PROPSKILL_TXT_140076,Trap: AoE,Trampa: Área
PROPSKILL_TXT_140077,Deploy a trap that deals damage in the designated area.,Despliega una trampa que inflige daño en el área designada.
PROPSKILL_TXT_140078,Proficient Traps,Trampas expertas
PROPSKILL_TXT_140081,Trap: Binding,Trampa: Inmovilización
PROPSKILL_TXT_140082,Deploy a trap that immobilizes the target.,Despliega una trampa que inmoviliza al objetivo.
PROPSKILL_TXT_140083,Skilled Installation,Instalación hábil
PROPSKILL_TXT_140086,Trap: Blast,Trampa: Explosión
PROPSKILL_TXT_140087,Deploy a trap that pushes the target away.,Despliega una trampa que empuja al objetivo lejos.
PROPSKILL_TXT_140088,Proficient Traps,Trampas expertas
PROPSKILL_TXT_140091,Marked Prey,Presa marcada
PROPSKILL_TXT_140092,Normal attack critical damage increases against enemies affected by the Pit debuff from being caught in a trap.,El daño crítico de los ataques normales aumenta contra enemigos afectados por la desventaja Foso al quedar atrapados en una trampa.
PROPSKILL_TXT_140093,Advanced Trap,Trampa avanzada
PROPSKILL_TXT_140094,Increases your traps’ range.,Aumenta el alcance de tus trampas.
PROPSKILL_TXT_140095,Devastating Sting,Aguijón devastador
PROPSKILL_TXT_140096,Increases damage dealt by normal attacks.,Aumenta el daño infligido por los ataques normales.
PROPSKILL_TXT_140097,Nearby Shot,Disparo a distancia
PROPSKILL_TXT_140098,Increased damage for auto attacks when you more than 5m from your target.,Aumenta el daño de los ataques automáticos cuando estás a más de 5 m de tu objetivo.
PROPSKILL_TXT_140099,Feeble Arms,Brazos débiles
PROPSKILL_TXT_140100,Monsters take less damages from you but have higher drop rates.,"Los monstruos reciben menos daño de ti, pero tienen mayores probabilidades de soltar objetos."
PROPSKILL_TXT_150142,Four Strikes,Cuatro golpes
PROPSKILL_TXT_150143,"Your auto attacks apply stacks, which pop at 4 stacks to deal extra damage.","Tus ataques automáticos aplican acumulaciones, que explotan al llegar a 4 para infligir daño adicional."
PROPSKILL_TXT_150144,Auto Attack Stacks,Acumulaciones de ataque automático
PROPSKILL_TXT_150145,Execution of Justice,Ejecución de la justicia
PROPSKILL_TXT_150146,"Leap forward, knocking nearby enemies towards you and reducing their movement speed.","Salta hacia adelante, atrayendo a los enemigos cercanos hacia ti y reduciendo su velocidad de movimiento."
PROPSKILL_TXT_150147,Leap of Faith,Salto de fe
PROPSKILL_TXT_150148,Hero's Emergence,Aparición del héroe
PROPSKILL_TXT_150149,Faction Collapse,Colapso de facción
PROPSKILL_TXT_150150,Lillith's Gaze,Mirada de Lillith
PROPSKILL_TXT_150151,"Gaze upon your target, slowing them down and forcing them to move towards you.","Clava la mirada en tu objetivo, ralentizándolo y obligándolo a moverse hacia ti."
PROPSKILL_TXT_150152,Sure Gaze,Mirada certera
PROPSKILL_TXT_150153,Slowing,Ralentización
PROPSKILL_TXT_150155,Cimetiere's Scream,Grito de Cimetiere
PROPSKILL_TXT_150156,"Invoke the spirit of Cimetiere for a short period on the target area, dealing damage to the vicinity with a chance to silence.","Invoca el espíritu de Cimetiere durante un breve periodo en el área objetivo, infligiendo daño a los alrededores con probabilidad de silenciar."
PROPSKILL_TXT_150158,Debuff Chance,Probabilidad de desventaja
PROPSKILL_TXT_150160,Aether Rend,Desgarro de éter
PROPSKILL_TXT_150161,Remove a number of Disable and Weaken debuffs from your target up to the number of Malefic Detonation and Damnation Surge stacks available. This skill consumes all stacks of both skills. The damage of this skill scales with Debuff and Weaken effect on you.,Elimina una cantidad de efectos de deshabilitación y debilitamiento de tu objetivo hasta el número de acumulaciones disponibles de Detonación maléfica y Oleada de condenación. Esta habilidad consume todas las acumulaciones de ambas habilidades. El daño de esta habilidad escala con los efectos de deshabilitación y debilitamiento sobre ti.
PROPSKILL_TXT_150162,Additional Buffs,Mejoras adicionales
PROPSKILL_TXT_150163,Additional Damage,Daño Adicional
PROPSKILL_TXT_150165,Yo-Yo Storm,Tormenta de Yo-Yo
PROPSKILL_TXT_150166,Spin your yo-yos in place to continuously attack all nearby enemies.,Daño adicional | Haz girar tus yo-yos en el lugar para atacar continuamente a todos los enemigos cercanos.
PROPSKILL_TXT_150167,Extended Range,Alcance extendido
PROPSKILL_TXT_150169,CC Attack,Ataque de control de masas
PROPSKILL_TXT_150170,Toxic Cloud,Nube Tóxica
PROPSKILL_TXT_150171,"Throw a vial of toxins at an area, creating a mist of poison which inflicts damage and has a chance to poison targets nearby.","Lanza un frasco de toxinas a un área, creando una nube venenosa que inflige daño y tiene probabilidad de envenenar a los objetivos cercanos."
PROPSKILL_TXT_150172,Extended Range,Alcance extendido
PROPSKILL_TXT_150174,Gas Cloud,Nube de gas
PROPSKILL_TXT_150175,Bloody Rush,Carrera sangrienta
PROPSKILL_TXT_150176,"Rush forward, causing slicing and bleeding the first enemy hit.","Corre hacia adelante, cortando y haciendo sangrar al primer enemigo alcanzado."
PROPSKILL_TXT_150177,Enhanced Dash,Desplazamiento mejorado
PROPSKILL_TXT_150178,Strong Impact,Impacto fuerte
PROPSKILL_TXT_150179,Bloody Release,Liberación sangrienta
PROPSKILL_TXT_150180,Cross of Blood,Cruz de sangre
PROPSKILL_TXT_150181,"Charge your blood and stomp on the ground, hurting and bleeding nearby enemies. Fully charged stomps do extra hits.","Carga tu sangre y golpea el suelo, dañando y haciendo sangrar a los enemigos cercanos. Los golpes completamente cargados realizan impactos adicionales."
PROPSKILL_TXT_150183,Berserk,Locura
PROPSKILL_TXT_150184,Knockback,Retroceso
PROPSKILL_TXT_150185,Bloody Thorn,Espina sangrienta
PROPSKILL_TXT_150186,Knocks back and causes bleeding with an explosion. Charging increases range.,Empuja hacia atrás y provoca sangrado con una explosión. Cargarla aumenta el alcance.
PROPSKILL_TXT_150187,Critical Hit,Golpe crítico
PROPSKILL_TXT_150189,Blood Penetration,Penetración sangrienta
PROPSKILL_TXT_150190,Storm Slash,Corte de tormenta
PROPSKILL_TXT_150191,Conjure up a whirlwind in front of you.,Invoca un torbellino frente a ti.
PROPSKILL_TXT_150192,Additional Whirlwind,Torbellino adicional
PROPSKILL_TXT_150193,Resistance Reduction,Reducción de resistencia
PROPSKILL_TXT_150194,Airborne,Derribo aéreo
PROPSKILL_TXT_150195,Storm Strike,Golpe de tormenta
PROPSKILL_TXT_150196,"Perform a lower-body strike on the target. If the target becomes knocked down from the strike, it is able to be re-casted, dealing increased damage.","Realiza un golpe de la parte inferior del cuerpo al objetivo. Si el objetivo es derribado por el golpe, puede volver a lanzarse, infligiendo daño aumentado."
PROPSKILL_TXT_150197,Fatal Strike,Golpe fatal
PROPSKILL_TXT_150198,Fall Over,Caída
PROPSKILL_TXT_150199,Speed Decrease,Reducción de velocidad
PROPSKILL_TXT_150200,Tempest Barrage,Descarga tempestuosa
PROPSKILL_TXT_150201,Creates a sword aura that damages nearby enemies and increases defense.,Crea un aura de espada que daña a los enemigos cercanos y aumenta la defensa.
PROPSKILL_TXT_150202,Speed Increase,Aumento de velocidad
PROPSKILL_TXT_150203,Bleeding,Sangrado
PROPSKILL_TXT_150205,First Blood,Primera sangre
PROPSKILL_TXT_150206,"Deal more skill damage at the cost of extra HP cost, and restore HP when defeating bleeding enemies.",Inflige más daño con habilidades a costa de un mayor costo de HP y restaura HP al derrotar enemigos sangrando.
PROPSKILL_TXT_150207,Left Handed,Mano izquierda
PROPSKILL_TXT_150208,Sub-weapon attacks deal increased damage with normal attacks.,Los ataques del arma secundaria infligen más daño con los ataques normales.
PROPSKILL_TXT_150209,Ambidextrous,Ambidiestro
PROPSKILL_TXT_150210,You become more comfortable using both of your hands simultaneously.,Te vuelves más hábil usando ambas manos simultáneamente.
PROPSKILL_TXT_150211,Blood Armor,Armadura de sangre
PROPSKILL_TXT_150212,Damage reduction increases as HP decreases.,La reducción de daño aumenta a medida que disminuye el HP.
PROPSKILL_TXT_150213,Master of Sword,Maestro de la espada
PROPSKILL_TXT_150214,Reduces Slayer skill cooldowns and increases critical chance. Scales with number of swords equipped.,Reduce los tiempos de reutilización de las habilidades de Slayer y aumenta la probabilidad de golpe crítico. Escala con la cantidad de espadas equipadas.
PROPSKILL_TXT_150215,Master of Axe,Maestro del hacha
PROPSKILL_TXT_150216,Increases attack power. Scaled with number of axes equipped.,Aumenta el poder de ataque. Escala con la cantidad de hachas equipadas.
PROPSKILL_TXT_150217,Survival Stance,Postura de supervivencia
PROPSKILL_TXT_150218,Enhance your defense shortly after being affected by a disable or immobility type debuff.,Mejora tu defensa poco después de ser afectado por un efecto de deshabilitación o inmovilización.
PROPSKILL_TXT_150219,Blessing of the Wise,Bendición del sabio
PROPSKILL_TXT_150220,"Perform a blessing to remove ""disable"" type debuffs on nearby allies.","Realiza una bendición para eliminar efectos de tipo ""deshabilitación"" de los aliados cercanos."
PROPSKILL_TXT_150221,Stun Resistance,Resistencia al aturdimiento
PROPSKILL_TXT_150222,DoT Resistance,Resistencia a daño prolongado
PROPSKILL_TXT_150223,Area Increase,Aumento de área
PROPSKILL_TXT_150224,Soul of Rhisis,Alma de Rhisis
PROPSKILL_TXT_150225,"Chant a hymn which provides nearby allies and yourself with damage reduction. While chanting, using other skills will cancel chanting. The effect of the hymn increases as you keep chanting.","Entona un himno que otorga a los aliados cercanos y a ti mismo reducción de daño. Mientras cantas, usar otras habilidades cancelará el canto. El efecto del himno aumenta cuanto más tiempo lo mantengas."
PROPSKILL_TXT_150226,Effect Increase,Aumento de efecto
PROPSKILL_TXT_150228,Duration Increase,Aumento de duración
PROPSKILL_TXT_150229,Celestial Barrier,Barrera celestial
PROPSKILL_TXT_150230,"Chant a hymn which provides nearby allies and yourself with elemental resistance. While chanting, using other skills will cancel chanting. The effect of the hymn increases as you keep chanting.","Entona un himno que otorga a los aliados cercanos y a ti mismo resistencia elemental. Mientras cantas, usar otras habilidades cancelará el canto. El efecto del himno aumenta cuanto más tiempo lo mantengas."
PROPSKILL_TXT_150234,Heaven's Step,Paso celestial
PROPSKILL_TXT_150235,"Chant a hymn which provides nearby allies and yourself with increased evasion and blocking power. While chanting, using other skills will cancel chanting. The effect of the hymn increases as you keep chanting.","Entona un himno que otorga a los aliados cercanos y a ti mismo mayor evasión y bloqueo. Mientras cantas, usar otras habilidades cancelará el canto. El efecto del himno aumenta cuanto más tiempo lo mantengas."
PROPSKILL_TXT_150239,Gloria Patri,Gloria Patri
PROPSKILL_TXT_150240,"Chant a hymn which heals nearby allies and yourself periodically. While chanting, using other skills will cancel chanting. The effect of the hymn increases as you keep chanting.","Entona un himno que cura periódicamente a los aliados cercanos y a ti mismo. Mientras cantas, usar otras habilidades cancelará el canto. El efecto del himno aumenta cuanto más tiempo lo mantengas."
PROPSKILL_TXT_150244,Kyrie Eleison,Kyrie Eleison
PROPSKILL_TXT_150245,"Chant a hymn which provides nearby allies and yourself with increased Attack Power, Magic Power, and Tenacity. While chanting, using other skills will cancel chanting. The effect of the hymn increases as you keep chanting.","Entona un himno que otorga a los aliados cercanos y a ti mismo mayor poder de ataque, poder mágico y tenacidad. Mientras cantas, usar otras habilidades cancelará el canto. El efecto del himno aumenta cuanto más tiempo lo mantengas."
PROPSKILL_TXT_150249,Flow of Salvation,Flujo de salvación
PROPSKILL_TXT_150250,"Breath the flow of salvation into your target, healing them and flowing to nearby targets if they are allies, or dealing damage otherwise.","Insufla el flujo de salvación en tu objetivo, curándolo y extendiéndose a objetivos cercanos si son aliados, o infligiendo daño en caso contrario."
PROPSKILL_TXT_150251,Increased Healing,Curación aumentada
PROPSKILL_TXT_150253,Increased Chain,Cadena aumentada
PROPSKILL_TXT_150254,Hymn - Damage Reduction,Himno - Reducción de daño
PROPSKILL_TXT_150255,"While a hymn is being chanted, gain extra damage reduction for yourself.","Mientras se entona un himno, obtienes reducción de daño adicional."
PROPSKILL_TXT_150256,Hymn - Perfect Performance,Himno - Interpretación perfecta
PROPSKILL_TXT_150257,Hymns that are chanted to completion will have their cooldowns reduced.,Los himnos completados reducen su tiempo de reutilización.
PROPSKILL_TXT_150258,Hymn - Quick Step,Himno - Paso rápido
PROPSKILL_TXT_150259,"While a hymn is being chanted, walking speed is increased.","Mientras se entona un himno, la velocidad de movimiento aumenta."
PROPSKILL_TXT_150260,Hymn - Liberation,Himno - Liberación
PROPSKILL_TXT_150261,Allow other hymn skills to be chanted at the same time.,Permite entonar otros himnos al mismo tiempo.
PROPSKILL_TXT_150262,Nen Overflow,Desbordamiento de Nen
PROPSKILL_TXT_150263,"Unleash all your Nen to enter overflow. While in Nen overflow, certain skills Nen Enhancement variations will be used. Nen cannot be gained while in Nen overflow.","Libera todo tu Nen para entrar en desbordamiento. Mientras estás en este estado, se usarán variaciones de mejora de Nen en ciertas habilidades. No puedes ganar Nen mientras estás en desbordamiento."
PROPSKILL_TXT_150264,Form Enhancement,Mejora de forma
PROPSKILL_TXT_150265,Mind Enhancement,Mejora mental
PROPSKILL_TXT_150266,Aura Enhancement,Mejora de aura
PROPSKILL_TXT_150267,MP Retention,Conservación de MP
PROPSKILL_TXT_150268,Nen Afterimage,Posimagen de Nen
PROPSKILL_TXT_150270,Power Palm,Palma de poder
