Key,English,Spanish
PROPMOVER_TXT_100246,Great Kraken,Gran Kraken
PROPMOVER_TXT_100247,Siren,Sirena
PROPMOVER_TXT_100248,Lurking Merman,Tritón al Acecho
PROPMOVER_TXT_100249,Cunning Merman,Tritón Astuto
PROPMOVER_TXT_001198,Great Catsy,Gran Catsy
PROPMOVER_TXT_001200,Great Harpy,Gran Harpy
PROPMOVER_TXT_001202,Great Gullah,Gran Gullah
PROPMOVER_TXT_001204,Great Abraxas,Gran Abraxas
PROPMOVER_TXT_001206,Great Hague,Gran Hague
PROPMOVER_TXT_001208,Great Tengu,Gran Tengu
PROPMOVER_TXT_001210,Great Asterius,Gran Asterius
PROPMOVER_TXT_001212,Great Dantalian,Gran Dantalian
PROPMOVER_TXT_001214,Great Gannessa,Gran Gannessa
PROPMOVER_TXT_001216,Great Asuras,Gran Asuras
PROPMOVER_TXT_001180,Small Nyx,Pequeño Nyx
PROPMOVER_TXT_001182,Nyx,Nyx
PROPMOVER_TXT_001184,Captain Nyx,Capitán Nyx
PROPMOVER_TXT_001186,Asmodan,Asmodan
PROPMOVER_TXT_001100,Small Harpy,Pequeño Harpy
PROPMOVER_TXT_001102,Harpy,Harpy
PROPMOVER_TXT_001104,Captain Harpy,Capitán Harpy
PROPMOVER_TXT_001106,Giant Harpy,Harpy Gigante
PROPMOVER_TXT_001108,Small Gullah,Gullah Pequeño
PROPMOVER_TXT_001110,Gullah,Gullah
PROPMOVER_TXT_001112,Captain Gullah,Capitán Gullah
PROPMOVER_TXT_001114,Giant Gullah,Gullah Gigante
PROPMOVER_TXT_001116,Small Abraxas,Abraxas Pequeño
PROPMOVER_TXT_001118,Abraxas,Abraxas
PROPMOVER_TXT_001120,Captain Abraxas,Capitán Abraxas
PROPMOVER_TXT_001122,Giant Abraxas,Abraxas Gigante
PROPMOVER_TXT_001124,Small Hague,Hague Pequeño
PROPMOVER_TXT_001126,Hague,Hague
PROPMOVER_TXT_001128,Captain Hague,Hague Capitán
PROPMOVER_TXT_001130,Giant Hague,Hague Gigante
PROPMOVER_TXT_001132,Small Tengu,Tengu Pequeño
PROPMOVER_TXT_001134,Tengu,Tengu
PROPMOVER_TXT_001136,Captain Tengu,Tengu Capitán
PROPMOVER_TXT_001138,Giant Tengu,Tengu Gigante
PROPMOVER_TXT_001140,Small Asterius,Asterius Pequeño
PROPMOVER_TXT_001142,Asterius,Asterius
PROPMOVER_TXT_001144,Captain Asterius,Asterius Capitán
PROPMOVER_TXT_001146,Giant Asterius,Asterius Gigante
PROPMOVER_TXT_001148,Small Dantalian,Dantalian Pequeño
PROPMOVER_TXT_001150,Dantalian,Dantalian
PROPMOVER_TXT_001152,Captain Dantalian,Dantalian Capitán
PROPMOVER_TXT_001154,Giant Dantalian,Dantalian Gigante
PROPMOVER_TXT_001156,Small Gannessa,Gannessa Pequeño
PROPMOVER_TXT_001158,Gannessa,Gannessa
PROPMOVER_TXT_001160,Captain Gannessa,Gannessa Capitán
PROPMOVER_TXT_001162,Giant Gannessa,Gannessa Gigante
PROPMOVER_TXT_001164,Small Asuras,Asuras Pequeño
PROPMOVER_TXT_001166,Asuras,Asuras
PROPMOVER_TXT_001168,Captain Asuras,Asuras Capitán
PROPMOVER_TXT_001170,Giant Asuras,Asuras Gigante
PROPMOVER_TXT_001172,Small Catsy,Catsy Pequeño
PROPMOVER_TXT_001174,Catsy,Catsy
PROPMOVER_TXT_001176,Giant Catsy,Catsy Gigante
PROPMOVER_TXT_001178,Captain Catsy,Catsy Capitán
PROPMOVER_TXT_001218,Knight 2,Caballero 2
PROPMOVER_TXT_001220,Knight 1,Caballero 1
PROPMOVER_TXT_001221,Queen Long Legs,Reina Piernas Largas
PROPMOVER_TXT_001222,Nightmist Empress,Emperatriz Niebla Nocturna
PROPMOVER_TXT_001223,Bolt Otem,Tornillo Otem
PROPMOVER_TXT_001224,Overgrown Broodmother,Madre de Linaje Descuidada
PROPMOVER_TXT_001225,Spiderling,Arañita
PROPMOVER_TXT_001226,Enraged Gorilla,Gorila Enfurecido
PROPMOVER_TXT_001227,Sentient Tree Guardian,Guardián Arbol Consciente
PROPMOVER_TXT_001228,Regal Kumai,Kumai Real
PROPMOVER_TXT_001229,Enchanted Rider,Jinete Encantado
PROPMOVER_TXT_001230,Enchanted Shaman,Chamán Encantado
PROPMOVER_TXT_001231,Enchanted AI,AI Encantado
PROPMOVER_TXT_001232,Pyramid Keeper,Guardián de la Pirámide
PROPMOVER_TXT_001233,Pyramid Guardian,Guardián Pirámide
PROPMOVER_TXT_001234,Defense Otem,Defensa Otem
PROPMOVER_TXT_001235,Skeleton General,General Esqueleto
PROPMOVER_TXT_230001,Enraged Yetti,Yeti Enfurecido
PROPMOVER_TXT_230002,Frozen Hare Guard,Guardia Liebre Congelado
PROPMOVER_TXT_230003,Saphyryan Hound,Sabueso Saphyryan
PROPMOVER_TXT_230004,Deep Cave Gorilla,Gorila de Cueva Profunda
PROPMOVER_TXT_230005,Caveman Chief,Jefe Cavernícola
PROPMOVER_TXT_230006,Cavern Larva,Larva de Caverna
PROPMOVER_TXT_230007,Radioactive Long Legs,Piernas Largas Radiactivas
PROPMOVER_TXT_230008,Cavern Nightmist,Caverna Niebla Nocturna
PROPMOVER_TXT_230009,Frozen Hare Assassin,Asesino Liebre Congelada
PROPMOVER_TXT_230010,Giant Turtle,Tortuga Gigante
PROPMOVER_TXT_230011,Kraken Spawn,Engendro kraken
PROPMOVER_TXT_010000,Orange Sleeping Fox,Zorro Durmiente Naranja
PROPMOVER_TXT_010001,Black Sleeping Fox,Zorro Durmiente Negro
PROPMOVER_TXT_010002,Blue Sleeping Fox,Zorro Durmiente Azul
PROPMOVER_TXT_010003,Green Sleeping Fox,Zorro Durmiente Verde
PROPMOVER_TXT_010004,Pink Sleeping Fox,Zorro Durmiente Rosa
PROPMOVER_TXT_010005,Purple Sleeping Fox,Zorro Durmiente Lila
PROPMOVER_TXT_010006,White Sleeping Fox,Zorro Durmiente Blanco
PROPMOVER_TXT_110000,Pink Valentine's Bear,Oso Rosa de San Valentín
PROPMOVER_TXT_110001,White Valentine's Bear,Oso Blanco de San Valentín
PROPMOVER_TXT_110002,Dark Valentine's Bear,Oso Negro de San Valentín
PROPMOVER_TXT_110003,Orange Valentine's Bear,Oso Naranja de San Valentín
PROPMOVER_TXT_110004,Green Valentine's Bear,Oso Verde de San Valentín
PROPMOVER_TXT_110005,Purple Valentine's Bear,Oso Lila de San Valentín
PROPMOVER_TXT_110006,Pink Little Cacti,Pequeños Cactus Rosa
PROPMOVER_TXT_110007,Green Little Cacti,Pequeños Cactus Verde
PROPMOVER_TXT_110008,Purple Little Cacti,Pequeños Cactus Lila
PROPMOVER_TXT_110009,Orange Little Cacti,Pequeños Cactus Naranja
PROPMOVER_TXT_110010,Red Little Cacti,Pequeños Cactus Rojo
PROPMOVER_TXT_110011,Cyan Little Cacti,Pequeños Cactus Cian
PROPMOVER_TXT_110012,Phantom General,General Fantasma
PROPMOVER_TXT_110013,Golden Aibatt,Aibatt Dorado
PROPMOVER_TXT_110014,Pink Modern Sports Bear,Oso Deportivo Moderno Rosa
PROPMOVER_TXT_110015,Blue Modern Sports Bear,Oso Deportivo Moderno Azul
PROPMOVER_TXT_110016,Green Modern Sports Bear,Oso Deportivo Moderno Verde
PROPMOVER_TXT_110017,Purple Modern Sports Bear,Oso Deportivo Moderno Lila
PROPMOVER_TXT_110018,Dark Modern Sports Bear,Oso Deportivo Moderno Oscuro
PROPMOVER_TXT_110019,Light Modern Sports Bear,Oso Deportivo Moderno Claro
PROPMOVER_TXT_110020,Pink Easter Bunny,Conejo de Pascua Rosa
PROPMOVER_TXT_110021,Pink Future Robot,Robot Futuro Rosa
PROPMOVER_TXT_110022,Purple Future Robot,Robot Futuro Lila
PROPMOVER_TXT_110023,Cyan Future Robot,Robot Futuro Cian
PROPMOVER_TXT_110024,Dark Future Robot,Robot Futuro Oscuro
PROPMOVER_TXT_110025,Green Future Robot,Robot Futuro Verde
PROPMOVER_TXT_110026,Blue Future Robot,Robot Futuro Azul
PROPMOVER_TXT_110027,Flying Egg,Huevo Volador
PROPMOVER_TXT_110028,Eggcellent,Eggcellent
PROPMOVER_TXT_110029,Blue Flying Bunny,Conejo Volador Azul
PROPMOVER_TXT_110030,Green Flying Bunny,Conejo Volador Verde
PROPMOVER_TXT_110031,Pink Flying Bunny,Conejo Volador Rosa
PROPMOVER_TXT_110032,Purple Flying Bunny,Conejo Volador Lila
PROPMOVER_TXT_110033,Brown Flying Bunny,Conejo Volador Marrón
PROPMOVER_TXT_110034,Black Flying Bunny,Conejo Volador Negro
PROPMOVER_TXT_110035,White Flying Bunny,Conejo Volador Blanco
PROPMOVER_TXT_110036,Hantiger,Hantiger
PROPMOVER_TXT_110037,Galaxy Scout,Explorador Galáctico
PROPMOVER_TXT_110038,Blue Hat Bunny,Gorro Conejo Azul
PROPMOVER_TXT_110039,Dark Hat Bunny,Gorro Conejo Oscuro
PROPMOVER_TXT_110040,Green Hat Bunny,Gorro Conejo Verde
PROPMOVER_TXT_110041,Orange Hat Bunny,Gorro Conejo Naranja
PROPMOVER_TXT_110042,Pink Hat Bunny,Gorro Conejo Rosa
PROPMOVER_TXT_110043,Purple Hat Bunny,Gorro Conejo Lila
PROPMOVER_TXT_110044,Black Hat Bunny,Gorro Conejo Negro
PROPMOVER_TXT_110045,White Hat Bunny,Gorro Conejo Blanco
PROPMOVER_TXT_110047,Gold Skeleton,Esqueleto de Oro
PROPMOVER_TXT_110048,Birthday Baker,Panadero Cumpleaños
PROPMOVER_TXT_110049,White Stripe Purple Bear,Oso Lila Raya Blanca
PROPMOVER_TXT_110050,White Stripe Blue Bear,Oso Azul Raya Blanca
PROPMOVER_TXT_110051,White Stripe Green Bear,Oso Verde Raya Blanca
PROPMOVER_TXT_110052,White Stripe Orange Bear,Oso Naranja Raya Blanca
PROPMOVER_TXT_110053,White Stripe Pink Bear,Oso Rosa Raya Blanca
PROPMOVER_TXT_110054,White Stripe Black Bear,Oso Negro Raya Blanca
PROPMOVER_TXT_110055,White Stripe White Bear,Oso Blanco Raya Blanca
PROPMOVER_TXT_110056,Lord Manager,Señor Gerente
PROPMOVER_TXT_110057,Black Japanese Piggy,Cerdito Japonés Negro
PROPMOVER_TXT_110058,Purple Japanese Piggy,Cerdito Japonés Lila
PROPMOVER_TXT_110059,Blue Japanese Piggy,Cerdito Japonés Azul
PROPMOVER_TXT_110060,Light Red Japanese Piggy,Cerdito Japonés Rojo Claro
PROPMOVER_TXT_110061,Orange Japanese Piggy,Cerdito Japonés Naranja
PROPMOVER_TXT_110062,White Japanese Piggy,Cerdito Japonés Blanco
PROPMOVER_TXT_110063,Light Japanese Piggy,Cerdito Japonés Claro
PROPMOVER_TXT_110064,Baby Carrierbomb,Portabombas Bebé
PROPMOVER_TXT_110065,Baby Fefern,Fefern Bebé
PROPMOVER_TXT_110066,Baby Wheelem,Wheelem Bebé
PROPMOVER_TXT_110067,Gacha Machine,Máquina Gacha
PROPMOVER_TXT_110068,Skating Cat,Gato Patinando
PROPMOVER_TXT_110069,Bach,Bach
PROPMOVER_TXT_110070,Neo Purple Robot,Robot Neo Lila
PROPMOVER_TXT_110071,Neo Green Robot,Robot Neo Verde
PROPMOVER_TXT_110072,Neo Orange Robot,Robot Neo Naranja
PROPMOVER_TXT_110073,Neo Yellow Robot,Robot Neo Amarillo
PROPMOVER_TXT_110074,Neo Black Robot,Robot Neo Negro
PROPMOVER_TXT_110075,Neo White Robot,Robot Neo Blanco
PROPMOVER_TXT_110076,Pink Flying Froggy,Rana Voladora Rosa
PROPMOVER_TXT_110077,Green Flying Froggy,Rana Voladora Verde
PROPMOVER_TXT_110078,Purple Flying Froggy,Rana Voladora Lila
PROPMOVER_TXT_110079,Red Flying Froggy,Rana Voladora Roja
PROPMOVER_TXT_110080,Black Flying Froggy,Rana Voladora Negra
PROPMOVER_TXT_110081,Blue Flying Froggy,Rana Voladora Azul
PROPMOVER_TXT_002016,Rex Potato,Patata Rex
PROPMOVER_TXT_002017,Prince Potato,Patata Príncipe
PROPMOVER_TXT_002159,Private Leo,Leo Privado
PROPMOVER_TXT_002160,Noah,Noah
PROPMOVER_TXT_110082,Draco,Draco
PROPMOVER_TXT_110083,Pink Axolotl,Ajolote Rosa
PROPMOVER_TXT_110084,Yellow Axolotl,Ajolote Amarillo
PROPMOVER_TXT_110085,Purple Axolotl,Ajolote Lila
PROPMOVER_TXT_110086,Blue Axolotl,Ajolote Azul
PROPMOVER_TXT_110087,Red Axolotl,Ajolote Rojo
PROPMOVER_TXT_110088,Black Axolotl,Ajolote Negro
PROPMOVER_TXT_110089,Traveling Merchant,Comerciante Ambulante
PROPMOVER_TXT_110046,Red Spirit Dragon,Dragón Espíritu Rojo
PROPMOVER_TXT_110090,Green Spirit Dragon,Dragón Espíritu Verde
PROPMOVER_TXT_110091,Yellow Spirit Dragon,Dragón Espíritu Amarillo
PROPMOVER_TXT_400000,Andrew,Andrew
PROPMOVER_TXT_110092,Molu,Molu
PROPMOVER_TXT_110093,Blue Flying Sheep,Oveja Voladora Azul
PROPMOVER_TXT_110094,Yellow Flying Sheep,Oveja Voladora Amarilla
PROPMOVER_TXT_110095,Red Flying Sheep,Oveja Voladora Roja
PROPMOVER_TXT_110096,Purple Flying Sheep,Oveja Voladora Lila
PROPMOVER_TXT_110097,Pink Flying Sheep,Oveja Voladora Rosa
PROPMOVER_TXT_110098,Black Flying Sheep,Oveja Voladora Negra
PROPMOVER_TXT_110100,Silver Aibatt,Aibatt de Plata
PROPMOVER_TXT_110151,Purple Floating Oni,Oni Flotante Lila
PROPMOVER_TXT_110152,Blue Floating Oni,Oni Flotante Azul
PROPMOVER_TXT_110153,Green Floating Oni,Oni Flotante Verde
PROPMOVER_TXT_110154,Red Floating Oni,Oni Flotante Rojo
PROPMOVER_TXT_110155,Ice Blue Floating Oni,Oni Flotante Azul Hielo
PROPMOVER_TXT_110156,Black Floating Oni,Oni Flotante Negro
PROPMOVER_TXT_110157,Orange Witch Cat,Gato Brujo Naranja
PROPMOVER_TXT_110158,Purple Witch Cat,Gato Brujo Lila
PROPMOVER_TXT_110159,Green Witch Cat,Gato Brujo Verde
PROPMOVER_TXT_110160,Red Witch Cat,Gato Brujo Rojo
PROPMOVER_TXT_110161,Blue Witch Cat,Gato Brujo Azul
PROPMOVER_TXT_110162,White Witch Cat,Gato Brujo Blanco
PROPMOVER_TXT_110163,Purple Phantocat,Fantasmagato Lila
PROPMOVER_TXT_110164,Blue Phantocat,Fantasmagato Azul
PROPMOVER_TXT_110165,Green Phantocat,Fantasmagato Verde
PROPMOVER_TXT_110166,Black Phantocat,Fantasmagato Negro
PROPMOVER_TXT_110167,Red Phantocat,Fantasmagato Rojo
PROPMOVER_TXT_110168,White Phantocat,Fantasmagato Blanco
PROPMOVER_TXT_210093,Prismatic Cobra,Cobra Prismática
PROPMOVER_TXT_210094,Twinstrike Cobra,Cobra Golpe Gemelo
PROPMOVER_TXT_210095,Tanuki Enforcer,Ejecutor Tanuki
PROPMOVER_TXT_210096,Tanuki Protector,Protector Tanuki
PROPMOVER_TXT_210097,Wildwood Stalker,Acechador Bosque Salvaje
PROPMOVER_TXT_210098,Wildwood Chieftain,Jefe Bosque Salvaje
PROPMOVER_TXT_210099,Beast King Khan,Rey Bestia Khan
PROPMOVER_TXT_210100,Small Kingster,Kingster Pequeño
PROPMOVER_TXT_110101,Kingster,Kingster
PROPMOVER_TXT_110102,Captain Kingster,Kingster Capitán
PROPMOVER_TXT_110103,Small Kraken,Kraken Pequeño
PROPMOVER_TXT_110104,Kraken,Kraken
PROPMOVER_TXT_110105,Captain Kraken,Kraken Capitán
PROPMOVER_TXT_110106,Small Creper,Creper Pequeño
PROPMOVER_TXT_110107,Creper,Creper
PROPMOVER_TXT_110108,Captain Creper,Creper Capitán
PROPMOVER_TXT_110109,Small Naga,Naga Pequeño
PROPMOVER_TXT_110110,Naga,Naga
PROPMOVER_TXT_110111,Captain Naga,Naga Capitán
PROPMOVER_TXT_110112,Small Atrox,Atrox Pequeño
PROPMOVER_TXT_110113,Atrox,Atrox
PROPMOVER_TXT_110114,Captain Atrox,Atrox Capitán
PROPMOVER_TXT_110115,Small Okean,Okean Pequeño
PROPMOVER_TXT_110116,Okean,Okean
PROPMOVER_TXT_110117,Captain Okean,Okean Capitán
PROPMOVER_TXT_110118,Small Tigar,Tigar Pequeño
PROPMOVER_TXT_110119,Tigar,Tigar
PROPMOVER_TXT_110120,Captain Tigar,Tigar Capitán
PROPMOVER_TXT_110121,Small Dorian,Dorian Pequeño
PROPMOVER_TXT_110122,Dorian,Dorian
PROPMOVER_TXT_110123,Captain Dorian,Dorian Capitán
PROPMOVER_TXT_110124,Small Meral,Meral Pequeño
PROPMOVER_TXT_110125,Meral,Meral
PROPMOVER_TXT_110126,Captain Meral,Meral Capitán
PROPMOVER_TXT_110127,Giant Kingster,Kingster Gigante
PROPMOVER_TXT_110128,Giant Kraken,Kraken Gigante
PROPMOVER_TXT_110129,Giant Creper,Creper Gigante
PROPMOVER_TXT_110130,Giant Naga,Naga Gigante
PROPMOVER_TXT_110131,Giant Atrox,Atrox Gigante
PROPMOVER_TXT_110132,Giant Okean,Okean Gigante
PROPMOVER_TXT_110133,Giant Tigar,Tigar Gigante
PROPMOVER_TXT_110134,Giant Dorian,Dorian Gigante
PROPMOVER_TXT_110135,Giant Meral,Meral Gigante
PROPMOVER_TXT_110136,Violet Kingster,Kingster Violeta
PROPMOVER_TXT_110137,Violet Kraken,Kraken Violeta
PROPMOVER_TXT_110138,Violet Creper,Creper Violeta
PROPMOVER_TXT_110139,Violet Naga,Naga Violeta
PROPMOVER_TXT_110140,Violet Atrox,Atrox Violeta
PROPMOVER_TXT_110141,Violet Okean,Okean Violeta
PROPMOVER_TXT_110142,Violet Tigar,Tigar Violeta
PROPMOVER_TXT_110143,Violet Dorian,Dorian Violeta
PROPMOVER_TXT_110144,Violet Meral,Meral Violeta
PROPMOVER_TXT_110145,Blue Flying Sheep,Oveja Voladora Azul
PROPMOVER_TXT_110146,Yellow Flying Sheep,Oveja Voladora Amarilla
PROPMOVER_TXT_110147,Red Flying Sheep,Oveja Voladora Roja
PROPMOVER_TXT_110148,Purple Flying Sheep,Oveja Voladora Lila
PROPMOVER_TXT_110149,Pink Flying Sheep,Oveja Voladora Rosa
PROPMOVER_TXT_110150,Black Flying Sheep,Oveja Voladora Negra
PROPMOVER_TXT_210151,Rainbow Race Officer,Oficial Carrera Arcoíris
PROPMOVER_TXT_210152,Water Totem Pole,Polo Tótem Agua
PROPMOVER_TXT_210153,Wind Totem Pole,Polo Tótem Viento
PROPMOVER_TXT_210154,Earth Totem Pole,Polo Tótem Tierra
PROPMOVER_TXT_210155,Fire Totem Pole,Polo Tótem Fuego
PROPMOVER_TXT_210156,Electric Totem Pole,Polo Tótem Eléctrico
PROPMOVER_TXT_210157,Twinstrike Den Mother,Madre Guarida Golpe Gemelo
PROPMOVER_TXT_210158,The Wilds Guard,Guardia Los Salvajes
PROPMOVER_TXT_210159,Pau Pau,Pau Pau
PROPMOVER_TXT_210160,Kammie,Kammie
PROPMOVER_TXT_210161,BoBu,BoBu
PROPMOVER_TXT_210162,Talus,Talus
PROPMOVER_TXT_210163,Inventor Remi,Remi Inventor
PROPMOVER_TXT_210164,Sunny Pang,Pang Soleado
PROPMOVER_TXT_210165,'s Artifact,El Artefacto
PROPMOVER_TXT_210166,Tanuki Trainee,Aprendiz Tanuki
PROPMOVER_TXT_210167,Wildwood Shaman,Chamán Bosque Salvaje
PROPMOVER_TXT_001312,Charlie,Charlie
PROPMOVER_TXT_210168,Red Patrol Dog,Perro Patrulla Roja
PROPMOVER_TXT_210169,Purple Patrol Dog,Perro Patrulla Lila
PROPMOVER_TXT_210170,Cyan Patrol Dog,Perro Patrulla Cian
PROPMOVER_TXT_210171,Blue Patrol Dog,Perro Patrulla Azul
PROPMOVER_TXT_210172,Black Patrol Dog,Perro Patrulla Negro
PROPMOVER_TXT_210173,White Patrol Dog,Perro Patrulla Blanco
PROPMOVER_TXT_110169,Wild Turkey,Pavo Salvaje
PROPMOVER_TXT_210174,Red Rolling Clown,Payaso Rodante Rojo
PROPMOVER_TXT_210175,Purple Rolling Clown,Payaso Rodante Lila
PROPMOVER_TXT_210176,Green Rolling Clown,Payaso Rodante Verde
PROPMOVER_TXT_210177,Pink Rolling Clown,Payaso Rodante Rosa
PROPMOVER_TXT_210178,Blue Rolling Clown,Payaso Rodante Azul
PROPMOVER_TXT_210179,White Rolling Clown,Payaso Rodante Blanco
PROPMOVER_TXT_001313,Thief Santa,Santa Ladrón
PROPMOVER_TXT_001314,Santa,Santa
PROPMOVER_TXT_400001,Red Snowman,Snowman Rojo
PROPMOVER_TXT_400002,Purple Snowman,Snowman Lila
PROPMOVER_TXT_400003,Pink Snowman,Snowman Rosa
PROPMOVER_TXT_400004,Green Snowman,Snowman Verde
PROPMOVER_TXT_400005,Blue Snowman,Snowman Azul
PROPMOVER_TXT_400006,Black Snowman,Snowman Negro
PROPMOVER_TXT_400007,Red Snowy Cat,Gato Snowy Rojo
PROPMOVER_TXT_400008,Pink Snowy Cat,Gato Snowy Rosa
PROPMOVER_TXT_400009,Green Snowy Cat,Gato Snowy Verde
PROPMOVER_TXT_400010,Blue Snowy Cat,Gato Snowy Azul
PROPMOVER_TXT_400011,Purple Snowy Cat,Gato Snowy Lila
PROPMOVER_TXT_400012,Black Snowy Cat,Gato Snowy Negro
PROPMOVER_TXT_400013,Blue Wonderful Dog,Perro Maravilloso Azul
PROPMOVER_TXT_400014,Pink Wonderful Dog,Perro Maravilloso Rosa
PROPMOVER_TXT_400015,Green Wonderful Dog,Perro Maravilloso Verde
PROPMOVER_TXT_400016,Yellow Wonderful Dog,Perro Maravilloso Amarillo
PROPMOVER_TXT_400017,Purple Wonderful Dog,Perro Maravilloso Lila
PROPMOVER_TXT_400018,Red Wonderful Dog,Perro Maravilloso Rojo
PROPMOVER_TXT_001316,Guest Book,Libro de visitas
PROPMOVER_TXT_001315,Kalgas,Kalgas
PROPMOVER_TXT_001317,Artifact,Artifact
PROPMOVER_TXT_400019,Brown Cub,Brown Cub
PROPMOVER_TXT_400020,Purple Cub,Purple Cub
PROPMOVER_TXT_400021,Blue Cub,Blue Cub
PROPMOVER_TXT_400022,Green Cub,Green Cub
PROPMOVER_TXT_400023,White Cub,White Cub
PROPMOVER_TXT_400024,Black Cub,Black Cub
PROPMOVER_TXT_400025,Event Greemong,Event Greemong
PROPMOVER_TXT_400200,[Event] Giant Wagsaac,[Event] Giant Wagsaac
PROPMOVER_TXT_400201,[Event] Giant Jack the Hammer,[Event] Giant Jack the Hammer
PROPMOVER_TXT_400202,[Event] Giant Bucrow,[Event] Giant Bucrow
PROPMOVER_TXT_400203,[Event] Giant Totemia,[Event] Giant Totemia
PROPMOVER_TXT_400204,[Event] Giant Wheelem,[Event] Giant Wheelem
PROPMOVER_TXT_400205,[Event] Giant Hoppre,[Event] Giant Hoppre
PROPMOVER_TXT_400206,[Event] Giant Mushpoie,[Event] Giant Mushpoie
PROPMOVER_TXT_400207,[Event] Giant Watangka,[Event] Giant Watangka
PROPMOVER_TXT_400208,[Event] Giant Fafnir,[Event] Giant Fafnir
PROPMOVER_TXT_400209,[Event] Giant Gorruda,[Event] Giant Gorruda
PROPMOVER_TXT_400210,[Event] Giant Medumet,[Event] Giant Medumet
PROPMOVER_TXT_400211,[Event] Glacial Augu,[Event] Glacial Augu
PROPMOVER_TXT_400212,[Event] Ghost of the forgotten Overlord,[Event] Ghost of the forgotten Overlord
PROPMOVER_TXT_400213,[Event] Giant Asuras,[Event] Giant Asuras
PROPMOVER_TXT_400214,[Event] Giant Tigar,[Event] Giant Tigar
PROPMOVER_TXT_400215,[Event] Captain Flybat,[Event] Captain Flybat
PROPMOVER_TXT_400216,[Event] Mr. Pumpkin,[Event] Mr. Pumpkin
PROPMOVER_TXT_400217,[Event] Dumb Bull,[Event] Dumb Bull
PROPMOVER_TXT_400218,[Event] Scorpicon,[Event] Scorpicon
PROPMOVER_TXT_400219,[Event] Wheelem,[Event] Wheelem
PROPMOVER_TXT_400220,[Event] Steel Knight,[Event] Steel Knight
PROPMOVER_TXT_400221,[Event] Driller,[Event] Driller
PROPMOVER_TXT_400222,[Event] Captian Volt,[Event] Captian Volt
PROPMOVER_TXT_400223,[Event] Greemong,[Event] Greemong
PROPMOVER_TXT_400224,[Event] Iren,[Event] Iren
PROPMOVER_TXT_400225,[Event] Watangka,[Event] Watangka
PROPMOVER_TXT_400226,[Event] Small Antiquery,[Event] Small Antiquery
PROPMOVER_TXT_400227,[Event] Antiquery,[Event] Antiquery
PROPMOVER_TXT_400228,[Event] Luia,[Event] Luia
PROPMOVER_TXT_400229,[Event] Small Gongury,[Event] Small Gongury
PROPMOVER_TXT_400230,[Event] Harpy,[Event] Harpy
PROPMOVER_TXT_400231,[Event] Kern,[Event] Kern
PROPMOVER_TXT_400232,[Event] Small Medumet,[Event] Small Medumet
PROPMOVER_TXT_400233,[Event] Yetti,[Event] Yetti
PROPMOVER_TXT_400234,[Event] Small Dantalian,[Event] Small Dantalian
PROPMOVER_TXT_400235,[Event] Mutant Augu,[Event] Mutant Augu
PROPMOVER_TXT_400236,[Event] Ghost of the forgotten king,[Event] Ghost of the forgotten king
PROPMOVER_TXT_400237,[Event] Small Asuras,[Event] Small Asuras
PROPMOVER_TXT_400238,[Event] Mammoth,[Event] Mammoth
PROPMOVER_TXT_400239,[Event] Asuras,[Event] Asuras
PROPMOVER_TXT_400240,[Event] Cannibal Mammoth,[Event] Cannibal Mammoth
PROPMOVER_TXT_400241,[Event] Meral,[Event] Meral
PROPMOVER_TXT_400026,Blue Pixel Rabbit,Blue Pixel Rabbit
PROPMOVER_TXT_400027,Red Pixel Rabbit,Red Pixel Rabbit
PROPMOVER_TXT_400028,Green Pixel Rabbit,Green Pixel Rabbit
PROPMOVER_TXT_400029,Pink Pixel Rabbit,Pink Pixel Rabbit
PROPMOVER_TXT_400030,Purple Pixel Rabbit,Purple Pixel Rabbit
PROPMOVER_TXT_400031,Yellow Pixel Rabbit,Yellow Pixel Rabbit
PROPMOVER_TXT_001319,[Event] Leyena,[Event] Leyena
PROPMOVER_TXT_001321,[Event] Giant Kraken,[Event] Giant Kraken
PROPMOVER_TXT_400032,[Event] Giggle Box,[Event] Giggle Box
PROPMOVER_TXT_400033,[Event] Violet Giggle Box,[Event] Violet Giggle Box
PROPMOVER_TXT_400034,Fox Spirit,Fox Spirit
PROPMOVER_TXT_400035,Ninja Toad,Ninja Toad
PROPMOVER_TXT_400036,Steambot,Steambot
PROPMOVER_TXT_400037,White Lion,White Lion
PROPMOVER_TXT_400038,Phio,Phio
PROPMOVER_TXT_400242,Black Anniversary Cat,Black Anniversary Cat
PROPMOVER_TXT_400243,Purple Anniversary Cat,Purple Anniversary Cat
PROPMOVER_TXT_400244,Pink Anniversary Cat,Pink Anniversary Cat
PROPMOVER_TXT_400245,Green Anniversary Cat,Green Anniversary Cat
PROPMOVER_TXT_400246,Cyan Anniversary Cat,Cyan Anniversary Cat
PROPMOVER_TXT_400247,Blue Anniversary Cat,Blue Anniversary Cat
PROPMOVER_TXT_400248,White Anniversary Cat,White Anniversary Cat
PROPMOVER_TXT_400249,Lord Trangfoma,Lord Trangfoma
PROPMOVER_TXT_400250,Shadow of Clockworks,Shadow of Clockworks
PROPMOVER_TXT_400251,Blue Magical Toad,Blue Magical Toad
PROPMOVER_TXT_400252,Pink Magical Toad,Pink Magical Toad
PROPMOVER_TXT_400253,Orange Magical Toad,Orange Magical Toad
PROPMOVER_TXT_400254,Green Magical Toad,Green Magical Toad
