Key,English,Russian
ACHIEVEMENT_KILL_DREADSCALE_LVL5,Dreadscale Hunter,Охотник на Ужасных рыб 
ACHIEVEMENT_KILL_LUMINFIN_LVL1,Luminfin Slayer 1,Истребитель Люминефинов 1
ACHIEVEMENT_KILL_LUMINFIN_LVL2,Luminfin Slayer 2,Истребитель Люминефинов 2
ACHIEVEMENT_KILL_LUMINFIN_LVL3,Luminfin Slayer 3,Истребитель Люминефинов 3
ACHIEVEMENT_KILL_LUMINFIN_LVL4,Luminfin Slayer 4,Истребитель Люминефинов 4
ACHIEVEMENT_KILL_LUMINFIN_LVL5,Luminfin Hunter,Охотник на Люминефинов 
ACHIEVEMENT_KILL_PUPPETWOLF_LVL1,Hundur Sharpfoot Slayer 1,Истребитель Хундуров Остроногих 1
ACHIEVEMENT_KILL_PUPPETWOLF_LVL2,Hundur Sharpfoot Slayer 2,Истребитель Хундуров Остроногих 2
ACHIEVEMENT_KILL_PUPPETWOLF_LVL3,Hundur Sharpfoot Slayer 3,Истребитель Хундуров Остроногих 3
ACHIEVEMENT_KILL_PUPPETWOLF_LVL4,Hundur Sharpfoot Slayer 4,Истребитель Хундуров Остроногих 4
ACHIEVEMENT_KILL_PUPPETWOLF_LVL5,Hundur Sharpfoot Hunter,Охотник на Хундуров Остроногих
ACHIEVEMENT_KILL_RYSENTRY_LVL1,Samoset Slayer 1,Истребитель Самосетов 1
ACHIEVEMENT_KILL_RYSENTRY_LVL2,Samoset Slayer 2,Истребитель Самосетов 2
ACHIEVEMENT_KILL_RYSENTRY_LVL3,Samoset Slayer 3,Истребитель Самосетов 3
ACHIEVEMENT_KILL_RYSENTRY_LVL4,Samoset Slayer 4,Истребитель Самосетов 4
ACHIEVEMENT_KILL_RYSENTRY_LVL5,Samoset Hunter,Охотник на Самосетов 
ACHIEVEMENT_KILL_RYGUARD_LVL1,Kyouchish Slayer 1,Истребитель Кючишек 1
ACHIEVEMENT_KILL_RYGUARD_LVL2,Kyouchish Slayer 2,Истребитель Кючишек 2
ACHIEVEMENT_KILL_RYGUARD_LVL3,Kyouchish Slayer 3,Истребитель Кючишек  3
ACHIEVEMENT_KILL_RYGUARD_LVL4,Kyouchish Slayer 4,Истребитель Кючишек 4
ACHIEVEMENT_KILL_RYGUARD_LVL5,Kyouchish Hunter,Охотник на Кючишек 
ACHIEVEMENT_KILL_RYARCHER_LVL1,Kanonicus Slayer 1,Истребитель Каноникусов 1
ACHIEVEMENT_KILL_RYARCHER_LVL2,Kanonicus Slayer 2,Истребитель Каноникусов 2
ACHIEVEMENT_KILL_RYARCHER_LVL3,Kanonicus Slayer 3,Истребитель Каноникусов 3
ACHIEVEMENT_KILL_RYARCHER_LVL4,Kanonicus Slayer 4,Истребитель Каноникусов 4
ACHIEVEMENT_KILL_RYARCHER_LVL5,Kanonicus Hunter,Охотник на Каноникусов 
ACHIEVEMENT_KILL_RYMAGI_LVL1,Mage Redcloud Slayer 1,Истребитель Магов Красного Облако 1
ACHIEVEMENT_KILL_RYMAGI_LVL2,Mage Redcloud Slayer 2,Истребитель Магов Красного Облако 2
ACHIEVEMENT_KILL_RYMAGI_LVL3,Mage Redcloud Slayer 3,Истребитель Магов Красного Облако 3
ACHIEVEMENT_KILL_RYMAGI_LVL4,Mage Redcloud Slayer 4,Истребитель Магов Красного Облако 4
ACHIEVEMENT_KILL_RYMAGI_LVL5,Mage Redcloud Hunter,Охотник на Магов Красного Облако 
ACHIEVEMENT_KILL_RYWARRIOR_LVL1,Taiaha Slayer 1,Истребитель Тайаха 1
ACHIEVEMENT_KILL_RYWARRIOR_LVL2,Taiaha Slayer 2,Истребитель Тайаха 2
ACHIEVEMENT_KILL_RYWARRIOR_LVL3,Taiaha Slayer 3,Истребитель Тайаха 3
ACHIEVEMENT_KILL_RYWARRIOR_LVL4,Taiaha Slayer 4,Истребитель Тайаха 4
ACHIEVEMENT_KILL_RYWARRIOR_LVL5,Taiaha Hunter,Охотник на Тайаха
ACHIEVEMENT_KILL_SKELWOLF_LVL1,Hellhound Slayer 1,Истребитель Адских псов 1
ACHIEVEMENT_KILL_SKELWOLF_LVL2,Hellhound Slayer 2,Истребитель Адских псов 2
ACHIEVEMENT_KILL_SKELWOLF_LVL3,Hellhound Slayer 3,Истребитель Адских псов 3
ACHIEVEMENT_KILL_SKELWOLF_LVL4,Hellhound Slayer 4,Истребитель Адских псов 4
ACHIEVEMENT_KILL_SKELWOLF_LVL5,Hellhound Hunter,Охотник на Адских псов
ACHIEVEMENT_KILL_RYBARGA_LVL1,Chief Keokuk Slayer 1,Истребитель Вождей Кеокуков 1
ACHIEVEMENT_KILL_RYBARGA_LVL2,Chief Keokuk Slayer 2,Истребитель Вождей Кеокуков 2
ACHIEVEMENT_KILL_RYBARGA_LVL3,Chief Keokuk Slayer 3,Истребитель Вождей Кеокуков 3
ACHIEVEMENT_KILL_RYBARGA_LVL4,Chief Keokuk Slayer 4,Истребитель Вождей Кеокуков 4
ACHIEVEMENT_KILL_RYBARGA_LVL5,Chief Keokuk Hunter,Охотник на Вождей Кеокуков 
ACHIEVEMENT_KILL_REDMETEONYKER_LVL1,Red Meteonyker Hunter 1,Охотник на Красных Метеонукеров 1
ACHIEVEMENT_KILL_REDMETEONYKER_LVL2,Red Meteonyker Hunter 2,Охотник на Красных Метеонукеров 2
ACHIEVEMENT_KILL_REDMETEONYKER_LVL3,Red Meteonyker Hunter 3,Охотник на Красных Метеонукеров 3
ACHIEVEMENT_KILL_REDMETEONYKER_LVL4,Red Meteonyker Hunter 4,Охотник на Красных Метеонукеров 4
ACHIEVEMENT_KILL_REDMETEONYKER_LVL5,Red Meteonyker Killer,Убийца Красных Метеонукеров 
ACHIEVEMENT_KILL_CAVEMANCHIEF_LVL1,Caveman Chief Hunter 1,Охотник на Вождей пещерных людей 1
ACHIEVEMENT_KILL_CAVEMANCHIEF_LVL2,Caveman Chief Hunter 2,Охотник на Вождей пещерных людей 2
ACHIEVEMENT_KILL_CAVEMANCHIEF_LVL3,Caveman Chief Hunter 3,Охотник на Вождей пещерных людей 3
ACHIEVEMENT_KILL_CAVEMANCHIEF_LVL4,Caveman Chief Hunter 4,Охотник на Вождей пещерных людей 4
ACHIEVEMENT_KILL_CAVEMANCHIEF_LVL5,Caveman Chief Killer,Убийца вождей пещерных людей
ACHIEVEMENT_KILL_TEMPLEGUARDIAN_LVL1,Temple Guardian Hunter 1,Охотник на Стражей храма 1
ACHIEVEMENT_KILL_TEMPLEGUARDIAN_LVL2,Temple Guardian Hunter 2,Охотник на Стражей храма 2
ACHIEVEMENT_KILL_TEMPLEGUARDIAN_LVL3,Temple Guardian Hunter 3,Охотник на Стражей храма 3
ACHIEVEMENT_KILL_TEMPLEGUARDIAN_LVL4,Temple Guardian Hunter 4,Охотник на Стражей храма 4
ACHIEVEMENT_KILL_TEMPLEGUARDIAN_LVL5,Temple Guardian Killer,Убийца Стражей храма 
ACHIEVEMENT_KILL_GREATKRAKEN_LVL1,Great Kraken Hunter 1,Охотник на Великих Ктулху 1
ACHIEVEMENT_KILL_GREATKRAKEN_LVL2,Great Kraken Hunter 2,Охотник на Великих Ктулху 2
ACHIEVEMENT_KILL_GREATKRAKEN_LVL3,Great Kraken Hunter 3,Охотник на Великих Ктулху 3
ACHIEVEMENT_KILL_GREATKRAKEN_LVL4,Great Kraken Hunter 4,Охотник на Великих Ктулху 4
ACHIEVEMENT_KILL_GREATKRAKEN_LVL5,Great Kraken Killer,Убийца Великих Ктулху 
ACHIEVEMENT_KILL_PYRAMIDGUARDIAN_LVL1,Pyramid Guardian Hunter 1,Охотник на Стражей пирамид 1
ACHIEVEMENT_KILL_PYRAMIDGUARDIAN_LVL2,Pyramid Guardian Hunter 2,Охотник на Стражей пирамид 2
ACHIEVEMENT_KILL_PYRAMIDGUARDIAN_LVL3,Pyramid Guardian Hunter 3,Охотник на Стражей пирамид 3
ACHIEVEMENT_KILL_PYRAMIDGUARDIAN_LVL4,Pyramid Guardian Hunter 4,Охотник на Стражей пирамид 4
ACHIEVEMENT_KILL_PYRAMIDGUARDIAN_LVL5,Pyramid Guardian Killer,Убийца Стражей пирамид 
ACHIEVEMENT_KILL_CRYSTALDEVIL_LVL1,Crystal Demon Lord Hunter 1,Охотник на Хрустальных демон лордов 1
ACHIEVEMENT_KILL_CRYSTALDEVIL_LVL2,Crystal Demon Lord Hunter 2,Охотник на Хрустальных демон лордов 2
ACHIEVEMENT_KILL_CRYSTALDEVIL_LVL3,Crystal Demon Lord Hunter 3,Охотник на Хрустальных демон лордов 3
ACHIEVEMENT_KILL_CRYSTALDEVIL_LVL4,Crystal Demon Lord Hunter 4,Охотник на Хрустальных демон лордов 4
ACHIEVEMENT_KILL_CRYSTALDEVIL_LVL5,Crystal Demon Lord Killer,Убийца Хрустальных демон лордов 
ACHIEVEMENT_KILL_BEASTKINGKHAN_LVL1,Beast King Khan Hunter 1,Охотник на Шервалу 1
ACHIEVEMENT_KILL_BEASTKINGKHAN_LVL2,Beast King Khan Hunter 2,Охотник на Шервалу 2
ACHIEVEMENT_KILL_BEASTKINGKHAN_LVL3,Beast King Khan Hunter 3,Охотник на Шервалу 3
ACHIEVEMENT_KILL_BEASTKINGKHAN_LVL4,Beast King Khan Hunter 4,Охотник на Шервалу 4
ACHIEVEMENT_KILL_BEASTKINGKHAN_LVL5,Beast King Khan Killer,Убийца Шервалы
ACHIEVEMENT_KILL_SHADEKRITON_LVL1,[Shade Lieutenant] Kriton Hunter 1,Охотник на [Тень лейтенанта] Критонов
ACHIEVEMENT_KILL_SHADEKRITON_LVL2,[Shade Lieutenant] Kriton Hunter 2,Охотник на [Тень лейтенанта] Критонов
ACHIEVEMENT_KILL_SHADEKRITON_LVL3,[Shade Lieutenant] Kriton Hunter 3,Охотник на [Тень лейтенанта] Критонов
ACHIEVEMENT_KILL_SHADEKRITON_LVL4,[Shade Lieutenant] Kriton Hunter 4,Охотник на [Тень лейтенанта] Критонов
ACHIEVEMENT_KILL_SHADEKRITON_LVL5,[Shade Lieutenant] Kriton Killer,Убийца [Тень лейтенанта] Критонов
ACHIEVEMENT_KILL_BEHEMOTH03_LVL1,[God of Death] Demonic Ankou Hunter 1,Охотник на [Бог смерти] Демонических Анку 1
ACHIEVEMENT_KILL_BEHEMOTH03_LVL2,[God of Death] Demonic Ankou Hunter 2,Охотник на [Бог смерти] Демонических Анку 2
ACHIEVEMENT_KILL_BEHEMOTH03_LVL3,[God of Death] Demonic Ankou Hunter 3,Охотник на [Бог смерти] Демонических Анку 3
ACHIEVEMENT_KILL_BEHEMOTH03_LVL4,[God of Death] Demonic Ankou Hunter 4,Охотник на [Бог смерти] Демонических Анку 4
ACHIEVEMENT_KILL_BEHEMOTH03_LVL5,[God of Death] Demonic Ankou Killer,Убийца [Бог смерти] Демонических Анку 
ACHIEVEMENT_MONSTER_DESC_COMMON,Defeat these monsters to gain a permanent damage bonus against them.,"Победите этих монстров, чтобы получить постоянный бонус к урону от них."
ACHIEVEMENT_KILL_AIBATT_TITLE,Twinkle Star,Гроза сглазов
ACHIEVEMENT_KILL_MUSHPANG_TITLE,Fun Guy,Веселый парень
ACHIEVEMENT_KILL_BURUDENG_TITLE,Horned,Рогатый
ACHIEVEMENT_KILL_PUKEPUKE_TITLE,Hillbilly,Деревенщина
ACHIEVEMENT_KILL_PEAKYTURTLE_TITLE,Snapper,Кусака
ACHIEVEMENT_KILL_DEMIAN_TITLE,Rebel,Бунтарь
ACHIEVEMENT_KILL_DORIDOMA_TITLE,Seahorserider,Катающийся на морском коньке
ACHIEVEMENT_KILL_LAWOLF_TITLE,Alpha,Альфа
ACHIEVEMENT_KILL_FEFERN_TITLE,Botanist,Ботаник
ACHIEVEMENT_KILL_NYANGNYANG_TITLE,Cute,Милый
ACHIEVEMENT_KILL_BANG_TITLE,Banger,Сосиска
ACHIEVEMENT_KILL_MOTHBEE_TITLE,Mothbeeter,Уничтожитель мотыльков
ACHIEVEMENT_KILL_WAGSAAC_TITLE,Sweet,Сладкий
ACHIEVEMENT_KILL_FLYBAT_TITLE,Batboy,Мальчик-летучая мышь
ACHIEVEMENT_KILL_MIA_TITLE,Shackled,Скованный
ACHIEVEMENT_KILL_MRPUMPKIN_TITLE,Scarecrow,Пугало
ACHIEVEMENT_KILL_REDMANTIS_TITLE,Predator,Хищник
ACHIEVEMENT_KILL_ZENDROS_TITLE,Evil Eye,Дурной глаз
ACHIEVEMENT_KILL_JACKTHEHAMMER_TITLE,Jacked,Взвинченный
ACHIEVEMENT_KILL_GIGGLEBOX_TITLE,Treasure Hunter,Охотник за сокровищами
ACHIEVEMENT_KILL_ROCKMUSCLE_TITLE,Rock Solid,"Твердый, как скала"
ACHIEVEMENT_KILL_BUCROW_TITLE,Banished,Изгнанный
ACHIEVEMENT_KILL_NEPARUBA_TITLE,Buzzkill,Зануда
ACHIEVEMENT_KILL_HOBO_TITLE,Vagabond,Бродяга
ACHIEVEMENT_KILL_DUMBBULL_TITLE,Matador,Матадор
ACHIEVEMENT_KILL_TOTEMIA_TITLE,Totem,Тотем
ACHIEVEMENT_KILL_CARDPUPPET_TITLE,Marionette,Марионетка
ACHIEVEMENT_KILL_FLBYRIGEN_TITLE,Angler,Рыболов
ACHIEVEMENT_KILL_TOMBSTONEBEARER_TITLE,Undertaker,Гробовщик
ACHIEVEMENT_KILL_SCOPICON_TITLE,Toxic,Токсичный
ACHIEVEMENT_KILL_BASQUE_TITLE,Gunner,Пулеметчик
ACHIEVEMENT_KILL_PRANKSTER_TITLE,Prankster,Паяц
ACHIEVEMENT_KILL_ROCKEPELLER_TITLE,Sky Patrol,Небесный патруль
ACHIEVEMENT_KILL_WHEELEM_TITLE,Speedy,Скоростной
ACHIEVEMENT_KILL_LEYENA_TITLE,Ravenous,Прожорливый
ACHIEVEMENT_KILL_TRANGFOMA_TITLE,Charged,Заряженный
ACHIEVEMENT_KILL_STEAMWALKER_TITLE,Steampunk,Стимпанк
ACHIEVEMENT_KILL_STEELKNIGHT_TITLE,Metalhead,Металлист
ACHIEVEMENT_KILL_ZOMBIGER_TITLE,Golddigger,Золотоискатель
ACHIEVEMENT_KILL_NUTTYWHEEL_TITLE,Steamroller,Паровой каток
ACHIEVEMENT_KILL_NUCTUVEHICLE_TITLE,Radioactive,Радиоактивный
ACHIEVEMENT_KILL_DRILLER_TITLE,Screwed,Пьяный
ACHIEVEMENT_KILL_RISEM_TITLE,Elemental,Элементарный
ACHIEVEMENT_KILL_GRRR_TITLE,Troll,Тролль
ACHIEVEMENT_KILL_VOLT_TITLE,Zapped,Оглушенный
ACHIEVEMENT_KILL_ELDERGUARD_TITLE,Guardian,Опекун
ACHIEVEMENT_KILL_DUMP_TITLE,Tired,Уставший
ACHIEVEMENT_KILL_GARBAGEPIDER_TITLE,Scrapper,Скребок
ACHIEVEMENT_KILL_ZENMA_TITLE,Punk,Панк
ACHIEVEMENT_KILL_CRANEMACHINERY_TITLE,Demolisher,Разрушитель
ACHIEVEMENT_KILL_NAUTREPY_TITLE,Ace,Туз
ACHIEVEMENT_KILL_SYLIACA_TITLE,Fisherman,Рыбак
ACHIEVEMENT_KILL_GREEMONG_TITLE,Disgusted,Отвращение
ACHIEVEMENT_KILL_BOO_TITLE,Boo,Вуу
ACHIEVEMENT_KILL_CARRIERBOMB_TITLE,Defuser,Чувствующий отвращение
ACHIEVEMENT_KILL_LONGWANG_TITLE,Devilish,Дьявольский
ACHIEVEMENT_KILL_HOPPRE_TITLE,Exterminator,Истребитель
ACHIEVEMENT_KILL_MUSHPOIE_TITLE,Spore Collector,Сборщик спор
ACHIEVEMENT_KILL_IREN_TITLE,Bloodsucker,Кровосос
ACHIEVEMENT_KILL_WATANGKA_TITLE,Shaman,Шаман
ACHIEVEMENT_KILL_FAFNIR_TITLE,Eggcelent,Яичный желток
ACHIEVEMENT_KILL_ANTIQUERY_TITLE,Lumberjack,Лесоруб
ACHIEVEMENT_KILL_LUIA_TITLE,Phoenix,Феникс
ACHIEVEMENT_KILL_GONGURY_TITLE,Full Metal,Цельнометаллический
ACHIEVEMENT_KILL_SHUHAMMA_TITLE,Destroyer,Разрушитель
ACHIEVEMENT_KILL_KERN_TITLE,Rockstar,Рок-звезда
ACHIEVEMENT_KILL_GORRUDA_TITLE,Ancient,Древний
ACHIEVEMENT_KILL_GLAPHAN_TITLE,Haunted,Часто посещаемый
ACHIEVEMENT_KILL_KIMERADON_TITLE,Chimera,Химера
ACHIEVEMENT_KILL_BEARNUCKY_TITLE,Cuddly,Приятный
ACHIEVEMENT_KILL_MUFFRIN_TITLE,Souperman,Супной мужик
ACHIEVEMENT_KILL_POPCRANK_TITLE,Nightmare,Кошмар
ACHIEVEMENT_KILL_CLOCKWORKS_TITLE,Guardian of Madrigal,Хранитель Мадригала
ACHIEVEMENT_KILL_METEONYKER_TITLE,Dragonslayer,Убийца драконов
ACHIEVEMENT_KILL_MEDUMET_TITLE,Bot,Бот
ACHIEVEMENT_KILL_YETTI_TITLE,Bigfoot,Снежный человек
ACHIEVEMENT_KILL_GHOSTKING_TITLE,Reaper,Жнец
ACHIEVEMENT_KILL_MAMMOTH_TITLE,Prehistoric,Доисторический
ACHIEVEMENT_KILL_AUGU_TITLE,Sushi Chef,Шеф-повар по приготовлению суши
ACHIEVEMENT_KILL_ATROX_TITLE,Antlion,Муравьиный лев
ACHIEVEMENT_KILL_TIGAR_TITLE,Vicious,Порочный
ACHIEVEMENT_KILL_MERAL_TITLE,Pirate,Пират
ACHIEVEMENT_KILL_KINGSTER_TITLE,Boiled,Вареный
ACHIEVEMENT_KILL_CREPER_TITLE,Crabby,Раздражительный
ACHIEVEMENT_KILL_NAGA_TITLE,Cold Blooded,Хладнокровный
ACHIEVEMENT_KILL_DORIAN_TITLE,Fishy,Рыбный
ACHIEVEMENT_KILL_OKEAN_TITLE,Waterlogged,Заболоченный
ACHIEVEMENT_KILL_KRAKEN_TITLE,Sea King,Морской король
ACHIEVEMENT_KILL_DREADFIN_TITLE,Sea Snack,Морская закуска
ACHIEVEMENT_KILL_DREADSCALE_TITLE,Slurp,Чавкать
ACHIEVEMENT_KILL_LUMINFIN_TITLE,Lumos,Люмос
ACHIEVEMENT_KILL_PUPPETWOLF_TITLE,Sharp Slayer,Ловкий боец
ACHIEVEMENT_KILL_RYSENTRY_TITLE,Echowalker,Эхо-ходок
ACHIEVEMENT_KILL_RYGUARD_TITLE,Shadowbrand,Теневое клеймо
ACHIEVEMENT_KILL_RYARCHER_TITLE,Judicator,Судья
ACHIEVEMENT_KILL_RYMAGI_TITLE,Bloodflare,Вспышка крови
ACHIEVEMENT_KILL_RYWARRIOR_TITLE,Warchant,Предостерегающая песня
ACHIEVEMENT_KILL_SKELWOLF_TITLE,Hellborn,Порождение Ада
ACHIEVEMENT_KILL_RYBARGA_TITLE,Keokai,Кеокай
ACHIEVEMENT_KILL_REDMETEONYKER_TITLE,Reduced to Ashes,Пепел
ACHIEVEMENT_KILL_CAVEMANCHIEF_TITLE,Cave Dweller,Пещерный житель
ACHIEVEMENT_KILL_TEMPLEGUARDIAN_TITLE,Electrified,Наэлектризованный
ACHIEVEMENT_KILL_GREATKRAKEN_TITLE,Drowned,Утонул
ACHIEVEMENT_KILL_PYRAMIDGUARDIAN_TITLE,Risen,Поднявшийся
ACHIEVEMENT_KILL_CRYSTALDEVIL_TITLE,Numb,Онемевший
ACHIEVEMENT_KILL_BEASTKINGKHAN_TITLE,Conqueror of the Wilds,Покоритель диких мест
ACHIEVEMENT_KILL_SHADEKRITON_TITLE,Shade Hunter,Охотник за тенями
ACHIEVEMENT_KILL_BEHEMOTH03_TITLE,God of Death,Бог смерти
ACHIEVEMENT_JUMP_NAME,Jump,Попрыгунчик
ACHIEVEMENT_JUMP_DESC,Jump a certain number of times.,Подпрыгнуть нужное число раз.
ACHIEVEMENT_JUMP_TITLE,Jump Master,Попрыгунчик
ACHIEVEMENT_PLAY_TIME_NAME,Total Play Time,Общее время воспроизведения
ACHIEVEMENT_PLAY_TIME_DESC,Play for a certain number of hours to earn rewards.,"Наберите определенное игровое время (часы), чтобы заработать награды."
ACHIEVEMENT_PLAY_TIME_LVL1,Flyff Novice!,FlyFF Новичок!
ACHIEVEMENT_PLAY_TIME_LVL2,Flyff Fan!,FlyFF Фанат!
ACHIEVEMENT_PLAY_TIME_LVL3,Flyff Devotee!,FlyFF Приверженец!
ACHIEVEMENT_PLAY_TIME_LVL4,Flyff Enthusiast!,FlyFF Энтузиаст!
ACHIEVEMENT_PLAY_TIME_LVL5,Flyff Addict!,FlyFF Наркоман!
ACHIEVEMENT_PLAY_TIME_LVL6,Flyff Fanatic!,FlyFF Фанатик!
ACHIEVEMENT_PLAY_TIME_TITLE,Flyff Fanatic,FlyFF Фанатик
ACHIEVEMENT_LEVEL_NAME,Level,Уровень
ACHIEVEMENT_LEVEL_DESC,Reach a certain level to earn rewards.,Достигните определенного уровня в получении наград.
ACHIEVEMENT_LEVEL_LVL1,Beginner Level 1,Новичок уровень 1
ACHIEVEMENT_LEVEL_LVL2,Beginner Level 2,Новичок уровень 2
ACHIEVEMENT_LEVEL_LVL3,Beginner Level 3,Новичок уровень 3
ACHIEVEMENT_LEVEL_LVL4,Adept Level 1,Знаток уровень 1
ACHIEVEMENT_LEVEL_LVL5,Adept Level 2,Знаток уровень 2
ACHIEVEMENT_LEVEL_LVL6,Adept Level 3,Знаток уровень 3
ACHIEVEMENT_LEVEL_LVL7,Expert Level 1,Эксперт уровень 1
ACHIEVEMENT_LEVEL_LVL8,Expert Level 2,Эксперт уровень 2
ACHIEVEMENT_LEVEL_LVL9,Expert Level 3,Эксперт уровень 3
ACHIEVEMENT_LEVEL_LVL10,Professional Level 1,Профессионал уровень 1
ACHIEVEMENT_LEVEL_LVL11,Professional Level 2,Профессионал уровень 2
ACHIEVEMENT_LEVEL_LVL12,Professional Level 3,Профессионал уровень 3
ACHIEVEMENT_USE_GRAYPILL_NAME,Gray Pill,Серая капсула
ACHIEVEMENT_USE_GRAYPILL_DESC,"Eat 30,000 Gray Pills.",Съесть 30.000 серых капсул.
ACHIEVEMENT_USE_GRAYPILL_TITLE,Placebo,Плацебо
ACHIEVEMENT_USE_YELLOWPILL_NAME,Yellow Pill,Желтая капсула
ACHIEVEMENT_USE_YELLOWPILL_DESC,"Eat 30,000 Yellow Pills.",Съесть 30.000 жёлтых капсул.
ACHIEVEMENT_USE_YELLOWPILL_TITLE,Hypervitaminosis,Гипервитаминоз
ACHIEVEMENT_USE_BLUEPILL_NAME,Blue Pill,Синяя капсула
ACHIEVEMENT_USE_BLUEPILL_DESC,"Eat 30,000 Blue Pills.",Съесть 30.000 синих капсул.
ACHIEVEMENT_USE_BLUEPILL_TITLE,Sleeper,Шпала
ACHIEVEMENT_USE_REDPILL_NAME,Red Pill,Красная капсула
ACHIEVEMENT_USE_REDPILL_DESC,"Eat 30,000 Red Pills.",Съесть 30.000 красных капсул.
ACHIEVEMENT_USE_REDPILL_TITLE,Bloody,Кровавый
ACHIEVEMENT_USE_GOLDPILL_NAME,Gold Pill,Золотая капсула
ACHIEVEMENT_USE_GOLDPILL_DESC,"Eat 30,000 Gold Pills.",Съесть 30.000 золотых капсул.
ACHIEVEMENT_USE_GOLDPILL_TITLE,Glimmering,Мерцающий
ACHIEVEMENT_USE_LOLLIPOP_NAME,Lollipop,Леденец
ACHIEVEMENT_USE_LOLLIPOP_DESC,"Eat 200,000 Lollipops.",Съесть 200.000 леденцов.
ACHIEVEMENT_USE_LOLLIPOP_TITLE,Sweet Tooth,Сладкоежка
ACHIEVEMENT_USE_CHOCOLATE_NAME,Chocolate Bar,Шоколад
ACHIEVEMENT_USE_CHOCOLATE_DESC,"Eat 200,000 Chocolate Bars.",Съесть 200.000 шоколадок.
ACHIEVEMENT_USE_CHOCOLATE_TITLE,Chocoholic,Помешанный на шоколаде
ACHIEVEMENT_USE_MILK_NAME,Milk,Молоко
ACHIEVEMENT_USE_MILK_DESC,"Drink 200,000 Cartons of Milk.",Выпейте 200 000 упаковок молока.
ACHIEVEMENT_USE_MILK_TITLE,Legendairy,Легендарный
ACHIEVEMENT_USE_HOTDOG_NAME,Hot Dog,Хот-дог
ACHIEVEMENT_USE_HOTDOG_DESC,"Eat 200,000 Hot Dogs.",Съесть 200.000 хот-догов.
ACHIEVEMENT_USE_HOTDOG_TITLE,Top Dog,Вожак
ACHIEVEMENT_USE_PIZZA_NAME,Pizza,Пицца
ACHIEVEMENT_USE_PIZZA_DESC,"Eat 200,000 Pizzas.",Съесть 200.000 пицц.
ACHIEVEMENT_USE_PIZZA_TITLE,Cheesy,Сырный
ACHIEVEMENT_USE_KIMBAP_NAME,Kimbap,Ролл
ACHIEVEMENT_USE_KIMBAP_DESC,"Eat 200,000 Kimbaps.",Съесть 200.000 роллов.
ACHIEVEMENT_USE_KIMBAP_TITLE,High Roller,Хайроллер
ACHIEVEMENT_USE_CHICKENSTICK_NAME,Chicken Stick,Куриная ножка
ACHIEVEMENT_USE_CHICKENSTICK_DESC,"Eat 200,000 Chicken Sticks.",Съесть 200.000 куриных ножек.
ACHIEVEMENT_USE_CHICKENSTICK_TITLE,Spicy,Острый
ACHIEVEMENT_USE_STARCANDY_NAME,Star Candy,Сладкая звездочка
ACHIEVEMENT_USE_STARCANDY_DESC,"Eat 200,000 Star Candies.",Съесть 200.000 сладких звёздочек.
ACHIEVEMENT_USE_STARCANDY_TITLE,Starstruck,Пораженный звездой
ACHIEVEMENT_USE_MEATSKEWER_NAME,Meat Skewer,Шашлычок
ACHIEVEMENT_USE_MEATSKEWER_DESC,"Eat 200,000 Meat Skewers.",Съесть 200.000 шашлычков.
ACHIEVEMENT_USE_MEATSKEWER_TITLE,Carnivore,Плотоядное животное
ACHIEVEMENT_USE_BARBECUE_NAME,Barbecue,Барбекю
ACHIEVEMENT_USE_BARBECUE_DESC,"Eat 200,000 Barbecues.",Съесть 200.000 барбекю.
ACHIEVEMENT_USE_BARBECUE_TITLE,Grillmaster,Мастер приготовления на гриле
ACHIEVEMENT_USE_SEAFOODPANCAKE_NAME,Seafood Pancake,Морепродукты
ACHIEVEMENT_USE_SEAFOODPANCAKE_DESC,"Eat 200,000 Seafood Pancakes.",Съесть 200.000 порций морепродуктов.
ACHIEVEMENT_USE_SEAFOODPANCAKE_TITLE,Surfer,Серфер
ACHIEVEMENT_USE_FISHSOUP_NAME,Fish Soup,Уха
ACHIEVEMENT_USE_FISHSOUP_DESC,"Eat 200,000 Fish Soups.",Съесть 200.000 тарелок ухи.
ACHIEVEMENT_USE_FISHSOUP_TITLE,Catfish,Сом
ACHIEVEMENT_USE_SAUSAGECASSEROLE_NAME,Sausage Casserole,Сосиски
ACHIEVEMENT_USE_SAUSAGECASSEROLE_DESC,"Eat 200,000 Sausage Casseroles.",Съесть 200.000 сосисок.
ACHIEVEMENT_USE_SAUSAGECASSEROLE_TITLE,Sausage Connoisseur,Любитель сосисок
ACHIEVEMENT_USE_FISHSTEW_NAME,Fish Stew,Рыбная похлебка
ACHIEVEMENT_USE_FISHSTEW_DESC,"Eat 200,000 Fish Stews.",Съесть 200.000 тарелок рыбной похлёбки.
ACHIEVEMENT_USE_FISHSTEW_TITLE,Stranded,Скрученный
ACHIEVEMENT_USE_STEAMEDSEAFOOD_NAME,Steamed Seafood,Паровые морепродукты
ACHIEVEMENT_USE_STEAMEDSEAFOOD_DESC,"Eat 200,000 Steamed Seafood.",Съесть 200.000 порций паровых морепродуктов.
ACHIEVEMENT_USE_STEAMEDSEAFOOD_TITLE,Steamy,Горячий
ACHIEVEMENT_USE_MEATSALAD_NAME,Meat Salad,Мясной салат
ACHIEVEMENT_USE_MEATSALAD_DESC,"Eat 200,000 Meat Salads.",Съесть 200.000 тарелок мясного салата.
