Key,English,Vietnamese
UI_BATTLEPASS_INFO4,%s ends at: #b%s#nb (Server Time),Kết thúc mùa %s: #b%s#nb (Giờ máy chủ)\n#ni
UI_BATTLEPASS_INFO5,The Starter Pass does not expire and is available to all players who purchase it.,Thẻ Người mới không có ngày hết hạn sử dụng và mọi người chơi đều có thể dùng.
UI_QUEST_STARTABLE,Startable,Có thể bắt đầu
UI_SUMMERPASS2023,Summer Pass,Summer Pass
UI_APP_SWITCHEQUIP_TIP,View and manage your equipment switches.,Hiện Menu Đổi Thiết bị
UI_APP_SWITCHEQUIP_DELETE,Delete,Xóa
UI_APP_SWITCHEQUIP_SAVE,Save,lưu lại 
UI_APP_SWITCHEQUIP_COPY,Copy Current Equipment,Sao chép Thiết bị
UI_APP_SWITCHEQUIP_USE,Use,Sử dụng
UI_APP_SWITCHEQUIP_TITLE,Name ,Tên
UI_APP_SWITCHEQUIP_SWITCHLIST,Presets,Thiết lập sẵn
UI_APP_SWITCHEQUIP_ERROR_NAME,You must enter a preset name!,Bạn phải đặt một cái tên cho thiết lập sẵn!
UI_APP_SWITCHEQUIP_ERROR_NAMEFORMAT,The preset name you entered is invalid!,Tên bạn đặt trong thiết lập sẵn không chính xác!
UI_APP_SWITCHEQUIP_NEWSWITCH,Create new,Tạo mới
UI_APP_SWITCHEQUIP_SHORTCUT,Taskbar shortcut (drag and drop),Tạo phím tắt
UI_APP_SWITCHEQUIP_PRESETNAME,Preset Name,Tên của thiết lập sẵn
UI_APP_SWITCHEQUIP_DELETE_TEXT,Are you sure you want to delete the %s preset?,Bạn có chắc muốn xóa thiết lập sẵn %s?
UI_APP_SWITCHEQUIP_DELETE_SELECT,You need to select a preset.,Bạn phải chọn một thiết lập sẵn.
UI_BATTLEPASS_MISSION_UNSAFETYALL,Attempt Upgrade or Piercing,Hãy thử Upgrade hoặc Piercing
UI_LEVEL_REQUIRED,Available after level %d.,Được mở khóa sau cấp %d.
UI_QUEST_KILLSTEP_RWD,%d Monsters defeated: %s,%d Quái vật đã đánh bại được: %s
UI_QUEST_REWARDSTEP_ITEM,%s(%d),%s(%d)
UI_QUEST_KILLSTEP_COND,Defeat monsters (%d/%d),Đánh bại quái vật (%d/%d)
UI_PVPCONTEST_TELEPORT_AUTOCLOSE,You have %d seconds to join.,Bạn còn %d giây để tham gia.
UI_PVPCONTEST_RANKING_DAILY,Today's Matches,Các trận đấu hôm nay
UI_PVPCONTEST_RANKING_PRELIMINARY,Preliminary,Sơ bộ
UI_PVPCONTEST_RANKING_BACKUP,Back-up,Hỗ trợ
UI_PVPCONTEST_RANKING_FINALS,Finals,Chung kết
UI_PVPCONTEST_RANKING_DESC,"This contains all the ranking data for the current FWC PvP Contest.\nIf only one guild has showed up in the preliminary's ranking, then that means it had no opponent!\n#b#uClick on a guild to see the participating players stats.#nu#nb",Mục này chứa tất cả dữ liệu xếp hạng cho Giải đấu FWC PVP Contest hiện tại.\nNếu chỉ có một Guild xuất hiện trong bảng xếp hạng sơ bộ thì nghĩa là Guild đó hiện không có đối thủ!\n#b#uNhấp vào Guild để xem số liệu của các.#nu#n
UI_PVPCONTEST_RANKING_TITLE,FWC PvP Contest Ranking,Xếp hạng của Giải đấu FWC PvP Contest
UI_PVPCONTEST_RANKING_RANKING,Ranking,Phân hạng
UI_PVPCONTEST_RANKING_RANK,Rank,Rank
UI_PVPCONTEST_RANKING_GUILDNAME,Guild Name,Tên Guild
UI_PVPCONTEST_RANKING_POINTS_TOOLTIP,Points,Điểm
UI_PVPCONTEST_RANKING_KILLS_TOOLTIP,Kills,Giết chết
UI_PVPCONTEST_RANKING_DEATHS_TOOLTIP,Deaths,Tử vong
UI_APP_INFO_PANG_HIDE,You can summon Info-Pang again via Menu > Helper > Info-Pang.,Bạn có thể triệu hồi lại Info-Pang bằng cách vào Menu > Helper > Info-Pang.
UI_APP_INFO_PANG_LIST,You can view this information again if you click Info-Pang > Right Click > Check the List.,Bạn có thể xem lại thông tin này bằng cách chọn Info-Pang > Nhấp chuột phải > Kiểm tra danh sách.
UI_PVPCONTEST_MATCHLIST_INFO,Here you can select a match and spectate it. #bNote: you will be invisible for participating players and will only be able to communicate with others spectators.#nb,Bạn có thể chọn nút này để lựa chọn và xem một trận đấu. #bNote: bạn sẽ tàng hình đối với những người chơi đang tham gia trận đấu và chỉ có thể giao tiếp với những người xem khác.#nb
UI_PVPCONTEST_SPECTATE_INFO,Do you want to spectate that match? You will get teleported in the match arena.,Bạn có muốn xem trận đấu đó không? Bạn sẽ được dịch chuyển đến đấu trường.
UI_SERVERTRANSFER_TITLE,Server Transfer,Server Transfer
UI_SERVERTRANSFER_MSG,Select server:,Chọn Server
UI_SERVERTRANSFER_BASE_DESC,Select the server you want to transfer your character to. Please check our website for the exact transfer rules.,Chọn Server bạn muốn chuyển nhân vật của mình đến. Hãy đọc qua trước thông tin trên trang web để biết chính xác quy định chuyển giao.
UI_SERVERTRANSFER_DESC,Note that transfer requests are done periodically so the transfer is not immediate after using the scroll.,"Lưu ý rằng những yêu cầu chuyển giao được thực hiện định kỳ, do đó việc chuyển giao sẽ không được thực hiện ngay lập tức sau khi bạn dùng the scroll."
UI_SERVERTRANSFER_FWC_TITLE,FWC Server Transfer,Chuyển giao FWC Server
UI_SERVERTRANSFER_FWC_DESC,"Select the server you want to transfer your character to. The transfer will take place after the FWC server closes, and you can still play on your character until then. If you're not sure where you want to transfer, you can close this window and choose the next time you log in. Once you confirm your server, you can't change your choice.","Việc chuyển giao sẽ diễn ra sau khi kết thúc thời gian FWC, và bạn vẫn có thể đăng nhập vào nhân vật của mình trong thời gian đó. Nếu bạn không chắc chắn thì bạn có thể đóng cửa sổ này và chọn trong lần đăng nhập tiếp theo. Bạn không thể thay đổi lựa chọn của mình sau khi đã xác nhận."
UI_PVPCONTEST_SPECTATE_CAMERAMODE_1,Free Camera,Free Camera
UI_PVPCONTEST_SPECTATE_CAMERAMODE_2,Normal Camera,Normal Camera
UI_PVPCONTEST_SPECTATE_LEAVE,Leave spectating,Rời chế độ xem
UI_PVPCONTEST_SPECTATE_TITLE,Spectating Settings,Cài đặt chế độ xem
UI_FULLSCREEN_ERROR,Fullscreen is not available. If you use Safari press Share > Add to Home Screen and launch the game from your App List.,"Chế độ toàn màn hình không có sẵn. Nếu bạn sử dụng Safari, chọn Chia sẻ > Thêm vào Màn hình chính và khởi chạy trò chơi từ Danh sách ứng dụng của bạn."
UI_PVPCONTEST_RANKING_FINALISTS,Finalists,Lọt vào vòng chung kết
UI_SERVERTRANSFER_CONFIRM,Are you sure you want to transfer your character to %s? You cannot change your choice after confirming.,Bạn có chắc chắn muốn chuyển nhân vật của mình sang %s không? Bạn không thể thay đổi lựa chọn của mình sau khi xác nhận.
UI_RPS_INFO,RPS Game\nYou can use the Global Limited Gacha only if you win.,Trò chơi RPS\nBạn chỉ có thể thực hiện Global Limited Gacha nếu bạn thắng.
UI_GACHA_DESC_GLOBAL_DAILY,"When opening the Random Gacha, you will receive one of the items listed below.\nThe prize pool is shared among all players on the server and each item has a limited quantity.\nThe pool resets at 00:00 server time.","Khi thực hiện Gacha ngẫu nhiên, bạn có thể nhận được 1 trong các vật phẩm được liệt kê bên dưới.\nGacha ngẫu nhiên có tính toàn cầu với tất cả người chơi trên máy chủ, vì vậy hãy cố gắng nhận được số lượng giải thưởng có hạn.\nGiới hạn số lượng được đặt lại vào lúc 00:00 giờ máy chủ."
UI_RPS_REWARD_TITLE,Result,Result
UI_RPS_REWARD_TEXT,Would you like to accept the item?,Bạn có muốn chấp nhận món hàng này không?
UI_RPS_REWARD_ACCEPT,Accept,Chấp nhận
UI_RPS_REWARD_DECLINE,Decline,Từ chối
UI_RPS_TITLE,Rock Paper Scissors,Rock Paper Scissors
UI_RPS_VS,VS,VS
UI_RPS_DEFEAT,You Lose!,Bạn thua rồi!
UI_RPS_PAPER,Paper,Bao
UI_RPS_ROCK,Rock,Hòn đá
UI_RPS_SCISSORS,Scissors,Kéo
UI_RPS_WIN_TITLE,You Win!,Bạn thắng rồi!
UI_GACHA_ACCEPT,Accept,chấp nhận 
UI_GACHA_DECLINE,Decline,từ chối 
UI_MSGBOX_PASTE,Paste,Paste
UI_MSGBOX_CUT,Cut,Cut
UI_GUILDBUFF_LEVEL,Activated Buff Level,Cấp độ buff được kích hoạt
UI_GUILDBUFF_NEXTLEVEL,Next Level %s / %s,Cấp độ tiếp theo %s / %s
UI_GUILDBUFF_DONATE,Donation,Donation
UI_GUILDBUFF_TAB_LIST,Buff Information,Buff Information
UI_GUILDBUFF_TAB_TOKENS,Token Donation,Token Donation
UI_TOOLTIP_DST_DROP_EXP,Monster EXP and Drop,Monster EXP and Drop
UI_GUILD_TAB_BUFFS,Guild Buff,Guild Buff
UI_TOOLTIP_DST_SPEED_ALL,Attack & Casting Speed,Attack & Casting Speed
UI_GUILDBUFF_MEMBER,Member,Member
UI_GUILDBUFF_NONE,There is no donation yet. ,Chưa có khoản quyên góp nào.
UI_TOOLTIP_BUYREQLV,Purchase requirement is level %d or higher,Yêu cầu level %d hoặc cao hơn để mua vật phẩm này.
UI_COSTUME_BOX_ITEM,Costume Box,Costume Box
UI_COSTUME_BOX_MATERIAL,Repair Hammer,Repair Hammer
UI_COSTUME_BOX_UPGRADE_PROB,Success: #b%s#nb,Thành công: #b%s#nb
UI_COSTUME_BOX_DECREASED,The Costume Box Upgrade Level has decreased,Costume Box Upgrade Level đã giảm
UI_MATERIAL_COUNT,%s x%d,%s x%d
UI_PURCHASE_LIMIT,Purchase Limit: %d / %d,Giới hạn đặt mua: %d / %d
UI_FITTINGROOM_BG,Background,Background
UI_OPTION_PRECISECURSOR,Pixel-Perfect Cursor Selection,Pixel-Perfect Cursor Selection
UI_WEBVIEW_OPEN,Please open your web browser to continue.,Xin hãy mở trình duyệt web của bạn để tiếp tục.
UI_BATTLEPASS_JAN,January %d Pass,January %d Pass
UI_BATTLEPASS_FEB,February %d Pass,February %d Pass
UI_BATTLEPASS_MAR,March %d Pass,March %d Pass
UI_BATTLEPASS_APR,April %d Pass,April %d Pass
UI_BATTLEPASS_MAY,May %d Pass,May %d Pass
UI_BATTLEPASS_JUN,June %d Pass,June %d Pass
UI_BATTLEPASS_JUL,July %d Pass,July %d Pass
UI_BATTLEPASS_AUG,August %d Pass,August %d Pass
UI_BATTLEPASS_SEP,September %d Pass,September %d Pass
UI_BATTLEPASS_OCT,October %d Pass,October %d Pass
UI_BATTLEPASS_NOV,November %d Pass,November %d Pass
UI_BATTLEPASS_DEC,December %d Pass,December %d Pass
UI_BATTLEPASS_MISSION_CONSECUTIVE_LOGIN,Log In for %s Consecutive Days,Đăng nhập %s ngày liên tiếp
UI_BATTLEPASS_INFO6,%s ends at: #b%s#nb (UTC Time)\nWeekly points limit: #b%d / %d#nb\n#iPoints earned from Season missions are not counted toward the weekly limit.#ni\n#iSome rewards are enhanced after reaching level %d.#ni,Kết thúc mùa %s: #b%s#nb (Giờ UTC)\nGiới hạn điểm cho tuần này: #b%d / %d#nb\n#iPoint kiếm được thông qua các nhiệm vụ trong Mùa không được tính vào giới hạn hàng tuần.#ni\n#iMột số phần thưởng được nâng cao sau khi đạt cấp %d#ni
UI_BATTLEPASS_INFO7,%s ends at: #b%s#nb (UTC Time)\nWeekly points limit: #b%d / %d#nb\n#iPoints earned from Season missions are not counted toward the weekly limit.#ni,Kết thúc mùa %s: #b%s#nb (Giờ UTC)\nGiới hạn điểm cho tuần này: #b%d / %d#nb\n#iPoint kiếm được thông qua các nhiệm vụ trong Mùa không được tính vào giới hạn hàng tuần.#ni
UI_BATTLEPASS_INFO8,%s ends at: #b%s#nb (UTC Time)\n#iSome rewards are enhanced after reaching level %d.#ni,Kết thúc mùa %s: #b%s#nb (Giờ UTC)\n#ni\n#iMột số phần thưởng được nâng cao sau khi đạt cấp %d#ni
UI_BATTLEPASS_INFO9,%s ends at: #b%s#nb (UTC Time),Kết thúc mùa %s: #b%s#nb (Giờ UTC)\n#ni
UI_REMOTE_SHOP_TITLE,Remote Shop,Remote Shop
UI_HALLOWEENPASS,Halloween Pass,Halloween Pass
UI_PURCHASE_BANK_EXTRA_BAG,Purchase Extra Bag,Purchase Extra Bag
UI_SEARCH_BANK_EXTRA_BAG,Bank Extra Bag,Bank Extra Bag
UI_EXTRA_BAG_FMT,Bank Extra Bag Time Remaining: %s,Bank Extra Bag Time Remaining: %s
UI_RAINBOWRACE_ITEMS,Rainbow Items,Rainbow Items
UI_RAINBOWRACE_ITEMS_INFO,Fly through items throughout the race to use them against others!,Bay qua các vật phẩm trong suốt cuộc đua để sử dụng chúng chống lại người khác!
UI_RAINBOWRACE_POINTS,Rank %d / %d (%d points),Rank %d / %d (%d points)
UI_RAINBOWRACE_FARWARNING,You've received a speed penalty for leaving the track - return now or you'll be disqualified!,"Giảm tốc độ, bay gần đường đua để tránh bị loại!"
UI_RAINBOWRACE_SPEEDMULTI,Current speed multiplier: %d,Hệ số nhân tốc độ hiện tại: %d
UI_RAINBOWRACE_APP_TITLE,Rainbow Race Application,Rainbow Race Application
UI_RAINBOWRACE_APP_CONFIRM,Registering costs %lld Penya. Continue?,Registering costs %lld Penya. Continue?
UI_RAINBOWRACE_APP_CURRENT,Registered Applicants: %d,Người nộp đơn hiện tại: %d
UI_RAINBOWRACE_APP_FEE,Application Fee: %lld Penya,Application Fee: %lld Penya
UI_RAINBOWRACE_APP_TIP,Register for the Rainbow Race,Đăng ký tham gia Rainbow Race.
UI_RAINBOWRACE_RANKING_TIP,View the rankings of the previous race.,Xem thứ hạng của cuộc đua trước.
UI_RAINBOWRACE_APP_DISABLE_TIP,Registration is not currently open.,Hiện tại không phải là thời gian nộp đơn.
UI_RAINBOWRACE_APP_TIMELEFT,Next Race: ,Next Race: 
UI_CREATEULTIMATEWEAPON_TITLE,Create Ultimate Weapon,Tạo vũ khí tối thượng
UI_CREATEULTIMATEWEAPON_DETAIL,"Level 150+ Unique weapons can be converted into Ultimate weapons.\nTo convert, your unique weapon must be upgraded to +10, and you must provide 3 Shining Oricalkums, 3 Ultimate Orbs, and 100,000,000 Penya. Ultimate weapons retain all elemental upgrades, piercings, and stats upon conversion.","Chuyển đổi Ultimate Weapon\nBạn có thể tạo Ultimate Weapon cho thiết bị cấp 140 trở lên. Bạn có thể chuyển đổi Weapon +10 thành Ultimate Weapon. Quá trình chuyển đổi sẽ không thất bại và để chuyển đổi, bạn sẽ cần 3 Shining Orikalkum, 3 Quả cầu tối thượng và 100 triệu Penya. Ultimate Weapon sẽ chuyển đổi giữ lại tất cả các nâng cấp nguyên tố và trạng thái Xuyên giáp."
UI_CREATEULTIMATEWEAPON_CONFIRM,Confirm Ultimate weapon conversion?,Bạn có muốn tiếp tục không?
UI_CREATEULTIMATEWEAPON_ERROR_ITEM,This item cannot be made Ultimate.,Vật phẩm này không thể sử dụng
UI_CREATEULTIMATEWEAPON_ERROR_UPGRADELEVEL,You can only convert +10 weapons.,Bạn chỉ có thể chuyển đổi vật phẩm ở cấp độ nâng cấp tối đa.
UI_ULTIMATECONVERTIBLE,Can be converted to Ultimate,Có thể chuyển đổi thành Ultimate Weapon
UI_ULTIMATE_RANDOMSTAT,Random Ultimate Stats,Random Stat thu được
UI_RESTAT_TITLE,Re-Stat,Re-Stat
UI_RESTATC_DESC,Do you wish to apply the Fixed Stat upgrade to the following item?\n(%s),Bạn có muốn áp dụng nâng cấp Chỉ số cố định cho vật phẩm sau không?\n(%s)
UI_RESTATR_DESC,Do you wish to apply the Random Stat upgrade to the following item?\n(%s),Bạn có muốn áp dụng nâng cấp Chỉ số ngẫu nhiên cho vật phẩm sau không?\n(%s)
UI_RESTATR2_DESC,Do you wish to apply the Random Special Option upgrade to the following item?\n(%s),Do you wish to apply the Random Special Option upgrade to the following item?\n(%s)
UI_ITEM_UPGRADE_PUT,Please input an item which you want to upgrade.,Vui lòng nhập vật phẩm bạn muốn nâng cấp.
UI_MATERIAL_ITEM_PUT,Please input a material item first.,Vui lòng nhập hạng mục vật liệu trước.
UI_ELEMENT_UPGRADE_ERROR_ITEM,This item cannot be used.,Vật phẩm này không thể sử dụng được.
UI_ULTIMATE_UPGRADE_UNSAFE,"Without a Scroll of XProtect, the item will be destroyed if upgrading fails.",Nếu không có Scroll of XProtect bạn sẽ mất vật phẩm trong trường hợp thất bại.
UI_MATERIAL_NAME,%s x%d,%s x%d
UI_MATERIAL_NAME_PLACEHOLDER,Material,Material
UI_PROTECTION_SCROLL_PLACEHOLDER,Protection Scroll,Protection Scroll
UI_ULTIMATE_PREFIX,[Ultimate],[Ultimate]
UI_TOOLTIP_DST_LAST_STAND,Last Stand Chance,Last Stand Chance
UI_TOOLTIP_DST_RIP_REFLEX,Riposte Reflex Chance,Riposte Reflex Chance
UI_TOOLTIP_DST_PRANK_ESCAPE,Prankster's Escape Chance,Prankster's Escape Chance
UI_TOOLTIP_DST_HEAL_GRACE,Healing Grace Chance,Healing Grace Chance
UI_TOOLTIP_DST_SPIRITUAL_CHARGE,Spiritual Overcharge Chance,Spiritual Overcharge Chance
UI_TOOLTIP_DST_AURABURST,Aura Burst Chance,Aura Burst Chance
UI_TOOLTIP_DST_WATERBOMB,Waterbomb Chance,Waterbomb Chance
UI_TOOLTIP_DST_SLOW_RATE,Dmg Slow Rate,Dmg Slow Rate
UI_TOOLTIP_DST_ARCANE,Arcane Insight Chance,Arcane Insight Chance
UI_MSGBOX_DISMANTLE,Dismantle,Dismantle
UI_PLAYERHOUSINGBUY_TITLE,Select House Template,Chọn mẫu nhà
UI_PLAYERHOUSINGBUY_INFO,Select a template for your house.\n\n#b#cffff0000Changing your house template will remove all currently placed decorations and NPCs! Save them to a preset to restore them later.#nc#nb,Chọn mẫu cho ngôi nhà của bạn. \n\n#b#cffff0000Thay đổi mẫu ngôi nhà của bạn sẽ xóa tất cả đồ trang trí khỏi ngôi nhà hiện tại của bạn! Đảm bảo nó được lưu trong cài đặt trước nếu bạn muốn giữ nó cho tương lai.#nc#nb
UI_PLAYERHOUSINGBUY_CONFIRM,Select Template,Chọn mẫu
UI_PLAYERHOUSINGBUY_MSGBOX_INFO,"Select this template?\n#bNote:#nb If you already own a house, this action will remove all currently placed decorations and NPCs.","Bạn có chắc chắn muốn chọn mẫu này không? \n\n#bLưu ý:#nb Nếu bạn đã sở hữu một ngôi nhà, nó sẽ thay đổi mẫu, nhưng tất cả các mô hình trang trí bạn đã đặt sẽ bị xóa!"
UI_PLAYERHOUSINGVISIT_TITLE,Visit a Friend's House,Visit a Friend's House
UI_PLAYERHOUSINGVISIT_INFO,Select a friend to visit. Only friends who are online and allow you to visit are listed here.,Select a friend to visit. Only friends who are online and allow you to visit are listed here.
UI_MESSENGER_MENU_HOUSINGVISIT_ALLOW,Allow house visits,Cho phép ghé thăm nhà bạn
UI_MESSENGER_MENU_HOUSINGVISIT_DENY,Deny house visits,Từ chối thăm nhà bạn
UI_GACHA_DESC_HOUSING,You will receive the following housing objects.,Bạn sẽ mở khóa được tất cả các mô hình dưới đây để trang trí cho ngôi nhà của mình.
UI_PLAYERHOUSINGVISIT_CONFIRM,Visit House,Thăm nhà
UI_HOUSINGSETUP_OBJECTSLIST,House inventory,House inventory
UI_HOUSINGSETUP_EDITIONMODE,Toggle edit,Toggle edit
UI_HOUSINGSETUP_RESET,Remove all objects,Xóa tất cả các đối tượng
UI_HOUSINGSETUP_RESET_MSGBOX_INFO,Return all placed housing objects to your house inventory? #bYou can place them again later.#nb,Bạn có chắc chắn muốn đặt lại đồ vật trong nhà của mình không? #bBạn vẫn có thể đặt lại đồ vật của mình#nb
UI_HOUSINGSETUP_PLACE_CONFIRM,Place Object,Đặt mục
UI_HOUSINGSETUP_PLACE_INFO,"Select a housing object and click Place Object, then:- Use the mouse wheel to rotate it\n- Hold the mouse wheel and move the mouse left/right to resize it\n- Left-click to finalize placement",Chọn mô hình trang trí bạn muốn sử dụng và nhấp vào địa điểm. Sau đó làm theo hướng dẫn: \n\n- Nhấp chuột trái để đặt\n- Bánh xe chuột để xoay\n- Nhấn bánh xe chuột và chuột trái/phải để thay đổi kích thước.
UI_TOOLTIP_HOUSENPC,"When placed, this house NPC grants the following bonuses:",Đặt NPC ngôi nhà đó để nhận các phần thưởng sau:
UI_HOUSINGSETUP_OBJECTS,Decorations,Các đối tượng
UI_HOUSINGSETUP_NPCS,NPCs,NPCs
UI_HOUSINGSETUP_FILTER_HDR,Filter,Bộ lọc
UI_HOUSINGSETUP_FILTER_HDR_ALL,All,Tất cả
UI_HOUSINGSETUP_FILTER_TREE,Trees,Cây
UI_HOUSINGSETUP_FILTER_OTHER,Other,Khác
UI_GUILDHOUSINGBIDS_INFO,"You can place a bid on this Guild Ship. In #b#u%s#nb#nu, the guild with the highest bid will gain ownership of this Guild Ship. \n\n#b#uNote:#nu#nb \n- You can only bid on one Guild Ship at a time. \n- The Penya used to place a bid is taken from your Guild Bank. \n- You can increase your bid at any time before the bidding period ends.","You can place a bid on this Guild Ship. In #b#u%s#nb#nu, the guild with the highest bid will gain ownership of this Guild Ship. \n\n#b#uNote:#nu#nb \n- You can only bid on one Guild Ship at a time. \n- The Penya used to place a bid is taken from your Guild Bank. \n- You can increase your bid at any time before the bidding period ends."
UI_GUILDHOUSINGBIDS_HDR,Guild Bids,Giá thầu của bang hội
UI_GUILDHOUSINGBIDS_PLACE,Place Bid,Đặt giá thầu
UI_GUILDHOUSINGBIDS_MSGBOX_INFO,Enter the amount you wish to bid. #b#uBids are placed using Penya from your Guild Bank.#nu#nb,Nhập số tiền bạn muốn đặt giá thầu. #b#uNgân hàng bang hội của bạn phải có đủ penya để chi trả cho giá thầu.#nu#nb
UI_GUILDHOUSINGBIDS_EMPTY,There are currently no bids for this Guild Ship.,Hiện tại không có hồ sơ dự thầu cho ngôi nhà đó.
UI_MAP_SHIP_TELEPORT,Teleport to Your Guild Ship,Dịch chuyển tức thời để giao
UI_MAP_SHIP_TOOLTIP_OWNED,%s's Guild Ship,Tàu thuộc sở hữu của bang hội [%s]
UI_GUILD_TAB_HOUSING,Ship,Ship
UI_GUILD_TAB_HOUSING_NEXTARTIFACTHDR,Next Artifact Placement:,Vị trí hiện vật tiếp theo trong:
UI_GUILD_TAB_HOUSING_PLACEARTIFACTHDR,Time Remaining to Select the Artifact Position:,Thời gian còn lại để chọn vị trí hiện vật:
UI_GUILD_TAB_HOUSING_TELEPORT,Teleport to Ship,Dịch chuyển tức thời để giao
UI_GUILD_TAB_HOUSING_BONUSESHDR,Current Guild Ship Bonuses,Tiền thưởng nhà cái hiện tại
UI_GUILDHOUSINGARTIFACT_MSGBOX_INFO,Are you sure you want your guild's artifact to spawn here? #b#cffff0000Note: A %s Penya fee will be taken from your guild's bank.#nc#nb,Bạn có chắc chắn muốn hiện vật của bang hội của mình xuất hiện ở đây không? #b#cffff0000Lưu ý: Một khoản phí %s penya sẽ được trừ từ ngân hàng bang hội của bạn.#nc#nb
UI_GUILD_POWER_GUILDHOUSE,Guild Ship Management,Quản lý Guild House
UI_MAP_GHARTIFACT_TOOLTIP,A Guild Ship Artifact is somewhere here...,Một hiện vật của Guild House ở đâu đó ở đây...
UI_GUILD_TAB_HOUSING_NOOWNED,Your guild does not own a Guild Ship.,Bang hội của bạn không sở hữu một ngôi nhà.
UI_GUILD_TAB_HOUSING_INFO,"If your guild owns a Guild Ship, every other Saturday you must place an Artifact at one of the designated locations. Placing an Artifact costs #b#u%s Penya#nu#nb.\n\nIf your guild does not own a Guild Ship, you can register for the next Artifact Battle for #b#u%s Penya#nu#nb for a chance to obtain one.\nYou can only apply or cancel up to 1 hour before the battle begins.\n\n\nOnce the Artifact is placed, your guild must defend it on the PK channel against other players. If you fail to defend it, you will lose ownership of the Guild Ship.\n\nIf you successfully defend it, #ba portion of the registration fee will be refunded.#nb","Nếu bang hội của bạn sở hữu một ngôi nhà bang hội, vào thứ Bảy cách tuần, bang hội của bạn sẽ cần đặt một Cổ vật có giá #b#u%s penyas#nu#nb, tại một vị trí đã chọn từ danh sách xác định. \n\nNếu bang hội của bạn không có hội quán, bạn có thể đăng ký trận chiến tạo tác tiếp theo với giá #b#u%s penyas#nu#nb và có cơ hội nhận được hội quán!\nBạn chỉ có thể đăng ký/hủy một giờ trước khi trận chiến bắt đầu.\n\n\nSau khi đã đặt, bang hội của bạn sẽ được yêu cầu bảo vệ bang hội đó trên kênh PK khỏi những người chơi khác, nếu không bạn sẽ mất quyền sở hữu ngôi nhà. \n\nNếu bảo vệ thành công, bạn sẽ nhận được #bphần thưởng đặc biệt và một phần trăm phí#nb sẽ được hoàn lại."
UI_HOUSINGSETUP_PRESETS,Presets,Thiết lập sẵn
UI_HOUSINGSETUP_MANAGE,Management,Quản lý
UI_HOUSINGPRESET_INFO,You can manage housing presets for this house template in this window. Click a preset to preview object and NPC placements.\n\n#b#uNote:#nb#nu Applying a preset will remove all currently placed decorations and NPCs. Only the NPCs you have placed will be saved to the preset list. Decorations or NPCs that have expired will not be placed when applying a preset.,Bạn có thể quản lý các thiết lập sẵn về nhà ở trong thế giới game trên trang này. Nhấp vào các thiết lập sẵn để xem trước vị trí đối tượng/NPC. \n\n#b#uLưu ý:#nb#nu Áp dụng thiết lập sẵn sẽ xóa tất cả các trang trí/NPC hiện tại. Chỉ những NPC bạn đặt vào mới được thêm vào danh sách của thiết lập sẵn. Một số mô hình/NPC là một phần của gói đã hết hạn có thể không được hiến thị khi áp dụng thiết lập sẵn.
UI_HOUSINGPRESET_HDR,Preset List,Danh sách các thiết lập sẵn
UI_HOUSINGPRESET_NEW,New,mới 
UI_HOUSINGPRESET_DELETE,Delete,xoá
UI_HOUSINGPRESET_APPLY,Apply,áp dụng
UI_HOUSINGPRESETS_MSGBOX_INFO,Preset Name,Tên của thiết lập sẵn
UI_HOUSINGPRESETS_ERROR_NAME,You have to set a name.,Bạn phải đặt một cái tên.
UI_HOUSINGPRESETS_ERROR_NAME_INVALID,The name you set for the preset is incorrect!,Tên bạn đặt trong thiết lập sẵn không chính xác!
UI_UPGRADE_GENERALTAB,General Upgrade,General Upgrade
UI_UPGRADE_ELEMENTTAB,Element Upgrade,Element Upgrade
UI_UPGRADE_PIERCINGTAB,Piercing,Piercing
UI_GUILD_TAB_HOUSING_VISITS,Allow Non-Guild Visitors,Cho phép khách từ bên ngoài viếng thăm
UI_HOUSINGSETUP_FILTER_CHAIR,Chair,Ghế
UI_HOUSINGSETUP_FILTER_SOFA,Sofa,Ghế trường kỷ
UI_HOUSINGSETUP_FILTER_LIGHT,Light,Ánh sáng
UI_HOUSINGSETUP_FILTER_DESK,Desk,Bàn làm việc
UI_HOUSINGSETUP_FILTER_TABLE,Table,Bàn
UI_HOUSINGSETUP_FILTER_DRAWER,Drawer,Ngăn kéo
UI_HOUSINGSETUP_FILTER_BED,Bed,Giường
UI_HOUSINGSETUP_FILTER_PLANT,Plant,Thực vật
UI_HOUSINGSETUP_FILTER_CLOSET,Closet,Buồng nhỏ
UI_HOUSINGSETUP_FILTER_BATH,Bath,Bồn tắm
UI_PLAYERHOUSINGBUY_SIZE_SMALL,S,S
UI_PLAYERHOUSINGBUY_SIZE_MEDIUM,M,M
UI_PLAYERHOUSINGBUY_SIZE_LARGE,L,L
UI_ACHIEVEMENTS_STAT_PAGE,Additional Stat Page,Trang thống kê bổ sung
UI_STAT_PAGE_SELECT,Select your stat page:,Chọn trang thống kê của bạn:
UI_HOUSINGSETUP_FILTER_FENCE,Fence,Hàng rào
UI_HOUSINGSETUP_FILTER_GRASS,Grass,cỏ
UI_HOUSINGSETUP_FILTER_ROCK,Rock,Búa
