Key,English,Vietnamese
TEXTCLIENT_PET_REROLL_LOWER,"You rolled the same or a lower level, so nothing changed.","Bạn đã tung số cùng hoặc thấp hơn, vì vậy không có gì thay đổi."
TEXTCLIENT_PET_ENERGYFULL,The energy bar is already full.,Thanh năng lượng đã đầy.
TEXTCLIENT_PET_NOTEGG,Cannot use on egg.,Không thể sử dụng trên trứng.
TEXTCLIENT_PET_TRANSMUTE,Your pet has got a new appearance!,Thú cưng của bạn đã có một diện mạo mới!
TEXTCLIENT_GUILDCOMBAT_REDCHIPS,%d Red Chips have been sent to your inventory or mail box.,%d Red Chips đã được gửi đến kho hoặc hộp thư của bạn.
TEXTCLIENT_PET_TRANSMUTE_CONF,Your pet will get a new appearance. Do you want to continue?,Thú cưng của bạn sẽ có một diện mạo mới. Bạn có muốn tiếp tục?
TEXTCLIENT_ITEM_TRANSMUTE_SUCCESS,You have transmuted your item!,Bạn đã chuyển đổi vật phẩm của mình!
TEXTCLIENT_ITEM_TRANSMUTE_INCOMPATIBLE,These items are not compatible for transmutation.,Những vật phẩm này không tương thích để chuyển đổi.
TEXTCLIENT_ITEM_TRANSMUTE_REMOVE,The transmutation has been removed.,Quá trình chuyển đổi đã bị loại bỏ.
TEXTCLIENT_ADDWARDROBE,The item has been added to your wardrobe.,Vật phẩm đã được thêm vào tủ quần áo của bạn.
TEXTCLIENT_GUILDWARCHANNEL,Unable to declare war in this channel.,Không thể tuyên chiến trong kênh này.
TEXTCLIENT_APP_BATTLEPASS,Flyff Pass,Flyff Pass
TEXTCLIENT_BATTLEPASS_MISSIONCOMPLETE,%s mission %s completed.,%s nhiệm vụ %s đã hoàn thành.
TEXTCLIENT_BATTLEPASS_GETPOINTS,You received %d %s points.,Bạn đã nhận được %d %s điểm.
TEXTCLIENT_BATTLEPASS_RESET,The %s season has been reset!,Phần %s đã được khởi động lại!
TEXTCLIENT_BATTLEPASS_NEWRANK,You reached the %s grade %d!,Bạn đã đạt điểm %s %d!
TEXTCLIENT_BATTLEPASS_NEWBONUSRANK,You reached the %s bonus grade %d+%d!,You reached the %s bonus grade %d+%d!
TEXTCLIENT_BATTLEPASS_ENDED,There is no more active Flyff Pass.,Battle Pass đã kết thúc.
TEXTCLIENT_BATTLEPASS_PAID,Thank you for purchasing the Extended %s!,Cảm ơn bạn đã mua Extended %s!
TEXTCLIENT_BATTLEPASS_PURCHASE_PAID,Purchase the Extended %s to receive more rewards!,Mua Extended %s để nhận thêm phần thưởng!
TEXTCLIENT_GUILDCOMBAT80_MAXLEVEL,Only characters level 80 or less can apply to this Lv80 Guild Siege.,Chỉ những nhân vật cấp 80 trở xuống mới có thể áp dụng Lv80 Guild Siege.
TEXTCLIENT_GUILDCOMBAT60_MAXLEVEL,Only characters who did not complete the second class change can apply to this Lv60 Guild Siege.,Chỉ những nhân vật không hoàn thành thay đổi lớp thứ hai mới có thể áp dụng Lv60 Guild Siege.
TEXTCLIENT_GUILDCOMBAT165_MAXLEVEL,Only characters who did not complete the third class change can apply to this Lv165 Guild Siege.,Only characters who did not complete the third class change can apply to this Lv165 Guild Siege.
TEXTCLIENT_GUILDCOMBAT_ENTER1,The Lv80 Guild Siege is held for this week.,Lv80 Guild Siege được tổ chức trong tuần này.
TEXTCLIENT_GUILDCOMBAT_ENTER2,The Lv60 Guild Siege is held for this week.,Lv80 Guild Siege được tổ chức trong tuần này.
TEXTCLIENT_GUILDCOMBAT_NEXT_COMBAT1,Today's Lv80 Guild Siege will not be held due to lack of participants.,Today's Lv80 Guild Siege will not be held due to lack of participants.
TEXTCLIENT_GUILDCOMBAT_NEXT_COMBAT2,Today's Lv60 Guild Siege will not be held due to lack of participants.,Today's Lv60 Guild Siege will not be held due to lack of participants.
TEXTCLIENT_GUILDCOMBAT_END1,The Level 80 Guild Siege has ended.,Level 80 Guild Siege đã kết thúc.
TEXTCLIENT_GUILDCOMBAT_END2,The Level 60 Guild Siege has ended.,Level 60 Guild Siege đã kết thúc.
TEXTCLIENT_GUILDCOMBAT_CHIPS,%d %s have been sent to your inventory or mail box.,%d %s đã được gửi đến bảng kê tài nguyên hoặc hộp thư của bạn.
TEXTCLIENT_GUILDCOMBAT_OPEN_MSG1,"From now on, Atlas in Flarine can let you into the Lv80 Guild Siege arena.","Từ bây giờ, Atlas in Flarine có thể cho phép bạn tham gia đấu trường Guild Siege Lv80."
TEXTCLIENT_GUILDCOMBAT_OPEN_MSG2,"From now on, Olivia in Flarine can let you into the Lv60 Guild Siege arena.","Từ bây giờ, Olivia in Flarine có thể cho phép bạn tham gia đấu trường Guild Siege Lv80."
TEXTCLIENT_GUILDCOMBAT_ANOTHER,Another Guild Siege is happening.,Guild Siege khác đang diễn ra.
TEXTCLIENT_SKILL_ROOT,You cannot move right now.,Bạn không thể di chuyển ngay bây giờ được.
TEXTCLIENT_WORLDBOSS_KILLED,%s has fallen!,%s đã giảm!
TEXTCLIENT_EVENT_REQGUILD,You should join a Guild to participate to the event!,Bạn nên tham gia Guild để tham gia sự kiện!
TEXTCLIENT_GUILD_WORLDCUP_POINTS,%s brought %d GET'EM B'ALL points to the Guild (Total: %d)!,%s đã mang về %d điểm GET'EM B'ALL cho Hội (Tổng cộng: %d)!
TEXTCLIENT_WORLDCUP_RANKING_MAIL,Congratulations for your rank %d in the GET'EM B'ALL ranking!,Chúc mừng bạn đã xếp hạng %d trong bảng xếp hạng GET'EM B'ALL!
TEXTCLIENT_REMOVEPIERCING_NOSELECTION,You need to select a card to remove !,Bạn cần chọn một thẻ để xóa !
TEXTCLIENT_REMOVEPIERCING_NOCARD,The slot you selected has no card in it !,Vị trí bạn đã chọn không có thẻ trong đó !
TEXTCLIENT_DUNGEON_FAIL_ENTER,Unable to enter the dungeon.,Không thể vào ngục tối.
TEXTCLIENT_DUNGEON_FAIL_LEADER,Your leader must enter the dungeon first.,Leader của bạn phải vào ngục tối trước.
TEXTCLIENT_DUNGEON_START,%s started the dungeon %s!,%s đã bắt đầu dungeon %s!
TEXTCLIENT_DUNGEON_START_DIFFICULTY,%s started the dungeon %s (%s)!,%s đã bắt đầu ngục tối %s (%s)!
TEXTCLIENT_DUNGEON_FULL,Too many players are in this dungeon. Please wait a moment.,Quá nhiều người chơi đang ở trong ngục tối. Xin vui lòng chờ trong giây lát.
TEXTCLIENT_DUNGEON_NOTRANS,You cannot enter an instanced dungeon while you are using a Trans.,Bạn không thể vào ngục tối trong khi đang sử dụng Trans.
TEXTCLIENT_DUNGEON_NOTRANSUSE,You cannot use a Trans inside of an instanced dungeon.,Bạn không thể sử dụng Trans bên trong ngục tối.
TEXTCLIENT_DUNGEON_CLOSING,The previous instance is closing. Please wait a moment.,Phiên bản trước đang đóng. Xin vui lòng chờ trong giây lát.
TEXTCLIENT_DUNGEON_GROUP_FULL,This dungeon does not allow more than %d group members.,Ngục tối này không cho phép nhiều hơn %d thành viên trong nhóm tiến vào.
TEXTCLIENT_DUNGEON_NOENTRY,Entrance is not allowed for now.,Lối vào không được phép cho bây giờ.
TEXTCLIENT_DUNGEON_KILL_TIMER,%d minute(s) remaining to clear %d monsters,%d minute(s) còn lại để dọn %d monsters
TEXTCLIENT_DUNGEON_TIMEOUT,"Time is up, you failed the dungeon...","Thời gian đã hết, bạn đã thất bại trong ngục tối..."
TEXTCLIENT_LACKITEM,You do not have the required items.,Bạn không có các vật phẩm cần thiết.
TEXTCLIENT_DUNGEON_ENTER,Prepare yourself!,Chuẩn bị cho mình!
TEXTCLIENT_DUNGEON_CHANNEL,Your dungeon is running on another channel.,Dungeon của bạn đang chạy trên một kênh khác.
TEXTCLIENT_DUNGEON_COOLDOWN,Please wait before challenging this dungeon again.,Vui lòng đợi trước khi thực hiện thử thách ngục tối này một lần nữa.
TEXTCLIENT_DUNGEON_PARTY_REQ,You must be in a Party to enter this dungeon.,Bạn phải tham gia Party để vào được ngục tối này.
TEXTCLIENT_DUNGEON_GUILD_REQ,You must be in a Guild to enter this dungeon.,Bạn phải ở trong một Guild để vào ngục tối này.
TEXTCLIENT_GUILDCOMBAT_NOMASTERS,You cannot join a Lv80 Guild Siege or Lv60 Guild Siege when doing a master quest!,Bạn không thể tham gia Lv80 Guild Siege hoặc Lv60 Guild Siege khi đang thực hiện nhiệm vụ chính!
TEXTCLIENT_ACHIEVEMENT_SKILLUNLOCK,You unlocked skill [%s] lv.%d!,Bạn đã mở khóa skill [%s] lv.%d!
TEXTCLIENT_THIEFSANTAHUNT_RANKING_MAIL,Congratulations for your rank %d in the Thief Santa Hunt ranking!,Chúc mừng bạn đã xếp hạng %d trong Thief Santa Hunt ranking!
TEXTCLIENT_THIEFSANTAHUNT_RANKING_MAIL1,Congratulations for reaching %d points in the Thief Santa Hunt ranking!,Xin chúc mừng bạn đã đạt được %d điểm trong Thief Santa Hunt ranking!
TEXTCLIENT_THIEFSANTAHUNT_RECEIVE,You received %d Thief Santa Hunting Points (Total %d)!,Bạn đã nhận được %d Thief Santa Hunting Points (Tổng %d)!
TEXTCLIENT_APP_LOTTERY,Lottery,Lottery
TEXTCLIENT_LOTTERY_LOWLEVEL,"Your level is too low, you must be level %d minimum to start this lottery!","Cấp độ của bạn quá thấp, tối thiểu bạn phải ở cấp độ %d để bắt đầu xổ số này!"
TEXTCLIENT_LOTTERY_HIGHLEVEL,"Your level is too high, you must be level %d maximum to start this lottery!","Cấp độ của bạn quá cao, bạn phải ở cấp độ tối đa %d để bắt đầu xổ số này!"
TEXTCLIENT_LOTTERY_ITEMSMISSING,You must have %d %s to start this lottery!,Bạn phải có %d %s để bắt đầu xổ số này!
TEXTCLIENT_LOTTERY_ERRORSTARTED,You already started a lottery! Wait for it to finish!,Bạn đã bắt đầu chơi xổ số! Chờ cho nó kết thúc!
TEXTCLIENT_LOTTERY_NOREWARD,Unlucky.. You got no reward this time!,Thật không may.. Lần này bạn không nhận được phần thưởng nào!
TEXTCLIENT_LOTTERY_NOFREESPINS,You don't have any free spins left!,Bạn không còn bất kỳ vòng quay miễn phí nào!
TEXTCLIENT_LOTTERY_FREESPIN,You can now claim your free Lottery Wheel spin!,Bây giờ bạn có thể yêu cầu vòng quay Xổ số miễn phí của mình!
TEXTCLIENT_APP_EVENTPASS,Lunar Pass,Lunar Pass
TEXTCLIENT_BATTLEPASS_REWARD,You need to be at least level %d to claim %s rewards!,Bạn cần đạt ít nhất cấp độ %d để nhận phần thưởng %s!
TEXTCLIENT_EXCHANGECONSUME_ERROR,You already have one buff of that type active.,Bạn đã có một buff thuộc loại đó đang hoạt động.
TEXTCLIENT_GUILD_NOTFOUND,The guild %s was not found.,Không tìm thấy guild %s.
TEXTCLIENT_GM_WARNING_MISSING,You must provide a reason.,Bạn phải cung cấp một lý do.
TEXTCLIENT_GM_WARNING,You have received a warning from %s: %s,Bạn đã nhận được cảnh báo từ %s: %s
TEXTCLIENT_GM_WARNING_FEEDBACK,%s has been warned.,%s đã được cảnh báo.
TEXTCLIENT_GM_WARNING_FEEDBACK2,"%s is offline, but the warning was logged anyway.","%s không trực tuyến, nhưng cảnh báo vẫn được ghi lại."
TEXTCLIENT_DUNGEON_KILL_MONSTER_TIMER,%d minute(s) remaining to kill %s,Còn %d minute(s) để tiêu diệt %s
TEXTCLIENT_DUNGEON_KILL_MONSTER_TIMER_N,%d minute(s) remaining to kill %dx %s,Còn %d minute(s) để tiêu diệt %dx %s
TEXTCLIENT_TICKETEXPIRED,Your ticket has expired! You were teleported back to Madrigal!,Vé của bạn đã hết hạn! Bạn đã được dịch chuyển trở lại Madrigal!
TEXTCLIENT_PETCAGE_FAIL01,The pet inside did not survive.,Pet bên trong đã không sống sót.
TEXTCLIENT_MINTARGETLEVEL,This item can only be used on items level %d and above.,Vật phẩm này chỉ có thể được sử dụng trên các vật phẩm cấp %d trở lên.
TEXTCLIENT_DUNGEON_MAXENTRY,Your reached the maximum entrance amount for today.,Bạn đã đạt đến số tiền truy cập tối đa cho ngày hôm nay.
TEXTCLIENT_DUNGEON_MAXINSTANCE,You already have %d dungeon running. Please wait.,Bạn đã có %d dungeon đang chạy. Vui lòng chờ.
TEXTCLIENT_DUNGEON_RATELIMIT,Too many players are starting dungeons. Please try again soon.,Quá nhiều người chơi đang khởi động dungeons. Vui lòng thử lại sớm.
TEXTCLIENT_DUNGEON_FAILMASTER,You cannot enter dungeons while on a Master quest.,Bạn không thể vào dungeons khi đang thực hiện Master quest.
TEXTCLIENT_ITEM_PK,This item is only usable on a PK Channel.,Vật phẩm này chỉ sử dụng được trên PK Channel.
TEXTCLIENT_DUNGEON_RANKING_MAIL,Congratulations for your rank %d in the %s!,Chúc mừng bạn đã xếp hạng %d trong %s!
TEXTCLIENT_DUNGEON_WINNER,This week's winner of the %s is %s Guild,Người chiến thắng %s tuần này là %s Guild
TEXTCLIENT_DUNGEON_NOWINNER,There is no winning Guild of the %s,Không có Guild of the %s nào chiến thắng
TEXTCLIENT_CHANNELPK,You cannot teleport on a non-PK channel while using a PK ticket,Bạn không thể dịch chuyển tức thời trên non-PK channel trong khi sử dụng PK ticket
TEXTCLIENT_DUNGEON_CLEARED,Dungeon cleared in %s!,Dungeon đã hoàn thành sau %s!
TEXTCLIENT_DUNGEONFORCEDSPAWN,Congratulations! You killed all the %s(s)! Boss will spawn with a bonus!,Chúc mừng! Bạn đã giết tất cả %s(s)! Boss sẽ xuất hiện với tiền thưởng!
TEXTCLIENT_SOMEONEUSING,Another player is using this! Please wait..,Một người chơi khác đang sử dụng điều này! Vui lòng đợi..
TEXTCLIENT_NOTUSESKILL_ITEMUSE_CUMULABLE,The item %s is only cumulable if the buff is the exact same item. Current buff item %s.,Mục %s chỉ có thể tích lũy nếu buff là chính xác mục tiêu. Mục tiêu buff hiện tại là %s.
TEXTCLIENT_COSTUMECOLLECTION_ISEVENTUSED,Costume is already used.,Trang phục đã được sử dụng.
TEXTCLIENT_COSTUMECOLLECTION_NOTHING,You have nothing to submit.,Bạn không có gì để nộp.
TEXTCLIENT_APP_EVENTS,Events,Sự kiện 
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_1,You have nothing to submit.,Bạn không có gì để nộp.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_2,Achievement collection error 02.,Lỗi thu thập thành tích 02.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_3,Achievement collection error 03.,Lỗi thu thập thành tích 03.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_4,Achievement collection error 04.,Lỗi thu thập thành tích 04.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_5,Costume is already used.,Trang phục đã được sử dụng.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_6,Achievement collection error 06.,Lỗi thu thập thành tích 06.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_7,Achievement collection error 07.,Lỗi thu thập thành tích 07
TEXTCLIENT_ACHIEVEMENT_COLLECTIONSUCCESS,Costumes successfully submitted.,Trang phục đã được gửi thành công.
TEXTCLIENT_ACHIEVEMENT_LEVEL,"You reached %d of ""%s""",Bạn đã đạt được %d trong số ''%s''
TEXTCLIENT_MESSAGE_TOO_LONG,Your message exceeds the maximum length.,Thông điệp của bạn vượt quá độ dài tối đa.
TEXTCLIENT_FREEZE_NOTUSE,You cannot teleport if you're frozen.,Bạn không thể di chuyển nếu đang bị đóng băng.
TEXTCLIENT_MINLVLTRADE,You must reach level %d to trade premium items.,Bạn phải đạt cấp độ %d để giao dịch các vật phẩm cao cấp.
TEXTCLIENT_MINLVLMOTION,You must reach level %d to use this emote.,Bạn phải đạt cấp độ %d để sử dụng hành động này.
TEXTCLIENT_APP_SWITCHEQUIP,Switch Equip,Switch Equip
TEXTCLIENT_SWITCHEQUIP_NOTUSEITEM,You can only equip items from the SwitchEquip menu/shortcut.,"""Bạn chỉ có thể trang bị các mặt hàng từ menu / phím tắt SwitchEquip."
TEXTCLIENT_SWITCHEQUIP_SUCCESS_UPDATED,You Successfully updated preset %s!,Bạn đã cập nhật bộ cài đặt %s thành công!
TEXTCLIENT_SWITCHEQUIP_ERROR_COUNT,You have too many presets!,Bạn có quá nhiều bộ cài đặt!
TEXTCLIENT_SWITCHEQUIP_SUCCESS_ADD,You successfully created preset %s!,Bạn đã tạo bộ cài đặt %s thành công!
TEXTCLIENT_SWITCHEQUIP_SUCCESS_DELETED,You successfully deleted preset %s!,Bạn đã xóa bộ cài đặt %s thành công!
TEXTCLIENT_SWITCHEQUIP_USEBATTLEPASS,This preset is only available with the Extended Flyff Pass.,"""Bạn không còn quyền truy cập vào bộ cài đặt này nữa.. Bạn cần có Battle Pass để sử dụng nó."
TEXTCLIENT_SWITCHEQUIP_ERROR_REQUIREMENT,You cannot add %s to the preset equipment. Requirements not met.,Bạn không thể thêm %s vào trang bị cài đặt trước. Yêu cầu không đáp ứng được.
TEXTCLIENT_SWITCHEQUIP_ERROR_REQUIREMENT_KEEPTIME,You first need to equip that item once before adding it to the preset equipment.,Bạn cần trang bị mặt hàng đó ít nhất một lần trước khi thêm nó vào trang bị cài đặt trước.
TEXTCLIENT_SWITCHEQUIP_USEWAIT,Please wait a little before using another switch.,Vui lòng đợi một chút trước khi sử dụng chuyển đổi khác.
TEXTCLIENT_PVPCONTEST_NOGUILD,You need a guild and be the leader to register.,Bạn cần gia nhập một bang và trở thành lãnh đạo để đăng ký.
TEXTCLIENT_PVPCONTEST_ALREADYREGISTERED,Your guild is already registered for the FWC PVP Contest!,Bang của bạn đã đăng ký tham gia PVP FWC Contest!
TEXTCLIENT_PVPCONTEST_NOTCLOSED,You can't register now. FWC PVP Contest has already started or will start tomorrow!,Bạn không thể đăng ký vào lúc này. PVP FWC Contest đã bắt đầu hoặc sẽ bắt đầu vào ngày mai!
TEXTCLIENT_PVPCONTEST_COMPOSITIONNOTCLOSED,You can't change your participating players now. FWC PVP Contest has already started or will start tomorrow!,Bạn không thể thay đổi các người chơi tham gia của mình vào lúc này. PVP FWC Contest đã bắt đầu hoặc sẽ bắt đầu vào ngày mai!
TEXTCLIENT_PVPCONTEST_NOTREGISTERED,Your guild is not registered for the FWC PVP Contest.,Bang của bạn chưa đăng ký tham gia PVP FWC Contest.
TEXTCLIENT_PVPCONTEST_COMPOSITIONSUCCESS,You successfully set your player composition!,Bạn đã thiết lập thành công thành phần người chơi của mình!
TEXTCLIENT_PVPCONTEST_REGISTRATIONSUCCESS,You successfully registered your guild for the FWC PVP Contest!,Bạn đã đăng ký bang của mình thành công cho PVP FWC Contest!
TEXTCLIENT_PVPCONTEST_NOGOLDS,You need at least %s Penya to register to the FWC PVP Contest!,Bạn cần ít nhất %s penyas để đăng ký tham gia PVP FWC Contest!
TEXTCLIENT_PVPCONTEST_STATE_REGISTRATIONS,Registrations for FWC PVP Contest are now open! ,Đăng ký cho PVP FWC Contest đang mở!
TEXTCLIENT_PVPCONTEST_STATE_PRELIMINARY,Preliminaries will start from now on!,Vòng sơ loại sẽ bắt đầu từ bây giờ!
TEXTCLIENT_PVPCONTEST_STATE_BACKUP,Backup Match will start from now on!,Trận đấu dự phòng sẽ bắt đầu từ bây giờ!
TEXTCLIENT_PVPCONTEST_STATE_FINALS,Final Matchs will start from now on!,Trận đấu cuối cùng sẽ bắt đầu từ bây giờ!
TEXTCLIENT_PVPCONTEST_HAVENOT_PLAYER,You need to select players to participate the FWC PVP Contest!,Bạn cần chọn người chơi để tham gia FWC PVP Contest!
TEXTCLIENT_PVPCONTEST_SELECTION_MAX,You can only select %d players maximum!,Bạn chỉ có thể chọn tối đa %d người chơi!
TEXTCLIENT_PVPCONTEST_LIMIT_LEVEL_NOTICE,Selected player must be at least level %d!,Người chơi được chọn ít nhất phải ở cấp độ %d!
TEXTCLIENT_PVPCONTEST_ALREADY_ENTRY,That player is already selected! Please pick another.,Người chơi đó đã được lựa chọn! Hãy chọn người chơi khác
TEXTCLIENT_PVPCONTEST_HAVENOT_MASTER,Guild leader has to participate to the FWC PVP Contest!,Người đứng đầu Guild phải tham dự FWC PVP Contes!
TEXTCLIENT_PVPCONTEST_PRESTATE_PRELIMINARY,Registrations for FWC PVP Contest will end in an hour! Make sure you registered your guild to participate!,Cổng đăng ký cho FWC PVP Contest sẽ đóng trong vòng 1 giờ nữa! các Guid hãy đăng ký ngay để không bỏ lỡ cuộc thi hấp dẫn!
TEXTCLIENT_PVPCONTEST_SELECTEDPLAYERS_EMPTY,There was an error with fetching your selected players list. Please try again.,Đã xảy ra lỗi khi tìm danh sách người chơi đã chọn của bạn. Vui lòng thử lại.
TEXTCLIENT_PVPCONTEST_SELECTEDMATCH_ERROR,You need to select a match.,Bạn cần lựa chọn trận đấu.
TEXTCLIENT_PVPCONTEST_SELECTEDMATCH_CONFIRM,"Thank you for confirming, your next match will start at %02d:%02d today.","Cảm ơn bạn đã xác nhận, trận đấu của bạn sẽ bắt đầu lúc %02d:%02d hôm nay."
TEXTCLIENT_PVPCONTEST_NO_MEMBER,"Unable to use the member management function during FWC PVP Contest, or you're trying to edit a member that has been selected for the registration.","Không thể sử dụng chức năng quản lý thành viên khi FWC PVP Contest diễn ra, hoặc bạn đang cố chỉnh sửa thành viên đã được đăng ký trước đó."
TEXTCLIENT_PVPCONTEST_NOT_CHANGE_NAME,You cannot change your guild name during FWC PVP Contest.,Bạn không thể thay đổi tên của Guid trong quá trình FWC PVP Contest diễn ra.
TEXTCLIENT_PVPCONTEST_NOT_CHANGE_LOGO,You cannot change your guild logo during FWC PVP Contest.,Bạn không thể thay đổi logo của Guild trong khi FWC PVP Contest diễn ra.
TEXTCLIENT_PVPCONTEST_NOT_WAR,Unable to declare war during FWC PVP Contest.,Không thể tuyên chiến trong khi FWC PVP Contest diễn ra.
TEXTCLIENT_PVPCONTEST_CANNOT_FRIENDADD,You cannot add friends in the FWC PVP Contest.,Bạn không thể thêm bạn trong khi FWC PVP Contest diễn ra.
TEXTCLIENT_PVPCONTEST_CANNOT_PARTY,You cannot make a party in the FWC PVP Contest.,Bạn không thể tổ đội trong khi FWC PVP Contest diễn ra.
TEXTCLIENT_PVPCONTEST_NO_OUTWAR,You cannot use Blinkwings to escape the FWC PVP Contest.,Bạn không thể sử dụng Blinkwings để thoát khỏi FWC PVP Contest.
TEXTCLIENT_PVPCONTEST_MATCHEND_WINNER,Match has ended! Winner is %s!,Trận đấu đã kết thúc! Người chiến thắng là %s!
TEXTCLIENT_PVPCONTEST_MATCHEND_NOWINNER,Match has ended! There was no winner this time!,Trận đấu đã kết thúc! Lần này không có người chiến thắng!
TEXTCLIENT_PVPCONTEST_CAPTION_WAITINGOPPONENT,Waiting for opponent.. ,Đang chờ đối thủ..
TEXTCLIENT_PVPCONTEST_CAPTION_PREPARE,Preparation phase. Match will start in: ,Preparation phase. Match will start in: 
TEXTCLIENT_PVPCONTEST_CAPTION_FIGHT,End combat  ,Kết thúc trận chiến
TEXTCLIENT_PVPCONTEST_CAPTION_ENDING,Match has ended! You will be teleported on Madrigal in ,Trận đấu đã kết thúc! Bạn sẽ được dịch chuyển tới Madrigal trong 
TEXTCLIENT_PVPCONTEST_SCHEDULES_LEADER,Only the leader can select match schedules!,Chỉ có người lãnh đạo mới có thể chọn lịch thi đấu!
TEXTCLIENT_PVPCONTEST_ALREADYPLAYEDTODAY,You already played a match today! You can't select another schedule.,Hôm nay bạn đã chơi một trận rồi! Bạn không thể chọn lịch trình khác.
TEXTCLIENT_PVPCONTEST_CANTTELEPORT,You can't teleport in the match anymore. Match has started.,Bạn không thể dịch chuyển tức thời trong trận đấu nữa. Trận đấu đã bắt đầu.
TEXTCLIENT_PVPCONTEST_TELEPORTNOMATCH,Teleportation is not possible since there is no match waiting for you.,Dịch chuyển tức thời là không thể vì không có trận đấu nào đang chờ bạn.
TEXTCLIENT_PVPCONTEST_NOOPPONENT,"No opponent joined! Match will then end, giving you the victory!","Không có đối thủ tham gia! Trận đấu sau đó sẽ kết thúc, mang về cho bạn chiến thắng!"
TEXTCLIENT_PVPCONTEST_NOOPPONENTWIN,No opponent was found for your match! We then considered your match as won!,Không tìm thấy đối thủ nào cho trận đấu của bạn! Vậy thì chúng tôi coi trận đấu của bạn là đã thắng!
TEXTCLIENT_PVPCONTEST_KILLNOTIFICATION,[%s] %s killed [%s] %s!,[%s] %s đã giết [%s] %s!
TEXTCLIENT_PVPCONTEST_KILLNOTIFICATION_KILLINGSPREE_STOP,[%s] %s killed [%s] %s and stopped their killing spree!,[%s] %s killed [%s] %s and stopped their killing spree!
TEXTCLIENT_PVPCONTEST_KILLNOTIFICATION_KILLINGSPREE,[%s] %s is on a killing spree!,[%s] %s is on a killing spree!
TEXTCLIENT_PVPCONTEST_MATCHSOON,You can't change your participation now. Matches are starting soon!,Bạn không thể thay đổi sự tham gia của bạn bây giờ. Các trận đấu sắp bắt đầu!
TEXTCLIENT_PVPCONTEST_PLAYERNOTJOINED_LIVES,A player has not joined or has left the match! Total guild remaining lives have been decreased by %d!,Một người chơi chưa tham gia hoặc đã rời khỏi trận đấu! Tổng số mạng sống còn lại của bang hội đã giảm %d!
TEXTCLIENT_PVPCONTEST_PRELIMINARYMATCHESENDANNOUNCEMENT,The FWC PVP Contest Preliminary %d:%d UTC matches have ended! The next matches will start at %d:%d UTC!,Các trận đấu sơ bộ FWC PVP Contest Preliminary %d:%d UTC đã kết thúc! Các trận đấu tiếp theo sẽ bắt đầu lúc %d:%d UTC!
TEXTCLIENT_TRANSITEM_TRANSY,Your transmuted item does not have an equivalent item for the other gender. Please consider removing the transmutation or trying a different item.,Vật phẩm bạn muốn chuyển đổi không có phiên bản tương đương cho giới tính khác. Vui lòng xem xét việc hủy chuyển đổi hoặc thử với vật phẩm khác. 
TEXTCLIENT_PVPCONTEST_WINNER_GUILD,The FWC PVP Contest has ended! The winner is: %s! Congratulations!,FWC PVP Contest đã kết thúc! Nhà vô địch là: %s! Xin chúc mừnggg! 
TEXTCLIENT_PVPCONTEST_WINNER_NOGUILD,The FWC PVP Contest has ended on a draw! Congratulations!,FWC PVP Contest đã kết thúc với tỷ số hòa! Xin chúc mừng! 
TEXTCLIENT_PVPCONTEST_NOMATCHS,There is no match to spectate.,Không có trận đấu nào để xem. 
TEXTCLIENT_PVPCONTEST_SPECT_ERROR_1,You can't spectate if you're already participating in a match.,Bạn không thể xem trận đấu này nếu bạn đang tham gia 1 trận đấu khác.
TEXTCLIENT_PVPCONTEST_SPECT_ERROR_2,The match you're trying to spectate is ending. Please select another one.,Trận đấu bạn muốn xem đã kết thúc. Xin hãy lựa chọn trận đấu khác.
TEXTCLIENT_PVPCONTEST_RANK34,"You lost that match, but you will have the opportunity to compete in a final match for the 3rd rank against the other losing guild when the final match takes place. Best of luck!","Bạn đã thua trận đấu đó, nhưng bạn sẽ có cơ hội thi đấu trận chung kết để tranh hạng 3 với bang hội thua cuộc còn lại khi trận đấu cuối cùng diễn ra. May mắn nhất!"
TEXTCLIENT_SERVERTRANSFER,You have requested a server transfer to %s.,Bạn đã yêu cầu chuyển máy chủ tới %s.
TEXTCLIENT_RPS_DAILYLIMITOVER,You've used all the chances for today.,Bạn đã tận dụng mọi cơ hội cho ngày hôm nay.
TEXTCLIENT_RPS_SOLDOUT,All the rewards for today are gone. See you tomorrow.,Tất cả phần thưởng ngày hôm nay đã hết...Hẹn gặp bạn ngày mai.
TEXTCLIENT_RPS_ISOPENED,You are already speaking with this NPC.,Bạn đã nói chuyện với NPC này.
TEXTCLIENT_RPS_MINTARGETLEVEL,Only available to level %d or above.,Chỉ khả dụng cho cấp %d trở lên.
TEXTCLIENT_RPS_PLAYABLE,You can't play Lucky RPS. Check your state.,Bạn không thể chơi Lucky RPS. Kiểm tra trạng thái của bạn.
TEXTCLIENT_RPS_DAYCHANGE,You do not have the right to acquire the item.,Bạn không có quyền để có được món hàng.
