Key,English,Portuguese
UI_PVPCONTEST_SELECT_COMPLETE,Complete,Completar
UI_PVPCONTEST_SELECT_COMPLETE_TIP,Complete the entry list.,Completar a lista de entrada.
UI_PVPCONTEST_SELECT_REMAKE,Remake,Refazer
UI_PVPCONTEST_SELECT_REMAKE_TIP,Remake the entry list.,Refazer a lista de entrada.
UI_PVPCONTEST_SELECT_INFO,Register your team. You can select a maximum of %d participating players. #b#cffff0000You CANNOT change the participating members later after registering.#nc#nb,Registre sua equipe. Você pode selecionar no máximo %d jogadores participantes. #b#cffff0000Você NÃO PODE mudar os membros participantes depois de registrar.#nc#nb
UI_PVPCONTEST_SELECT_ENTRANT_TIP,A maximum of %d members can join the FWC PvP Contest. Choose your best players wisely.,No máximo %d membros podem participar do Concurso PVP FWC. Escolha seus melhores jogadores cuidadosamente.
UI_PVPCONTEST_SELECTMATCH,Select Match,Selecionar Partida
UI_PVPCONTEST_SELECTMATCH_TOOLTIP,Select today's match schedule.,Selecionar a programação de partidas de hoje.
UI_PVPCONTEST_MATCH_TITLE,Select today's match,Selecionar a partida de hoje
UI_PVPCONTEST_MATCH_INFO,"Select today's match schedules. Please note that if you're not here in time, your opponent will receive an #binstant#nb win. You can only pick #bone#nb match per day.","Selecionar as programações de partidas de hoje. Por favor, note que se você não chegar a tempo, seu oponente receberá uma #bvitória instantânea#nb. Você só pode escolher #buma#nb partida por dia."
UI_PVPCONTEST_MATCH_SELECT,Select match,Selecionar partida
UI_PVPCONTEST_TELEPORT,Your match will start in a few minutes. Do you want to teleport to the match arena? #b#cffff0000Declining means you won't be able to join later.#nc#nb,Sua partida começará em poucos minutos. Você deseja se teleportar para a arena da partida? #b#cffff0000Recusar significa que você não poderá participar depois.#nc#nb
UI_PVPCONTEST_JOINWAR_RANDOM,Random,Aleatório
UI_PVPCONTEST_JOINWAR_TITLE,Select Entry Zone,Local de Ressurreição
UI_PVPCONTEST_JOINWAR_1_TIP,You have entered zone 1.,Você entrou na 1ª área.
UI_PVPCONTEST_JOINWAR_2_TIP,You have entered zone 2.,Você entrou na 2ª área.
UI_PVPCONTEST_JOINWAR_3_TIP,You have entered zone 3.,Você entrou na 3ª área.
UI_PVPCONTEST_JOINWAR_4_TIP,You have entered zone 4.,Você entrou na 4ª área.
UI_PVPCONTEST_JOINWAR_SELECT,Select the zone you wish to enter.,Selecione a área que deseja entrar.
UI_PVPCONTEST_JOINWAR_MSG,"In %d seconds, you will enter zone %s.","Após %d, você entra em %s."
UI_PVPCONTEST_SELECTEDMATCH,Your next match will start at: %s,Sua próxima partida começará às: %s
UI_STARTERPASS,Starter Pass,Passe Inicial
UI_PETPASS,Pet Pass,Passe de Pet
UI_PIERCINGPASS,Piercing Pass,Passe de Perfuração
UI_UPGRADEPASS,Upgrade Pass,Passe de Melhoria
UI_ELEMENT_UPGRADEPASS,Element Upgrade Pass,Passe de Melhoria de Elemento
UI_PARTYPASS,Party Pass,Passe de Festa
UI_COSTUMEPASS,Costume Pass,Passe de Traje
UI_BATTLEPASS_MISSION_PETSKILL,Use Your Pet's Grace Skill,"Usar habilidade ""Graça"" da mascote"
UI_BATTLEPASS_MISSION_PIERCING,"Attempt Piercing on Weapon, Shield, or Suit","Tentar Perfuração de Arma, Escudo ou Armadura"
UI_BATTLEPASS_MISSION_ELEMENT_SMELT,Attempt Elemental Upgrade,Tentar Encantamento Elemental
UI_BATTLEPASS_MISSION_ELEMENT_SAFETY_SMELT,Attempt Safe Elemental Upgrade,Tentar melhoria segura (Elemental)
UI_BATTLEPASS_MISSION_ELEMENT_SMELT_SUCCESS,Upgrade Gear Element to %s or Higher,Alcançar melhoria de encantamento do equipamento %s ou superior
UI_BATTLEPASS_MISSION_NORMAL_SMELT,Attempt Gear or Accessory Upgrade,Tentar Melhorar Equipamento ou Acessórios
UI_BATTLEPASS_MISSION_NORMAL_SAFETY_SMELT,Attempt Safe Gear or Accessory Upgrade,Tentar fortalecimento seguro (Normal/Acc)
UI_BATTLEPASS_MISSION_NORMAL_SMELT_SUCCESS,Upgrade Gear or Accessory to %s or Higher,Fortalecimento de equipamento ou acessório %s ou superior
UI_BATTLEPASS_MISSION_PARTYKILLMONSTER,Kill Normal Monsters in a Party,Mate Monstros Normais em Grupo
UI_BATTLEPASS_MISSION_PARTYKILLMONSTER2,Kill %s in a Party,Mate %s em Grupo
UI_BATTLEPASS_MISSION_PARTYCLEARDUNGEON,Clear a Dungeon in a Party,Conclua masmorras em grupo
UI_BATTLEPASS_MISSION_PARTYCLEARDUNGEON2,Clear Dungeon %s in a Party,Conclua Masmorras %s em grupo
UI_BATTLEPASS_MISSION_PARTYPOINT,Obtain Party Points,Obter pontos de habilidade de grupo
UI_BATTLEPASS_MISSION_COSTUMETRANSMUTATION,Add a Fashion Item to the Wardrobe,Colocar traje no armário
UI_BATTLEPASS_MISSION_GETCOSTUME,Obtain a Fashion Item,Obter trajes
UI_BATTLEPASS_SAFETYSMELT_ELECARD,(Elemental),(Elemental)
UI_BATTLEPASS_SAFETYSMELT_POWERDICE,(Normal/Accessory),(Normal/Accessory)
UI_BATTLEPASS_MISSION_LEVELUP,Level Up,Subir de Nível
UI_BATTLEPASS_MISSION_LEVELUP2,Reach Level %s,Alcançar Nível %s
UI_BATTLEPASS_MISSION_JOBCHANGE_EXPERT,Complete the 1st Job Change,Realizar a 1ª Mudança de Classe
UI_BATTLEPASS_MISSION_JOBCHANGE_PROFESSIONAL,Complete the 2nd Job Change,Realizar a 2ª Mudança de Classe
UI_BATTLEPASS_MISSION_SKILLMASTER,Increase a Skill to Max Level,Aumentar uma Habilidade até o Nível Máximo
UI_BATTLEPASS_MISSION_KILLCATCHER,Hunt a Catcher,Caçar um Monstro Capturador
UI_BATTLEPASS_MISSION_CRAFTPETCANDY,Craft Pet Candy,Fabricar Doces para Mascote
UI_BATTLEPASS_MISSION_CRAFTPETCANDY2,Craft Pet Candy (%s),Fabricar Doces para Mascote (%s)
UI_BATTLEPASS_MISSION_JOINGUILD,Join a Guild,Entre em uma Guilda
UI_BATTLEPASS_MISSION_JOINPARTY,Join a Party,Entre em um Grupo
UI_BATTLEPASS_MISSION_GETPKCHIP,Obtain PK Chips,Obter Chips PK
UI_BATTLEPASS_MISSION_FLYING,Fly %s km,Viaje %s km em um Item Voador
UI_BATTLEPASS_MISSION_KILLFLYMONSTER,Defeat Aerial Monsters,Derrote Monstros Aéreos
UI_BATTLEPASS_MISSION_ACTIVEBEGINNERBUFF,Ask the Buff Pang for Buffs,Receba Buffs do Buff Pang
UI_BATTLEPASS_MISSION_USECOMBOSKILL,Perform %s or More Combos Using the Action Slot,Realize %s ou mais Combos Usando o slot de ação
UI_BATTLEPASS_MISSION_ACTIVEEQUIPSET,Wear a Set With a Set Effect,Tenha um efeito de conjunto ativado
UI_BATTLEPASS_MISSION_KALGAS_ASSAULT,Finish a Kalgas Assault Match,Finish a Kalgas Assault Match
UI_BATTLEPASS_INFO2,%s ends at: #b%s#nb (Server Time)\nWeekly points limit: #b%d / %d#nb\n#iPoints earned from Season missions are not counted toward the weekly limit.#ni,Fim da temporada %s: #b%s#nb (Horário do Servidor)\nLimite de pontos para esta semana: #b%d / %d#nb\n#iOs pontos ganhos através das missões da temporada não estão incluídos no limite semanal.#ni
UI_BATTLEPASS_INFO3,%s ends at: #b%s#nb (Server Time)\n#iSome rewards are enhanced after reaching level %d.#ni,Fim da temporada %s: #b%s#nb (Horário do Servidor)\n#ni\n#iAlguns prêmios são aprimorados após alcançar o nível %d#ni
UI_BATTLEPASS_INFO4,%s ends at: #b%s#nb (Server Time),Fim da temporada %s: #b%s#nb (Horário do Servidor)_x000D_\n#ni
UI_BATTLEPASS_INFO5,The Starter Pass does not expire and is available to all players who purchase it.,Não há data de validade para o Passe Inicial e todos os jogadores podem usá-lo.
UI_QUEST_STARTABLE,Startable,Pode ser Iniciado
UI_SUMMERPASS2023,Summer Pass,Passe de Verão
UI_APP_SWITCHEQUIP_TIP,View and manage your equipment switches.,Exibe o Menu de Troca de Equipamento.
UI_APP_SWITCHEQUIP_DELETE,Delete,Excluir
UI_APP_SWITCHEQUIP_SAVE,Save,Salvar
UI_APP_SWITCHEQUIP_COPY,Copy Current Equipment,Copiar Equipamento
UI_APP_SWITCHEQUIP_USE,Use,Usar
UI_APP_SWITCHEQUIP_TITLE,Name ,Nome
UI_APP_SWITCHEQUIP_SWITCHLIST,Presets,Presets
UI_APP_SWITCHEQUIP_ERROR_NAME,You must enter a preset name!,Você precisa definir um nome para o preset!
UI_APP_SWITCHEQUIP_ERROR_NAMEFORMAT,The preset name you entered is invalid!,O nome definido para o preset está incorreto!
UI_APP_SWITCHEQUIP_NEWSWITCH,Create new,Criar novo
UI_APP_SWITCHEQUIP_SHORTCUT,Taskbar shortcut (drag and drop),Criar atalho
UI_APP_SWITCHEQUIP_PRESETNAME,Preset Name,Nome do Preset
UI_APP_SWITCHEQUIP_DELETE_TEXT,Are you sure you want to delete the %s preset?,Tem certeza de que deseja deletar o preset %s?
UI_APP_SWITCHEQUIP_DELETE_SELECT,You need to select a preset.,Você precisa selecionar um preset.
UI_BATTLEPASS_MISSION_UNSAFETYALL,Attempt Upgrade or Piercing,Tentar Fortalecimento ou Perfuração
UI_LEVEL_REQUIRED,Available after level %d.,Disponível após o nível %d.
UI_QUEST_KILLSTEP_RWD,%d Monsters defeated: %s,%d monstros derrotados: %s
UI_QUEST_REWARDSTEP_ITEM,%s(%d),%s(%d)
UI_QUEST_KILLSTEP_COND,Defeat monsters (%d/%d),Derrotar monstros (%d/%d)
UI_PVPCONTEST_TELEPORT_AUTOCLOSE,You have %d seconds to join.,Você tem %d segundos para participar.
UI_PVPCONTEST_RANKING_DAILY,Today's Matches,Partidas de Hoje
UI_PVPCONTEST_RANKING_PRELIMINARY,Preliminary,Preliminares
UI_PVPCONTEST_RANKING_BACKUP,Back-up,Reserva
UI_PVPCONTEST_RANKING_FINALS,Finals,Finais
UI_PVPCONTEST_RANKING_DESC,"This contains all the ranking data for the current FWC PvP Contest.\nIf only one guild has showed up in the preliminary's ranking, then that means it had no opponent!\n#b#uClick on a guild to see the participating players stats.#nu#nb","Isso contém todos os dados de classificação para o atual Concurso PVP FWC.\nSe apenas uma guilda aparecer na classificação das preliminares, isso significa que não tinha adversário!\n#b#uClique em uma guilda para ver as estatísticas dos jogadores participantes.#nu#nb"
UI_PVPCONTEST_RANKING_TITLE,FWC PvP Contest Ranking,Classificação do Concurso PVP FWC
UI_PVPCONTEST_RANKING_RANKING,Ranking,Classificação
UI_PVPCONTEST_RANKING_RANK,Rank,Rank
UI_PVPCONTEST_RANKING_GUILDNAME,Guild Name,Nome da Guilda
UI_PVPCONTEST_RANKING_POINTS_TOOLTIP,Points,Pontos
UI_PVPCONTEST_RANKING_KILLS_TOOLTIP,Kills,Eliminações
UI_PVPCONTEST_RANKING_DEATHS_TOOLTIP,Deaths,Mortes
UI_APP_INFO_PANG_HIDE,You can summon Info-Pang again via Menu > Helper > Info-Pang.,Você pode invocar o Info-Pang novamente indo em Menu > Ajuda > Info-Pang.
UI_APP_INFO_PANG_LIST,You can view this information again if you click Info-Pang > Right Click > Check the List.,Você pode visualizar esta informação novamente se clicar em Info-Pang > Clique Direito > Verificar a Lista.
UI_PVPCONTEST_MATCHLIST_INFO,Here you can select a match and spectate it. #bNote: you will be invisible for participating players and will only be able to communicate with others spectators.#nb,Aqui você pode selecionar uma partida e assisti-la. #bNota: você será invisível para os jogadores participantes e só poderá se comunicar com outros espectadores.#nb
UI_PVPCONTEST_SPECTATE_INFO,Do you want to spectate that match? You will get teleported in the match arena.,Você quer assistir essa partida? Você será teleportado para a arena da partida.
UI_SERVERTRANSFER_TITLE,Server Transfer,Transferência de Servidor
UI_SERVERTRANSFER_MSG,Select server:,Selecionar servidor:
UI_SERVERTRANSFER_BASE_DESC,Select the server you want to transfer your character to. Please check our website for the exact transfer rules.,"Selecione para qual servidor você deseja transferir seu personagem. Por favor, verifique o site para as regras exatas de transferência."
UI_SERVERTRANSFER_DESC,Note that transfer requests are done periodically so the transfer is not immediate after using the scroll.,"Note que os pedidos de transferência são feitos periodicamente, então a transferência não é imediata após o uso do pergaminho."
UI_SERVERTRANSFER_FWC_TITLE,FWC Server Transfer,Transferência de Servidor FWC
UI_SERVERTRANSFER_FWC_DESC,"Select the server you want to transfer your character to. The transfer will take place after the FWC server closes, and you can still play on your character until then. If you're not sure where you want to transfer, you can close this window and choose the next time you log in. Once you confirm your server, you can't change your choice.","A transferência ocorrerá após o fim do período FWC e você ainda pode fazer login em seu personagem enquanto isso. Se você não tem certeza, pode fechar esta janela e selecionar no próximo login. Você não pode mudar sua escolha após confirmar."
UI_PVPCONTEST_SPECTATE_CAMERAMODE_1,Free Camera,Câmera Livre
UI_PVPCONTEST_SPECTATE_CAMERAMODE_2,Normal Camera,Câmera Normal
UI_PVPCONTEST_SPECTATE_LEAVE,Leave spectating,Deixar de assistir
UI_PVPCONTEST_SPECTATE_TITLE,Spectating Settings,Configurações de Observação
UI_FULLSCREEN_ERROR,Fullscreen is not available. If you use Safari press Share > Add to Home Screen and launch the game from your App List.,"Tela cheia não disponível. Se você usa Safari, pressione Compartilhar > Adicionar à Tela Inicial e inicie o jogo a partir da sua Lista de Apps."
UI_PVPCONTEST_RANKING_FINALISTS,Finalists,Finalistas
UI_SERVERTRANSFER_CONFIRM,Are you sure you want to transfer your character to %s? You cannot change your choice after confirming.,Tem certeza de que deseja transferir seu personagem para %s? Você não pode mudar sua escolha após confirmar.
UI_RPS_INFO,RPS Game\nYou can use the Global Limited Gacha only if you win.,Jogo RPS_x000D_\nVocê só pode fazer a Gacha Limitada Global se vencer.
UI_GACHA_DESC_GLOBAL_DAILY,"When opening the Random Gacha, you will receive one of the items listed below.\nThe prize pool is shared among all players on the server and each item has a limited quantity.\nThe pool resets at 00:00 server time.","Quando você faz a Gacha aleatória, você pode receber 1 dos itens listados abaixo._x000D_\nA Gacha Aleatória é global com todos os jogadores no servidor, então, por favor, tente obter a quantidade limitada de prêmios._x000D_\nO limite de quantidade é reiniciado às 00:00 pelo horário do servidor."
UI_RPS_REWARD_TITLE,Result,Resultado
UI_RPS_REWARD_TEXT,Would you like to accept the item?,Você gostaria de aceitar o item?
UI_RPS_REWARD_ACCEPT,Accept,Aceitar
UI_RPS_REWARD_DECLINE,Decline,Recusar
UI_RPS_TITLE,Rock Paper Scissors,Rock Paper Scissors (RPS)
UI_RPS_VS,VS,VS
UI_RPS_DEFEAT,You Lose!,Você Perdeu!
UI_RPS_PAPER,Paper,Papel
UI_RPS_ROCK,Rock,Pedra
UI_RPS_SCISSORS,Scissors,Tesoura
UI_RPS_WIN_TITLE,You Win!,Você Venceu!
UI_GACHA_ACCEPT,Accept,Aceitar
UI_GACHA_DECLINE,Decline,Recusar
UI_MSGBOX_PASTE,Paste,Colar
UI_MSGBOX_CUT,Cut,Cortar
UI_GUILDBUFF_LEVEL,Activated Buff Level,Nível do Buff Ativado
UI_GUILDBUFF_NEXTLEVEL,Next Level %s / %s,Próximo Nível %s / %s
UI_GUILDBUFF_DONATE,Donation,Doação
UI_GUILDBUFF_TAB_LIST,Buff Information,Informações do Buff
UI_GUILDBUFF_TAB_TOKENS,Token Donation,Doação de Tokens
UI_TOOLTIP_DST_DROP_EXP,Monster EXP and Drop,Exp e Drop de Monstro
UI_GUILD_TAB_BUFFS,Guild Buff,Buff de Guilda
UI_TOOLTIP_DST_SPEED_ALL,Attack & Casting Speed,Velocidade de Ataque e Conjuração
UI_GUILDBUFF_MEMBER,Member,Membro
UI_GUILDBUFF_NONE,There is no donation yet. ,Ainda não houve doações.
UI_TOOLTIP_BUYREQLV,Purchase requirement is level %d or higher,Requisito de compra é nível %d ou superior
UI_COSTUME_BOX_ITEM,Costume Box,Caixa de Traje
UI_COSTUME_BOX_MATERIAL,Repair Hammer,Martelo de Reparo
UI_COSTUME_BOX_UPGRADE_PROB,Success: #b%s#nb,Sucesso: #b%s#nb
UI_COSTUME_BOX_DECREASED,The Costume Box Upgrade Level has decreased,O Nível de Melhoria da Caixa de Traje diminuiu
UI_MATERIAL_COUNT,%s x%d,%s x%d
UI_PURCHASE_LIMIT,Purchase Limit: %d / %d,Limite de Compra: %d / %d
UI_FITTINGROOM_BG,Background,Fundo
UI_OPTION_PRECISECURSOR,Pixel-Perfect Cursor Selection,Seleção de Cursor Pixel Perfect
UI_WEBVIEW_OPEN,Please open your web browser to continue.,"Por favor, abra seu navegador para continuar."
UI_BATTLEPASS_JAN,January %d Pass,Passe de Janeiro %d
UI_BATTLEPASS_FEB,February %d Pass,Passe de Fevereiro %d
UI_BATTLEPASS_MAR,March %d Pass,Passe de Março %d
UI_BATTLEPASS_APR,April %d Pass,Passe de Abril %d
UI_BATTLEPASS_MAY,May %d Pass,Passe de Maio %d
UI_BATTLEPASS_JUN,June %d Pass,Passe de Junho %d
UI_BATTLEPASS_JUL,July %d Pass,Passe de Julho %d
UI_BATTLEPASS_AUG,August %d Pass,Passe de Agosto %d
UI_BATTLEPASS_SEP,September %d Pass,Passe de Setembro %d
UI_BATTLEPASS_OCT,October %d Pass,Passe de Outubro %d
UI_BATTLEPASS_NOV,November %d Pass,Passe de Novembro %d
UI_BATTLEPASS_DEC,December %d Pass,Passe de Dezembro %d
UI_BATTLEPASS_MISSION_CONSECUTIVE_LOGIN,Log In for %s Consecutive Days,Login Consecutivo por %s dias
UI_BATTLEPASS_INFO6,%s ends at: #b%s#nb (UTC Time)\nWeekly points limit: #b%d / %d#nb\n#iPoints earned from Season missions are not counted toward the weekly limit.#ni\n#iSome rewards are enhanced after reaching level %d.#ni,Fim da temporada %s: #b%s#nb (Horário UTC)_x000D_\nLimite de pontos para esta semana: #b%d / %d#nb_x000D_\n#iOs pontos ganhos através das missões da temporada não estão incluídos no limite semanal.#ni_x000D_\n#iAlgumas recompensas são aprimoradas após alcançar o nível %d#ni
UI_BATTLEPASS_INFO7,%s ends at: #b%s#nb (UTC Time)\nWeekly points limit: #b%d / %d#nb\n#iPoints earned from Season missions are not counted toward the weekly limit.#ni,Fim da temporada %s: #b%s#nb (Horário UTC)_x000D_\nLimite de pontos para esta semana: #b%d / %d#nb_x000D_\n#iOs pontos ganhos através das missões da temporada não estão incluídos no limite semanal.#ni
UI_BATTLEPASS_INFO8,%s ends at: #b%s#nb (UTC Time)\n#iSome rewards are enhanced after reaching level %d.#ni,Fim da temporada %s: #b%s#nb (Horário UTC)_x000D_\n#ni_x000D_\n#iAlgumas recompensas são aprimoradas após alcançar o nível %d#ni
UI_BATTLEPASS_INFO9,%s ends at: #b%s#nb (UTC Time),Fim da temporada %s: #b%s#nb (Horário UTC)_x000D_\n#ni
UI_REMOTE_SHOP_TITLE,Remote Shop,Loja Remota
UI_HALLOWEENPASS,Halloween Pass,Passe de Halloween
UI_PURCHASE_BANK_EXTRA_BAG,Purchase Extra Bag,Adicionar Slot
UI_SEARCH_BANK_EXTRA_BAG,Bank Extra Bag,Bolsa Extra do Banco
UI_EXTRA_BAG_FMT,Bank Extra Bag Time Remaining: %s,Adicionar Slot %s
UI_RAINBOWRACE_ITEMS,Rainbow Items,Itens Arco-Íris
UI_RAINBOWRACE_ITEMS_INFO,Fly through items throughout the race to use them against others!,Voe pelos itens durante a corrida para usá-los contra os outros!
UI_RAINBOWRACE_POINTS,Rank %d / %d (%d points),Classificação %d / %d (%d pontos)
UI_RAINBOWRACE_FARWARNING,You've received a speed penalty for leaving the track - return now or you'll be disqualified!,"Velocidade reduzida, voe próximo à pista de corrida para evitar desqualificação!"
UI_RAINBOWRACE_SPEEDMULTI,Current speed multiplier: %d,Multiplicador de velocidade atual: %d
UI_RAINBOWRACE_APP_TITLE,Rainbow Race Application,Inscrição para Corrida Arco-Íris
UI_RAINBOWRACE_APP_CONFIRM,Registering costs %lld Penya. Continue?,O custo será de %lld penya. Deseja continuar?
UI_RAINBOWRACE_APP_CURRENT,Registered Applicants: %d,Candidatos Atuais: %d
UI_RAINBOWRACE_APP_FEE,Application Fee: %lld Penya,Taxa de Inscrição: %lld
UI_RAINBOWRACE_APP_TIP,Register for the Rainbow Race,Inscrever-se para a Corrida Arco-Íris.
UI_RAINBOWRACE_RANKING_TIP,View the rankings of the previous race.,Visualizar as classificações da corrida anterior.
UI_RAINBOWRACE_APP_DISABLE_TIP,Registration is not currently open.,Não estamos no período de inscrições.
UI_RAINBOWRACE_APP_TIMELEFT,Next Race: ,Próxima Corrida:
UI_CREATEULTIMATEWEAPON_TITLE,Create Ultimate Weapon,Criar arma suprema
UI_CREATEULTIMATEWEAPON_DETAIL,"Level 150+ Unique weapons can be converted into Ultimate weapons.\nTo convert, your unique weapon must be upgraded to +10, and you must provide 3 Shining Oricalkums, 3 Ultimate Orbs, and 100,000,000 Penya. Ultimate weapons retain all elemental upgrades, piercings, and stats upon conversion.","Conversão de Arma Suprema_x000D_\nVocê pode criar Armas Supremas para equipamentos de nível 140 ou superior. Você pode converter uma Arma +10 em uma Arma Suprema. A conversão não falhará e para a conversão você precisará de 3 Orikalcum Brilhantes, 3 Orbes Supremos e 100 Milhões de Penya. Armas Supremas manterão todos os upgrades elementais e status de Perfuração."
UI_CREATEULTIMATEWEAPON_CONFIRM,Confirm Ultimate weapon conversion?,Você deseja continuar?
UI_CREATEULTIMATEWEAPON_ERROR_ITEM,This item cannot be made Ultimate.,Este item não pode ser usado.
UI_CREATEULTIMATEWEAPON_ERROR_UPGRADELEVEL,You can only convert +10 weapons.,Você só pode converter itens no nível máximo de fortalecimento.
UI_ULTIMATECONVERTIBLE,Can be converted to Ultimate,Pode ser convertido em Arma Suprema
UI_ULTIMATE_RANDOMSTAT,Random Ultimate Stats,Estatística Aleatória Obtida
UI_RESTAT_TITLE,Re-Stat,Re-Estatística
UI_RESTATC_DESC,Do you wish to apply the Fixed Stat upgrade to the following item?\n(%s),Deseja aplicar a melhoria de Estatística Fixa ao seguinte item?_x000D_\n(%s)
UI_RESTATR_DESC,Do you wish to apply the Random Stat upgrade to the following item?\n(%s),Deseja aplicar a melhoria de Estatística Aleatória ao seguinte item?_x000D_\n(%s)
UI_RESTATR2_DESC,Do you wish to apply the Random Special Option upgrade to the following item?\n(%s),Do you wish to apply the Random Special Option upgrade to the following item?\n(%s)
UI_ITEM_UPGRADE_PUT,Please input an item which you want to upgrade.,"Por favor, insira um item que você deseja melhorar."
UI_MATERIAL_ITEM_PUT,Please input a material item first.,Insira primeiro um item material.
UI_ELEMENT_UPGRADE_ERROR_ITEM,This item cannot be used.,Este item não pode ser usado.
UI_ULTIMATE_UPGRADE_UNSAFE,"Without a Scroll of XProtect, the item will be destroyed if upgrading fails.",Sem o Pergaminho de XProtect você perderá o item em caso de falha.
UI_MATERIAL_NAME,%s x%d,%s x%d
UI_MATERIAL_NAME_PLACEHOLDER,Material,Material
UI_PROTECTION_SCROLL_PLACEHOLDER,Protection Scroll,Pergaminho de Proteção
UI_ULTIMATE_PREFIX,[Ultimate],[Supremo]
UI_TOOLTIP_DST_LAST_STAND,Last Stand Chance,Chance de Última Defesa
UI_TOOLTIP_DST_RIP_REFLEX,Riposte Reflex Chance,Chance de Reflexo de Riposta
UI_TOOLTIP_DST_PRANK_ESCAPE,Prankster's Escape Chance,Chance de Fuga do Brincalhão
UI_TOOLTIP_DST_HEAL_GRACE,Healing Grace Chance,Chance de Graça Curativa
UI_TOOLTIP_DST_SPIRITUAL_CHARGE,Spiritual Overcharge Chance,Chance de Sobrecarga Espiritual
UI_TOOLTIP_DST_AURABURST,Aura Burst Chance,Chance de Explosão de Aura
UI_TOOLTIP_DST_WATERBOMB,Waterbomb Chance,Bomba d'Água
UI_TOOLTIP_DST_SLOW_RATE,Dmg Slow Rate,Taxa de Dano Lento
UI_TOOLTIP_DST_ARCANE,Arcane Insight Chance,Chance de Perspicácia Arcana
UI_MSGBOX_DISMANTLE,Dismantle,Desmontar
UI_PLAYERHOUSINGBUY_TITLE,Select House Template,Selecionar modelo de casa
UI_PLAYERHOUSINGBUY_INFO,Select a template for your house.\n\n#b#cffff0000Changing your house template will remove all currently placed decorations and NPCs! Save them to a preset to restore them later.#nc#nb,Selecione um modelo para sua casa._x000D_\n_x000D_\n#b#cffff0000Mudar o modelo da sua casa removerá todas as decorações da casa atual! Certifique-se de que está salvo em um preset se desejar mantê-lo para o futuro.#nc#nb
UI_PLAYERHOUSINGBUY_CONFIRM,Select Template,Selecionar modelo
UI_PLAYERHOUSINGBUY_MSGBOX_INFO,"Select this template?\n#bNote:#nb If you already own a house, this action will remove all currently placed decorations and NPCs.","Tem certeza de que deseja selecionar este modelo?_x000D_\n_x000D_\n#bNota:#nb Se você já possui uma casa, isso mudará o modelo, mas todos os modelos decorativos que você colocou serão removidos!"
UI_PLAYERHOUSINGVISIT_TITLE,Visit a Friend's House,Visit a Friend's House
UI_PLAYERHOUSINGVISIT_INFO,Select a friend to visit. Only friends who are online and allow you to visit are listed here.,Select a friend to visit. Only friends who are online and allow you to visit are listed here.
UI_MESSENGER_MENU_HOUSINGVISIT_ALLOW,Allow house visits,Permitir visitas à sua casa
UI_MESSENGER_MENU_HOUSINGVISIT_DENY,Deny house visits,Proibir visitas à sua casa
UI_GACHA_DESC_HOUSING,You will receive the following housing objects.,Você desbloqueará todos os modelos abaixo para decorar sua casa.
UI_PLAYERHOUSINGVISIT_CONFIRM,Visit House,Visitar casa
UI_HOUSINGSETUP_OBJECTSLIST,House inventory,Lista de objetos
UI_HOUSINGSETUP_EDITIONMODE,Toggle edit,Alternar edição
UI_HOUSINGSETUP_RESET,Remove all objects,Remover todos os objetos
UI_HOUSINGSETUP_RESET_MSGBOX_INFO,Return all placed housing objects to your house inventory? #bYou can place them again later.#nb,Tem certeza de que deseja resetar os objetos da sua casa? #bVocê ainda poderá colocar seus objetos de volta#nb
UI_HOUSINGSETUP_PLACE_CONFIRM,Place Object,Colocar item
UI_HOUSINGSETUP_PLACE_INFO,"Select a housing object and click Place Object, then:- Use the mouse wheel to rotate it\n- Hold the mouse wheel and move the mouse left/right to resize it\n- Left-click to finalize placement","Selecione qual modelo de decoração você deseja usar e clique em colocar. Em seguida, siga as instruções:_x000D_\n_x000D_\nClique esquerdo para colocar_x000D_\nRoda do mouse para rotacionar_x000D_\nPressione a roda do mouse e mova para esquerda/direita para mudar o tamanho."
UI_TOOLTIP_HOUSENPC,"When placed, this house NPC grants the following bonuses:",Coloque esse NPC na casa para obter os seguintes bônus:
UI_HOUSINGSETUP_OBJECTS,Decorations,Objetos
UI_HOUSINGSETUP_NPCS,NPCs,NPCs
UI_HOUSINGSETUP_FILTER_HDR,Filter,Filtro
UI_HOUSINGSETUP_FILTER_HDR_ALL,All,Todos
UI_HOUSINGSETUP_FILTER_TREE,Trees,Árvores
UI_HOUSINGSETUP_FILTER_OTHER,Other,Outros
UI_GUILDHOUSINGBIDS_INFO,"You can place a bid on this Guild Ship. In #b#u%s#nb#nu, the guild with the highest bid will gain ownership of this Guild Ship. \n\n#b#uNote:#nu#nb \n- You can only bid on one Guild Ship at a time. \n- The Penya used to place a bid is taken from your Guild Bank. \n- You can increase your bid at any time before the bidding period ends.","Você pode fazer uma oferta por esta casa de guilda. Todo b#u%s#nb#nu, a guilda com a maior oferta ganhará a propriedade da casa da guilda.\n\n#b#uNota:#nu#nb \n-Você só pode fazer oferta em uma casa de guilda por vez.\n-As penyas usadas para fazer a oferta devem estar disponíveis no banco da sua guilda.\n-Você sempre pode aumentar sua oferta antes do encerramento do período de oferta."
UI_GUILDHOUSINGBIDS_HDR,Guild Bids,Lances de Guildas
UI_GUILDHOUSINGBIDS_PLACE,Place Bid,Dar Lance
