Key,English,Portuguese
TEXTCLIENT_TOOMANYREQUESTS,Too many requests. Please try again later.,"Muitas solicitações. Por favor, tente novamente mais tarde."
TEXTCLIENT_PLAYERDISCONNECTED,Player %s disconnected.,Jogador %s desconectado.
TEXTCLIENT_ERROR_CATCHERLEVEL,You must complete your 1st Job Change to attack this monster.,Você deve completar sua 1ª Mudança de Classe para atacar este monstro.
TEXTCLIENT_ERROR_RESURRECTPK,You can only be resurrected on a PK channel.,Você só pode ser ressuscitado(a) em um canal PK.
TEXTCLIENT_GUILD_ADDBAG,%s expanded the guild bank!,%s expandiu o banco da guilda!
UI_CASHSHOP_MAXPURCHASE,Maximum amount of purchases per character: %d,Quantidade máxima de compras por personagem: %d
TEXTCLIENT_LEADERSHIPOFF,Cannot transfer Leadership to offline player.,Não é possível transferir a Liderança para um jogador desconectado.
TEXTCLIENT_PET_NOTFOUND,You do not have a summoned pet.,Você não convocou um Pet.
TEXTCLIENT_PET_USEFEED,You have used %d pet candy.,Você usou %d Doce(s) de pet.
TEXTCLIENT_PET_HATCH,Bring your Pet to the Pet Tamer to upgrade it!,Traga seu Pet para o Domador evoluí-lo!
TEXTCLIENT_PET_WRONGCANDY,You must use the correct Pet Candy to feed your pet.,Você deve utilizar o Doce de Pet correto para alimentar seu pet.
TEXTCLIENT_PET_HATCH_CONF,Turns an egg into a D Level pet. Pet class will be decided at random.,Transforma um ovo em um pet de nível F. A classe do pet será decidida aleatoriamente.
TEXTCLIENT_PET_REQEGG,Use on your egg.,Use em um ovo.
TEXTCLIENT_PET_REROLL_TIER,The tier of the pet must be higher or equal.,O grau do pet deve ser maior ou igual.
TEXTCLIENT_PET_REROLL_ALREADY,Your pet already has the maximum level possible.,Seu pet já possui o maior nível possível.
TEXTCLIENT_PET_REROLL,"Your pet has got a new, higher level!",Seu pet atingiu um novo nível!
TEXTCLIENT_PET_REROLL_LOWER,"You rolled the same or a lower level, so nothing changed.","Você rolou o mesmo nível ou um nível inferior, então nada mudou."
TEXTCLIENT_PET_ENERGYFULL,The energy bar is already full.,A barra de energia já está cheia.
TEXTCLIENT_PET_NOTEGG,Cannot use on egg.,Não é possível utilizar em um ovo.
TEXTCLIENT_PET_TRANSMUTE,Your pet has got a new appearance!,Seu pet está com uma aparência nova!
TEXTCLIENT_GUILDCOMBAT_REDCHIPS,%d Red Chips have been sent to your inventory or mail box.,%d Chips Vermelhos foram adicionados ao seu inventário ou enviados para sua caixa postal.
TEXTCLIENT_PET_TRANSMUTE_CONF,Your pet will get a new appearance. Do you want to continue?,Seu pet terá uma nova aparência. Deseja continuar?
TEXTCLIENT_ITEM_TRANSMUTE_SUCCESS,You have transmuted your item!,Você transmutou seu item!
TEXTCLIENT_ITEM_TRANSMUTE_INCOMPATIBLE,These items are not compatible for transmutation.,Esses itens não são compatíveis para transmutação.
TEXTCLIENT_ITEM_TRANSMUTE_REMOVE,The transmutation has been removed.,A transmutação foi removida.
TEXTCLIENT_ADDWARDROBE,The item has been added to your wardrobe.,O item foi adicionado ao seu armário.
TEXTCLIENT_GUILDWARCHANNEL,Unable to declare war in this channel.,Não foi possível declarar guerra neste canal.
TEXTCLIENT_APP_BATTLEPASS,Flyff Pass,Passe de Batalha
TEXTCLIENT_BATTLEPASS_MISSIONCOMPLETE,%s mission %s completed.,"A missão do %s, %s, foi concluída."
TEXTCLIENT_BATTLEPASS_GETPOINTS,You received %d %s points.,Você recebeu %d pontos do %s.
TEXTCLIENT_BATTLEPASS_RESET,The %s season has been reset!,A temporada do %s foi redefinida!
TEXTCLIENT_BATTLEPASS_NEWRANK,You reached the %s grade %d!,O nível do %s aumentou para %d!
TEXTCLIENT_BATTLEPASS_NEWBONUSRANK,You reached the %s bonus grade %d+%d!,You reached the %s bonus grade %d+%d!
TEXTCLIENT_BATTLEPASS_ENDED,There is no more active Flyff Pass.,A temporada do Passe de Batalha terminou.
TEXTCLIENT_BATTLEPASS_PAID,Thank you for purchasing the Extended %s!,Obrigado por adquirir o %s Estendido!
TEXTCLIENT_BATTLEPASS_PURCHASE_PAID,Purchase the Extended %s to receive more rewards!,Compre o %s Estendido para receber mais recompensas!
TEXTCLIENT_GUILDCOMBAT80_MAXLEVEL,Only characters level 80 or less can apply to this Lv80 Guild Siege.,Apenas personagens de nível 80 ou inferior podem aplicar para esta Batalha de Guildas.
TEXTCLIENT_GUILDCOMBAT60_MAXLEVEL,Only characters who did not complete the second class change can apply to this Lv60 Guild Siege.,Apenas personagens que não completaram a segunda mudança de classe podem se inscrever nesta Batalha de Guildas.
TEXTCLIENT_GUILDCOMBAT165_MAXLEVEL,Only characters who did not complete the third class change can apply to this Lv165 Guild Siege.,Only characters who did not complete the third class change can apply to this Lv165 Guild Siege.
TEXTCLIENT_GUILDCOMBAT_ENTER1,The Lv80 Guild Siege is held for this week.,A Batalha de Guildas de Nv80 será realizada essa semana.
TEXTCLIENT_GUILDCOMBAT_ENTER2,The Lv60 Guild Siege is held for this week.,A Batalha de Guildas de Nv60 será realizada essa semana.
TEXTCLIENT_GUILDCOMBAT_NEXT_COMBAT1,Today's Lv80 Guild Siege will not be held due to lack of participants.,Today's Lv80 Guild Siege will not be held due to lack of participants.
TEXTCLIENT_GUILDCOMBAT_NEXT_COMBAT2,Today's Lv60 Guild Siege will not be held due to lack of participants.,Today's Lv60 Guild Siege will not be held due to lack of participants.
TEXTCLIENT_GUILDCOMBAT_END1,The Level 80 Guild Siege has ended.,A Batalha de Guildas de Nível 80 terminou.
TEXTCLIENT_GUILDCOMBAT_END2,The Level 60 Guild Siege has ended.,A Batalha de Guildas de Nível 60 terminou.
TEXTCLIENT_GUILDCOMBAT_CHIPS,%d %s have been sent to your inventory or mail box.,%d %s foram enviados para o seu inventário ou caixa de correio.
TEXTCLIENT_GUILDCOMBAT_OPEN_MSG1,"From now on, Atlas in Flarine can let you into the Lv80 Guild Siege arena.","A partir de agora, Atlas em Flarine pode deixar você entrar na arena da Batalha de Guildas de Nv80."
TEXTCLIENT_GUILDCOMBAT_OPEN_MSG2,"From now on, Olivia in Flarine can let you into the Lv60 Guild Siege arena.","A partir de agora, Olivia em Flarine pode deixar você entrar na arena da Batalha de Guildas de Nv60."
TEXTCLIENT_GUILDCOMBAT_ANOTHER,Another Guild Siege is happening.,Outra Batalha de Guildas está acontecendo.
TEXTCLIENT_SKILL_ROOT,You cannot move right now.,Você não pode se mover agora.
TEXTCLIENT_WORLDBOSS_KILLED,%s has fallen!,%s caiu!
TEXTCLIENT_EVENT_REQGUILD,You should join a Guild to participate to the event!,Você deve entrar em uma Guilda para participar do evento!
TEXTCLIENT_GUILD_WORLDCUP_POINTS,%s brought %d GET'EM B'ALL points to the Guild (Total: %d)!,%s trouxe %d pontos ⚽ GET'EM B'ALL ⚽ para a Guilda! [Total: %d]
TEXTCLIENT_WORLDCUP_RANKING_MAIL,Congratulations for your rank %d in the GET'EM B'ALL ranking!,Parabéns pela sua posição %d no ranking do ⚽ GET'EM B'ALL ⚽!
TEXTCLIENT_REMOVEPIERCING_NOSELECTION,You need to select a card to remove !,Você precisa selecionar uma carta para remover!
TEXTCLIENT_REMOVEPIERCING_NOCARD,The slot you selected has no card in it !,O slot que você selecionou não contém nenhuma carta!
TEXTCLIENT_DUNGEON_FAIL_ENTER,Unable to enter the dungeon.,Não é possível entrar na masmorra.
TEXTCLIENT_DUNGEON_FAIL_LEADER,Your leader must enter the dungeon first.,O seu líder deve entrar na masmorra primeiro.
TEXTCLIENT_DUNGEON_START,%s started the dungeon %s!,%s começou a masmorra %s!
TEXTCLIENT_DUNGEON_START_DIFFICULTY,%s started the dungeon %s (%s)!,%s começou a masmorra %s (%s)!
TEXTCLIENT_DUNGEON_FULL,Too many players are in this dungeon. Please wait a moment.,"Muitos jogadores estão nesta masmorra. Por favor, aguarde um momento."
TEXTCLIENT_DUNGEON_NOTRANS,You cannot enter an instanced dungeon while you are using a Trans.,Você não pode entrar em uma masmorra instanciada enquanto estiver usando um Disfarce.
TEXTCLIENT_DUNGEON_NOTRANSUSE,You cannot use a Trans inside of an instanced dungeon.,Você não pode usar um Disfarce dentro de uma masmorra instanciada.
TEXTCLIENT_DUNGEON_CLOSING,The previous instance is closing. Please wait a moment.,"A instância anterior está fechando. Por favor, aguarde um momento."
TEXTCLIENT_DUNGEON_GROUP_FULL,This dungeon does not allow more than %d group members.,Esta masmorra não permite mais de %d membros do grupo.
TEXTCLIENT_DUNGEON_NOENTRY,Entrance is not allowed for now.,A entrada está permitida por enquanto.
TEXTCLIENT_DUNGEON_KILL_TIMER,%d minute(s) remaining to clear %d monsters,%d minuto(s) restantes para eliminar %d monstros
TEXTCLIENT_DUNGEON_TIMEOUT,"Time is up, you failed the dungeon...","O tempo acabou, você falhou na masmorra..."
TEXTCLIENT_LACKITEM,You do not have the required items.,Você não tem os itens necessários.
TEXTCLIENT_DUNGEON_ENTER,Prepare yourself!,Se prepare!
TEXTCLIENT_DUNGEON_CHANNEL,Your dungeon is running on another channel.,Sua masmorra está rodando em outro canal.
TEXTCLIENT_DUNGEON_COOLDOWN,Please wait before challenging this dungeon again.,Aguarde antes de desafiar esta masmorra novamente.
TEXTCLIENT_DUNGEON_PARTY_REQ,You must be in a Party to enter this dungeon.,Você deve estar em um grupo para entrar nesta masmorra.
TEXTCLIENT_DUNGEON_GUILD_REQ,You must be in a Guild to enter this dungeon.,Você deve estar em uma Guilda para entrar nesta masmorra.
TEXTCLIENT_GUILDCOMBAT_NOMASTERS,You cannot join a Lv80 Guild Siege or Lv60 Guild Siege when doing a master quest!,Você não pode entrar em uma Batalha de Guilda de Nv80 ou Nv60 durante uma missão de mestre!
TEXTCLIENT_ACHIEVEMENT_SKILLUNLOCK,You unlocked skill [%s] lv.%d!,Você desbloqueou a habilidade [%s] lv.%d!
TEXTCLIENT_THIEFSANTAHUNT_RANKING_MAIL,Congratulations for your rank %d in the Thief Santa Hunt ranking!,Parabéns pela sua posição %d no ranking de Caça ao Papai Noel Impostor!
TEXTCLIENT_THIEFSANTAHUNT_RANKING_MAIL1,Congratulations for reaching %d points in the Thief Santa Hunt ranking!,Parabéns por alcançar %d ponto(s) no ranking de Caça ao Papai Noel Impostor!
TEXTCLIENT_THIEFSANTAHUNT_RECEIVE,You received %d Thief Santa Hunting Points (Total %d)!,Você recebeu %d ponto(s) de Caça ao Papai Noel Impostor! [Pontos totais: %d]
TEXTCLIENT_APP_LOTTERY,Lottery,Loteria
TEXTCLIENT_LOTTERY_LOWLEVEL,"Your level is too low, you must be level %d minimum to start this lottery!","Seu nível é muito baixo, você deve ter no mínimo o nível %d para participar desta loteria!"
TEXTCLIENT_LOTTERY_HIGHLEVEL,"Your level is too high, you must be level %d maximum to start this lottery!","Seu nível é muito alto, você deve estar no nível máximo %d para participar desta loteria!"
TEXTCLIENT_LOTTERY_ITEMSMISSING,You must have %d %s to start this lottery!,Você deve ter %d %s para participar desta loteria!
TEXTCLIENT_LOTTERY_ERRORSTARTED,You already started a lottery! Wait for it to finish!,Você já começou uma loteria! Espere terminar!
TEXTCLIENT_LOTTERY_NOREWARD,Unlucky.. You got no reward this time!,Azar.. Você não recebeu nenhuma recompensa desta vez!
TEXTCLIENT_LOTTERY_NOFREESPINS,You don't have any free spins left!,Você não tem mais rodadas grátis!
TEXTCLIENT_LOTTERY_FREESPIN,You can now claim your free Lottery Wheel spin!,Agora você pode reivindicar seu giro grátis na Roleta da Loteria!
TEXTCLIENT_APP_EVENTPASS,Lunar Pass,Passe Lunar
TEXTCLIENT_BATTLEPASS_REWARD,You need to be at least level %d to claim %s rewards!,Você precisa ter pelo menos o nível %d para reivindicar %s recompensas!
TEXTCLIENT_EXCHANGECONSUME_ERROR,You already have one buff of that type active.,Você já tem um buff desse tipo ativo.
TEXTCLIENT_GUILD_NOTFOUND,The guild %s was not found.,A guilda %s não foi encontrada.
TEXTCLIENT_GM_WARNING_MISSING,You must provide a reason.,Você deve fornecer um motivo.
TEXTCLIENT_GM_WARNING,You have received a warning from %s: %s,Você recebeu uma notificação de %s: %s
TEXTCLIENT_GM_WARNING_FEEDBACK,%s has been warned.,%s foi notificado.
TEXTCLIENT_GM_WARNING_FEEDBACK2,"%s is offline, but the warning was logged anyway.","%s não está online, mas a notificação foi registrada mesmo assim."
TEXTCLIENT_DUNGEON_KILL_MONSTER_TIMER,%d minute(s) remaining to kill %s,%d minuto(s) restantes para eliminar %s
TEXTCLIENT_DUNGEON_KILL_MONSTER_TIMER_N,%d minute(s) remaining to kill %dx %s,%d minuto(s) restantes para eliminar %dx %s
TEXTCLIENT_TICKETEXPIRED,Your ticket has expired! You were teleported back to Madrigal!,Seu bilhete expirou! Você foi teleportado de volta para Madrigal!
TEXTCLIENT_PETCAGE_FAIL01,The pet inside did not survive.,O pet dentro não sobreviveu.
TEXTCLIENT_MINTARGETLEVEL,This item can only be used on items level %d and above.,Este item só pode ser usado em itens de nível %d e acima.
TEXTCLIENT_DUNGEON_MAXENTRY,Your reached the maximum entrance amount for today.,Você atingiu o limite máximo de entradas para hoje.
TEXTCLIENT_DUNGEON_MAXINSTANCE,You already have %d dungeon running. Please wait.,"Você já tem a masmorra %d em execução. Por favor, aguarde."
TEXTCLIENT_DUNGEON_RATELIMIT,Too many players are starting dungeons. Please try again soon.,Muitos jogadores estão adentrando nas masmorras. Tente novamente em breve.
TEXTCLIENT_DUNGEON_FAILMASTER,You cannot enter dungeons while on a Master quest.,Você não pode entrar em masmorras durante uma missão de Mestre.
TEXTCLIENT_ITEM_PK,This item is only usable on a PK Channel.,Este item só pode ser usado em um Canal PK.
TEXTCLIENT_DUNGEON_RANKING_MAIL,Congratulations for your rank %d in the %s!,Parabéns pelo rank %d no %s!
TEXTCLIENT_DUNGEON_WINNER,This week's winner of the %s is %s Guild,O vencedor desta semana da %s é a Guilda %s! Parabéns!
TEXTCLIENT_DUNGEON_NOWINNER,There is no winning Guild of the %s,Não há Guilda vencedora da %s
TEXTCLIENT_CHANNELPK,You cannot teleport on a non-PK channel while using a PK ticket,Você não pode se teleportar para um canal não-PK enquanto estiver usando um bilhete PK.
TEXTCLIENT_DUNGEON_CLEARED,Dungeon cleared in %s!,Masmorra concluída em %s!
TEXTCLIENT_DUNGEONFORCEDSPAWN,Congratulations! You killed all the %s(s)! Boss will spawn with a bonus!,Parabéns! Você matou todos os %s(s)! O chefe aparecerá com um bônus!
TEXTCLIENT_SOMEONEUSING,Another player is using this! Please wait..,"Outro jogador está usando isso! Por favor, aguarde.."
TEXTCLIENT_NOTUSESKILL_ITEMUSE_CUMULABLE,The item %s is only cumulable if the buff is the exact same item. Current buff item %s.,O item %s é cumulativo apenas se o buff for exatamente o mesmo item. Item atual do buff %s.
TEXTCLIENT_COSTUMECOLLECTION_ISEVENTUSED,Costume is already used.,Traje já está em uso.
TEXTCLIENT_COSTUMECOLLECTION_NOTHING,You have nothing to submit.,Você não tem nada para enviar.
TEXTCLIENT_APP_EVENTS,Events,Eventos
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_1,You have nothing to submit.,Você não tem nada para enviar.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_2,Achievement collection error 02.,Erro de coleta de conquista 02.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_3,Achievement collection error 03.,Erro de coleta de conquista 03.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_4,Achievement collection error 04.,Erro de coleta de conquista 04.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_5,Costume is already used.,Traje já está em uso.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_6,Achievement collection error 06.,Erro de coleta de conquista 06.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_7,Achievement collection error 07.,Erro de coleta de conquista 07.
TEXTCLIENT_ACHIEVEMENT_COLLECTIONSUCCESS,Costumes successfully submitted.,Trajes enviados com sucesso.
TEXTCLIENT_ACHIEVEMENT_LEVEL,"You reached %d of ""%s""","Você alcançou %d de ""%s"""
TEXTCLIENT_MESSAGE_TOO_LONG,Your message exceeds the maximum length.,Sua mensagem excede o comprimento máximo.
TEXTCLIENT_FREEZE_NOTUSE,You cannot teleport if you're frozen.,Você não pode se teleportar se estiver congelado.
TEXTCLIENT_MINLVLTRADE,You must reach level %d to trade premium items.,Você deve atingir o nível %d para negociar itens premium.
TEXTCLIENT_MINLVLMOTION,You must reach level %d to use this emote.,Você deve atingir o nível %d para usar este movimento.
TEXTCLIENT_APP_SWITCHEQUIP,Switch Equip,Switch Equip
TEXTCLIENT_SWITCHEQUIP_NOTUSEITEM,You can only equip items from the SwitchEquip menu/shortcut.,Você só pode equipar itens pelo menu/atalho de Troca de Equipamento.
TEXTCLIENT_SWITCHEQUIP_SUCCESS_UPDATED,You Successfully updated preset %s!,Você atualizou o preset %s com sucesso!
TEXTCLIENT_SWITCHEQUIP_ERROR_COUNT,You have too many presets!,Você tem muitos presets!
TEXTCLIENT_SWITCHEQUIP_SUCCESS_ADD,You successfully created preset %s!,Você criou o preset %s com sucesso!
TEXTCLIENT_SWITCHEQUIP_SUCCESS_DELETED,You successfully deleted preset %s!,Você excluiu o preset %s com sucesso!
TEXTCLIENT_SWITCHEQUIP_USEBATTLEPASS,This preset is only available with the Extended Flyff Pass.,Você não tem mais acesso a este preset.. Você precisa do battlepass para isso.
TEXTCLIENT_SWITCHEQUIP_ERROR_REQUIREMENT,You cannot add %s to the preset equipment. Requirements not met.,Você não pode adicionar %s ao equipamento do preset. Requisitos não atendidos.
TEXTCLIENT_SWITCHEQUIP_ERROR_REQUIREMENT_KEEPTIME,You first need to equip that item once before adding it to the preset equipment.,Primeiro você precisa equipar esse item uma vez antes de adicioná-lo ao equipamento do preset.
TEXTCLIENT_SWITCHEQUIP_USEWAIT,Please wait a little before using another switch.,"Por favor, aguarde um pouco antes de usar outra troca."
TEXTCLIENT_PVPCONTEST_NOGUILD,You need a guild and be the leader to register.,Você precisa de uma guilda e ser o líder para se registrar.
TEXTCLIENT_PVPCONTEST_ALREADYREGISTERED,Your guild is already registered for the FWC PVP Contest!,Sua guilda já está registrada para a Competição PVP FWC!
TEXTCLIENT_PVPCONTEST_NOTCLOSED,You can't register now. FWC PVP Contest has already started or will start tomorrow!,Você não pode se registrar agora. A Competição PVP FWC já começou ou começará amanhã!
TEXTCLIENT_PVPCONTEST_COMPOSITIONNOTCLOSED,You can't change your participating players now. FWC PVP Contest has already started or will start tomorrow!,Você não pode mudar seus jogadores participantes agora. A Competição PVP FWC já começou ou começará amanhã!
TEXTCLIENT_PVPCONTEST_NOTREGISTERED,Your guild is not registered for the FWC PVP Contest.,Sua guilda não está registrada para a Competição PVP FWC.
TEXTCLIENT_PVPCONTEST_COMPOSITIONSUCCESS,You successfully set your player composition!,Você definiu a composição dos jogadores com sucesso!
TEXTCLIENT_PVPCONTEST_REGISTRATIONSUCCESS,You successfully registered your guild for the FWC PVP Contest!,Você registrou sua guilda para a Competição PVP FWC com sucesso!
TEXTCLIENT_PVPCONTEST_NOGOLDS,You need at least %s Penya to register to the FWC PVP Contest!,Você precisa de pelo menos %s penyas para se registrar na Competição PVP FWC!
TEXTCLIENT_PVPCONTEST_STATE_REGISTRATIONS,Registrations for FWC PVP Contest are now open! ,As inscrições para a Competição PVP FWC estão abertas!
TEXTCLIENT_PVPCONTEST_STATE_PRELIMINARY,Preliminaries will start from now on!,As preliminares começarão agora!
TEXTCLIENT_PVPCONTEST_STATE_BACKUP,Backup Match will start from now on!,A Partida de Reserva começará agora!
TEXTCLIENT_PVPCONTEST_STATE_FINALS,Final Matchs will start from now on!,As Partidas Finais começarão agora!
TEXTCLIENT_PVPCONTEST_HAVENOT_PLAYER,You need to select players to participate the FWC PVP Contest!,Você precisa selecionar jogadores para participar da Competição PVP FWC!
TEXTCLIENT_PVPCONTEST_SELECTION_MAX,You can only select %d players maximum!,Você pode selecionar no máximo %d jogadores!
TEXTCLIENT_PVPCONTEST_LIMIT_LEVEL_NOTICE,Selected player must be at least level %d!,O jogador selecionado deve ter pelo menos nível %d!
TEXTCLIENT_PVPCONTEST_ALREADY_ENTRY,That player is already selected! Please pick another.,"Esse jogador já foi selecionado! Por favor, escolha outro."
TEXTCLIENT_PVPCONTEST_HAVENOT_MASTER,Guild leader has to participate to the FWC PVP Contest!,O líder da guilda deve participar da Competição PVP FWC!
TEXTCLIENT_PVPCONTEST_PRESTATE_PRELIMINARY,Registrations for FWC PVP Contest will end in an hour! Make sure you registered your guild to participate!,As inscrições para a Competição PVP FWC terminarão em uma hora! Certifique-se de registrar sua guilda para participar!
TEXTCLIENT_PVPCONTEST_SELECTEDPLAYERS_EMPTY,There was an error with fetching your selected players list. Please try again.,"Houve um erro ao buscar sua lista de jogadores selecionados. Por favor, tente novamente."
TEXTCLIENT_PVPCONTEST_SELECTEDMATCH_ERROR,You need to select a match.,Você precisa selecionar uma partida.
TEXTCLIENT_PVPCONTEST_SELECTEDMATCH_CONFIRM,"Thank you for confirming, your next match will start at %02d:%02d today.","Obrigado por confirmar, sua próxima partida começará às %02d:%02d hoje."
TEXTCLIENT_PVPCONTEST_NO_MEMBER,"Unable to use the member management function during FWC PVP Contest, or you're trying to edit a member that has been selected for the registration.","Incapaz de usar a função de gerenciamento de membros durante a Competição PVP FWC, ou você está tentando editar um membro que foi selecionado para o registro."
TEXTCLIENT_PVPCONTEST_NOT_CHANGE_NAME,You cannot change your guild name during FWC PVP Contest.,Você não pode mudar o nome da guilda durante a Competição PVP FWC.
TEXTCLIENT_PVPCONTEST_NOT_CHANGE_LOGO,You cannot change your guild logo during FWC PVP Contest.,Você não pode mudar o logo da guilda durante a Competição PVP FWC.
TEXTCLIENT_PVPCONTEST_NOT_WAR,Unable to declare war during FWC PVP Contest.,Incapaz de declarar guerra durante a Competição PVP FWC.
TEXTCLIENT_PVPCONTEST_CANNOT_FRIENDADD,You cannot add friends in the FWC PVP Contest.,Você não pode adicionar amigos na Competição PVP FWC.
TEXTCLIENT_PVPCONTEST_CANNOT_PARTY,You cannot make a party in the FWC PVP Contest.,Você não pode formar um grupo na Competição PVP FWC.
TEXTCLIENT_PVPCONTEST_NO_OUTWAR,You cannot use Blinkwings to escape the FWC PVP Contest.,Você não pode usar Teleportes para escapar da Competição PVP FWC.
TEXTCLIENT_PVPCONTEST_MATCHEND_WINNER,Match has ended! Winner is %s!,A partida terminou! O vencedor é %s!
TEXTCLIENT_PVPCONTEST_MATCHEND_NOWINNER,Match has ended! There was no winner this time!,A partida terminou! Não houve vencedor desta vez!
TEXTCLIENT_PVPCONTEST_CAPTION_WAITINGOPPONENT,Waiting for opponent.. ,Esperando pelo oponente..
TEXTCLIENT_PVPCONTEST_CAPTION_PREPARE,Preparation phase. Match will start in: ,Preparation phase. Match will start in: 
TEXTCLIENT_PVPCONTEST_CAPTION_FIGHT,End combat  ,Fim do combate
TEXTCLIENT_PVPCONTEST_CAPTION_ENDING,Match has ended! You will be teleported on Madrigal in ,A partida terminou! Você será teleportado para Madrigal em
TEXTCLIENT_PVPCONTEST_SCHEDULES_LEADER,Only the leader can select match schedules!,Apenas o líder pode selecionar os horários das partidas!
TEXTCLIENT_PVPCONTEST_ALREADYPLAYEDTODAY,You already played a match today! You can't select another schedule.,Você já jogou uma partida hoje! Você não pode selecionar outro horário.
TEXTCLIENT_PVPCONTEST_CANTTELEPORT,You can't teleport in the match anymore. Match has started.,Você não pode se teleportar mais na partida. A partida começou.
TEXTCLIENT_PVPCONTEST_TELEPORTNOMATCH,Teleportation is not possible since there is no match waiting for you.,"A teleportação não é possível, pois não há partida esperando por você."
TEXTCLIENT_PVPCONTEST_NOOPPONENT,"No opponent joined! Match will then end, giving you the victory!","Nenhum oponente entrou! A partida terminará, dando a você a vitória!"
TEXTCLIENT_PVPCONTEST_NOOPPONENTWIN,No opponent was found for your match! We then considered your match as won!,Nenhum oponente foi encontrado para sua partida! Consideramos sua partida como vencida!
TEXTCLIENT_PVPCONTEST_KILLNOTIFICATION,[%s] %s killed [%s] %s!,[%s] %s matou [%s] %s!
TEXTCLIENT_PVPCONTEST_KILLNOTIFICATION_KILLINGSPREE_STOP,[%s] %s killed [%s] %s and stopped their killing spree!,[%s] %s killed [%s] %s and stopped their killing spree!
TEXTCLIENT_PVPCONTEST_KILLNOTIFICATION_KILLINGSPREE,[%s] %s is on a killing spree!,[%s] %s is on a killing spree!
TEXTCLIENT_PVPCONTEST_MATCHSOON,You can't change your participation now. Matches are starting soon!,Você não pode mudar sua participação agora. As partidas começarão em breve!
TEXTCLIENT_PVPCONTEST_PLAYERNOTJOINED_LIVES,A player has not joined or has left the match! Total guild remaining lives have been decreased by %d!,Um jogador não entrou ou deixou a partida! O total de vidas restantes da guilda foi diminuído em %d!
TEXTCLIENT_PVPCONTEST_PRELIMINARYMATCHESENDANNOUNCEMENT,The FWC PVP Contest Preliminary %d:%d UTC matches have ended! The next matches will start at %d:%d UTC!,As partidas preliminares %d:%d UTC da Competição PVP FWC terminaram! As próximas partidas começarão às %d:%d UTC!
TEXTCLIENT_TRANSITEM_TRANSY,Your transmuted item does not have an equivalent item for the other gender. Please consider removing the transmutation or trying a different item.,"Seu item transmutado não tem um equivalente para o outro gênero. Por favor, considere remover a transmutação ou tentar um item diferente."
TEXTCLIENT_PVPCONTEST_WINNER_GUILD,The FWC PVP Contest has ended! The winner is: %s! Congratulations!,A Competição PVP FWC terminou! O vencedor é: %s! Parabéns!
TEXTCLIENT_PVPCONTEST_WINNER_NOGUILD,The FWC PVP Contest has ended on a draw! Congratulations!,A Competição PVP FWC terminou em empate! Parabéns!
TEXTCLIENT_PVPCONTEST_NOMATCHS,There is no match to spectate.,Não há partida para assistir.
TEXTCLIENT_PVPCONTEST_SPECT_ERROR_1,You can't spectate if you're already participating in a match.,Você não pode assistir se já está participando de uma partida.
TEXTCLIENT_PVPCONTEST_SPECT_ERROR_2,The match you're trying to spectate is ending. Please select another one.,"A partida que você está tentando assistir está terminando. Por favor, selecione outra."
TEXTCLIENT_PVPCONTEST_RANK34,"You lost that match, but you will have the opportunity to compete in a final match for the 3rd rank against the other losing guild when the final match takes place. Best of luck!","Você perdeu essa partida, mas terá a oportunidade de competir em uma partida final pelo terceiro lugar contra a outra guilda perdedora quando a partida final acontecer. Boa sorte!"
TEXTCLIENT_SERVERTRANSFER,You have requested a server transfer to %s.,Você solicitou uma transferência de servidor para %s.
TEXTCLIENT_RPS_DAILYLIMITOVER,You've used all the chances for today.,Você usou todas as chances para hoje.
TEXTCLIENT_RPS_SOLDOUT,All the rewards for today are gone. See you tomorrow.,Todas as recompensas para hoje se esgotaram. Até amanhã.
TEXTCLIENT_RPS_ISOPENED,You are already speaking with this NPC.,Você já está falando com este NPC.
TEXTCLIENT_RPS_MINTARGETLEVEL,Only available to level %d or above.,Disponível apenas para nível %d ou superior.
TEXTCLIENT_RPS_PLAYABLE,You can't play Lucky RPS. Check your state.,Você não pode jogar Lucky RPS. Verifique seu estado.
TEXTCLIENT_RPS_DAYCHANGE,You do not have the right to acquire the item.,Você não tem o direito de adquirir o item.
TEXTCLIENT_PVPCONTEST_SPECTATE_AUTH,You don't have the required auth to spectate.,Você não tem a autorização necessária para assistir.
TEXTCLIENT_GUILDBUFF_NEW,Your Guild just unlocked Guild Buff Level %d!,Sua guilda acabou de desbloquear o Buff de Guilda Nível %d!
TEXTCLIENT_GUILDBUFF_DONATE,%s donated %s #bx%d#nb to the Guild (Total: %d)!,%s doou %s #bx%d#nb para a Guilda (Total: %d)!
TEXTCLIENT_GUILDBUFF_RANKING_MAIL,Congratulations for your rank %d in the First Come First Served ranking!,Parabéns pela sua posição %d no ranking First Come First Served!
