Key,English,Portuguese
ACHIEVEMENT_KILL_PUPPETWOLF_LVL4,Hundur Sharpfoot Slayer 4,Hundur Sharpfoot Slayer 4
ACHIEVEMENT_KILL_PUPPETWOLF_LVL5,Hundur Sharpfoot Hunter,Hundur Sharpfoot Hunter
ACHIEVEMENT_KILL_RYSENTRY_LVL1,Samoset Slayer 1,Samoset Slayer 1
ACHIEVEMENT_KILL_RYSENTRY_LVL2,Samoset Slayer 2,Samoset Slayer 2
ACHIEVEMENT_KILL_RYSENTRY_LVL3,Samoset Slayer 3,Samoset Slayer 3
ACHIEVEMENT_KILL_RYSENTRY_LVL4,Samoset Slayer 4,Samoset Slayer 4
ACHIEVEMENT_KILL_RYSENTRY_LVL5,Samoset Hunter,Samoset Hunter
ACHIEVEMENT_KILL_RYGUARD_LVL1,Kyouchish Slayer 1,Kyouchish Slayer 1
ACHIEVEMENT_KILL_RYGUARD_LVL2,Kyouchish Slayer 2,Kyouchish Slayer 2
ACHIEVEMENT_KILL_RYGUARD_LVL3,Kyouchish Slayer 3,Kyouchish Slayer 3
ACHIEVEMENT_KILL_RYGUARD_LVL4,Kyouchish Slayer 4,Kyouchish Slayer 4
ACHIEVEMENT_KILL_RYGUARD_LVL5,Kyouchish Hunter,Kyouchish Hunter
ACHIEVEMENT_KILL_RYARCHER_LVL1,Kanonicus Slayer 1,Kanonicus Slayer 1
ACHIEVEMENT_KILL_RYARCHER_LVL2,Kanonicus Slayer 2,Kanonicus Slayer 2
ACHIEVEMENT_KILL_RYARCHER_LVL3,Kanonicus Slayer 3,Kanonicus Slayer 3
ACHIEVEMENT_KILL_RYARCHER_LVL4,Kanonicus Slayer 4,Kanonicus Slayer 4
ACHIEVEMENT_KILL_RYARCHER_LVL5,Kanonicus Hunter,Kanonicus Hunter
ACHIEVEMENT_KILL_RYMAGI_LVL1,Mage Redcloud Slayer 1,Mage Redcloud Slayer 1
ACHIEVEMENT_KILL_RYMAGI_LVL2,Mage Redcloud Slayer 2,Mage Redcloud Slayer 2
ACHIEVEMENT_KILL_RYMAGI_LVL3,Mage Redcloud Slayer 3,Mage Redcloud Slayer 3
ACHIEVEMENT_KILL_RYMAGI_LVL4,Mage Redcloud Slayer 4,Mage Redcloud Slayer 4
ACHIEVEMENT_KILL_RYMAGI_LVL5,Mage Redcloud Hunter,Mage Redcloud Hunter
ACHIEVEMENT_KILL_RYWARRIOR_LVL1,Taiaha Slayer 1,Taiaha Slayer 1
ACHIEVEMENT_KILL_RYWARRIOR_LVL2,Taiaha Slayer 2,Taiaha Slayer 2
ACHIEVEMENT_KILL_RYWARRIOR_LVL3,Taiaha Slayer 3,Taiaha Slayer 3
ACHIEVEMENT_KILL_RYWARRIOR_LVL4,Taiaha Slayer 4,Taiaha Slayer 4
ACHIEVEMENT_KILL_RYWARRIOR_LVL5,Taiaha Hunter,Taiaha Hunter
ACHIEVEMENT_KILL_SKELWOLF_LVL1,Hellhound Slayer 1,Hellhound Slayer 1
ACHIEVEMENT_KILL_SKELWOLF_LVL2,Hellhound Slayer 2,Hellhound Slayer 2
ACHIEVEMENT_KILL_SKELWOLF_LVL3,Hellhound Slayer 3,Hellhound Slayer 3
ACHIEVEMENT_KILL_SKELWOLF_LVL4,Hellhound Slayer 4,Hellhound Slayer 4
ACHIEVEMENT_KILL_SKELWOLF_LVL5,Hellhound Hunter,Hellhound Hunter
ACHIEVEMENT_KILL_RYBARGA_LVL1,Chief Keokuk Slayer 1,Chief Keokuk Slayer 1
ACHIEVEMENT_KILL_RYBARGA_LVL2,Chief Keokuk Slayer 2,Chief Keokuk Slayer 2
ACHIEVEMENT_KILL_RYBARGA_LVL3,Chief Keokuk Slayer 3,Chief Keokuk Slayer 3
ACHIEVEMENT_KILL_RYBARGA_LVL4,Chief Keokuk Slayer 4,Chief Keokuk Slayer 4
ACHIEVEMENT_KILL_RYBARGA_LVL5,Chief Keokuk Hunter,Chief Keokuk Hunter
ACHIEVEMENT_KILL_REDMETEONYKER_LVL1,Red Meteonyker Hunter 1,Caçador de Meteonyker Vermelho 1
ACHIEVEMENT_KILL_REDMETEONYKER_LVL2,Red Meteonyker Hunter 2,Caçador de Meteonyker Vermelho 2
ACHIEVEMENT_KILL_REDMETEONYKER_LVL3,Red Meteonyker Hunter 3,Caçador de Meteonyker Vermelho 3
ACHIEVEMENT_KILL_REDMETEONYKER_LVL4,Red Meteonyker Hunter 4,Caçador de Meteonyker Vermelho 4
ACHIEVEMENT_KILL_REDMETEONYKER_LVL5,Red Meteonyker Killer,Assassino de Meteonyker Vermelho
ACHIEVEMENT_KILL_CAVEMANCHIEF_LVL1,Caveman Chief Hunter 1,Caçador Chefe Homem das Cavernas 1
ACHIEVEMENT_KILL_CAVEMANCHIEF_LVL2,Caveman Chief Hunter 2,Caçador Chefe Homem das Cavernas 2
ACHIEVEMENT_KILL_CAVEMANCHIEF_LVL3,Caveman Chief Hunter 3,Caçador Chefe Homem das Cavernas 3
ACHIEVEMENT_KILL_CAVEMANCHIEF_LVL4,Caveman Chief Hunter 4,Caçador Chefe Homem das Cavernas 4
ACHIEVEMENT_KILL_CAVEMANCHIEF_LVL5,Caveman Chief Killer,Assassino Chefe Homem das Cavernas
ACHIEVEMENT_KILL_TEMPLEGUARDIAN_LVL1,Temple Guardian Hunter 1,Caçador Guardião do Templo 1
ACHIEVEMENT_KILL_TEMPLEGUARDIAN_LVL2,Temple Guardian Hunter 2,Caçador Guardião do Templo 2
ACHIEVEMENT_KILL_TEMPLEGUARDIAN_LVL3,Temple Guardian Hunter 3,Caçador Guardião do Templo 3
ACHIEVEMENT_KILL_TEMPLEGUARDIAN_LVL4,Temple Guardian Hunter 4,Caçador Guardião do Templo 4
ACHIEVEMENT_KILL_TEMPLEGUARDIAN_LVL5,Temple Guardian Killer,Assassino Guardião do Templo
ACHIEVEMENT_KILL_GREATKRAKEN_LVL1,Great Kraken Hunter 1,Caçador do Grande Kraken 1
ACHIEVEMENT_KILL_GREATKRAKEN_LVL2,Great Kraken Hunter 2,Caçador do Grande Kraken 2
ACHIEVEMENT_KILL_GREATKRAKEN_LVL3,Great Kraken Hunter 3,Caçador do Grande Kraken 3
ACHIEVEMENT_KILL_GREATKRAKEN_LVL4,Great Kraken Hunter 4,Caçador do Grande Kraken 4
ACHIEVEMENT_KILL_GREATKRAKEN_LVL5,Great Kraken Killer,Assassino do Grande Kraken
ACHIEVEMENT_KILL_PYRAMIDGUARDIAN_LVL1,Pyramid Guardian Hunter 1,Caçador Guardião da Pirâmide 1
ACHIEVEMENT_KILL_PYRAMIDGUARDIAN_LVL2,Pyramid Guardian Hunter 2,Caçador Guardião da Pirâmide 2
ACHIEVEMENT_KILL_PYRAMIDGUARDIAN_LVL3,Pyramid Guardian Hunter 3,Caçador Guardião da Pirâmide 3
ACHIEVEMENT_KILL_PYRAMIDGUARDIAN_LVL4,Pyramid Guardian Hunter 4,Caçador Guardião da Pirâmide 4
ACHIEVEMENT_KILL_PYRAMIDGUARDIAN_LVL5,Pyramid Guardian Killer,Assassino Guardião da Pirâmide
ACHIEVEMENT_KILL_CRYSTALDEVIL_LVL1,Crystal Demon Lord Hunter 1,Caçador Senhor Demônio de Cristal 1
ACHIEVEMENT_KILL_CRYSTALDEVIL_LVL2,Crystal Demon Lord Hunter 2,Caçador Senhor Demônio de Cristal 2
ACHIEVEMENT_KILL_CRYSTALDEVIL_LVL3,Crystal Demon Lord Hunter 3,Caçador Senhor Demônio de Cristal 3
ACHIEVEMENT_KILL_CRYSTALDEVIL_LVL4,Crystal Demon Lord Hunter 4,Caçador Senhor Demônio de Cristal 4
ACHIEVEMENT_KILL_CRYSTALDEVIL_LVL5,Crystal Demon Lord Killer,Assassino Senhor Demônio de Cristal
ACHIEVEMENT_KILL_BEASTKINGKHAN_LVL1,Beast King Khan Hunter 1,Caçador do Rei Fera Khan 1
ACHIEVEMENT_KILL_BEASTKINGKHAN_LVL2,Beast King Khan Hunter 2,Caçador do Rei Fera Khan 2
ACHIEVEMENT_KILL_BEASTKINGKHAN_LVL3,Beast King Khan Hunter 3,Caçador do Rei Fera Khan 3
ACHIEVEMENT_KILL_BEASTKINGKHAN_LVL4,Beast King Khan Hunter 4,Caçador do Rei Fera Khan 4
ACHIEVEMENT_KILL_BEASTKINGKHAN_LVL5,Beast King Khan Killer,Assassino do Rei Fera Khan
ACHIEVEMENT_KILL_SHADEKRITON_LVL1,[Shade Lieutenant] Kriton Hunter 1,[Shade Lieutenant] Kriton Hunter 1
ACHIEVEMENT_KILL_SHADEKRITON_LVL2,[Shade Lieutenant] Kriton Hunter 2,[Shade Lieutenant] Kriton Hunter 2
ACHIEVEMENT_KILL_SHADEKRITON_LVL3,[Shade Lieutenant] Kriton Hunter 3,[Shade Lieutenant] Kriton Hunter 3
ACHIEVEMENT_KILL_SHADEKRITON_LVL4,[Shade Lieutenant] Kriton Hunter 4,[Shade Lieutenant] Kriton Hunter 4
ACHIEVEMENT_KILL_SHADEKRITON_LVL5,[Shade Lieutenant] Kriton Killer,[Shade Lieutenant] Kriton Killer
ACHIEVEMENT_KILL_BEHEMOTH03_LVL1,[God of Death] Demonic Ankou Hunter 1,[God of Death] Demonic Ankou Hunter 1
ACHIEVEMENT_KILL_BEHEMOTH03_LVL2,[God of Death] Demonic Ankou Hunter 2,[God of Death] Demonic Ankou Hunter 2
ACHIEVEMENT_KILL_BEHEMOTH03_LVL3,[God of Death] Demonic Ankou Hunter 3,[God of Death] Demonic Ankou Hunter 3
ACHIEVEMENT_KILL_BEHEMOTH03_LVL4,[God of Death] Demonic Ankou Hunter 4,[God of Death] Demonic Ankou Hunter 4
ACHIEVEMENT_KILL_BEHEMOTH03_LVL5,[God of Death] Demonic Ankou Killer,[God of Death] Demonic Ankou Killer
ACHIEVEMENT_MONSTER_DESC_COMMON,Defeat these monsters to gain a permanent damage bonus against them.,Derrote esses monstros para obter um bônus de dano permanente contra eles.
ACHIEVEMENT_KILL_AIBATT_TITLE,Twinkle Star,Líder dos Aibatts
ACHIEVEMENT_KILL_MUSHPANG_TITLE,Fun Guy,Alucinado
ACHIEVEMENT_KILL_BURUDENG_TITLE,Horned,Morde
ACHIEVEMENT_KILL_PUKEPUKE_TITLE,Hillbilly,Caipira
ACHIEVEMENT_KILL_PEAKYTURTLE_TITLE,Snapper,Brabo
ACHIEVEMENT_KILL_DEMIAN_TITLE,Rebel,Malcriado
ACHIEVEMENT_KILL_DORIDOMA_TITLE,Seahorserider,Veneno Mortal
ACHIEVEMENT_KILL_LAWOLF_TITLE,Alpha,Domador de Lobos
ACHIEVEMENT_KILL_FEFERN_TITLE,Botanist,Florzinha
ACHIEVEMENT_KILL_NYANGNYANG_TITLE,Cute,Fofo
ACHIEVEMENT_KILL_BANG_TITLE,Banger,Brigão
ACHIEVEMENT_KILL_MOTHBEE_TITLE,Mothbeeter,Mothbeeter
ACHIEVEMENT_KILL_WAGSAAC_TITLE,Sweet,Fúria da Natureza
ACHIEVEMENT_KILL_FLYBAT_TITLE,Batboy,Noturno
ACHIEVEMENT_KILL_MIA_TITLE,Shackled,Pestinha
ACHIEVEMENT_KILL_MRPUMPKIN_TITLE,Scarecrow,O Cabeça de Abóbora
ACHIEVEMENT_KILL_REDMANTIS_TITLE,Predator,Lâmina Mortal
ACHIEVEMENT_KILL_ZENDROS_TITLE,Evil Eye,Líder de Expedição
ACHIEVEMENT_KILL_JACKTHEHAMMER_TITLE,Jacked,Martela o Martelão
ACHIEVEMENT_KILL_GIGGLEBOX_TITLE,Treasure Hunter,Caixinha de Surpresas
ACHIEVEMENT_KILL_ROCKMUSCLE_TITLE,Rock Solid,Maromba
ACHIEVEMENT_KILL_BUCROW_TITLE,Banished,Sobrenatural
ACHIEVEMENT_KILL_NEPARUBA_TITLE,Buzzkill,Caça-Inseto
ACHIEVEMENT_KILL_HOBO_TITLE,Vagabond,Inclemente
ACHIEVEMENT_KILL_DUMBBULL_TITLE,Matador,O Rei do Gado
ACHIEVEMENT_KILL_TOTEMIA_TITLE,Totem,Quebra-Totem
ACHIEVEMENT_KILL_CARDPUPPET_TITLE,Marionette,O Mestre das Marionetes
ACHIEVEMENT_KILL_FLBYRIGEN_TITLE,Angler,Predador
ACHIEVEMENT_KILL_TOMBSTONEBEARER_TITLE,Undertaker,Espectro
ACHIEVEMENT_KILL_SCOPICON_TITLE,Toxic,Tóxico
ACHIEVEMENT_KILL_BASQUE_TITLE,Gunner,Tiro Certo
ACHIEVEMENT_KILL_PRANKSTER_TITLE,Prankster,Malandro
ACHIEVEMENT_KILL_ROCKEPELLER_TITLE,Sky Patrol,Bruto
ACHIEVEMENT_KILL_WHEELEM_TITLE,Speedy,Lutador
ACHIEVEMENT_KILL_LEYENA_TITLE,Ravenous,Caçador
ACHIEVEMENT_KILL_TRANGFOMA_TITLE,Charged,O Insano
ACHIEVEMENT_KILL_STEAMWALKER_TITLE,Steampunk,Revolucionário
ACHIEVEMENT_KILL_STEELKNIGHT_TITLE,Metalhead,Gladiador
ACHIEVEMENT_KILL_ZOMBIGER_TITLE,Golddigger,Morto-Vivo
ACHIEVEMENT_KILL_NUTTYWHEEL_TITLE,Steamroller,Parafuso Solto
ACHIEVEMENT_KILL_NUCTUVEHICLE_TITLE,Radioactive,Sem Freio
ACHIEVEMENT_KILL_DRILLER_TITLE,Screwed,Faz Estrago
ACHIEVEMENT_KILL_RISEM_TITLE,Elemental,Abominável
ACHIEVEMENT_KILL_GRRR_TITLE,Troll,Troll
ACHIEVEMENT_KILL_VOLT_TITLE,Zapped,Em Choque
ACHIEVEMENT_KILL_ELDERGUARD_TITLE,Guardian,Coração de Lata
ACHIEVEMENT_KILL_DUMP_TITLE,Tired,Conhecedor do Deserto
ACHIEVEMENT_KILL_GARBAGEPIDER_TITLE,Scrapper,O Mestre do Lixo
ACHIEVEMENT_KILL_ZENMA_TITLE,Punk,Vigilante do Crepúsculo
ACHIEVEMENT_KILL_CRANEMACHINERY_TITLE,Demolisher,Destruidor de Maquinário
ACHIEVEMENT_KILL_NAUTREPY_TITLE,Ace,Atacante Habilidoso
ACHIEVEMENT_KILL_SYLIACA_TITLE,Fisherman,Pescador
ACHIEVEMENT_KILL_GREEMONG_TITLE,Disgusted,Risco Biológico ☣
ACHIEVEMENT_KILL_BOO_TITLE,Boo,Boo
ACHIEVEMENT_KILL_CARRIERBOMB_TITLE,Defuser,KABOOM!
ACHIEVEMENT_KILL_LONGWANG_TITLE,Devilish,Tempestade Implacável
ACHIEVEMENT_KILL_HOPPRE_TITLE,Exterminator,Notório
ACHIEVEMENT_KILL_MUSHPOIE_TITLE,Spore Collector,Sonha Acordado
ACHIEVEMENT_KILL_IREN_TITLE,Bloodsucker,Exterminador de Pragas
ACHIEVEMENT_KILL_WATANGKA_TITLE,Shaman,Líder de Tribo
ACHIEVEMENT_KILL_FAFNIR_TITLE,Eggcelent,Eggscelência
ACHIEVEMENT_KILL_ANTIQUERY_TITLE,Lumberjack,Mestre das Toras
ACHIEVEMENT_KILL_LUIA_TITLE,Phoenix,Frango
ACHIEVEMENT_KILL_GONGURY_TITLE,Full Metal,O Destruidor de Ferro
ACHIEVEMENT_KILL_SHUHAMMA_TITLE,Destroyer,Terror das Máquinas
ACHIEVEMENT_KILL_KERN_TITLE,Rockstar,Criatura Inigualável
ACHIEVEMENT_KILL_GORRUDA_TITLE,Ancient,Imperador dos Céus
ACHIEVEMENT_KILL_GLAPHAN_TITLE,Haunted,O Caça-Fantasmas
ACHIEVEMENT_KILL_KIMERADON_TITLE,Chimera,O Dragão das Areias
ACHIEVEMENT_KILL_BEARNUCKY_TITLE,Cuddly,Manifesto Feroz
ACHIEVEMENT_KILL_MUFFRIN_TITLE,Souperman,Chef
ACHIEVEMENT_KILL_POPCRANK_TITLE,Nightmare,Solaz Macabro
ACHIEVEMENT_KILL_CLOCKWORKS_TITLE,Guardian of Madrigal,Guardião de Madrigal
ACHIEVEMENT_KILL_METEONYKER_TITLE,Dragonslayer,Mata-Dragões
ACHIEVEMENT_KILL_MEDUMET_TITLE,Bot,Bot
ACHIEVEMENT_KILL_YETTI_TITLE,Bigfoot,Pé Grande
ACHIEVEMENT_KILL_GHOSTKING_TITLE,Reaper,Ceifador
ACHIEVEMENT_KILL_MAMMOTH_TITLE,Prehistoric,Pré-Histórico
ACHIEVEMENT_KILL_AUGU_TITLE,Sushi Chef,Sushiman
ACHIEVEMENT_KILL_ATROX_TITLE,Antlion,Formiga-leão
ACHIEVEMENT_KILL_TIGAR_TITLE,Vicious,Implacável
ACHIEVEMENT_KILL_MERAL_TITLE,Pirate,Pirata
ACHIEVEMENT_KILL_KINGSTER_TITLE,Boiled,Cozido
ACHIEVEMENT_KILL_CREPER_TITLE,Crabby,Caranguejento
ACHIEVEMENT_KILL_NAGA_TITLE,Cold Blooded,Sangue Frio
ACHIEVEMENT_KILL_DORIAN_TITLE,Fishy,Suspeito
ACHIEVEMENT_KILL_OKEAN_TITLE,Waterlogged,Encharcado
ACHIEVEMENT_KILL_KRAKEN_TITLE,Sea King,Rei do Mar
ACHIEVEMENT_KILL_DREADFIN_TITLE,Sea Snack,Sea Snack
ACHIEVEMENT_KILL_DREADSCALE_TITLE,Slurp,Slurp
ACHIEVEMENT_KILL_LUMINFIN_TITLE,Lumos,Lumos
ACHIEVEMENT_KILL_PUPPETWOLF_TITLE,Sharp Slayer,Sharp Slayer
ACHIEVEMENT_KILL_RYSENTRY_TITLE,Echowalker,Echowalker
ACHIEVEMENT_KILL_RYGUARD_TITLE,Shadowbrand,Shadowbrand
ACHIEVEMENT_KILL_RYARCHER_TITLE,Judicator,Judicator
ACHIEVEMENT_KILL_RYMAGI_TITLE,Bloodflare,Bloodflare
ACHIEVEMENT_KILL_RYWARRIOR_TITLE,Warchant,Warchant
ACHIEVEMENT_KILL_SKELWOLF_TITLE,Hellborn,Hellborn
ACHIEVEMENT_KILL_RYBARGA_TITLE,Keokai,Keokai
ACHIEVEMENT_KILL_REDMETEONYKER_TITLE,Reduced to Ashes,Herói da Chama Dracônica
ACHIEVEMENT_KILL_CAVEMANCHIEF_TITLE,Cave Dweller,Explorador de Grutas
ACHIEVEMENT_KILL_TEMPLEGUARDIAN_TITLE,Electrified,Eletrificado
ACHIEVEMENT_KILL_GREATKRAKEN_TITLE,Drowned,Afogado
ACHIEVEMENT_KILL_PYRAMIDGUARDIAN_TITLE,Risen,Ressurgido
ACHIEVEMENT_KILL_CRYSTALDEVIL_TITLE,Numb,Entorpecido
ACHIEVEMENT_KILL_BEASTKINGKHAN_TITLE,Conqueror of the Wilds,Conquistador da Selvabruta
ACHIEVEMENT_KILL_SHADEKRITON_TITLE,Shade Hunter,Shade Hunter
ACHIEVEMENT_KILL_BEHEMOTH03_TITLE,God of Death,God of Death
ACHIEVEMENT_JUMP_NAME,Jump,Pular
ACHIEVEMENT_JUMP_DESC,Jump a certain number of times.,Pule um certo número de vezes.
ACHIEVEMENT_JUMP_TITLE,Jump Master,Super Atleta
ACHIEVEMENT_PLAY_TIME_NAME,Total Play Time,Tempo de Jogo Total
ACHIEVEMENT_PLAY_TIME_DESC,Play for a certain number of hours to earn rewards.,Atinja um determinado tempo de jogo (horas) para ganhar recompensas.
ACHIEVEMENT_PLAY_TIME_LVL1,Flyff Novice!,Novato(a) do FlyFF!
ACHIEVEMENT_PLAY_TIME_LVL2,Flyff Fan!,Fã do FlyFF!
ACHIEVEMENT_PLAY_TIME_LVL3,Flyff Devotee!,Devoto(a) ao FlyFF!
ACHIEVEMENT_PLAY_TIME_LVL4,Flyff Enthusiast!,Entusiasta do FlyFF!
ACHIEVEMENT_PLAY_TIME_LVL5,Flyff Addict!,Viciado(a) em FlyFF!
ACHIEVEMENT_PLAY_TIME_LVL6,Flyff Fanatic!,Fanático(a) por FlyFF!
ACHIEVEMENT_PLAY_TIME_TITLE,Flyff Fanatic,Fanático(a) por FlyFF
ACHIEVEMENT_LEVEL_NAME,Level,Nível
ACHIEVEMENT_LEVEL_DESC,Reach a certain level to earn rewards.,Alcance um determinado nível para ganhar recompensas.
ACHIEVEMENT_LEVEL_LVL1,Beginner Level 1,Principiante Nível 1
ACHIEVEMENT_LEVEL_LVL2,Beginner Level 2,Principiante Nível 2
ACHIEVEMENT_LEVEL_LVL3,Beginner Level 3,Principiante Nível 3
ACHIEVEMENT_LEVEL_LVL4,Adept Level 1,Adepto Nível 1
ACHIEVEMENT_LEVEL_LVL5,Adept Level 2,Adepto Nível 2
ACHIEVEMENT_LEVEL_LVL6,Adept Level 3,Adepto Nível 3
ACHIEVEMENT_LEVEL_LVL7,Expert Level 1,Perito Nível 1
ACHIEVEMENT_LEVEL_LVL8,Expert Level 2,Perito Nível 2
ACHIEVEMENT_LEVEL_LVL9,Expert Level 3,Perito Nível 3
ACHIEVEMENT_LEVEL_LVL10,Professional Level 1,Professional Level 1
ACHIEVEMENT_LEVEL_LVL11,Professional Level 2,Professional Level 2
ACHIEVEMENT_LEVEL_LVL12,Professional Level 3,Professional Level 3
ACHIEVEMENT_USE_GRAYPILL_NAME,Gray Pill,Pílula Cinza
ACHIEVEMENT_USE_GRAYPILL_DESC,"Eat 30,000 Gray Pills.","Coma 30,000 Pílulas Cinzas."
ACHIEVEMENT_USE_GRAYPILL_TITLE,Placebo,Doente
ACHIEVEMENT_USE_YELLOWPILL_NAME,Yellow Pill,Pílula Amarela
ACHIEVEMENT_USE_YELLOWPILL_DESC,"Eat 30,000 Yellow Pills.","Coma 30,000 Pílulas Amarelas."
ACHIEVEMENT_USE_YELLOWPILL_TITLE,Hypervitaminosis,Alvo dos Masquerpets
ACHIEVEMENT_USE_BLUEPILL_NAME,Blue Pill,Pílula Azul
ACHIEVEMENT_USE_BLUEPILL_DESC,"Eat 30,000 Blue Pills.","Coma 30,000 Pílulas Azuis."
ACHIEVEMENT_USE_BLUEPILL_TITLE,Sleeper,Linha de Frente
ACHIEVEMENT_USE_REDPILL_NAME,Red Pill,Pílula Vermelha
ACHIEVEMENT_USE_REDPILL_DESC,"Eat 30,000 Red Pills.","Coma 30,000 Pílulas Vermelhas."
ACHIEVEMENT_USE_REDPILL_TITLE,Bloody,O Escolhido
ACHIEVEMENT_USE_GOLDPILL_NAME,Gold Pill,Pílula Dourada
ACHIEVEMENT_USE_GOLDPILL_DESC,"Eat 30,000 Gold Pills.","Coma 30,000 Pílulas Douradas."
ACHIEVEMENT_USE_GOLDPILL_TITLE,Glimmering,Mestre da Cura
ACHIEVEMENT_USE_LOLLIPOP_NAME,Lollipop,Pirulito
ACHIEVEMENT_USE_LOLLIPOP_DESC,"Eat 200,000 Lollipops.","Coma 200,000 Pirulitos."
ACHIEVEMENT_USE_LOLLIPOP_TITLE,Sweet Tooth,Viciado(a) em Pirulito
ACHIEVEMENT_USE_CHOCOLATE_NAME,Chocolate Bar,Barra de Chocolate 
ACHIEVEMENT_USE_CHOCOLATE_DESC,"Eat 200,000 Chocolate Bars.","Coma 200,000 Barras de Chocolate."
ACHIEVEMENT_USE_CHOCOLATE_TITLE,Chocoholic,Chocólatra
ACHIEVEMENT_USE_MILK_NAME,Milk,Leite
ACHIEVEMENT_USE_MILK_DESC,"Drink 200,000 Cartons of Milk.","Beba 200,000 Leites."
ACHIEVEMENT_USE_MILK_TITLE,Legendairy,Bebê
ACHIEVEMENT_USE_HOTDOG_NAME,Hot Dog,Cachorro Quente
ACHIEVEMENT_USE_HOTDOG_DESC,"Eat 200,000 Hot Dogs.","Coma 200,000 Cachorros-quentes."
ACHIEVEMENT_USE_HOTDOG_TITLE,Top Dog,Cachorrão
ACHIEVEMENT_USE_PIZZA_NAME,Pizza,Pizza
ACHIEVEMENT_USE_PIZZA_DESC,"Eat 200,000 Pizzas.","Coma 200,000 Pizzas."
ACHIEVEMENT_USE_PIZZA_TITLE,Cheesy,Mestre da Pizza
ACHIEVEMENT_USE_KIMBAP_NAME,Kimbap,Kimbap
ACHIEVEMENT_USE_KIMBAP_DESC,"Eat 200,000 Kimbaps.","Coma 200,000 Kimbaps."
ACHIEVEMENT_USE_KIMBAP_TITLE,High Roller,Enroladinho
ACHIEVEMENT_USE_CHICKENSTICK_NAME,Chicken Stick,Coxa de Frango
ACHIEVEMENT_USE_CHICKENSTICK_DESC,"Eat 200,000 Chicken Sticks.","Coma 200,000 Coxas de Frango."
ACHIEVEMENT_USE_CHICKENSTICK_TITLE,Spicy,Viciado(a) em Frango
ACHIEVEMENT_USE_STARCANDY_NAME,Star Candy,Doce Estrela
ACHIEVEMENT_USE_STARCANDY_DESC,"Eat 200,000 Star Candies.","Coma 200,000 Doces Estrelas."
ACHIEVEMENT_USE_STARCANDY_TITLE,Starstruck,Docinho
ACHIEVEMENT_USE_MEATSKEWER_NAME,Meat Skewer,Espetinho de Carne
ACHIEVEMENT_USE_MEATSKEWER_DESC,"Eat 200,000 Meat Skewers.","Coma 200,000 Espetinhos de Carne."
ACHIEVEMENT_USE_MEATSKEWER_TITLE,Carnivore,Viciado(a) em Espetinho
ACHIEVEMENT_USE_BARBECUE_NAME,Barbecue,Churrasco
ACHIEVEMENT_USE_BARBECUE_DESC,"Eat 200,000 Barbecues.","Coma 200,000 Churrascos."
ACHIEVEMENT_USE_BARBECUE_TITLE,Grillmaster,Churrasqueiro Raiz
ACHIEVEMENT_USE_SEAFOODPANCAKE_NAME,Seafood Pancake,Torta de Frutos do Mar
ACHIEVEMENT_USE_SEAFOODPANCAKE_DESC,"Eat 200,000 Seafood Pancakes.","Coma 200,000 Tortas de Frutos do mar."
ACHIEVEMENT_USE_SEAFOODPANCAKE_TITLE,Surfer,Adora Comer Torta
ACHIEVEMENT_USE_FISHSOUP_NAME,Fish Soup,Sopa de Peixe
ACHIEVEMENT_USE_FISHSOUP_DESC,"Eat 200,000 Fish Soups.","Coma 200,000 Sopas de Peixe."
ACHIEVEMENT_USE_FISHSOUP_TITLE,Catfish,Moquequeiro
ACHIEVEMENT_USE_SAUSAGECASSEROLE_NAME,Sausage Casserole,Caçarola de Linguiça
ACHIEVEMENT_USE_SAUSAGECASSEROLE_DESC,"Eat 200,000 Sausage Casseroles.","Coma 200,000 Caçarolas de Linguiça."
ACHIEVEMENT_USE_SAUSAGECASSEROLE_TITLE,Sausage Connoisseur,Viciado(a) em Linguiça
ACHIEVEMENT_USE_FISHSTEW_NAME,Fish Stew,Cozido de Peixe
ACHIEVEMENT_USE_FISHSTEW_DESC,"Eat 200,000 Fish Stews.","Coma 200,000 Cozidos de Peixe."
ACHIEVEMENT_USE_FISHSTEW_TITLE,Stranded,Em Águas de Bacalhau
ACHIEVEMENT_USE_STEAMEDSEAFOOD_NAME,Steamed Seafood,Frutos do Mar Cozidos
ACHIEVEMENT_USE_STEAMEDSEAFOOD_DESC,"Eat 200,000 Steamed Seafood.","Coma 200,000 Frutos do Mar Cozidos"
ACHIEVEMENT_USE_STEAMEDSEAFOOD_TITLE,Steamy,Pirata
ACHIEVEMENT_USE_MEATSALAD_NAME,Meat Salad,Salada com Carne
ACHIEVEMENT_USE_MEATSALAD_DESC,"Eat 200,000 Meat Salads.","Coma 200,000 Saladas com Carne."
ACHIEVEMENT_USE_MEATSALAD_TITLE,Omnivore,Fitness
ACHIEVEMENT_USE_GRATIN_NAME,Gratin,Gratinado
ACHIEVEMENT_USE_GRATIN_DESC,"Eat 200,000 Gratins.","Coma 200,000 Gratinados."
ACHIEVEMENT_USE_GRATIN_TITLE,Shattered,Glutão
ACHIEVEMENT_USE_SEAFOODPIZZA_NAME,Seafood Pizza,Pizza de Frutos do Mar
ACHIEVEMENT_USE_SEAFOODPIZZA_DESC,"Eat 200,000 Seafood Pizzas.","Coma 200,000 Pizzas de Frutos do Mar."
ACHIEVEMENT_USE_SEAFOODPIZZA_TITLE,Salty,Surfista
