Key,English,Portuguese
NPC_000657,"We Public Officials work directly with the mayor to better Flarine. We are here to serve you. If you have any questions, just ask!","Nós, Funcionários Públicos, trabalhamos diretamente com o prefeito para melhorar Flarine. Estamos aqui para servi-lo. Se você tiver alguma dúvida, é só perguntar!"
NPC_000658,Thank you for visiting the Public Office. #b#cffff0000For Flarine!#nc#nb,Obrigado por visitar o Escritório Público. #b#cffff0000Por Flarine!#nc#nb
NPC_000659,I shall cut down our enemy with one swift thrust!,Vou eliminar nosso inimigo com um golpe rápido!
NPC_000660,"What do you want?! Can't you see I'm busy? We've got a lot of training to do! Begone, pest!","O que você quer?! Você não vê que estou ocupado? Temos muito treinamento para fazer! Vá embora, peste!"
NPC_000661,"They call me Phoho Andere and I am one of the hired Soldiers of Kion. No one, I repeat, NO ONE is better with a blade than I am! Care to test that theory with a little wager? Hmm?","Eles me chamam de Phoho Andere e eu sou um dos soldados contratados de Kion. Ninguém, repito, NINGUÉM é melhor com uma lâmina do que eu! Quer testar essa teoria com uma pequena aposta? Hmm?"
NPC_000662,For Kion!,Por Kion!
NPC_000663,"Mammy, it is cold!","Mamãe, está frio!"
NPC_000664,"We are moving here to be with my father, but I do not like it here.","Estamos nos mudando para cá para ficar com meu pai, mas eu não gosto daqui."
NPC_000665,"My name is Pipi Horis, Paul is my father.","Meu nome é Pipi Horis, Paul é meu pai."
NPC_000666,"We must find new Heroes, Kimel. It's our only hope.","Precisamos encontrar novos heróis, Kimel. É nossa única esperança."
NPC_000667,Ancients texts speak of 8 meteors that will fall from the sky the day the world comes to an end. These ancient texts say nothing of what will become of us after this event. Will we be saved? Destroyed? ,Os textos antigos falam de 8 meteoros que cairão do céu no dia em que o mundo acabar. Esses textos antigos nada dizem sobre o que será de nós depois desse evento. Seremos salvos? Destruídos?
NPC_000668,"The Great Wise Man, Radion, has decreed that we preserve the memory of the Heroes, and work towards defending ourselves against Shade once more. I am Sage Radyon, Radion's humble servant.","O Grande Sábio, Radion, decretou que preservemos a memória dos Heróis e trabalhemos para nos defendermos de Shade mais uma vez. Eu sou o sábio Radyon, o humilde servo de Radion."
NPC_000669,"Goodbye, brave one.","Adeus, valente."
NPC_000670,I love my money. Can anyone else out there bathe themselves in Penya? Ha! I didn't think so!,Eu amo meu dinheiro. Mais alguém pode se banhar em penya? Ha! Eu acho que não!
NPC_000671,"Psha! I have no desire to talk to the poor. Leave my property now before I call the authorities! What, are you deaf? I said LEAVE! I have esteemed guests LibraX and Condulus coming over! ","Xii! Não desejo falar com os pobres. Deixe minha propriedade agora, antes que eu chame as autoridades! O quê, você é surdo? Eu disse SAIA! Tenho estimados convidados LibraX e Condulus chegando!"
NPC_000672,"I told you to leave. *Sigh* Very well, if it'll get you to leave me alone I'll tell you. My name is Rudvilhil Tailerz and my passion is collecting. Collecting rare artifacts is my obsession! Well, aside from money, of course. ","Eu disse para você sair. *Suspira* Muito bem, se isso fizer com que me deixe em paz, eu te conto. Meu nome é Rudvilhil Tailerz e minha paixão é colecionar. Colecionar artefatos raros é minha obsessão! Bem, além de dinheiro, é claro."
NPC_000673,What? Who doesn't like money?,O que? Quem não gosta de dinheiro?
NPC_000674,Soldiers! Raise the blue flag of JeongHwa! We exist for the people! We fight for the people!,Soldados! Levante a bandeira azul de JeongHwa! Existimos para as pessoas! Nós lutamos pelo povo!
NPC_000675,"The dark will be weakened wherever they step, and then new light shall shine!","A escuridão será enfraquecida onde quer que pisem, e então uma nova luz brilhará!"
NPC_000676,My name is Ryupang Silog I am Managing the House of Offerep and I lead the Blue Flag of JeongHwa soldiers,"Meu nome é Ryupang Silog, estou gerenciando a Casa de Offerep e lidero a Bandeira Azul dos soldados de JeongHwa."
NPC_000677,Faith and trust will always lead us.,A fé e a confiança sempre nos guiarão.
NPC_000678,How about conquering that mountain peak today? Hahaha I am just kidding!,Que tal conquistar o pico da montanha hoje? Hahaha só estou brincando!
NPC_000679,The sky will turn dark and there will be a big storm. Then 8 lights will illuminate the ground and whoever views this will be saved.,"O céu ficará escuro e haverá uma grande tempestade. Em seguida, 8 luzes iluminarão o solo e quem as vir será salvo."
NPC_000680,My name is Segho Pesin the Climber I manage the Drill Hall of Roentel My dream is to conquer every mountain in Madrigal!,"Meu nome é Segho Pesin, o Alpinista Eu gerencio a Área de Perfuração de Roentel Meu sonho é conquistar todas as montanhas em Madrigal!"
NPC_000681,Each day has a new target! Hah!,Cada dia tem um novo alvo! Hah!
NPC_000682,"Something, a creature perhaps, is stirring within the Mars Mine. ","Algo, uma criatura talvez, está se mexendo na Masmorra Mars."
NPC_000683,"Here, young one. Please pick one that you would like to do.","Aqui, jovem. Escolha um que você gostaria de fazer."
NPC_000684,"My 8 pupils and I are working feverishly to prepare Madrigal's citizens for the day that Shade returns to destroy us all. Only through the guidance and strength of the Heroes, can we hope to persevere.","Meus 8 pupilos e eu estamos trabalhando febrilmente para preparar os cidadãos de Madrigal para o dia em que Shade voltará para destruir todos nós. Somente através da orientação e força dos Heróis, podemos esperar perseverar."
NPC_000685,"I am known as Radion Angamel the Great Wise Man. When you've lived as long as I have, you sort of inherit the title. Nevertheless, it is our duty to use our knowledge of the Heroes to protect ourselves from impending doom.","Sou conhecido como Radion Angamel, o Grande Varão Sábio. Quando você vive tanto quanto eu, você meio que herda o título. No entanto, é nosso dever usar nosso conhecimento dos Heróis para nos proteger da desgraça iminente."
NPC_000686,"Go with the Heroes, my child.","Vá com os heróis, filho(a)."
NPC_000687,"I love SUSHI! I could eat it all day, every day!","Eu amo SUSHI! Eu poderia comer o dia todo, todos os dias!"
NPC_000688,"Making Sushi is a fine art, you see. You don't just boil some rice, cut up some raw fish, and wrap it in seaweed, ya' know? You have to put your heart into it. You have to LOVE it!","Fazer sushi é uma bela arte, entende? Você não pode simplesmente ferver um pouco de arroz, cortar um pouco de peixe cru e embrulhar em algas marinhas, sabe? Você tem que colocar seu coração nisso. Você tem que AMAR isso!"
NPC_000689,"Hey there, you look a little hungry! My name is Sotta Segaku and I am the best sushi cook in al of Madrigal! Hang tight, I'll whip up some Naga Rolls just for you!","Ei, você parece estar com um pouco de fome! Meu nome é Sotta Segaku e sou o melhor Sushiman de toda Madrigal! Espere um pouco, vou preparar alguns Rolos de Naga só para você!"
NPC_000690,You'll ever find better sushi anywhere in Madrigal!,Você não encontrará um sushi melhor em nenhum lugar de Madrigal!
NPC_000691,"Listen up, Soldiers of Kion! We've got a new directive from the Mayor of Flarine! It's time to train!","Escutem, Soldados de Kion! Temos uma nova diretriz do prefeito de Flarine! É hora de treinar!"
NPC_000692,Are you looking for work? We can always use another hired hand here. You look like you have some skill. Show me what you got!,Você está procurando trabalho? Sempre podemos usar outro trabalhador contratado aqui. Você parece ter alguma habilidade. Mostre-me o que você tem!
NPC_000693,"My name is Teshar Testarotsa and I'm the leader of this rag-tag bunch. I manage the house of Hero, Aenn. Have you come to join our team?","Meu nome é Teshar Testarotsa e sou o líder desse bando de maltrapilhos. Eu administro a casa do Herói, Aenn. Você veio para fazer parte do nosso time?"
NPC_000694,"Farewell, champion! See you on the battlefield!","Tchau, campeão(ã)! Vejo você nos campos de batalha!"
NPC_000695,"All I need is my hammer, Tesh! I require no training.","Só preciso do meu martelo, Tesh! Eu não preciso de nenhum treinamento."
NPC_000696,"This hammer was forged from the steel of a thousand Shuhammas! No one else is skilled or strong enough to wield it, except for me of course. You don't believe me? Try it! Hahaha!","Este martelo foi forjado com o aço de mil Shuhammas! Ninguém é habilidoso ou forte o suficiente para empunhá-lo, exceto eu, é claro. Você não acredita em mim? Tente! Hahaha!"
NPC_000697,"My name is Tomba Hammer and I am a soldier of Kion. This hammer goes everywhere with me. Everywhere. I live for battle, and a little extra Penya doesn't hurt either.",Meu nome é Tomba Hammer e sou um soldado de Kion. Este martelo vai a qualquer lugar comigo. Em todos os lugares. Eu vivo para a batalha e um pouco de penya extra também não faz mal.
NPC_000698,Glory to Kion,Glória a Kion
NPC_000699,"~*I've, been working on the dirt pile, all the live long day!*~",~*Tenho trabalhado oh oh.. na pilha de sujeira ah ah.. o dia todo!*~
NPC_000700,"It's rough out there, here, take this!","Está tenso lá fora, aqui, pegue isso!"
NPC_000701,"We, the High-Dwarpets, are different from the common Dwarpets. Don't even compare us with them, you hear me? That's a sure fire way to have your molecules melted into slime.","Nós, os Alto-Dwarpets, somos diferentes dos Dwarpets comuns. Nem nos compare com eles, está me ouvindo? Essa é uma maneira infalível de ter suas moléculas derretidas em lodo."
NPC_000702,"Oh really? You want to know who I am? Well let me tell you, 'friend'. I have been kicked and hated by humans since I was born, so I don't particularly like your kind. Happy?","Oh sério? Você quer saber quem eu sou? Bem, deixa eu te dizer, 'amigo(a)'. Tenho sido chutado e odiado por humanos desde que nasci, então não gosto particularmente da sua espécie. Feliz?"
NPC_000703,Good riddance!,Boa viagem!
NPC_000704,Want to play with me?,Quer brincar comigo?
NPC_000705,Pick something you can do. Something you can really do.,Escolha algo que você possa fazer. Algo que você realmente possa fazer.
NPC_000706,Want to play with me? Ok!,Quer brincar comigo? OK!
NPC_000707,"I am the noble, elegant, and sophisticated Ancimys.","Eu sou o nobre, elegante e sofisticado Ancimys."
NPC_000708,My name is Ann Peltrot I am in charge of guiding Saint City and managing the Garden of Rhisis.,Meu nome é Ann Peltrot. Estou encarregada de guiar as pessoas na Cidade de Saint e administrar o Jardim de Rhisis.
NPC_000709,"This is Saint City, the holy morning city\n Is it not peaceful? I am really proud to live here\n As happy as I am to be here, there are still a lot of Masquerpets outside the walls.","Esta é a Cidade de Saint, a cidade sagrada do amanhecer\n  Não é tão pacífica? Estou muito orgulhoso de morar aqui\n  Por mais feliz que eu esteja por estar aqui, ainda há muitos Masquerpets fora dos muros."
NPC_000710,Feel free to wander around and gather as much information as you can. \n It is a good time to meet all of the merchants and prepare for your travels.,Sinta-se à vontade para passear e reunir o máximo de informações possíveis.\n  É um bom momento para conhecer todos os comerciantes e se preparar para suas viagens.
NPC_000711,Hi! I am Bill. Come get everything you need in my General Shop.,Oi! Eu sou Bill. Venha comprar tudo o que precisa na minha Loja Geral.
NPC_000712,What can you do for me?,O que você pode fazer por mim?
NPC_000713,"Tina and I love each other very much. But we are seeing each other secretly because Karin and Bulrox, my mentor, do not get along. ","Tina e eu nos amamos muito. Mas estamos nos vendo secretamente porque Karin e Bulrox, meu mentor, não se dão bem."
NPC_000714,My name is Bill Bergenass and I run the General Shop in Saint City.,Meu nome é Bill Bergenass e dirijo a Loja Geral da Cidade de Saint.
NPC_000715,Good bye! Please come again!,"Tchau! Por favor, volte sempre!"
NPC_000716,Do you want something special? This is a very special bowl.,Você quer algo especial? Esta é uma tigela muito especial.
NPC_000717,"What kind of bowl are you looking for? I made all the bowls here, so they are very special.","Que tipo de tigela você está procurando? Eu fiz todas as tigelas aqui, então elas são muito especiais."
NPC_000718,Hahaha My name is <Bowler Clo> and I am running a small bowl shop.,Hahaha Meu nome é <Bowler Clo> e estou administrando uma pequena loja de tigelas.
NPC_000719,Please visit whenever you need a special bowl.,"Por favor, me visite sempre que precisar de uma tigela especial."
NPC_000720,Shields that have both strength and beauty can be found here in my Shield Shop!,Equipamentos que têm força e beleza podem ser encontrados aqui na minha loja!
NPC_000721,What can you do for me?,O que você pode fazer por mim?
NPC_000722,"It seems like Bulrox does not like me. Is it bad to make shields beautiful? I think there is nothing wrong with beauty, am I right?","Parece que Bulrox não gosta de mim. É ruim fazer escudos bonitos? Acho que não há nada de errado com a beleza, estou certo?"
NPC_000723,My name is Bozman Hangteiler and I run the Shield Shop in Saint City.,Meu nome é Bozman Hangteiler e eu administro esta loja de equipamentos nesta bela cidade.
NPC_000724,Thank you for visiting me. See you next time!,Obrigado pela visita. Vejo você na próxima vez!
NPC_000725,"I will let you watch the best play, performed by Pepoview","Vou deixar você assistir a melhor peça, interpretada por Pepoview"
NPC_000726,I really like stories about heroes. So I am collecting books about them. Do you know the Book of Hero Combat? The book is really great!,Eu realmente gosto de histórias sobre heróis. Então estou coletando livros sobre eles. Você conhece o Livro do Combate do Herói? O livro é realmente ótimo!
NPC_000727,"Pepoview is the best known troupe in Madrigal! I am Brodeay, one of the leaders. Nice to meet you.","Pepoview é a trupe mais conhecida de Madrigal! Eu sou Brodeay, um dos líderes. Prazer em conhecê-lo."
NPC_000728,"Our troupe is always the best! If you come to one of our shows, I will let you watch for free.","Nosso grupo é sempre o melhor! Se você vier a um de nossos concertos, deixo você assistir de graça."
NPC_000729,Come and see what superior weapon crafting is like at Weapon Shop of Bulrox!,Venham e vejam como é uma fabricação superior de armas na Loja de Armas do Bulrox!
NPC_000730,What can you do for me?,O que você pode fazer por mim?
NPC_000731,"Bill? It seems like he is seeing Tina secretly. Well, it does not matter to me because I like her. She is such a kind and polite girl! The real problem is that fat and obstinate woman! Darn!","Bill? Parece que ele está saindo com a Tina secretamente. Bem, não importa para mim porque eu gosto dela. Ela é uma garota tão gentil e educada! O verdadeiro problema é aquela mulher gorda e obstinada! Droga!"
NPC_000732,"My name is Bulrox SHynante and I run the Weapon Shop in Saint City. Bill is my best pupil. He is very, very smart Hahaha","Meu nome é Bulrox SHynante e eu administro a Loja de Armas na cidade. Bill é meu melhor aluno. Ele é muito, muito inteligente Hahaha"
NPC_000733,Good bye. There is nothing you cannot defeat with my weapons!,Tchau. Não há nada que você não possa derrotar com minhas armas!
NPC_000734,Shields for sale! Please form a single line.,"Escudos à venda! Por favor, formem uma fila única."
NPC_000735,You are in the right place if you are looking for a good shield. We only sell the highest quality ones.,Você está no lugar certo se estiver procurando por um bom escudo. Nós apenas vendemos os da mais alta qualidade.
NPC_000736,My name is Colack I opened this shop when Bozman started selling armor for Acrobats.,Meu nome é Colack. Abri esta loja quando Bozman começou a vender trajes para Acrobatas.
NPC_000737,Please visit me again!,"Por favor, visite-me novamente!"
NPC_000738,"Saint City, the most beautiful place in Madrigal! The ecology here is the blessing of God itself!!","A Cidade de Saint, o lugar mais bonito de Madrigal! A ecologia aqui é a bênção da própria Deusa!!"
NPC_000739,Please solve these as soon as possible.,"Por favor, resolva isso o mais rápido possível."
NPC_000740,"There are various Masquerpets here in Saint City, so I always have lots to do Ha ha ha","Existem vários Masquerpets aqui na Cidade de Saint, então eu sempre tenho muito o que fazer Ha ha ha"
NPC_000741,My name is Dr. Estern I am studying the ecology of Madrigal with my 2 brothers.,"Meu nome é Dr. Estern, estou estudando a ecologia de Madrigal com meus 2 irmãos."
NPC_000742,Please enjoy the beauty and mystery of nature.,"Por favor, aproveite a beleza e o mistério da natureza."
NPC_000743,Ha ha ha The history of Madrigal is really mysterious. Do you agree? Ha ha ha,Ha ha ha. A história de Madrigal é realmente misteriosa. Não concorda? Ha ha ha
NPC_000744,"History should not be hidden at all, whether it is unpleasant or not.","A história não deve ser escondida de forma alguma, seja ela desagradável ou não."
NPC_000745,My name is Gothante Destratin and I am the chairman of the Madrigal Historical Society. You can just call me Gothante.,Meu nome é Gothante Destratin e sou o presidente da Sociedade de História de Madrigal. Você pode me chamar só de Gothante.
NPC_000746,"You have to know the history no matter what, right? Ha ha ha","Você tem que conhecer a história não importa o que aconteça, certo? Ha ha ha"
NPC_000747,"Everyone who wants to be a Magician, please come to me! My name is Hee and I will show you how to be the best Magician.","Todo mundo que quer ser um Mago, por favor, venha até mim! Meu nome é Hee e vou mostrar a você como ser o melhor Mago."
NPC_000748,"Being a Magician is the greatest job ever. Magicians are always smarter and more powerful. You agree with me, right?","Ser um Mago é tão bom! É a melhor classe de todos os tempos. Os Magos são sempre mais espertos e poderosos. Você concorda comigo, certo?"
NPC_000749,"I am Master Hee Lyu, and I am a Job Master. I am in charge of finding new Magicians, but this job is very boring.","Eu sou a Mestra Hee Lyu e sou um Mestre de Classe. Estou encarregada de encontrar novos Magos, mas esse trabalho é muito chato."
NPC_000750,The light of the Magicians will protect you for all time.,A luz dos Magos irá protegê-lo(a) para sempre.
NPC_000751,Welcome to Saint City. Saint Hall is our most beautiful structure. Enjoy the architecture!,Bem-vindo(a) à Cidade de Saint. O Palácio de Saint é a nossa estrutura mais bonita. Aproveite a arquitetura!
NPC_000752,"Congratulations, your are now the illustrious leader of your very own guild!","Parabéns, agora você é o ilustre líder de sua própria guilda!"
NPC_000753,"Uh-oh, there seems to be a problem. Are you sure you are the party leader, have 3 party members, and have waited more than 2 days since leaving your last guild? ","Ups, parece haver um problema. Você tem certeza que é o líder do grupo de pelo menos 3 membros e esperou mais de 2 dias desde que deixou sua última guilda?"
NPC_000754,"Saint Hall is a very important structure. It is the Main Office and the symbol of Saint City. It was built long ago, and was the very first structure in our fair city. Cool, huh?",O Palácio de Saint é uma estrutura muito importante. É o Escritório Central e o símbolo da Cidade de Saint. Foi construída há muito tempo e foi a primeira estrutura da nossa justa cidade. Legal né?
NPC_000755,"You do not have 3,000,000 Penya. The tax for creating a new guild is 3,000,000 Penya. Please return to me when you have the money.","Você não tem 3.000.000 (Três milhões) de Penya. O imposto para a criação de uma nova guilda é de 3.000.000 (Três milhões) de Penya. Por favor, volte até mim quando você tiver o dinheiro."
NPC_000756,My name is Helena Obette and I am the Assistant Manager of the Office of Saint City. How can I help you today?,Meu nome é Helena Obette e sou a Subgerente do Escritório desta cidade. Como posso te ajudar hoje?
NPC_000757,Thanks for stopping by! Enjoy your stay in Saint City!,Obrigada pela visita! Aproveite a sua estadia na Cidade de Saint!
NPC_000758,Such a beautiful day! It's a shame to have to work!,Que dia mais lindo! É uma pena ter que trabalhar!
NPC_000759,"If you come across any rare and precious artifacts in your travels, I can take a look at it and appraise it for you. Just remember good 'ol Helgar!","Se você encontrar algum artefato raro e precioso em suas viagens, posso dar uma olhada e avaliá-lo para você. Lembre-se do bom e velho Helgar!"
NPC_000760,"My name is Helgar and I'm a connoisseur of rare and precious artifacts. I used to be an archeologist, but then I found out that appraising artifacts for certain stinky rich people is a much better gig. It certainly pays the bills! Hahaha! ","Meu nome é Helgar e sou um conhecedor de artefatos raros e preciosos. Eu costumava ser arqueólogo, mas descobri que avaliar artefatos para certas pessoas ricas fedorentas é um trabalho muito melhor. Certamente paga as contas! Hahaha!"
NPC_000761,Safe travels! Stop by if you run across any rare artifacts!,Viage em segurança! Passe aqui se você se deparar com algum artefato raro!
NPC_000762,Gah! An Aibatt's genetic structure is so perplexing! It's like... winged-cyclops DNA!,Gah! A estrutura genética de um Aibatt é tão perplexo! É como se fosse... um DNA de ciclope com asas!
NPC_000763,"The Madrigal Laboratory is here inside Saint Hall. It is the biggest science institute in all of Madrigal. The flying boards and brooms that we all use were developed here! Pretty cool, huh?","O Laboratório Madrigal está aqui dentro do Palácio da Prefeitura de Saint. É o maior instituto de ciências de Madrigal. As pranchas voadoras e vassouras que todos nós usamos foram desenvolvidas aqui! Muito legal, hein?"
NPC_000764,"My name is Heltung Mondugane and I am the Chief Researcher of Project 2 here at the Madrigal Laboratory. I would show you around the lab, but we are running some Top Secret experiments at the moment.","Meu nome é Heltung Mondugane e sou o Pesquisador Chefe do Projeto 2 aqui no Laboratório de Madrigal. Eu mostraria o laboratório, mas estamos realizando alguns experimentos altamente secretos no momento."
NPC_000765,"Ciao! Hey, if you come across any new species of Masquerpet, let me know!","Ciao! Ei, se você encontrar qualquer nova espécie de Masquerpet, me avise!"
NPC_000766,My name is Herth Emaldhan and I am a guide in Saint City.,Meu nome é Herth Emaldhan e sou uma guia na Cidade de Saint.
NPC_000767,My name is Janne Orgriman and I am a guide in Saint City.,Meu nome é Janne Orgriman e sou uma guia na Cidade de Saint.
NPC_000768,"Please find my child! Please, Please,","Por favor, encontre minha filha! Por favor, por favor."
NPC_000769,My baby was so cute I can still hear her voice.,"Minha bebê era tão fofa, ainda posso ouvir sua voz."
NPC_000770,My name is JeongHwa Song I moved here to Saint City a few years ago.,Meu nome é JeongHwa Song. Me mudei aqui para esta cidade há alguns anos.
NPC_000771,The name of my daughter is Jingyoung. Please let me know if you find her.,"O nome da minha filha é Jingyoung. Por favor, me avise se você a encontrar."
NPC_000772,Healthy body for healthy mind! Here are some delicious foods made by Karin! They are good for your health!,Venha e experimente as deliciosas comidas que eu faço! Elas são boas para sua saúde!
NPC_000773,What can you do for me?,O que você pode fazer por mim?
NPC_000774,"I do not like Bulrox, and I do not like Bill. How could my daughter like that kind of.. Ugh! It is making me crazy!",Não gosto do Bulrox e não gosto do Bill. Como minha filha pode gostar desse tipo de.. Ugh! Isso está me deixando louca!
NPC_000775,"My name is Karin Sharafobhan and I run the Food Shop here in Saint City. My daughter, Tina, is the beauty of Saint City.","Meu nome é Karin Sharafobhan e vendo comida aqui na cidade. Minha filha, Tina, é a beleza da Cidade de Saint."
NPC_000776,Good bye! Enjoy healthy food all the time!,Tchauzinho! Desfrute comidas saudáveis o tempo todo!
NPC_000777,My name is Kimberley Prosis and I am a guide here in Saint City And Jeff in Flarine is my husband. Maybe you have met him.,Meu nome é Kimberley Prosis e sou uma guia aqui na Cidade de Saint e Jeff em Flarine é meu marido. Talvez você o tenha conhecido.
NPC_000778,We offer quests put out by the citizens of Saint City. These quests are for anyone who is level 27 or higher.,Oferecemos missões feitas pelos cidadãos da Cidade de Saint. Essas missões são para qualquer um que esteja no nível 27 ou superior.
NPC_000779,Welcome! My name is Lancomi and I am the head of the quest center in Saint City. We collect quests from the citizens and then list them here for you.,Bem-vindo(a)! Meu nome é Lancomi e sou o chefe do centro de quest da Cidade de Saint. Coletamos missões dos cidadãos e as listamos aqui para você.
NPC_000780,My name is Leann Hentte and I am a guide here in Saint City.,Meu nome é Leann Hentte e sou uma guia aqui na Cidade de Saint.
NPC_000781,My name is Saint Pang. I am the second child of the Pang family. We have been managing the Lodelight for generations.,Meu nome é Saint Pang. Eu sou o segundo filho da família Pang. Temos administrado o Lodelight por gerações.
NPC_000782,Honor the will of Rhisis! Show the anger of Rhisis! Be the curse of Rhisis!,Honre a vontade de Rhisis! Mostre a raiva de Rhisis! Seja a maldição de Rhisis!
NPC_000783,Being a Magician requires strong spirit. You cannot be a real Magician if you do not train your spirit well.,Ser um Mago exige um espírito forte. Você não pode ser um verdadeiro mago se não treinar bem o seu espírito.
NPC_000784,I am Sergeant Lopaze Jenip of the Madrigal Job Training Center I will help you to become the best Magician.,"Eu sou a Sargento Lopaze Jenip do Centro de Treinamento de Classe de Madrigal, vou ajudá-lo(a) a se tornar o melhor Mago."
NPC_000785,Strong spirit! This is the symbol of the Magician. Please do not forget that.,"Espirito forte! Este é o símbolo dos Magos. Por favor, não se esqueça disso."
NPC_000786,"Do you want to use great and powerful magic? Then you should visit me, Martin!","Deseja usar uma magia grande e poderosa? Então você deveria me visitar, me chamo Martin!"
NPC_000787,"Here, there are lots of things to ask you Ha ha ha","Aqui, há muitas coisas para perguntar a você Ha ha ha"
NPC_000788,"I heard that Mule got into trouble In terms of magic skill, Mule was much better than me. What a pity, I think Marche is having a hard time because of the incident.","Ouvi dizer que Mule teve problemas. Em termos de habilidade mágica, Mule era muito melhor do que eu. Que pena, acho que Marche está passando por momentos difíceis por causa do incidente."
NPC_000789,My name is Martin Scornsiege and I run the Magic Shop in Saint City I am also the chairman of the Society for the Study of Magic Ha ha ha,Meu nome é Martin Scornsiege e eu dirijo a Loja de Magia desta cidade. Também sou o presidente da Sociedade de Estudo de Magia Ha ha ha
NPC_000790,Good bye I hope your path will be lit by magical power.,"Adeus, espero que seu caminho seja iluminado por um poder mágico."
NPC_000791,"Oh, cool! Wow! I really want to have one!","Oh, legal! Uau! Eu realmente quero ter um!"
NPC_000792,"Hehehe I like special things that nobody else has and pretty girls, too! Hehehe",Hehehe eu gosto de coisas especiais que ninguém mais tem e de garotas bonitas também! hehehe
NPC_000793,"Hey, there! I am Mayun Song People are always saying I am impolite but this is just my style, man! Whatever..","Ei! Eu sou Mayun Song. As pessoas estão sempre dizendo que sou indelicado, mas esse é apenas o meu estilo, cara! Tô nem aí.."
NPC_000794,See ya!,Até mais!
NPC_000795,Welcome to the Saint City Station! We provide detailed and safe flying services!,Bem-vindo(a) à Estação de Saint! Oferecemos serviços de voo detalhados e seguros!
NPC_000796,"Our blood will soak the ground, and our shouts will echo across the skies. Then everything shall fall to their will.","Nosso sangue encharcará o solo e nossos gritos ecoarão pelos céus. Então, tudo cairá de acordo com a vontade deles."
NPC_000797,"My name is Parine Hoavent and I am the scion of Lillip. At the moment, I am learning how to manage the Station from Tina.","Meu nome é Parine Hoavent e sou o descendente de Lillip. No momento, estou aprendendo a administrar a Estação da Tina."
NPC_000798,We offer special services for our customers here at Saint City Station!,Oferecemos serviços especiais para nossos clientes aqui na Estação de Saint!
NPC_000799,It is strange. It is weird. Hmm,Isto é estranho. É tão esquisito. Hmm
NPC_000800,"Oh! I was thinking so deeply that I did not know you were there. Yes, it is nice to meet you.","Oh! Eu estava pensando tão profundamente que não sabia que você estava aí. Sim, é um prazer conhecê-lo(a)."
NPC_000801,My name is Porgo Berldent and I am the mayor of the Society for Studying Disappearances in Saint City Ha ha ha,Meu nome é Porgo Berldent e sou o prefeito da Sociedade do Estudo dos Desaparecimentos na Cidade de Saint Ha ha ha
NPC_000802,Would you work for our society? It is okay if you do not want to.,Você trabalharia para nossa sociedade? Tudo bem se você não quiser.
NPC_000803,Hello! Hehehe,Olá! Hehehe
NPC_000804,There are so many rare and precious things in the world I will never die until I collect all of them. Never!,Existem tantas coisas raras e preciosas no mundo que eu não morrerei até coletar todas elas. Nunca!
NPC_000805,I am collecting everything rare and precious in the world. Some people call me the Strange Collector.,Estou colecionando tudo que é raro e precioso no mundo. Algumas pessoas me chamam de Colecionador Estranho.
NPC_000806,Good bye! Please find me if you have anything rare and precious!,"Tchau! Por favor, me encontre se você tiver algo raro e precioso!"
NPC_000807,"Oh! Please be careful, this is a very important one! It is an ancient document!!","Oh! Por favor tenha cuidado, isso é muito importante! É um documento antigo!!"
NPC_000808,"The ancient documents should be treated very carefully, because they are very old and fragile.","Os documentos antigos devem ser tratados com muito cuidado, pois são muito antigos e frágeis."
NPC_000809,My name is Rovanett Ganelis I am in charge of keeping the ancient documents here at the public library in Saint City.,Meu nome é Rovanett Ganelis. Estou encarregada de manter os documentos antigos aqui na biblioteca pública da Cidade de Saint.
NPC_000810,Please visit again whenever you need to see any of the documents.,Visite novamente sempre que precisar ver qualquer um dos documentos.
NPC_000811,"Everyone in Saint City, are you happy? I am doing the best I can.","Povo da Cidade de Saint, vocês estão felizes? Estou fazendo o melhor que posso."
NPC_000812,I am making a tour to hear the opinions of people in Saint City. May I help you?,Estou fazendo um tour para ouvir as opiniões das pessoas em Saint. Posso te ajudar?
NPC_000813,I am the mayor of Saint City. I am in charge of pretty much everything here.,Eu sou o prefeito da linda Cidade de Saint. Eu sou responsável por quase tudo aqui.
NPC_000814,For Saint City!,Pela Cidade de Saint!
NPC_000815,All the information you need about flying is here at the Station.,Todas as informações que você precisa sobre voos estão aqui na Estação.
NPC_000816,I would like to ask you to do something for me.,Eu gostaria de pedir que você faça algo por mim.
NPC_000817,"Bill and I love each other very much, but my mother is not getting along with him. So we are seeing each other secretly.","Bill e eu nos amamos muito, mas minha mãe não está se dando bem com ele. Então, estamos nos vendo secretamente."
NPC_000818,My name is Tina Sharafobhan and I manage the Station in Saint City. The woman who runs the Food Shop is my mother.,Meu nome é Tina Sharafobhan e gerencio a Estação em Saint. A mulher que dirige a Loja de Comida é minha mãe.
NPC_000819,I hope you enjoy your flying!,Espero que você goste de voar!
NPC_000820,"You know, they say acting is 'reacting'. Not sure why I need to dig a hole, though.","Você sabe, eles dizem que atuar é 'reagir'. Não sei por que preciso cavar um buraco, no entanto."
NPC_000821,My hands are covered with blisters! Anyone have any gloves?,Minhas mãos estão cobertas de bolhas! Alguém tem luvas?
NPC_000822,Who ever thought that trying to dig through solid stone was a good idea should be shot.,A pessoa que pensou que tentar cavar uma pedra sólida seria uma boa ideia deveria ser morto.
