Key,English
PROPITEM_TXT_725555,Overalls 2% Blue Set (F)
PROPITEM_TXT_725556,The Overalls 2% Blue Set for female characters.
PROPITEM_TXT_725557,Overalls Blue Hat (F)
PROPITEM_TXT_725558,Overalls Blue Suit (F)
PROPITEM_TXT_725559,Overalls Blue Shoes (F)
PROPITEM_TXT_725560,Overalls Blue Rgb speaker
PROPITEM_TXT_725561,Overalls 2% Black Set
PROPITEM_TXT_725562,Overalls 2% Black Set (M)
PROPITEM_TXT_725563,The Overalls 2% Black Set for male characters.
PROPITEM_TXT_725564,Overalls Black Hat (M)
PROPITEM_TXT_725565,Overalls Black Suit (M)
PROPITEM_TXT_725566,Overalls Black Shoes (M)
PROPITEM_TXT_725567,Overalls 2% Black Set (F)
PROPITEM_TXT_725568,The Overalls 2% Black Set for female characters.
PROPITEM_TXT_725569,Overalls Black Hat (F)
PROPITEM_TXT_725570,Overalls Black Suit (F)
PROPITEM_TXT_725571,Overalls Black Shoes (F)
PROPITEM_TXT_725572,Overalls Black Rbg speaker
PROPITEM_TXT_725573,Overalls Costume Lucky Box
PROPITEM_TXT_725574,This box contains a Overalls Set with Speed Bonus. You can select your gender after opening the Lucky Box.
PROPITEM_TXT_725575,Green DJ Froggy
PROPITEM_TXT_725576,"DJ Froggies rocking the pond, their webbed feet tapping out beats that send ripples across the water as they mix tracks."
PROPITEM_TXT_725577,Red DJ Froggy
PROPITEM_TXT_725578,Purple DJ Froggy
PROPITEM_TXT_725579,Pink DJ Froggy
PROPITEM_TXT_725580,Cyan DJ Froggy
PROPITEM_TXT_725581,Blue DJ Froggy
PROPITEM_TXT_725582,Black DJ Froggy
PROPITEM_TXT_132016,Power Dice Select Box 1
PROPITEM_TXT_132017,"Select one of Power Dice 4, 6 or 8."
PROPITEM_TXT_132018,Power Dice Select Box 2
PROPITEM_TXT_132019,Select one of Power Dice 10 or 12.
PROPITEM_TXT_132265,[Event] First Completion Gift
PROPITEM_TXT_132266,[Event] Second Completion Gift
PROPITEM_TXT_132267,[Event] Third Completion Gift
PROPITEM_TXT_132268,[Event] Fourth Completion Gift
PROPITEM_TXT_132270,[Event] Dice Set
PROPITEM_TXT_132271,You can roll the dice on the board and obtain various rewards.
PROPITEM_TXT_132272,"First completion reward for Roll your Lucky Dice!\nYou can earn 5 Scrolls of Guild Custody, 5 Scrolls of General Shop, and 5 Scrolls of Food Shop."
PROPITEM_TXT_132273,"Second completion reward for Roll your Lucky Dice!\nYou can earn 1 Aura Selection Box (15 Days), 1 Card Disc (7 Days), and 1 Bonus Playtime Coupon."
PROPITEM_TXT_132274,"Third completion reward for Roll your Lucky Dice!\nYou can earn 5 Power Scrolls, 5 Scrolls of Velocity, and 5 Def-Upcut Stones."
PROPITEM_TXT_132275,"Fourth completion reward for Roll your Lucky Dice!\nYou can earn 5 Upcut Stones, 5 Vital Drink X or Refresher Hold, 5 Scrolls of Amplification ES, and 5 Scrolls of Return."
PROPITEM_TXT_725583,FWC PvE Supply Package (FWC Only)
PROPITEM_TXT_725584,"A package containing 5x Scroll of Amplification ES, 5x Power Scroll, 10x Grilled Eel, 10x Upcut Stone, 10x Def-Upcut Stone and 20x Scroll of Velocity. All items are also linked."
PROPITEM_TXT_725585,Eastern Warrior 10% Red Set
PROPITEM_TXT_725586,Eastern Warrior 10% Red Set (M)
PROPITEM_TXT_725587,The Eastern Warrior 10% Red Set for male characters.
PROPITEM_TXT_725588,Eastern Warrior Red Hat (M)
PROPITEM_TXT_725589,Eastern Warrior Red Suit (M)
PROPITEM_TXT_725590,Eastern Warrior Red Shoes (M)
PROPITEM_TXT_725591,Eastern Warrior Red Hands (M)
PROPITEM_TXT_725592,Eastern Warrior 10% Red Set (F)
PROPITEM_TXT_725593,The Eastern Warrior 10% Red Set for female characters.
PROPITEM_TXT_725594,Eastern Warrior Red Hat (F)
PROPITEM_TXT_725595,Eastern Warrior Red Suit (F)
PROPITEM_TXT_725596,Eastern Warrior Red Shoes (F)
PROPITEM_TXT_725597,Eastern Warrior Red Hands (F)
PROPITEM_TXT_725598,Eastern Warrior Red Cloak
PROPITEM_TXT_725599,Eastern Warrior 8% Cyan Set
PROPITEM_TXT_725600,Eastern Warrior 8% Cyan Set (M)
PROPITEM_TXT_725601,The Eastern Warrior 8% Cyan Set for male characters.
PROPITEM_TXT_725602,Eastern Warrior Cyan Hat (M)
PROPITEM_TXT_725603,Eastern Warrior Cyan Suit (M)
PROPITEM_TXT_725604,Eastern Warrior Cyan Shoes (M)
PROPITEM_TXT_725605,Eastern Warrior Cyan Hands (M)
PROPITEM_TXT_725606,Eastern Warrior 8% Cyan Set (F)
PROPITEM_TXT_725607,The Eastern Warrior 8% Cyan Set for female characters.
PROPITEM_TXT_725608,Eastern Warrior Cyan Hat (F)
PROPITEM_TXT_725609,Eastern Warrior Cyan Suit (F)
PROPITEM_TXT_725610,Eastern Warrior Cyan Shoes (F)
PROPITEM_TXT_725611,Eastern Warrior Cyan Hands (F)
PROPITEM_TXT_725612,Eastern Warrior Cyan Cloak
PROPITEM_TXT_725613,Eastern Warrior 6% Yellow Set
PROPITEM_TXT_725614,Eastern Warrior 6% Yellow Set (M)
PROPITEM_TXT_725615,The Eastern Warrior 6% Yellow Set for male characters.
PROPITEM_TXT_725616,Eastern Warrior Yellow Hat (M)
PROPITEM_TXT_725617,Eastern Warrior Yellow Suit (M)
PROPITEM_TXT_725618,Eastern Warrior Yellow Shoes (M)
PROPITEM_TXT_725619,Eastern Warrior Yellow Hands (M)
PROPITEM_TXT_725620,Eastern Warrior 6% Yellow Set (F)
PROPITEM_TXT_725621,The Eastern Warrior 6% Yellow Set for female characters.
PROPITEM_TXT_725622,Eastern Warrior Yellow Hat (F)
PROPITEM_TXT_725623,Eastern Warrior Yellow Suit (F)
PROPITEM_TXT_725624,Eastern Warrior Yellow Shoes (F)
PROPITEM_TXT_725625,Eastern Warrior Yellow Hands (F)
PROPITEM_TXT_725626,Eastern Warrior Yellow Cloak
PROPITEM_TXT_725627,Eastern Warrior 4% Purple Set
PROPITEM_TXT_725628,Eastern Warrior 4% Purple Set (M)
PROPITEM_TXT_725629,The Eastern Warrior 4% Purple Set for male characters.
PROPITEM_TXT_725630,Eastern Warrior Purple Hat (M)
PROPITEM_TXT_725631,Eastern Warrior Purple Suit (M)
PROPITEM_TXT_725632,Eastern Warrior Purple Shoes (M)
PROPITEM_TXT_725633,Eastern Warrior Purple Hands (M)
PROPITEM_TXT_725634,Eastern Warrior 4% Purple Set (F)
PROPITEM_TXT_725635,The Eastern Warrior 4% Purple Set for female characters.
PROPITEM_TXT_725636,Eastern Warrior Purple Hat (F)
PROPITEM_TXT_725637,Eastern Warrior Purple Suit (F)
PROPITEM_TXT_725638,Eastern Warrior Purple Shoes (F)
PROPITEM_TXT_725639,Eastern Warrior Purple Hands (F)
PROPITEM_TXT_725640,Eastern Warrior Purple Cloak
PROPITEM_TXT_725641,Eastern Warrior 2% Pink Set
PROPITEM_TXT_725642,Eastern Warrior 2% Pink Set (M)
PROPITEM_TXT_725643,The Eastern Warrior 2% Pink Set for male characters.
PROPITEM_TXT_725644,Eastern Warrior Pink Hat (M)
PROPITEM_TXT_725645,Eastern Warrior Pink Suit (M)
PROPITEM_TXT_725646,Eastern Warrior Pink Shoes (M)
PROPITEM_TXT_725647,Eastern Warrior Pink Hands (M)
PROPITEM_TXT_725648,Eastern Warrior 2% Pink Set (F)
PROPITEM_TXT_725649,The Eastern Warrior 2% Pink Set for female characters.
PROPITEM_TXT_725650,Eastern Warrior Pink Hat (F)
PROPITEM_TXT_725651,Eastern Warrior Pink Suit (F)
PROPITEM_TXT_725652,Eastern Warrior Pink Shoes (F)
PROPITEM_TXT_725653,Eastern Warrior Pink Hands (F)
PROPITEM_TXT_725654,Eastern Warrior Pink Cloak
PROPITEM_TXT_725655,Eastern Warrior 2% Black Set
PROPITEM_TXT_725656,Eastern Warrior 2% Black Set (M)
PROPITEM_TXT_725657,The Eastern Warrior 2% Black Set for male characters.
PROPITEM_TXT_725658,Eastern Warrior Black Hat (M)
PROPITEM_TXT_725659,Eastern Warrior Black Suit (M)
PROPITEM_TXT_725660,Eastern Warrior Black Shoes (M)
PROPITEM_TXT_725661,Eastern Warrior Black Hands (M)
PROPITEM_TXT_725662,Eastern Warrior 2% Black Set (F)
PROPITEM_TXT_725663,The Eastern Warrior 2% Black Set for female characters.
PROPITEM_TXT_725664,Eastern Warrior Black Hat (F)
PROPITEM_TXT_725665,Eastern Warrior Black Suit (F)
PROPITEM_TXT_725666,Eastern Warrior Black Shoes (F)
PROPITEM_TXT_725667,Eastern Warrior Black Hands (F)
PROPITEM_TXT_725668,Eastern Warrior Black Cloak
PROPITEM_TXT_725669,Eastern Warrior Costume Lucky Box
PROPITEM_TXT_725670,This box contains a Eastern Warrior Set with Speed Bonus. You can select your gender after opening the Lucky Box.
PROPITEM_TXT_725671,Eastern Warrior Red Horse
PROPITEM_TXT_725672,Eastern Warrior Purple Horse
PROPITEM_TXT_725673,Eastern Warrior Black Horse
PROPITEM_TXT_725674,Ticket Wallet
PROPITEM_TXT_725675,This wallet gives you 60 additional Kebaras and Tower Ticket item slots.
PROPITEM_TXT_725676,Jewelry Pack
PROPITEM_TXT_725677,This bag can hold up to 5 Jewelry parts.
PROPITEM_TXT_725678,Festival Package
PROPITEM_TXT_725679,"A package containing 1x Galaxy Guitar, 1x Hipster Glasses (Black) and 1x Samba Set Select Box. All items are also linked."
PROPITEM_TXT_725680,Buff Pang's Potion Bag
PROPITEM_TXT_725681,A package containing 20x Potion Select Box and 20x Flask Select Box. All items are also linked.
PROPITEM_TXT_725682,Samba Set Select Box
PROPITEM_TXT_725683,Banana Hero 10% Yellow Set
PROPITEM_TXT_725684,Banana Hero 10% Yellow Set (M)
PROPITEM_TXT_725685,The Banana Hero 10% Yellow Set for male characters.
PROPITEM_TXT_725686,Banana Hero Yellow Hat (M)
PROPITEM_TXT_725687,Banana Hero Yellow Suit (M)
PROPITEM_TXT_725688,Banana Hero Yellow Shoes (M)
PROPITEM_TXT_725689,Banana Hero Yellow Hands (M)
PROPITEM_TXT_725690,Banana Hero 10% Yellow Set (F)
PROPITEM_TXT_725691,The Banana Hero 10% Yellow Set for female characters.
PROPITEM_TXT_725692,Banana Hero Yellow Hat (F)
PROPITEM_TXT_725693,Banana Hero Yellow Suit (F)
PROPITEM_TXT_725694,Banana Hero Yellow Shoes (F)
PROPITEM_TXT_725695,Banana Hero Yellow Hands (F)
PROPITEM_TXT_725696,Banana Hero Yellow Cloak
PROPITEM_TXT_725697,Banana Hero Yellow Glasses
PROPITEM_TXT_725698,Banana Hero 10% Purple Set
PROPITEM_TXT_725699,Banana Hero 10% Purple Set (M)
PROPITEM_TXT_725700,The Banana Hero 10% Purple Set for male characters.
PROPITEM_TXT_725701,Banana Hero Purple Hat (M)
PROPITEM_TXT_725702,Banana Hero Purple Suit (M)
PROPITEM_TXT_725703,Banana Hero Purple Shoes (M)
PROPITEM_TXT_725704,Banana Hero Purple Hands (M)
PROPITEM_TXT_725705,Banana Hero 10% Purple Set (F)
PROPITEM_TXT_725706,The Banana Hero 10% Purple Set for female characters.
PROPITEM_TXT_725707,Banana Hero Purple Hat (F)
PROPITEM_TXT_725708,Banana Hero Purple Suit (F)
PROPITEM_TXT_725709,Banana Hero Purple Shoes (F)
PROPITEM_TXT_725710,Banana Hero Purple Hands (F)
PROPITEM_TXT_725711,Banana Hero Purple Cloak
PROPITEM_TXT_725712,Banana Hero Purple Glasses
PROPITEM_TXT_725713,Banana Hero 8% Orange Set
PROPITEM_TXT_725714,Banana Hero 8% Orange Set (M)
PROPITEM_TXT_725715,The Banana Hero 8% Orange Set for male characters.
PROPITEM_TXT_725716,Banana Hero Orange Hat (M)
PROPITEM_TXT_725717,Banana Hero Orange Suit (M)
PROPITEM_TXT_725718,Banana Hero Orange Shoes (M)
PROPITEM_TXT_725719,Banana Hero Orange Hands (M)
PROPITEM_TXT_725720,Banana Hero 8% Orange Set (F)
PROPITEM_TXT_725721,The Banana Hero 8% Orange Set for female characters.
PROPITEM_TXT_725722,Banana Hero Orange Hat (F)
PROPITEM_TXT_725723,Banana Hero Orange Suit (F)
PROPITEM_TXT_725724,Banana Hero Orange Shoes (F)
PROPITEM_TXT_725725,Banana Hero Orange Hands (F)
PROPITEM_TXT_725726,Banana Hero Orange Cloak
PROPITEM_TXT_725727,Banana Hero Orange Glasses
PROPITEM_TXT_725728,Banana Hero 6% Blue Set
PROPITEM_TXT_725729,Banana Hero 6% Blue Set (M)
PROPITEM_TXT_725730,The Banana Hero 6% Blue Set for male characters.
PROPITEM_TXT_725731,Banana Hero Blue Hat (M)
PROPITEM_TXT_725732,Banana Hero Blue Suit (M)
PROPITEM_TXT_725733,Banana Hero Blue Shoes (M)
PROPITEM_TXT_725734,Banana Hero Blue Hands (M)
PROPITEM_TXT_725735,Banana Hero 6% Blue Set (F)
PROPITEM_TXT_725736,The Banana Hero 6% Blue Set for female characters.
PROPITEM_TXT_725737,Banana Hero Blue Hat (F)
PROPITEM_TXT_725738,Banana Hero Blue Suit (F)
PROPITEM_TXT_725739,Banana Hero Blue Shoes (F)
PROPITEM_TXT_725740,Banana Hero Blue Hands (F)
PROPITEM_TXT_725741,Banana Hero Blue Cloak
PROPITEM_TXT_725742,Banana Hero Blue Glasses
PROPITEM_TXT_725743,Banana Hero 4% Green Set
PROPITEM_TXT_725744,Banana Hero 4% Green Set (M)
PROPITEM_TXT_725745,The Banana Hero 4% Green Set for male characters.
PROPITEM_TXT_725746,Banana Hero Green Hat (M)
PROPITEM_TXT_725747,Banana Hero Green Suit (M)
PROPITEM_TXT_725748,Banana Hero Green Shoes (M)
PROPITEM_TXT_725749,Banana Hero Green Hands (M)
PROPITEM_TXT_725750,Banana Hero 4% Green Set (F)
PROPITEM_TXT_725751,The Banana Hero 4% Green Set for female characters.
PROPITEM_TXT_725752,Banana Hero Green Hat (F)
PROPITEM_TXT_725753,Banana Hero Green Suit (F)
PROPITEM_TXT_725754,Banana Hero Green Shoes (F)
PROPITEM_TXT_725755,Banana Hero Green Hands (F)
PROPITEM_TXT_725756,Banana Hero Green Cloak
PROPITEM_TXT_725757,Banana Hero Green Glasses
PROPITEM_TXT_725758,Banana Hero 2% Pink Set
PROPITEM_TXT_725759,Banana Hero 2% Pink Set (M)
PROPITEM_TXT_725760,The Banana Hero 2% Pink Set for male characters.
PROPITEM_TXT_725761,Banana Hero Pink Hat (M)
PROPITEM_TXT_725762,Banana Hero Pink Suit (M)
PROPITEM_TXT_725763,Banana Hero Pink Shoes (M)
PROPITEM_TXT_725764,Banana Hero Pink Hands (M)
PROPITEM_TXT_725765,Banana Hero 2% Pink Set (F)
PROPITEM_TXT_725766,The Banana Hero 2% Pink Set for female characters.
PROPITEM_TXT_725767,Banana Hero Pink Hat (F)
PROPITEM_TXT_725768,Banana Hero Pink Suit (F)
PROPITEM_TXT_725769,Banana Hero Pink Shoes (F)
PROPITEM_TXT_725770,Banana Hero Pink Hands (F)
PROPITEM_TXT_725771,Banana Hero Pink Cloak
PROPITEM_TXT_725772,Banana Hero Pink Glasses
PROPITEM_TXT_725773,Banana Hero 2% White Set
PROPITEM_TXT_725774,Banana Hero 2% White Set (M)
PROPITEM_TXT_725775,The Banana Hero 2% White Set for male characters.
PROPITEM_TXT_725776,Banana Hero White Hat (M)
PROPITEM_TXT_725777,Banana Hero White Suit (M)
PROPITEM_TXT_725778,Banana Hero White Shoes (M)
PROPITEM_TXT_725779,Banana Hero White Hands (M)
PROPITEM_TXT_725780,Banana Hero 2% White Set (F)
PROPITEM_TXT_725781,The Banana Hero 2% White Set for female characters.
PROPITEM_TXT_725782,Banana Hero White Hat (F)
PROPITEM_TXT_725783,Banana Hero White Suit (F)
PROPITEM_TXT_725784,Banana Hero White Shoes (F)
PROPITEM_TXT_725785,Banana Hero White Hands (F)
PROPITEM_TXT_725786,Banana Hero White Cloak
PROPITEM_TXT_725787,Banana Hero White Glasses
PROPITEM_TXT_725788,Banana Hero Costume Lucky Box
PROPITEM_TXT_725789,This box contains a Banana Hero Set with Speed Bonus. You can select your gender after opening the Lucky Box.
PROPITEM_TXT_725790,Yellow Junior Banana Hero
PROPITEM_TXT_725791,"A young, brave banana with a cape who flies around saving fruit from evil fruit thieves!"
PROPITEM_TXT_725792,Purple Junior Banana Hero
PROPITEM_TXT_725793,Orange Junior Banana Hero
PROPITEM_TXT_725794,Blue Junior Banana Hero
PROPITEM_TXT_725795,Green Junior Banana Hero
PROPITEM_TXT_725796,Pink Junior Banana Hero
PROPITEM_TXT_725797,White Junior Banana Hero
PROPITEM_TXT_725798,20 Year Anniversary Effect
PROPITEM_TXT_725799,Celebrate Flyff's 20 year anniversary by presenting this iconic Flyff character glow effect!
PROPITEM_TXT_725800,Broken Wooden Sword
PROPITEM_TXT_725801,An old weapon with battle scars.
PROPITEM_TXT_132276,[Event] Treasure Map Pieces
PROPITEM_TXT_132277,Piece of a treasure map plundered from a pirate ship.\nGather the pieces and take them to Event NPC Roger.
PROPITEM_TXT_132278,Pirate Red Set
PROPITEM_TXT_132279,Pirate Red Set (M)
PROPITEM_TXT_132280,The Pirate Red Set for male characters.
PROPITEM_TXT_132281,Pirate Red Set (F)
PROPITEM_TXT_132282,The Pirate Red Set for female characters.
PROPITEM_TXT_132283,Pirate Red Hat (M)
PROPITEM_TXT_132284,Pirate Red Hat for male characters
PROPITEM_TXT_132285,Pirate Red Suit (M)
PROPITEM_TXT_132286,Pirate Red Suit for male characters
PROPITEM_TXT_132287,Pirate Red Shoes (M)
PROPITEM_TXT_132288,Pirate Red Shoes for male characters
PROPITEM_TXT_132289,Pirate Red Hat (F)
PROPITEM_TXT_132290,Pirate Red Hat for female characters
PROPITEM_TXT_132291,Pirate Red Suit (F)
PROPITEM_TXT_132292,Pirate Red Suit for female characters
PROPITEM_TXT_132293,Pirate Red Shoes (F)
PROPITEM_TXT_132294,Pirate Red Shoes for female characters
PROPITEM_TXT_725802,Gives +200 HP during 3 hours.
PROPITEM_TXT_008698,Purple Bikini (F)
PROPITEM_TXT_008699,Let's stroll along the beach!
PROPITEM_TXT_008700,Purple Beach Shoes (F)
PROPITEM_TXT_008702,Orange Bikini(F)
PROPITEM_TXT_008704,Orange Beach Shoes (F)
PROPITEM_TXT_008706,Pink Beachwear (F)
PROPITEM_TXT_008708,Pink Flower Sandal (F)
PROPITEM_TXT_008710,Blue Beachwear (F)
PROPITEM_TXT_008712,Blue Flower Sandal(F)
PROPITEM_TXT_008714,Purple Beachwear (F)
PROPITEM_TXT_008716,Purple Flower Sandals (F)
PROPITEM_TXT_008718,Green Beachwear (M)
PROPITEM_TXT_008720,Green Summer Sneakers (M)
PROPITEM_TXT_008726,Black Diver Suit(M)
PROPITEM_TXT_008727,Let's explore the blue ocean!
PROPITEM_TXT_008728,Black Diver Flippers (M)
PROPITEM_TXT_008730,Red Swimwear (M)
PROPITEM_TXT_008732,Red Beach Shoes (M)
PROPITEM_TXT_008734,Green Swimwear (M)
PROPITEM_TXT_008736,Green Beach Shoes (M)
PROPITEM_TXT_008738,Purple Bikini Set (F)
PROPITEM_TXT_008739,Purple Bikini and Beach Shoes inside
PROPITEM_TXT_008740,Orange Bikini Set (F)
PROPITEM_TXT_008741,Orange Bikini and Beach Shoes inside
PROPITEM_TXT_008742,Pink Beachwear Set (F)
PROPITEM_TXT_008743,Pink Beachwear and Beach Shoes inside
PROPITEM_TXT_008744,Blue Beach Wear Set (F)
PROPITEM_TXT_008745,Blue Beachwear and Beach Shoes inside
PROPITEM_TXT_008746,Purple Beach Wear Set (F)
PROPITEM_TXT_008747,Purple Beachwear and Beach Shoes inside
PROPITEM_TXT_008748,Green Beach Wear Set (M)
PROPITEM_TXT_008749,Green Beachwear and Beach Shoes inside
PROPITEM_TXT_008750,Red Beach Wear Set (M)
PROPITEM_TXT_008751,Red Beachwear and Beach Shoes inside
PROPITEM_TXT_008752,Black Diver Set (M)
PROPITEM_TXT_008753,Black Diver Suit and Flippers inside
PROPITEM_TXT_008754,Red Swimwear Set (M)
PROPITEM_TXT_008755,Red Swimwear and Beach Shoes inside
PROPITEM_TXT_008756,Green Swimwear Set (M)
PROPITEM_TXT_008757,Green Swimwear and Beach Shoes inside
PROPITEM_TXT_725803,Gala Balloon
PROPITEM_TXT_725804,Flyff Balloon
PROPITEM_TXT_725805,ES Scroll Select Package
PROPITEM_TXT_725806,"A package containing 5x Amplification ES Scroll Select Box, 10x Def-Upcut Stone, 10x Activation, 10x Scroll of Return Town and 4x Power Scroll. All items are also linked."
PROPITEM_TXT_725807,Memorial Summer Lucky Box (M)
PROPITEM_TXT_725808,Memorial Summer Lucky Box (F)
PROPITEM_TXT_725809,This box contains a random beach costume! Good summer!
PROPITEM_TXT_725810,Blue Polka Dots Bikini Set (F)
PROPITEM_TXT_725811,Blue Polka Dots Bikini and Brown Sandal inside
PROPITEM_TXT_725812,Beach Swimsuit Green Set (M)
PROPITEM_TXT_725813,Green beach swimsuit and Brown Sandal inside
PROPITEM_TXT_725814,Modern Black Swimsuit Set (M)
PROPITEM_TXT_725815,A full modern black swim costume inside
PROPITEM_TXT_725816,Extended September Pass
PROPITEM_TXT_725817,This purchase gives you many advantages during the September Pass season:\n-More Flyff Pass rewards\n-Common Bank\n-2 days Vendor Shops\n-Unlimited Acceleration Fuel\n-Unlimited Exp Lock\n-Dungeons Map and Navigator\n-Faster Safe Upgrades\n-1 More Free Dungeon Entrance\n-5 Daily Search Shop Teleports\n...and more to come over the game updates!
PROPITEM_TXT_725818,Summer Lucky Box
PROPITEM_TXT_725819,This box contains a random special item. Good summer!
PROPITEM_TXT_725820,4% Card Piece Select Box
PROPITEM_TXT_725821,Select which piercing card piece (4%) you want!
PROPITEM_TXT_725822,7% Card Piece Select Box
PROPITEM_TXT_725823,Select which piercing card piece (7%) you want!
PROPITEM_TXT_725824,7 Day Essentials Pack
PROPITEM_TXT_725825,"A package containing 1x Feed Bag (7 Days), 1x Scroll of PickUp Boost (7 Days), 1x Card Disc (7 Days) and 1x Aura Selection Box (7 Days). All items are also linked."
PROPITEM_TXT_725826,Madrigal Survival Kit
PROPITEM_TXT_725827,"A package containing 5x Scroll of Resurrection, 5x Def-Upcut Stone, 2x Grilled Eel and 5x Vital Drink X or Refresher Hold. All items are also linked."
PROPITEM_TXT_725828,Classy Bear Pack
PROPITEM_TXT_725829,"A package containing 1x Teddy Bear Costume Select Box, 1x Polar Bear and 1x Hipster Glasses (Red). All items are also linked."
PROPITEM_TXT_725830,Fortune Flask Pack (3 Days)
PROPITEM_TXT_725831,A package containing 1x Adventurer's Fortune Flask (3 Days) and 1x Scroll of Amplification ES. All items are also linked.
PROPITEM_TXT_725832,Fortune Flask Pack (15 Days)
PROPITEM_TXT_725833,A package containing 1x Adventurer's Fortune Flask (15 Days) and 5x Scroll of Amplification ES. All items are also linked.
PROPITEM_TXT_725834,Champion's Bounty Flask Pack (3 Days)
PROPITEM_TXT_725835,A package containing 1x Champion's Bounty Flask (3 Days) and 1x Power Scroll. All items are also linked.
PROPITEM_TXT_725836,Champion's Bounty Flask Pack (15 Days)
PROPITEM_TXT_725837,A package containing 1x Champion's Bounty Flask (15 Days) and 5x Power Scroll. All items are also linked.
PROPITEM_TXT_725838,FWC Adventure Pack
PROPITEM_TXT_725839,"A package containing 1x Adventurer's Fortune Flask (7 Days), 7x Def-Upcut Stone, 7x Grilled Eel, 7x Vital Drink X or Refresher Hold, 7x Potion Select Box and 7x Flask Select Box. All items are also linked."
PROPITEM_TXT_725840,Android Pre-registration Reward
PROPITEM_TXT_725841,"A package containing 3x Vital Drink or Refresher Hold, 1x Scroll of Amplification ES, 5x Def-Upcut Stone and 5x Scroll of Return. All items are also linked."
PROPITEM_TXT_725842,Android Milestone Gift Box 1
PROPITEM_TXT_725843,"A package containing 3x Vital Drink X or Refresher Hold, 5x Scroll of Return and 3x Activation. All items are also linked."
PROPITEM_TXT_725844,Android Milestone Gift Box 2
PROPITEM_TXT_725845,"A package containing 1x Scroll of Amplification ES, 1x Power Scroll and 1x Grilled Eel. All items are also linked."
PROPITEM_TXT_725846,Android Milestone Gift Box 3
PROPITEM_TXT_725847,A package containing 10x Potion Select Box and 10x Flask Select Box. All items are also linked.
PROPITEM_TXT_725848,Android Milestone Gift Box 4
PROPITEM_TXT_725849,A package containing 1x Madrigal Guardian Gray Set (Event) and Extra Bag (30 Days). All items are also linked.
PROPITEM_TXT_725850,Madrigal Guardian Gray Set (Event)
PROPITEM_TXT_725851,Madrigal Guardian Gray Set (M) (Event)
PROPITEM_TXT_725852,The Madrigal Guardian Gray Set for male characters.
PROPITEM_TXT_725853,Madrigal Guardian Gray Set (F) (Event)
PROPITEM_TXT_725854,The Madrigal Guardian Gray Set for female characters.
PROPITEM_TXT_725855,FWC Formula 1 2024
PROPITEM_TXT_725856,A blazing Formula 1 to reward a flamboyant PvE run on FWC 2024. Maximum Speed: 64 km/h.
PROPITEM_TXT_725857,Navy 2024 10% Green Set
PROPITEM_TXT_725858,Navy 2024 10% Green Set (M)
PROPITEM_TXT_725859,The Navy 2024 10% Green Set for male characters.
PROPITEM_TXT_725860,Navy 2024 Green Hat (M)
PROPITEM_TXT_725861,Navy 2024 Green Suit (M)
PROPITEM_TXT_725862,Navy 2024 Green Shoes (M)
PROPITEM_TXT_725863,Navy 2024 Green Hands (M)
PROPITEM_TXT_725864,Navy 2024 10% Green Set (F)
PROPITEM_TXT_725865,The Navy 2024 10% Green Set for female characters.
PROPITEM_TXT_725866,Navy 2024 Green Hat (F)
PROPITEM_TXT_725867,Navy 2024 Green Suit (F)
PROPITEM_TXT_725868,Navy 2024 Green Shoes (F)
PROPITEM_TXT_725869,Navy 2024 Green Hands (F)
PROPITEM_TXT_725870,Navy 2024 Green Cloak
PROPITEM_TXT_725871,Navy 2024 Green Glasses
PROPITEM_TXT_725872,Navy 2024 8% Purple Set
PROPITEM_TXT_725873,Navy 2024 8% Purple Set (M)
PROPITEM_TXT_725874,The Navy 2024 8% Purple Set for male characters.
PROPITEM_TXT_725875,Navy 2024 Purple Hat (M)
PROPITEM_TXT_725876,Navy 2024 Purple Suit (M)
PROPITEM_TXT_725877,Navy 2024 Purple Shoes (M)
PROPITEM_TXT_725878,Navy 2024 Purple Hands (M)
PROPITEM_TXT_725879,Navy 2024 8% Purple Set (F)
PROPITEM_TXT_725880,The Navy 2024 8% Purple Set for female characters.
PROPITEM_TXT_725881,Navy 2024 Purple Hat (F)
PROPITEM_TXT_725882,Navy 2024 Purple Suit (F)
PROPITEM_TXT_725883,Navy 2024 Purple Shoes (F)
PROPITEM_TXT_725884,Navy 2024 Purple Hands (F)
PROPITEM_TXT_725885,Navy 2024 Purple Cloak
PROPITEM_TXT_725886,Navy 2024 Purple Glasses
PROPITEM_TXT_725887,Navy 2024 6% Red Set
PROPITEM_TXT_725888,Navy 2024 6% Red Set (M)
PROPITEM_TXT_725889,The Navy 2024 6% Red Set for male characters.
PROPITEM_TXT_725890,Navy 2024 Red Hat (M)
PROPITEM_TXT_725891,Navy 2024 Red Suit (M)
PROPITEM_TXT_725892,Navy 2024 Red Shoes (M)
PROPITEM_TXT_725893,Navy 2024 Red Hands (M)
PROPITEM_TXT_725894,Navy 2024 6% Red Set (F)
PROPITEM_TXT_725895,The Navy 2024 6% Red Set for female characters.
PROPITEM_TXT_725896,Navy 2024 Red Hat (F)
PROPITEM_TXT_725897,Navy 2024 Red Suit (F)
PROPITEM_TXT_725898,Navy 2024 Red Shoes (F)
PROPITEM_TXT_725899,Navy 2024 Red Hands (F)
PROPITEM_TXT_725900,Navy 2024 Red Cloak
PROPITEM_TXT_725901,Navy 2024 Red Glasses
