Key,English
PROPMOVER_TXT_400208,[Event] Giant Fafnir
PROPMOVER_TXT_400209,[Event] Giant Gorruda
PROPMOVER_TXT_400210,[Event] Giant Medumet
PROPMOVER_TXT_400211,[Event] Glacial Augu
PROPMOVER_TXT_400212,[Event] Ghost of the forgotten Overlord
PROPMOVER_TXT_400213,[Event] Giant Asuras
PROPMOVER_TXT_400214,[Event] Giant Tigar
PROPMOVER_TXT_400215,[Event] Captain Flybat
PROPMOVER_TXT_400216,[Event] Mr. Pumpkin
PROPMOVER_TXT_400217,[Event] Dumb Bull
PROPMOVER_TXT_400218,[Event] Scorpicon
PROPMOVER_TXT_400219,[Event] Wheelem
PROPMOVER_TXT_400220,[Event] Steel Knight
PROPMOVER_TXT_400221,[Event] Driller
PROPMOVER_TXT_400222,[Event] Captian Volt
PROPMOVER_TXT_400223,[Event] Greemong
PROPMOVER_TXT_400224,[Event] Iren
PROPMOVER_TXT_400225,[Event] Watangka
PROPMOVER_TXT_400226,[Event] Small Antiquery
PROPMOVER_TXT_400227,[Event] Antiquery
PROPMOVER_TXT_400228,[Event] Luia
PROPMOVER_TXT_400229,[Event] Small Gongury
PROPMOVER_TXT_400230,[Event] Harpy
PROPMOVER_TXT_400231,[Event] Kern
PROPMOVER_TXT_400232,[Event] Small Medumet
PROPMOVER_TXT_400233,[Event] Yetti
PROPMOVER_TXT_400234,[Event] Small Dantalian
PROPMOVER_TXT_400235,[Event] Mutant Augu
PROPMOVER_TXT_400236,[Event] Ghost of the forgotten king
PROPMOVER_TXT_400237,[Event] Small Asuras
PROPMOVER_TXT_400238,[Event] Mammoth
PROPMOVER_TXT_400239,[Event] Asuras
PROPMOVER_TXT_400240,[Event] Cannibal Mammoth
PROPMOVER_TXT_400241,[Event] Meral
PROPMOVER_TXT_400026,Blue Pixel Rabbit
PROPMOVER_TXT_400027,Red Pixel Rabbit
PROPMOVER_TXT_400028,Green Pixel Rabbit
PROPMOVER_TXT_400029,Pink Pixel Rabbit
PROPMOVER_TXT_400030,Purple Pixel Rabbit
PROPMOVER_TXT_400031,Yellow Pixel Rabbit
PROPMOVER_TXT_001319,[Event] Leyena
PROPMOVER_TXT_001321,[Event] Giant Kraken
PROPMOVER_TXT_400032,[Event] Giggle Box
PROPMOVER_TXT_400033,[Event] Violet Giggle Box
PROPMOVER_TXT_400034,Fox Spirit
PROPMOVER_TXT_400035,Ninja Toad
PROPMOVER_TXT_400036,Steambot
PROPMOVER_TXT_400037,White Lion
PROPMOVER_TXT_400038,Phio
PROPMOVER_TXT_400242,Black Anniversary Cat
PROPMOVER_TXT_400243,Purple Anniversary Cat
PROPMOVER_TXT_400244,Pink Anniversary Cat
PROPMOVER_TXT_400245,Green Anniversary Cat
PROPMOVER_TXT_400246,Cyan Anniversary Cat
PROPMOVER_TXT_400247,Blue Anniversary Cat
PROPMOVER_TXT_400248,White Anniversary Cat
PROPMOVER_TXT_400249,Lord Trangfoma
PROPMOVER_TXT_400250,Shadow of Clockworks
PROPMOVER_TXT_400251,Blue Magical Toad
PROPMOVER_TXT_400252,Pink Magical Toad
PROPMOVER_TXT_400253,Orange Magical Toad
PROPMOVER_TXT_400254,Green Magical Toad
PROPMOVER_TXT_400255,Red Magical Toad
PROPMOVER_TXT_400256,Dark Magical Toad
PROPMOVER_TXT_400258,[Event] Creper
PROPMOVER_TXT_400259,[Event] Violet Creper
PROPMOVER_TXT_400260,Red Earless Seal
PROPMOVER_TXT_400261,Purple Earless Seal
PROPMOVER_TXT_400262,Burgundy Earless Seal
PROPMOVER_TXT_400263,Pink Earless Seal
PROPMOVER_TXT_400264,Orange Earless Seal
PROPMOVER_TXT_400265,Blue Earless Seal
PROPMOVER_TXT_400266,White Earless Seal
PROPMOVER_TXT_400267,Brown Butterflies
PROPMOVER_TXT_400268,Purple Butterflies
PROPMOVER_TXT_400269,Green Butterflies
PROPMOVER_TXT_400270,Pink Butterflies
PROPMOVER_TXT_400271,Red Butterflies
PROPMOVER_TXT_400272,White Butterflies
PROPMOVER_TXT_400273,Black Butterflies
PROPMOVER_TXT_400274,Green DJ Froggy
PROPMOVER_TXT_400275,Red DJ Froggy
PROPMOVER_TXT_400276,Purple DJ Froggy
PROPMOVER_TXT_400277,Pink DJ Froggy
PROPMOVER_TXT_400278,Cyan DJ Froggy
PROPMOVER_TXT_400279,Blue DJ Froggy
PROPMOVER_TXT_400280,Black DJ Froggy
PROPMOVER_TXT_400281,Lord Demian
PROPMOVER_TXT_400282,Lord Mushpang
PROPMOVER_TXT_400283,Yellow Junior Banana Hero
PROPMOVER_TXT_400284,Purple Junior Banana Hero
PROPMOVER_TXT_400285,Orange Junior Banana Hero
PROPMOVER_TXT_400286,Blue Junior Banana Hero
PROPMOVER_TXT_400287,Green Junior Banana Hero
PROPMOVER_TXT_400288,Pink Junior Banana Hero
PROPMOVER_TXT_400289,White Junior Banana Hero
PROPMOVER_TXT_400290,Lord Zenma
PROPMOVER_TXT_400291,[Event] Pirate ship
PROPMOVER_TXT_400292,Shadowirs
PROPMOVER_TXT_400293,Captain Shadowirs
PROPMOVER_TXT_400294,Giant Shadowirs
PROPMOVER_TXT_400295,Small Skelmaw
PROPMOVER_TXT_400296,Skelmaw
PROPMOVER_TXT_400297,Captain Skelmaw
PROPMOVER_TXT_400298,Giant Skelmaw
PROPMOVER_TXT_400299,Alchemy Desk
PROPMOVER_TXT_400300,Hearth
PROPMOVER_TXT_400301,Carpentry Workspace
PROPMOVER_TXT_400302,Smithing Workspace
PROPMOVER_TXT_400303,Wandering Merchant
PROPMOVER_TXT_400304,Small Maleficar
PROPMOVER_TXT_400305,Maleficar
PROPMOVER_TXT_400306,Captain Maleficar
PROPMOVER_TXT_400307,Giant Maleficar
PROPMOVER_TXT_400308,Small Cursed Warden
PROPMOVER_TXT_400309,Cursed Warden
PROPMOVER_TXT_400310,Captain Cursed Warden
PROPMOVER_TXT_400311,Giant Cursed Warden
PROPMOVER_TXT_400312,Small Shadowirs
PROPMOVER_TXT_400313,Great Shadowirs
PROPMOVER_TXT_400314,Great Skelmaw
PROPMOVER_TXT_400315,Great Maleficar
PROPMOVER_TXT_400316,Great Cursed Warden
PROPMOVER_TXT_400317,Cyan Gloomie
PROPMOVER_TXT_400318,Green Gloomie
PROPMOVER_TXT_400319,Blue Gloomie
PROPMOVER_TXT_400320,Purple Gloomie
PROPMOVER_TXT_400321,Red Gloomie
PROPMOVER_TXT_400322,Gray Gloomie
PROPMOVER_TXT_400323,Blue Medieval Horse
PROPMOVER_TXT_400324,Purple Medieval Horse
PROPMOVER_TXT_400325,Cyan Medieval Horse
PROPMOVER_TXT_400326,Green Medieval Horse
PROPMOVER_TXT_400327,Red Medieval Horse
PROPMOVER_TXT_400328,Black Medieval Horse
PROPMOVER_TXT_400329,Captain Luminfin
PROPMOVER_TXT_400330,[Depths Guardian] Bunyip
PROPMOVER_TXT_400331,[Depths Queen] Nereid
PROPMOVER_TXT_400332,Sovann
PROPMOVER_TXT_400333,[Shade Lieutenant] Kriton
PROPMOVER_TXT_400334,Dreadfin
PROPMOVER_TXT_400335,Captain Dreadfin
PROPMOVER_TXT_400336,Dreadscale
PROPMOVER_TXT_400337,Captain Dreadscale
PROPMOVER_TXT_400338,Luminfin
PROPMOVER_TXT_400339,Hyuna
PROPMOVER_TXT_400350,[Event] Christmas Aibatt
PROPMOVER_TXT_400351,Blue Cobra
PROPMOVER_TXT_400340,Red Christmas Gingy
PROPMOVER_TXT_400341,Green Christmas Gingy
PROPMOVER_TXT_400342,Pink Christmas Gingy
PROPMOVER_TXT_400343,Orange Christmas Gingy
PROPMOVER_TXT_400344,Purple Christmas Gingy
PROPMOVER_TXT_400345,Blue Christmas Gingy
PROPMOVER_TXT_400352,Green Little Snaky
PROPMOVER_TXT_400353,Purple Little Snaky
PROPMOVER_TXT_400354,Pink Little Snaky
PROPMOVER_TXT_400355,Blue Little Snaky
PROPMOVER_TXT_400356,Red Little Snaky
PROPMOVER_TXT_400357,Emerald Little Snaky
PROPMOVER_TXT_400358,Black Little Snaky
PROPMOVER_TXT_400359,Purple Frostpaw
PROPMOVER_TXT_400360,Yellow Frostpaw
PROPMOVER_TXT_400361,Blue Frostpaw
PROPMOVER_TXT_400362,Green Frostpaw
PROPMOVER_TXT_400363,Pink Frostpaw
PROPMOVER_TXT_400364,Red Frostpaw
PROPMOVER_TXT_400365,White Frostpaw
PROPMOVER_TXT_400366,Black Frostpaw
PROPMOVER_TXT_400367,Red Roaryen
PROPMOVER_TXT_400368,Purple Roaryen
PROPMOVER_TXT_400369,Blue Roaryen
PROPMOVER_TXT_400370,Green Roaryen
PROPMOVER_TXT_400371,White Roaryen
PROPMOVER_TXT_400372,Black Roaryen
PROPMOVER_TXT_001236,Mechamochi
PROPMOVER_TXT_001237,[Event] Clockworks
PROPMOVER_TXT_001238,Baby Pang
PROPMOVER_TXT_400373,Lord Mothbee
PROPMOVER_TXT_400374,Lord Zendros
PROPMOVER_TXT_400375,Lord Dumb Bull
PROPMOVER_TXT_400376,Lord Totemia
PROPMOVER_TXT_400377,Lord Flybrigen
PROPMOVER_TXT_400378,Lord Neparuba
PROPMOVER_TXT_400379,Lord Rockepeller
PROPMOVER_TXT_400380,Lord Longwing
PROPMOVER_TXT_400381,Lord Shuhamma
PROPMOVER_TXT_400382,Lord Watangka
PROPMOVER_TXT_400383,Lord Fafnir
PROPMOVER_TXT_400384,Lord Gorruda
PROPMOVER_TXT_400385,Lord Mammoth
PROPMOVER_TXT_400386,Ghost of the Forgotten Lord
PROPMOVER_TXT_400387,Lord Augu
PROPMOVER_TXT_400388,Overlord Kraken
PROPMOVER_TXT_400389,Lord Dorian
PROPMOVER_TXT_400390,Lord Okean
PROPMOVER_TXT_400391,Lord Naga
PROPMOVER_TXT_400392,Overlord Naga
PROPMOVER_TXT_400393,Overlord Meral
PROPMOVER_TXT_400394,Lord Tigar
PROPMOVER_TXT_400395,Pink Guardian Easter Bunny
PROPMOVER_TXT_400396,Green Guardian Easter Bunny
PROPMOVER_TXT_400397,Blue Guardian Easter Bunny
PROPMOVER_TXT_400398,Orange Guardian Easter Bunny
PROPMOVER_TXT_400399,Purple Guardian Easter Bunny
PROPMOVER_TXT_400400,Dark Guardian Easter Bunny
PROPMOVER_TXT_400401,Lord Yetti
PROPMOVER_TXT_400402,Purple Pawsy
PROPMOVER_TXT_400403,Red Pawsy
PROPMOVER_TXT_400404,Green Pawsy
PROPMOVER_TXT_400405,Blue Pawsy
PROPMOVER_TXT_400406,Magenta Pawsy
PROPMOVER_TXT_400407,Lavender Pawsy
PROPMOVER_TXT_400408,Pink Pawsy
PROPMOVER_TXT_400409,Gray Pawsy
PROPMOVER_TXT_400410,Orange Flumos
PROPMOVER_TXT_400411,Purple Flumos
PROPMOVER_TXT_400412,Red Flumos
PROPMOVER_TXT_400413,Blue Flumos
PROPMOVER_TXT_400414,Green Flumos
PROPMOVER_TXT_400415,Yellow Flumos
PROPMOVER_TXT_400416,White Flumos
PROPMOVER_TXT_400417,Black Flumos
PROPMOVER_TXT_400418,Wounded Revolutionary
PROPMOVER_TXT_400419,Yellow Breezy
PROPMOVER_TXT_400420,Purple Breezy
PROPMOVER_TXT_400421,Blue Breezy
PROPMOVER_TXT_400422,Pink Breezy
PROPMOVER_TXT_400423,White Breezy
PROPMOVER_TXT_400424,Black Breezy
PROPMOVER_TXT_400425,Blue Pawsh
PROPMOVER_TXT_400426,Pink Pawsh
PROPMOVER_TXT_400427,Orange Pawsh
PROPMOVER_TXT_400428,Green Pawsh
PROPMOVER_TXT_400429,Navy Pawsh
PROPMOVER_TXT_400430,Red Pawsh
PROPMOVER_TXT_400431,Fortune Pang
PROPMOVER_TXT_400432,Orange Marshall
PROPMOVER_TXT_400433,Green Marshall
PROPMOVER_TXT_400434,Cyan Marshall
PROPMOVER_TXT_400435,Purple Marshall
PROPMOVER_TXT_400436,Red Marshall
PROPMOVER_TXT_400437,Neon Marshall
PROPMOVER_TXT_400438,Brown Strawy Jack
PROPMOVER_TXT_400439,Maroon Strawy Jack
PROPMOVER_TXT_400440,Green Strawy Jack
PROPMOVER_TXT_400441,Purple Strawy Jack
PROPMOVER_TXT_400442,Olive Strawy Jack
PROPMOVER_TXT_400443,Blue Strawy Jack
PROPMOVER_TXT_400444,Black Strawy Jack
PROPMOVER_TXT_400445,White Strawy Jack
PROPMOVER_TXT_400446,[Event] Giant Mr. Pumpkin
PROPMOVER_TXT_400447,Green Frogzy
PROPMOVER_TXT_400448,Yellow Frogzy
PROPMOVER_TXT_400449,Pink Frogzy
PROPMOVER_TXT_400450,Purple Frogzy
PROPMOVER_TXT_400451,Cyan Frogzy
PROPMOVER_TXT_400452,Mint Green Frogzy
PROPMOVER_TXT_400453,Black Frogzy
PROPMOVER_TXT_400454,White Frogzy
PROPMOVER_TXT_400455,Orange Whispero
PROPMOVER_TXT_400456,Yellow Whispero
PROPMOVER_TXT_400457,Pink Whispero
PROPMOVER_TXT_400458,Purple Whispero
PROPMOVER_TXT_400459,Blue Whispero
PROPMOVER_TXT_400460,Green Whispero
PROPMOVER_TXT_400461,Black Whispero
PROPMOVER_TXT_400462,White Whispero
PROPMOVER_TXT_400463,Green Mecha Rabbit
PROPMOVER_TXT_400464,Orange Mecha Rabbi
PROPMOVER_TXT_400465,Red Mecha Rabbit
PROPMOVER_TXT_400466,Pink Mecha Rabbit
PROPMOVER_TXT_400467,Purple Mecha Rabbi
PROPMOVER_TXT_400468,Blue Mecha Rabbit
PROPMOVER_TXT_400469,Black Mecha Rabbit
PROPMOVER_TXT_400470,White Mecha Rabbit
PROPMOVER_TXT_400471,Hellhound
PROPMOVER_TXT_500001,Kanrang
PROPMOVER_TXT_500002,Mewrang
PROPMOVER_TXT_500003,Relgantus
PROPMOVER_TXT_500004,Huntrang
PROPMOVER_TXT_500005,Mawrang
PROPMOVER_TXT_500006,Cheirang
PROPMOVER_TXT_500007,Bato
PROPMOVER_TXT_500008,Ralbadan
PROPMOVER_TXT_500009,Miorang
PROPMOVER_TXT_500010,Ruidan
PROPMOVER_TXT_500011,Weevs
PROPMOVER_TXT_500012,Small Hundur Sharpfoot
PROPMOVER_TXT_500013,Hundur Sharpfoot
PROPMOVER_TXT_500014,Captain Hundur Sharpfoot
PROPMOVER_TXT_500015,Giant Hundur Sharpfoot
PROPMOVER_TXT_500016,Violet Hundur Sharpfoot
PROPMOVER_TXT_500017,Small Samoset
PROPMOVER_TXT_500018,Samoset
PROPMOVER_TXT_500019,Captain Samoset
PROPMOVER_TXT_500020,Giant Samoset
PROPMOVER_TXT_500021,Violet Samoset
PROPMOVER_TXT_500022,Small Kyouchish
PROPMOVER_TXT_500023,Kyouchish
PROPMOVER_TXT_500024,Captain Kyouchish
PROPMOVER_TXT_500025,Giant Kyouchish
PROPMOVER_TXT_500026,Violet Kyouchish
PROPMOVER_TXT_500027,Small Kanonicus
PROPMOVER_TXT_500028,Kanonicus
PROPMOVER_TXT_500029,Captain Kanonicus
PROPMOVER_TXT_500030,Giant Kanonicus
PROPMOVER_TXT_500031,Violet Kanonicus
PROPMOVER_TXT_500032,Small Mage Redcloud
PROPMOVER_TXT_500033,Mage Redcloud
PROPMOVER_TXT_500034,Captain Mage Redcloud
PROPMOVER_TXT_500035,Giant Mage Redcloud
PROPMOVER_TXT_500036,Violet Mage Redcloud
PROPMOVER_TXT_500037,Small Taiaha
PROPMOVER_TXT_500038,Taiaha
PROPMOVER_TXT_500039,Captain Taiaha
PROPMOVER_TXT_500040,Giant Taiaha
PROPMOVER_TXT_500041,Violet Taiaha
PROPMOVER_TXT_500042,Small Hellhound
PROPMOVER_TXT_500043,Hellhound
PROPMOVER_TXT_500044,Captain Hellhound
PROPMOVER_TXT_500045,Giant Hellhound
PROPMOVER_TXT_500046,Violet Hellhound
PROPMOVER_TXT_500047,Chief Keokuk
PROPMOVER_TXT_500048,Monument of Death
PROPMOVER_TXT_500049,[Twisted Soul] Orcus
PROPMOVER_TXT_500050,[Tormented Soul] Nergal
PROPMOVER_TXT_500051,[Demonic Soul] Hel
PROPMOVER_TXT_500052,[Perverted Soul] Morrigan
PROPMOVER_TXT_500053,[Anguished Soul] Mara
PROPMOVER_TXT_500054,[Violent Soul] Ghed 
PROPMOVER_TXT_500055,[God of Death] Ankou
PROPMOVER_TXT_500056,[God of Death] Blazing Ankou
PROPMOVER_TXT_500057,[God of Death] Demonic Ankou
PROPMOVER_TXT_500058,[Elder] Traitus
PROPMOVER_TXT_500059,Asylum Guard
PROPMOVER_TXT_500060,Ankou
PROPMOVER_TXT_500061,Demonic Ankou
PROPMOVER_TXT_500062,Blue 2025 Thanksgiving Turkey
PROPMOVER_TXT_500063,Red 2025 Thanksgiving Turkey
PROPMOVER_TXT_500064,Green 2025 Thanksgiving Turkey
PROPMOVER_TXT_500065,Pink 2025 Thanksgiving Turkey
PROPMOVER_TXT_500066,Black 2025 Thanksgiving Turkey
PROPMOVER_TXT_500067,White 2025 Thanksgiving Turkey
PROPMOVER_TXT_500068,Red Baby Horse
PROPMOVER_TXT_500069,Cyan Shiki Paws
PROPMOVER_TXT_500070,Green Shiki Paws
PROPMOVER_TXT_500071,Purple Shiki Paws
PROPMOVER_TXT_500072,Blue Shiki Paws
PROPMOVER_TXT_500073,White Shiki Paws
PROPMOVER_TXT_500074,Black Shiki Paws
PROPMOVER_TXT_110170,[Event] Giant Hundur Sharpfoot
PROPMOVER_TXT_110171,[Event] Giant Samoset
PROPMOVER_TXT_110172,[Event] Giant Kyouchish
PROPMOVER_TXT_110173,[Event] Giant Kanonicus
PROPMOVER_TXT_110174,[Event] Giant Mage Redcloud
PROPMOVER_TXT_110175,[Event] Small Samoset
PROPMOVER_TXT_110176,[Event] Samoset
PROPMOVER_TXT_110177,[Event] Small Kyouchish
PROPMOVER_TXT_110178,[Event] Kyouchish
PROPMOVER_TXT_110179,[Event] Small Kanonicus
PROPMOVER_TXT_110180,[Event] Kanonicus
PROPMOVER_TXT_110181,[Event] Small Mage Redcloud
PROPMOVER_TXT_110182,[Event] Mage Redcloud
PROPMOVER_TXT_110183,[Event] Small Taiaha
PROPMOVER_TXT_110184,[Event] Taiaha
PROPMOVER_TXT_110185,[Event] Chief Keokuk
PROPMOVER_TXT_110186,Vroom
PROPMOVER_TXT_110187,Red Horse
PROPMOVER_TXT_500075,Green Pawzer
PROPMOVER_TXT_500076,Blue Pawzer
PROPMOVER_TXT_500077,Light Pawzer
PROPMOVER_TXT_500078,Cyan Pawzer
PROPMOVER_TXT_500079,Red Pawzer
PROPMOVER_TXT_500080,Dark Pawzer
PROPMOVER_TXT_500081,US Muppet
PROPMOVER_TXT_500082,UK Muppet
PROPMOVER_TXT_500083,DE Muppet
PROPMOVER_TXT_500084,RU Muppet
PROPMOVER_TXT_500085,CN Muppet
PROPMOVER_TXT_500086,KR Muppet
PROPMOVER_TXT_500087,MX Muppet
PROPMOVER_TXT_500088,BR Muppet
PROPMOVER_TXT_500089,TH Muppet
PROPMOVER_TXT_500090,PH Muppet
PROPMOVER_TXT_500091,JP Muppet
PROPMOVER_TXT_500092,FR Muppet
PROPMOVER_TXT_500093,Blue Pocket Shinobi
PROPMOVER_TXT_500094,Red Pocket Shinobi
PROPMOVER_TXT_500095,Green Pocket Shinobi
PROPMOVER_TXT_500096,Violet Pocket Shinobi
PROPMOVER_TXT_500097,Forest Pocket Shinobi
PROPMOVER_TXT_500098,White Pocket Shinobi
PROPMOVER_TXT_505001,[Forgotten] Small Drifter
PROPMOVER_TXT_505002,[Forgotten] Drifter
PROPMOVER_TXT_505003,[Forgotten] Captain Drifter
PROPMOVER_TXT_505004,[Forgotten] Giant Drifter
PROPMOVER_TXT_505005,[Forgotten] Great Drifter
PROPMOVER_TXT_505006,[Forgotten] Small Maiden
PROPMOVER_TXT_505007,[Forgotten] Maiden
PROPMOVER_TXT_505008,[Forgotten] Captain Maiden
PROPMOVER_TXT_505009,[Forgotten] Giant Maiden
PROPMOVER_TXT_505010,[Forgotten] Great Maiden
PROPMOVER_TXT_505011,[Forgotten] Small Reaver
PROPMOVER_TXT_505012,[Forgotten] Reaver
PROPMOVER_TXT_505013,[Forgotten] Captain Reaver
PROPMOVER_TXT_505014,[Forgotten] Giant Reaver
PROPMOVER_TXT_505015,[Forgotten] Great Reaver
PROPMOVER_TXT_505016,[Forgotten] Small Mystica
PROPMOVER_TXT_505017,[Forgotten] Mystica
PROPMOVER_TXT_505018,[Forgotten] Captain Mystica
PROPMOVER_TXT_505019,[Forgotten] Giant Mystica
PROPMOVER_TXT_505020,[Forgotten] Great Mystica
PROPMOVER_TXT_505021,[Forgotten] Small Anae
PROPMOVER_TXT_505022,[Forgotten] Anae
PROPMOVER_TXT_505023,[Forgotten] Captain Anae
PROPMOVER_TXT_505024,[Forgotten] Giant Anae
PROPMOVER_TXT_505025,[Forgotten] Great Anae
PROPMOVER_TXT_505026,[Forgotten] Small Rifter
PROPMOVER_TXT_505027,[Forgotten] Rifter
PROPMOVER_TXT_505028,[Forgotten] Captain Rifter
PROPMOVER_TXT_505029,[Forgotten] Giant Rifter
PROPMOVER_TXT_505030,[Forgotten] Great Rifter
PROPMOVER_TXT_002058,Mushbro
PROPMOVER_TXT_002060,Blossom
PROPMOVER_TXT_002062,Oldroot
PROPMOVER_TXT_002064,Minimusha
PROPMOVER_TXT_002066,Lady Bloom
PROPMOVER_TXT_002068,Nightmyst
PROPMOVER_TXT_002070,[Queen of Thorns] Entaness
PROPMOVER_TXT_003058,Magma Mushbro
PROPMOVER_TXT_003060,Icy Blossom
PROPMOVER_TXT_003062,Decaying Oldroot
PROPMOVER_TXT_003064,Venomous Minimusha
PROPMOVER_TXT_003066,Angelic Lady Bloom
PROPMOVER_TXT_003067,[Eillun Farmer] Sprout
PROPMOVER_TXT_003068,[Eillun Farmer] Thorn
PROPMOVER_TXT_003069,[Eillun Farmer] Dr.Root
PROPMOVER_TXT_003070,Baby Okean
PROPMOVER_TXT_500175,Condemned Fefern
PROPMOVER_TXT_500176,Condemned Wagsaac
PROPMOVER_TXT_500177,Condemned Mr. Pumpkin
PROPMOVER_TXT_500178,Condemned Gigglebox
PROPMOVER_TXT_500179,Condemned Hobo
PROPMOVER_TXT_500180,Condemned Cardpuppet
PROPMOVER_TXT_500181,Condemned Basque
PROPMOVER_TXT_500182,Condemned Leyena
PROPMOVER_TXT_500183,Condemned Steel Knight
PROPMOVER_TXT_500184,Condemned Volt
PROPMOVER_TXT_500185,Condemned Garbagespider
PROPMOVER_TXT_500186,Condemned Greemong
PROPMOVER_TXT_500187,Condemned Hoppre
PROPMOVER_TXT_500188,Condemned Iren
PROPMOVER_TXT_500189,Condemned Watangka
PROPMOVER_TXT_500190,Condemned Luia
PROPMOVER_TXT_500191,Condemned Shuhamma
PROPMOVER_TXT_500192,Condemned Glaphan
PROPMOVER_TXT_500193,Condemned Medumet
PROPMOVER_TXT_210000,Primal Warlord Caveman Chief
PROPMOVER_TXT_210001,Forsaken Temple Guardian
PROPMOVER_TXT_210002,Abyssal Great Kraken
PROPMOVER_TXT_210003,Abyssal Kraken Spawn
PROPMOVER_TXT_210004,Cursed Pyramid Guardian
PROPMOVER_TXT_210005,Corrupted Crystal Demon Lord
PROPMOVER_TXT_210006,Dominion Beast King Khan
PROPMOVER_TXT_210007,Dread Ankou
PROPMOVER_TXT_210008,Corrupted Crystal Fiend
PROPMOVER_TXT_210009,Pillar
PROPMOVER_TXT_210010,Tentacle
PROPMOVER_TXT_505031,Musha
