Key,English,French
TEXTCLIENT_PET_TRANSMUTE,Your pet has got a new appearance!,Votre familier a obtenu une nouvelle apparence !
TEXTCLIENT_GUILDCOMBAT_REDCHIPS,%d Red Chips have been sent to your inventory or mail box.,%d Jetons Rouges ont été déposés dans votre inventaire ou vous ont été envoyés par courrier.
TEXTCLIENT_PET_TRANSMUTE_CONF,Your pet will get a new appearance. Do you want to continue?,Votre familier changera d'apparence. Voulez-vous continuer ?
TEXTCLIENT_ITEM_TRANSMUTE_SUCCESS,You have transmuted your item!,Vous avez transmuté votre objet !
TEXTCLIENT_ITEM_TRANSMUTE_INCOMPATIBLE,These items are not compatible for transmutation.,Ces objets ne sont pas compatibles pour la transmutation.
TEXTCLIENT_ITEM_TRANSMUTE_REMOVE,The transmutation has been removed.,La transmutation a été supprimée.
TEXTCLIENT_ADDWARDROBE,The item has been added to your wardrobe.,Cet objet a été ajouté à votre penderie.
TEXTCLIENT_GUILDWARCHANNEL,Unable to declare war in this channel.,Impossible de déclarer de guerre sur ce canal.
TEXTCLIENT_APP_BATTLEPASS,Flyff Pass,Passe de combat
TEXTCLIENT_BATTLEPASS_MISSIONCOMPLETE,%s mission %s completed.,Mission de %s %s terminée.
TEXTCLIENT_BATTLEPASS_GETPOINTS,You received %d %s points.,Vous avez reçu %d points de %s.
TEXTCLIENT_BATTLEPASS_RESET,The %s season has been reset!,La saison de %s a été remise à zéro !
TEXTCLIENT_BATTLEPASS_NEWRANK,You reached the %s grade %d!,Vous avez atteint le niveau de %s %d !
TEXTCLIENT_BATTLEPASS_NEWBONUSRANK,You reached the %s bonus grade %d+%d!,Vous avez atteint le rang bonus %s %d+%d !
TEXTCLIENT_BATTLEPASS_ENDED,There is no more active Flyff Pass.,La saison du Passe de combat est terminée.
TEXTCLIENT_BATTLEPASS_PAID,Thank you for purchasing the Extended %s!,Merci d'avoir acheté le %s étendu !
TEXTCLIENT_BATTLEPASS_PURCHASE_PAID,Purchase the Extended %s to receive more rewards!,Achetez le %s étendu pour recevoir plus de récompenses !
TEXTCLIENT_GUILDCOMBAT80_MAXLEVEL,Only characters level 80 or less can apply to this Lv80 Guild Siege.,Seuls les personnages de niveau 80 ou moins peuvent s'inscrire à la Guerre de Guildes niv. 80.
TEXTCLIENT_GUILDCOMBAT60_MAXLEVEL,Only characters who did not complete the second class change can apply to this Lv60 Guild Siege.,Seuls les personnages n'ayant pas terminé leur deuxième avancement de classe peuvent participer à la Guerre de Guildes niv. 60.
TEXTCLIENT_GUILDCOMBAT165_MAXLEVEL,Only characters who did not complete the third class change can apply to this Lv165 Guild Siege.,Only characters who did not complete the third class change can apply to this Lv165 Guild Siege.
TEXTCLIENT_GUILDCOMBAT_ENTER1,The Lv80 Guild Siege is held for this week.,La Guerre de Guildes niv. 80 aura lieu cette semaine.
TEXTCLIENT_GUILDCOMBAT_ENTER2,The Lv60 Guild Siege is held for this week.,La Guerre de Guildes niv. 60 aura lieu cette semaine.
TEXTCLIENT_GUILDCOMBAT_NEXT_COMBAT1,Today's Lv80 Guild Siege will not be held due to lack of participants.,Le siège de guilde de niveau 80 d'aujourd'hui n'aura pas lieu faute de participants.
TEXTCLIENT_GUILDCOMBAT_NEXT_COMBAT2,Today's Lv60 Guild Siege will not be held due to lack of participants.,Le siège de guilde de niveau 60 d'aujourd'hui n'aura pas lieu faute de participants.
TEXTCLIENT_GUILDCOMBAT_END1,The Level 80 Guild Siege has ended.,La Guerre de Guildes niv. 80 est terminée.
TEXTCLIENT_GUILDCOMBAT_END2,The Level 60 Guild Siege has ended.,La Guerre de Guildes niv. 60 est terminée.
TEXTCLIENT_GUILDCOMBAT_CHIPS,%d %s have been sent to your inventory or mail box.,%d %s ont été envoyés dans votre inventaire ou boîte aux lettres.
TEXTCLIENT_GUILDCOMBAT_OPEN_MSG1,"From now on, Atlas in Flarine can let you into the Lv80 Guild Siege arena.",La Guerre de Guildes niv. 80 est désormais ouverte. Parlez à Atlas à Flarine.
TEXTCLIENT_GUILDCOMBAT_OPEN_MSG2,"From now on, Olivia in Flarine can let you into the Lv60 Guild Siege arena.",La Guerre de Guildes niv. 60 est désormais ouverte. Parlez à Olivia à Flarine.
TEXTCLIENT_GUILDCOMBAT_ANOTHER,Another Guild Siege is happening.,Une autre Guerre de Guildes est en cours.
TEXTCLIENT_SKILL_ROOT,You cannot move right now.,Vous ne pouvez pas bouger pour l'instant.
TEXTCLIENT_WORLDBOSS_KILLED,%s has fallen!,%s est tombé !
TEXTCLIENT_EVENT_REQGUILD,You should join a Guild to participate to the event!,Vous devriez rejoindre une guilde pour participer à cet évènement !
TEXTCLIENT_GUILD_WORLDCUP_POINTS,%s brought %d GET'EM B'ALL points to the Guild (Total: %d)!,%s a apporté %d points FOU DU BALLON à la Guilde (total : %d) !
TEXTCLIENT_WORLDCUP_RANKING_MAIL,Congratulations for your rank %d in the GET'EM B'ALL ranking!,"Félicitations, vous avez atteint le rang %d dans le classement FOU DU BALLON !"
TEXTCLIENT_REMOVEPIERCING_NOSELECTION,You need to select a card to remove !,Vous devez sélectionner une carte à retirer !
TEXTCLIENT_REMOVEPIERCING_NOCARD,The slot you selected has no card in it !,L'emplacement sélectionné n'a pas de carte !
TEXTCLIENT_DUNGEON_FAIL_ENTER,Unable to enter the dungeon.,Impossible d'entrer dans le donjon.
TEXTCLIENT_DUNGEON_FAIL_LEADER,Your leader must enter the dungeon first.,Le chef doit entrer dans le donjon en premier.
TEXTCLIENT_DUNGEON_START,%s started the dungeon %s!,%s a commencé le donjon %s !
TEXTCLIENT_DUNGEON_START_DIFFICULTY,%s started the dungeon %s (%s)!,%s a commencé le donjon %s (%s) !
TEXTCLIENT_DUNGEON_FULL,Too many players are in this dungeon. Please wait a moment.,Trop de joueurs sont dans ce donjon. Veuillez patienter.
TEXTCLIENT_DUNGEON_NOTRANS,You cannot enter an instanced dungeon while you are using a Trans.,Vous ne pouvez pas entrer dans les donjons instanciés lorsqu'un Morph est actif.
TEXTCLIENT_DUNGEON_NOTRANSUSE,You cannot use a Trans inside of an instanced dungeon.,Vous ne pouvez pas utiliser de Morph dans un donjon instancié.
TEXTCLIENT_DUNGEON_CLOSING,The previous instance is closing. Please wait a moment.,L'instance précédente est en train d'être fermée. Veuillez patienter.
TEXTCLIENT_DUNGEON_GROUP_FULL,This dungeon does not allow more than %d group members.,Ce donjon n'autorise pas plus de %d membres de groupe.
TEXTCLIENT_DUNGEON_NOENTRY,Entrance is not allowed for now.,Impossible d'entrer actuellement.
TEXTCLIENT_DUNGEON_KILL_TIMER,%d minute(s) remaining to clear %d monsters,%d minute(s) restantes pour vaincre %d monstres
TEXTCLIENT_DUNGEON_TIMEOUT,"Time is up, you failed the dungeon...","Le temps est écoulé, vous avez échoué..."
TEXTCLIENT_LACKITEM,You do not have the required items.,Vous n'avez pas les objets requis.
TEXTCLIENT_DUNGEON_ENTER,Prepare yourself!,Préparez-vous !
TEXTCLIENT_DUNGEON_CHANNEL,Your dungeon is running on another channel.,Votre donjon est en cours sur un canal différent.
TEXTCLIENT_DUNGEON_COOLDOWN,Please wait before challenging this dungeon again.,Veuillez attendre avant de ré-essayer ce donjon.
TEXTCLIENT_DUNGEON_PARTY_REQ,You must be in a Party to enter this dungeon.,Vous devez être dans un Groupe pour entrer dans ce donjon.
TEXTCLIENT_DUNGEON_GUILD_REQ,You must be in a Guild to enter this dungeon.,Vous devez être dans une Guilde pour entrer dans ce donjon.
TEXTCLIENT_GUILDCOMBAT_NOMASTERS,You cannot join a Lv80 Guild Siege or Lv60 Guild Siege when doing a master quest!,Impossible de rejoindre une Guerre des Guildes niveau 60 ou 80 pendant une quête master !
TEXTCLIENT_ACHIEVEMENT_SKILLUNLOCK,You unlocked skill [%s] lv.%d!,Vous avez débloquez la compétence [%s] niv. %d !
TEXTCLIENT_THIEFSANTAHUNT_RANKING_MAIL,Congratulations for your rank %d in the Thief Santa Hunt ranking!,Félicitations pour avoir atteint le rang %d dans le classement Chasse au Père Noël Voleur !
TEXTCLIENT_THIEFSANTAHUNT_RANKING_MAIL1,Congratulations for reaching %d points in the Thief Santa Hunt ranking!,Félicitations pour avoir atteint %d points dans le classement Chasse au Père Noël Voleur !
TEXTCLIENT_THIEFSANTAHUNT_RECEIVE,You received %d Thief Santa Hunting Points (Total %d)!,Vous avez gagné %d points Chasse au Père Noël Voleur (total : %d) !
TEXTCLIENT_APP_LOTTERY,Lottery,Loterie
TEXTCLIENT_LOTTERY_LOWLEVEL,"Your level is too low, you must be level %d minimum to start this lottery!","Votre niveau est trop bas, vous devez être niveau %d ou plus pour lancer cette loterie !"
TEXTCLIENT_LOTTERY_HIGHLEVEL,"Your level is too high, you must be level %d maximum to start this lottery!","Votre niveau est trop élevé, vous devez être niveau %d ou moins pour lancer cette loterie !"
TEXTCLIENT_LOTTERY_ITEMSMISSING,You must have %d %s to start this lottery!,Vous devez avoir %d %s pour lancer cette loterie !
TEXTCLIENT_LOTTERY_ERRORSTARTED,You already started a lottery! Wait for it to finish!,Vous avez déjà lancé une loterie ! Attendez qu'elle se termine !
TEXTCLIENT_LOTTERY_NOREWARD,Unlucky.. You got no reward this time!,Pas de chance... Vous n'avez rien gagné cette fois !
TEXTCLIENT_LOTTERY_NOFREESPINS,You don't have any free spins left!,Vous n'avez plus de tours de roue gratuits !
TEXTCLIENT_LOTTERY_FREESPIN,You can now claim your free Lottery Wheel spin!,Vous pouvez désormais récupérer votre lancer de Roue de Loterie gratuit !
TEXTCLIENT_APP_EVENTPASS,Lunar Pass,Pass Lunaire
TEXTCLIENT_BATTLEPASS_REWARD,You need to be at least level %d to claim %s rewards!,Vous devez être niveau %d ou plus pour obtenir les récompenses de %s !
TEXTCLIENT_EXCHANGECONSUME_ERROR,You already have one buff of that type active.,Vous avez déjà activé un bonus de ce type.
TEXTCLIENT_GUILD_NOTFOUND,The guild %s was not found.,La guilde %s n'a pas été trouvée.
TEXTCLIENT_GM_WARNING_MISSING,You must provide a reason.,Vous devez fournir une raison.
TEXTCLIENT_GM_WARNING,You have received a warning from %s: %s,Vous avez reçu un avertissement de %s : %s
TEXTCLIENT_GM_WARNING_FEEDBACK,%s has been warned.,%s a reçu un avertissement.
TEXTCLIENT_GM_WARNING_FEEDBACK2,"%s is offline, but the warning was logged anyway.","%s n'est pas connecté, mais l'avertissement a été enregistré."
TEXTCLIENT_DUNGEON_KILL_MONSTER_TIMER,%d minute(s) remaining to kill %s,%d minute(s) restantes pour vaincre %s
TEXTCLIENT_DUNGEON_KILL_MONSTER_TIMER_N,%d minute(s) remaining to kill %dx %s,%d minute(s) restantes pour vaincre %dx %s
TEXTCLIENT_TICKETEXPIRED,Your ticket has expired! You were teleported back to Madrigal!,Votre ticket a expiré ! Vous avez été ramené à Madrigal !
TEXTCLIENT_PETCAGE_FAIL01,The pet inside did not survive.,Le familier à l'intérieur n'a pas survécu.
TEXTCLIENT_MINTARGETLEVEL,This item can only be used on items level %d and above.,Cet objet peut seulement être utilisé sur des objets de niveau %d et plus.
TEXTCLIENT_DUNGEON_MAXENTRY,Your reached the maximum entrance amount for today.,Vous avez atteint le maximum d'entrées possibles aujourd'hui.
TEXTCLIENT_DUNGEON_MAXINSTANCE,You already have %d dungeon running. Please wait.,Vous avez déjà %d donjon(s) en cours. Veuillez patienter.
TEXTCLIENT_DUNGEON_RATELIMIT,Too many players are starting dungeons. Please try again soon.,Trop de joueurs sont en train de commencer des donjons. Veuillez ré-essayer dans un instant.
TEXTCLIENT_DUNGEON_FAILMASTER,You cannot enter dungeons while on a Master quest.,Vous ne pouvez pas entrer dans un donjon durant une quête de Master.
TEXTCLIENT_ITEM_PK,This item is only usable on a PK Channel.,Cet objet n'est utilisable que dans les canaux PK.
TEXTCLIENT_DUNGEON_RANKING_MAIL,Congratulations for your rank %d in the %s!,Félicitations pour avoir obtenu le rang %d dans le/la %s !
TEXTCLIENT_DUNGEON_WINNER,This week's winner of the %s is %s Guild,"Cette semaine, le/la %s a été remporté(e) par la Guilde %s"
TEXTCLIENT_DUNGEON_NOWINNER,There is no winning Guild of the %s,Aucune Guilde n'a vaincu le/la %s
TEXTCLIENT_CHANNELPK,You cannot teleport on a non-PK channel while using a PK ticket,Impossible de se téléporter sur un canal non-PK en utilisant un ticket PK.
TEXTCLIENT_DUNGEON_CLEARED,Dungeon cleared in %s!,Donjon terminé en %s !
TEXTCLIENT_DUNGEONFORCEDSPAWN,Congratulations! You killed all the %s(s)! Boss will spawn with a bonus!,Félicitations ! Vous avez vaincu tous les %s (s) ! Le boss apparaîtra avec un bonus !
TEXTCLIENT_SOMEONEUSING,Another player is using this! Please wait..,Un autre joueur l'utilise déjà. Veuillez patienter.
TEXTCLIENT_NOTUSESKILL_ITEMUSE_CUMULABLE,The item %s is only cumulable if the buff is the exact same item. Current buff item %s.,L'objet %s est seulement cumulable si le bienfait vient du même objet. Objet du bienfait actuel : %s.
TEXTCLIENT_COSTUMECOLLECTION_ISEVENTUSED,Costume is already used.,Le costume est déjà utilisé.
TEXTCLIENT_COSTUMECOLLECTION_NOTHING,You have nothing to submit.,Vous n'avez rien à soumettre.
TEXTCLIENT_APP_EVENTS,Events,Evénements
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_1,You have nothing to submit.,Vous n'avez rien à soumettre.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_2,Achievement collection error 02.,Succès de Collection Erreur 02.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_3,Achievement collection error 03.,Succès de Collection Erreur 03.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_4,Achievement collection error 04.,Succès de Collection Erreur 04.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_5,Costume is already used.,Le costume est déjà utilisé.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_6,Achievement collection error 06.,Succès de Collection Erreur 06.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_7,Achievement collection error 07.,Succès de Collection Erreur 07.
TEXTCLIENT_ACHIEVEMENT_COLLECTIONSUCCESS,Costumes successfully submitted.,Costumes soumis avec succés.
TEXTCLIENT_ACHIEVEMENT_LEVEL,"You reached %d of ""%s""","Vous avez atteint %d de ""%s"""
TEXTCLIENT_MESSAGE_TOO_LONG,Your message exceeds the maximum length.,Votre message dépasse la taille maximum autorisée.
TEXTCLIENT_FREEZE_NOTUSE,You cannot teleport if you're frozen.,Vous ne pouvez pas vous téléporter si vous êtes gelé.
TEXTCLIENT_MINLVLTRADE,You must reach level %d to trade premium items.,Vous devez atteindre le niveau %d pour échanger des objets premiums.
TEXTCLIENT_MINLVLMOTION,You must reach level %d to use this emote.,Vous devez atteindre le niveau %d pour utiliser ce mouvement.
TEXTCLIENT_APP_SWITCHEQUIP,Switch Equip,Équip. rapide
TEXTCLIENT_SWITCHEQUIP_NOTUSEITEM,You can only equip items from the SwitchEquip menu/shortcut.,Vous ne pouvez qu'équiper des objets du menu/raccourci de changement d'équipement.
TEXTCLIENT_SWITCHEQUIP_SUCCESS_UPDATED,You Successfully updated preset %s!,Vous avez mis à jour l'ensemble d'équipement %s avec succès !
TEXTCLIENT_SWITCHEQUIP_ERROR_COUNT,You have too many presets!,Vous avez trop d'ensembles d'équipement !
TEXTCLIENT_SWITCHEQUIP_SUCCESS_ADD,You successfully created preset %s!,Ensemble d'équipement %s créé avec succès !
TEXTCLIENT_SWITCHEQUIP_SUCCESS_DELETED,You successfully deleted preset %s!,Ensemble d'équipement %s supprimé avec succès !
TEXTCLIENT_SWITCHEQUIP_USEBATTLEPASS,This preset is only available with the Extended Flyff Pass.,Ce préréglage est uniquement disponible avec le Passe de combat étendu de Flyff.
TEXTCLIENT_SWITCHEQUIP_ERROR_REQUIREMENT,You cannot add %s to the preset equipment. Requirements not met.,Vous ne pouvez ajouter %s à l'ensemble d'équipement. Conditions non remplies.
TEXTCLIENT_SWITCHEQUIP_ERROR_REQUIREMENT_KEEPTIME,You first need to equip that item once before adding it to the preset equipment.,Vous devez équiper l'objet une première fois avant de l'ajouter à un ensemble.
TEXTCLIENT_SWITCHEQUIP_USEWAIT,Please wait a little before using another switch.,Veuillez patienter un peu avant de changer d'ensemble.
TEXTCLIENT_PVPCONTEST_NOGUILD,You need a guild and be the leader to register.,Vous devez être dans une guilde et en être le Maître pour pour l'inscription.
TEXTCLIENT_PVPCONTEST_ALREADYREGISTERED,Your guild is already registered for the FWC PVP Contest!,Votre guilde est déjà inscrite pour le concours JcJ FWC.
TEXTCLIENT_PVPCONTEST_NOTCLOSED,You can't register now. FWC PVP Contest has already started or will start tomorrow!,"Vous ne pouvez pas vous inscrire maintenant, le concours JcJ FWC a déjà commencé ou commencera demain !"
TEXTCLIENT_PVPCONTEST_COMPOSITIONNOTCLOSED,You can't change your participating players now. FWC PVP Contest has already started or will start tomorrow!,Vous ne pouvez plus changer la liste des participants. Le concours JcJ FWC a déjà commencé ou commencera demain !
TEXTCLIENT_PVPCONTEST_NOTREGISTERED,Your guild is not registered for the FWC PVP Contest.,Votre guilde n'est pas inscrite au concours JcJ FWC.
TEXTCLIENT_PVPCONTEST_COMPOSITIONSUCCESS,You successfully set your player composition!,Votre liste de joueurs est enregistrée avec succés !
TEXTCLIENT_PVPCONTEST_REGISTRATIONSUCCESS,You successfully registered your guild for the FWC PVP Contest!,Votre participation au concours JcJ FWC a été enregistrée avec succés.
TEXTCLIENT_PVPCONTEST_NOGOLDS,You need at least %s Penya to register to the FWC PVP Contest!,Vous avez besoin d'un minimum de %s penyas pour vous inscrire au concours JcJ FWC.
TEXTCLIENT_PVPCONTEST_STATE_REGISTRATIONS,Registrations for FWC PVP Contest are now open! ,Les inscriptions au concours JcJ FWC sont maintenant ouvertes !
TEXTCLIENT_PVPCONTEST_STATE_PRELIMINARY,Preliminaries will start from now on!,Les tours préliminaires commencent dès maintenant !
TEXTCLIENT_PVPCONTEST_STATE_BACKUP,Backup Match will start from now on!,Les matchs de remplacement commencent dès maintenant !
TEXTCLIENT_PVPCONTEST_STATE_FINALS,Final Matchs will start from now on!,Les matchs du tour final commencent dès maintenant !
TEXTCLIENT_PVPCONTEST_HAVENOT_PLAYER,You need to select players to participate the FWC PVP Contest!,Vous devez sélectionner des joueurs pour participer au concours JcJ FWC !
TEXTCLIENT_PVPCONTEST_SELECTION_MAX,You can only select %d players maximum!,Vous ne pouvez sélectionner qu'un maximum de %d joueurs !
TEXTCLIENT_PVPCONTEST_LIMIT_LEVEL_NOTICE,Selected player must be at least level %d!,Les joueurs sélectionnés doivent être de niveau %d minimum !
TEXTCLIENT_PVPCONTEST_ALREADY_ENTRY,That player is already selected! Please pick another.,Ce joueur a déjà été sélectionné ! Choisissez un autre joueur.
TEXTCLIENT_PVPCONTEST_HAVENOT_MASTER,Guild leader has to participate to the FWC PVP Contest!,Le Maître de Guilde doit participer au concours JcJ FWC !
TEXTCLIENT_PVPCONTEST_PRESTATE_PRELIMINARY,Registrations for FWC PVP Contest will end in an hour! Make sure you registered your guild to participate!,Les inscriptions pour le concours JcJ FWC fermeront dans une heure. Assurez-vous d'enregistrer votre guilde pour participer !
TEXTCLIENT_PVPCONTEST_SELECTEDPLAYERS_EMPTY,There was an error with fetching your selected players list. Please try again.,Une erreur s'est produite lors de l'extraction de la liste des joueurs sélectionnés. Veuillez réessayer.
TEXTCLIENT_PVPCONTEST_SELECTEDMATCH_ERROR,You need to select a match.,Vous devez sélectionner un match.
TEXTCLIENT_PVPCONTEST_SELECTEDMATCH_CONFIRM,"Thank you for confirming, your next match will start at %02d:%02d today.","Merci pour la confirmation, votre prochain match commence à %02d:%02d aujourd'hui."
TEXTCLIENT_PVPCONTEST_NO_MEMBER,"Unable to use the member management function during FWC PVP Contest, or you're trying to edit a member that has been selected for the registration.",Impossible d'utiliser la gestion de membre pendant le concours JcJ FQW ou vous essayez d'éditer un membre qui a été enregistré.
TEXTCLIENT_PVPCONTEST_NOT_CHANGE_NAME,You cannot change your guild name during FWC PVP Contest.,Vous ne pouvez pas changer le nom de votre guikde pendant le concours JcJ FWC.
TEXTCLIENT_PVPCONTEST_NOT_CHANGE_LOGO,You cannot change your guild logo during FWC PVP Contest.,Vous ne pouvez pas changer le logo de votre guilde pendant le concours JcJ FWC.
TEXTCLIENT_PVPCONTEST_NOT_WAR,Unable to declare war during FWC PVP Contest.,Impossible de déclarer la guerre pendant le concours JcJ FWC.
TEXTCLIENT_PVPCONTEST_CANNOT_FRIENDADD,You cannot add friends in the FWC PVP Contest.,Vous ne pouvez pas ajouter d'ami dans le concours JcJ FWC.
TEXTCLIENT_PVPCONTEST_CANNOT_PARTY,You cannot make a party in the FWC PVP Contest.,Vous ne pouvez pas créer un groupe dans le concours JcJ FWC.
TEXTCLIENT_PVPCONTEST_NO_OUTWAR,You cannot use Blinkwings to escape the FWC PVP Contest.,Vous ne pouvez pas utiliser d'Élytre pour vous échaper du concours JcJ FWC.
TEXTCLIENT_PVPCONTEST_MATCHEND_WINNER,Match has ended! Winner is %s!,Match terminé ! Le vainqueur est %s !
TEXTCLIENT_PVPCONTEST_MATCHEND_NOWINNER,Match has ended! There was no winner this time!,Match terminé ! Il n'y a pas de vainqueur.
TEXTCLIENT_PVPCONTEST_CAPTION_WAITINGOPPONENT,Waiting for opponent.. ,En attente de l'advesaire.
TEXTCLIENT_PVPCONTEST_CAPTION_PREPARE,Preparation phase. Match will start in: ,Phase de préparation. Le match commencera dans : 
TEXTCLIENT_PVPCONTEST_CAPTION_FIGHT,End combat  ,Terminer le combat 
TEXTCLIENT_PVPCONTEST_CAPTION_ENDING,Match has ended! You will be teleported on Madrigal in ,Match terminé ! Vous serez téléporté sur Madrigal dans 
TEXTCLIENT_PVPCONTEST_SCHEDULES_LEADER,Only the leader can select match schedules!,Seul le Maître de Guilde peut sélectionner les horaires des matchs !
TEXTCLIENT_PVPCONTEST_ALREADYPLAYEDTODAY,You already played a match today! You can't select another schedule.,Vous avez déjà joué un match aujourd'hui ! Vous ne pouvez pas sélectionner un autre horaire.
TEXTCLIENT_PVPCONTEST_CANTTELEPORT,You can't teleport in the match anymore. Match has started.,Vous ne pouvez plus vous téléporter dans le match. Le match a commencé.
TEXTCLIENT_PVPCONTEST_TELEPORTNOMATCH,Teleportation is not possible since there is no match waiting for you.,La téléportation n'est pas possible puisqu'aucun match n'est prévu maintenant.
TEXTCLIENT_PVPCONTEST_NOOPPONENT,"No opponent joined! Match will then end, giving you the victory!",Aucun adversaire n'a rejoint le combat ! Le match se terminera et la victoire vous sera donnée !
TEXTCLIENT_PVPCONTEST_NOOPPONENTWIN,No opponent was found for your match! We then considered your match as won!,Aucun adversaire n'a été trouvé pour votre match ! Votre match est donc considéré comme gagné !
TEXTCLIENT_PVPCONTEST_KILLNOTIFICATION,[%s] %s killed [%s] %s!,[%s] %s a tué [%s] %s !
TEXTCLIENT_PVPCONTEST_KILLNOTIFICATION_KILLINGSPREE_STOP,[%s] %s killed [%s] %s and stopped their killing spree!,[%s] %s a tué [%s] %s et a mis fin à leur série de victimes !
TEXTCLIENT_PVPCONTEST_KILLNOTIFICATION_KILLINGSPREE,[%s] %s is on a killing spree!,[%s] %s est en série de victimes !
TEXTCLIENT_PVPCONTEST_MATCHSOON,You can't change your participation now. Matches are starting soon!,Vous ne pouvez plus changer les participants. Les matchs commencent bientôt !
TEXTCLIENT_PVPCONTEST_PLAYERNOTJOINED_LIVES,A player has not joined or has left the match! Total guild remaining lives have been decreased by %d!,Un joueur n'a pas rejoint ou quitté le match. Le nombre total de vie restantes de la guilde a été réduit de %d !
TEXTCLIENT_PVPCONTEST_PRELIMINARYMATCHESENDANNOUNCEMENT,The FWC PVP Contest Preliminary %d:%d UTC matches have ended! The next matches will start at %d:%d UTC!,Les matchs préliminaires du concours JcJ FWC de %d:%d UTC sont terminés ! Les prochains matchs commencent à %d:%d UTC !
TEXTCLIENT_TRANSITEM_TRANSY,Your transmuted item does not have an equivalent item for the other gender. Please consider removing the transmutation or trying a different item.,Votre objet transmuté n'a pas d'équilavent pour l'autre genre. Enlevez la transmutation ou essayez un objet différent.
TEXTCLIENT_PVPCONTEST_WINNER_GUILD,The FWC PVP Contest has ended! The winner is: %s! Congratulations!,Le concours JcJ FWC est terminé ! Le vainqueur est : %s ! Félicitations !
TEXTCLIENT_PVPCONTEST_WINNER_NOGUILD,The FWC PVP Contest has ended on a draw! Congratulations!,Le concours JcJ FWC s'est terminé sur un match nul ! Félicitations !
TEXTCLIENT_PVPCONTEST_NOMATCHS,There is no match to spectate.,Il n'y a pas de match à regarder.
TEXTCLIENT_PVPCONTEST_SPECT_ERROR_1,You can't spectate if you're already participating in a match.,Vous ne pouvez regarder un match si vous participez déjà à un match.
TEXTCLIENT_PVPCONTEST_SPECT_ERROR_2,The match you're trying to spectate is ending. Please select another one.,Le match que vous souhaitez regarder est sur le point de se terminer. Sélectionnez un autre match.
TEXTCLIENT_PVPCONTEST_RANK34,"You lost that match, but you will have the opportunity to compete in a final match for the 3rd rank against the other losing guild when the final match takes place. Best of luck!",Vous avez perdu ce match mais aurez l'opportunité de vous battre pour la troisième place pendant la finale. Bonne chance !
TEXTCLIENT_SERVERTRANSFER,You have requested a server transfer to %s.,Vous avez demandé un transfert de serveur vers %s.
TEXTCLIENT_RPS_DAILYLIMITOVER,You've used all the chances for today.,Vous avez utilisé toutes vos chances aujourd'hui.
TEXTCLIENT_RPS_SOLDOUT,All the rewards for today are gone. See you tomorrow.,Il n'y a plus de récompense pour aujourd'hui. Rendez-vous demain !
TEXTCLIENT_RPS_ISOPENED,You are already speaking with this NPC.,Vous parlez déjà à ce PnJ.
TEXTCLIENT_RPS_MINTARGETLEVEL,Only available to level %d or above.,Seulement disponible au niveau %d ou supérieur.
TEXTCLIENT_RPS_PLAYABLE,You can't play Lucky RPS. Check your state.,Vous ne pouvez jouer au Flyffoumi. Vérifiez votre état.
TEXTCLIENT_RPS_DAYCHANGE,You do not have the right to acquire the item.,Vous n'avez pas les droits pour recevoir cet objet.
TEXTCLIENT_PVPCONTEST_SPECTATE_AUTH,You don't have the required auth to spectate.,Vous n'avez pas l'autorisation requise pour être spectateur.
TEXTCLIENT_GUILDBUFF_NEW,Your Guild just unlocked Guild Buff Level %d!,Votre Guilde vient de débloquer Bienfait de Guilde Niveau %d !
TEXTCLIENT_GUILDBUFF_DONATE,%s donated %s #bx%d#nb to the Guild (Total: %d)!,%s a donné %s x#bx%d#nb à la Guilde (Total : %d) !
TEXTCLIENT_GUILDBUFF_RANKING_MAIL,Congratulations for your rank %d in the First Come First Served ranking!,Félicitations pour votre rang %d sur le classement Premier Arrivé Premier Servi !
TEXTCLIENT_PURCHASE_ERROR_LEVEL,You cannot purchase this item because your level is too low. (Req Lev: %d),Vous n'avez pas le niveau requis pour acheter cet objet. (Niveau requis : %d)
TEXTCLIENT_PURCHASE_ERROR_COUNT,You can purchase this item up to %d times.,Vous pouvez acheter cet objet %d fois.
TEXTCLIENT_MONSTER_ATTACK_ERROR_LEVEL,This monster can only be attacked by level %d or higher,Ce monstre ne qu'être attaqué par des niveaus %d ou supérieurs.
TEXTCLIENT_REAPITEMCOUNT,You received %d %s.,Vous avez reçu %d %s.
TEXTCLIENT_GUILDBANKSCROLL_NOGUILD,You can’t use this item because you are not part of a guild,Vous ne pouvez pas utilisé cet objet tant que vous n'êtes pas dans une guilde.
TEXTCLIENT_CANNOT_USE_OTHER_ACTIONS,You cannot use the item during other actions.,Vous ne pouvez pas utiliser cet objet pendant d'autres actions.
TEXTCLIENT_CANNOT_USE_CURRENT_STATE,You cannot use the item in the current state.,Vous ne pouvez pas utiliser cet objet dans l'état actuel.
