Key,English,German
TEXTCLIENT_PET_TRANSMUTE_CONF,Your pet will get a new appearance. Do you want to continue?,Dein Pet wird ein neues Aussehen erhalten. Möchtest du fortfahren?
TEXTCLIENT_ITEM_TRANSMUTE_SUCCESS,You have transmuted your item!,Du hast dein Item transmutiert!
TEXTCLIENT_ITEM_TRANSMUTE_INCOMPATIBLE,These items are not compatible for transmutation.,Diese Items sind nicht für die Transmutation geeignet.
TEXTCLIENT_ITEM_TRANSMUTE_REMOVE,The transmutation has been removed.,Die Transmutation wurde entfernt.
TEXTCLIENT_ADDWARDROBE,The item has been added to your wardrobe.,Der Gegenstand wurde deiner Garderobe hinzugefügt.
TEXTCLIENT_GUILDWARCHANNEL,Unable to declare war in this channel.,"Es ist nicht möglich, in diesem Channel Krieg zu erklären."
TEXTCLIENT_APP_BATTLEPASS,Flyff Pass,Flyff Pass
TEXTCLIENT_BATTLEPASS_MISSIONCOMPLETE,%s mission %s completed.,%s Aufgabe %s abgeschlossen.
TEXTCLIENT_BATTLEPASS_GETPOINTS,You received %d %s points.,Du hast %d %s Punkte erhalten.
TEXTCLIENT_BATTLEPASS_RESET,The %s season has been reset!,Die %s Saison wurde zurückgesetzt!
TEXTCLIENT_BATTLEPASS_NEWRANK,You reached the %s grade %d!,Du hast den %s Rang %d erreicht!
TEXTCLIENT_BATTLEPASS_NEWBONUSRANK,You reached the %s bonus grade %d+%d!,You reached the %s bonus grade %d+%d!
TEXTCLIENT_BATTLEPASS_ENDED,There is no more active Flyff Pass.,Es gibt keinen aktiven Battle Pass mehr.
TEXTCLIENT_BATTLEPASS_PAID,Thank you for purchasing the Extended %s!,"Vielen Dank, dass du den Extended %s gekauft hast!"
TEXTCLIENT_BATTLEPASS_PURCHASE_PAID,Purchase the Extended %s to receive more rewards!,Erhalte durch den Kauf vom Extended %s noch mehr Belohnungen!
TEXTCLIENT_GUILDCOMBAT80_MAXLEVEL,Only characters level 80 or less can apply to this Lv80 Guild Siege.,Nur Charaktere Level 80 oder weniger können sich für diesen Lvl 80 Gildenkrieg anmelden.
TEXTCLIENT_GUILDCOMBAT60_MAXLEVEL,Only characters who did not complete the second class change can apply to this Lv60 Guild Siege.,"Nur Charaktere, die den zweiten Klassenwechsel nicht abgeschlossen haben, können sich für diesen Lvl 60 Gildenkrieg anmelden."
TEXTCLIENT_GUILDCOMBAT165_MAXLEVEL,Only characters who did not complete the third class change can apply to this Lv165 Guild Siege.,Only characters who did not complete the third class change can apply to this Lv165 Guild Siege.
TEXTCLIENT_GUILDCOMBAT_ENTER1,The Lv80 Guild Siege is held for this week.,Der Lvl 80 Gildenkrieg findet diese Woche statt. 
TEXTCLIENT_GUILDCOMBAT_ENTER2,The Lv60 Guild Siege is held for this week.,Der Lvl 60 Gildenkrieg findet diese Woche statt.
TEXTCLIENT_GUILDCOMBAT_NEXT_COMBAT1,Today's Lv80 Guild Siege will not be held due to lack of participants.,Today's Lv80 Guild Siege will not be held due to lack of participants.
TEXTCLIENT_GUILDCOMBAT_NEXT_COMBAT2,Today's Lv60 Guild Siege will not be held due to lack of participants.,Today's Lv60 Guild Siege will not be held due to lack of participants.
TEXTCLIENT_GUILDCOMBAT_END1,The Level 80 Guild Siege has ended.,Level 80 Gildekrieg ist zu Ende.
TEXTCLIENT_GUILDCOMBAT_END2,The Level 60 Guild Siege has ended.,Der Level 60 Gildenkrieg ist zu Ende.
TEXTCLIENT_GUILDCOMBAT_CHIPS,%d %s have been sent to your inventory or mail box.,%d %s wurden an dein Inventar oder deine Mailbox gesendet.
TEXTCLIENT_GUILDCOMBAT_OPEN_MSG1,"From now on, Atlas in Flarine can let you into the Lv80 Guild Siege arena.",Von nun an kann Atlas in Flaris euch in die Lvl 80 Gildenkriegsarena lassen.
TEXTCLIENT_GUILDCOMBAT_OPEN_MSG2,"From now on, Olivia in Flarine can let you into the Lv60 Guild Siege arena.",Von nun an kann Olivia in Flaris euch in die Lvl 60 Gildenriegsarena lassen.
TEXTCLIENT_GUILDCOMBAT_ANOTHER,Another Guild Siege is happening.,Es findet ein anderer Gildenkrieg statt.
TEXTCLIENT_SKILL_ROOT,You cannot move right now.,Du kannst dich jetzt nicht bewegen. 
TEXTCLIENT_WORLDBOSS_KILLED,%s has fallen!,%s ist gefallen!
TEXTCLIENT_EVENT_REQGUILD,You should join a Guild to participate to the event!,Du solltest einer Gilde beitreten um an dem Event teilnehmen zu können!
TEXTCLIENT_GUILD_WORLDCUP_POINTS,%s brought %d GET'EM B'ALL points to the Guild (Total: %d)!,%s hat %d GET'EM B'ALL-Punkte zur Gilde gebracht (Gesamt: %d)!
TEXTCLIENT_WORLDCUP_RANKING_MAIL,Congratulations for your rank %d in the GET'EM B'ALL ranking!,Herzlichen Glückwunsch zu deinem Rang %d in der GET'EM B'ALL-Rangliste!
TEXTCLIENT_REMOVEPIERCING_NOSELECTION,You need to select a card to remove !,Eine Karte muss zum Entfernen ausgewählt werden!
TEXTCLIENT_REMOVEPIERCING_NOCARD,The slot you selected has no card in it !,Im ausgewählten Slot befindet sich keine Karte!
TEXTCLIENT_DUNGEON_FAIL_ENTER,Unable to enter the dungeon.,Kann den Dungeon nicht betreten.
TEXTCLIENT_DUNGEON_FAIL_LEADER,Your leader must enter the dungeon first.,Der Anführer muss den Dungeon zuerst betreten. 
TEXTCLIENT_DUNGEON_START,%s started the dungeon %s!,%s beginnt den Dungeon %s!
TEXTCLIENT_DUNGEON_START_DIFFICULTY,%s started the dungeon %s (%s)!,%s beginnt den Dungeon %s (%s)!
TEXTCLIENT_DUNGEON_FULL,Too many players are in this dungeon. Please wait a moment.,Es befinden sich zuviele Spieler in diesem Dungeon. Einen Moment warten.
TEXTCLIENT_DUNGEON_NOTRANS,You cannot enter an instanced dungeon while you are using a Trans.,Du kannst diesen Dungeon nicht während der Benutzung eines Transys betreten.
TEXTCLIENT_DUNGEON_NOTRANSUSE,You cannot use a Trans inside of an instanced dungeon.,Ein Transy kann nicht innerhalb eines instanzierten Dungeons benutzt werden.
TEXTCLIENT_DUNGEON_CLOSING,The previous instance is closing. Please wait a moment.,Die vorherige Instanz wird geschlossen. Bitte einen Momen warten.
TEXTCLIENT_DUNGEON_GROUP_FULL,This dungeon does not allow more than %d group members.,Dieser Dungeon erlaubt nicht mehr als %d Gruppenmitglieder. 
TEXTCLIENT_DUNGEON_NOENTRY,Entrance is not allowed for now.,Der Zutritt ist vorerst nicht gestattet.
TEXTCLIENT_DUNGEON_KILL_TIMER,%d minute(s) remaining to clear %d monsters,%d Minute(n) verbleiben zum Besiegen von %d Monstern
TEXTCLIENT_DUNGEON_TIMEOUT,"Time is up, you failed the dungeon...","Die Zeit ist um, der Dungeon wurde nicht bestanden."
TEXTCLIENT_LACKITEM,You do not have the required items.,Du hast nicht die erforderlichen Gegenstände.
TEXTCLIENT_DUNGEON_ENTER,Prepare yourself!,Mach dich bereit!
TEXTCLIENT_DUNGEON_CHANNEL,Your dungeon is running on another channel.,Dein Dungeon läuft auf einem anderen Kanal.
TEXTCLIENT_DUNGEON_COOLDOWN,Please wait before challenging this dungeon again.,"Bitte warte, bevor du diesen Dungeon erneut herausforderst."
TEXTCLIENT_DUNGEON_PARTY_REQ,You must be in a Party to enter this dungeon.,Um den Dungeon betreten zu können musst du Teil einer Gruppe sein.
TEXTCLIENT_DUNGEON_GUILD_REQ,You must be in a Guild to enter this dungeon.,Um den Dungeon betreten zu können musst du dich in einer Gilde befinden.
TEXTCLIENT_GUILDCOMBAT_NOMASTERS,You cannot join a Lv80 Guild Siege or Lv60 Guild Siege when doing a master quest!,"Du kannst nicht an einem Lv80-Gildenkrieg oder Lv60-Gildenkrieg teilnehmen, wenn du eine Master Quest machst!"
TEXTCLIENT_ACHIEVEMENT_SKILLUNLOCK,You unlocked skill [%s] lv.%d!,Du hast den Skill [%s] lv.%d freigeschaltet!
TEXTCLIENT_THIEFSANTAHUNT_RANKING_MAIL,Congratulations for your rank %d in the Thief Santa Hunt ranking!,Herzlichen Glückwunsch zu deinem %d Rang in der Diebes-Santa-Jagd Rangliste!
TEXTCLIENT_THIEFSANTAHUNT_RANKING_MAIL1,Congratulations for reaching %d points in the Thief Santa Hunt ranking!,Herzlichen Glückwunsch für das Erreichen von %d Punkten in der Diebes-Santa-Jagd Rangliste
TEXTCLIENT_THIEFSANTAHUNT_RECEIVE,You received %d Thief Santa Hunting Points (Total %d)!,Du hast %d Diebes-Santa-Jagd Punkte (%d) erhalten!
TEXTCLIENT_APP_LOTTERY,Lottery,Lotterie
TEXTCLIENT_LOTTERY_LOWLEVEL,"Your level is too low, you must be level %d minimum to start this lottery!","Dein Level ist zu gering, du musst mindestens %d Level haben um an der Lotterie teilnehmen zu können!"
TEXTCLIENT_LOTTERY_HIGHLEVEL,"Your level is too high, you must be level %d maximum to start this lottery!","Dein Level ist zu hoch, du darfst höchstens Level %d sein um an dieser Lotterie teilnehmen zu können!"
TEXTCLIENT_LOTTERY_ITEMSMISSING,You must have %d %s to start this lottery!,Du benötigst %d %s um an der Lotterie teilnehmen zu dürfen!
TEXTCLIENT_LOTTERY_ERRORSTARTED,You already started a lottery! Wait for it to finish!,"Du hast bereits an der Lotterie teilgenommen. Warte, bis sie beendet ist!"
TEXTCLIENT_LOTTERY_NOREWARD,Unlucky.. You got no reward this time!,Pech gehabt... Diesmal hast du keine Belohnung erhalten!
TEXTCLIENT_LOTTERY_NOFREESPINS,You don't have any free spins left!,Du hast keine Freispiele mehr übrig!
TEXTCLIENT_LOTTERY_FREESPIN,You can now claim your free Lottery Wheel spin!,Du kannst jetzt deinen kostenlosen Dreh am Lotterierad einfordern!
TEXTCLIENT_APP_EVENTPASS,Lunar Pass,Lunar Pass
TEXTCLIENT_BATTLEPASS_REWARD,You need to be at least level %d to claim %s rewards!,Du benötigst mindestens Level %d um %s Belohnungen zu erhalten!
TEXTCLIENT_EXCHANGECONSUME_ERROR,You already have one buff of that type active.,Du hast bereits einen Buff dieses Typs aktiv.
TEXTCLIENT_GUILD_NOTFOUND,The guild %s was not found.,Die Gilde %s wurde nicht gefunden.
TEXTCLIENT_GM_WARNING_MISSING,You must provide a reason.,Du musst hierfür einen Grund angeben.
TEXTCLIENT_GM_WARNING,You have received a warning from %s: %s,Du hast eine Warnung von %s erhalten: %s
TEXTCLIENT_GM_WARNING_FEEDBACK,%s has been warned.,%s wurde gewarnt.
TEXTCLIENT_GM_WARNING_FEEDBACK2,"%s is offline, but the warning was logged anyway.","%s ist offline, aber die Warnung wurde trotzdem erfasst."
TEXTCLIENT_DUNGEON_KILL_MONSTER_TIMER,%d minute(s) remaining to kill %s,%d Minute(n) verbleiben zum Töten von %s
TEXTCLIENT_DUNGEON_KILL_MONSTER_TIMER_N,%d minute(s) remaining to kill %dx %s,%d Minute(n) verbleiben zum Töten von %dx %s
TEXTCLIENT_TICKETEXPIRED,Your ticket has expired! You were teleported back to Madrigal!,Dein Ticket ist abgelaufen! Du wurdest zurück nach Madrigal teleportiert!
TEXTCLIENT_PETCAGE_FAIL01,The pet inside did not survive.,Das darin befindliche Haustier überlebte nicht.
TEXTCLIENT_MINTARGETLEVEL,This item can only be used on items level %d and above.,Dieser Gegenstand kann nur für Gegenstände der Stufe %d und höher verwendet werden.
TEXTCLIENT_DUNGEON_MAXENTRY,Your reached the maximum entrance amount for today.,Du hast den höchstmöglichen Zugang für heute erreicht.
TEXTCLIENT_DUNGEON_MAXINSTANCE,You already have %d dungeon running. Please wait.,Du hast bereits %d Dungon aktiv. Bitte warte.
TEXTCLIENT_DUNGEON_RATELIMIT,Too many players are starting dungeons. Please try again soon.,Zu viele Spieler beginnen Dungeons. Bitte versuche es bald wieder.
TEXTCLIENT_DUNGEON_FAILMASTER,You cannot enter dungeons while on a Master quest.,Du kannst während einer Master Quest keinen Dungeon betreten.
TEXTCLIENT_ITEM_PK,This item is only usable on a PK Channel.,Dieser Gegenstand kann nur auf einem PK Channel benutzt werden.
TEXTCLIENT_DUNGEON_RANKING_MAIL,Congratulations for your rank %d in the %s!,Herzlichen Glückwunsch zu deinem Rang %d in der %s!
TEXTCLIENT_DUNGEON_WINNER,This week's winner of the %s is %s Guild,Der Gewinner des %s ist diese Woche die %s-Gilde.
TEXTCLIENT_DUNGEON_NOWINNER,There is no winning Guild of the %s,Es gibt keine siegreiche Gilde der %s
TEXTCLIENT_CHANNELPK,You cannot teleport on a non-PK channel while using a PK ticket,"Du kannst dich nicht auf einen Nicht-PK-Kanal teleportieren, während du ein PK-Ticket benutzt."
TEXTCLIENT_DUNGEON_CLEARED,Dungeon cleared in %s!,Dungeon in %s gemeistert!
TEXTCLIENT_DUNGEONFORCEDSPAWN,Congratulations! You killed all the %s(s)! Boss will spawn with a bonus!,Herzlichen Glückwunsch! Du hast alle %s(s) getötet! Der Boss wird mit einem Bonus spawnen!
TEXTCLIENT_SOMEONEUSING,Another player is using this! Please wait..,Ein anderer Spieler benutzt dies! Bitte warten...
TEXTCLIENT_NOTUSESKILL_ITEMUSE_CUMULABLE,The item %s is only cumulable if the buff is the exact same item. Current buff item %s.,"Das Item %s ist nur kumulierbar, wenn es sich bei dem Buff um genau das gleiche Item handelt. Aktuelles Buff Item %s."
TEXTCLIENT_COSTUMECOLLECTION_ISEVENTUSED,Costume is already used.,Das Kostüm wird bereits verwendet.
TEXTCLIENT_COSTUMECOLLECTION_NOTHING,You have nothing to submit.,Du hast nichts einzureichen.
TEXTCLIENT_APP_EVENTS,Events,Events
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_1,You have nothing to submit.,Du hast nichts einzureichen.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_2,Achievement collection error 02.,Fehler bei Achievement Sammlung 02.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_3,Achievement collection error 03.,Fehler bei Achievement Sammlung 03.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_4,Achievement collection error 04.,Fehler bei Achievement Sammlung 04.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_5,Costume is already used.,Das Kostüm wird bereits verwendet.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_6,Achievement collection error 06.,Fehler bei Achievement Sammlung 06.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_7,Achievement collection error 07.,Fehler bei Achievement Sammlung 07.
TEXTCLIENT_ACHIEVEMENT_COLLECTIONSUCCESS,Costumes successfully submitted.,Kostüme erfolgreich eingereicht.
TEXTCLIENT_ACHIEVEMENT_LEVEL,"You reached %d of ""%s""","Du hast %d von ""%s"" erreicht"
TEXTCLIENT_MESSAGE_TOO_LONG,Your message exceeds the maximum length.,Deine Nachricht überschreitet die maximale Länge.
TEXTCLIENT_FREEZE_NOTUSE,You cannot teleport if you're frozen.,"Du kannst dich nicht teleportieren, wenn du eingefroren bist."
TEXTCLIENT_MINLVLTRADE,You must reach level %d to trade premium items.,"Du musst Level %d erreichen, um mit Premium-Items handeln zu können."
TEXTCLIENT_MINLVLMOTION,You must reach level %d to use this emote.,"Du musst Level %d erreichen, um diese Bewegung zu benutzen."
TEXTCLIENT_APP_SWITCHEQUIP,Switch Equip,Switch Equip
TEXTCLIENT_SWITCHEQUIP_NOTUSEITEM,You can only equip items from the SwitchEquip menu/shortcut.,Du kannst Items nur über das SwitchEquip Menü/den Shortcut ausrüsten.
TEXTCLIENT_SWITCHEQUIP_SUCCESS_UPDATED,You Successfully updated preset %s!,Du hast die Voreinstellung %s erfolgreich aktualisiert!
TEXTCLIENT_SWITCHEQUIP_ERROR_COUNT,You have too many presets!,Du hast zu viele Voreinstellungen!
TEXTCLIENT_SWITCHEQUIP_SUCCESS_ADD,You successfully created preset %s!,Du hast die Voreinstellung %s erfolgreich erstellt!
TEXTCLIENT_SWITCHEQUIP_SUCCESS_DELETED,You successfully deleted preset %s!,Du hast die Voreinstellung %s erfolgreich gelöscht!
TEXTCLIENT_SWITCHEQUIP_USEBATTLEPASS,This preset is only available with the Extended Flyff Pass.,Du hast keinen Zugriff mehr auf diese Voreinstellung... Du brauchst einen Battle Pass für sie.
TEXTCLIENT_SWITCHEQUIP_ERROR_REQUIREMENT,You cannot add %s to the preset equipment. Requirements not met.,Du kannst %s nicht zu den voreingestellten Ausrüstungen hinzufügen. Anforderungen nicht erfüllt.
TEXTCLIENT_SWITCHEQUIP_ERROR_REQUIREMENT_KEEPTIME,You first need to equip that item once before adding it to the preset equipment.,"Du musst das Item erst einmal ausrüsten, bevor du es zur voreingestellten Ausrüstung hinzufügen kannst."
TEXTCLIENT_SWITCHEQUIP_USEWAIT,Please wait a little before using another switch.,"Bitte warte ein wenig, bevor du einen anderen Wechsel benutzt."
TEXTCLIENT_PVPCONTEST_NOGUILD,You need a guild and be the leader to register.,"Du brauchst eine Gilde und musst der Anführer sein, um dich zu registrieren."
TEXTCLIENT_PVPCONTEST_ALREADYREGISTERED,Your guild is already registered for the FWC PVP Contest!,Deine Gilde ist bereits für den FWC PVP Wettbewerb registriert!
TEXTCLIENT_PVPCONTEST_NOTCLOSED,You can't register now. FWC PVP Contest has already started or will start tomorrow!,Du kannst dich jetzt nicht registrieren. Der FWC PVP Wettbewerb hat bereits begonnen oder wird morgen beginnen!
TEXTCLIENT_PVPCONTEST_COMPOSITIONNOTCLOSED,You can't change your participating players now. FWC PVP Contest has already started or will start tomorrow!,Du kannst deine teilnehmenden Spieler jetzt nicht mehr ändern. Der FWC PVP Wettbewerb hat bereits begonnen oder wird morgen beginnen!
TEXTCLIENT_PVPCONTEST_NOTREGISTERED,Your guild is not registered for the FWC PVP Contest.,Deine Gilde ist nicht für den FWC PVP-Wettbewerb registriert.
TEXTCLIENT_PVPCONTEST_COMPOSITIONSUCCESS,You successfully set your player composition!,Du hast deine Spielerzusammensetzung erfolgreich eingestellt!
TEXTCLIENT_PVPCONTEST_REGISTRATIONSUCCESS,You successfully registered your guild for the FWC PVP Contest!,Du hast deine Gilde erfolgreich für den FWC PVP Wettbewerb registriert!
TEXTCLIENT_PVPCONTEST_NOGOLDS,You need at least %s Penya to register to the FWC PVP Contest!,"Du brauchst mindestens %s Penyas, um dich für den FWC PVP Wettbewerb zu registrieren!"
TEXTCLIENT_PVPCONTEST_STATE_REGISTRATIONS,Registrations for FWC PVP Contest are now open! ,Anmeldungen für den FWC PVP-Wettbewerb sind jetzt möglich!
TEXTCLIENT_PVPCONTEST_STATE_PRELIMINARY,Preliminaries will start from now on!,Die Vorrunden beginnen ab jetzt!
TEXTCLIENT_PVPCONTEST_STATE_BACKUP,Backup Match will start from now on!,Das Backup-Match wird ab jetzt gestartet!
TEXTCLIENT_PVPCONTEST_STATE_FINALS,Final Matchs will start from now on!,Ab jetzt beginnen die Finalspiele!
TEXTCLIENT_PVPCONTEST_HAVENOT_PLAYER,You need to select players to participate the FWC PVP Contest!,"Ihr müsst Spieler auswählen, die am FWC PVP Wettbewerb teilnehmen!"
TEXTCLIENT_PVPCONTEST_SELECTION_MAX,You can only select %d players maximum!,Du kannst nur maximal %d Spieler auswählen!
TEXTCLIENT_PVPCONTEST_LIMIT_LEVEL_NOTICE,Selected player must be at least level %d!,Der ausgewählte Spieler muss mindestens Level %d haben!
TEXTCLIENT_PVPCONTEST_ALREADY_ENTRY,That player is already selected! Please pick another.,Dieser Spieler ist bereits ausgewählt! Bitte wähle einen anderen.
TEXTCLIENT_PVPCONTEST_HAVENOT_MASTER,Guild leader has to participate to the FWC PVP Contest!,Der Gildenleiter muss am FWC PVP Wettbewerb teilnehmen!
TEXTCLIENT_PVPCONTEST_PRESTATE_PRELIMINARY,Registrations for FWC PVP Contest will end in an hour! Make sure you registered your guild to participate!,"Die Anmeldungen für den FWC PVP-Wettbewerb enden in einer Stunde! Stellt sicher, dass ihr eure Gilde registriert habt, um teilzunehmen!"
TEXTCLIENT_PVPCONTEST_SELECTEDPLAYERS_EMPTY,There was an error with fetching your selected players list. Please try again.,Beim Abrufen der von dir ausgewählten Spielerliste ist ein Fehler aufgetreten. Bitte versuche es erneut.
TEXTCLIENT_PVPCONTEST_SELECTEDMATCH_ERROR,You need to select a match.,Du musst ein Spiel auswählen.
TEXTCLIENT_PVPCONTEST_SELECTEDMATCH_CONFIRM,"Thank you for confirming, your next match will start at %02d:%02d today.","Vielen Dank für die Bestätigung, das nächste Spiel wird heute um %02d:%02d beginnen."
TEXTCLIENT_PVPCONTEST_NO_MEMBER,"Unable to use the member management function during FWC PVP Contest, or you're trying to edit a member that has been selected for the registration.","Die Funktion zur Mitgliederverwaltung kann während des FWC PVP Wettbewerbs nicht verwendet werden, oder du versuchst, ein Mitglied zu bearbeiten, das bereits für die Registrierung ausgewählt wurde."
TEXTCLIENT_PVPCONTEST_NOT_CHANGE_NAME,You cannot change your guild name during FWC PVP Contest.,Du kannst deinen Gildennamen während des FWC PVP Wettbewerbs nicht ändern.
TEXTCLIENT_PVPCONTEST_NOT_CHANGE_LOGO,You cannot change your guild logo during FWC PVP Contest.,Du kannst dein Gildenlogo während des FWC PVP Wettbewerbs nicht ändern.
TEXTCLIENT_PVPCONTEST_NOT_WAR,Unable to declare war during FWC PVP Contest.,Während des FWC-PVP Wettbewerbs kann kein Krieg erklärt werden.
TEXTCLIENT_PVPCONTEST_CANNOT_FRIENDADD,You cannot add friends in the FWC PVP Contest.,Du kannst beim FWC PVP Wettbewerb keine Freunde hinzufügen.
TEXTCLIENT_PVPCONTEST_CANNOT_PARTY,You cannot make a party in the FWC PVP Contest.,Du kannst beim FWC PVP Wettbewerb keine Gruppe bilden.
TEXTCLIENT_PVPCONTEST_NO_OUTWAR,You cannot use Blinkwings to escape the FWC PVP Contest.,"Du kannst Blinkwings nicht benutzen, um dem FWC PVP Wettbewerb zu entkommen."
TEXTCLIENT_PVPCONTEST_MATCHEND_WINNER,Match has ended! Winner is %s!,Das Spiel ist beendet! Der Gewinner ist %s!
TEXTCLIENT_PVPCONTEST_MATCHEND_NOWINNER,Match has ended! There was no winner this time!,Das Spiel ist beendet! Diesmal gab es keinen Sieger!
TEXTCLIENT_PVPCONTEST_CAPTION_WAITINGOPPONENT,Waiting for opponent.. ,Warten auf den Gegner...
TEXTCLIENT_PVPCONTEST_CAPTION_PREPARE,Preparation phase. Match will start in: ,Preparation phase. Match will start in: 
TEXTCLIENT_PVPCONTEST_CAPTION_FIGHT,End combat  ,Kampf beenden
TEXTCLIENT_PVPCONTEST_CAPTION_ENDING,Match has ended! You will be teleported on Madrigal in ,Das Spiel ist beendet! Du wirst nach Madrigal teleportiert in
TEXTCLIENT_PVPCONTEST_SCHEDULES_LEADER,Only the leader can select match schedules!,Nur der Anführer kann Matchpläne auswählen!
TEXTCLIENT_PVPCONTEST_ALREADYPLAYEDTODAY,You already played a match today! You can't select another schedule.,Du hast heute bereits ein Spiel gespielt! Du kannst keinen anderen Plan auswählen.
TEXTCLIENT_PVPCONTEST_CANTTELEPORT,You can't teleport in the match anymore. Match has started.,Du kannst dich im Spiel nicht mehr teleportieren. Das Spiel hat begonnen.
TEXTCLIENT_PVPCONTEST_TELEPORTNOMATCH,Teleportation is not possible since there is no match waiting for you.,"Eine Teleportation ist nicht möglich, da kein Spiel auf dich wartet."
TEXTCLIENT_PVPCONTEST_NOOPPONENT,"No opponent joined! Match will then end, giving you the victory!",Kein Gegner beigetreten! Das Spiel ist dann beendet und du hast den Sieg errungen!
TEXTCLIENT_PVPCONTEST_NOOPPONENTWIN,No opponent was found for your match! We then considered your match as won!,Es wurde kein Gegner für dein Match gefunden! Wir betrachten dein Match als gewonnen!
TEXTCLIENT_PVPCONTEST_KILLNOTIFICATION,[%s] %s killed [%s] %s!,[%s] %s hat [%s] %s getötet!
TEXTCLIENT_PVPCONTEST_KILLNOTIFICATION_KILLINGSPREE_STOP,[%s] %s killed [%s] %s and stopped their killing spree!,[%s] %s killed [%s] %s and stopped their killing spree!
TEXTCLIENT_PVPCONTEST_KILLNOTIFICATION_KILLINGSPREE,[%s] %s is on a killing spree!,[%s] %s is on a killing spree!
TEXTCLIENT_PVPCONTEST_MATCHSOON,You can't change your participation now. Matches are starting soon!,Du kannst deine Teilnahme jetzt nicht mehr ändern. Die Spiele beginnen bald!
TEXTCLIENT_PVPCONTEST_PLAYERNOTJOINED_LIVES,A player has not joined or has left the match! Total guild remaining lives have been decreased by %d!,Ein Spieler ist dem Spiel nicht beigetreten oder hat es verlassen! Die Gesamtzahl der verbleibenden Leben der Gilde wurde um %d verringert!
TEXTCLIENT_PVPCONTEST_PRELIMINARYMATCHESENDANNOUNCEMENT,The FWC PVP Contest Preliminary %d:%d UTC matches have ended! The next matches will start at %d:%d UTC!,Die FWC PVP Wettbewerb Vorrundenspiele %d:%d UTC sind beendet! Die nächsten Matches beginnen um %d:%d UTC!
TEXTCLIENT_TRANSITEM_TRANSY,Your transmuted item does not have an equivalent item for the other gender. Please consider removing the transmutation or trying a different item.,"Für deinen transmutierten Gegenstand gibt es keinen gleichwertigen Gegenstand für das andere Geschlecht. Bitte erwäge, die Transmutation zu entfernen oder einen anderen Gegenstand zu wählen."
TEXTCLIENT_PVPCONTEST_WINNER_GUILD,The FWC PVP Contest has ended! The winner is: %s! Congratulations!,Der FWC PVP-Wettbewerb ist beendet! Der Gewinner ist: %s! Herzlichen Glückwunsch!
TEXTCLIENT_PVPCONTEST_WINNER_NOGUILD,The FWC PVP Contest has ended on a draw! Congratulations!,Der FWC PVP-Wettbewerb wurde mit einem Unentschieden beendet! Herzlichen Glückwunsch!
TEXTCLIENT_PVPCONTEST_NOMATCHS,There is no match to spectate.,Es gibt kein Spiel zum Zuschauen.
TEXTCLIENT_PVPCONTEST_SPECT_ERROR_1,You can't spectate if you're already participating in a match.,"Du kannst nicht zuschauen, wenn du bereits an einem Spiel teilnimmst."
TEXTCLIENT_PVPCONTEST_SPECT_ERROR_2,The match you're trying to spectate is ending. Please select another one.,"Das Spiel, das du sehen willst, ist zu Ende. Bitte wähle ein anderes Spiel."
TEXTCLIENT_PVPCONTEST_RANK34,"You lost that match, but you will have the opportunity to compete in a final match for the 3rd rank against the other losing guild when the final match takes place. Best of luck!","Du hast dieses Spiel verloren, aber du wirst die Möglichkeit haben, in einem Endspiel um den 3. Rang gegen die andere unterlegene Gilde anzutreten, wenn das Endspiel stattfindet. Viel Glück!"
TEXTCLIENT_SERVERTRANSFER,You have requested a server transfer to %s.,Du hast eine Serverübertragung nach %s angefordert.
TEXTCLIENT_RPS_DAILYLIMITOVER,You've used all the chances for today.,Du hast alle Chancen für heute genutzt.
TEXTCLIENT_RPS_SOLDOUT,All the rewards for today are gone. See you tomorrow.,Alle Belohnungen für heute sind weg. Wir sehen uns morgen.
TEXTCLIENT_RPS_ISOPENED,You are already speaking with this NPC.,Du sprichst bereits mit diesem NPC.
TEXTCLIENT_RPS_MINTARGETLEVEL,Only available to level %d or above.,Nur verfügbar für Level %d oder höher.
TEXTCLIENT_RPS_PLAYABLE,You can't play Lucky RPS. Check your state.,Du kannst nicht Lucky RPS spielen. Prüfe dein Land.
TEXTCLIENT_RPS_DAYCHANGE,You do not have the right to acquire the item.,"Du hast nicht das Recht, den Gegenstand zu erwerben."
TEXTCLIENT_PVPCONTEST_SPECTATE_AUTH,You don't have the required auth to spectate.,Du hast nicht die erforderliche Berechtigung zum Zuschauen.
TEXTCLIENT_GUILDBUFF_NEW,Your Guild just unlocked Guild Buff Level %d!,Deine Gilde hat gerade den Gilden-Buff Level %d freigeschaltet!
TEXTCLIENT_GUILDBUFF_DONATE,%s donated %s #bx%d#nb to the Guild (Total: %d)!,%s hat %s #bx%d#nb an die Gilde gespendet (Gesamt: %d)!
