Key,English,German
NPC_000736,My name is Colack I opened this shop when Bozman started selling armor for Acrobats.,"Mein Name ist Colack. Ich habe diesen Shop eröffnet, als Bozman begonnen hat, Rüstungen für Acrobats zu verkaufen."
NPC_000737,Please visit me again!,Bitte besuche mich wieder!
NPC_000738,"Saint City, the most beautiful place in Madrigal! The ecology here is the blessing of God itself!!",Saint Morning ist der schönste Ort von Madrigal! Die Natur hier ist ein Segen Gottes!
NPC_000739,Please solve these as soon as possible.,Bitte erledige das so schnell wie möglich.
NPC_000740,"There are various Masquerpets here in Saint City, so I always have lots to do Ha ha ha","Es gibt verschiedene Mascquerpets in Saint Morning, daher habe ich immer viel zu tun."
NPC_000741,My name is Dr. Estern I am studying the ecology of Madrigal with my 2 brothers.,Mein Name ist Dr. Estern. Ich studiere die Natur Madrigals zusammen mit meinen 2 Brüdern.
NPC_000742,Please enjoy the beauty and mystery of nature.,Bitte genieße die Schönheit und Faszination der Natur.
NPC_000743,Ha ha ha The history of Madrigal is really mysterious. Do you agree? Ha ha ha,Nur die mutigsten.
NPC_000744,"History should not be hidden at all, whether it is unpleasant or not.","Die Geschichte sollte nicht versteckt werden, egal wie schlecht sie ist."
NPC_000745,My name is Gothante Destratin and I am the chairman of the Madrigal Historical Society. You can just call me Gothante.,Mein Name ist Gothante Destratin und ich bin der Vorsitzende des Historiker Verbandes. Du kannst mich Gothante nennen.
NPC_000746,"You have to know the history no matter what, right? Ha ha ha",Du musst auf jeden Fall über die Vergangenheit Bescheid wissen. Alles klar?
NPC_000747,"Everyone who wants to be a Magician, please come to me! My name is Hee and I will show you how to be the best Magician.","Jene, welche Magician werden möchten, mögen zu mir kommen! Mein Name ist Hee und ich werde euch sagen, was das Beste am Magician ist!"
NPC_000748,"Being a Magician is the greatest job ever. Magicians are always smarter and more powerful. You agree with me, right?","Magician ist der Job mit dem besten Wissen, der meisten Kraft und einzigartiger Brillianz. Du stimmst mir doch zu, oder?"
NPC_000749,"I am Master Hee Lyu, and I am a Job Master. I am in charge of finding new Magicians, but this job is very boring.","Ich bin Meisterin Hee Lyu. Ich bin Magician Meisterin. Ich bin dafür verantwortlich, neue Magicians zu finden."
NPC_000750,The light of the Magicians will protect you for all time.,Das Licht des Magician wird dich immer beschützen!
NPC_000751,Welcome to Saint City. Saint Hall is our most beautiful structure. Enjoy the architecture!,Die Saint Morning Halle ist das beste Gebäude in Madrigal.
NPC_000752,"Congratulations, your are now the illustrious leader of your very own guild!",Gratuliere. Jetzt hast du eine Gilde. Gut gemacht!
NPC_000753,"Uh-oh, there seems to be a problem. Are you sure you are the party leader, have 3 party members, and have waited more than 2 days since leaving your last guild? ","Hmm.. Es scheint, dass du nicht der Party Leader bist oder es sind keine 3 Mitglieder in der Party. Allerdings kann es auch sein, dass du in den letzten 48 Stunden eine Gilde verlassen oder aufgelöst hast."
NPC_000754,"Saint Hall is a very important structure. It is the Main Office and the symbol of Saint City. It was built long ago, and was the very first structure in our fair city. Cool, huh?",Die Saint Morning Halle ist eine wichtige Einrichtung. Die Stadtverwaltung ist das Wahrzeichen von Saint Morning.
NPC_000755,"You do not have 3,000,000 Penya. The tax for creating a new guild is 3,000,000 Penya. Please return to me when you have the money.","Du hast keine 3,000,000 Penya. Bitte bringe mir den Betrag oder ich kann dir nicht gestatten eine Gilde zu erstellen."
NPC_000756,My name is Helena Obette and I am the Assistant Manager of the Office of Saint City. How can I help you today?,Mein Name ist Helena Obette und ich bin die stellvertretende Verwalterin der Stadtverwaltung in Saint Morning.
NPC_000757,Thanks for stopping by! Enjoy your stay in Saint City!,"Sag mir, wenn du Hilfe brauchst."
NPC_000758,Such a beautiful day! It's a shame to have to work!,Hast du etwas Seltenes und Wertvolles gefunden?
NPC_000759,"If you come across any rare and precious artifacts in your travels, I can take a look at it and appraise it for you. Just remember good 'ol Helgar!","Hast du etwas Seltenes und Wertvolles gefunden? Kann ich es mir ansehen? Was? Tust du nicht? Schade, das zu hören."
NPC_000760,"My name is Helgar and I'm a connoisseur of rare and precious artifacts. I used to be an archeologist, but then I found out that appraising artifacts for certain stinky rich people is a much better gig. It certainly pays the bills! Hahaha! ","Ich bin ein Sammler von seltenen und wertvollen Gegenständen. Aber mittlerweile gebe ich meine Informationen an reiche Leute, die ihre Sammlung vergrößern möchten"
NPC_000761,Safe travels! Stop by if you run across any rare artifacts!,Schönen Tag noch.
NPC_000762,Gah! An Aibatt's genetic structure is so perplexing! It's like... winged-cyclops DNA!,....
NPC_000763,"The Madrigal Laboratory is here inside Saint Hall. It is the biggest science institute in all of Madrigal. The flying boards and brooms that we all use were developed here! Pretty cool, huh?",Das Madrigal Laboratory ist in der Saint Morning Halle und ist das größte Institut von Madrigal. Die magischen Fluggeräte wurden in diesem Labor entwickelt.
NPC_000764,"My name is Heltung Mondugane and I am the Chief Researcher of Project 2 here at the Madrigal Laboratory. I would show you around the lab, but we are running some Top Secret experiments at the moment.",Mein Name ist Heltung Mondugane und ich bin die oberste Forscherin für das Projekt 2 im Madrigal Laboratory.
NPC_000765,"Ciao! Hey, if you come across any new species of Masquerpet, let me know!","Ich hoffe, wir sehen uns bald wieder."
NPC_000766,My name is Herth Emaldhan and I am a guide in Saint City.,Mein Name ist Herth Emaldhan und ich bin ein Reiseführer in Saint Morning.
NPC_000767,My name is Janne Orgriman and I am a guide in Saint City.,Mein Name ist Janne Orgriman und ich bin eine Reiseführerin in Saint Morning.
NPC_000768,"Please find my child! Please, Please,",Bitte finde mein Kind! Bitte... Bitte…
NPC_000769,My baby was so cute I can still hear her voice.,Mein Kind ist ein ganz süßes und hat eine wunderschöne Stimme.. *lächeln*
NPC_000770,My name is JeongHwa Song I moved here to Saint City a few years ago.,Mein Name ist Natalie. Ich bin vor einigen Jahren nach Saint Morning gezogen.
NPC_000771,The name of my daughter is Jingyoung. Please let me know if you find her.,"Der Name meiner Tochter ist Jingyoung. Bitte sag mir, wenn du sie findest."
NPC_000772,Healthy body for healthy mind! Here are some delicious foods made by Karin! They are good for your health!,In einem gesunden Körper steckt ein gesunder Geist! Hier gibt es das leckere Essen von Karin! Es ist sehr gesund!
NPC_000773,What can you do for me?,Was kann ich für dich tun?
NPC_000774,"I do not like Bulrox, and I do not like Bill. How could my daughter like that kind of.. Ugh! It is making me crazy!",Ich mag weder Bulrox noch Bill. Wie kann meine Tochter nur solche Gesellen mögen.. Das macht mich verrückt!
NPC_000775,"My name is Karin Sharafobhan and I run the Food Shop here in Saint City. My daughter, Tina, is the beauty of Saint City.",Mein Name ist Karin Sharafobhan und ich betreibe den Food Shop in Saint Morning. Die Schönheit von Saint Morning ist meine Tochter Tina.
NPC_000776,Good bye! Enjoy healthy food all the time!,Tschüß! Geniesse das gesunde Essen jederzeit!
NPC_000777,My name is Kimberley Prosis and I am a guide here in Saint City And Jeff in Flarine is my husband. Maybe you have met him.,Mein Name ist Kimberley Prosis und ich habe die Aufgabe dich durch Saint Morning zu führen. Jeff in Flaris ist mein Ehemann.
NPC_000778,We offer quests put out by the citizens of Saint City. These quests are for anyone who is level 27 or higher.,"Wir bieten Quests an, die von den Bürgern in Saint Morning angegeben werden. Diese Quests sind für jeden der bereits Level 27 erreicht hat."
NPC_000779,Welcome! My name is Lancomi and I am the head of the quest center in Saint City. We collect quests from the citizens and then list them here for you.,Willkommen. Mein Name ist Lancomi und ich bin die Vorsitzende vom Quest Center in Saint Morning. Wir sammeln Quests von den Bewohnern und listen sie hier auf.
NPC_000780,My name is Leann Hentte and I am a guide here in Saint City.,"Mein Name ist Leann Hentte und ich habe die Aufgabe, dich durch Saint Morning zu führen."
NPC_000781,My name is Saint Pang. I am the second child of the Pang family. We have been managing the Lodelight for generations.,Mein Name ist Saint Pang. Ich bin das zweite Kind der Pang Familie. Wir verwalten das Lodelight seit Generationen.
NPC_000782,Honor the will of Rhisis! Show the anger of Rhisis! Be the curse of Rhisis!,Ehre den Willen von Rhisis! Zeig den Zorn von Rhisis! Sprich den Fluch von Rhisis!
NPC_000783,Being a Magician requires strong spirit. You cannot be a real Magician if you do not train your spirit well.,"Magician zu sein, benötigt geistige Stärke. Du kannst kein echter Magician sein, wenn du deinen Geist nicht trainierst."
NPC_000784,I am Sergeant Lopaze Jenip of the Madrigal Job Training Center I will help you to become the best Magician.,"Ich bin die Leiterin Lopaze Jenip vom Job Zentrum in Madrigal. Ich werde dir helfen, der beste Magician zu werden."
NPC_000785,Strong spirit! This is the symbol of the Magician. Please do not forget that.,Ein starker Geist! Das ist das Erkennungszeichen eines Magician. Bitte vergiss das nicht.
NPC_000786,"Do you want to use great and powerful magic? Then you should visit me, Martin!",Willst du großartige und mächtige Magie verwenden können? Dann solltest du mich besuchen!
NPC_000787,"Here, there are lots of things to ask you Ha ha ha","Nun, es gibt eine Menge an Dingen, die ich dich fragen muss."
NPC_000788,"I heard that Mule got into trouble In terms of magic skill, Mule was much better than me. What a pity, I think Marche is having a hard time because of the incident.","Ich habe gehört, dass Mule in Schwierigkeiten steckt. Im Bezug auf magische Fähigkeiten war Mule besser als ich.. Welche Schande. Ich glaube, Marche hat viel zu tun seit dem Vorfall.."
NPC_000789,My name is Martin Scornsiege and I run the Magic Shop in Saint City I am also the chairman of the Society for the Study of Magic Ha ha ha,Mein Name ist Martin Scarapus und ich betreibe den Magieladen in Saint Morning. Ich bin auch der Vorsitzende der Studienvereinigung zur Erforschung der Magie.
NPC_000790,Good bye I hope your path will be lit by magical power.,Tschüß. Ich hoffe dein Pfad wird von der Magie erleuchtet werden.
NPC_000791,"Oh, cool! Wow! I really want to have one!","Oh, toll! Super! Davon will ich eins haben!"
NPC_000792,"Hehehe I like special things that nobody else has and pretty girls, too! Hehehe","Ich mag besondere Dinge, die niemand hat.. und hübsche Mädchen auch!"
NPC_000793,"Hey, there! I am Mayun Song People are always saying I am impolite but this is just my style, man! Whatever..","Hey du! Ich bin Mayun Song. Die Leute sagen immer, ich sei unhöflich, aber das ist einfach mein Stil, Mann! Wie auch immer..."
NPC_000794,See ya!,Tschüß!
NPC_000795,Welcome to the Saint City Station! We provide detailed and safe flying services!,Willkommen an der Saint Morning Station! Wir bieten Informationen rund um das Thema Flugreisen an.
NPC_000796,"Our blood will soak the ground, and our shouts will echo across the skies. Then everything shall fall to their will.",Ihr Blut wird die Erde tränken und ihre Schreie werden im Himmel verhallen. Dann wird alles ihrem Willen folgen.
NPC_000797,"My name is Parine Hoavent and I am the scion of Lillip. At the moment, I am learning how to manage the Station from Tina.","Mein Name ist Parine Hoavent und ich bin ein Nachkomme von Lillip. Zurzeit lerne ich von Tina, wie man die Station verwaltet."
NPC_000798,We offer special services for our customers here at Saint City Station!,Wir bieten unseren Kunden einen Sonderservice der Saint Morning Station an!
NPC_000799,It is strange. It is weird. Hmm,Das ist seltsam.. Es ist verrückt.. Hmm.. *spricht mit sich selbst*
NPC_000800,"Oh! I was thinking so deeply that I did not know you were there. Yes, it is nice to meet you.","Oh! Ich war so in Gedanken vertieft, dass ich dich nicht bemerkt habe. Angenehm dich kennenzulernen."
NPC_000801,My name is Porgo Berldent and I am the mayor of the Society for Studying Disappearances in Saint City Ha ha ha,Mein Name ist Porgo Berldent und ich bin der Vorsitzende der Studienvereinigung zur Erforschung des Verschindens in Saint Morning.
NPC_000802,Would you work for our society? It is okay if you do not want to.,"Willst du für unsere Organisation arbeiten? Es ist in Ordnung, wenn du nicht möchtest."
NPC_000803,Hello! Hehehe,Werden sie aufhalten können.
NPC_000804,There are so many rare and precious things in the world I will never die until I collect all of them. Never!,"Es gibt so viele seltene und wertvolle Dinge in der Welt. Ich werde niemals sterben, bevor ich sie nicht alle habe. Niemals."
NPC_000805,I am collecting everything rare and precious in the world. Some people call me the Strange Collector.,"Ich sammle alles, was auf dieser Welt selten und wertvoll ist. Einige nennen mich den seltsamen Sammler."
NPC_000806,Good bye! Please find me if you have anything rare and precious!,"Tschüß! Bitte komm zu mir, wenn du etwas Seltenes oder Wertvolles hast!"
NPC_000807,"Oh! Please be careful, this is a very important one! It is an ancient document!!","Oh! Sei bitte vorsichtig, das ist sehr wichtig! Es ist ein uraltes Dokument!!"
NPC_000808,"The ancient documents should be treated very carefully, because they are very old and fragile.","Diese uralten Dokumente sollten mit Fingerspitzengefühl gehandhabt werden, weil sie alt und zerbrechlich sind."
NPC_000809,My name is Rovanett Ganelis I am in charge of keeping the ancient documents here at the public library in Saint City.,"Mein Name ist Rovanett Ganelis. Ich verwahre die uralten Dokumente, in der Bücherei von Saint Morning."
NPC_000810,Please visit again whenever you need to see any of the documents.,"Bitte besuch mich wieder, wenn du irgendwelche Dokumente lesen willst."
NPC_000811,"Everyone in Saint City, are you happy? I am doing the best I can.","Bürger von Saint Morning, seid ihr glücklich? Wie geht es euch?"
NPC_000812,I am making a tour to hear the opinions of people in Saint City. May I help you?,Ich bin der Bürgermeister von Saint Morning. Kann ich dir behilflich sein?
NPC_000813,I am the mayor of Saint City. I am in charge of pretty much everything here.,Ich bin der Bürgermeister von Saint Morning. Ich trage hier die Verantwortung.
NPC_000814,For Saint City!,Für Saint Morning!
NPC_000815,All the information you need about flying is here at the Station.,"Alle Informationen, die du brauchst, bekommst du von Tina an der Station!"
NPC_000816,I would like to ask you to do something for me.,Ich würde dich gern um einen Gefallen bitten.
NPC_000817,"Bill and I love each other very much, but my mother is not getting along with him. So we are seeing each other secretly.","Bill und ich lieben uns sehr, aber meine Mutter kann ihn nicht leiden. Daher treffen wir uns heimlich..."
NPC_000818,My name is Tina Sharafobhan and I manage the Station in Saint City. The woman who runs the Food Shop is my mother.,"Mein Name ist Tina Sharafobhan und ich verwalte die Station in Saint Morning. Die Frau, die Essen in Saint Morning verkauft, ist meine Mutter."
NPC_000819,I hope you enjoy your flying!,"Ich hoffe, du genießt das Fliegen."
NPC_000820,"You know, they say acting is 'reacting'. Not sure why I need to dig a hole, though.","Das ist eine Katze, kein Löwe."
NPC_000821,My hands are covered with blisters! Anyone have any gloves?,Mein Gott... Du bist so gemein..
NPC_000822,Who ever thought that trying to dig through solid stone was a good idea should be shot.,Fang ihn doch!
NPC_000823,"We're rehearsing for our play, 'Romao and Juliat'. What do you think about my acting? Do you like it?","Wir proben gerade für unser Stück ""Romao und Juliat"". Was hältst du von meiner Schauspielerei? Magst du es?"
NPC_000824,"Greetings, theatre patron! We are all members of the Pepoview Troupe! We are renowned throughout Madrigal for our brilliant performances. I'm sorry to cut this short, but I must get back to rehearsal. Bye! ","Unsere Truppe, Tantalus, ist eine der besten Truppen. Entschuldige, aber könntest du ein wenig warten? Wir üben gerade."
NPC_000825,On with the show!,Tantalus wird immer für euch da sein.
NPC_000826,"Oh, Juliat. You are as beautiful as a wet dog.","Oh, Sylia. Nun, ich werde mich von dir trennen. Bitte lass mich allein."
NPC_000827,"Juliat, I beg you, close your window. You're scaring the children!","Sylia, bitte schließ dein Fenster. Ich will dich nicht sehen."
NPC_000828,"Juliat, there's someone else. I'm leaving you for your brother!","Im Moment gibt es nichts, was ich für dich tun könnte. Leb wohl, Sylia."
NPC_000829,"Our love is like a splinter. Unwanted, sharp, and painful!",Was kann ich für dich tun?
NPC_000830,"We're rehearsing for our play, 'Romao and Juliat'. What do you think about my acting? Do you like it?","Wir proben gerade für unser Stück ""Romao und Juliat"". Was hältst du von meiner Schauspielerei? Magst du es?"
NPC_000831,"Oh, happy dagger! Goodbye Romao!",Gott. Der Ring gehört Nadine.. Begehrst du ihn so sehr?
NPC_000832,"My window will be open for you, forever.",Mein Fenster wird dir ewig offen stehen.
NPC_000833,"Romao, I will always love you. Please come back! What about our buffs?!","Eric, Ich werde dich ewig lieben. Bitte komm zurück."
NPC_000834,Have at thee! Ha!,holder835
NPC_000835,"Our feud runs deep, Romao! You cannot have my sister!",Ohne Fleiß kein Preis.
NPC_000836,"Parting is such sweet... Erhm, line please?",Willst du ewig bei ihr bleiben. Lass uns nach Hause gehen.
NPC_000837,"Juliat, he doesn't want you anymore. On the bright side, you get to live!",Du!! Warum kannst du es nicht einsehen?
NPC_000838,"I really need to finish these accounting numbers for the troupe. Man, I sure do hate math.",Was kann ich für dich tun?
NPC_000839,"Oh, Iblis above! We have so much to do before our next performance. Will we be ready?",Uuuuahhah...Uahauaahah.
NPC_000840,Where's my daughter? Has anyone seen her?,Wo ist meine Tochter? Hat sie keiner gesehen?
NPC_000841,Pepoview! Pepoview! I love the cheer of the crowd after a good performance.,"Meine Tochter.. oh mein Gott.. ihr Gatte ist ein schäbiger Geselle. Gibt es etwas, was ich für dich tun kann?"
NPC_000842,Would you do me a favor?,Kannst du mir einen Gefallen tun?
NPC_000843,The whole world has been plunged into confusion and the only thing we can hear is groaning.,Die ganze Welt wurde verwirrt und das einzige was man hört ist Gejammer.
NPC_000844,Are you ready to carry this burden for your whole life? Do you have the confidence to be a Magician?,"Willst du diese Last dein ganzes Leben tragen? Hast du die Entschlossenheit, ein Magician zu sein?"
NPC_000845,It depends on you whatever you choose. But there will be less of a struggle if you listen to your feelings.,"Es hängt von dir ab, was du wählst. Aber es wird nicht schwer sein, die Last zu tragen, wenn du dich selbst dafür entscheidest."
NPC_000846,I am Major Wingyei Spero of the Madrigal Job Training Center. You are in the right place if you want to feel the strong magic power of a Magician.,"Ich bin die Magician Ausbilderin Wingyei Spero vom Job Zentrum in Madrigal. Du bist hier am richtigen Ort, wenn du die magische Kraft der Magician spüren möchtest."
NPC_000847,Believe in your own will!,Glaube an dich selbst. Flyff!
NPC_000848,"Do you want to use splendid magic? Then you should visit the Magic Shop that I, Haven, own!",Willst du Magie verwenden? Dann solltest du den Magieladen von Haven aufsuchen!!
NPC_000849,"Whatever you choose, you should follow through.","Was auch immer du wählst, es wird deine Pflicht sein."
NPC_000850,"To be honest I like Achaben. But I am not sure if he will accept me, because I am older than him.","Um ehrlich zu sein.. Ich mag Achaben. Allerdings bin ich mir nicht sicher, ob er mich akzeptieren würde, weil... Ich älter bin als er."
NPC_000851,My name is Haven Bgeoner. I run the Magic Shop here in Darken.,Mein Name ist Haven Bgeoner. Ich betreibe den Magieladen hier in Darkon.
NPC_000852,Take care,Gib Acht~
NPC_000853,Here are various goods crafted by nomads! Come to the General Shop!,Hier gibt es verschiedene Güter von den Nomaden! Komm doch zum Geschäft von Tandy!!
NPC_000854,What will you do for me?,Was kann ich für dich tun?
NPC_000855,"We are just nomad merchants, but we, the Khan Union, are well known for our various products in Madrigal.","Wir sind nur reisende Händler, aber wir die Khan Union, sind in ganz Madrigal für unsere verschiedenen Produkte bekannt."
NPC_000856,My name is Tandy Khan and I am selling various goods.,Mein Name ist Tandy Khan und ich verkaufe unterschiedliche Güter hier im Nomadendorf des verfluchten Waldes.
NPC_000857,Enjoy your flight!,Geniess deinen Flug.
NPC_000858,I will do my best for the happiness of the people in Darkon! Please trust me.,"Ich werde mein Bestes tun, um die Bewohner von Darkon glücklich zu machen. Vertrau mir."
NPC_000859,What can you do for me?,Was kann ich für dich tun?
NPC_000860,I am making the rounds in order to hear the opinions of people in Darken. May I help you?,"Ich drehe meine Runden, um mir die Meinungen der Bürger von Darkon anzuhören. Kann ich dir helfen?"
NPC_000861,I am the Mayor of Darken City.,Ich bin der Bürgermeister von Darkon.
NPC_000862,For Darken!,Für Darkon!
NPC_000863,"Hmm It seems that you are not the party leader, or you have less than 3 party members. Also, it may not have been more than 2 days since you left your old guild.","Hmm.. Es scheint, dass du nicht der Party Leader bist oder du hast weniger als 3 Leute in deiner Party. Allerdings kann es auch sein, das du vor 2 Tagen erst eine Gilde aufgelöst oder verlassen hast."
NPC_000864,"Are you ready to create your new guild? If you are not, please go I am very busy right now.","Bist du bereit eine Gilde zu erstellen? Wenn nicht, geh bitte. Ich bin sehr beschäftigt."
NPC_CREATEGUILD,Create Guild,Gilde erstellen
NPC_KEEPGOING,Keep Going,Weitermachen
NPC_000868,Leave my sight if you lack the necessary skills to succeed!,"Verschwinde, wenn du nicht genug trainiert hast!"
NPC_000869,"Speak with the Mayor of Saint City and complete the tasks he gives you. Then, collect the Rubies of Joy, Anger, and Sorrow. \n#bRequirement:\n - Must be the leader of a party and all party members must be between level 70 and 75.","Sprich mit dem Bürgermeister von Saint Morning und schließe die Aufgaben ab, welche er dir gibt. Sammle anschließend dir Rubine der Freude, der Wut und des Kummers.\n#bAnforderungen:\n - Du musst der Leiter einer Gruppe sein und alle Mitglieder müssen ein Level zwischen 70 und 75 haben."
NPC_000870,"You can't do this by yourself, you fool! Come back when you find some friends",Allein kannst du nichts tun!
NPC_000871,You will need to wait before you can challenge Iblis Leanes again.,Warte ein wenig bis zur Herausforderung.
NPC_000873,"I cannot help you until you bring me the Rubies of Joy, Anger and Sorrow.","Ich kann nichts für dich tun, solange du mir nicht die 3 Ruby of Joy, Anger und Sorrow gebracht hast."
NPC_000874,"If you bring me the rubies of Joy, Anger and Sorrow, I will allow you access to a secret tomb containing the creature Iblis Leanes.","Ich werde dich an einen besonderen Ort führen, wenn du mir alle Rubies bringst."
NPC_000875,"Are you too afraid to confront Iblis Leanes? Very well, as you wish.",Bist du neugierig auf den Ort?
NPC_000876,"I have no interest in getting to know you, stranger. Just bring me the rubies, and I will take you to the tomb.","Versuch nicht, mich auszuhorchen.. Bring mir einfach die Rubies, dann werde ich dich zu dem Ort führen."
NPC_000877,Iblis Leanes awaits a new challenger. Will you avenge the souls he bewitched?,"Auf Wiedersehen, du strahlst voller Hoffnung.."
NPC_000879,"Ugh, I am so BORED! Isn't there anyone out there that can make me laugh? Isn't there anything fun to do?",Verflixt! Ich langweile mich! LANGWEILIG!! Gibt es nichts lustiges? Ich bin WIRKLICH gelangweilt!
NPC_000880,"If you happen across any strange keys during your travels, do you mind trying them on this lock? Thanks!","Was willst du tun? Huch? Schnell, wähle etwas!"
NPC_000881,"Hey, you there! Listen, I need some entertainment. It's pretty cramped in here. Do you know any jokes? Please, anything! I'd even settle for a 'Knock-knock' joke at this point!","Kennst du etwas Lustiges? Nein? Verschwinde, du Dummkopf!"
NPC_000882,"I am most certainly not a well-known Magician that accidentally locked himself inside of a Magic Box. Nope, that's not me, and I haven't seen anyone like that. Nope. Anywho, so an Acrobat, a Mercenary and an Aibatt walk into a bar... ","Was ist es? Ist es lustig? Hmm.. Vorstellung.. Ich glaube nicht, das es lustig ist.."
NPC_000883,"Gee, I hope there's enough air in here... Farewell!","Dank dir hatte ich so viel Spass. Du musst das nächste mal wieder kommen, okay?"
NPC_000884,I will give you a bead if you bring me sesame cake.,"Ich werde dir eine Bead geben, wenn du mir Sesame Cake bringst."
NPC_000885,I will give you a Red Bead if you bring me 700 sesame cake.,"Ich werde dir eine Red Bead geben, wenn du mir 50 Sesame Cake bringst."
NPC_000886,"I am Evil Tobby, the oldest of the Iblis brothers.","Ich bin Ivil Tobby, der älteste der Ivillis Brüder."
NPC_000887,Happy Thanksgivingday! Hmmm maybe not so happy.,Frohes neues Jahr.. Nein.. Nein..
NPC_000888,I told you I will give you a bead if you bring me some sesame cakes.,"Ich werde dir eine Bead geben, wenn du mir Sesame Cake bringst."
NPC_000889,I will give you an Orange Bead if you bring me 700 sesame cakes.,"Ich werde dir eine Orange Bead geben, wenn du mir 35 Sesame Cake bringst."
NPC_000890,"I am Evil Dorry, the second oldest of the Iblis brothers.","Ich bin Ivil Dorry, der zweitälteste der Ivillis Brüder."
NPC_000891,Happy Thanksgivingday!? Yeah right!,Frohes neues Jahr.. Nein.. Nein..
NPC_000892,I told you I will give you a bead if you bring me sesame cakes.,"Ich werde dir eine Bead geben, wenn du mir Sesame Cake bringst."
NPC_000893,I will give you a Yellow Bead if you bring me 400 sesame cakes.,"Ich werde dir eine Yellow Bead geben, wenn du mir 30 Sesame Cake bringst."
NPC_000894,"I am Evil Nana, the third oldest of the Iblis brothers.","Ich bin Ivil Nana, der drittälteste der Ivillis Brüder."
NPC_000895,Happy Thanksgivingday!? Maybe.,Frohes neues Jahr.. Nein.. Nein..
NPC_000896,I told you I will give you a bead if you bring me some sesame cakes.,"Ich werde dir eine Bead geben, wenn du mir Sesame Cake bringst."
NPC_000897,I will give you a Green Bead if you bring me 200 sesame cakes.,"Ich werde dir eine Green Bead geben, wenn du mir 25 Sesame Cake bringst."
NPC_000898,"I am Evil Tubby, the fourth oldest of the Iblis brothers.","Ich bin Ivil Tubby, der viertälteste der Ivillis Brüder."
NPC_000899,Happy Thanksgivingday!? No not really.,Frohes neues Jahr.. Nein.. Nein..
NPC_000900,I told you I will give you a bead if you bring me some sesame cakes.,"Ich werde dir eine Bead geben, wenn du mir Sesame Cake bringst."
NPC_000901,I will give you a Blue Bead if you bring me 100 sesame cakes.,"Ich werde dir eine Blue Bead geben, wenn du mir 10 Sesame Cake bringst."
NPC_000902,"I am Evil Pho, the youngest of the Iblis brothers.","Ich bin Ivil Pho, der jüngste der Ivillis Brüder."
NPC_000903,Happy Thanksgivingday!? Not at all! Hahaha,Frohes neues Jahr.. Nein.. Nein..
NPC_000904,I will give you a seedling if you bring me leaves.,"Ich werde dir einen Seedling geben, wenn du mir Leaves bringst."
NPC_000905,I will give you a Fir Seedling if you bring me 100 leaves.,"Ich werde dir einen Fir Seedling geben, wenn du mir 100 Leaves bringst."
NPC_000906,My name is Firdryad.,Mein Name ist Fir Dryad.
NPC_000907,I hope everything goes well with you!,Ich hoffe dir gelingt alles.
NPC_000908,I will give you a seedling if you bring me leaves.,"Ich werde dir einen Seedling geben, wenn du mir Leaves bringst."
NPC_000909,I will give you a Persimmon Seedling if you bring me 300 leaves.,"Ich werde dir einen Persimmon Seedling geben, wenn du mir 300 Leaves bringst."
NPC_000910,My name is Persdryad.,Mein Name ist Pers Dryad.
NPC_000911,I hope everything goes well with you!,Ich hoffe dir gelingt alles.
NPC_000912,I will give you a seedling if you bring me leaves.,"Ich werde dir einen Seedling geben, wenn du mir Leaves bringst."
NPC_000913,I will give you a Pear Seedling if you bring me 600 leaves.,"Ich werde dir einen Pear Seedling geben, wenn du mir 600 Leaves bringst."
NPC_000914,My name is Peardryad.,Mein Name ist Pear Dryad.
NPC_000915,I hope everything goes well with you!,Ich hoffe dir gelingt alles.
NPC_000916,I will give you a seedling if you bring me leaves.,"Ich werde dir einen Seedling geben, wenn du mir Leaves bringst."
NPC_000917,"I will give you a Pine Tree if you bring me 1,000 leaves.","Ich werde dir einen Pine Seedling geben, wenn du mir 1000 Leaves bringst."
NPC_000918,My name is Pinedryad.,Mein Name ist Pine Dryad.
NPC_000919,I hope everything goes well with you!,Ich hoffe dir gelingt alles.
NPC_000974,Raising your own pet takes patience and dedication. Are you ready?,Das Pet ist ein lebenswichtiger Partner für dich bei deinen Abenteuern in Madrigal.
NPC_000975,"ROOOARRR!! \nSorry... I was just practicing my tiger call. \nDo you have a pet? I love pets, it's what I live for!","Rawr! Tee hee! ^^ \nTut mir leid, ich habe mein Tigergebrüll geübt. \nHast du einen Begleiter? Ich habe Begleiter für mein Leben gern!"
NPC_000976,I come from a long line of Pet Tamers. My family has been taming pets for generations and I am the best Pet tamer among them. Feel free to visit me if you ever need help with your pet.,"Ich entstamme einer langen Linie von Pet Tamern. Meine Familie zähmt Pets bereits seit Generationen. Ich bin mit Abstand der Beste von ihnen. Lass es mich gern wissen, falls du jemals Hilfe mit deinem Pet benötigst."
NPC_000977,Don't forget to feed your pet!,"Vergiss nicht, dein Pet zu füttern!"
NPC_001016,"Step right up, champions! Welcome to the Chip Emporium!","Seltene, wertvolle Gegenstände suchst du? Die gibt es nur hier!"
NPC_001017,"Heya stranger! If your guild wins the Guild Siege, you will be awarded Chips for your victory. The armor sets I sell here in my shop are absolutely the best you can find! So, how many Red Chips do you have, hmmm?","Heya Fremder! Wenn deine Gilde den Gildenkrieg gewinnt, erhältst du Chips für deinen Sieg. Die Rüstungssets, die ich hier in meinem Laden verkaufe, sind absolut die besten, die man finden kann! Also, wie viele rote Chips hast du, hmmm?"
