Key,English,German
PROPMOVER_TXT_001120,Captain Abraxas,Captain Abraxas
PROPMOVER_TXT_001122,Giant Abraxas,Giant Abraxas
PROPMOVER_TXT_001124,Small Hague,Small Hague
PROPMOVER_TXT_001126,Hague,Hague
PROPMOVER_TXT_001128,Captain Hague,Captain Hague
PROPMOVER_TXT_001130,Giant Hague,Giant Hague
PROPMOVER_TXT_001132,Small Tengu,Small Tote
PROPMOVER_TXT_001134,Tengu,Tote
PROPMOVER_TXT_001136,Captain Tengu,Captain Tote
PROPMOVER_TXT_001138,Giant Tengu,Giante Tote
PROPMOVER_TXT_001140,Small Asterius,Small Asterius
PROPMOVER_TXT_001142,Asterius,Asterius
PROPMOVER_TXT_001144,Captain Asterius,Captain Asterius
PROPMOVER_TXT_001146,Giant Asterius,Giant Asterius
PROPMOVER_TXT_001148,Small Dantalian,Small Dantalian
PROPMOVER_TXT_001150,Dantalian,Dantalian
PROPMOVER_TXT_001152,Captain Dantalian,Captain Dantalian
PROPMOVER_TXT_001154,Giant Dantalian,Giant Dantalian
PROPMOVER_TXT_001156,Small Gannessa,Small Gannessa
PROPMOVER_TXT_001158,Gannessa,Gannessa
PROPMOVER_TXT_001160,Captain Gannessa,Captain Gannessa
PROPMOVER_TXT_001162,Giant Gannessa,Giant Gannessa
PROPMOVER_TXT_001164,Small Asuras,Small Asuras
PROPMOVER_TXT_001166,Asuras,Asuras
PROPMOVER_TXT_001168,Captain Asuras,Captain Asuras
PROPMOVER_TXT_001170,Giant Asuras,Giant Asuras
PROPMOVER_TXT_001172,Small Catsy,Small Catsy
PROPMOVER_TXT_001174,Catsy,Catsy
PROPMOVER_TXT_001176,Giant Catsy,Giant Catsy
PROPMOVER_TXT_001178,Captain Catsy,Captain Catsy
PROPMOVER_TXT_001218,Knight 2,Knight 2
PROPMOVER_TXT_001220,Knight 1,Knight 1
PROPMOVER_TXT_001221,Queen Long Legs,Königin der Langbeine
PROPMOVER_TXT_001222,Nightmist Empress,Nightmist Empress
PROPMOVER_TXT_001223,Bolt Otem,Bolt Otem
PROPMOVER_TXT_001224,Overgrown Broodmother,Overgrown Broodmother
PROPMOVER_TXT_001225,Spiderling,Spiderling
PROPMOVER_TXT_001226,Enraged Gorilla,Enraged Gorilla
PROPMOVER_TXT_001227,Sentient Tree Guardian,Sentient Tree Guardian
PROPMOVER_TXT_001228,Regal Kumai,Regal Kumai
PROPMOVER_TXT_001229,Enchanted Rider,Enchanted Rider
PROPMOVER_TXT_001230,Enchanted Shaman,Enchanted Shaman
PROPMOVER_TXT_001231,Enchanted AI,Enchanted AI
PROPMOVER_TXT_001232,Pyramid Keeper,Pyramid Keeper
PROPMOVER_TXT_001233,Pyramid Guardian,Pyramidenwächter
PROPMOVER_TXT_001234,Defense Otem,Craken
PROPMOVER_TXT_001235,Skeleton General,Skelett-General
PROPMOVER_TXT_230001,Enraged Yetti,Wütender Yeti
PROPMOVER_TXT_230002,Frozen Hare Guard,Gefrorener Hasen-Wächter
PROPMOVER_TXT_230003,Saphyryan Hound,Saphyryonischer Hund
PROPMOVER_TXT_230004,Deep Cave Gorilla,Tiefenhöhlen-Gorilla
PROPMOVER_TXT_230005,Caveman Chief,Höhlenmensch-Häuptling
PROPMOVER_TXT_230006,Cavern Larva,Höhlen-Larve
PROPMOVER_TXT_230007,Radioactive Long Legs,Radioaktive Langbeine
PROPMOVER_TXT_230008,Cavern Nightmist,Höhlen-Nightmist
PROPMOVER_TXT_230009,Frozen Hare Assassin,Gefrorener Hasen-Assassine
PROPMOVER_TXT_230010,Giant Turtle,Riesenschildkröte
PROPMOVER_TXT_230011,Kraken Spawn,Kraken-Laich
PROPMOVER_TXT_010000,Orange Sleeping Fox,Orangener Schlaf-Fuchs
PROPMOVER_TXT_010001,Black Sleeping Fox,Schwarzer Schlaf-Fuchs
PROPMOVER_TXT_010002,Blue Sleeping Fox,Blauer Schlaf-Fuchs
PROPMOVER_TXT_010003,Green Sleeping Fox,Grüner Schlaf-Fuchs
PROPMOVER_TXT_010004,Pink Sleeping Fox,Rosa Schlaf-Fuchs
PROPMOVER_TXT_010005,Purple Sleeping Fox,Lila Schlaf-Fuchs
PROPMOVER_TXT_010006,White Sleeping Fox,Weißer Schaf-Fuchs
PROPMOVER_TXT_110000,Pink Valentine's Bear,Rosa Valentinsbär
PROPMOVER_TXT_110001,White Valentine's Bear,Weißer Valentinsbär
PROPMOVER_TXT_110002,Dark Valentine's Bear,Dunkler Valentinsbär
PROPMOVER_TXT_110003,Orange Valentine's Bear,Orangener Valentinsbär
PROPMOVER_TXT_110004,Green Valentine's Bear,Grüner Valentinsbär
PROPMOVER_TXT_110005,Purple Valentine's Bear,Lila Valentinsbär
PROPMOVER_TXT_110006,Pink Little Cacti,Kleine rosa Kakteen
PROPMOVER_TXT_110007,Green Little Cacti,Kleine grüne Kakteen
PROPMOVER_TXT_110008,Purple Little Cacti,Kleine lila Kakteen
PROPMOVER_TXT_110009,Orange Little Cacti,Kleine orangene Kakteen
PROPMOVER_TXT_110010,Red Little Cacti,Kleine rote Kakteen
PROPMOVER_TXT_110011,Cyan Little Cacti,Kleine cyanfarbene Kakteen
PROPMOVER_TXT_110012,Phantom General,Phantom-General
PROPMOVER_TXT_110013,Golden Aibatt,Goldenes Aibatt
PROPMOVER_TXT_110014,Pink Modern Sports Bear,Moderner rosa Sportbär
PROPMOVER_TXT_110015,Blue Modern Sports Bear,Moderner blauer Sportbär
PROPMOVER_TXT_110016,Green Modern Sports Bear,Moderner grüner Sportbär
PROPMOVER_TXT_110017,Purple Modern Sports Bear,Moderner lila Sportbär
PROPMOVER_TXT_110018,Dark Modern Sports Bear,Moderner dunkler Sportbär
PROPMOVER_TXT_110019,Light Modern Sports Bear,Moderner heller Sportbär
PROPMOVER_TXT_110020,Pink Easter Bunny,Rosa Osterhase
PROPMOVER_TXT_110021,Pink Future Robot,Rosa Roboter der Zukunft
PROPMOVER_TXT_110022,Purple Future Robot,Lila Roboter der Zukunft
PROPMOVER_TXT_110023,Cyan Future Robot,Cyan Roboter der Zukunft
PROPMOVER_TXT_110024,Dark Future Robot,Dunkler Roboter der Zukunft
PROPMOVER_TXT_110025,Green Future Robot,Grüner Roboter der Zukunft
PROPMOVER_TXT_110026,Blue Future Robot,Blauer Roboter der Zukunft
PROPMOVER_TXT_110027,Flying Egg,Fliegendes Ei
PROPMOVER_TXT_110028,Eggcellent,Eggcellent
PROPMOVER_TXT_110029,Blue Flying Bunny,Blaues Flughäschen
PROPMOVER_TXT_110030,Green Flying Bunny,Grünes Flughäschen
PROPMOVER_TXT_110031,Pink Flying Bunny,Rosa Flughäschen
PROPMOVER_TXT_110032,Purple Flying Bunny,Lila Flughäschen
PROPMOVER_TXT_110033,Brown Flying Bunny,Braunes Flughäschen
PROPMOVER_TXT_110034,Black Flying Bunny,Schwarzes Flughäschen
PROPMOVER_TXT_110035,White Flying Bunny,Weißes Flughäschen
PROPMOVER_TXT_110036,Hantiger,Hantiger
PROPMOVER_TXT_110037,Galaxy Scout,Galaxie-Späher
PROPMOVER_TXT_110038,Blue Hat Bunny,Blaumützenhase
PROPMOVER_TXT_110039,Dark Hat Bunny,Dunkelmützenhase
PROPMOVER_TXT_110040,Green Hat Bunny,Grünmützenhase
PROPMOVER_TXT_110041,Orange Hat Bunny,Orangemützenhase
PROPMOVER_TXT_110042,Pink Hat Bunny,Rosamützenhase
PROPMOVER_TXT_110043,Purple Hat Bunny,Lilamützenhase
PROPMOVER_TXT_110044,Black Hat Bunny,Schwarzmützenhase
PROPMOVER_TXT_110045,White Hat Bunny,Weißmützenhase
PROPMOVER_TXT_110047,Gold Skeleton,Goldenes Skelett
PROPMOVER_TXT_110048,Birthday Baker,Geburtstagsbäcker
PROPMOVER_TXT_110049,White Stripe Purple Bear,Lila Bär mit weißen Streifen
PROPMOVER_TXT_110050,White Stripe Blue Bear,Blauer Bär mit weißen Streifen
PROPMOVER_TXT_110051,White Stripe Green Bear,Grüner Bär mit weißen Streifen
PROPMOVER_TXT_110052,White Stripe Orange Bear,Orangener Bär mit weißen Streifen
PROPMOVER_TXT_110053,White Stripe Pink Bear,Rosa Bär mit weißen Streifen
PROPMOVER_TXT_110054,White Stripe Black Bear,Schwarzer Bär mit weißen Streifen
PROPMOVER_TXT_110055,White Stripe White Bear,Weißer Bär mit weißen Streifen
PROPMOVER_TXT_110056,Lord Manager,Lord Verwalter
PROPMOVER_TXT_110057,Black Japanese Piggy,Schwarzes japanisches Schweinchen
PROPMOVER_TXT_110058,Purple Japanese Piggy,Lila japanisches Schweinchen
PROPMOVER_TXT_110059,Blue Japanese Piggy,Blaues japanisches Schweinchen
PROPMOVER_TXT_110060,Light Red Japanese Piggy,Hellrotes japanisches Schweinchen
PROPMOVER_TXT_110061,Orange Japanese Piggy,Orangenes japanisches Schweinchen
PROPMOVER_TXT_110062,White Japanese Piggy,Weißes japanisches Schweinchen
PROPMOVER_TXT_110063,Light Japanese Piggy,Helles japanisches Schweinchen
PROPMOVER_TXT_110064,Baby Carrierbomb,Baby Carrierbomb
PROPMOVER_TXT_110065,Baby Fefern,Baby Fefern
PROPMOVER_TXT_110066,Baby Wheelem,Baby Wheelem
PROPMOVER_TXT_110067,Gacha Machine,Gacha Maschine
PROPMOVER_TXT_110068,Skating Cat,Eislaufkatze
PROPMOVER_TXT_110069,Bach,Bach
PROPMOVER_TXT_110070,Neo Purple Robot,Lila Neo Roboter
PROPMOVER_TXT_110071,Neo Green Robot,Grüner Neo Roboter
PROPMOVER_TXT_110072,Neo Orange Robot,Orangener Neo Roboter
PROPMOVER_TXT_110073,Neo Yellow Robot,Gelber Neo Roboter
PROPMOVER_TXT_110074,Neo Black Robot,Schwarzer Neo Roboter
PROPMOVER_TXT_110075,Neo White Robot,Weißer Neo Roboter
PROPMOVER_TXT_110076,Pink Flying Froggy,Fliegender rosa Frosch
PROPMOVER_TXT_110077,Green Flying Froggy,Fliegender grüner Frosch
PROPMOVER_TXT_110078,Purple Flying Froggy,Fliegender lila Frosch
PROPMOVER_TXT_110079,Red Flying Froggy,Fliegender roter Frosch
PROPMOVER_TXT_110080,Black Flying Froggy,Fliegender schwarzer Frosch
PROPMOVER_TXT_110081,Blue Flying Froggy,Fliegender blauer Frosch
PROPMOVER_TXT_002016,Rex Potato,Königskartoffel
PROPMOVER_TXT_002017,Prince Potato,Prinzenkartoffel
PROPMOVER_TXT_002159,Private Leo,Gefreiter Löwe
PROPMOVER_TXT_002160,Noah,Noah
PROPMOVER_TXT_110082,Draco,Draco
PROPMOVER_TXT_110083,Pink Axolotl,Rosa Axolotl
PROPMOVER_TXT_110084,Yellow Axolotl,Gelber Axolotl
PROPMOVER_TXT_110085,Purple Axolotl,Lila Axolotl
PROPMOVER_TXT_110086,Blue Axolotl,Blauer Axolotl
PROPMOVER_TXT_110087,Red Axolotl,Roter Axolotl
PROPMOVER_TXT_110088,Black Axolotl,Schwarzer Axolotl
PROPMOVER_TXT_110089,Traveling Merchant,Reisender Händler
PROPMOVER_TXT_110046,Red Spirit Dragon,Roter Seelendrachen
PROPMOVER_TXT_110090,Green Spirit Dragon,Grüner Seelendrachen
PROPMOVER_TXT_110091,Yellow Spirit Dragon,Gelber Seelendrachen
PROPMOVER_TXT_400000,Andrew,Andrew
PROPMOVER_TXT_110092,Molu,Molu
PROPMOVER_TXT_110093,Blue Flying Sheep,Blaues fliegendes Schaf
PROPMOVER_TXT_110094,Yellow Flying Sheep,Gelbes fliegendes Schaf
PROPMOVER_TXT_110095,Red Flying Sheep,Rotes fliegendes Schaf
PROPMOVER_TXT_110096,Purple Flying Sheep,Lila fliegendes Schaf
PROPMOVER_TXT_110097,Pink Flying Sheep,Rosa fliegendes Schaf
PROPMOVER_TXT_110098,Black Flying Sheep,Schwarzes fliegendes Schaf
PROPMOVER_TXT_110100,Silver Aibatt,Silber Aibatt
PROPMOVER_TXT_110151,Purple Floating Oni,Lila Schwimm-Oni
PROPMOVER_TXT_110152,Blue Floating Oni,Blauer Schwimm-Oni
PROPMOVER_TXT_110153,Green Floating Oni,Grüner Schwimm-Oni
PROPMOVER_TXT_110154,Red Floating Oni,Roter Schwimm-Oni
PROPMOVER_TXT_110155,Ice Blue Floating Oni,Eisblauer Schwimm-Oni
PROPMOVER_TXT_110156,Black Floating Oni,Schwarzer Schwimm-Oni
PROPMOVER_TXT_110157,Orange Witch Cat,Orangene Hexenkatze
PROPMOVER_TXT_110158,Purple Witch Cat,Lila Hexenkatze
PROPMOVER_TXT_110159,Green Witch Cat,Grüner Hexenkatze
PROPMOVER_TXT_110160,Red Witch Cat,Rote Hexenkatze
PROPMOVER_TXT_110161,Blue Witch Cat,Blaue Hexenkatze
PROPMOVER_TXT_110162,White Witch Cat,Weiße Hexenkatze
PROPMOVER_TXT_110163,Purple Phantocat,Lila Phantokatze
PROPMOVER_TXT_110164,Blue Phantocat,Blaue Phantokatze
PROPMOVER_TXT_110165,Green Phantocat,Grüne Phantokatze
PROPMOVER_TXT_110166,Black Phantocat,Schwarze Phantokatze
PROPMOVER_TXT_110167,Red Phantocat,Rote Phantokatze
PROPMOVER_TXT_110168,White Phantocat,Weiße Phantokatze
PROPMOVER_TXT_210093,Prismatic Cobra,Prismakobra
PROPMOVER_TXT_210094,Twinstrike Cobra,Doppelstreifenkobra
PROPMOVER_TXT_210095,Tanuki Enforcer,Tanuki-Vollstrecker
PROPMOVER_TXT_210096,Tanuki Protector,Tanuki-Beschützer
PROPMOVER_TXT_210097,Wildwood Stalker,Wildholz-Pirscher
PROPMOVER_TXT_210098,Wildwood Chieftain,Wildholz-Häuptling
PROPMOVER_TXT_210099,Beast King Khan,Bestienkönig Khan
PROPMOVER_TXT_210100,Small Kingster,Kleiner Kingster
PROPMOVER_TXT_110101,Kingster,Kingster
PROPMOVER_TXT_110102,Captain Kingster,Captain Kingster
PROPMOVER_TXT_110103,Small Kraken,Small Kraken
PROPMOVER_TXT_110104,Kraken,Kraken
PROPMOVER_TXT_110105,Captain Kraken,Captain Kraken
PROPMOVER_TXT_110106,Small Creper,Kleiner Creper
PROPMOVER_TXT_110107,Creper,Creper
PROPMOVER_TXT_110108,Captain Creper,Captain Creper
PROPMOVER_TXT_110109,Small Naga,Small Naga
PROPMOVER_TXT_110110,Naga,Naga
PROPMOVER_TXT_110111,Captain Naga,Captain Naga
PROPMOVER_TXT_110112,Small Atrox,Small Artrox
PROPMOVER_TXT_110113,Atrox,Artrox
PROPMOVER_TXT_110114,Captain Atrox,Captain Artrox
PROPMOVER_TXT_110115,Small Okean,Kleiner Okean
PROPMOVER_TXT_110116,Okean,Okean
PROPMOVER_TXT_110117,Captain Okean,Captain Okean
PROPMOVER_TXT_110118,Small Tigar,Small Tigar
PROPMOVER_TXT_110119,Tigar,Tigar
PROPMOVER_TXT_110120,Captain Tigar,Captain Tigar
PROPMOVER_TXT_110121,Small Dorian,Kleiner Dorian
PROPMOVER_TXT_110122,Dorian,Dorian
PROPMOVER_TXT_110123,Captain Dorian,Captain Dorian
PROPMOVER_TXT_110124,Small Meral,Kleiner Merel
PROPMOVER_TXT_110125,Meral,Merel
PROPMOVER_TXT_110126,Captain Meral,Captain Merel
PROPMOVER_TXT_110127,Giant Kingster,Riesiger Kingster
PROPMOVER_TXT_110128,Giant Kraken,Giant Kraken
PROPMOVER_TXT_110129,Giant Creper,Riesiger Creper
PROPMOVER_TXT_110130,Giant Naga,Giant Naga
PROPMOVER_TXT_110131,Giant Atrox,Giant Artrox
PROPMOVER_TXT_110132,Giant Okean,Riesiger Okean
PROPMOVER_TXT_110133,Giant Tigar,Giant Tigar
PROPMOVER_TXT_110134,Giant Dorian,Riesiger Dorian
PROPMOVER_TXT_110135,Giant Meral,Riesiger Meral
PROPMOVER_TXT_110136,Violet Kingster,Lila Kingster
PROPMOVER_TXT_110137,Violet Kraken,Violet Kraken
PROPMOVER_TXT_110138,Violet Creper,Lila Creper
PROPMOVER_TXT_110139,Violet Naga,Violet Naga
PROPMOVER_TXT_110140,Violet Atrox,Violet Artrox
PROPMOVER_TXT_110141,Violet Okean,Lila Okean
PROPMOVER_TXT_110142,Violet Tigar,Violet Tigar
PROPMOVER_TXT_110143,Violet Dorian,Lila Dorian
PROPMOVER_TXT_110144,Violet Meral,Lila Meral
PROPMOVER_TXT_110145,Blue Flying Sheep,Blaues Flugschaf
PROPMOVER_TXT_110146,Yellow Flying Sheep,Gelbes Flugschaf
PROPMOVER_TXT_110147,Red Flying Sheep,Rotes Flugschaf
PROPMOVER_TXT_110148,Purple Flying Sheep,Lila Flugschaf
PROPMOVER_TXT_110149,Pink Flying Sheep,Rosa Flugschaf
PROPMOVER_TXT_110150,Black Flying Sheep,Schwarzes Flugschaf
PROPMOVER_TXT_210151,Rainbow Race Officer,Verwalter des Regenbogenrennens
PROPMOVER_TXT_210152,Water Totem Pole,Totempfahl des Wassers
PROPMOVER_TXT_210153,Wind Totem Pole,Totempfahl des Windes
PROPMOVER_TXT_210154,Earth Totem Pole,Totempfahl der Erde
PROPMOVER_TXT_210155,Fire Totem Pole,Totempfahl des Feuers
PROPMOVER_TXT_210156,Electric Totem Pole,Totempfahl der Elektrizität
PROPMOVER_TXT_210157,Twinstrike Den Mother,Höhlenmutter der Twinstrikes
PROPMOVER_TXT_210158,The Wilds Guard,Wächter der Wildnis
PROPMOVER_TXT_210159,Pau Pau,Pau Pau
PROPMOVER_TXT_210160,Kammie,Kammie
PROPMOVER_TXT_210161,BoBu,BoBu
PROPMOVER_TXT_210162,Talus,Talus
PROPMOVER_TXT_210163,Inventor Remi,Erfinder Remi
PROPMOVER_TXT_210164,Sunny Pang,Sunny Pang
PROPMOVER_TXT_210165,'s Artifact,s Artefakt
PROPMOVER_TXT_210166,Tanuki Trainee,Tanuki-Praktikant
PROPMOVER_TXT_210167,Wildwood Shaman,Wildholz Schamane
PROPMOVER_TXT_001312,Charlie,Charlie
PROPMOVER_TXT_210168,Red Patrol Dog,Roter Wachhund
PROPMOVER_TXT_210169,Purple Patrol Dog,Lila Wachhund
PROPMOVER_TXT_210170,Cyan Patrol Dog,Cyan Wachhund
PROPMOVER_TXT_210171,Blue Patrol Dog,Blauer Wachhund
PROPMOVER_TXT_210172,Black Patrol Dog,Schwarzer Wachhund
PROPMOVER_TXT_210173,White Patrol Dog,Weißer Wachhund
PROPMOVER_TXT_110169,Wild Turkey,Wild Turkey
PROPMOVER_TXT_210174,Red Rolling Clown,Red Rolling Clown
PROPMOVER_TXT_210175,Purple Rolling Clown,Purple Rolling Clown
PROPMOVER_TXT_210176,Green Rolling Clown,Green Rolling Clown
PROPMOVER_TXT_210177,Pink Rolling Clown,Pink Rolling Clown
PROPMOVER_TXT_210178,Blue Rolling Clown,Blue Rolling Clown
PROPMOVER_TXT_210179,White Rolling Clown,White Rolling Clown
PROPMOVER_TXT_001313,Thief Santa,Thief Santa
PROPMOVER_TXT_001314,Santa,Santa
PROPMOVER_TXT_400001,Red Snowman,Red Snowman
PROPMOVER_TXT_400002,Purple Snowman,Purple Snowman
PROPMOVER_TXT_400003,Pink Snowman,Pink Snowman
PROPMOVER_TXT_400004,Green Snowman,Green Snowman
PROPMOVER_TXT_400005,Blue Snowman,Blue Snowman
PROPMOVER_TXT_400006,Black Snowman,Black Snowman
PROPMOVER_TXT_400007,Red Snowy Cat,Red Snowy Cat
PROPMOVER_TXT_400008,Pink Snowy Cat,Pink Snowy Cat
PROPMOVER_TXT_400009,Green Snowy Cat,Green Snowy Cat
PROPMOVER_TXT_400010,Blue Snowy Cat,Blue Snowy Cat
PROPMOVER_TXT_400011,Purple Snowy Cat,Purple Snowy Cat
PROPMOVER_TXT_400012,Black Snowy Cat,Black Snowy Cat
PROPMOVER_TXT_400013,Blue Wonderful Dog,Blue Wonderful Dog
PROPMOVER_TXT_400014,Pink Wonderful Dog,Pink Wonderful Dog
PROPMOVER_TXT_400015,Green Wonderful Dog,Green Wonderful Dog
PROPMOVER_TXT_400016,Yellow Wonderful Dog,Yellow Wonderful Dog
PROPMOVER_TXT_400017,Purple Wonderful Dog,Purple Wonderful Dog
PROPMOVER_TXT_400018,Red Wonderful Dog,Red Wonderful Dog
PROPMOVER_TXT_001316,Guest Book,Gästebuch
PROPMOVER_TXT_001315,Kalgas,Kalgas
PROPMOVER_TXT_001317,Artifact,Artifact
PROPMOVER_TXT_400019,Brown Cub,Brown Cub
PROPMOVER_TXT_400020,Purple Cub,Purple Cub
PROPMOVER_TXT_400021,Blue Cub,Blue Cub
PROPMOVER_TXT_400022,Green Cub,Green Cub
PROPMOVER_TXT_400023,White Cub,White Cub
PROPMOVER_TXT_400024,Black Cub,Black Cub
PROPMOVER_TXT_400025,Event Greemong,Event Greemong
PROPMOVER_TXT_400200,[Event] Giant Wagsaac,[Event] Giant Wagsaac
PROPMOVER_TXT_400201,[Event] Giant Jack the Hammer,[Event] Giant Jack the Hammer
PROPMOVER_TXT_400202,[Event] Giant Bucrow,[Event] Giant Bucrow
PROPMOVER_TXT_400203,[Event] Giant Totemia,[Event] Giant Totemia
PROPMOVER_TXT_400204,[Event] Giant Wheelem,[Event] Giant Wheelem
PROPMOVER_TXT_400205,[Event] Giant Hoppre,[Event] Giant Hoppre
PROPMOVER_TXT_400206,[Event] Giant Mushpoie,[Event] Giant Mushpoie
PROPMOVER_TXT_400207,[Event] Giant Watangka,[Event] Giant Watangka
PROPMOVER_TXT_400208,[Event] Giant Fafnir,[Event] Giant Fafnir
PROPMOVER_TXT_400209,[Event] Giant Gorruda,[Event] Giant Gorruda
PROPMOVER_TXT_400210,[Event] Giant Medumet,[Event] Giant Medumet
PROPMOVER_TXT_400211,[Event] Glacial Augu,[Event] Glacial Augu
PROPMOVER_TXT_400212,[Event] Ghost of the forgotten Overlord,[Event] Ghost of the forgotten Overlord
PROPMOVER_TXT_400213,[Event] Giant Asuras,[Event] Giant Asuras
PROPMOVER_TXT_400214,[Event] Giant Tigar,[Event] Giant Tigar
PROPMOVER_TXT_400215,[Event] Captain Flybat,[Event] Captain Flybat
PROPMOVER_TXT_400216,[Event] Mr. Pumpkin,[Event] Mr. Pumpkin
PROPMOVER_TXT_400217,[Event] Dumb Bull,[Event] Dumb Bull
PROPMOVER_TXT_400218,[Event] Scorpicon,[Event] Scorpicon
PROPMOVER_TXT_400219,[Event] Wheelem,[Event] Wheelem
PROPMOVER_TXT_400220,[Event] Steel Knight,[Event] Steel Knight
PROPMOVER_TXT_400221,[Event] Driller,[Event] Driller
PROPMOVER_TXT_400222,[Event] Captian Volt,[Event] Captian Volt
PROPMOVER_TXT_400223,[Event] Greemong,[Event] Greemong
PROPMOVER_TXT_400224,[Event] Iren,[Event] Iren
PROPMOVER_TXT_400225,[Event] Watangka,[Event] Watangka
PROPMOVER_TXT_400226,[Event] Small Antiquery,[Event] Small Antiquery
PROPMOVER_TXT_400227,[Event] Antiquery,[Event] Antiquery
PROPMOVER_TXT_400228,[Event] Luia,[Event] Luia
PROPMOVER_TXT_400229,[Event] Small Gongury,[Event] Small Gongury
PROPMOVER_TXT_400230,[Event] Harpy,[Event] Harpy
PROPMOVER_TXT_400231,[Event] Kern,[Event] Kern
PROPMOVER_TXT_400232,[Event] Small Medumet,[Event] Small Medumet
PROPMOVER_TXT_400233,[Event] Yetti,[Event] Yetti
PROPMOVER_TXT_400234,[Event] Small Dantalian,[Event] Small Dantalian
PROPMOVER_TXT_400235,[Event] Mutant Augu,[Event] Mutant Augu
PROPMOVER_TXT_400236,[Event] Ghost of the forgotten king,[Event] Ghost of the forgotten king
PROPMOVER_TXT_400237,[Event] Small Asuras,[Event] Small Asuras
PROPMOVER_TXT_400238,[Event] Mammoth,[Event] Mammoth
PROPMOVER_TXT_400239,[Event] Asuras,[Event] Asuras
PROPMOVER_TXT_400240,[Event] Cannibal Mammoth,[Event] Cannibal Mammoth
PROPMOVER_TXT_400241,[Event] Meral,[Event] Meral
PROPMOVER_TXT_400026,Blue Pixel Rabbit,Blue Pixel Rabbit
PROPMOVER_TXT_400027,Red Pixel Rabbit,Red Pixel Rabbit
PROPMOVER_TXT_400028,Green Pixel Rabbit,Green Pixel Rabbit
PROPMOVER_TXT_400029,Pink Pixel Rabbit,Pink Pixel Rabbit
PROPMOVER_TXT_400030,Purple Pixel Rabbit,Purple Pixel Rabbit
PROPMOVER_TXT_400031,Yellow Pixel Rabbit,Yellow Pixel Rabbit
PROPMOVER_TXT_001319,[Event] Leyena,[Event] Leyena
PROPMOVER_TXT_001321,[Event] Giant Kraken,[Event] Giant Kraken
PROPMOVER_TXT_400032,[Event] Giggle Box,[Event] Giggle Box
PROPMOVER_TXT_400033,[Event] Violet Giggle Box,[Event] Violet Giggle Box
PROPMOVER_TXT_400034,Fox Spirit,Fox Spirit
PROPMOVER_TXT_400035,Ninja Toad,Ninja Toad
PROPMOVER_TXT_400036,Steambot,Steambot
PROPMOVER_TXT_400037,White Lion,White Lion
PROPMOVER_TXT_400038,Phio,Phio
PROPMOVER_TXT_400242,Black Anniversary Cat,Black Anniversary Cat
PROPMOVER_TXT_400243,Purple Anniversary Cat,Purple Anniversary Cat
PROPMOVER_TXT_400244,Pink Anniversary Cat,Pink Anniversary Cat
PROPMOVER_TXT_400245,Green Anniversary Cat,Green Anniversary Cat
PROPMOVER_TXT_400246,Cyan Anniversary Cat,Cyan Anniversary Cat
PROPMOVER_TXT_400247,Blue Anniversary Cat,Blue Anniversary Cat
PROPMOVER_TXT_400248,White Anniversary Cat,White Anniversary Cat
PROPMOVER_TXT_400249,Lord Trangfoma,Lord Trangfoma
PROPMOVER_TXT_400250,Shadow of Clockworks,Shadow of Clockworks
PROPMOVER_TXT_400251,Blue Magical Toad,Blue Magical Toad
PROPMOVER_TXT_400252,Pink Magical Toad,Pink Magical Toad
PROPMOVER_TXT_400253,Orange Magical Toad,Orange Magical Toad
PROPMOVER_TXT_400254,Green Magical Toad,Green Magical Toad
PROPMOVER_TXT_400255,Red Magical Toad,Red Magical Toad
PROPMOVER_TXT_400256,Dark Magical Toad,Dark Magical Toad
PROPMOVER_TXT_400258,[Event] Creper,[Event] Creper
PROPMOVER_TXT_400259,[Event] Violet Creper,[Event] Violet Creper
PROPMOVER_TXT_400260,Red Earless Seal,Red Earless Seal
PROPMOVER_TXT_400261,Purple Earless Seal,Purple Earless Seal
PROPMOVER_TXT_400262,Burgundy Earless Seal,Burgundy Earless Seal
PROPMOVER_TXT_400263,Pink Earless Seal,Pink Earless Seal
PROPMOVER_TXT_400264,Orange Earless Seal,Orange Earless Seal
PROPMOVER_TXT_400265,Blue Earless Seal,Blue Earless Seal
PROPMOVER_TXT_400266,White Earless Seal,White Earless Seal
PROPMOVER_TXT_400267,Brown Butterflies,Brown Butterflies
PROPMOVER_TXT_400268,Purple Butterflies,Purple Butterflies
PROPMOVER_TXT_400269,Green Butterflies,Green Butterflies
PROPMOVER_TXT_400270,Pink Butterflies,Pink Butterflies
PROPMOVER_TXT_400271,Red Butterflies,Red Butterflies
PROPMOVER_TXT_400272,White Butterflies,White Butterflies
PROPMOVER_TXT_400273,Black Butterflies,Black Butterflies
PROPMOVER_TXT_400274,Green DJ Froggy,Green DJ Froggy
PROPMOVER_TXT_400275,Red DJ Froggy,Red DJ Froggy
PROPMOVER_TXT_400276,Purple DJ Froggy,Purple DJ Froggy
PROPMOVER_TXT_400277,Pink DJ Froggy,Pink DJ Froggy
PROPMOVER_TXT_400278,Cyan DJ Froggy,Cyan DJ Froggy
PROPMOVER_TXT_400279,Blue DJ Froggy,Blue DJ Froggy
PROPMOVER_TXT_400280,Black DJ Froggy,Black DJ Froggy
PROPMOVER_TXT_400281,Lord Demian,Lord Demian
PROPMOVER_TXT_400282,Lord Mushpang,Lord Mushpang
