Key,English,Traditional_Chinese
CLIENT_HELP_INC_000315,Inflicts intermediate fire damage to the target with a lasting Damage Over Time effect. This skill is available at Level 25 to Players who have at least 5 Skill Points in Flame Ball and can be used with any Wand or Staff.,對目標造成中度火焰傷害，並具有持續的持續傷害效果，該技能在 25 級時適用於擁有至少 5 個灼炎球技能點的玩家，並且可以與任何魔杖或法杖一起使用。
CLIENT_HELP_INC_000316,Fire Strike,火神之怒
CLIENT_HELP_INC_000317,Damages an enemy with a fire ball. The enemy loses health for a limited time afterwards. This skill is available at Level 30 to Players who have at least 7 Skill Points in Flame Geyser and can be used with any Wand or Staff.,用火球對敵人造成傷害，之後敵人會在有限的時間內失去生命值。該技能在 30 級時適用於擁有至少 7 個炎柱噴發技能點的玩家，並且可以與任何魔杖或法杖一起使用。
CLIENT_HELP_INC_000318,Swordwind,疾風之刃
CLIENT_HELP_INC_000319,A violent wind that attacks a target from a short distance. This skill is available at Level 20 to Players who have at least 5 Skill Points in Mental Strike and can be used with any Wand or Staff.,一陣狂風，從短距離攻擊目標。該技能在 20 級時適用於擁有至少 5 個念能衝擊技能點數的玩家，並且可以與任何魔杖或法杖一起使用。
CLIENT_HELP_INC_000320,Strongwind,烈風擊
CLIENT_HELP_INC_000321,A tornado of wind that deals damage to the target as well as pushing them back. This skill is available at Level 25 to Players who have at least 5 Skill Points in Swordwind and can be used with any Wand or Staff.,龍捲風對目標造成傷害並將其推後，該技能在 25 級時適用擁有至少 5 個疾風之刃技能點的玩家，並且可以與任何魔杖或法杖一起使用。
CLIENT_HELP_INC_000322,Wind Cutter,裂風刃
CLIENT_HELP_INC_000323,A blade of wind that deals damage to the target. This skill is available at Level 30 to Players who have at least 7 Skill Points in Strongwind and can be used with any Wand or Staff.,對目標造成傷害的風之刃，該技能在 30 級時適用於擁有至少 7 個烈風擊技能點的玩家，並且可以與任何魔杖或法杖一起使用。
CLIENT_HELP_INC_000324,Ice Missile,冰刃
CLIENT_HELP_INC_000325,Inflicts basic water damage with a chance of slowing down the target’s movement. This skill is available at Level 20 to Players who have at least 3 Skill Points in Mental Strike and can be used with any Wand or Staff.,造成基本的水傷害，並有機會減慢目標的移動速度。 該技能在 20 級時適用於擁有至少 3 個念能衝擊技能點的玩家，並且可以與任何魔杖或法杖一起使用。
CLIENT_HELP_INC_000326,Waterball,水靈彈
CLIENT_HELP_INC_000327,Shoots damaging balls of water at the target. The number of balls fired increases as the skill level increases. This skill is available at Level 25 to Players who have at least 5 Skill Points in Ice Missile and can be used with any Wand or Staff.,向目標發射破壞性的水球，發射的球數隨著技能水平的提高而增加。該技能在 25 級時適用於擁有至少 5 點冰刃技能點的玩家，並且可以與任何魔杖或法杖一起使用。
CLIENT_HELP_INC_000328,Water Well,水龍之柱
CLIENT_HELP_INC_000329,"A spell that throws columns of water at the target, dealing a large amount of damage. This skill is available at Level 30 to Players who have at least 7 Skill Points in Waterball and can be used with any Wand or Staff.",向目標投擲水柱，造成大量傷害的法術。該技能在 30 級時適用擁有至少 7 個水靈彈技能點的玩家，並且可以與任何魔杖或法杖一起使用。
CLIENT_HELP_INC_000330,Lightning Ball,雷光彈
CLIENT_HELP_INC_000331,A spell that gathers static electricity and forms it into a small ball that causes basic lightning damage. This skill is available at Level 18 to Players who have at least 5 Skill Points in Mental Strike and can be used with any Wand or Staff.,一種將靜電聚集並形成小球的法術，可造成基本的閃電傷害。該技能在 18 級時適用擁有至少 5 個念能衝擊技能點數的玩家，並且可以與任何魔杖或法杖一起使用。
CLIENT_HELP_INC_000332,Lightning Ram,雷霆衝擊
CLIENT_HELP_INC_000333,Deals a medium amount of lightning damage to the target. This skill is available at Level 25 to Players who have at least 5 Skill Points in Lightning Ball and can be used with any Wand or Staff.,對目標造成中等數量的閃電傷害。該技能在 25 級時適用擁有至少 5 個雷光彈技能點數的玩家，並且可以與任何魔杖或法杖一起使用。
CLIENT_HELP_INC_000334,Lightning Shock,雷霆震擊
CLIENT_HELP_INC_000335,Damages the enemy with a small but fast lightning ball. This skill is available at Level 40 to Players who have at least 7 Skill Points in Lightning Ram and can be used with any Wand or Staff.,用小而快的閃電球對敵人造成傷害。該技能在 40 級時適用於擁有至少 7 個雷霆衝擊技能點的玩家，並且可以與任何魔杖或法杖一起使用。
CLIENT_HELP_INC_000336,Stone Spike,岩刺術
CLIENT_HELP_INC_000337,Inflicts earth elemental damage to the opponent as well as creating a chance to stun the target. This skill is available at Level 18 to Players who have at least 2 Skill Points in Mental Strike and can be used with any Wand or Staff.,對敵人造成地元素傷害，並有機會擊暈目標。該技能在 18 級時適用於擁有至少 2 點念能衝擊技能點的玩家，並且可以與任何魔杖或法杖一起使用。
CLIENT_HELP_INC_000338,Rock Crash,巨石崩擊
CLIENT_HELP_INC_000339,Damages the enemy with a giant stone. This skill is available at Level 25 to Players who have at least 5 Skill Points in Stone Spike and can be used with any Wand or Staff.,用巨石對敵人造成傷害。該技能在 25 級時可供擁有至少 5 個岩刺術技能點的玩家使用，並且可以與任何魔杖或法杖一起使用。
CLIENT_HELP_INC_000340,Rooting,根鬚束縛
CLIENT_HELP_INC_000341,Harnesses the power of the ground to prevent a user from moving. This skill is available at Level 30 to Players who have at least 7 Skill Points in Rock Crash and can be used with any Wand or Staff.,利用地面的力量防止用戶移動。該技能在 30 級時適用於擁有至少 7 個巨石崩擊技能點的玩家，並且可以與任何魔杖或法杖一起使用。
CLIENT_HELP_INC_000342,Blinkpool,風之傳送
CLIENT_HELP_INC_000343,Teleports the user in a specified location within the limited range. The range increases as the skill level goes up. This skill is available at Level 30 to Players who have at least 3 Skill Points in Mental Strike and can be used with any Wand or Staff.,將用戶傳送到有限範圍內的指定位置，範圍隨著技能水平的提高而增加。該技能在 30 級時適用於擁有至少 3 個念能衝擊技能點的玩家，並且可以與任何魔杖或法杖一起使用。
CLIENT_HELP_INC_000344,Power Stomp,大地共鳴
CLIENT_HELP_INC_000345,Hits the ground with the handle of the axe. The shock wave deals damage with a chance to stun to all nearby enemies. The damage and stun chance will increase with every Skill Level. This skill is available at Level 65 to Players who have at least 4 Skill Points in Pain Dealer and can be used with any two handed Axe.,以斧柄重擊地面，產生衝擊波，對周圍所有敵人造成傷害，並有機會使其暈眩。技能等級越高，傷害與暈眩機率也會提高。此技能於角色等級 65 開放，需先在破防痛擊投入至少 4 點技能點，且可搭配任何雙手斧使用。
CLIENT_HELP_INC_000346,Knight,騎士
CLIENT_HELP_INC_000347,Mercenaries who chose to follow the teachings of the Hero Billaon become Knights. Knights are capable of incredible defense and possess the power to withstand the greatest assaults.,選擇遵循英雄畢雷恩教義的僱傭兵成為騎士。 騎士主要使用雙手武器，並擁有強力的攻擊力、體力、與防禦力。雖然攻擊速度慢，但是在雙手武器的威力卻不可忽視。
CLIENT_HELP_INC_000348,Charge,衝鋒擊
CLIENT_HELP_INC_000349,A melee attack that deals maximum damage to a monster regardless of its level. This skill is available at Level 60 to Players who have at least 3 Skill Points in Sword Mastery and can be used with any two handed Sword.,對怪物造成最大傷害的近戰攻擊，無論其等級如何。 該技能在 60 級時可供擁有至少 3 個劍之精通技能點的玩家使用，並且可以與任何雙手劍一起使用。
CLIENT_HELP_INC_000350,Earth Divider,大地爆碎劍
CLIENT_HELP_INC_000351,A skill which damages nearby enemies. Higher Skill Level will result in more damage. This skill is available at Level 65 to Players who have at least 4 Skill Points in Charge and can be used with any two handed Sword.,對附近敵人造成傷害的技能。技能等級越高，造成的傷害越高。此技能於角色等級 65 開放，需先在衝鋒擊投入至少 4 點技能點，且可搭配任何雙手劍使用。
CLIENT_HELP_INC_000352,Pain Dealer,破防痛擊
CLIENT_HELP_INC_000353,A melee skill which damages the target as  lowering its defense. Higher Skill Level will result in more damage and a bigger decrease in defense. This skill is available at Level 60 to Players who have at least 3 Skill Points in Axe Mastery and can be used with any two handed Axe.,近戰技能，對目標造成傷害的同時降低其防禦力。技能等級越高，傷害越高，防禦力降低的幅度也越大。此技能於角色等級 60 開放，需先在斧之精通投入至少 3 點技能點，且可搭配任何雙手斧使用。
CLIENT_HELP_INC_000354,Guard,磐石守勢
CLIENT_HELP_INC_000355,Increases the characters defense but reduces the characters attack power. This skill is available at Level 62 and can be used with either a two handed Axe or Sword.,增加角色防禦，但降低角色攻擊力。 該技能在 62 級可用，可與雙手斧或劍一起使用。
CLIENT_HELP_INC_000356,Rage,怒氣
CLIENT_HELP_INC_000357,"Increases the characters attack power and HP, but it also reduces the characters defense and accuracy. This skill is available at Level 65 to Players who have at least 5 Skill Points in Guard and can be used with either a two handed Axe or Sword.",增加角色的攻擊力和生命，但也會降低角色的防禦力和命中率。該技能在 65 級時可供擁有至少 5 點磐石守勢技能點的玩家使用，並且可以與雙手斧頭或劍一起使用。
CLIENT_HELP_INC_000358,Pain Reflection,血債血償
CLIENT_HELP_INC_000359,Reflects a portion of damage you receive back at the target. This skill is available at Level 70 to Players who have at least 4 Skill Points in Rage and can be used with either a two handed Axe or Sword.,將你受到的部分傷害反射回目標。該技能在 70 級時適用擁有至少 4 個怒氣技能點數的玩家，並且可以與雙手斧或劍一起使用。
CLIENT_HELP_INC_000360,Power Swing,橫嵐斬
CLIENT_HELP_INC_000361,"A huge horizontal swing that deals damage, and knocks enemies back. This skill is available at Level 75 to Players who have at least 7 Skill Points in Pain Reflection and can be used with either a two handed Axe or Sword.",一個巨大的水平擺動造成傷害，並將敵人擊退。該技能在 75 級時適用於擁有至少 7 個血債血償技能點的玩家，並且可以與雙手斧頭或劍一起使用。
CLIENT_HELP_INC_000362,Blade,暗殺者
CLIENT_HELP_INC_000363,Blades are a second class for mercenaries and are the best damage dealers in the game. As a blade you will be able to wield two weapons at the same time and thus drastically increase your damage output.,暗殺者是勇者的第二階職業，是遊戲中最強輸出傷害的角色。作為暗殺者您將能夠同時使用兩種武器，進而大大增加您的傷害輸出。
CLIENT_HELP_INC_000364,Silent Strike,寂影突刺
CLIENT_HELP_INC_000365,A melee skill which deals a vicious cut in a sliding motion to the enemy. This skill is available at Level 60 to Players who have at least 3 Skill Points in Sword Mastery and can be used with a one handed Sword.,用光速貫通敵人身體，並讓敵人受到嚴重傷害。
CLIENT_HELP_INC_000366,Blade Dance,雙刃亂舞
CLIENT_HELP_INC_000367,Uses both swords to attack all of the enemies around the wielder. This skill is available at Level 65 to Players who have at least 5 Skill Points in Silent Strike and can be used with a one handed Sword.,將雙刀展開並對周圍的敵人進行攻擊。
CLIENT_HELP_INC_000368,Spring Attack,千光刃
CLIENT_HELP_INC_000369,Strike at multiple enemies times. This skill is available at Level 60 to Players who have at least 3 Skill Points in Axe Mastery and can be used with two one handed axes.,衝刺的同時進行快速的連發攻擊，最後所顯示的傷害值為累加的總傷害值。
CLIENT_HELP_INC_000370,Hawk Attack,鷹墜斬
CLIENT_HELP_INC_000371,"Jumps, striking the enemy with both weapons. Deals massive damage and possibly blinds the enemy for a short period of time. This skill is available at Level 65 to Players who have at least 5 Skill Points in Silent Strike and can be used with two one handed axes.",跳躍，用雙武器攻擊敵人。 造成巨大傷害，並可能使敵人在短時間內失明。 該技能在 65 級時適用於在寂影突刺中擁有至少 5 個技能點的玩家，並且可以使用兩把單手斧頭。
CLIENT_HELP_INC_000372,Armor Penetrate,破甲刺擊
CLIENT_HELP_INC_000373,A melee skill which ignores 50% of target's defense rating. This skill is available at Level 62 and can be used with a one handed Sword or Axe.,成功時，敵人防具會受到損壞。
CLIENT_HELP_INC_000374,Berserk,狂暴化
CLIENT_HELP_INC_000375,"Temporarily raises attack power and attack speed, but you can not use any skills for the duration of the spell. This skill is available at Level 65 to Players who have at least 4 Skill Points in Armor Penetrate and can be used with a one handed Sword or Axe.",在短時間內提升攻擊力與攻擊速度，但技能持續期間內無法使用任何其他技能。此技能於角色等級 65 開放，需先在破甲刺擊投入至少 4 點技能點，且可搭配單手劍或單手斧使用。
CLIENT_HELP_INC_000376,Sonic Blade,音速環斬
CLIENT_HELP_INC_000377,"Gathers a powerful aura and transfers it to your weapon, and then deals damage to the closest enemy. This skill is available at Level 70 to Players who have at least 7 Skill Points in Berserk and can be used with a one handed Sword or Axe.",暗殺者最強技能！將所有的氣集中在武器後，用盡全力攻擊敵人。
CLIENT_HELP_INC_000378,Cross Strike,十字雙斬
CLIENT_HELP_INC_000379,A strong attack is dealt to the enemy with both weapons at once. This skill is available at Level 75 to Players who have at least 7 Skill Points in Sonic Blade and can be used with a one handed Sword or Axe.,兩種武器都對敵人進行了強烈的攻擊。 該技能在 75 級時適用於在音速環斬中擁有至少 7 個技能點並且可以用單手劍或斧頭使用的玩家。
CLIENT_HELP_INC_000380,Jester,操偶師
CLIENT_HELP_INC_000381,"The first job class for Acrobats, they specialize in strong attacks made with a Yo-yo.",強化溜刃技能的職業，是雜技師的二轉職業之一。
CLIENT_HELP_INC_000382,placholder 31,佔位文字 31
CLIENT_HELP_INC_000383,Critical swing,會心輪舞
CLIENT_HELP_INC_000384,Increase the probability of a critical strike.,使用溜刃增加暴擊率。
CLIENT_HELP_INC_000385,Enchant Poison,淬毒溜刃
CLIENT_HELP_INC_000386,Plastering poison on the weapon to increase the normal damage and available to infect the enemy with poision,在溜刃上追加毒屬性使攻擊力提升，有一定機率使敵人中毒。
CLIENT_HELP_INC_000387,Enchant Bleed,出血
CLIENT_HELP_INC_000388,Increase the normal damage with the bleeding attribute and available to make the enemy bleeding.,提高附帶流血屬性的普通攻擊傷害，並使攻擊有機會讓敵人進入流血狀態。
CLIENT_HELP_INC_000389,Enchant Absorb,吸血溜刃
CLIENT_HELP_INC_000390,You can drain the HP of enemy with striking. The drain will be occurred with certain probability.,在溜刃上追加吸血的效果，並且提升攻擊力，可追加吸收對方生命的效果。
CLIENT_HELP_INC_000391,Back Step,背後突襲
CLIENT_HELP_INC_000392,"When attacking from behind, deals a critical strike to the enemy. Also has a chance to stun the enemy.",在敵人的背後使用此技能，施展後可機率性的使敵人短暫暈眩。
CLIENT_HELP_INC_000393,Hit of Penya,砸錢攻擊
CLIENT_HELP_INC_000394,Uses a Yo-yo and a small amount of Penya to deal massive damage.,無視防禦力的進行攻擊。打擊出多少傷害值，就必須付出相同數值的金幣。
CLIENT_HELP_INC_000395,Escape,逃脫
CLIENT_HELP_INC_000396,Enables character to escape from any movement impairing effects.,解除鎖住自己行動的狀態。
CLIENT_HELP_INC_000397,Vital Stab,匿影刺擊
CLIENT_HELP_INC_000398,"While using Dark Illusion, allows for a sudden attack from the shadows.",使用幻影術的狀態之下，解除幻影術的同時使用才可施展成功。有暴擊的傷害力，必且在一定機率下，使出雙倍攻擊。
CLIENT_HELP_INC_000399,Ranger,浪人
CLIENT_HELP_INC_000400,"The second job class for Acrobats, they specialize in long distance attacks, mainly with a bow.",浪人使用弓箭，主要為遠距離攻擊.
CLIENT_HELP_INC_000401,placholder 32,佔位文字 32
CLIENT_HELP_INC_000402,Critical Shot,會心射擊
CLIENT_HELP_INC_000403,This skill increases Critical Hit for a limited time.,在限定時間內提高暴擊率。
CLIENT_HELP_INC_000404,Ice Arrow,寒冰箭
CLIENT_HELP_INC_000405,"This skill causes an explosion of frost, slowing all enemies in a certain area for a certain period of time.",讓周圍的所有怪物受到寒冷箭氣傷害，並附帶使敵人速度遲緩的效果。
CLIENT_HELP_INC_000406,Flame Arrow,聖火之箭
CLIENT_HELP_INC_000407,This skill gives the fire element to arrows and damages surrounding enemies.,該技能將火元素賦予箭矢並傷害周圍的敵人。
CLIENT_HELP_INC_000408,Piercing Arrow,貫通箭
CLIENT_HELP_INC_000409,"This skill pierces monsters who are a straight line, dealing damage to all of them.",貫通目標，並讓縱向的所有敵人都受到傷害。
CLIENT_HELP_INC_000410,Poison Arrow,毒箭
CLIENT_HELP_INC_000411,The strong damage and continuous poisonous damage will be occurred simutaneously.,讓對方感染毒，並且持續的受到傷害。
CLIENT_HELP_INC_000412,Silent Arrow,沉默之箭
CLIENT_HELP_INC_000413,"Deals strong damage and silences the target. While silenced, the target cannot cast spells of any kind.","進行強力的攻擊，並且追加沉默的效果,中了沉默狀態就無法使用魔法。"
CLIENT_HELP_INC_000414,Nature,自然之道
CLIENT_HELP_INC_000415,This skill heightens the users senses with nature to increase Magic Defense & Bow Range.,該技能增強玩家對自然的感覺，以增加魔法防禦和弓射程。
CLIENT_HELP_INC_000416,Triple shot,三連矢
CLIENT_HELP_INC_000417,Triple arrows will be shot to deal strong damage.,一次發射三支箭，使威力增強。
CLIENT_HELP_INC_000418,Ringmaster,守護者
CLIENT_HELP_INC_000419,"The first job class for Assists, uses a staff like an Assist. Focuses more on supporting party than damaging monsters.",可發揮最高輔助技能的職業。與一轉的神職者輔助技能不同在於二轉後的技能可針對多數人施展，是個在隊伍中不可或缺的輔助夥伴！
CLIENT_HELP_INC_000420,Protect,天神之盾
CLIENT_HELP_INC_000421,This buff increases the physical defense of the target.,"給自己或我軍施展防禦技能的話,可提升物理防禦力。"
CLIENT_HELP_INC_000422,Holyguard,天神之護
CLIENT_HELP_INC_000423,This buff protects the target from incoming critical hits for a limited amount of time.,該加成可在有限的時間內保護目標免受暴擊的傷害。
CLIENT_HELP_INC_000424,Holycross,聖十字印
CLIENT_HELP_INC_000425,The enemy will take double damage.,對敵人施展一次，即可讓敵人受到的損害值變成兩倍。
CLIENT_HELP_INC_000426,Spiriture Fortune,攻擊強化
CLIENT_HELP_INC_000427,Greatly increases your physical attack power for a period of time.,在一段時間內大幅提升你的物理攻擊力。
CLIENT_HELP_INC_000428,Gebura Tiphreth,戰士之歌
CLIENT_HELP_INC_000429,"Increases accuracy, attack speed and attack power for all party members within range.",一定範圍內提高所有劇團成員的命中率、攻擊速度和攻擊力。
CLIENT_HELP_INC_000430,Gvur Tialla,淨化祈禱
CLIENT_HELP_INC_000431,Cleanses any abnormal conditions.,解除所有異常狀態。
CLIENT_HELP_INC_000432,Heal Rain,祝福的洗禮
CLIENT_HELP_INC_000433,Recovers a large amount of HP for all party members.,生命之水降臨在每個隊伍成員的身上，使所有的隊友回復大量的生命。
CLIENT_HELP_INC_000434,Merkaba Hanzelrusha,神聖領域
CLIENT_HELP_INC_000435,Deals damage over time to all enemies in a certain area.,設一個神聖的結界，讓進入結界的怪物持續受到傷害。
CLIENT_HELP_INC_000436,Billposter,爆咒師
CLIENT_HELP_INC_000437,"The second job class for Assists, they use a knuckle hammer like Assists. They specialize in Critical attacks but have a slower attack speed.","利用格鬥型武器展開快速攻擊的職業，並且可施展咒術來弱化敵人。 "
CLIENT_HELP_INC_000438,Belial Smashing,貝利爾碎擊
CLIENT_HELP_INC_000439,A skill that delivers one powerful dashing punch.,拳頭冒出火花，同時往前衝刺進行強力的攻擊。
CLIENT_HELP_INC_000440,Blood Fist,血拳重擊
CLIENT_HELP_INC_000441,"Strikes the enemy, making it bleed. Bleeding causes additional damage over time.",讓敵人嚴重流血，並有持續失血的效果。
CLIENT_HELP_INC_000442,Piercing Serpent,蛇影貫擊
CLIENT_HELP_INC_000443,"Dashes forward with a burning fist, striking the enemy.",拳頭冒出火花，同時往前衝刺進行強力的攻擊。
CLIENT_HELP_INC_000444,Asmodeus,地獄之拳
CLIENT_HELP_INC_000445,Increases the attack power bonus of knuckles.,使用拳套系列的武器，限定時間內提升攻擊力。
CLIENT_HELP_INC_000446,Baraqijal Esna,暴走之拳
CLIENT_HELP_INC_000447,"When the skill works, it reduces the monsters defense and increases the monsters attack power.",成功時，可將敵人的防禦力降低，但卻會提升攻擊力。
CLIENT_HELP_INC_000448,Grvub Tialbold,波動拳
CLIENT_HELP_INC_000449,An energy wave deals damage to all monsters around the caster.,將自己周圍的怪物，利用氣的波動進行攻擊。
CLIENT_HELP_INC_000450,Sonic Hand,百裂拳
CLIENT_HELP_INC_000451,Uses a knuckle hammer to strike with deadly speed.,依照等級慢慢的增加打擊數，其威力也會跟著增加。
CLIENT_HELP_INC_000452,Asalraalaikum,羅煞狂爆拳
CLIENT_HELP_INC_000453,"Strikes the enemy with concentrated power, consumes all MP.",消耗所有的魔力來製造最大的傷害。
CLIENT_HELP_INC_000454,Elementor,研術者
CLIENT_HELP_INC_000455,"The first job class for Magicians, they use staves like Magicians. They specialize in magic effecting large numbers of enemies at once.",這是魔法使的二轉職業之一，與魔法使相同使用法杖，專精於一次對大量敵人施放魔法。
CLIENT_HELP_INC_000456,Firebird,浴火鳳凰
CLIENT_HELP_INC_000457,A fireball strikes the enemy.,召喚火鳥對敵人進行火元素攻擊
CLIENT_HELP_INC_000458,Burning Field,灼熱領域
CLIENT_HELP_INC_000459,Sheets of flame burn the enemy for a period of time.,限定時間內，讓周圍變成火海，使所有範圍內的敵人持續受到傷害。
CLIENT_HELP_INC_000460,Fire Mastery,火元素精通
CLIENT_HELP_INC_000461,Increases damage done by fire skills.,提升火元素的攻擊力。
CLIENT_HELP_INC_000462,Stone Spear,岩槍穿刺
CLIENT_HELP_INC_000463,A spear made of rock strikes the enemy.,將銳力的石槍投向敵人。
CLIENT_HELP_INC_000464,Earthquake,天搖地動
CLIENT_HELP_INC_000465,Make a huge earthquake which deals a large amount of damage.,在一定範圍內製造大地震，使敵人受到傷害。
CLIENT_HELP_INC_000466,Earth Mastery,地元素精通
CLIENT_HELP_INC_000467,Increases damage done by earth skills.,提升地元素的攻擊力。
CLIENT_HELP_INC_000468,Void,真空之擊
CLIENT_HELP_INC_000469,Strong Wind damage is dealt to a single target.,把對方的周圍變成真空狀態後，進行風元素攻擊。
CLIENT_HELP_INC_000470,Windfield,暴風領域
CLIENT_HELP_INC_000471,A strong wind slows all enemies around the caster for a period of time.,"有效時間內, 將特定地區變成強風區域, 使所有該區範圍內的敵人, 移動速度變慢"
CLIENT_HELP_INC_000472,Wind Mastery,風元素精通
CLIENT_HELP_INC_000473,Increases damage done by wind skills.,提升風元素的攻擊力。
CLIENT_HELP_INC_000474,Thunder Strike,雷弧鏈襲
CLIENT_HELP_INC_000475,Strong Lightning damage is dealt to a single target.,施展強力的雷震，讓怪物受到強大的傷害
CLIENT_HELP_INC_000476,Electric Shock,雷鳴落震
CLIENT_HELP_INC_000477,"Deals lightning damage to all enemies around the caster, also lowering their defense temporarily.","召喚出強烈的電磁場, 使周圍所有的怪物受到攻擊, 並引起麻痺使防禦力降低。"
CLIENT_HELP_INC_000478,Lightning Mastery,雷元素精通
CLIENT_HELP_INC_000479,Increases damage done by lightning skills.,提升雷元素的攻擊力
CLIENT_HELP_INC_000480,Iceshark,冰鯊術
CLIENT_HELP_INC_000481,A shark made of ice strikes the enemy.,將沙魚造型的冰塊，投向對方進行水攻擊。
CLIENT_HELP_INC_000482,Poison Cloud,毒雲密佈
CLIENT_HELP_INC_000483,"A poison cloud engulfs the enemy, dealing poison and wind damage.",召喚毒雲，並使用風與毒進行攻擊。
CLIENT_HELP_INC_000484,Water Mastery,水元素精通
CLIENT_HELP_INC_000485,Increases damage done by water skills.,提升水元素的攻擊力。
CLIENT_HELP_INC_000486,Meteo Shower,熾隕星雨
CLIENT_HELP_INC_000487,"Meteors strike all the enemies in a certain area, dealing fire and earth damage.",召喚隕石來攻擊周圍所有的敵人，使敵人受到火與地元素的攻擊。
CLIENT_HELP_INC_000488,Lightning Storm,雷獄風暴
CLIENT_HELP_INC_000489,Lightning and wind damage is dealt to all enemies in the area of effect.,讓周圍所有的敵人受到風與雷的攻擊
CLIENT_HELP_INC_000490,Sandstorm,沙葬風暴
CLIENT_HELP_INC_000491,"A sand storm strikes all the enemies in a certain area, dealing wind and earth damage.","引發沙暴,讓周圍所有的敵人受到風與雷的攻擊。"
CLIENT_HELP_INC_000492,Blizzard,凜冬暴雪
CLIENT_HELP_INC_000493,"A blizzard strikes all the enemies in a certain area, dealing earth and water damage as well as stunning them.",引發雪崩，使周圍所有的敵人受到水與地元素的攻擊，並有昏眩的效果。
CLIENT_HELP_INC_000494,Psykeeper,念力師
CLIENT_HELP_INC_000495,"The second job class for Magicians, they use a wand like a Magician. They specialize in magic attacks that assault the mind of the enemy.","此職業最大的特徵是使用魔法類的攻擊,使敵人精神受到很大的攻擊"
CLIENT_HELP_INC_000496,Demonology,心靈恐懼
CLIENT_HELP_INC_000497,"Deals damage to the mind of the enemy, by creating illusions of devils.",召喚出惡魔的幻影，使敵人心發恐慌來減弱攻擊力。
CLIENT_HELP_INC_000498,Satanology,釘影術
CLIENT_HELP_INC_000499,"Confuses the enemy, and binds them in place for a certain amount of time.",擾亂敵人的眼睛，使敵人暫時無法移動。
CLIENT_HELP_INC_000500,Psychic Bomb,念力爆炸
CLIENT_HELP_INC_000501,"Builds up spiritual power, and releases it to do massive damage.",將精神力瞬間爆發後，發出強力的攻擊。
CLIENT_HELP_INC_000502,Spirit Bomb,靈能爆彈
CLIENT_HELP_INC_000503,"Collapse the spirit of the enemy, deals damage based on MP.",讓敵人的精神崩潰，並會依照敵人的魔力來計算敵人受到的傷害。
CLIENT_HELP_INC_000504,Psychic Wall,念力障壁
CLIENT_HELP_INC_000505,Creates a psychic barrier in front of the caster that the monster cannot pass.,利用強大的念力，製造出一面隱形牆，使敵人無法靠近。
CLIENT_HELP_INC_000506,Crucio Spell,反噬魔咒
CLIENT_HELP_INC_000507,"Gives a certain chance to reflect skill and magic attacks, at double damage.",針對魔法或技能的攻擊，將會以一定的機率把傷害值用兩倍的方式反擊回去。
CLIENT_HELP_INC_000508,Maximum Crisis,精神崩爆
CLIENT_HELP_INC_000509,"If it works then it deals huge damage to the monster. If not, the caster takes the damage instead.",成功發動命中敵人，可造成嚴重傷害，但失敗時將會讓自己受到傷害。
CLIENT_HELP_INC_000510,Psychic Square,絕對結界
CLIENT_HELP_INC_000511,Dazzles the monster and deals a large amount of damage.,將敵人拉進自己的精神世界，使所有進入結界的敵人受到嚴重的傷害。
CLIENT_HELP_INC_000512,Information of the ability,能力值的說明
CLIENT_HELP_INC_000513,This explains the information of various abilities that can be increased by growth of character.,關於角色的情報與各種能力值。
CLIENT_HELP_INC_000514,Name,名稱
CLIENT_HELP_INC_000515,The given name of the avatar/character.,顯示創造角色時，所取的名稱。
CLIENT_HELP_INC_000516,Job,職業
CLIENT_HELP_INC_000517,This shows the job/class that the player has chosen for his character.,顯示角色目前的職業。
CLIENT_HELP_INC_000518,Level,等級
CLIENT_HELP_INC_000519,This increases according to the accumulated experience. You get new Stat Points and Skill Points for every level reached.,等級會透過角色經驗值 (EXP) 的累積而上升。而等級上升時，都會獲得新的能力點數和技能點數。
CLIENT_HELP_INC_000520,placholder 33,佔位文字 33
CLIENT_HELP_INC_000521,placholder 34,佔位文字 34
CLIENT_HELP_INC_000522,placholder 35,佔位文字 35
CLIENT_HELP_INC_000523,placholder 36,佔位文字 36
CLIENT_HELP_INC_000524,Strength,力量
CLIENT_HELP_INC_000525,Weapon attack rate increases except for wands and bows.,增加法杖和弓以外的武器攻擊力。
CLIENT_HELP_INC_000526,Stamina,體力
CLIENT_HELP_INC_000527,"Affects HP, FP, Defense and HP/FP restoration rate.",影響生命、活力、防禦力及生命/活力恢復率。
CLIENT_HELP_INC_000528,Dexterity,敏捷
CLIENT_HELP_INC_000529,"Affects accuracy, attack speed, dodge rate, block rate, critical chance and bow attack power.",影響到角色的命中率、迴避、攻擊速度、暴擊率及弓箭系列武器的攻擊力。
CLIENT_HELP_INC_000530,Intelligence,智力
CLIENT_HELP_INC_000531,"Affects maximum MP, MP restoration amount, magic power and magic defense.",提升魔法攻擊力、魔法防禦力、魔力的最大量，魔力回復量。
CLIENT_HELP_INC_000532,HP (life),生命
CLIENT_HELP_INC_000533,This is the vitality of the character and the character will die if it reaches 0. You can recover it with food and pill items.,角色的生命耗盡時，會無法繼續進行各種活動。您可利用各種食物及藥丸來恢復生命。
CLIENT_HELP_INC_000534,MP (spirit),魔力
CLIENT_HELP_INC_000535,"This is for using magic, you can revive it by drinking refresher.",使用魔法時必要的數值。可使用魔力多來恢復魔力。
