Key,English,Traditional_Chinese
PROPMOVER_TXT_001182,Nyx,小魔鬼
PROPMOVER_TXT_001184,Captain Nyx,小魔鬼頭目
PROPMOVER_TXT_001186,Asmodan,撒旦
PROPMOVER_TXT_001100,Small Harpy,神鷹部下
PROPMOVER_TXT_001102,Harpy,神鷹
PROPMOVER_TXT_001104,Captain Harpy,神鷹頭目
PROPMOVER_TXT_001106,Giant Harpy,巨型神鷹
PROPMOVER_TXT_001108,Small Gullah,原野之靈部下
PROPMOVER_TXT_001110,Gullah,原野之靈
PROPMOVER_TXT_001112,Captain Gullah,原野之靈頭目
PROPMOVER_TXT_001114,Giant Gullah,巨型原野之靈
PROPMOVER_TXT_001116,Small Abraxas,飛蛾部下
PROPMOVER_TXT_001118,Abraxas,飛蛾
PROPMOVER_TXT_001120,Captain Abraxas,飛蛾頭目
PROPMOVER_TXT_001122,Giant Abraxas,巨型飛蛾
PROPMOVER_TXT_001124,Small Hague,女巫部下
PROPMOVER_TXT_001126,Hague,女巫
PROPMOVER_TXT_001128,Captain Hague,女巫頭目
PROPMOVER_TXT_001130,Giant Hague,巨型女巫
PROPMOVER_TXT_001132,Small Tengu,圖特部下
PROPMOVER_TXT_001134,Tengu,圖特
PROPMOVER_TXT_001136,Captain Tengu,圖特頭目
PROPMOVER_TXT_001138,Giant Tengu,巨型圖特
PROPMOVER_TXT_001140,Small Asterius,羊首獅身部下
PROPMOVER_TXT_001142,Asterius,羊首獅身
PROPMOVER_TXT_001144,Captain Asterius,羊首獅身頭目
PROPMOVER_TXT_001146,Giant Asterius,巨型羊首獅身
PROPMOVER_TXT_001148,Small Dantalian,泰坦利安部下
PROPMOVER_TXT_001150,Dantalian,泰坦利安
PROPMOVER_TXT_001152,Captain Dantalian,泰坦利安頭目
PROPMOVER_TXT_001154,Giant Dantalian,巨型泰坦利安
PROPMOVER_TXT_001156,Small Gannessa,卡內薩部下
PROPMOVER_TXT_001158,Gannessa,卡內薩
PROPMOVER_TXT_001160,Captain Gannessa,卡內薩頭目
PROPMOVER_TXT_001162,Giant Gannessa,巨型卡內薩
PROPMOVER_TXT_001164,Small Asuras,阿修羅部下
PROPMOVER_TXT_001166,Asuras,阿修羅
PROPMOVER_TXT_001168,Captain Asuras,阿修羅頭目
PROPMOVER_TXT_001170,Giant Asuras,巨型阿修羅
PROPMOVER_TXT_001172,Small Catsy,凱西貓部下
PROPMOVER_TXT_001174,Catsy,凱西貓
PROPMOVER_TXT_001176,Giant Catsy,凱西貓頭目
PROPMOVER_TXT_001178,Captain Catsy,巨型凱西貓
PROPMOVER_TXT_001218,Knight 2,騎士 2
PROPMOVER_TXT_001220,Knight 1,騎士 1
PROPMOVER_TXT_001221,Queen Long Legs,長腿女王
PROPMOVER_TXT_001222,Nightmist Empress,領主輔佐官
PROPMOVER_TXT_001223,Bolt Otem,螺栓歐騰
PROPMOVER_TXT_001224,Overgrown Broodmother,發育過度雪女
PROPMOVER_TXT_001225,Spiderling,小蜘蛛
PROPMOVER_TXT_001226,Enraged Gorilla,猩猩部下
PROPMOVER_TXT_001227,Sentient Tree Guardian,有情樹守護者
PROPMOVER_TXT_001228,Regal Kumai,富豪熊井
PROPMOVER_TXT_001229,Enchanted Rider,魔法騎士
PROPMOVER_TXT_001230,Enchanted Shaman,魔法薩滿
PROPMOVER_TXT_001231,Enchanted AI,魔法人工智能
PROPMOVER_TXT_001232,Pyramid Keeper,金字塔守衛者
PROPMOVER_TXT_001233,Pyramid Guardian,金字塔守護者
PROPMOVER_TXT_001234,Defense Otem,防御歐騰
PROPMOVER_TXT_001235,Skeleton General,冥骸將軍
PROPMOVER_TXT_230001,Enraged Yetti,憤怒的雪人
PROPMOVER_TXT_230002,Frozen Hare Guard,冰凍野兔守衛
PROPMOVER_TXT_230003,Saphyryan Hound,沙伐靈獵犬
PROPMOVER_TXT_230004,Deep Cave Gorilla,深洞大猩猩
PROPMOVER_TXT_230005,Caveman Chief,穴居人酋長
PROPMOVER_TXT_230006,Cavern Larva,洞穴幼蟲
PROPMOVER_TXT_230007,Radioactive Long Legs,放射性長腿
PROPMOVER_TXT_230008,Cavern Nightmist,洞穴夜霧
PROPMOVER_TXT_230009,Frozen Hare Assassin,冰凍野兔刺客
PROPMOVER_TXT_230010,Giant Turtle,巨龜
PROPMOVER_TXT_230011,Kraken Spawn,克拉肯之卵
PROPMOVER_TXT_010000,Orange Sleeping Fox,橘眠小狐
PROPMOVER_TXT_010001,Black Sleeping Fox,黑眠小狐
PROPMOVER_TXT_010002,Blue Sleeping Fox,藍眠小狐
PROPMOVER_TXT_010003,Green Sleeping Fox,綠眠小狐
PROPMOVER_TXT_010004,Pink Sleeping Fox,粉眠小狐
PROPMOVER_TXT_010005,Purple Sleeping Fox,紫眠小狐
PROPMOVER_TXT_010006,White Sleeping Fox,白眠小狐
PROPMOVER_TXT_110000,Pink Valentine's Bear,粉心情人熊
PROPMOVER_TXT_110001,White Valentine's Bear,白心情人熊
PROPMOVER_TXT_110002,Dark Valentine's Bear,暗心情人熊
PROPMOVER_TXT_110003,Orange Valentine's Bear,橘心情人熊
PROPMOVER_TXT_110004,Green Valentine's Bear,綠心情人熊
PROPMOVER_TXT_110005,Purple Valentine's Bear,紫心情人熊
PROPMOVER_TXT_110006,Pink Little Cacti,花苞小仙人掌
PROPMOVER_TXT_110007,Green Little Cacti,青芽小仙人掌
PROPMOVER_TXT_110008,Purple Little Cacti,紫晶小仙人掌
PROPMOVER_TXT_110009,Orange Little Cacti,暖橙小仙人掌
PROPMOVER_TXT_110010,Red Little Cacti,赤花小仙人掌
PROPMOVER_TXT_110011,Cyan Little Cacti,碧露小仙人掌
PROPMOVER_TXT_110012,Phantom General,幻影將軍
PROPMOVER_TXT_110013,Golden Aibatt,黃金獨眼蝙蝠
PROPMOVER_TXT_110014,Pink Modern Sports Bear,粉彩摩登熊
PROPMOVER_TXT_110015,Blue Modern Sports Bear,海藍摩登熊
PROPMOVER_TXT_110016,Green Modern Sports Bear,翠綠摩登熊
PROPMOVER_TXT_110017,Purple Modern Sports Bear,紫晶摩登熊
PROPMOVER_TXT_110018,Dark Modern Sports Bear,夜影摩登熊
PROPMOVER_TXT_110019,Light Modern Sports Bear,晨光摩登熊
PROPMOVER_TXT_110020,Pink Easter Bunny,粉彩復活兔
PROPMOVER_TXT_110021,Pink Future Robot,粉光未來機器人
PROPMOVER_TXT_110022,Purple Future Robot,紫電未來機器人
PROPMOVER_TXT_110023,Cyan Future Robot,碧光未來機器人
PROPMOVER_TXT_110024,Dark Future Robot,夜影未來機器人
PROPMOVER_TXT_110025,Green Future Robot,翠光未來機器人
PROPMOVER_TXT_110026,Blue Future Robot,藍光未來機器人
PROPMOVER_TXT_110027,Flying Egg,飛翔彩蛋
PROPMOVER_TXT_110028,Eggcellent,彩蛋
PROPMOVER_TXT_110029,Blue Flying Bunny,藍天飛兔兔
PROPMOVER_TXT_110030,Green Flying Bunny,青葉飛兔兔
PROPMOVER_TXT_110031,Pink Flying Bunny,粉雲飛兔兔
PROPMOVER_TXT_110032,Purple Flying Bunny,紫雲飛兔兔
PROPMOVER_TXT_110033,Brown Flying Bunny,栗棕飛兔兔
PROPMOVER_TXT_110034,Black Flying Bunny,夜影飛兔兔
PROPMOVER_TXT_110035,White Flying Bunny,雲白飛兔兔
PROPMOVER_TXT_110036,Hantiger,悍虎
PROPMOVER_TXT_110037,Galaxy Scout,銀河斥候
PROPMOVER_TXT_110038,Blue Hat Bunny,藍緞帽兔兔
PROPMOVER_TXT_110039,Dark Hat Bunny,夜影帽兔兔
PROPMOVER_TXT_110040,Green Hat Bunny,翠葉帽兔兔
PROPMOVER_TXT_110041,Orange Hat Bunny,暖橘帽兔兔
PROPMOVER_TXT_110042,Pink Hat Bunny,粉櫻帽兔兔
PROPMOVER_TXT_110043,Purple Hat Bunny,紫藤帽兔兔
PROPMOVER_TXT_110044,Black Hat Bunny,黑絨帽兔兔
PROPMOVER_TXT_110045,White Hat Bunny,雪白帽兔兔
PROPMOVER_TXT_110047,Gold Skeleton,黃金骷髏
PROPMOVER_TXT_110048,Birthday Baker,生日蛋糕烘焙師
PROPMOVER_TXT_110049,White Stripe Purple Bear,白紋紫晶熊
PROPMOVER_TXT_110050,White Stripe Blue Bear,白紋海藍熊
PROPMOVER_TXT_110051,White Stripe Green Bear,白紋翠綠熊
PROPMOVER_TXT_110052,White Stripe Orange Bear,白紋橙糖熊
PROPMOVER_TXT_110053,White Stripe Pink Bear,白紋粉櫻熊
PROPMOVER_TXT_110054,White Stripe Black Bear,白紋黑曜熊
PROPMOVER_TXT_110055,White Stripe White Bear,白紋雪熊
PROPMOVER_TXT_110056,Lord Manager,領主管理者
PROPMOVER_TXT_110057,Black Japanese Piggy,和風墨黑小豬
PROPMOVER_TXT_110058,Purple Japanese Piggy,和風紫藤小豬
PROPMOVER_TXT_110059,Blue Japanese Piggy,和風海藍小豬
PROPMOVER_TXT_110060,Light Red Japanese Piggy,和風淡紅小豬
PROPMOVER_TXT_110061,Orange Japanese Piggy,和風蜜橘小豬
PROPMOVER_TXT_110062,White Japanese Piggy,和風雪白小豬
PROPMOVER_TXT_110063,Light Japanese Piggy,和風晨光小豬
PROPMOVER_TXT_110064,Baby Carrierbomb,寶寶背帶炸彈
PROPMOVER_TXT_110065,Baby Fefern,寶寶費芬
PROPMOVER_TXT_110066,Baby Wheelem,寶寶惠勒姆
PROPMOVER_TXT_110067,Gacha Machine,扭蛋機
PROPMOVER_TXT_110068,Skating Cat,溜冰貓
PROPMOVER_TXT_110069,Bach,巴赫
PROPMOVER_TXT_110070,Neo Purple Robot,新潮紫晶機器人
PROPMOVER_TXT_110071,Neo Green Robot,新潮翠綠機器人
PROPMOVER_TXT_110072,Neo Orange Robot,新潮橙光機器人
PROPMOVER_TXT_110073,Neo Yellow Robot,新潮金光機器人
PROPMOVER_TXT_110074,Neo Black Robot,新潮黑曜機器人
PROPMOVER_TXT_110075,Neo White Robot,新潮雪白機器人
PROPMOVER_TXT_110076,Pink Flying Froggy,粉櫻飛蛙蛙
PROPMOVER_TXT_110077,Green Flying Froggy,青葉飛蛙蛙
PROPMOVER_TXT_110078,Purple Flying Froggy,紫藤飛蛙蛙
PROPMOVER_TXT_110079,Red Flying Froggy,赤焰飛蛙蛙
PROPMOVER_TXT_110080,Black Flying Froggy,夜影飛蛙蛙
PROPMOVER_TXT_110081,Blue Flying Froggy,海藍飛蛙蛙
PROPMOVER_TXT_002016,Rex Potato,洋芋戰神
PROPMOVER_TXT_002017,Prince Potato,土豆王子
PROPMOVER_TXT_002159,Private Leo,列兵里奧
PROPMOVER_TXT_002160,Noah,諾亞
PROPMOVER_TXT_110082,Draco,德拉科
PROPMOVER_TXT_110083,Pink Axolotl,粉櫻六角龍
PROPMOVER_TXT_110084,Yellow Axolotl,金燦六角龍
PROPMOVER_TXT_110085,Purple Axolotl,紫晶六角龍
PROPMOVER_TXT_110086,Blue Axolotl,海藍六角龍
PROPMOVER_TXT_110087,Red Axolotl,赤焰六角龍
PROPMOVER_TXT_110088,Black Axolotl,黑曜六角龍
PROPMOVER_TXT_110089,Traveling Merchant,流浪商人
PROPMOVER_TXT_110046,Red Spirit Dragon,赤焰靈龍
PROPMOVER_TXT_110090,Green Spirit Dragon,翠影靈龍
PROPMOVER_TXT_110091,Yellow Spirit Dragon,金耀靈龍
PROPMOVER_TXT_400000,Andrew,安德魯
PROPMOVER_TXT_110092,Molu,莫魯
PROPMOVER_TXT_110093,Blue Flying Sheep,海藍飛綿羊
PROPMOVER_TXT_110094,Yellow Flying Sheep,金羽飛綿羊
PROPMOVER_TXT_110095,Red Flying Sheep,赤霞飛綿羊
PROPMOVER_TXT_110096,Purple Flying Sheep,紫雲飛綿羊
PROPMOVER_TXT_110097,Pink Flying Sheep,粉雲飛綿羊
PROPMOVER_TXT_110098,Black Flying Sheep,夜雲飛綿羊
PROPMOVER_TXT_110100,Silver Aibatt,銀獨眼蝙蝠
PROPMOVER_TXT_110151,Purple Floating Oni,紫影浮游鬼
PROPMOVER_TXT_110152,Blue Floating Oni,幽藍浮游鬼
PROPMOVER_TXT_110153,Green Floating Oni,翠影浮游鬼
PROPMOVER_TXT_110154,Red Floating Oni,赤影浮游鬼
PROPMOVER_TXT_110155,Ice Blue Floating Oni,冰魄浮游鬼
PROPMOVER_TXT_110156,Black Floating Oni,夜影浮游鬼
PROPMOVER_TXT_110157,Orange Witch Cat,南瓜巫貓
PROPMOVER_TXT_110158,Purple Witch Cat,紫夜巫貓
PROPMOVER_TXT_110159,Green Witch Cat,翠影巫貓
PROPMOVER_TXT_110160,Red Witch Cat,赤焰巫貓
PROPMOVER_TXT_110161,Blue Witch Cat,月藍巫貓
PROPMOVER_TXT_110162,White Witch Cat,雪白巫貓
PROPMOVER_TXT_110163,Purple Phantocat,紫影幻貓
PROPMOVER_TXT_110164,Blue Phantocat,幽藍幻貓
PROPMOVER_TXT_110165,Green Phantocat,翠影幻貓
PROPMOVER_TXT_110166,Black Phantocat,夜影幻貓
PROPMOVER_TXT_110167,Red Phantocat,赤影幻貓
PROPMOVER_TXT_110168,White Phantocat,月白幻貓
PROPMOVER_TXT_210093,Prismatic Cobra,棱鏡蛇
PROPMOVER_TXT_210094,Twinstrike Cobra,雙頭眼鏡蛇
PROPMOVER_TXT_210095,Tanuki Enforcer,浣熊執行官
PROPMOVER_TXT_210096,Tanuki Protector,浣熊守衛者
PROPMOVER_TXT_210097,Wildwood Stalker,叢林追獵者
PROPMOVER_TXT_210098,Wildwood Chieftain,叢林酋長
PROPMOVER_TXT_210099,Beast King Khan,百獸之王‧可汗
PROPMOVER_TXT_210100,Small Kingster,小霸王蝦
PROPMOVER_TXT_110101,Kingster,霸王蝦
PROPMOVER_TXT_110102,Captain Kingster,霸王蝦頭目
PROPMOVER_TXT_110103,Small Kraken,克拉肯部下
PROPMOVER_TXT_110104,Kraken,克拉肯
PROPMOVER_TXT_110105,Captain Kraken,克拉肯頭目
PROPMOVER_TXT_110106,Small Creper,克雷普部下
PROPMOVER_TXT_110107,Creper,克雷普
PROPMOVER_TXT_110108,Captain Creper,克雷普頭目
PROPMOVER_TXT_110109,Small Naga,小那伽
PROPMOVER_TXT_110110,Naga,那伽
PROPMOVER_TXT_110111,Captain Naga,那伽頭目
PROPMOVER_TXT_110112,Small Atrox,小巨齒蛉
PROPMOVER_TXT_110113,Atrox,巨齒蛉
PROPMOVER_TXT_110114,Captain Atrox,巨齒蛉頭目
PROPMOVER_TXT_110115,Small Okean,小皇冠海妖
PROPMOVER_TXT_110116,Okean,皇冠海妖
PROPMOVER_TXT_110117,Captain Okean,皇冠海妖頭目
PROPMOVER_TXT_110118,Small Tigar,小熱帶虎
PROPMOVER_TXT_110119,Tigar,熱帶虎
PROPMOVER_TXT_110120,Captain Tigar,熱帶虎頭目
PROPMOVER_TXT_110121,Small Dorian,多利安部下
PROPMOVER_TXT_110122,Dorian,多利安
PROPMOVER_TXT_110123,Captain Dorian,多利安頭目
PROPMOVER_TXT_110124,Small Meral,海盜嘍囉
PROPMOVER_TXT_110125,Meral,海盜
PROPMOVER_TXT_110126,Captain Meral,海盜船長
PROPMOVER_TXT_110127,Giant Kingster,巨型霸王蝦
PROPMOVER_TXT_110128,Giant Kraken,巨型克拉肯
PROPMOVER_TXT_110129,Giant Creper,巨型克雷普
PROPMOVER_TXT_110130,Giant Naga,巨型那伽
PROPMOVER_TXT_110131,Giant Atrox,巨型巨齒蛉
PROPMOVER_TXT_110132,Giant Okean,巨型皇冠海妖
PROPMOVER_TXT_110133,Giant Tigar,巨型熱帶虎
PROPMOVER_TXT_110134,Giant Dorian,巨型多利安
PROPMOVER_TXT_110135,Giant Meral,海賊王
PROPMOVER_TXT_110136,Violet Kingster,邪惡霸王蝦
PROPMOVER_TXT_110137,Violet Kraken,邪惡克拉肯
PROPMOVER_TXT_110138,Violet Creper,邪惡克雷普
PROPMOVER_TXT_110139,Violet Naga,邪惡那伽
PROPMOVER_TXT_110140,Violet Atrox,邪惡巨齒蛉
PROPMOVER_TXT_110141,Violet Okean,邪惡皇冠海妖
PROPMOVER_TXT_110142,Violet Tigar,邪惡熱帶虎
PROPMOVER_TXT_110143,Violet Dorian,邪惡多利安
PROPMOVER_TXT_110144,Violet Meral,邪惡海賊王
PROPMOVER_TXT_110145,Blue Flying Sheep,海藍飛綿羊
PROPMOVER_TXT_110146,Yellow Flying Sheep,金羽飛綿羊
PROPMOVER_TXT_110147,Red Flying Sheep,赤霞飛綿羊
PROPMOVER_TXT_110148,Purple Flying Sheep,紫雲飛綿羊
PROPMOVER_TXT_110149,Pink Flying Sheep,粉雲飛綿羊
PROPMOVER_TXT_110150,Black Flying Sheep,夜雲飛綿羊
PROPMOVER_TXT_210151,Rainbow Race Officer,彩虹競賽管理者
PROPMOVER_TXT_210152,Water Totem Pole,水之圖騰
PROPMOVER_TXT_210153,Wind Totem Pole,風之圖騰
PROPMOVER_TXT_210154,Earth Totem Pole,土之圖騰
PROPMOVER_TXT_210155,Fire Totem Pole,火之圖騰
PROPMOVER_TXT_210156,Electric Totem Pole,雷之圖騰
PROPMOVER_TXT_210157,Twinstrike Den Mother,雙頭蛇後
PROPMOVER_TXT_210158,The Wilds Guard,荒野叢境守衛
PROPMOVER_TXT_210159,Pau Pau,包包
PROPMOVER_TXT_210160,Kammie,卡米
PROPMOVER_TXT_210161,BoBu,波布
PROPMOVER_TXT_210162,Talus,塔盧斯
PROPMOVER_TXT_210163,Inventor Remi,發明家蕾米
PROPMOVER_TXT_210164,Sunny Pang,陽光胖胖
PROPMOVER_TXT_210165,'s Artifact,的神器
PROPMOVER_TXT_210166,Tanuki Trainee,狸貓學徒
PROPMOVER_TXT_210167,Wildwood Shaman,荒林薩滿
PROPMOVER_TXT_001312,Charlie,查理
PROPMOVER_TXT_210168,Red Patrol Dog,赤焰巡邏犬
PROPMOVER_TXT_210169,Purple Patrol Dog,紫電巡邏犬
PROPMOVER_TXT_210170,Cyan Patrol Dog,碧空巡邏犬
PROPMOVER_TXT_210171,Blue Patrol Dog,海藍巡邏犬
PROPMOVER_TXT_210172,Black Patrol Dog,夜影巡邏犬
PROPMOVER_TXT_210173,White Patrol Dog,雪白巡邏犬
PROPMOVER_TXT_110169,Wild Turkey,荒野火雞
PROPMOVER_TXT_210174,Red Rolling Clown,赤旋小丑
PROPMOVER_TXT_210175,Purple Rolling Clown,紫旋小丑
PROPMOVER_TXT_210176,Green Rolling Clown,翠旋小丑
PROPMOVER_TXT_210177,Pink Rolling Clown,櫻旋小丑
PROPMOVER_TXT_210178,Blue Rolling Clown,蒼旋小丑
PROPMOVER_TXT_210179,White Rolling Clown,雪旋小丑
PROPMOVER_TXT_001313,Thief Santa,聖誕小偷
PROPMOVER_TXT_001314,Santa,聖誕老人
PROPMOVER_TXT_400001,Red Snowman,焰紅雪人
PROPMOVER_TXT_400002,Purple Snowman,紫晶雪人
PROPMOVER_TXT_400003,Pink Snowman,粉霜雪人
PROPMOVER_TXT_400004,Green Snowman,松綠雪人
PROPMOVER_TXT_400005,Blue Snowman,冰藍雪人
PROPMOVER_TXT_400006,Black Snowman,夜影雪人
PROPMOVER_TXT_400007,Red Snowy Cat,雪絨赤貓
PROPMOVER_TXT_400008,Pink Snowy Cat,雪絨粉貓
PROPMOVER_TXT_400009,Green Snowy Cat,雪絨翠貓
PROPMOVER_TXT_400010,Blue Snowy Cat,雪絨藍貓
PROPMOVER_TXT_400011,Purple Snowy Cat,雪絨紫貓
PROPMOVER_TXT_400012,Black Snowy Cat,雪絨夜貓
PROPMOVER_TXT_400013,Blue Wonderful Dog,藍靈奇犬
PROPMOVER_TXT_400014,Pink Wonderful Dog,粉靈奇犬
PROPMOVER_TXT_400015,Green Wonderful Dog,綠靈奇犬
PROPMOVER_TXT_400016,Yellow Wonderful Dog,黃靈奇犬
PROPMOVER_TXT_400017,Purple Wonderful Dog,紫靈奇犬
PROPMOVER_TXT_400018,Red Wonderful Dog,紅靈奇犬
PROPMOVER_TXT_001316,Guest Book,訪客留言簿
PROPMOVER_TXT_001315,Kalgas,卡爾加斯
PROPMOVER_TXT_001317,Artifact,神器
PROPMOVER_TXT_400019,Brown Cub,栗毛幼崽
PROPMOVER_TXT_400020,Purple Cub,紫絨幼崽
PROPMOVER_TXT_400021,Blue Cub,藍絨幼崽
PROPMOVER_TXT_400022,Green Cub,青絨幼崽
PROPMOVER_TXT_400023,White Cub,雪絨幼崽
PROPMOVER_TXT_400024,Black Cub,墨絨幼崽
PROPMOVER_TXT_400025,Event Greemong,活動綠泥怪
PROPMOVER_TXT_400200,[Event] Giant Wagsaac,[活動] 巨型紫草食人花
PROPMOVER_TXT_400201,[Event] Giant Jack the Hammer,[活動] 巨型釘錘傑克
PROPMOVER_TXT_400202,[Event] Giant Bucrow,[活動] 巨型巴科洛
PROPMOVER_TXT_400203,[Event] Giant Totemia,[活動] 巨型陶陶
PROPMOVER_TXT_400204,[Event] Giant Wheelem,[活動] 巨型獨輪蒸汽機
PROPMOVER_TXT_400205,[Event] Giant Hoppre,[活動] 巨型依蛾
PROPMOVER_TXT_400206,[Event] Giant Mushpoie,[活動] 巨型蘑菇人
PROPMOVER_TXT_400207,[Event] Giant Watangka,[活動] 巨型巫民
PROPMOVER_TXT_400208,[Event] Giant Fafnir,[活動] 巨型龍寶寶
PROPMOVER_TXT_400209,[Event] Giant Gorruda,[活動] 巨型魔翼龍
PROPMOVER_TXT_400210,[Event] Giant Medumet,[活動] 巨型機械水母
PROPMOVER_TXT_400211,[Event] Glacial Augu,[活動] 寒冰尖角蜥
PROPMOVER_TXT_400212,[Event] Ghost of the forgotten Overlord,[活動] 冰封亡靈霸主
PROPMOVER_TXT_400213,[Event] Giant Asuras,[活動] 巨型阿修羅
PROPMOVER_TXT_400214,[Event] Giant Tigar,[活動] 巨型熱帶虎
PROPMOVER_TXT_400215,[Event] Captain Flybat,[活動] 巨眼怪隊長
PROPMOVER_TXT_400216,[Event] Mr. Pumpkin,[活動] 南瓜先生
PROPMOVER_TXT_400217,[Event] Dumb Bull,[活動] 荒原牛
PROPMOVER_TXT_400218,[Event] Scorpicon,[活動] 毒蠍
PROPMOVER_TXT_400219,[Event] Wheelem,[活動] 獨輪蒸汽機
PROPMOVER_TXT_400220,[Event] Steel Knight,[活動] 鋼甲騎士
PROPMOVER_TXT_400221,[Event] Driller,[活動] 自動鑽孔機
PROPMOVER_TXT_400222,[Event] Captian Volt,[活動] 電磁履帶車隊長
PROPMOVER_TXT_400223,[Event] Greemong,[活動] 綠泥怪
PROPMOVER_TXT_400224,[Event] Iren,[活動] 刀尾蚊
PROPMOVER_TXT_400225,[Event] Watangka,[活動] 巫民
PROPMOVER_TXT_400226,[Event] Small Antiquery,[活動] 小樹精
PROPMOVER_TXT_400227,[Event] Antiquery,[活動] 樹精
PROPMOVER_TXT_400228,[Event] Luia,[活動] 火鳥
PROPMOVER_TXT_400229,[Event] Small Gongury,[活動] 小劍尾龜
PROPMOVER_TXT_400230,[Event] Harpy,[活動] 鷹身女妖
PROPMOVER_TXT_400231,[Event] Kern,[活動] 石魔
PROPMOVER_TXT_400232,[Event] Small Medumet,[活動] 小機械水母
PROPMOVER_TXT_400233,[Event] Yetti,[活動] 怪力羊
PROPMOVER_TXT_400234,[Event] Small Dantalian,[活動] 小丹塔利安
PROPMOVER_TXT_400235,[Event] Mutant Augu,[活動] 變異尖角蜥
PROPMOVER_TXT_400236,[Event] Ghost of the forgotten king,[活動] 被遺忘的冰封亡靈
PROPMOVER_TXT_400237,[Event] Small Asuras,[活動] 小阿修羅
PROPMOVER_TXT_400238,[Event] Mammoth,[活動] 猛獁象
PROPMOVER_TXT_400239,[Event] Asuras,[活動] 阿修羅
PROPMOVER_TXT_400240,[Event] Cannibal Mammoth,[活動] 食人猛獁象
PROPMOVER_TXT_400241,[Event] Meral,[活動] 海盜
PROPMOVER_TXT_400026,Blue Pixel Rabbit,像素小藍兔
PROPMOVER_TXT_400027,Red Pixel Rabbit,像素小紅兔
PROPMOVER_TXT_400028,Green Pixel Rabbit,像素小綠兔
PROPMOVER_TXT_400029,Pink Pixel Rabbit,像素小粉兔
PROPMOVER_TXT_400030,Purple Pixel Rabbit,像素小紫兔
PROPMOVER_TXT_400031,Yellow Pixel Rabbit,像素小黃兔
PROPMOVER_TXT_001319,[Event] Leyena,[活動] 高地獵犬
PROPMOVER_TXT_001321,[Event] Giant Kraken,[活動] 巨型克拉肯
PROPMOVER_TXT_400032,[Event] Giggle Box,[活動] 怪笑箱
PROPMOVER_TXT_400033,[Event] Violet Giggle Box,[活動] 邪惡怪笑箱
PROPMOVER_TXT_400034,Fox Spirit,狐靈
PROPMOVER_TXT_400035,Ninja Toad,忍蛙
PROPMOVER_TXT_400036,Steambot,蒸汽機器人
PROPMOVER_TXT_400037,White Lion,白獅
PROPMOVER_TXT_400038,Phio,菲歐
PROPMOVER_TXT_400242,Black Anniversary Cat,週年黑貓
PROPMOVER_TXT_400243,Purple Anniversary Cat,週年紫貓
PROPMOVER_TXT_400244,Pink Anniversary Cat,週年粉貓
PROPMOVER_TXT_400245,Green Anniversary Cat,週年綠貓
PROPMOVER_TXT_400246,Cyan Anniversary Cat,週年青貓
PROPMOVER_TXT_400247,Blue Anniversary Cat,週年藍貓
PROPMOVER_TXT_400248,White Anniversary Cat,週年白貓
PROPMOVER_TXT_400249,Lord Trangfoma,淘金者之王
PROPMOVER_TXT_400250,Shadow of Clockworks,時空毀滅者之影
PROPMOVER_TXT_400251,Blue Magical Toad,魔法藍蛙蛙
PROPMOVER_TXT_400252,Pink Magical Toad,魔法粉蛙蛙
PROPMOVER_TXT_400253,Orange Magical Toad,魔法橘蛙蛙
PROPMOVER_TXT_400254,Green Magical Toad,魔法綠蛙蛙
PROPMOVER_TXT_400255,Red Magical Toad,魔法紅蛙蛙
PROPMOVER_TXT_400256,Dark Magical Toad,魔法暗蛙蛙
PROPMOVER_TXT_400258,[Event] Creper,[活動] 巨鉗蟹
PROPMOVER_TXT_400259,[Event] Violet Creper,[活動] 邪惡巨鉗蟹
PROPMOVER_TXT_400260,Red Earless Seal,紅豆小海豹
PROPMOVER_TXT_400261,Purple Earless Seal,紫芋小海豹
PROPMOVER_TXT_400262,Burgundy Earless Seal,酒紅小海豹
PROPMOVER_TXT_400263,Pink Earless Seal,粉櫻小海豹
PROPMOVER_TXT_400264,Orange Earless Seal,橘糖小海豹
PROPMOVER_TXT_400265,Blue Earless Seal,藍莓小海豹
PROPMOVER_TXT_400266,White Earless Seal,雪白小海豹
PROPMOVER_TXT_400267,Brown Butterflies,棕蝶翩翩
PROPMOVER_TXT_400268,Purple Butterflies,紫蝶翩翩
PROPMOVER_TXT_400269,Green Butterflies,綠蝶翩翩
PROPMOVER_TXT_400270,Pink Butterflies,粉蝶翩翩
PROPMOVER_TXT_400271,Red Butterflies,紅蝶翩翩
PROPMOVER_TXT_400272,White Butterflies,白蝶翩翩
PROPMOVER_TXT_400273,Black Butterflies,黑蝶翩翩
PROPMOVER_TXT_400274,Green DJ Froggy,DJ 綠蛙蛙
PROPMOVER_TXT_400275,Red DJ Froggy,DJ 紅蛙蛙
PROPMOVER_TXT_400276,Purple DJ Froggy,DJ 紫蛙蛙
PROPMOVER_TXT_400277,Pink DJ Froggy,DJ 粉蛙蛙
PROPMOVER_TXT_400278,Cyan DJ Froggy,DJ 青蛙蛙
PROPMOVER_TXT_400279,Blue DJ Froggy,DJ 藍蛙蛙
PROPMOVER_TXT_400280,Black DJ Froggy,DJ 黑蛙蛙
PROPMOVER_TXT_400281,Lord Demian,丹丹領主
PROPMOVER_TXT_400282,Lord Mushpang,咚咚菇領主
PROPMOVER_TXT_400283,Yellow Junior Banana Hero,黃衣小香蕉勇士
