Key,English,Filipino
UI_COSTUMECOLLECTION_GRP2_SET1,FV-13 Power Armor\nCostume Set,FV-13 Power Armor\nKasuotan Set
UI_COSTUMECOLLECTION_GRP2_SET2,Space Samurai\nCostume Set,Space Samurai\nKasuotan Set
UI_COSTUMECOLLECTION_GRP2_SET3,Casual Hanbok\nCostume Set,Casual Hanbok\nKasuotan Set
UI_COSTUMECOLLECTION_GRP3,Event Costumes,Mga Kaganapan na Kasuotan
UI_COSTUMECOLLECTION_GRP3_SET1,Spy\nCostume Set\n(7Days),Spy\nKasuotan Set\n(7Araw)
UI_COSTUMECOLLECTION_GRP3_SET2,Giraffe\nCostume Set\n(7Days),Giraffe\nKasuotan Set\n(7Araw)
UI_COSTUMECOLLECTION_GRP3_SET3,Steam Punk\nCostume Set\n(7Days),Steam Punk\nKasuotan Set\n(7Araw)
UI_COSTUMECOLLECTION_PART1,Hat,Sumbrero
UI_COSTUMECOLLECTION_PART2,Suit,Terno
UI_COSTUMECOLLECTION_PART3,Gloves,Guwantes
UI_COSTUMECOLLECTION_PART4,Boots,Bota
UI_ACHIEVEMENTS_SUBMITBTN,Submit,Isumite
UI_ACHIEVEMENTS_SUBMITTIP,Submit your costumes!,Isumite ang iyong mga kasuotan!
UI_BATTLEPASS_MISSION_SAFETYALL,Attempt Safe Upgrade or Piercing,Subukan ang Ligtas na Pag-upgrade o Piercing
UI_TOOLTIP_DST_UPGRADERATE,Upgrade Rate,Rate ng Pag-upgrade
UI_ACHIEVEMENT_TITLE,Title '%s',Pamagat '%s'
UI_EXCHANGE_1,1 Exchange,1 Palitan
UI_EXCHANGE_2,2 Exchanges,2 Palitan
UI_EXCHANGE_3,3 Exchanges,3 Palitan
UI_EXCHANGE_4,4 Exchanges,4 Palitan
UI_EXCHANGE_5,5 Exchanges,5 Palitan
UI_QUEST_TRIGGERCTRL,Open %s #cffc32f07#b%d/%d#nb#nc,Buksan %s #cffc32f07#b%d/%d#nb#nc
UI_QUEST_RESCUE_CHILDRENS,Rescue Children #cffc32f07#b%d/%d#nb#nc,Iligtas ang mga bata #cffc32f07#b%d/%d#nb#nc
UI_GACHA_RESET_CONFIRM,Reset the gacha? This action cannot be undone.,Gusto mo bang i-reset ang gacha? Hindi mo mababawi ang aksyon.
UI_FITTINGROOM_REMOVE_FASHION,Remove Fashion,Alisin ang Kasuotan
UI_FITTINGROOM_TIP,Preview how items look on your character.,I-preview ang mga visual ng mga item sa iyong karakter.
UI_FITTINGROOM_NEXT_TIP,Next animation,I-preview ang susunod na animasyon.
UI_FITTINGROOM_PREV_TIP,Previous animation,I-preview ang nakaraang animasyon.
UI_FITTINGROOM_PAUSE_TIP,Play/pause the current animation,I-toggle ang kasalukuyang estado ng playback ng animasyon.
UI_PVPCONTEST_TITLE,FWC PvP Registration Board,Laharan ng Pagpaparehistro ng FWC PVP
UI_PVPCONTEST_INFO,"Will your guild be the one to win a trip to Manila? \nTake your chance by participating in the FWC PvP Contest! \nRegister your guild, choose your top %d players, and battle to the end!","Will your guild be the one to win the trip to Manila? \nTake your chance by participating in the FWC PVP Contest! \nIrehistro ang iyong guild, piliin ang iyong nangungunang %d manlalaro, at lumaban hanggang sa katapusan!"
UI_PVPCONTEST_REGISTRATIONCOST,Registration Cost:,Gastos sa Pagpaparehistro:
UI_PVPCONTEST_MINGUILDLEVEL,Min. Guild Level:,Min. Antas ng Guild:
UI_PVPCONTEST_MAXPARTICIPATINGPLAYERS,Max. Participating Players:,Pinakamataas na bilang ng mga manlalaro:
UI_PVPCONTEST_REGISTEREDGUILDS,Registered Guilds (Count: %d),Mga Nirehistrong Guild (Bilang: %d)
UI_PVPCONTEST_REGISTER,Register,Magrehistro
UI_PVPCONTEST_LINEUP,Lineup,Ayusin ang Puwesto
UI_PVPCONTEST_REMAKE_MAKEUP,Organize the lineup for FWC PvP Contest again?,Gusto mo bang ayusin muli ang puwesto para sa FWC PVP Contest?
UI_PVPCONTEST_CONFIRM_LINEUP,Confirm the line up for FWC PvP Contest? You cannot change it after.,Kumpirmahin mo ba ang puwesto para sa FWC PVP Contest? Hindi mo na ito mababago pagkatapos.
UI_PVPCONTEST_SELECT_TITLE,Set Entry List for FWC PvP Contest,Itakda ang Listahan ng Paglahok para sa FWC PVP Contest
UI_PVPCONTEST_SELECT_CONNECTED,Connected Guild Members,Mga Konektadong Miyembro ng Guild
UI_PVPCONTEST_SELECT_ENTRANT,Entrant List,Listaan ng mga kalahok
UI_PVPCONTEST_SELECT_RIGHT_TIP,Add a connected Guild Member to the entrant list.,Idagdag ang isang konektadong Miyembro ng Guild sa listahan ng mga kalahok.
UI_PVPCONTEST_SELECT_LEFT_TIP,Delete a Guild Member from the entrant list.,Tanggalin ang isang Miyembro ng Guild mula sa listahan ng mga kalahok.
UI_PVPCONTEST_SELECT_UP_TIP,Arrange the selected Guild member to the upper side.,Ayusin ang napiling Miyembro ng Guild sa itaas na bahagi.
UI_PVPCONTEST_SELECT_DOWN_TIP,Arrange the selected Guild member to the lower side.,Ayusin ang napiling Miyembro ng Guild sa ibabang bahagi.
UI_PVPCONTEST_SELECT_COMPLETE,Complete,Kompleto
UI_PVPCONTEST_SELECT_COMPLETE_TIP,Complete the entry list.,Kumpletuhin ang listahan ng paglahok.
UI_PVPCONTEST_SELECT_REMAKE,Remake,Gumawa Muli
UI_PVPCONTEST_SELECT_REMAKE_TIP,Remake the entry list.,Gumawa muli ng listahan ng paglahok.
UI_PVPCONTEST_SELECT_INFO,Register your team. You can select a maximum of %d participating players. #b#cffff0000You CANNOT change the participating members later after registering.#nc#nb,Magrehistro ng iyong koponan. Maaari kang pumili ng maximum na %d manlalaro na kalahok. #b#cffff0000Hindi mo maaaring baguhin ang mga kalahok pagkatapos ng pagpaparehistro.#nc#nb
UI_PVPCONTEST_SELECT_ENTRANT_TIP,A maximum of %d members can join the FWC PvP Contest. Choose your best players wisely.,Isang maximum na %d miyembro lamang ang maaaring sumali sa FWC PVP Contest. Piliin ang iyong pinakamahusay na mga manlalaro nang matalino.
UI_PVPCONTEST_SELECTMATCH,Select Match,Pumili ng Laban
UI_PVPCONTEST_SELECTMATCH_TOOLTIP,Select today's match schedule.,Pumili ng iskedyul ng laban para sa araw na ito.
UI_PVPCONTEST_MATCH_TITLE,Select today's match,Pumili ng laban para sa araw na ito
UI_PVPCONTEST_MATCH_INFO,"Select today's match schedules. Please note that if you're not here in time, your opponent will receive an #binstant#nb win. You can only pick #bone#nb match per day.","Pumili ng iskedyul ng laban para sa araw na ito. Pakitandaan na kung hindi ka narito sa oras, ang iyong kalaban ay makakakuha ng #binstant#nb panalo. Maaari ka lamang pumili ng #bone#nb laban bawat araw."
UI_PVPCONTEST_MATCH_SELECT,Select match,Pumili ng laban
UI_PVPCONTEST_TELEPORT,Your match will start in a few minutes. Do you want to teleport to the match arena? #b#cffff0000Declining means you won't be able to join later.#nc#nb,Ang iyong laban ay magsisimula sa loob ng ilang minuto. Gusto mo bang mag-teleport sa arena ng laban? #b#cffff0000Ang pagtanggi ay nangangahulugang hindi ka na makakasali mamaya.#nc#nb
UI_PVPCONTEST_JOINWAR_RANDOM,Random,Random
UI_PVPCONTEST_JOINWAR_TITLE,Select Entry Zone,Lokasyon ng Muling Pagkabuhay
UI_PVPCONTEST_JOINWAR_1_TIP,You have entered zone 1.,Pumasok ka sa unang lugar.
UI_PVPCONTEST_JOINWAR_2_TIP,You have entered zone 2.,Pumasok ka sa ikalawang lugar.
UI_PVPCONTEST_JOINWAR_3_TIP,You have entered zone 3.,Pumasok ka sa ikatlong lugar.
UI_PVPCONTEST_JOINWAR_4_TIP,You have entered zone 4.,Pumasok ka sa ikaapat na lugar.
UI_PVPCONTEST_JOINWAR_SELECT,Select the zone you wish to enter.,Pumili ng lugar na nais mong pasukin.
UI_PVPCONTEST_JOINWAR_MSG,"In %d seconds, you will enter zone %s.","Pagkatapos ng %d, papasok ka sa %s."
UI_PVPCONTEST_SELECTEDMATCH,Your next match will start at: %s,Ang iyong susunod na laban ay magsisimula sa: %s
UI_STARTERPASS,Starter Pass,Pasimulang Pass
UI_PETPASS,Pet Pass,Pet Pass
UI_PIERCINGPASS,Piercing Pass,Pagbutas Pass
UI_UPGRADEPASS,Upgrade Pass,Pag-upgrade Pass
UI_ELEMENT_UPGRADEPASS,Element Upgrade Pass,Pag-upgrade ng Elemento Pass
UI_PARTYPASS,Party Pass,Partido Pass
UI_COSTUMEPASS,Costume Pass,Kasuotan Pass
UI_BATTLEPASS_MISSION_PETSKILL,Use Your Pet's Grace Skill,Gamitin ang kasanayan ng pet grace
UI_BATTLEPASS_MISSION_PIERCING,"Attempt Piercing on Weapon, Shield, or Suit","Subukan ang Pagbutas ng Sandata, Kalasag o Kasuotan"
UI_BATTLEPASS_MISSION_ELEMENT_SMELT,Attempt Elemental Upgrade,Subukan ang Pag-upgrade ng Elemento
UI_BATTLEPASS_MISSION_ELEMENT_SAFETY_SMELT,Attempt Safe Elemental Upgrade,Subukan ang ligtas na pag-upgrade (Elemento)
UI_BATTLEPASS_MISSION_ELEMENT_SMELT_SUCCESS,Upgrade Gear Element to %s or Higher,Maabot ang pag-upgrade ng elemento ng kagamitan %s o higit pa
UI_BATTLEPASS_MISSION_NORMAL_SMELT,Attempt Gear or Accessory Upgrade,Subukan ang Pag-upgrade ng Kagamitan o Aksesorya
UI_BATTLEPASS_MISSION_NORMAL_SAFETY_SMELT,Attempt Safe Gear or Accessory Upgrade,Subukan ang ligtas na pag-upgrade (Normal/Aksesorya)
UI_BATTLEPASS_MISSION_NORMAL_SMELT_SUCCESS,Upgrade Gear or Accessory to %s or Higher,Pag-upgrade ng kagamitan o aksesorya %s o higit pa
UI_BATTLEPASS_MISSION_PARTYKILLMONSTER,Kill Normal Monsters in a Party,Pumatay ng Normal na Halimaw Kasama ang Partido
UI_BATTLEPASS_MISSION_PARTYKILLMONSTER2,Kill %s in a Party,Pumatay ng %s Kasama ang Partido
UI_BATTLEPASS_MISSION_PARTYCLEARDUNGEON,Clear a Dungeon in a Party,Linisin ang dungeon bilang isang partido
UI_BATTLEPASS_MISSION_PARTYCLEARDUNGEON2,Clear Dungeon %s in a Party,Linisin ang Dungeon %s bilang isang partido
UI_BATTLEPASS_MISSION_PARTYPOINT,Obtain Party Points,Kumuha ng Party Skill points
UI_BATTLEPASS_MISSION_COSTUMETRANSMUTATION,Add a Fashion Item to the Wardrobe,Ilagay ang kasuotan sa wardrobe
UI_BATTLEPASS_MISSION_GETCOSTUME,Obtain a Fashion Item,Kumuha ng mga kasuotan
UI_BATTLEPASS_SAFETYSMELT_ELECARD,(Elemental),(Pang-elemento)
UI_BATTLEPASS_SAFETYSMELT_POWERDICE,(Normal/Accessory),(Normal/Accessory)
UI_BATTLEPASS_MISSION_LEVELUP,Level Up,Pag-level Up
UI_BATTLEPASS_MISSION_LEVELUP2,Reach Level %s,Maabot ang Antas %s
UI_BATTLEPASS_MISSION_JOBCHANGE_EXPERT,Complete the 1st Job Change,Gawin ang 1st Job Change
UI_BATTLEPASS_MISSION_JOBCHANGE_PROFESSIONAL,Complete the 2nd Job Change,Gawin ang 2nd Job Change
UI_BATTLEPASS_MISSION_SKILLMASTER,Increase a Skill to Max Level,Pataasin ang Kasanayan sa Kanyang Pinakamataas na Antas
UI_BATTLEPASS_MISSION_KILLCATCHER,Hunt a Catcher,Humili ng Halimaw na Catcher
UI_BATTLEPASS_MISSION_CRAFTPETCANDY,Craft Pet Candy,Mag-craft ng Pet Candy
UI_BATTLEPASS_MISSION_CRAFTPETCANDY2,Craft Pet Candy (%s),Mag-craft ng Pet Candy (%s)
UI_BATTLEPASS_MISSION_JOINGUILD,Join a Guild,Sumali sa isang Guild
UI_BATTLEPASS_MISSION_JOINPARTY,Join a Party,Sumali sa isang Partido
UI_BATTLEPASS_MISSION_GETPKCHIP,Obtain PK Chips,Kumuha ng PK Chips
UI_BATTLEPASS_MISSION_FLYING,Fly %s km,Maglakbay ng %s km gamit ang Flying Item
UI_BATTLEPASS_MISSION_KILLFLYMONSTER,Defeat Aerial Monsters,Talo ang mga Aerial Monsters
UI_BATTLEPASS_MISSION_ACTIVEBEGINNERBUFF,Ask the Buff Pang for Buffs,Tanggapin ang mga Buff mula sa Buff Pang
UI_BATTLEPASS_MISSION_USECOMBOSKILL,Perform %s or More Combos Using the Action Slot,Gumawa ng %s o Higit pang Combos Gamit ang action slot
UI_BATTLEPASS_MISSION_ACTIVEEQUIPSET,Wear a Set With a Set Effect,Magkaroon ng aktibong set effect
UI_BATTLEPASS_MISSION_KALGAS_ASSAULT,Finish a Kalgas Assault Match,Tapusin ang Kalgas Assault
UI_BATTLEPASS_INFO2,%s ends at: #b%s#nb (Server Time)\nWeekly points limit: #b%d / %d#nb\n#iPoints earned from Season missions are not counted toward the weekly limit.#ni,Katapusan ng %s season: #b%s#nb (Oras ng Server)\nLimitadong puntos para sa linggong ito: #b%d / %d#nb\n#iAng mga puntos na nakuha sa pamamagitan ng mga misyon sa Season ay hindi kasama sa lingguhang limitasyon.#ni
UI_BATTLEPASS_INFO3,%s ends at: #b%s#nb (Server Time)\n#iSome rewards are enhanced after reaching level %d.#ni,Katapusan ng %s season: #b%s#nb (Oras ng Server)\n#ni\n#iAng ilang mga gantimpala ay pinahusay pagkatapos maabot ang antas %d#ni
UI_BATTLEPASS_INFO4,%s ends at: #b%s#nb (Server Time),Katapusan ng %s season: #b%s#nb (Oras ng Server)\n#ni
UI_BATTLEPASS_INFO5,The Starter Pass does not expire and is available to all players who purchase it.,Walang petsa ng pag-expire para sa Starter Pass at lahat ng manlalaro ay maaaring gamitin ito.
UI_QUEST_STARTABLE,Startable,Maaaring Simulan
UI_SUMMERPASS2023,Summer Pass,Tag-init Pass
UI_APP_SWITCHEQUIP_TIP,View and manage your equipment switches.,Ipinapakita ang Switch Equip Menu.
UI_APP_SWITCHEQUIP_DELETE,Delete,Burahin
UI_APP_SWITCHEQUIP_SAVE,Save,I-save
UI_APP_SWITCHEQUIP_COPY,Copy Current Equipment,Kopyahin ang Kagamitan
UI_APP_SWITCHEQUIP_USE,Use,Gamitin
UI_APP_SWITCHEQUIP_TITLE,Name ,Pangalan 
UI_APP_SWITCHEQUIP_SWITCHLIST,Presets,Mga preset
UI_APP_SWITCHEQUIP_ERROR_NAME,You must enter a preset name!,Kailangan mong magtakda ng pangalan ng preset!
UI_APP_SWITCHEQUIP_ERROR_NAMEFORMAT,The preset name you entered is invalid!,Ang pangalan na itinakda mo para sa preset ay mali!
UI_APP_SWITCHEQUIP_NEWSWITCH,Create new,Lumikha ng bago
UI_APP_SWITCHEQUIP_SHORTCUT,Taskbar shortcut (drag and drop),Gumawa ng shortcut
UI_APP_SWITCHEQUIP_PRESETNAME,Preset Name,Pangalan ng Preset
UI_APP_SWITCHEQUIP_DELETE_TEXT,Are you sure you want to delete the %s preset?,Sigurado ka bang gusto mong burahin ang preset %s?
UI_APP_SWITCHEQUIP_DELETE_SELECT,You need to select a preset.,Kailangan mong pumili ng preset.
UI_BATTLEPASS_MISSION_UNSAFETYALL,Attempt Upgrade or Piercing,Subukan ang Upgrade o Piercing
UI_LEVEL_REQUIRED,Available after level %d.,Magagamit pagkatapos maabot ang antas %d.
UI_QUEST_KILLSTEP_RWD,%d Monsters defeated: %s,%d Tinalong Monsters: %s
UI_QUEST_REWARDSTEP_ITEM,%s(%d),%s(%d)
UI_QUEST_KILLSTEP_COND,Defeat monsters (%d/%d),Tinalong Monsters (%d/%d)
UI_PVPCONTEST_TELEPORT_AUTOCLOSE,You have %d seconds to join.,Mayroon kang %d segundo para makasali.
UI_PVPCONTEST_RANKING_DAILY,Today's Matches,Mga Laban Ngayon
UI_PVPCONTEST_RANKING_PRELIMINARY,Preliminary,Paunang
UI_PVPCONTEST_RANKING_BACKUP,Back-up,Reserba
UI_PVPCONTEST_RANKING_FINALS,Finals,Finals
UI_PVPCONTEST_RANKING_DESC,"This contains all the ranking data for the current FWC PvP Contest.\nIf only one guild has showed up in the preliminary's ranking, then that means it had no opponent!\n#b#uClick on a guild to see the participating players stats.#nu#nb",Naglalaman ito ng lahat ng datos ng ranggo para sa kasalukuyang FWC PVP Contest. Kung isang guild lamang ang lumabas sa paunang ranggo - ibig sabihin ay wala itong kalaban! #b#i-click ang isang guild upang makita ang mga stats ng mga kalahok na manlalaro.#nu#nb
UI_PVPCONTEST_RANKING_TITLE,FWC PvP Contest Ranking,Pangkat ng Paligsahan sa PvP ng FWC
UI_PVPCONTEST_RANKING_RANKING,Ranking,Pagraranggo
UI_PVPCONTEST_RANKING_RANK,Rank,Ranggo
UI_PVPCONTEST_RANKING_GUILDNAME,Guild Name,Pangalan ng Guild
UI_PVPCONTEST_RANKING_POINTS_TOOLTIP,Points,Puntos
UI_PVPCONTEST_RANKING_KILLS_TOOLTIP,Kills,Pinatay
UI_PVPCONTEST_RANKING_DEATHS_TOOLTIP,Deaths,Kamatayan
UI_APP_INFO_PANG_HIDE,You can summon Info-Pang again via Menu > Helper > Info-Pang.,Maaari mong ipatawag muli si Info-Pang sa pamamagitan ng pagpunta sa Menu > Helper > Info-Pang.
UI_APP_INFO_PANG_LIST,You can view this information again if you click Info-Pang > Right Click > Check the List.,Maaari mong muling tingnan ang impormasyong ito kung i-click mo ang Info-Pang > Right Click > Check the List.
UI_PVPCONTEST_MATCHLIST_INFO,Here you can select a match and spectate it. #bNote: you will be invisible for participating players and will only be able to communicate with others spectators.#nb,Dito maaari kang pumili ng laban at panoorin ito. #bTandaan: hindi ka makikita ng mga kalahok na manlalaro at makikipag-usap ka lamang sa ibang mga manonood.#nb
UI_PVPCONTEST_SPECTATE_INFO,Do you want to spectate that match? You will get teleported in the match arena.,Gusto mo bang panoorin ang laban na iyon? Ikaw ay ililipat sa arena ng laban.
UI_SERVERTRANSFER_TITLE,Server Transfer,Paglilipat ng Server
UI_SERVERTRANSFER_MSG,Select server:,Pumili ng server:
UI_SERVERTRANSFER_BASE_DESC,Select the server you want to transfer your character to. Please check our website for the exact transfer rules.,Pumili kung aling server ang gusto mong paglilipatan ng iyong karakter. Mangyaring tingnan ang website para sa eksaktong mga patakaran sa paglilipat.
UI_SERVERTRANSFER_DESC,Note that transfer requests are done periodically so the transfer is not immediate after using the scroll.,Tandaan na ang mga kahilingan sa paglilipat ay ginagawa nang pana-panahon kaya ang paglilipat ay hindi agad-agad pagkatapos gamitin ang scroll.
UI_SERVERTRANSFER_FWC_TITLE,FWC Server Transfer,Paglilipat ng Server ng FWC
UI_SERVERTRANSFER_FWC_DESC,"Select the server you want to transfer your character to. The transfer will take place after the FWC server closes, and you can still play on your character until then. If you're not sure where you want to transfer, you can close this window and choose the next time you log in. Once you confirm your server, you can't change your choice.",Magaganap ang paglilipat pagkatapos ng pagtatapos ng panahon ng FWC at maaari ka pa ring mag-login sa iyong karakter habang naghihintay. Kung hindi ka sigurado - maaari mong isara ang bintanang ito at piliin sa susunod na pag-login. Hindi mo na mababago ang iyong napili pagkatapos mong kumpirmahin.
UI_PVPCONTEST_SPECTATE_CAMERAMODE_1,Free Camera,Libreng Kamera
UI_PVPCONTEST_SPECTATE_CAMERAMODE_2,Normal Camera,Karaniwang Kamera
UI_PVPCONTEST_SPECTATE_LEAVE,Leave spectating,Umalis sa panonood
UI_PVPCONTEST_SPECTATE_TITLE,Spectating Settings,Mga Setting ng Panonood
UI_FULLSCREEN_ERROR,Fullscreen is not available. If you use Safari press Share > Add to Home Screen and launch the game from your App List.,Hindi magagamit ang buong-screen. Kung gagamit ka ng Safari - pindutin ang Ibahagi > Idagdag sa Home Screen at ilunsad ang laro mula sa iyong listahan ng mga app.
UI_PVPCONTEST_RANKING_FINALISTS,Finalists,Mga Finalista
UI_SERVERTRANSFER_CONFIRM,Are you sure you want to transfer your character to %s? You cannot change your choice after confirming.,Sigurado ka bang gusto mong ilipat ang iyong karakter sa %s? Hindi mo na mababago ang iyong pagpili pagkatapos mong kumpirmahin.
UI_RPS_INFO,RPS Game\nYou can use the Global Limited Gacha only if you win.,RPS Game\nMagagawa mo lang ang Global Limited Gacha kung mananalo ka.
UI_GACHA_DESC_GLOBAL_DAILY,"When opening the Random Gacha, you will receive one of the items listed below.\nThe prize pool is shared among all players on the server and each item has a limited quantity.\nThe pool resets at 00:00 server time.",Kapag gumawa ka ng Random Gacha - maaari kang makatanggap ng isa sa mga item na nakalista sa ibaba.   Ang Random Gacha ay global para sa lahat ng manlalaro sa server - kaya pakisikapang makuha ang limitadong bilang ng mga premyo.   Ang limitasyon sa dami ay i-reset tuwing 00:00 ng oras ng server.
UI_RPS_REWARD_TITLE,Result,Resulta
UI_RPS_REWARD_TEXT,Would you like to accept the item?,Nais mo bang tanggapin ang bagay?
UI_RPS_REWARD_ACCEPT,Accept,Tangapin
UI_RPS_REWARD_DECLINE,Decline,Tanggihan
UI_RPS_TITLE,Rock Paper Scissors,Bato Papel Gunting
UI_RPS_VS,VS,VS
UI_RPS_DEFEAT,You Lose!,Talo Ka!
UI_RPS_PAPER,Paper,Papel
UI_RPS_ROCK,Rock,Bato
UI_RPS_SCISSORS,Scissors,Gunting
UI_RPS_WIN_TITLE,You Win!,Panalo Ka!
UI_GACHA_ACCEPT,Accept,Tangapin
UI_GACHA_DECLINE,Decline,Tanggihan
UI_MSGBOX_PASTE,Paste,Idikit
UI_MSGBOX_CUT,Cut,Gupitin
UI_GUILDBUFF_LEVEL,Activated Buff Level,Niveles ng Aktibong Buff
UI_GUILDBUFF_NEXTLEVEL,Next Level %s / %s,Next Level %s / %s
UI_GUILDBUFF_DONATE,Donation,Donasyon
UI_GUILDBUFF_TAB_LIST,Buff Information,Impormasyon ng Buff
UI_GUILDBUFF_TAB_TOKENS,Token Donation,Donasyon ng Token
UI_TOOLTIP_DST_DROP_EXP,Monster EXP and Drop,Exp at Drop ng Halimaw
UI_GUILD_TAB_BUFFS,Guild Buff,Guild Buff
UI_TOOLTIP_DST_SPEED_ALL,Attack & Casting Speed,Bilis ng Atake at Kasting
UI_GUILDBUFF_MEMBER,Member,Myembro
UI_GUILDBUFF_NONE,There is no donation yet. ,Wala pang donasyon.
UI_TOOLTIP_BUYREQLV,Purchase requirement is level %d or higher,Kinakailangan ang antas %d o mas mataas pa para makabili
UI_COSTUME_BOX_ITEM,Costume Box,Kahon ng Kasuotan
UI_COSTUME_BOX_MATERIAL,Repair Hammer,Pang-ayos na Martilyo
UI_COSTUME_BOX_UPGRADE_PROB,Success: #b%s#nb,Tagumpay: #b%s#nb
UI_COSTUME_BOX_DECREASED,The Costume Box Upgrade Level has decreased,Nabawasan ang Antas ng Pag-upgrade ng Kahon ng Kasuotan
UI_MATERIAL_COUNT,%s x%d,%s x%d
UI_PURCHASE_LIMIT,Purchase Limit: %d / %d,Limitasyon sa Pagbili: %d / %d
UI_FITTINGROOM_BG,Background,Kaligiran
UI_OPTION_PRECISECURSOR,Pixel-Perfect Cursor Selection,Perpektong Seleksyon ng Cursor sa Pixel
UI_WEBVIEW_OPEN,Please open your web browser to continue.,Mangyaring buksan ang iyong web browser upang magpatuloy.
UI_BATTLEPASS_JAN,January %d Pass,Enero %d Pass
UI_BATTLEPASS_FEB,February %d Pass,Pebrero %d Pass
UI_BATTLEPASS_MAR,March %d Pass,Marso %d Pass
UI_BATTLEPASS_APR,April %d Pass,Abril %d Pass
UI_BATTLEPASS_MAY,May %d Pass,Mayo %d Pass
UI_BATTLEPASS_JUN,June %d Pass,Hunyo %d Pass
UI_BATTLEPASS_JUL,July %d Pass,Hulyo %d Pass
UI_BATTLEPASS_AUG,August %d Pass,Agosto %d Pass
UI_BATTLEPASS_SEP,September %d Pass,Setyembre %d Pass
UI_BATTLEPASS_OCT,October %d Pass,Oktubre %d Pass
UI_BATTLEPASS_NOV,November %d Pass,Nobyembre %d Pass
UI_BATTLEPASS_DEC,December %d Pass,Disyembre %d Pass
UI_BATTLEPASS_MISSION_CONSECUTIVE_LOGIN,Log In for %s Consecutive Days,Log In for %s Consecutive Days
UI_BATTLEPASS_INFO6,%s ends at: #b%s#nb (UTC Time)\nWeekly points limit: #b%d / %d#nb\n#iPoints earned from Season missions are not counted toward the weekly limit.#ni\n#iSome rewards are enhanced after reaching level %d.#ni,Katapusan ng %s na panahon: #b%s#nb (UTC Time)\nLimit ng puntos para sa linggong ito: #b%d / %d#nb\n#iAng mga puntos na nakuha mula sa mga misyon ng panahon ay hindi kasama sa lingguhang limitasyon.#ni\n#iAng ilang gantimpala ay pinahusay pagkatapos maabot ang antas na %d#ni
UI_BATTLEPASS_INFO7,%s ends at: #b%s#nb (UTC Time)\nWeekly points limit: #b%d / %d#nb\n#iPoints earned from Season missions are not counted toward the weekly limit.#ni,Katapusan ng %s na panahon: #b%s#nb (UTC Time)\nLimit ng puntos para sa linggong ito: #b%d / %d#nb\n#iAng mga puntos na nakuha mula sa mga misyon ng panahon ay hindi kasama sa lingguhang limitasyon.#ni
UI_BATTLEPASS_INFO8,%s ends at: #b%s#nb (UTC Time)\n#iSome rewards are enhanced after reaching level %d.#ni,Katapusan ng %s na panahon: #b%s#nb (UTC Time)\n#ni\n#iAng ilang gantimpala ay pinahusay pagkatapos maabot ang antas na %d#ni
UI_BATTLEPASS_INFO9,%s ends at: #b%s#nb (UTC Time),Katapusan ng %s na panahon: #b%s#nb (UTC Time)\n#ni
UI_REMOTE_SHOP_TITLE,Remote Shop,Malayuang Tindahan
UI_HALLOWEENPASS,Halloween Pass,Halloween Pass
UI_PURCHASE_BANK_EXTRA_BAG,Purchase Extra Bag,Magdagdag ng Slot
UI_SEARCH_BANK_EXTRA_BAG,Bank Extra Bag,Karagdagang Bag ng Bangko
UI_EXTRA_BAG_FMT,Bank Extra Bag Time Remaining: %s,Magdagdag ng Slot %s
UI_RAINBOWRACE_ITEMS,Rainbow Items,Mga Item ng Rainbow
UI_RAINBOWRACE_ITEMS_INFO,Fly through items throughout the race to use them against others!,Lumipad sa mga item sa buong karera upang magamit laban sa iba!
UI_RAINBOWRACE_POINTS,Rank %d / %d (%d points),Ranggo %d / %d (%d puntos)
UI_RAINBOWRACE_FARWARNING,You've received a speed penalty for leaving the track - return now or you'll be disqualified!,"Bumagal ang bilis, lumipad malapit sa karerahan para hindi ma-disqualify!"
UI_RAINBOWRACE_SPEEDMULTI,Current speed multiplier: %d,Kasalukuyang multiplier ng bilis: %d
UI_RAINBOWRACE_APP_TITLE,Rainbow Race Application,Aplikasyon ng Rainbow Race
UI_RAINBOWRACE_APP_CONFIRM,Registering costs %lld Penya. Continue?,Ibabawas nito ang %lld penya. Nais mo bang magpatuloy?
UI_RAINBOWRACE_APP_CURRENT,Registered Applicants: %d,Kasalukuyang mga Aplikante: %d
UI_RAINBOWRACE_APP_FEE,Application Fee: %lld Penya,Bayad sa Aplikasyon: %lld
UI_RAINBOWRACE_APP_TIP,Register for the Rainbow Race,Mag-apply para sa Rainbow Race.
UI_RAINBOWRACE_RANKING_TIP,View the rankings of the previous race.,Tingnan ang ranggo ng nakaraang karera.
UI_RAINBOWRACE_APP_DISABLE_TIP,Registration is not currently open.,Hindi pa panahon ng aplikasyon.
UI_RAINBOWRACE_APP_TIMELEFT,Next Race: ,Susunod na Karera: 
UI_CREATEULTIMATEWEAPON_TITLE,Create Ultimate Weapon,Lumikha ng ultimate weapon
