Key,English,Filipino
NPC_000778,We offer quests put out by the citizens of Saint City. These quests are for anyone who is level 27 or higher.,Nag-aalok kami ng quests mula sa mga mamamayan ng Saint City. Ang mga quest na ito ay para sa level 27 pataas.
NPC_000779,Welcome! My name is Lancomi and I am the head of the quest center in Saint City. We collect quests from the citizens and then list them here for you.,Maligayang pagdating! Ako si Lancomi at ako ang head ng quest center sa Saint City. Kinokolekta namin ang quests mula sa mga mamamayan at inililista dito para sa inyo.
NPC_000780,My name is Leann Hentte and I am a guide here in Saint City.,Ako si Leann Hentte at guide ako dito sa Saint City.
NPC_000781,My name is Saint Pang. I am the second child of the Pang family. We have been managing the Lodelight for generations.,"Ako si Saint Pang, pangalawang anak ng Pang family. Matagal na kaming nagma-manage ng Lodelight."
NPC_000782,Honor the will of Rhisis! Show the anger of Rhisis! Be the curse of Rhisis!,Parangalan ang kalooban ni Rhisis! Ipakita ang galit ni Rhisis! Maging sumpa ni Rhisis!
NPC_000783,Being a Magician requires strong spirit. You cannot be a real Magician if you do not train your spirit well.,Ang pagiging Magician ay nangangailangan ng matatag na espiritu. Hindi ka magiging tunay na Magician kung hindi mo hinubog nang mabuti ang espiritu mo.
NPC_000784,I am Sergeant Lopaze Jenip of the Madrigal Job Training Center I will help you to become the best Magician.,Ako si Sergeant Lopaze Jenip ng Madrigal Job Training Center. Tutulungan kitang maging pinakamahusay na Magician.
NPC_000785,Strong spirit! This is the symbol of the Magician. Please do not forget that.,Matatag na espiritu! Ito ang simbolo ng Magician. Huwag kalimutan yan.
NPC_000786,"Do you want to use great and powerful magic? Then you should visit me, Martin!",Gusto mo bang gumamit ng dakila at makapangyarihang salamangka? Puntahan mo ako—Martin!
NPC_000787,"Here, there are lots of things to ask you Ha ha ha",Marami kang pwedeng itanong dito Ha ha ha
NPC_000788,"I heard that Mule got into trouble In terms of magic skill, Mule was much better than me. What a pity, I think Marche is having a hard time because of the incident.","Narinig ko na si Mule ay nagkaproblema. Sa larangan ng magic skill, mas magaling si Mule kaysa sa akin. Sayang—nahihirapan si Marche dahil d'yan."
NPC_000789,My name is Martin Scornsiege and I run the Magic Shop in Saint City I am also the chairman of the Society for the Study of Magic Ha ha ha,Ako si Martin Scornsiege at ako ang nagpapatakbo ng Magic Shop sa Saint City. Ako rin ang chairman ng Society for the Study of Magic Ha ha ha
NPC_000790,Good bye I hope your path will be lit by magical power.,Paalam—sana maliwanag ang landas ng iyong magic.
NPC_000791,"Oh, cool! Wow! I really want to have one!","Wow, ang astig! Gusto ko nang magkaroon ng isa!"
NPC_000792,"Hehehe I like special things that nobody else has and pretty girls, too! Hehehe","Hehehe, gusto ko ng espesyal na bagay na wala sa iba—at magagandang babae din! Hehehe"
NPC_000793,"Hey, there! I am Mayun Song People are always saying I am impolite but this is just my style, man! Whatever..","Hoy, ako si Mayun Song. Sinasabi ng iba na bastos ako pero gano'n talaga ang style ko! See ya!"
NPC_000794,See ya!,Kita-kita nalang!
NPC_000795,Welcome to the Saint City Station! We provide detailed and safe flying services!,Maligayang pagdating sa Saint City Station! Nagbibigay kami ng detalyado at ligtas na flying services!
NPC_000796,"Our blood will soak the ground, and our shouts will echo across the skies. Then everything shall fall to their will.","Dadalhin ng dugo namin ang lupa, at aalingawngaw ang sigaw namin sa kalangitan. Pagbagsak ng lahat sa kanilang kagustuhan."
NPC_000797,"My name is Parine Hoavent and I am the scion of Lillip. At the moment, I am learning how to manage the Station from Tina.","Ako si Parine Hoavent, supling ni Lillip. Sa ngayon, nag-aaral ako mag-manage ng Station mula kay Tina."
NPC_000798,We offer special services for our customers here at Saint City Station!,Nag-aalok kami ng espesyal na serbisyo para sa aming mga customer dito sa Saint City Station!
NPC_000799,It is strange. It is weird. Hmm,Kakaiba. Nakakatuwa. Hmm
NPC_000800,"Oh! I was thinking so deeply that I did not know you were there. Yes, it is nice to meet you.","Ah! Nag-iisip ako ng malalim kaya di ko napansin na nandiyan ka. Oo, ikinagagalak kitang makilala."
NPC_000801,My name is Porgo Berldent and I am the mayor of the Society for Studying Disappearances in Saint City Ha ha ha,Ako si Porgo Berldent at ako ang mayor ng Society for Studying Disappearances sa Saint City Ha ha ha
NPC_000802,Would you work for our society? It is okay if you do not want to.,Gusto mo bang magtrabaho para sa society namin? Okay lang kung ayaw mo.
NPC_000803,Hello! Hehehe,Hello! Hehehe
NPC_000804,There are so many rare and precious things in the world I will never die until I collect all of them. Never!,Napakarami ng rare at precious na bagay sa mundo—hindi ako mamamatay hangga't hindi ko nakokolekta lahat. Never!
NPC_000805,I am collecting everything rare and precious in the world. Some people call me the Strange Collector.,Kinokolekta ko ang lahat ng rare at precious sa mundo. Tinawag akong Strange Collector.
NPC_000806,Good bye! Please find me if you have anything rare and precious!,Paalam! Hanapin mo ako kung may rare at precious kang dala!
NPC_000807,"Oh! Please be careful, this is a very important one! It is an ancient document!!",Oh! Mag-ingat—ito ay mahalaga! Isa itong ancient document!!
NPC_000808,"The ancient documents should be treated very carefully, because they are very old and fragile.",Dapat dahan-dahan sa ancient documents dahil napakatanda at marupok na ito.
NPC_000809,My name is Rovanett Ganelis I am in charge of keeping the ancient documents here at the public library in Saint City.,Ako si Rovanett Ganelis at ako ang in-charge sa pag-iingat ng ancient documents sa public library ng Saint City.
NPC_000810,Please visit again whenever you need to see any of the documents.,Bumisita ka ulit kung kailangan mong tingnan ang mga dokumento.
NPC_000811,"Everyone in Saint City, are you happy? I am doing the best I can.","Lahat sa Saint City, masaya ba kayo? Ginagawa ko ang makakaya ko."
NPC_000812,I am making a tour to hear the opinions of people in Saint City. May I help you?,Naglilibot ako para marinig ang opinyon ng mga tao sa Saint City. Maaari ba kitang tulungan?
NPC_000813,I am the mayor of Saint City. I am in charge of pretty much everything here.,Ako ang mayor ng Saint City. Halos lahat sa lungsod ay nasa ilalim ng aking pamamahala.
NPC_000814,For Saint City!,Para sa Saint City!
NPC_000815,All the information you need about flying is here at the Station.,Lahat ng impormasyon tungkol sa paglipad ay nasa Station.
NPC_000816,I would like to ask you to do something for me.,May hiling ako sa'yo.
NPC_000817,"Bill and I love each other very much, but my mother is not getting along with him. So we are seeing each other secretly.","Mahal na namin ni Bill ang isa't isa, pero hindi magkasundo ang nanay ko sa kanya. Kaya lihim lang kami."
NPC_000818,My name is Tina Sharafobhan and I manage the Station in Saint City. The woman who runs the Food Shop is my mother.,Ako si Tina Sharafobhan at ako ang nagma-manage ng Station sa Saint City. Ang babae sa Food Shop ang nanay ko.
NPC_000819,I hope you enjoy your flying!,Sana mag-enjoy ka sa paglipad!
NPC_000820,"You know, they say acting is 'reacting'. Not sure why I need to dig a hole, though.","Sabi nila ang pag-arte ay 'reacting'. Hindi ko maintindihan bakit kailangan kong hukayin ang butas, though."
NPC_000821,My hands are covered with blisters! Anyone have any gloves?,Punuin ng blisters ang mga kamay ko! May gloves ba diyan?
NPC_000822,Who ever thought that trying to dig through solid stone was a good idea should be shot.,Sino'ng nag-isip na maghukay sa solidong bato? Dapat barilin na 'yan.
NPC_000823,"We're rehearsing for our play, 'Romao and Juliat'. What do you think about my acting? Do you like it?","Nagrerehearse kami ng play namin, 'Romao and Juliat'. Ano sa tingin mo ang acting ko? Gusto mo ba?"
NPC_000824,"Greetings, theatre patron! We are all members of the Pepoview Troupe! We are renowned throughout Madrigal for our brilliant performances. I'm sorry to cut this short, but I must get back to rehearsal. Bye! ","Greetings, theatre patron! Kami ang Pepoview Troupe—kilala sa buong Madrigal sa aming brilliant performances. Pasensya na, kailangan na akong mag-practice. Bye!"
NPC_000825,On with the show!,On with the show!
NPC_000826,"Oh, Juliat. You are as beautiful as a wet dog.","Oh, Juliat. Ang ganda mo kahit basang aso."
NPC_000827,"Juliat, I beg you, close your window. You're scaring the children!","Juliat, patahimikin mo na ang bintana. Natatakot ang mga bata!"
NPC_000828,"Juliat, there's someone else. I'm leaving you for your brother!","Juliat, may iba na. Iiwan kita para sa kapatid mo!"
NPC_000829,"Our love is like a splinter. Unwanted, sharp, and painful!","Ang pag-ibig natin parang splinter. Di gusto, matalim, at masakit!"
NPC_000830,"We're rehearsing for our play, 'Romao and Juliat'. What do you think about my acting? Do you like it?",Nagrerehearse kami ng 'Romao and Juliat'. Ano sa tingin mo ang acting ko?
NPC_000831,"Oh, happy dagger! Goodbye Romao!","Oh, happy dagger! Paalam Romao!"
NPC_000832,"My window will be open for you, forever.",Bubuksan ko lagi ang bintana ko para sa'yo.
NPC_000833,"Romao, I will always love you. Please come back! What about our buffs?!","Romao, palagi kitang mamahalin. Bumalik ka! Ano na ang mga buffs natin?!"
NPC_000834,Have at thee! Ha!,Have at thee! Ha!
NPC_000835,"Our feud runs deep, Romao! You cannot have my sister!","Malalim ang alitan namin, Romao! Hindi mo makuha ang kapatid ko!"
NPC_000836,"Parting is such sweet... Erhm, line please?","Ang parting ay napakatamis... Erhm, linya please?"
NPC_000837,"Juliat, he doesn't want you anymore. On the bright side, you get to live!","Juliat, hindi ka na niya gusto. Pero sa magandang bahagi, buhay ka pa!"
NPC_000838,"I really need to finish these accounting numbers for the troupe. Man, I sure do hate math.","Kailangan kong tapusin ang accounting numbers ng troupe. Nako, ayokong mag-math."
NPC_000839,"Oh, Iblis above! We have so much to do before our next performance. Will we be ready?",Iblis sa itaas! Ang dami pa naming dapat gawin bago ang next performance. Handa ba tayo?
NPC_000840,Where's my daughter? Has anyone seen her?,Nasaan ang anak ko? May nakakita ba?
NPC_000841,Pepoview! Pepoview! I love the cheer of the crowd after a good performance.,Pepoview! Pepoview! Gustong-gusto ko ang sigaw ng crowd pagkatapos ng magandang palabas.
NPC_000842,Would you do me a favor?,Pwede mo ba akong pakiusapan ng pabor?
NPC_000843,The whole world has been plunged into confusion and the only thing we can hear is groaning.,Ang buong mundo ay nalulunod sa kalituhan at ang tanging maririnig lang natin ay mga daing.
NPC_000844,Are you ready to carry this burden for your whole life? Do you have the confidence to be a Magician?,Handa ka bang pasanin 'to buong buhay mo? May kumpiyansa ka bang maging Magician?
NPC_000845,It depends on you whatever you choose. But there will be less of a struggle if you listen to your feelings.,Depende sa'yo ang pipiliin mo. Pero mas madali ang laban kung susundin mo ang nararamdaman mo.
NPC_000846,I am Major Wingyei Spero of the Madrigal Job Training Center. You are in the right place if you want to feel the strong magic power of a Magician.,Ako si Major Wingyei Spero ng Madrigal Job Training Center. Nandito ka sa tamang lugar kung gusto mong maramdaman ang malakas na magic power ng isang Magician.
NPC_000847,Believe in your own will!,Maniwala sa sariling kalooban!
NPC_000848,"Do you want to use splendid magic? Then you should visit the Magic Shop that I, Haven, own!",Gusto mo bang gumamit ng kamangha-manghang magic? Puntahan mo ang Magic Shop ko—Haven!
NPC_000849,"Whatever you choose, you should follow through.","Anuman ang piliin mo, dapat mong ituloy."
NPC_000850,"To be honest I like Achaben. But I am not sure if he will accept me, because I am older than him.","Sa totoo lang, gusto ko si Achaben. Pero hindi ako sigurado kung matatanggap niya ako dahil mas matanda ako sa kanya."
NPC_000851,My name is Haven Bgeoner. I run the Magic Shop here in Darken.,Ako si Haven Bgeoner. Ako ang nagpapatakbo ng Magic Shop dito sa Darken.
NPC_000852,Take care,Mag-ingat ka.
NPC_000853,Here are various goods crafted by nomads! Come to the General Shop!,Narito ang iba-ibang produkto mula sa mga nomad! Puntahan ang General Shop!
NPC_000854,What will you do for me?,Ano'ng gagawin mo para sa akin?
NPC_000855,"We are just nomad merchants, but we, the Khan Union, are well known for our various products in Madrigal.","Kami ay simpleng nomad merchants, pero kilala ang Khan Union sa iba't ibang produkto namin sa Madrigal."
NPC_000856,My name is Tandy Khan and I am selling various goods.,Ako si Tandy Khan at nagbebenta ako ng iba't ibang goods.
NPC_000857,Enjoy your flight!,Enjoy your flight!
NPC_000858,I will do my best for the happiness of the people in Darkon! Please trust me.,Gagawin ko ang makakaya para sa kaligayahan ng mga tao sa Darkon! Pakititi ng tiwala.
NPC_000859,What can you do for me?,Ano'ng maitutulong mo sa akin?
NPC_000860,I am making the rounds in order to hear the opinions of people in Darken. May I help you?,Nag-iikot ako para marinig ang opinyon ng mga tao sa Darken. Paano kita matutulungan?
NPC_000861,I am the Mayor of Darken City.,Ako ang Mayor ng Darken City.
NPC_000862,For Darken!,Para sa Darken!
NPC_000863,"Hmm It seems that you are not the party leader, or you have less than 3 party members. Also, it may not have been more than 2 days since you left your old guild.","Hmm Mukhang hindi ka party leader, o wala kang 3 party members. Baka hindi rin lumipas ang 2 araw mula nang iniwan mo ang luma mong guild."
NPC_000864,"Are you ready to create your new guild? If you are not, please go I am very busy right now.","Handa ka na bang lumikha ng bagong guild? Kung hindi, umalis ka na—abala ako ngayon."
NPC_CREATEGUILD,Create Guild,Lumikha ng Guild
NPC_KEEPGOING,Keep Going,Keep Going
NPC_000868,Leave my sight if you lack the necessary skills to succeed!,Lumayas ka kung wala kang sapat na kakayahan para magtagumpay!
NPC_000869,"Speak with the Mayor of Saint City and complete the tasks he gives you. Then, collect the Rubies of Joy, Anger, and Sorrow. \n#bRequirement:\n - Must be the leader of a party and all party members must be between level 70 and 75.","Kausapin ang Mayor ng Saint City at kumpletuhin ang mga tasks niya. Pagkatapos, kolektahin ang Rubies of Joy, Anger, at Sorrow. \n#bRequirement:\n - Dapat party leader ka at lahat ng party members ay nasa level 70 hanggang 75."
NPC_000870,"You can't do this by yourself, you fool! Come back when you find some friends","Hinahanap mo ng tulong—hindi mo magagawa ito mag-isa, gago! Balik kapag may mga kaibigan ka na."
NPC_000871,You will need to wait before you can challenge Iblis Leanes again.,Kailangan mong maghintay bago mo muling hamunin si Iblis Leanes.
NPC_000873,"I cannot help you until you bring me the Rubies of Joy, Anger and Sorrow.","Hindi kita matutulungan hangga't hindi mo dala ang Rubies of Joy, Anger and Sorrow."
NPC_000874,"If you bring me the rubies of Joy, Anger and Sorrow, I will allow you access to a secret tomb containing the creature Iblis Leanes.","Kung dalhin mo sa akin ang rubies ng Joy, Anger at Sorrow, papayagan kitang pumasok sa isang secret tomb kung saan naroroon ang nilalang na si Iblis Leanes."
NPC_000875,"Are you too afraid to confront Iblis Leanes? Very well, as you wish.","Natatakot ka bang harapin si Iblis Leanes? Sige na, ayon sa gusto mo."
NPC_000876,"I have no interest in getting to know you, stranger. Just bring me the rubies, and I will take you to the tomb.","Wala akong interes makilala ka, dayo. Dalhin mo ang mga rubies at dadalhin kita sa libingan."
NPC_000877,Iblis Leanes awaits a new challenger. Will you avenge the souls he bewitched?,Naghihintay si Iblis Leanes ng bagong hamon. Ipapaghiganti mo ba ang mga kaluluwang napahamak niya?
NPC_000879,"Ugh, I am so BORED! Isn't there anyone out there that can make me laugh? Isn't there anything fun to do?","Ugh, SOBRANG NWANAK! Wala bang makapagpatawa sa akin? Wala bang masayang gawin?"
NPC_000880,"If you happen across any strange keys during your travels, do you mind trying them on this lock? Thanks!","Kung makakita ka ng kakaibang mga susi sa paglalakbay mo, puwede mo bang subukan sa lock na ito? Salamat!"
NPC_000881,"Hey, you there! Listen, I need some entertainment. It's pretty cramped in here. Do you know any jokes? Please, anything! I'd even settle for a 'Knock-knock' joke at this point!","Hoy, nandiyan ka! Kailangan ko ng libangan. Masikip dito. Marunong ka ba ng jokes? Kahit 'Knock-knock' joke ok na!"
NPC_000882,"I am most certainly not a well-known Magician that accidentally locked himself inside of a Magic Box. Nope, that's not me, and I haven't seen anyone like that. Nope. Anywho, so an Acrobat, a Mercenary and an Aibatt walk into a bar... ","Ako ay hindi isang kilalang Magician na aksidenteng na-lock sa loob ng Magic Box. Hindi! Wala akong nakitang ganoon. Anyway—isang Acrobat, isang Mercenary at isang Aibatt ang pumasok sa bar..."
NPC_000883,"Gee, I hope there's enough air in here... Farewell!","Naku, sana may sapat na hangin dito... Paalam!"
NPC_000884,I will give you a bead if you bring me sesame cake.,Ibibigay ko sa'yo ang isang bead kung magdadala ka ng sesame cake.
NPC_000885,I will give you a Red Bead if you bring me 700 sesame cake.,Ibibigay ko sa'yo ang Red Bead kung magdadala ka ng 700 sesame cake.
NPC_000886,"I am Evil Tobby, the oldest of the Iblis brothers.","Ako si Evil Tobby, ang pinakamatanda sa mga Iblis brothers."
NPC_000887,Happy Thanksgivingday! Hmmm maybe not so happy.,"Happy Thanksgivingday! Hmmm, siguro hindi masyado."
NPC_000888,I told you I will give you a bead if you bring me some sesame cakes.,Sinabi ko na ibibigay ko ang bead kung magdadala ka ng sesame cakes.
NPC_000889,I will give you an Orange Bead if you bring me 700 sesame cakes.,Ibibigay ko ang Orange Bead kung magdadala ka ng 700 sesame cakes.
NPC_000890,"I am Evil Dorry, the second oldest of the Iblis brothers.","Ako si Evil Dorry, pangalawa sa pinakamalaking Iblis brothers."
NPC_000891,Happy Thanksgivingday!? Yeah right!,Happy Thanksgivingday!? Parang hindi.
NPC_000892,I told you I will give you a bead if you bring me sesame cakes.,Sinabi ko na ibibigay ko ang bead kung magdadala ka ng sesame cakes.
NPC_000893,I will give you a Yellow Bead if you bring me 400 sesame cakes.,Ibibigay ko ang Yellow Bead kung magdadala ka ng 400 sesame cakes.
NPC_000894,"I am Evil Nana, the third oldest of the Iblis brothers.","Ako si Evil Nana, pangatlo sa mga Iblis brothers."
NPC_000895,Happy Thanksgivingday!? Maybe.,Happy Thanksgivingday!? Siguro.
NPC_000896,I told you I will give you a bead if you bring me some sesame cakes.,Sinabi ko na ibibigay ko ang bead kung magdadala ka ng sesame cakes.
NPC_000897,I will give you a Green Bead if you bring me 200 sesame cakes.,Ibibigay ko ang Green Bead kung magdadala ka ng 200 sesame cakes.
NPC_000898,"I am Evil Tubby, the fourth oldest of the Iblis brothers.","Ako si Evil Tubby, pang-apat sa mga Iblis brothers."
NPC_000899,Happy Thanksgivingday!? No not really.,Happy Thanksgivingday!? Hindi naman.
NPC_000900,I told you I will give you a bead if you bring me some sesame cakes.,Sinabi ko na ibibigay ko ang bead kung magdadala ka ng sesame cakes.
NPC_000901,I will give you a Blue Bead if you bring me 100 sesame cakes.,Ibibigay ko ang Blue Bead kung magdadala ka ng 100 sesame cakes.
NPC_000902,"I am Evil Pho, the youngest of the Iblis brothers.","Ako si Evil Pho, pinakabata sa mga Iblis brothers."
NPC_000903,Happy Thanksgivingday!? Not at all! Hahaha,Happy Thanksgivingday!? Hindi talaga! Hahaha
NPC_000904,I will give you a seedling if you bring me leaves.,Ibibigay ko sa'yo ang isang seedling kung magdadala ka ng leaves.
NPC_000905,I will give you a Fir Seedling if you bring me 100 leaves.,Ibibigay ko ang Fir Seedling kung magdadala ka ng 100 leaves.
NPC_000906,My name is Firdryad.,Ang pangalan ko ay Firdryad.
NPC_000907,I hope everything goes well with you!,Sana maging maayos ang lahat para sa'yo!
NPC_000908,I will give you a seedling if you bring me leaves.,Ibibigay ko sa'yo ang isang seedling kung magdadala ka ng leaves.
NPC_000909,I will give you a Persimmon Seedling if you bring me 300 leaves.,Ibibigay ko ang Persimmon Seedling kung magdadala ka ng 300 leaves.
NPC_000910,My name is Persdryad.,Ang pangalan ko ay Persdryad.
NPC_000911,I hope everything goes well with you!,Sana maging maayos ang lahat para sa'yo!
NPC_000912,I will give you a seedling if you bring me leaves.,Ibibigay ko sa'yo ang isang seedling kung magdadala ka ng leaves.
NPC_000913,I will give you a Pear Seedling if you bring me 600 leaves.,Ibibigay ko ang Pear Seedling kung magdadala ka ng 600 leaves.
NPC_000914,My name is Peardryad.,Ang pangalan ko ay Peardryad.
NPC_000915,I hope everything goes well with you!,Sana maging maayos ang lahat para sa'yo!
NPC_000916,I will give you a seedling if you bring me leaves.,Ibibigay ko sa'yo ang isang seedling kung magdadala ka ng leaves.
NPC_000917,"I will give you a Pine Tree if you bring me 1,000 leaves.","Ibibigay ko ang Pine Tree kung magdadala ka ng 1,000 leaves."
NPC_000918,My name is Pinedryad.,Ang pangalan ko ay Pinedryad.
NPC_000919,I hope everything goes well with you!,Sana maging maayos ang lahat para sa'yo!
NPC_000974,Raising your own pet takes patience and dedication. Are you ready?,Ang pagpapalaki ng sariling alaga ay nangangailangan ng pasensya at dedikasyon. Handa ka na ba?
NPC_000975,"ROOOARRR!! \nSorry... I was just practicing my tiger call. \nDo you have a pet? I love pets, it's what I live for!",ROOOARRR!! \nPasensya... nag-eensayo lang ako ng tiger call. \nMay alaga ka ba? Mahilig ako sa mga pet—iyon ang buhay ko!
NPC_000976,I come from a long line of Pet Tamers. My family has been taming pets for generations and I am the best Pet tamer among them. Feel free to visit me if you ever need help with your pet.,Nagmula ako sa mahabang linya ng Pet Tamers. Ilang henerasyon na kaming tumatame ng mga alaga at ako ang pinakamagaling sa kanila. Bisitahin ako kung kailangan mo ng tulong sa pet mo.
NPC_000977,Don't forget to feed your pet!,Huwag kalimutang pakainin ang alaga mo!
NPC_001016,"Step right up, champions! Welcome to the Chip Emporium!","Halina, champion! Welcome sa Chip Emporium!"
NPC_001017,"Heya stranger! If your guild wins the Guild Siege, you will be awarded Chips for your victory. The armor sets I sell here in my shop are absolutely the best you can find! So, how many Red Chips do you have, hmmm?","Hoy dayo! Kung mananalo ang guild mo sa Guild Siege, bibigyan kayo ng Chips para sa panalo. Ang armor sets na binebenta ko rito ang pinakamahusay! Ilan Red Chips meron ka?"
NPC_001018,"I am Waforu, the Battle Merchant. I've had my share of victories in the sieges, but I'm getting to old for that sort of thing. I still love the competition, however, so I decided to stay in the business and offer my services as a Red Chip Vendor.","Ako si Waforu, Battle Merchant. Marami na akong panalo sa sieges, pero tumatanda na ako. Gustong-gusto ko pa rin ang kumpetisyon kaya nag-stay ako at naging Red Chip Vendor."
NPC_001019,"So long, contender. May Rhisis be with you.","Paalam, contender. Nawa'y sumaatin si Rhisis."
NPC_001024,You don't want me in that arena. I'll bury you!,Ayaw kita makita sa arena. Ipatay kita!
NPC_001025,"You know, most people simply don't understand that settling differences occasionally requires more than just petty talk. Sometimes, it requires a knuckle sandwich!","Alam mo, maraming tao ang hindi maintindihan na minsan higit sa salita ang kailangan—minsan, kailangan ng suntok!"
NPC_001026,"My name is Harold and I run this arena, so don't cross me or it's your head! If you wish to leave the arena, just speak with me again.","Ako si Harold at ako ang nagpapatakbo ng arena na 'to—huwag mo akong hamunin o ulo mo ang ibabawas! Kung gusto mong umalis sa arena, kausapin mo lang ako muli."
NPC_001027,"Oh, burn! He took that one right to the face! It's a slobber-knocker!","Ay, ang init! Tinamaan siya ng tama sa mukha! Ang peg, slobber-knocker!"
NPC_001028,Anyone need any supplies? I got what YOU need!,Kailangan ba ng supplies? Meron ako ng kailangan MO!
NPC_001029,"Once you step foot into the arena circle, you can be attacked by anyone at anytime, so watch your back! ","Kapag pumasok ka sa arena circle, puwede kang atakihin ng kahit sino—kaya bantayan mo ang likuran mo!"
NPC_001030,"Nice to meet you, friend. My name is Deek and I sell various foods, Posters, MP recovery items, and Arrows. Let me know if you need anything.","Nice to meet you, friend. Ako si Deek at nagbebenta ako ng pagkain, Poster, MP recovery items, at Arrows. Sabihin mo lang kung kailangan mo ng ano man."
NPC_001031,Feel free to visit me again if you need some more supplies for the arena!,Bisitahin mo ulit ako kung kailangan mo ng dagdag na supplies para sa arena!
NPC_001032,New to Madrigal? Visit your friendly neighborhood Buff Pang!,Bago ka sa Madrigal? Bisitahin ang Buff Pang na kaibigan mo!
NPC_001033,Hello there! I'm granting buffs to adventurers who haven't completed their second job change yet. Come see me anytime if you ever find yourself in need of a boost to your stats!,Kumusta! Nagbibigay ako ng buffs sa adventurers na hindi pa nakatapos ng second job change. Puntahan mo ako kung kailangan mong dagdagan ang stats mo!
NPC_001034,"I am a Buff Pang. There are several of us throughout Madrigal and we are here to help adventurers by applying bonuses to their combat statistics. Are you in need of a buff, my friend?","Ako ang Buff Pang. May iba kami sa buong Madrigal at nandito kami para tulungan ang adventurers sa pag-aapply ng bonuses sa combat stats nila. Kailangan mo ba ng buff, kaibigan?"
NPC_001035,Enjoy your stay in Madrigal!,Enjoy your stay sa Madrigal!
NPC_001046,"Hey, you two! Stop that bickering, it's pointless! Take it to the arena!","Hoy, kayo dalawa! Tigilan ang away—walang saysay! Dalhin na lang sa arena!"
NPC_001047,"In the PvP arena, you can fight other adventurers such as yourself. If you meet unfortunate circumstances, and are slain on the arena floor, you will not incur any death penalties.","Sa PvP arena, puwede kang makipaglaban sa ibang adventurers. Kung mamatay ka sa arena, wala kang death penalty."
NPC_001048,My name is Lay and I am in charge of the PvP arena. I'll only let you in if you've chosen your first job.,Ako si Lay at ako ang in-charge ng PvP arena. Papasukin kita kung napili mo na ang unang job mo.
NPC_001049,Another one bites the dust!,Isa pang napabagsak!
NPC_001050,Why don't you sign up for a Madrigal tournament right away? Prove you are the best.,Bakit hindi ka mag-sign up agad sa Madrigal tournament? Patunayan mong ikaw ang pinakamahusay.
NPC_001051,"Madrigal Tournament is about to begin. Hurry, to the arena!",Malapit na magsimula ang Madrigal Tournament. Bilisan—sa arena!
NPC_001052,Would you like to take a bet on who will win this tournament?,Gusto mo bang tumaya kung sino ang mananalo sa tournament?
NPC_001053,The odds have been released. Check the payout for the team you bet on.,Lumabas na ang odds. Tingnan ang payout para sa team na tinayaan mo.
NPC_001078,Only the strongest of guilds can achieve victory in the Secret Room!,Tanging pinakamalakas na guild ang makakamit ng tagumpay sa Secret Room!
NPC_001079,"If your guild is top ranked in the Secret Room, you will receive weekly rewards!","Kung top ranked guild kayo sa Secret Room, makakakuha kayo ng weekly rewards!"
NPC_001080,"Hello, adventurer! I'm in charge of the Secret Room and the Forsaken Tower. If you have any questions about this heroic challenge, please don't hesitate to ask. ","Kumusta, adventurer! Ako ang in-charge ng Secret Room at Forsaken Tower. Kung may tanong ka tungkol sa challenge na ito, huwag mag-atubiling magtanong."
NPC_001081,"May Rhisis guide you, and be with you, young one.","Nawa'y gabayan ka ni Rhisis, bata."
NPC_001086,"If you need any piercing cards converted, I'm your gal!","Kung kailangan mong mag-convert ng piercing cards, ako ang tao mo!"
NPC_001087,"Welcome, adventurer! If you have 10 piercing cards, I will attempt to convert the 10 that you give me into 1 card of the next level. I can't offer any guarantees, however, as sometimes you may only lose your cards.","Maligayang pagdating, adventurer! Kung may 10 piercing cards ka, susubukan kong i-convert ang 10 na ibibigay mo sa akin sa 1 card ng susunod na level. Wala akong garantiya—minsan mawawala lang ang cards mo."
NPC_001088,"I'm the Card Master. After hearing about all the wonderful cards being thrown away, I decided to offer my services to the city of Flarine. ","Ako ang Card Master. Pagkatapos marinig ang mga cards na tinatapon, nag-alok ako ng serbisyo sa lungsod ng Flarine."
NPC_001089,"Stop by anytime, my friend.","Bumisita ka ulit, kaibigan."
NPC_001090,Would anyone like a jewel crafted or perhaps a jewelry setting created?,May gustong magpagawa ng jewel o jewelry setting?
NPC_001091,"Hi there! I offer jewelry services to the citizens of Flarine and create and set jewels for those wishing to modify their Rare Weapons. I also remove blessings and level reductions from items, among other things!","Hi! Nag-aalok ako ng jewelry services at gumagawa ng settings para sa mga gustong i-modify ang Rare Weapons. Tinatanggal ko rin ang blessings at level reductions sa items, at iba pa!"
NPC_001092,My name is Peach! I'm here to assist Boboku and help supplement his upgrading business. Stop by anytime!,Ako si Peach! Tinutulungan ko si Boboku at sinusuportahan ang kanyang upgrading business. Bumisita ka kapag kailangan mo!
NPC_001093,"Take care. Remember, for anything to do with jewels, I'm your girl!",Ingat ka. Para sa anumang bagay tungkol sa jewels—ako ang tao mo!
NPC_001130,We're running out of time! The newly appointed lord will be here soon!,We're running out of time! The newly appointed lord will be here soon!
NPC_001219,Attention everyone! We are looking for new Mentors. I will get you started on your way to becoming a Mentor!,Atensyon! Naghahanap kami ng bagong Mentors. Tutulungan ninyo akong magsimula bilang isang Mentor!
NPC_001220,Come see me if you want to become a Mentor. ,Pumunta ka sa akin kung gusto mong maging Mentor.
