Key,English,Italian
NPC_000760,"My name is Helgar and I'm a connoisseur of rare and precious artifacts. I used to be an archeologist, but then I found out that appraising artifacts for certain stinky rich people is a much better gig. It certainly pays the bills! Hahaha! ","My name is Helgar and I'm a connoisseur of rare and precious artifacts. I used to be an archeologist, but then I found out that appraising artifacts for certain stinky rich people is a much better gig. It certainly pays the bills! Hahaha! "
NPC_000761,Safe travels! Stop by if you run across any rare artifacts!,Safe travels! Stop by if you run across any rare artifacts!
NPC_000762,Gah! An Aibatt's genetic structure is so perplexing! It's like... winged-cyclops DNA!,Gah! An Aibatt's genetic structure is so perplexing! It's like... winged-cyclops DNA!
NPC_000763,"The Madrigal Laboratory is here inside Saint Hall. It is the biggest science institute in all of Madrigal. The flying boards and brooms that we all use were developed here! Pretty cool, huh?","The Madrigal Laboratory is here inside Saint Hall. It is the biggest science institute in all of Madrigal. The flying boards and brooms that we all use were developed here! Pretty cool, huh?"
NPC_000764,"My name is Heltung Mondugane and I am the Chief Researcher of Project 2 here at the Madrigal Laboratory. I would show you around the lab, but we are running some Top Secret experiments at the moment.","My name is Heltung Mondugane and I am the Chief Researcher of Project 2 here at the Madrigal Laboratory. I would show you around the lab, but we are running some Top Secret experiments at the moment."
NPC_000765,"Ciao! Hey, if you come across any new species of Masquerpet, let me know!","Ciao! Hey, if you come across any new species of Masquerpet, let me know!"
NPC_000766,My name is Herth Emaldhan and I am a guide in Saint City.,My name is Herth Emaldhan and I am a guide in Saint City.
NPC_000767,My name is Janne Orgriman and I am a guide in Saint City.,My name is Janne Orgriman and I am a guide in Saint City.
NPC_000768,"Please find my child! Please, Please,","Please find my child! Please, Please,"
NPC_000769,My baby was so cute I can still hear her voice.,My baby was so cute I can still hear her voice.
NPC_000770,My name is JeongHwa Song I moved here to Saint City a few years ago.,My name is JeongHwa Song I moved here to Saint City a few years ago.
NPC_000771,The name of my daughter is Jingyoung. Please let me know if you find her.,The name of my daughter is Jingyoung. Please let me know if you find her.
NPC_000772,Healthy body for healthy mind! Here are some delicious foods made by Karin! They are good for your health!,Healthy body for healthy mind! Here are some delicious foods made by Karin! They are good for your health!
NPC_000773,What can you do for me?,What can you do for me?
NPC_000774,"I do not like Bulrox, and I do not like Bill. How could my daughter like that kind of.. Ugh! It is making me crazy!","I do not like Bulrox, and I do not like Bill. How could my daughter like that kind of.. Ugh! It is making me crazy!"
NPC_000775,"My name is Karin Sharafobhan and I run the Food Shop here in Saint City. My daughter, Tina, is the beauty of Saint City.","My name is Karin Sharafobhan and I run the Food Shop here in Saint City. My daughter, Tina, is the beauty of Saint City."
NPC_000776,Good bye! Enjoy healthy food all the time!,Good bye! Enjoy healthy food all the time!
NPC_000777,My name is Kimberley Prosis and I am a guide here in Saint City And Jeff in Flarine is my husband. Maybe you have met him.,My name is Kimberley Prosis and I am a guide here in Saint City And Jeff in Flarine is my husband. Maybe you have met him.
NPC_000778,We offer quests put out by the citizens of Saint City. These quests are for anyone who is level 27 or higher.,We offer quests put out by the citizens of Saint City. These quests are for anyone who is level 27 or higher.
NPC_000779,Welcome! My name is Lancomi and I am the head of the quest center in Saint City. We collect quests from the citizens and then list them here for you.,Welcome! My name is Lancomi and I am the head of the quest center in Saint City. We collect quests from the citizens and then list them here for you.
NPC_000780,My name is Leann Hentte and I am a guide here in Saint City.,My name is Leann Hentte and I am a guide here in Saint City.
NPC_000781,My name is Saint Pang. I am the second child of the Pang family. We have been managing the Lodelight for generations.,My name is Saint Pang. I am the second child of the Pang family. We have been managing the Lodelight for generations.
NPC_000782,Honor the will of Rhisis! Show the anger of Rhisis! Be the curse of Rhisis!,Honor the will of Rhisis! Show the anger of Rhisis! Be the curse of Rhisis!
NPC_000783,Being a Magician requires strong spirit. You cannot be a real Magician if you do not train your spirit well.,Being a Magician requires strong spirit. You cannot be a real Magician if you do not train your spirit well.
NPC_000784,I am Sergeant Lopaze Jenip of the Madrigal Job Training Center I will help you to become the best Magician.,I am Sergeant Lopaze Jenip of the Madrigal Job Training Center I will help you to become the best Magician.
NPC_000785,Strong spirit! This is the symbol of the Magician. Please do not forget that.,Strong spirit! This is the symbol of the Magician. Please do not forget that.
NPC_000786,"Do you want to use great and powerful magic? Then you should visit me, Martin!","Do you want to use great and powerful magic? Then you should visit me, Martin!"
NPC_000787,"Here, there are lots of things to ask you Ha ha ha","Here, there are lots of things to ask you Ha ha ha"
NPC_000788,"I heard that Mule got into trouble In terms of magic skill, Mule was much better than me. What a pity, I think Marche is having a hard time because of the incident.","I heard that Mule got into trouble In terms of magic skill, Mule was much better than me. What a pity, I think Marche is having a hard time because of the incident."
NPC_000789,My name is Martin Scornsiege and I run the Magic Shop in Saint City I am also the chairman of the Society for the Study of Magic Ha ha ha,My name is Martin Scornsiege and I run the Magic Shop in Saint City I am also the chairman of the Society for the Study of Magic Ha ha ha
NPC_000790,Good bye I hope your path will be lit by magical power.,Good bye I hope your path will be lit by magical power.
NPC_000791,"Oh, cool! Wow! I really want to have one!","Oh, cool! Wow! I really want to have one!"
NPC_000792,"Hehehe I like special things that nobody else has and pretty girls, too! Hehehe","Hehehe I like special things that nobody else has and pretty girls, too! Hehehe"
NPC_000793,"Hey, there! I am Mayun Song People are always saying I am impolite but this is just my style, man! Whatever..","Hey, there! I am Mayun Song People are always saying I am impolite but this is just my style, man! Whatever.."
NPC_000794,See ya!,See ya!
NPC_000795,Welcome to the Saint City Station! We provide detailed and safe flying services!,Welcome to the Saint City Station! We provide detailed and safe flying services!
NPC_000796,"Our blood will soak the ground, and our shouts will echo across the skies. Then everything shall fall to their will.","Our blood will soak the ground, and our shouts will echo across the skies. Then everything shall fall to their will."
NPC_000797,"My name is Parine Hoavent and I am the scion of Lillip. At the moment, I am learning how to manage the Station from Tina.","My name is Parine Hoavent and I am the scion of Lillip. At the moment, I am learning how to manage the Station from Tina."
NPC_000798,We offer special services for our customers here at Saint City Station!,We offer special services for our customers here at Saint City Station!
NPC_000799,It is strange. It is weird. Hmm,It is strange. It is weird. Hmm
NPC_000800,"Oh! I was thinking so deeply that I did not know you were there. Yes, it is nice to meet you.","Oh! I was thinking so deeply that I did not know you were there. Yes, it is nice to meet you."
NPC_000801,My name is Porgo Berldent and I am the mayor of the Society for Studying Disappearances in Saint City Ha ha ha,My name is Porgo Berldent and I am the mayor of the Society for Studying Disappearances in Saint City Ha ha ha
NPC_000802,Would you work for our society? It is okay if you do not want to.,Would you work for our society? It is okay if you do not want to.
NPC_000803,Hello! Hehehe,Hello! Hehehe
NPC_000804,There are so many rare and precious things in the world I will never die until I collect all of them. Never!,There are so many rare and precious things in the world I will never die until I collect all of them. Never!
NPC_000805,I am collecting everything rare and precious in the world. Some people call me the Strange Collector.,I am collecting everything rare and precious in the world. Some people call me the Strange Collector.
NPC_000806,Good bye! Please find me if you have anything rare and precious!,Good bye! Please find me if you have anything rare and precious!
NPC_000807,"Oh! Please be careful, this is a very important one! It is an ancient document!!","Oh! Please be careful, this is a very important one! It is an ancient document!!"
NPC_000808,"The ancient documents should be treated very carefully, because they are very old and fragile.","The ancient documents should be treated very carefully, because they are very old and fragile."
NPC_000809,My name is Rovanett Ganelis I am in charge of keeping the ancient documents here at the public library in Saint City.,My name is Rovanett Ganelis I am in charge of keeping the ancient documents here at the public library in Saint City.
NPC_000810,Please visit again whenever you need to see any of the documents.,Please visit again whenever you need to see any of the documents.
NPC_000811,"Everyone in Saint City, are you happy? I am doing the best I can.","Everyone in Saint City, are you happy? I am doing the best I can."
NPC_000812,I am making a tour to hear the opinions of people in Saint City. May I help you?,I am making a tour to hear the opinions of people in Saint City. May I help you?
NPC_000813,I am the mayor of Saint City. I am in charge of pretty much everything here.,I am the mayor of Saint City. I am in charge of pretty much everything here.
NPC_000814,For Saint City!,For Saint City!
NPC_000815,All the information you need about flying is here at the Station.,All the information you need about flying is here at the Station.
NPC_000816,I would like to ask you to do something for me.,I would like to ask you to do something for me.
NPC_000817,"Bill and I love each other very much, but my mother is not getting along with him. So we are seeing each other secretly.","Bill and I love each other very much, but my mother is not getting along with him. So we are seeing each other secretly."
NPC_000818,My name is Tina Sharafobhan and I manage the Station in Saint City. The woman who runs the Food Shop is my mother.,My name is Tina Sharafobhan and I manage the Station in Saint City. The woman who runs the Food Shop is my mother.
NPC_000819,I hope you enjoy your flying!,I hope you enjoy your flying!
NPC_000820,"You know, they say acting is 'reacting'. Not sure why I need to dig a hole, though.","You know, they say acting is 'reacting'. Not sure why I need to dig a hole, though."
NPC_000821,My hands are covered with blisters! Anyone have any gloves?,My hands are covered with blisters! Anyone have any gloves?
NPC_000822,Who ever thought that trying to dig through solid stone was a good idea should be shot.,Who ever thought that trying to dig through solid stone was a good idea should be shot.
NPC_000823,"We're rehearsing for our play, 'Romao and Juliat'. What do you think about my acting? Do you like it?","We're rehearsing for our play, 'Romao and Juliat'. What do you think about my acting? Do you like it?"
NPC_000824,"Greetings, theatre patron! We are all members of the Pepoview Troupe! We are renowned throughout Madrigal for our brilliant performances. I'm sorry to cut this short, but I must get back to rehearsal. Bye! ","Greetings, theatre patron! We are all members of the Pepoview Troupe! We are renowned throughout Madrigal for our brilliant performances. I'm sorry to cut this short, but I must get back to rehearsal. Bye! "
NPC_000825,On with the show!,On with the show!
NPC_000826,"Oh, Juliat. You are as beautiful as a wet dog.","Oh, Juliat. You are as beautiful as a wet dog."
NPC_000827,"Juliat, I beg you, close your window. You're scaring the children!","Juliat, I beg you, close your window. You're scaring the children!"
NPC_000828,"Juliat, there's someone else. I'm leaving you for your brother!","Juliat, there's someone else. I'm leaving you for your brother!"
NPC_000829,"Our love is like a splinter. Unwanted, sharp, and painful!","Our love is like a splinter. Unwanted, sharp, and painful!"
NPC_000830,"We're rehearsing for our play, 'Romao and Juliat'. What do you think about my acting? Do you like it?","We're rehearsing for our play, 'Romao and Juliat'. What do you think about my acting? Do you like it?"
NPC_000831,"Oh, happy dagger! Goodbye Romao!","Oh, happy dagger! Goodbye Romao!"
NPC_000832,"My window will be open for you, forever.","My window will be open for you, forever."
NPC_000833,"Romao, I will always love you. Please come back! What about our buffs?!","Romao, I will always love you. Please come back! What about our buffs?!"
NPC_000834,Have at thee! Ha!,Have at thee! Ha!
NPC_000835,"Our feud runs deep, Romao! You cannot have my sister!","Our feud runs deep, Romao! You cannot have my sister!"
NPC_000836,"Parting is such sweet... Erhm, line please?","Parting is such sweet... Erhm, line please?"
NPC_000837,"Juliat, he doesn't want you anymore. On the bright side, you get to live!","Juliat, he doesn't want you anymore. On the bright side, you get to live!"
NPC_000838,"I really need to finish these accounting numbers for the troupe. Man, I sure do hate math.","I really need to finish these accounting numbers for the troupe. Man, I sure do hate math."
NPC_000839,"Oh, Iblis above! We have so much to do before our next performance. Will we be ready?","Oh, Iblis above! We have so much to do before our next performance. Will we be ready?"
NPC_000840,Where's my daughter? Has anyone seen her?,Where's my daughter? Has anyone seen her?
NPC_000841,Pepoview! Pepoview! I love the cheer of the crowd after a good performance.,Pepoview! Pepoview! I love the cheer of the crowd after a good performance.
NPC_000842,Would you do me a favor?,Would you do me a favor?
NPC_000843,The whole world has been plunged into confusion and the only thing we can hear is groaning.,The whole world has been plunged into confusion and the only thing we can hear is groaning.
NPC_000844,Are you ready to carry this burden for your whole life? Do you have the confidence to be a Magician?,Are you ready to carry this burden for your whole life? Do you have the confidence to be a Magician?
NPC_000845,It depends on you whatever you choose. But there will be less of a struggle if you listen to your feelings.,It depends on you whatever you choose. But there will be less of a struggle if you listen to your feelings.
NPC_000846,I am Major Wingyei Spero of the Madrigal Job Training Center. You are in the right place if you want to feel the strong magic power of a Magician.,I am Major Wingyei Spero of the Madrigal Job Training Center. You are in the right place if you want to feel the strong magic power of a Magician.
NPC_000847,Believe in your own will!,Believe in your own will!
NPC_000848,"Do you want to use splendid magic? Then you should visit the Magic Shop that I, Haven, own!","Do you want to use splendid magic? Then you should visit the Magic Shop that I, Haven, own!"
NPC_000849,"Whatever you choose, you should follow through.","Whatever you choose, you should follow through."
NPC_000850,"To be honest I like Achaben. But I am not sure if he will accept me, because I am older than him.","To be honest I like Achaben. But I am not sure if he will accept me, because I am older than him."
NPC_000851,My name is Haven Bgeoner. I run the Magic Shop here in Darken.,My name is Haven Bgeoner. I run the Magic Shop here in Darken.
NPC_000852,Take care,Take care
NPC_000853,Here are various goods crafted by nomads! Come to the General Shop!,Here are various goods crafted by nomads! Come to the General Shop!
NPC_000854,What will you do for me?,What will you do for me?
NPC_000855,"We are just nomad merchants, but we, the Khan Union, are well known for our various products in Madrigal.","We are just nomad merchants, but we, the Khan Union, are well known for our various products in Madrigal."
NPC_000856,My name is Tandy Khan and I am selling various goods.,My name is Tandy Khan and I am selling various goods.
NPC_000857,Enjoy your flight!,Enjoy your flight!
NPC_000858,I will do my best for the happiness of the people in Darkon! Please trust me.,I will do my best for the happiness of the people in Darkon! Please trust me.
NPC_000859,What can you do for me?,What can you do for me?
NPC_000860,I am making the rounds in order to hear the opinions of people in Darken. May I help you?,I am making the rounds in order to hear the opinions of people in Darken. May I help you?
NPC_000861,I am the Mayor of Darken City.,I am the Mayor of Darken City.
NPC_000862,For Darken!,For Darken!
NPC_000863,"Hmm It seems that you are not the party leader, or you have less than 3 party members. Also, it may not have been more than 2 days since you left your old guild.","Hmm It seems that you are not the party leader, or you have less than 3 party members. Also, it may not have been more than 2 days since you left your old guild."
NPC_000864,"Are you ready to create your new guild? If you are not, please go I am very busy right now.","Are you ready to create your new guild? If you are not, please go I am very busy right now."
NPC_CREATEGUILD,Create Guild,Create Guild
NPC_KEEPGOING,Keep Going,Keep Going
NPC_000868,Leave my sight if you lack the necessary skills to succeed!,Leave my sight if you lack the necessary skills to succeed!
NPC_000869,"Speak with the Mayor of Saint City and complete the tasks he gives you. Then, collect the Rubies of Joy, Anger, and Sorrow. \n#bRequirement:\n - Must be the leader of a party and all party members must be between level 70 and 75.","Speak with the Mayor of Saint City and complete the tasks he gives you. Then, collect the Rubies of Joy, Anger, and Sorrow. \n#bRequirement:\n - Must be the leader of a party and all party members must be between level 70 and 75."
NPC_000870,"You can't do this by yourself, you fool! Come back when you find some friends","You can't do this by yourself, you fool! Come back when you find some friends"
NPC_000871,You will need to wait before you can challenge Iblis Leanes again.,You will need to wait before you can challenge Iblis Leanes again.
NPC_000873,"I cannot help you until you bring me the Rubies of Joy, Anger and Sorrow.","I cannot help you until you bring me the Rubies of Joy, Anger and Sorrow."
NPC_000874,"If you bring me the rubies of Joy, Anger and Sorrow, I will allow you access to a secret tomb containing the creature Iblis Leanes.","If you bring me the rubies of Joy, Anger and Sorrow, I will allow you access to a secret tomb containing the creature Iblis Leanes."
NPC_000875,"Are you too afraid to confront Iblis Leanes? Very well, as you wish.","Are you too afraid to confront Iblis Leanes? Very well, as you wish."
NPC_000876,"I have no interest in getting to know you, stranger. Just bring me the rubies, and I will take you to the tomb.","I have no interest in getting to know you, stranger. Just bring me the rubies, and I will take you to the tomb."
NPC_000877,Iblis Leanes awaits a new challenger. Will you avenge the souls he bewitched?,Iblis Leanes awaits a new challenger. Will you avenge the souls he bewitched?
NPC_000879,"Ugh, I am so BORED! Isn't there anyone out there that can make me laugh? Isn't there anything fun to do?","Ugh, I am so BORED! Isn't there anyone out there that can make me laugh? Isn't there anything fun to do?"
NPC_000880,"If you happen across any strange keys during your travels, do you mind trying them on this lock? Thanks!","If you happen across any strange keys during your travels, do you mind trying them on this lock? Thanks!"
NPC_000881,"Hey, you there! Listen, I need some entertainment. It's pretty cramped in here. Do you know any jokes? Please, anything! I'd even settle for a 'Knock-knock' joke at this point!","Hey, you there! Listen, I need some entertainment. It's pretty cramped in here. Do you know any jokes? Please, anything! I'd even settle for a 'Knock-knock' joke at this point!"
NPC_000882,"I am most certainly not a well-known Magician that accidentally locked himself inside of a Magic Box. Nope, that's not me, and I haven't seen anyone like that. Nope. Anywho, so an Acrobat, a Mercenary and an Aibatt walk into a bar... ","I am most certainly not a well-known Magician that accidentally locked himself inside of a Magic Box. Nope, that's not me, and I haven't seen anyone like that. Nope. Anywho, so an Acrobat, a Mercenary and an Aibatt walk into a bar... "
NPC_000883,"Gee, I hope there's enough air in here... Farewell!","Gee, I hope there's enough air in here... Farewell!"
NPC_000884,I will give you a bead if you bring me sesame cake.,I will give you a bead if you bring me sesame cake.
NPC_000885,I will give you a Red Bead if you bring me 700 sesame cake.,I will give you a Red Bead if you bring me 700 sesame cake.
NPC_000886,"I am Evil Tobby, the oldest of the Iblis brothers.","I am Evil Tobby, the oldest of the Iblis brothers."
NPC_000887,Happy Thanksgivingday! Hmmm maybe not so happy.,Happy Thanksgivingday! Hmmm maybe not so happy.
NPC_000888,I told you I will give you a bead if you bring me some sesame cakes.,I told you I will give you a bead if you bring me some sesame cakes.
NPC_000889,I will give you an Orange Bead if you bring me 700 sesame cakes.,I will give you an Orange Bead if you bring me 700 sesame cakes.
NPC_000890,"I am Evil Dorry, the second oldest of the Iblis brothers.","I am Evil Dorry, the second oldest of the Iblis brothers."
NPC_000891,Happy Thanksgivingday!? Yeah right!,Happy Thanksgivingday!? Yeah right!
NPC_000892,I told you I will give you a bead if you bring me sesame cakes.,I told you I will give you a bead if you bring me sesame cakes.
NPC_000893,I will give you a Yellow Bead if you bring me 400 sesame cakes.,I will give you a Yellow Bead if you bring me 400 sesame cakes.
NPC_000894,"I am Evil Nana, the third oldest of the Iblis brothers.","I am Evil Nana, the third oldest of the Iblis brothers."
NPC_000895,Happy Thanksgivingday!? Maybe.,Happy Thanksgivingday!? Maybe.
NPC_000896,I told you I will give you a bead if you bring me some sesame cakes.,I told you I will give you a bead if you bring me some sesame cakes.
NPC_000897,I will give you a Green Bead if you bring me 200 sesame cakes.,I will give you a Green Bead if you bring me 200 sesame cakes.
NPC_000898,"I am Evil Tubby, the fourth oldest of the Iblis brothers.","I am Evil Tubby, the fourth oldest of the Iblis brothers."
NPC_000899,Happy Thanksgivingday!? No not really.,Happy Thanksgivingday!? No not really.
NPC_000900,I told you I will give you a bead if you bring me some sesame cakes.,I told you I will give you a bead if you bring me some sesame cakes.
NPC_000901,I will give you a Blue Bead if you bring me 100 sesame cakes.,I will give you a Blue Bead if you bring me 100 sesame cakes.
NPC_000902,"I am Evil Pho, the youngest of the Iblis brothers.","I am Evil Pho, the youngest of the Iblis brothers."
NPC_000903,Happy Thanksgivingday!? Not at all! Hahaha,Happy Thanksgivingday!? Not at all! Hahaha
NPC_000904,I will give you a seedling if you bring me leaves.,I will give you a seedling if you bring me leaves.
NPC_000905,I will give you a Fir Seedling if you bring me 100 leaves.,I will give you a Fir Seedling if you bring me 100 leaves.
NPC_000906,My name is Firdryad.,My name is Firdryad.
NPC_000907,I hope everything goes well with you!,I hope everything goes well with you!
NPC_000908,I will give you a seedling if you bring me leaves.,I will give you a seedling if you bring me leaves.
NPC_000909,I will give you a Persimmon Seedling if you bring me 300 leaves.,I will give you a Persimmon Seedling if you bring me 300 leaves.
NPC_000910,My name is Persdryad.,My name is Persdryad.
NPC_000911,I hope everything goes well with you!,I hope everything goes well with you!
NPC_000912,I will give you a seedling if you bring me leaves.,I will give you a seedling if you bring me leaves.
NPC_000913,I will give you a Pear Seedling if you bring me 600 leaves.,I will give you a Pear Seedling if you bring me 600 leaves.
NPC_000914,My name is Peardryad.,My name is Peardryad.
NPC_000915,I hope everything goes well with you!,I hope everything goes well with you!
NPC_000916,I will give you a seedling if you bring me leaves.,I will give you a seedling if you bring me leaves.
NPC_000917,"I will give you a Pine Tree if you bring me 1,000 leaves.","I will give you a Pine Tree if you bring me 1,000 leaves."
NPC_000918,My name is Pinedryad.,My name is Pinedryad.
NPC_000919,I hope everything goes well with you!,I hope everything goes well with you!
NPC_000974,Raising your own pet takes patience and dedication. Are you ready?,Raising your own pet takes patience and dedication. Are you ready?
NPC_000975,"ROOOARRR!! \nSorry... I was just practicing my tiger call. \nDo you have a pet? I love pets, it's what I live for!","ROOOARRR!! \nSorry... I was just practicing my tiger call. \nDo you have a pet? I love pets, it's what I live for!"
NPC_000976,I come from a long line of Pet Tamers. My family has been taming pets for generations and I am the best Pet tamer among them. Feel free to visit me if you ever need help with your pet.,I come from a long line of Pet Tamers. My family has been taming pets for generations and I am the best Pet tamer among them. Feel free to visit me if you ever need help with your pet.
NPC_000977,Don't forget to feed your pet!,Don't forget to feed your pet!
NPC_001016,"Step right up, champions! Welcome to the Chip Emporium!","Step right up, champions! Welcome to the Chip Emporium!"
NPC_001017,"Heya stranger! If your guild wins the Guild Siege, you will be awarded Chips for your victory. The armor sets I sell here in my shop are absolutely the best you can find! So, how many Red Chips do you have, hmmm?","Heya stranger! If your guild wins the Guild Siege, you will be awarded Chips for your victory. The armor sets I sell here in my shop are absolutely the best you can find! So, how many Red Chips do you have, hmmm?"
NPC_001018,"I am Waforu, the Battle Merchant. I've had my share of victories in the sieges, but I'm getting to old for that sort of thing. I still love the competition, however, so I decided to stay in the business and offer my services as a Red Chip Vendor.","I am Waforu, the Battle Merchant. I've had my share of victories in the sieges, but I'm getting to old for that sort of thing. I still love the competition, however, so I decided to stay in the business and offer my services as a Red Chip Vendor."
NPC_001019,"So long, contender. May Rhisis be with you.","So long, contender. May Rhisis be with you."
NPC_001024,You don't want me in that arena. I'll bury you!,You don't want me in that arena. I'll bury you!
NPC_001025,"You know, most people simply don't understand that settling differences occasionally requires more than just petty talk. Sometimes, it requires a knuckle sandwich!","You know, most people simply don't understand that settling differences occasionally requires more than just petty talk. Sometimes, it requires a knuckle sandwich!"
NPC_001026,"My name is Harold and I run this arena, so don't cross me or it's your head! If you wish to leave the arena, just speak with me again.","My name is Harold and I run this arena, so don't cross me or it's your head! If you wish to leave the arena, just speak with me again."
NPC_001027,"Oh, burn! He took that one right to the face! It's a slobber-knocker!","Oh, burn! He took that one right to the face! It's a slobber-knocker!"
NPC_001028,Anyone need any supplies? I got what YOU need!,Anyone need any supplies? I got what YOU need!
NPC_001029,"Once you step foot into the arena circle, you can be attacked by anyone at anytime, so watch your back! ","Once you step foot into the arena circle, you can be attacked by anyone at anytime, so watch your back! "
NPC_001030,"Nice to meet you, friend. My name is Deek and I sell various foods, Posters, MP recovery items, and Arrows. Let me know if you need anything.","Nice to meet you, friend. My name is Deek and I sell various foods, Posters, MP recovery items, and Arrows. Let me know if you need anything."
NPC_001031,Feel free to visit me again if you need some more supplies for the arena!,Feel free to visit me again if you need some more supplies for the arena!
NPC_001032,New to Madrigal? Visit your friendly neighborhood Buff Pang!,New to Madrigal? Visit your friendly neighborhood Buff Pang!
NPC_001033,Hello there! I'm granting buffs to adventurers who haven't completed their second job change yet. Come see me anytime if you ever find yourself in need of a boost to your stats!,Hello there! I'm granting buffs to adventurers who haven't completed their second job change yet. Come see me anytime if you ever find yourself in need of a boost to your stats!
NPC_001034,"I am a Buff Pang. There are several of us throughout Madrigal and we are here to help adventurers by applying bonuses to their combat statistics. Are you in need of a buff, my friend?","I am a Buff Pang. There are several of us throughout Madrigal and we are here to help adventurers by applying bonuses to their combat statistics. Are you in need of a buff, my friend?"
NPC_001035,Enjoy your stay in Madrigal!,Enjoy your stay in Madrigal!
NPC_001046,"Hey, you two! Stop that bickering, it's pointless! Take it to the arena!","Hey, you two! Stop that bickering, it's pointless! Take it to the arena!"
NPC_001047,"In the PvP arena, you can fight other adventurers such as yourself. If you meet unfortunate circumstances, and are slain on the arena floor, you will not incur any death penalties.","In the PvP arena, you can fight other adventurers such as yourself. If you meet unfortunate circumstances, and are slain on the arena floor, you will not incur any death penalties."
NPC_001048,My name is Lay and I am in charge of the PvP arena. I'll only let you in if you've chosen your first job.,My name is Lay and I am in charge of the PvP arena. I'll only let you in if you've chosen your first job.
NPC_001049,Another one bites the dust!,Another one bites the dust!
NPC_001050,Why don't you sign up for a Madrigal tournament right away? Prove you are the best.,Why don't you sign up for a Madrigal tournament right away? Prove you are the best.
NPC_001051,"Madrigal Tournament is about to begin. Hurry, to the arena!","Madrigal Tournament is about to begin. Hurry, to the arena!"
NPC_001052,Would you like to take a bet on who will win this tournament?,Would you like to take a bet on who will win this tournament?
NPC_001053,The odds have been released. Check the payout for the team you bet on.,The odds have been released. Check the payout for the team you bet on.
NPC_001078,Only the strongest of guilds can achieve victory in the Secret Room!,Only the strongest of guilds can achieve victory in the Secret Room!
NPC_001079,"If your guild is top ranked in the Secret Room, you will receive weekly rewards!","If your guild is top ranked in the Secret Room, you will receive weekly rewards!"
NPC_001080,"Hello, adventurer! I'm in charge of the Secret Room and the Forsaken Tower. If you have any questions about this heroic challenge, please don't hesitate to ask. ","Hello, adventurer! I'm in charge of the Secret Room and the Forsaken Tower. If you have any questions about this heroic challenge, please don't hesitate to ask. "
NPC_001081,"May Rhisis guide you, and be with you, young one.","May Rhisis guide you, and be with you, young one."
NPC_001086,"If you need any piercing cards converted, I'm your gal!","If you need any piercing cards converted, I'm your gal!"
NPC_001087,"Welcome, adventurer! If you have 10 piercing cards, I will attempt to convert the 10 that you give me into 1 card of the next level. I can't offer any guarantees, however, as sometimes you may only lose your cards.","Welcome, adventurer! If you have 10 piercing cards, I will attempt to convert the 10 that you give me into 1 card of the next level. I can't offer any guarantees, however, as sometimes you may only lose your cards."
NPC_001088,"I'm the Card Master. After hearing about all the wonderful cards being thrown away, I decided to offer my services to the city of Flarine. ","I'm the Card Master. After hearing about all the wonderful cards being thrown away, I decided to offer my services to the city of Flarine. "
NPC_001089,"Stop by anytime, my friend.","Stop by anytime, my friend."
NPC_001090,Would anyone like a jewel crafted or perhaps a jewelry setting created?,Would anyone like a jewel crafted or perhaps a jewelry setting created?
NPC_001091,"Hi there! I offer jewelry services to the citizens of Flarine and create and set jewels for those wishing to modify their Rare Weapons. I also remove blessings and level reductions from items, among other things!","Hi there! I offer jewelry services to the citizens of Flarine and create and set jewels for those wishing to modify their Rare Weapons. I also remove blessings and level reductions from items, among other things!"
NPC_001092,My name is Peach! I'm here to assist Boboku and help supplement his upgrading business. Stop by anytime!,My name is Peach! I'm here to assist Boboku and help supplement his upgrading business. Stop by anytime!
NPC_001093,"Take care. Remember, for anything to do with jewels, I'm your girl!","Take care. Remember, for anything to do with jewels, I'm your girl!"
NPC_001130,We're running out of time! The newly appointed lord will be here soon!,We're running out of time! The newly appointed lord will be here soon!
NPC_001219,Attention everyone! We are looking for new Mentors. I will get you started on your way to becoming a Mentor!,Attention everyone! We are looking for new Mentors. I will get you started on your way to becoming a Mentor!
NPC_001220,Come see me if you want to become a Mentor. ,Come see me if you want to become a Mentor. 
NPC_001221,"It is not easy to find worthy people to walk the path of a Mentor, it isn't for everyone.","It is not easy to find worthy people to walk the path of a Mentor, it isn't for everyone."
NPC_001222,"Good afternoon. My name is Inisis. I am the current Mentor Teacher in Madrigal, well, not for much longer.","Good afternoon. My name is Inisis. I am the current Mentor Teacher in Madrigal, well, not for much longer."
NPC_001223,Come back and see me if you are interested in becoming a Mentor.,Come back and see me if you are interested in becoming a Mentor.
NPC_001250,What kind of hair style do you want? I can make all hair styles according to your taste.,What kind of hair style do you want? I can make all hair styles according to your taste.
NPC_001263,,
NPC_001264,,
NPC_001265,,
NPC_001266,,
NPC_001430,"I'm Demian. I am the Rock, Paper, Scissors Champion!","I'm Demian. I am the Rock, Paper, Scissors Champion!"
NPC_001431,There always is a challenger.,There always is a challenger.
NPC_001432,I will gain my revenge!,I will gain my revenge!
NPC_001433,Rock!! Paper!! Scissors!!,Rock!! Paper!! Scissors!!
NPC_001616,"Hey, would you like to be Madrigal's Savior?","Hey, would you like to be Madrigal's Savior?"
NPC_001617,Iblis' power is reviving!,Iblis' power is reviving!
NPC_001619,"Who am I? You will see. By the way, would you like to be a hero?","Who am I? You will see. By the way, would you like to be a hero?"
NPC_001620,Saviors of Madrigal!!! Come With Me!,Saviors of Madrigal!!! Come With Me!
