Key,English,Indonesian
NPC_000807,"Oh! Please be careful, this is a very important one! It is an ancient document!!","Oh! Harap berhati-hati, ini sangat penting! Ini adalah dokumen kuno!!"
NPC_000808,"The ancient documents should be treated very carefully, because they are very old and fragile.","Dokumen-dokumen kuno harus diperlakukan dengan sangat hati-hati, karena mereka sangat tua dan rapuh."
NPC_000809,My name is Rovanett Ganelis I am in charge of keeping the ancient documents here at the public library in Saint City.,Nama saya Rovanett Ganelis Saya bertanggung jawab untuk menyimpan dokumen kuno di sini di perpustakaan umum di Saint City.
NPC_000810,Please visit again whenever you need to see any of the documents.,Silakan kunjungi lagi kapan pun Anda perlu melihat salah satu dokumen.
NPC_000811,"Everyone in Saint City, are you happy? I am doing the best I can.","Semua orang di Saint City, apakah Anda bahagia? Saya melakukan yang terbaik yang saya bisa."
NPC_000812,I am making a tour to hear the opinions of people in Saint City. May I help you?,Saya sedang melakukan tur untuk mendengar pendapat orang-orang di Saint City. Bolehkah saya menolong Anda?
NPC_000813,I am the mayor of Saint City. I am in charge of pretty much everything here.,Saya adalah walikota Saint City. Saya bertanggung jawab atas hampir semua hal di sini.
NPC_000814,For Saint City!,Untuk Saint City!
NPC_000815,All the information you need about flying is here at the Station.,Semua informasi yang Anda butuhkan tentang terbang ada di sini di Station.
NPC_000816,I would like to ask you to do something for me.,Saya ingin meminta Anda melakukan sesuatu untuk saya.
NPC_000817,"Bill and I love each other very much, but my mother is not getting along with him. So we are seeing each other secretly.","Bill dan aku sangat mencintai satu sama lain, tetapi ibuku tidak akur dengannya. Jadi kita bertemu satu sama lain secara diam-diam."
NPC_000818,My name is Tina Sharafobhan and I manage the Station in Saint City. The woman who runs the Food Shop is my mother.,Nama saya Tina Sharafobhan dan saya mengelola Station di Saint City. Wanita yang menjalankan Food Shop adalah ibuku.
NPC_000819,I hope you enjoy your flying!,Saya harap Anda menikmati penerbangan Anda!
NPC_000820,"You know, they say acting is 'reacting'. Not sure why I need to dig a hole, though.","Anda tahu, mereka mengatakan akting itu 'bereaksi'. Tidak yakin mengapa saya perlu menggali lubang."
NPC_000821,My hands are covered with blisters! Anyone have any gloves?,Tanganku penuh lecet! Ada yang punya sarung tangan?
NPC_000822,Who ever thought that trying to dig through solid stone was a good idea should be shot.,Siapa yang pernah berpikir bahwa mencoba menggali melalui batu padat adalah ide yang bagus harus dicoba.
NPC_000823,"We're rehearsing for our play, 'Romao and Juliat'. What do you think about my acting? Do you like it?","Kami berlatih untuk permainan kami, 'Romao dan Juliat'. Apa pendapat Anda tentang akting saya? Apakah kamu menyukainya?"
NPC_000824,"Greetings, theatre patron! We are all members of the Pepoview Troupe! We are renowned throughout Madrigal for our brilliant performances. I'm sorry to cut this short, but I must get back to rehearsal. Bye! ","Salam, pelindung teater! Kita semua adalah anggota Pepoview Troupe! Kami terkenal di seluruh Madrigal karena penampilan brilian kami. Saya minta maaf untuk mempersingkat ini, tetapi saya harus kembali ke latihan. Selamat tinggal! "
NPC_000825,On with the show!,Lanjutkan dengan pertunjukan!
NPC_000826,"Oh, Juliat. You are as beautiful as a wet dog.","Oh, Juliat. Kamu secantik anjing basah."
NPC_000827,"Juliat, I beg you, close your window. You're scaring the children!","Juliat, saya mohon, tutup jendela Anda. Anda menakut-nakuti anak-anak!"
NPC_000828,"Juliat, there's someone else. I'm leaving you for your brother!","Juliat, ada orang lain. Aku akan meninggalkanmu untuk kakakmu!"
NPC_000829,"Our love is like a splinter. Unwanted, sharp, and painful!","Cinta kita seperti serpihan. Tidak diinginkan, tajam, dan menyakitkan!"
NPC_000830,"We're rehearsing for our play, 'Romao and Juliat'. What do you think about my acting? Do you like it?","Kami berlatih untuk permainan kami, 'Romao dan Juliat'. Apa pendapat Anda tentang akting saya? Apakah kamu menyukainya?"
NPC_000831,"Oh, happy dagger! Goodbye Romao!","Oh, belati bahagia! Selamat tinggal Romao!"
NPC_000832,"My window will be open for you, forever.","Jendelaku akan terbuka untukmu, selamanya."
NPC_000833,"Romao, I will always love you. Please come back! What about our buffs?!","Romao, aku akan selalu mencintaimu. Kembalilah! Bagaimana dengan buff kami?!"
NPC_000834,Have at thee! Ha!,Milikilah engkau! Ha!
NPC_000835,"Our feud runs deep, Romao! You cannot have my sister!","Perseteruan kami berjalan dalam, Romao! Kamu tidak bisa memiliki saudara perempuanku!"
NPC_000836,"Parting is such sweet... Erhm, line please?","Perpisahan itu sangat manis ... Erhm, tolong mengantri?"
NPC_000837,"Juliat, he doesn't want you anymore. On the bright side, you get to live!","Juliat, dia tidak menginginkanmu lagi. Sisi baiknya, Anda bisa hidup!"
NPC_000838,"I really need to finish these accounting numbers for the troupe. Man, I sure do hate math.","Saya benar-benar perlu menyelesaikan nomor akuntansi ini untuk rombongan. Sobat, saya yakin memang membenci matematika."
NPC_000839,"Oh, Iblis above! We have so much to do before our next performance. Will we be ready?","Oh, Iblis di atas! Banyak yang harus kami lakukan sebelum penampilan kami berikutnya. Apakah kita akan siap?"
NPC_000840,Where's my daughter? Has anyone seen her?,Di mana putriku? Apakah ada yang melihatnya?
NPC_000841,Pepoview! Pepoview! I love the cheer of the crowd after a good performance.,Pepoview! Pepoview! Saya suka sorak-sorai penonton setelah penampilan yang bagus.
NPC_000842,Would you do me a favor?,Maukah Anda membantu saya?
NPC_000843,The whole world has been plunged into confusion and the only thing we can hear is groaning.,Seluruh dunia telah jatuh ke dalam kebingungan dan satu-satunya hal yang dapat kita dengar adalah mengerang.
NPC_000844,Are you ready to carry this burden for your whole life? Do you have the confidence to be a Magician?,Apakah Anda siap untuk memikul beban ini sepanjang hidup Anda? Apakah Anda memiliki kepercayaan diri untuk menjadi seorang Magician?
NPC_000845,It depends on you whatever you choose. But there will be less of a struggle if you listen to your feelings.,Itu tergantung pada Anda apa pun yang Anda pilih. Tetapi akan ada lebih sedikit perjuangan jika Anda mendengarkan perasaan Anda.
NPC_000846,I am Major Wingyei Spero of the Madrigal Job Training Center. You are in the right place if you want to feel the strong magic power of a Magician.,Saya Mayor Wingyei Spero dari Madrigal Job Training Center. Anda berada di tempat yang tepat jika Anda ingin merasakan kekuatan sihir yang kuat dari seorang Magician.
NPC_000847,Believe in your own will!,Percayalah pada keinginan Anda sendiri!
NPC_000848,"Do you want to use splendid magic? Then you should visit the Magic Shop that I, Haven, own!","Apakah Anda ingin menggunakan sihir yang luar biasa? Maka Anda harus mengunjungi Magic Shop yang saya, Haven, miliki!"
NPC_000849,"Whatever you choose, you should follow through.","Apa pun yang Anda pilih, Anda harus menindaklanjutinya."
NPC_000850,"To be honest I like Achaben. But I am not sure if he will accept me, because I am older than him.","Sejujurnya saya suka Achaben. Tetapi saya tidak yakin apakah dia akan menerima saya, karena saya lebih tua darinya."
NPC_000851,My name is Haven Bgeoner. I run the Magic Shop here in Darken.,Nama saya Haven Bgeoner. Saya menjalankan Magic Shop di sini di Darken.
NPC_000852,Take care,Jaga diri
NPC_000853,Here are various goods crafted by nomads! Come to the General Shop!,Berikut adalah berbagai barang yang dibuat oleh pengembara! Datanglah ke General Shop!
NPC_000854,What will you do for me?,Apa yang akan Anda lakukan untuk saya?
NPC_000855,"We are just nomad merchants, but we, the Khan Union, are well known for our various products in Madrigal.","Kami hanya pedagang nomaden, tapi kami, Khan Union, terkenal dengan berbagai produk kami di Madrigal."
NPC_000856,My name is Tandy Khan and I am selling various goods.,Nama saya Tandy Khan dan saya menjual berbagai barang.
NPC_000857,Enjoy your flight!,Nikmati penerbangan Anda!
NPC_000858,I will do my best for the happiness of the people in Darkon! Please trust me.,Saya akan melakukan yang terbaik untuk kebahagiaan orang-orang di Darkon! Tolong percayalah padaku.
NPC_000859,What can you do for me?,Apa yang bisa kamu lakukan untukku?
NPC_000860,I am making the rounds in order to hear the opinions of people in Darken. May I help you?,Saya berkeliling untuk mendengar pendapat orang-orang di Darken. Bolehkah saya menolong Anda?
NPC_000861,I am the Mayor of Darken City.,Saya adalah Walikota Darken City.
NPC_000862,For Darken!,Untuk Darken!
NPC_000863,"Hmm It seems that you are not the party leader, or you have less than 3 party members. Also, it may not have been more than 2 days since you left your old guild.","Hmm Sepertinya Anda bukan pemimpin party, atau Anda memiliki kurang dari 3 anggota party. Juga, mungkin tidak lebih dari 2 hari sejak kamu meninggalkan guild lamamu."
NPC_000864,"Are you ready to create your new guild? If you are not, please go I am very busy right now.","Apakah kamu siap untuk membuat guild barumu? Jika tidak, silakan pergi Saya sangat sibuk sekarang."
NPC_CREATEGUILD,Create Guild,Create Guild
NPC_KEEPGOING,Keep Going,Keep Going
NPC_000868,Leave my sight if you lack the necessary skills to succeed!,Pergi dari pandangan saya jika Anda tidak memiliki keterampilan yang diperlukan untuk berhasil!
NPC_000869,"Speak with the Mayor of Saint City and complete the tasks he gives you. Then, collect the Rubies of Joy, Anger, and Sorrow. \n#bRequirement:\n - Must be the leader of a party and all party members must be between level 70 and 75.","Bicaralah dengan Walikota Saint City dan selesaikan tugas yang dia berikan kepada Anda. Kemudian, kumpulkan Rubies of Joy, Anger, and Sorrow. \n#bRequirement:\n - Harus menjadi pemimpin party dan semua anggota party harus berada di antara level 70 dan 75."
NPC_000870,"You can't do this by yourself, you fool! Come back when you find some friends","Anda tidak dapat melakukan ini sendiri, Anda bodoh! Kembalilah ketika Anda menemukan beberapa teman"
NPC_000871,You will need to wait before you can challenge Iblis Leanes again.,Anda harus menunggu sebelum dapat menantang Iblis Leanes lagi.
NPC_000873,"I cannot help you until you bring me the Rubies of Joy, Anger and Sorrow.","Saya tidak dapat membantu Anda sampai Anda membawakan saya Rubies of Joy, Anger and Sorrow."
NPC_000874,"If you bring me the rubies of Joy, Anger and Sorrow, I will allow you access to a secret tomb containing the creature Iblis Leanes.","Jika Anda membawakan saya rubies of Joy, Anger and Sorrow, saya akan mengizinkan Anda mengakses makam rahasia yang berisi makhluk Iblis Leanes."
NPC_000875,"Are you too afraid to confront Iblis Leanes? Very well, as you wish.","Apakah Anda terlalu takut untuk menghadapi Iblis Leanes? Baiklah, seperti yang Anda inginkan."
NPC_000876,"I have no interest in getting to know you, stranger. Just bring me the rubies, and I will take you to the tomb.","Saya tidak tertarik untuk mengenal Anda, orang asing. Bawakan saja aku batu rubi, dan aku akan membawamu ke makam."
NPC_000877,Iblis Leanes awaits a new challenger. Will you avenge the souls he bewitched?,Iblis Leanes menunggu penantang baru. Maukah Anda membalaskan dendam jiwa-jiwa yang dia tersihir?
NPC_000879,"Ugh, I am so BORED! Isn't there anyone out there that can make me laugh? Isn't there anything fun to do?","Ugh, aku sangat BOSAN! Bukankah ada orang di luar sana yang bisa membuatku tertawa? Apakah tidak ada hal menyenangkan untuk dilakukan?"
NPC_000880,"If you happen across any strange keys during your travels, do you mind trying them on this lock? Thanks!","Jika Anda menemukan kunci aneh selama perjalanan Anda, apakah Anda keberatan mencobanya di kunci ini? Terima kasih!"
NPC_000881,"Hey, you there! Listen, I need some entertainment. It's pretty cramped in here. Do you know any jokes? Please, anything! I'd even settle for a 'Knock-knock' joke at this point!","Hei, kamu di sana! Dengar, aku butuh hiburan. Cukup sempit di sini. Apakah Anda tahu lelucon? Tolong, apa saja! Saya bahkan akan puas dengan lelucon 'Knock-knock' pada saat ini!"
NPC_000882,"I am most certainly not a well-known Magician that accidentally locked himself inside of a Magic Box. Nope, that's not me, and I haven't seen anyone like that. Nope. Anywho, so an Acrobat, a Mercenary and an Aibatt walk into a bar... ","Saya pasti bukan Magician terkenal yang secara tidak sengaja mengunci dirinya di dalam Magic Box. Tidak, itu bukan aku, dan aku belum pernah melihat orang seperti itu. Tidak. Ngomong-ngomong, jadi Acrobat, Mercenary dan Aibatt berjalan ke bar ...  "
NPC_000883,"Gee, I hope there's enough air in here... Farewell!","Wah, kuharap ada cukup udara di sini... Selamat jalan!"
NPC_000884,I will give you a bead if you bring me sesame cake.,Aku akan memberimu manik-manik jika kamu membawakanku kue wijen.
NPC_000885,I will give you a Red Bead if you bring me 700 sesame cake.,Aku akan memberimu Red Bead jika kamu membawakanku 700 kue wijen.
NPC_000886,"I am Evil Tobby, the oldest of the Iblis brothers.","Saya Evil Tobby, yang tertua dari Saudara Iblis."
NPC_000887,Happy Thanksgivingday! Hmmm maybe not so happy.,Selamat Hari Thanksgiving! Hmmm mungkin tidak begitu bahagia.
NPC_000888,I told you I will give you a bead if you bring me some sesame cakes.,Sudah kubilang aku akan memberimu manik-manik jika kamu membawakanku beberapa kue wijen.
NPC_000889,I will give you an Orange Bead if you bring me 700 sesame cakes.,Aku akan memberimu Orange Bead jika kamu membawakanku 700 kue wijen.
NPC_000890,"I am Evil Dorry, the second oldest of the Iblis brothers.","Saya Evil Dorry, yang tertua kedua dari saudara-saudara Iblis."
NPC_000891,Happy Thanksgivingday!? Yeah right!,Selamat hari Thanksgiving!? Ya benar!
NPC_000892,I told you I will give you a bead if you bring me sesame cakes.,Sudah kubilang aku akan memberimu manik-manik jika kamu membawakanku kue wijen.
NPC_000893,I will give you a Yellow Bead if you bring me 400 sesame cakes.,Aku akan memberimu Yellow Bead jika kamu membawakanku 400 kue wijen.
NPC_000894,"I am Evil Nana, the third oldest of the Iblis brothers.","Saya Evil Nana, anak tertua ketiga dari Iblis bersaudara."
NPC_000895,Happy Thanksgivingday!? Maybe.,Selamat hari Thanksgiving!? Mungkin.
NPC_000896,I told you I will give you a bead if you bring me some sesame cakes.,Sudah kubilang aku akan memberimu manik-manik jika kamu membawakanku beberapa kue wijen.
NPC_000897,I will give you a Green Bead if you bring me 200 sesame cakes.,Aku akan memberimu Green Bead jika kamu membawakanku 200 kue wijen.
NPC_000898,"I am Evil Tubby, the fourth oldest of the Iblis brothers.","Saya Evil Tubby, yang tertua keempat dari saudara-saudara Iblis."
NPC_000899,Happy Thanksgivingday!? No not really.,Selamat hari Thanksgiving!? Tidak juga.
NPC_000900,I told you I will give you a bead if you bring me some sesame cakes.,Sudah kubilang aku akan memberimu manik-manik jika kamu membawakanku beberapa kue wijen.
NPC_000901,I will give you a Blue Bead if you bring me 100 sesame cakes.,Aku akan memberimu Blue Bead jika kamu membawakanku 100 kue wijen.
NPC_000902,"I am Evil Pho, the youngest of the Iblis brothers.","Saya Evil Pho, bungsu dari Iblis bersaudara."
NPC_000903,Happy Thanksgivingday!? Not at all! Hahaha,Selamat hari Thanksgiving!? Tidak sama sekali! Hahaha
NPC_000904,I will give you a seedling if you bring me leaves.,Aku akan memberimu bibit jika kamu membawakanku daun.
NPC_000905,I will give you a Fir Seedling if you bring me 100 leaves.,Saya akan memberi Anda Fir Seedling jika Anda membawakan saya 100 daun.
NPC_000906,My name is Firdryad.,Nama saya Firdryad
NPC_000907,I hope everything goes well with you!,Saya harap semuanya berjalan dengan baik dengan Anda!
NPC_000908,I will give you a seedling if you bring me leaves.,Aku akan memberimu bibit jika kamu membawakanku daun.
NPC_000909,I will give you a Persimmon Seedling if you bring me 300 leaves.,Aku akan memberimu Persimmon Seedling jika kamu membawakanku 300 daun.
NPC_000910,My name is Persdryad.,Nama saya Persdryad.
NPC_000911,I hope everything goes well with you!,Saya harap semuanya berjalan dengan baik dengan Anda!
NPC_000912,I will give you a seedling if you bring me leaves.,Aku akan memberimu bibit jika kamu membawakanku daun.
NPC_000913,I will give you a Pear Seedling if you bring me 600 leaves.,Saya akan memberi Anda Pear Seedling jika Anda membawakan saya 600 daun.
NPC_000914,My name is Peardryad.,Nama saya Peardryad.
NPC_000915,I hope everything goes well with you!,Saya harap semuanya berjalan dengan baik dengan Anda!
NPC_000916,I will give you a seedling if you bring me leaves.,Aku akan memberimu bibit jika kamu membawakanku daun.
NPC_000917,"I will give you a Pine Tree if you bring me 1,000 leaves.",Aku akan memberimu Pine Tree jika kamu membawakanku 1.000 daun.
NPC_000918,My name is Pinedryad.,Nama saya Pinedryad.
NPC_000919,I hope everything goes well with you!,Saya harap semuanya berjalan dengan baik dengan Anda!
NPC_000974,Raising your own pet takes patience and dedication. Are you ready?,Memelihara hewan peliharaan Anda sendiri membutuhkan kesabaran dan dedikasi. Apakah kamu siap?
NPC_000975,"ROOOARRR!! \nSorry... I was just practicing my tiger call. \nDo you have a pet? I love pets, it's what I live for!","Rawr! Tee hee! ^^ \nMaaf, saya baru saja berlatih panggilan harimau saya. \nApakah Anda punya hewan peliharaan? Saya suka hewan peliharaan, untuk itulah saya hidup!"
NPC_000976,I come from a long line of Pet Tamers. My family has been taming pets for generations and I am the best Pet tamer among them. Feel free to visit me if you ever need help with your pet.,Saya berasal dari barisan panjang Pet Tamers. Keluarga saya telah menjinakkan hewan peliharaan selama beberapa generasi dan saya adalah penjinak Hewan Peliharaan terbaik di antara mereka. Jangan ragu untuk mengunjungi saya jika Anda membutuhkan bantuan dengan hewan peliharaan Anda.
NPC_000977,Don't forget to feed your pet!,Jangan lupa untuk memberi makan hewan peliharaan Anda!
NPC_001016,"Step right up, champions! Welcome to the Chip Emporium!","Majulah, para juara! Selamat datang di Chip Emporium!"
NPC_001017,"Heya stranger! If your guild wins the Guild Siege, you will be awarded Chips for your victory. The armor sets I sell here in my shop are absolutely the best you can find! So, how many Red Chips do you have, hmmm?","Hai orang asing! Jika guild memenangkan Guild Siege, Kamu akan mendapatkan Chips untuk kemenanganmu. Set Armor yang aku jual di tokoku ini adalah yang terbaik yang bisa kau temukan! Jadi, berapa banyak Red Chips yang kamu punya, hmmm?"
NPC_001018,"I am Waforu, the Battle Merchant. I've had my share of victories in the sieges, but I'm getting to old for that sort of thing. I still love the competition, however, so I decided to stay in the business and offer my services as a Red Chip Vendor.","Saya Waforu, Pedagang Pertempuran. Saya telah mendapatkan bagian saya dari kemenangan dalam pengepungan, tetapi saya menjadi tua untuk hal semacam itu. Namun, saya masih menyukai kompetisi, jadi saya memutuskan untuk tetap dalam bisnis ini dan menawarkan layanan saya sebagai Vendor Red Chip."
NPC_001019,"So long, contender. May Rhisis be with you.","Sampai jumpa lawan, Semoga Rhisis bersamamu."
NPC_001024,You don't want me in that arena. I'll bury you!,Anda tidak ingin saya di arena itu. Aku akan menguburmu!
NPC_001025,"You know, most people simply don't understand that settling differences occasionally requires more than just petty talk. Sometimes, it requires a knuckle sandwich!","Anda tahu, kebanyakan orang sama sekali tidak mengerti bahwa menyelesaikan perbedaan kadang-kadang membutuhkan lebih dari sekadar pembicaraan kecil. Terkadang, itu membutuhkan sandwich knuckle!"
NPC_001026,"My name is Harold and I run this arena, so don't cross me or it's your head! If you wish to leave the arena, just speak with me again.","Nama saya Harold dan saya menjalankan arena ini, jadi jangan menyeberangi saya atau itu kepala Anda! Jika Anda ingin meninggalkan arena, bicaralah dengan saya lagi."
NPC_001027,"Oh, burn! He took that one right to the face! It's a slobber-knocker!","Oh, bakar! Dia mengambil yang itu tepat ke wajahnya! Ini adalah pengetuk air liur!"
NPC_001028,Anyone need any supplies? I got what YOU need!,Ada yang butuh persediaan? Saya mendapatkan apa yang ANDA butuhkan!
NPC_001029,"Once you step foot into the arena circle, you can be attacked by anyone at anytime, so watch your back! ","Setelah Anda menginjakkan kaki ke lingkaran arena, Anda dapat diserang oleh siapa saja kapan saja, jadi awasi diri Anda! "
NPC_001030,"Nice to meet you, friend. My name is Deek and I sell various foods, Posters, MP recovery items, and Arrows. Let me know if you need anything.","Senang bertemu denganmu, teman. Nama saya Deek dan saya menjual berbagai makanan, Poster, MP recovery items, dan Arrows. Beri tahu saya jika Anda membutuhkan sesuatu."
NPC_001031,Feel free to visit me again if you need some more supplies for the arena!,Jangan ragu untuk mengunjungi saya lagi jika Anda membutuhkan lebih banyak persediaan untuk arena!
NPC_001032,New to Madrigal? Visit your friendly neighborhood Buff Pang!,Baru mengenal Madrigal? Kunjungi lingkungan ramah Anda Buff Pang!
NPC_001033,Hello there! I'm granting buffs to adventurers who haven't completed their second job change yet. Come see me anytime if you ever find yourself in need of a boost to your stats!,Halo yang di sana! Saya memberikan buff kepada petualang yang belum menyelesaikan second job change mereka. Datang menemui saya kapan saja jika Anda pernah menemukan diri Anda membutuhkan boost untuk stats Anda!
NPC_001034,"I am a Buff Pang. There are several of us throughout Madrigal and we are here to help adventurers by applying bonuses to their combat statistics. Are you in need of a buff, my friend?","Saya seorang Buff Pang. Ada beberapa dari kita di seluruh Madrigal dan kita di sini untuk membantu petualang dengan menerapkan bonus ke stats pertempuran mereka. Apakah kamu membutuhkan buff, temanku?"
NPC_001035,Enjoy your stay in Madrigal!,Nikmati masa tinggal Anda di Madrigal!
NPC_001046,"Hey, you two! Stop that bickering, it's pointless! Take it to the arena!","Hei, kalian berdua! Hentikan pertengkaran itu, tidak ada gunanya! Bawa ke arena!"
NPC_001047,"In the PvP arena, you can fight other adventurers such as yourself. If you meet unfortunate circumstances, and are slain on the arena floor, you will not incur any death penalties.","Di arena PvP, kamu bisa melawan petualang lain seperti dirimu sendiri. Jika Anda menghadapi keadaan yang tidak menguntungkan, dan terbunuh di lantai arena, Anda tidak akan dikenakan hukuman mati."
NPC_001048,My name is Lay and I am in charge of the PvP arena. I'll only let you in if you've chosen your first job.,Nama saya Lay dan saya bertanggung jawab atas arena PvP. Saya hanya akan membiarkan Anda masuk jika Anda telah memilih pekerjaan pertama Anda.
NPC_001049,Another one bites the dust!,Yang lain menggigit debu!
NPC_001050,Why don't you sign up for a Madrigal tournament right away? Prove you are the best.,Why don't you sign up for a Madrigal tournament right away? Prove you are the best.
NPC_001051,"Madrigal Tournament is about to begin. Hurry, to the arena!","Madrigal Tournament is about to begin. Hurry, to the arena!"
NPC_001052,Would you like to take a bet on who will win this tournament?,Would you like to take a bet on who will win this tournament?
NPC_001053,The odds have been released. Check the payout for the team you bet on.,The odds have been released. Check the payout for the team you bet on.
NPC_001078,Only the strongest of guilds can achieve victory in the Secret Room!,Hanya Guild terkuat yang bisa meraih kemenangan di Secret Room!
NPC_001079,"If your guild is top ranked in the Secret Room, you will receive weekly rewards!","Jika Guild Anda berada di peringkat teratas di Secret Room, Anda akan menerima hadiah mingguan!"
NPC_001080,"Hello, adventurer! I'm in charge of the Secret Room and the Forsaken Tower. If you have any questions about this heroic challenge, please don't hesitate to ask. ","Halo, petualang! Saya bertanggung jawab atas Secret Room dan Forsaken Tower. Jika Anda memiliki pertanyaan tentang tantangan heroik ini, janganlah ragu untuk bertanya. "
NPC_001081,"May Rhisis guide you, and be with you, young one.","Semoga Rhisis membimbingmu, dan bersamamu, anak muda."
NPC_001086,"If you need any piercing cards converted, I'm your gal!","Jika Anda membutuhkan piercing cards converted, saya orangnya!"
NPC_001087,"Welcome, adventurer! If you have 10 piercing cards, I will attempt to convert the 10 that you give me into 1 card of the next level. I can't offer any guarantees, however, as sometimes you may only lose your cards.","Selamat datang, petualang! Jika Anda memiliki 10 piercing cards, saya akan mencoba mengubah 10 yang Anda berikan kepada saya menjadi 1 kartu dari level berikutnya. Namun, saya tidak dapat menawarkan jaminan apa pun, karena terkadang Anda hanya bisa kehilangan kartu Anda."
NPC_001088,"I'm the Card Master. After hearing about all the wonderful cards being thrown away, I decided to offer my services to the city of Flarine. ","Saya adalah Card Master. Setelah mendengar tentang semua kartu indah yang dibuang, saya memutuskan untuk menawarkan layanan saya ke kota Flarine. "
NPC_001089,"Stop by anytime, my friend.","Mampir kapan saja, temanku."
NPC_001090,Would anyone like a jewel crafted or perhaps a jewelry setting created?,Apakah orang-orang lebih suka perhiasan yang dibuat atau mungkin pengaturan perhiasan yang dibuat?
NPC_001091,"Hi there! I offer jewelry services to the citizens of Flarine and create and set jewels for those wishing to modify their Rare Weapons. I also remove blessings and level reductions from items, among other things!","Hai yang di sana! Saya menawarkan layanan perhiasan kepada warga Flarine dan membuat serta mengatur permata bagi mereka yang ingin memodifikasi Rare Weapons mereka. Saya juga menghapus blessings dan pengurangan level dari item, di antara lainnya!"
NPC_001092,My name is Peach! I'm here to assist Boboku and help supplement his upgrading business. Stop by anytime!,Nama saya Peach! Saya di sini untuk membantu Boboku dan membantu melengkapi bisnisnya. Mampir kapan saja!
NPC_001093,"Take care. Remember, for anything to do with jewels, I'm your girl!","Jaga diri. Ingat, untuk apa pun yang berhubungan dengan permata, aku orangnya!"
NPC_001130,We're running out of time! The newly appointed lord will be here soon!,We're running out of time! The newly appointed lord will be here soon!
NPC_001219,Attention everyone! We are looking for new Mentors. I will get you started on your way to becoming a Mentor!,Perhatian semuanya! Kami sedang mencari Mentor baru. Saya akan membantu Anda memulai perjalanan Anda untuk menjadi seorang Mentor!
NPC_001220,Come see me if you want to become a Mentor. ,Ayo temui saya jika Anda ingin menjadi Mentor.
NPC_001221,"It is not easy to find worthy people to walk the path of a Mentor, it isn't for everyone.","Tidak mudah menemukan orang yang layak untuk menapaki jalan seorang Mentor, itu bukan untuk semua orang."
NPC_001222,"Good afternoon. My name is Inisis. I am the current Mentor Teacher in Madrigal, well, not for much longer.","Selamat sore. Nama saya Inisis. Saya adalah Mentor Teacher saat ini di Madrigal, yah, tidak lebih lama lagi."
NPC_001223,Come back and see me if you are interested in becoming a Mentor.,Kembalilah dan temui aku jika kamu tertarik untuk menjadi mentor.
NPC_001250,What kind of hair style do you want? I can make all hair styles according to your taste.,Gaya rambut seperti apa yang Anda inginkan? Saya bisa membuat semua gaya rambut sesuai dengan selera Anda.
NPC_001263,,
NPC_001264,,
NPC_001265,,
NPC_001266,,
NPC_001430,"I'm Demian. I am the Rock, Paper, Scissors Champion!","Saya Demian. Saya adalah Rock, Paper, Scissors Champion!"
NPC_001431,There always is a challenger.,Selalu ada penantang.
NPC_001432,I will gain my revenge!,Aku akan membalas dendam!
NPC_001433,Rock!! Paper!! Scissors!!,Batu!! Kertas!! Gunting!!
NPC_001616,"Hey, would you like to be Madrigal's Savior?","Hei, apakah Anda ingin menjadi Madrigal's Savior?"
NPC_001617,Iblis' power is reviving!,Kekuatan Iblis dihidupkan kembali!
NPC_001619,"Who am I? You will see. By the way, would you like to be a hero?","Siapa saya? Anda akan melihat. Ngomong-ngomong, apakah Anda ingin menjadi pahlawan?"
NPC_001620,Saviors of Madrigal!!! Come With Me!,Saviors of Madrigal!!! Ikut aku!
NPC_001621,HEY! YOU!! COME ON!!!,HEI! KAMU!! AYOLAH!!!
NPC_001622,Ghosts are nothing to be scared of!!!! I'm a super duper hero just like Kooro!,Hantu tidak perlu ditakuti!!!! Saya pahlawan super duper seperti Kooro!
NPC_001624,I'm Nerco. I will be the Hero of Saint City just like Kooro!!! You better be good to me!!,Saya Nerco. Aku akan menjadi Pahlawan Saint City seperti Kooro!!! Kamu lebih baik bersikap baik padaku !!
NPC_001625,Good bye! You must come back and see me.,Selamat tinggal! Kamu harus kembali dan menemuiku.
NPC_001626,I can't remember anything...,Saya tidak dapat mengingat apa pun ...
NPC_001627,What? You want to say something?,Apa? Anda ingin mengatakan sesuatu?
NPC_001629,"I'm Hael. Suddenly, there are lots of monsters.. Something really bad is gonna happen, I can feel it.","Saya Hael. Tiba-tiba, ada banyak monster.. Sesuatu yang sangat buruk akan terjadi, saya bisa merasakannya."
NPC_001630,What is going on???!!!!,Apa yang terjadi???!!!!
NPC_001631,Phew.. I can't even rest cause of my son... you'll regret this!!!,Fiuh.. Aku bahkan tidak bisa beristirahat karena anakku ... Anda akan menyesali ini!!!
NPC_001632,Do you really know my mother's mind adventurer?,Apakah kamu benar-benar mengenal petualang pikiran ibuku?
NPC_001634,"Hello, I'm Luzina! Don't you know? I'm mother of the year!","Halo, saya Luzina! Tahukah Anda? Saya ibu tahun ini!"
NPC_001635,Nerco is gone! That kid is such a troublemaker!,Nerco sudah pergi! Anak itu benar-benar pembuat onar!
NPC_001636,My hair scrunchie is gone. It's because of you!,Scrunchie rambutku hilang. Itu karena kamu!
NPC_001637,I lost my favorite hair scrunchie. What should I do?,Saya kehilangan scrunchie rambut favorit saya. Apa yang harus saya lakukan?
