Key,English,Indonesian
PROPITEM_TXT_723147,Red Pixel Rabbit,Red Pixel Rabbit
PROPITEM_TXT_723148,Green Pixel Rabbit,Green Pixel Rabbit
PROPITEM_TXT_723149,Pink Pixel Rabbit,Pink Pixel Rabbit
PROPITEM_TXT_723150,Purple Pixel Rabbit,Purple Pixel Rabbit
PROPITEM_TXT_723151,Yellow Pixel Rabbit,Yellow Pixel Rabbit
PROPITEM_TXT_723152,Remi's Costume Lucky Box,Remi's Costume Lucky Box
PROPITEM_TXT_723153,This box contains a random costume with speed bonus. You can select your gender after opening the Lucky Box.,This box contains a random costume with speed bonus. You can select your gender after opening the Lucky Box.
PROPITEM_TXT_723154,Duo Pack,Duo Pack
PROPITEM_TXT_723155,"A package containing 5x 1 Day Scroll of Combined Party Effects, 50x Friendship (A) and 50x Friendship (B). All items are also linked.","A package containing 5x 1 Day Scroll of Combined Party Effects, 50x Friendship (A) and 50x Friendship (B). All items are also linked."
PROPITEM_TXT_723156,Package of Reborn,Package of Reborn
PROPITEM_TXT_723157,"A package containing 1x Re-skill, 1x Re-stat and 5x Scroll of Resurrection. All items are also linked.","A package containing 1x Re-skill, 1x Re-stat and 5x Scroll of Resurrection. All items are also linked."
PROPITEM_TXT_723158,Buff Pang's Buff Bag,Buff Pang's Buff Bag
PROPITEM_TXT_723159,"A package containing 5x Power Scroll, 10x Scroll of Velocity and 10x Def-Upcut Stone. All items are also linked.","A package containing 5x Power Scroll, 10x Scroll of Velocity and 10x Def-Upcut Stone. All items are also linked."
PROPITEM_TXT_723160,Remi's 10% Costumes Lucky Box,Remi's 10% Costumes Lucky Box
PROPITEM_TXT_723161,This box contains a random costume with 10% speed bonus. You can select your gender after opening the Lucky Box.,This box contains a random costume with 10% speed bonus. You can select your gender after opening the Lucky Box.
PROPITEM_TXT_723162,Remi's 8% Costumes Lucky Box,Remi's 8% Costumes Lucky Box
PROPITEM_TXT_723163,This box contains a random costume with 8% speed bonus. You can select your gender after opening the Lucky Box.,This box contains a random costume with 8% speed bonus. You can select your gender after opening the Lucky Box.
PROPITEM_TXT_723164,Remi's 6% Costumes Lucky Box,Remi's 6% Costumes Lucky Box
PROPITEM_TXT_723165,This box contains a random costume with 6% speed bonus. You can select your gender after opening the Lucky Box.,This box contains a random costume with 6% speed bonus. You can select your gender after opening the Lucky Box.
PROPITEM_TXT_723166,Remi's 4% Costumes Lucky Box,Remi's 4% Costumes Lucky Box
PROPITEM_TXT_723167,This box contains a random costume with 4% speed bonus. You can select your gender after opening the Lucky Box.,This box contains a random costume with 4% speed bonus. You can select your gender after opening the Lucky Box.
PROPITEM_TXT_723168,Remi's 2% Costumes Lucky Box,Remi's 2% Costumes Lucky Box
PROPITEM_TXT_723169,This box contains a random costume with 2% speed bonus. You can select your gender after opening the Lucky Box.,This box contains a random costume with 2% speed bonus. You can select your gender after opening the Lucky Box.
PROPITEM_TXT_723170,Reduction Package,Reduction Package
PROPITEM_TXT_723171,A package containing 3x Scroll of Reduction A and 3x Scroll of Reduction B. All items are also linked.,A package containing 3x Scroll of Reduction A and 3x Scroll of Reduction B. All items are also linked.
PROPITEM_TXT_723172,Shadow Hunter 10% Black Set,Shadow Hunter 10% Black Set
PROPITEM_TXT_723173,Shadow Hunter 10% Black Set (M),Shadow Hunter 10% Black Set (M)
PROPITEM_TXT_723174,The Shadow Hunter 10% Black Set for male characters.,The Shadow Hunter 10% Black Set for male characters.
PROPITEM_TXT_723175,Shadow Hunter Black Hat (M),Shadow Hunter Black Hat (M)
PROPITEM_TXT_723176,Shadow Hunter Black Suit (M),Shadow Hunter Black Suit (M)
PROPITEM_TXT_723177,Shadow Hunter Black Shoes (M),Shadow Hunter Black Shoes (M)
PROPITEM_TXT_723178,Shadow Hunter Black Hands (M),Shadow Hunter Black Hands (M)
PROPITEM_TXT_723179,Shadow Hunter 10% Black Set (F),Shadow Hunter 10% Black Set (F)
PROPITEM_TXT_723180,The Shadow Hunter 10% Black Set for female characters.,The Shadow Hunter 10% Black Set for female characters.
PROPITEM_TXT_723181,Shadow Hunter Black Hat (F),Shadow Hunter Black Hat (F)
PROPITEM_TXT_723182,Shadow Hunter Black Suit (F),Shadow Hunter Black Suit (F)
PROPITEM_TXT_723183,Shadow Hunter Black Shoes (F),Shadow Hunter Black Shoes (F)
PROPITEM_TXT_723184,Shadow Hunter Black Hands (F),Shadow Hunter Black Hands (F)
PROPITEM_TXT_723185,Shadow Hunter Black Mask,Shadow Hunter Black Mask
PROPITEM_TXT_723186,Shadow Hunter 8% Grey Set,Shadow Hunter 8% Grey Set
PROPITEM_TXT_723187,Shadow Hunter 8% Grey Set (M),Shadow Hunter 8% Grey Set (M)
PROPITEM_TXT_723188,The Shadow Hunter 8% Grey Set for male characters.,The Shadow Hunter 8% Grey Set for male characters.
PROPITEM_TXT_723189,Shadow Hunter Grey Hat (M),Shadow Hunter Grey Hat (M)
PROPITEM_TXT_723190,Shadow Hunter Grey Suit (M),Shadow Hunter Grey Suit (M)
PROPITEM_TXT_723191,Shadow Hunter Grey Shoes (M),Shadow Hunter Grey Shoes (M)
PROPITEM_TXT_723192,Shadow Hunter Grey Hands (M),Shadow Hunter Grey Hands (M)
PROPITEM_TXT_723193,Shadow Hunter 8% Grey Set (F),Shadow Hunter 8% Grey Set (F)
PROPITEM_TXT_723194,The Shadow Hunter 8% Grey Set for female characters.,The Shadow Hunter 8% Grey Set for female characters.
PROPITEM_TXT_723195,Shadow Hunter Grey Hat (F),Shadow Hunter Grey Hat (F)
PROPITEM_TXT_723196,Shadow Hunter Grey Suit (F),Shadow Hunter Grey Suit (F)
PROPITEM_TXT_723197,Shadow Hunter Grey Shoes (F),Shadow Hunter Grey Shoes (F)
PROPITEM_TXT_723198,Shadow Hunter Grey Hands (F),Shadow Hunter Grey Hands (F)
PROPITEM_TXT_723199,Shadow Hunter Grey Mask,Shadow Hunter Grey Mask
PROPITEM_TXT_723200,Shadow Hunter 6% Purple Set,Shadow Hunter 6% Purple Set
PROPITEM_TXT_723201,Shadow Hunter 6% Purple Set (M),Shadow Hunter 6% Purple Set (M)
PROPITEM_TXT_723202,The Shadow Hunter 6% Purple Set for male characters.,The Shadow Hunter 6% Purple Set for male characters.
PROPITEM_TXT_723203,Shadow Hunter Purple Hat (M),Shadow Hunter Purple Hat (M)
PROPITEM_TXT_723204,Shadow Hunter Purple Suit (M),Shadow Hunter Purple Suit (M)
PROPITEM_TXT_723205,Shadow Hunter Purple Shoes (M),Shadow Hunter Purple Shoes (M)
PROPITEM_TXT_723206,Shadow Hunter Purple Hands (M),Shadow Hunter Purple Hands (M)
PROPITEM_TXT_723207,Shadow Hunter 6% Purple Set (F),Shadow Hunter 6% Purple Set (F)
PROPITEM_TXT_723208,The Shadow Hunter 6% Purple Set for female characters.,The Shadow Hunter 6% Purple Set for female characters.
PROPITEM_TXT_723209,Shadow Hunter Purple Hat (F),Shadow Hunter Purple Hat (F)
PROPITEM_TXT_723210,Shadow Hunter Purple Suit (F),Shadow Hunter Purple Suit (F)
PROPITEM_TXT_723211,Shadow Hunter Purple Shoes (F),Shadow Hunter Purple Shoes (F)
PROPITEM_TXT_723212,Shadow Hunter Purple Hands (F),Shadow Hunter Purple Hands (F)
PROPITEM_TXT_723213,Shadow Hunter Purple Mask,Shadow Hunter Purple Mask
PROPITEM_TXT_723214,Shadow Hunter 4% Burgundy Set,Shadow Hunter 4% Burgundy Set
PROPITEM_TXT_723215,Shadow Hunter 4% Burgundy Set (M),Shadow Hunter 4% Burgundy Set (M)
PROPITEM_TXT_723216,The Shadow Hunter 4% Burgundy Set for male characters.,The Shadow Hunter 4% Burgundy Set for male characters.
PROPITEM_TXT_723217,Shadow Hunter Burgundy Hat (M),Shadow Hunter Burgundy Hat (M)
PROPITEM_TXT_723218,Shadow Hunter Burgundy Suit (M),Shadow Hunter Burgundy Suit (M)
PROPITEM_TXT_723219,Shadow Hunter Burgundy Shoes (M),Shadow Hunter Burgundy Shoes (M)
PROPITEM_TXT_723220,Shadow Hunter Burgundy Hands (M),Shadow Hunter Burgundy Hands (M)
PROPITEM_TXT_723221,Shadow Hunter 4% Burgundy Set (F),Shadow Hunter 4% Burgundy Set (F)
PROPITEM_TXT_723222,The Shadow Hunter 4% Burgundy Set for female characters.,The Shadow Hunter 4% Burgundy Set for female characters.
PROPITEM_TXT_723223,Shadow Hunter Burgundy Hat (F),Shadow Hunter Burgundy Hat (F)
PROPITEM_TXT_723224,Shadow Hunter Burgundy Suit (F),Shadow Hunter Burgundy Suit (F)
PROPITEM_TXT_723225,Shadow Hunter Burgundy Shoes (F),Shadow Hunter Burgundy Shoes (F)
PROPITEM_TXT_723226,Shadow Hunter Burgundy Hands (F),Shadow Hunter Burgundy Hands (F)
PROPITEM_TXT_723227,Shadow Hunter Burgundy Mask,Shadow Hunter Burgundy Mask
PROPITEM_TXT_723228,Shadow Hunter 2% Green Set,Shadow Hunter 2% Green Set
PROPITEM_TXT_723229,Shadow Hunter 2% Green Set (M),Shadow Hunter 2% Green Set (M)
PROPITEM_TXT_723230,The Shadow Hunter 2% Green Set for male characters.,The Shadow Hunter 2% Green Set for male characters.
PROPITEM_TXT_723231,Shadow Hunter Green Hat (M),Shadow Hunter Green Hat (M)
PROPITEM_TXT_723232,Shadow Hunter Green Suit (M),Shadow Hunter Green Suit (M)
PROPITEM_TXT_723233,Shadow Hunter Green Shoes (M),Shadow Hunter Green Shoes (M)
PROPITEM_TXT_723234,Shadow Hunter Green Hands (M),Shadow Hunter Green Hands (M)
PROPITEM_TXT_723235,Shadow Hunter 2% Green Set (F),Shadow Hunter 2% Green Set (F)
PROPITEM_TXT_723236,The Shadow Hunter 2% Green Set for female characters.,The Shadow Hunter 2% Green Set for female characters.
PROPITEM_TXT_723237,Shadow Hunter Green Hat (F),Shadow Hunter Green Hat (F)
PROPITEM_TXT_723238,Shadow Hunter Green Suit (F),Shadow Hunter Green Suit (F)
PROPITEM_TXT_723239,Shadow Hunter Green Shoes (F),Shadow Hunter Green Shoes (F)
PROPITEM_TXT_723240,Shadow Hunter Green Hands (F),Shadow Hunter Green Hands (F)
PROPITEM_TXT_723241,Shadow Hunter Green Mask,Shadow Hunter Green Mask
PROPITEM_TXT_723242,Shadow Hunter 2% Blue Set,Shadow Hunter 2% Blue Set
PROPITEM_TXT_723243,Shadow Hunter 2% Blue Set (M),Shadow Hunter 2% Blue Set (M)
PROPITEM_TXT_723244,The Shadow Hunter 2% Blue Set for male characters.,The Shadow Hunter 2% Blue Set for male characters.
PROPITEM_TXT_723245,Shadow Hunter Blue Hat (M),Shadow Hunter Blue Hat (M)
PROPITEM_TXT_723246,Shadow Hunter Blue Suit (M),Shadow Hunter Blue Suit (M)
PROPITEM_TXT_723247,Shadow Hunter Blue Shoes (M),Shadow Hunter Blue Shoes (M)
PROPITEM_TXT_723248,Shadow Hunter Blue Hands (M),Shadow Hunter Blue Hands (M)
PROPITEM_TXT_723249,Shadow Hunter 2% Blue Set (F),Shadow Hunter 2% Blue Set (F)
PROPITEM_TXT_723250,The Shadow Hunter 2% Blue Set for female characters.,The Shadow Hunter 2% Blue Set for female characters.
PROPITEM_TXT_723251,Shadow Hunter Blue Hat (F),Shadow Hunter Blue Hat (F)
PROPITEM_TXT_723252,Shadow Hunter Blue Suit (F),Shadow Hunter Blue Suit (F)
PROPITEM_TXT_723253,Shadow Hunter Blue Shoes (F),Shadow Hunter Blue Shoes (F)
PROPITEM_TXT_723254,Shadow Hunter Blue Hands (F),Shadow Hunter Blue Hands (F)
PROPITEM_TXT_723255,Shadow Hunter Blue Mask,Shadow Hunter Blue Mask
PROPITEM_TXT_723256,Shadow Hunter Costume Lucky Box,Shadow Hunter Costume Lucky Box
PROPITEM_TXT_723257,This box contains a Shadow Hunter Set with Speed Bonus. You can select your gender after opening the Lucky Box.,This box contains a Shadow Hunter Set with Speed Bonus. You can select your gender after opening the Lucky Box.
PROPITEM_TXT_723258,Jeff's Easter Egg,Jeff's Easter Egg
PROPITEM_TXT_723259,This box contains a random special item. Good luck and happy easter!,This box contains a random special item. Good luck and happy easter!
PROPITEM_TXT_723260,Shout Package,Shout Package
PROPITEM_TXT_723261,A package containing 50x Server Shout and 50x Channel Shout. All items are also linked.,A package containing 50x Server Shout and 50x Channel Shout. All items are also linked.
PROPITEM_TXT_723262,Extra Bag Package,Extra Bag Package
PROPITEM_TXT_723263,A package containing 2x Extra Bag (30 Days) and 2x Bank Extra Bag (30 Days). All items are also linked.,A package containing 2x Extra Bag (30 Days) and 2x Bank Extra Bag (30 Days). All items are also linked.
PROPITEM_TXT_723264,Remote-Access Kit,Remote-Access Kit
PROPITEM_TXT_723265,"A package containing 10x Scroll of Guild Custody, 10x Scroll of General Shop, 10x Scroll of Food Shop and 10x Scroll of Multi-Shop. All items are also linked.","A package containing 10x Scroll of Guild Custody, 10x Scroll of General Shop, 10x Scroll of Food Shop and 10x Scroll of Multi-Shop. All items are also linked."
PROPITEM_TXT_723266,Elemental Attack Stone Select Box,Elemental Attack Stone Select Box
PROPITEM_TXT_723267,"This box contains an elemental stone of your choice, increasing Element Attack by 20% for 1 hour. Each Stone's element must match the Weapon's element.","This box contains an elemental stone of your choice, increasing Element Attack by 20% for 1 hour. Each Stone's element must match the Weapon's element."
PROPITEM_TXT_723268,Elemental Defense Stone Select Box,Elemental Defense Stone Select Box
PROPITEM_TXT_723269,"This box contains an elemental stone of your choice, increasing Element Defense by 20% for 1 hour. Each Stone's element must match the Suit's element.","This box contains an elemental stone of your choice, increasing Element Defense by 20% for 1 hour. Each Stone's element must match the Suit's element."
PROPITEM_TXT_723270,Metaverse random box,Metaverse random box
PROPITEM_TXT_723271,This box contains a random metaverse furniture.,This box contains a random metaverse furniture.
PROPITEM_TXT_723272,PickUp Pet Package,PickUp Pet Package
PROPITEM_TXT_723273,A package containing 1x Fox and 1x Scroll of PickUp Boost (15 Days). All items are also linked.,A package containing 1x Fox and 1x Scroll of PickUp Boost (15 Days). All items are also linked.
PROPITEM_TXT_723274,April Supply Package,April Supply Package
PROPITEM_TXT_723275,"A package containing 1x Feed Bag (30 Days), 1x Scroll of PickUp Boost (30 Days), 1x Card Disc (30 Days), 1x Extra Bag (30 Days), 1x Bank Extra Bag (30 Days) and 1x Aura Selection Box (15 Days). All items are also linked.","A package containing 1x Feed Bag (30 Days), 1x Scroll of PickUp Boost (30 Days), 1x Card Disc (30 Days), 1x Extra Bag (30 Days), 1x Bank Extra Bag (30 Days) and 1x Aura Selection Box (15 Days). All items are also linked."
PROPITEM_TXT_723276,Spring Guild Recruiting Pack,Spring Guild Recruiting Pack
PROPITEM_TXT_723277,"A package containing 2x Scroll of Guild Members, 1x Scroll of G-Name Change and 1x Scroll of G-Logo Change. All items are also linked.","A package containing 2x Scroll of Guild Members, 1x Scroll of G-Name Change and 1x Scroll of G-Logo Change. All items are also linked."
PROPITEM_TXT_723278,Blue Dragon Package,Blue Dragon Package
PROPITEM_TXT_723279,"A package containing 1x Baby Blue Dragon, 1x Meteonyker's Wings and 1x Aura Selection Box (7 Days). All items are also linked.","A package containing 1x Baby Blue Dragon, 1x Meteonyker's Wings and 1x Aura Selection Box (7 Days). All items are also linked."
PROPITEM_TXT_723280,Aura Selection Box (7 Days),Aura Selection Box (7 Days)
PROPITEM_TXT_723281,Select which aura you want to receive!,Select which aura you want to receive!
PROPITEM_TXT_723282,Aura Selection Box (15 Days),Aura Selection Box (15 Days)
PROPITEM_TXT_723283,Safari Explorer Grey Pteranodon,Safari Explorer Grey Pteranodon
PROPITEM_TXT_723284,"An adventurous safari explorer's scene, with a majestic Pteranodon soaring through the skies. Maximum Speed: 64 km/h.","An adventurous safari explorer's scene, with a majestic Pteranodon soaring through the skies. Maximum Speed: 64 km/h."
PROPITEM_TXT_723285,Safari Explorer Black Pteranodon,Safari Explorer Black Pteranodon
PROPITEM_TXT_723286,Safari Explorer Brown Pteranodon,Safari Explorer Brown Pteranodon
PROPITEM_TXT_723287,Safari Explorer 10% Brown Set,Safari Explorer 10% Brown Set
PROPITEM_TXT_723288,Safari Explorer 10% Brown Set (M),Safari Explorer 10% Brown Set (M)
PROPITEM_TXT_723289,The Safari Explorer 10% Brown Set for male characters.,The Safari Explorer 10% Brown Set for male characters.
PROPITEM_TXT_723290,Safari Explorer Brown Hat (M),Safari Explorer Brown Hat (M)
PROPITEM_TXT_723291,Safari Explorer Brown Suit (M),Safari Explorer Brown Suit (M)
PROPITEM_TXT_723292,Safari Explorer Brown Shoes (M),Safari Explorer Brown Shoes (M)
PROPITEM_TXT_723293,Safari Explorer Brown Hands (M),Safari Explorer Brown Hands (M)
PROPITEM_TXT_723294,Safari Explorer 10% Brown Set (F),Safari Explorer 10% Brown Set (F)
PROPITEM_TXT_723295,The Safari Explorer 10% Brown Set for female characters.,The Safari Explorer 10% Brown Set for female characters.
PROPITEM_TXT_723296,Safari Explorer Brown Hat (F),Safari Explorer Brown Hat (F)
PROPITEM_TXT_723297,Safari Explorer Brown Suit (F),Safari Explorer Brown Suit (F)
PROPITEM_TXT_723298,Safari Explorer Brown Shoes (F),Safari Explorer Brown Shoes (F)
PROPITEM_TXT_723299,Safari Explorer Brown Hands (F),Safari Explorer Brown Hands (F)
PROPITEM_TXT_723300,Safari Explorer Brown Backpack,Safari Explorer Brown Backpack
PROPITEM_TXT_723301,Safari Explorer 8% Blue Set,Safari Explorer 8% Blue Set
PROPITEM_TXT_723302,Safari Explorer 8% Blue Set (M),Safari Explorer 8% Blue Set (M)
PROPITEM_TXT_723303,The Safari Explorer 8% Blue Set for male characters.,The Safari Explorer 8% Blue Set for male characters.
PROPITEM_TXT_723304,Safari Explorer Blue Hat (M),Safari Explorer Blue Hat (M)
PROPITEM_TXT_723305,Safari Explorer Blue Suit (M),Safari Explorer Blue Suit (M)
PROPITEM_TXT_723306,Safari Explorer Blue Shoes (M),Safari Explorer Blue Shoes (M)
PROPITEM_TXT_723307,Safari Explorer Blue Hands (M),Safari Explorer Blue Hands (M)
PROPITEM_TXT_723308,Safari Explorer 8% Blue Set (F),Safari Explorer 8% Blue Set (F)
PROPITEM_TXT_723309,The Safari Explorer 8% Blue Set for female characters.,The Safari Explorer 8% Blue Set for female characters.
PROPITEM_TXT_723310,Safari Explorer Blue Hat (F),Safari Explorer Blue Hat (F)
PROPITEM_TXT_723311,Safari Explorer Blue Suit (F),Safari Explorer Blue Suit (F)
PROPITEM_TXT_723312,Safari Explorer Blue Shoes (F),Safari Explorer Blue Shoes (F)
PROPITEM_TXT_723313,Safari Explorer Blue Hands (F),Safari Explorer Blue Hands (F)
PROPITEM_TXT_723314,Safari Explorer Blue Backpack,Safari Explorer Blue Backpack
PROPITEM_TXT_723315,Safari Explorer 6% Pink Set,Safari Explorer 6% Pink Set
PROPITEM_TXT_723316,Safari Explorer 6% Pink Set (M),Safari Explorer 6% Pink Set (M)
PROPITEM_TXT_723317,The Safari Explorer 6% Pink Set for male characters.,The Safari Explorer 6% Pink Set for male characters.
PROPITEM_TXT_723318,Safari Explorer Pink Hat (M),Safari Explorer Pink Hat (M)
PROPITEM_TXT_723319,Safari Explorer Pink Suit (M),Safari Explorer Pink Suit (M)
PROPITEM_TXT_723320,Safari Explorer Pink Shoes (M),Safari Explorer Pink Shoes (M)
PROPITEM_TXT_723321,Safari Explorer Pink Hands (M),Safari Explorer Pink Hands (M)
PROPITEM_TXT_723322,Safari Explorer 6% Pink Set (F),Safari Explorer 6% Pink Set (F)
PROPITEM_TXT_723323,The Safari Explorer 6% Pink Set for female characters.,The Safari Explorer 6% Pink Set for female characters.
PROPITEM_TXT_723324,Safari Explorer Pink Hat (F),Safari Explorer Pink Hat (F)
PROPITEM_TXT_723325,Safari Explorer Pink Suit (F),Safari Explorer Pink Suit (F)
PROPITEM_TXT_723326,Safari Explorer Pink Shoes (F),Safari Explorer Pink Shoes (F)
PROPITEM_TXT_723327,Safari Explorer Pink Hands (F),Safari Explorer Pink Hands (F)
PROPITEM_TXT_723328,Safari Explorer Pink Backpack,Safari Explorer Pink Backpack
PROPITEM_TXT_723329,Safari Explorer 4% Green Set,Safari Explorer 4% Green Set
PROPITEM_TXT_723330,Safari Explorer 4% Green Set (M),Safari Explorer 4% Green Set (M)
PROPITEM_TXT_723331,The Safari Explorer 4% Green Set for male characters.,The Safari Explorer 4% Green Set for male characters.
PROPITEM_TXT_723332,Safari Explorer Green Hat (M),Safari Explorer Green Hat (M)
PROPITEM_TXT_723333,Safari Explorer Green Suit (M),Safari Explorer Green Suit (M)
PROPITEM_TXT_723334,Safari Explorer Green Shoes (M),Safari Explorer Green Shoes (M)
PROPITEM_TXT_723335,Safari Explorer Green Hands (M),Safari Explorer Green Hands (M)
PROPITEM_TXT_723336,Safari Explorer 4% Green Set (F),Safari Explorer 4% Green Set (F)
PROPITEM_TXT_723337,The Safari Explorer 4% Green Set for female characters.,The Safari Explorer 4% Green Set for female characters.
PROPITEM_TXT_723338,Safari Explorer Green Hat (F),Safari Explorer Green Hat (F)
PROPITEM_TXT_723339,Safari Explorer Green Suit (F),Safari Explorer Green Suit (F)
PROPITEM_TXT_723340,Safari Explorer Green Shoes (F),Safari Explorer Green Shoes (F)
PROPITEM_TXT_723341,Safari Explorer Green Hands (F),Safari Explorer Green Hands (F)
PROPITEM_TXT_723342,Safari Explorer Green Backpack,Safari Explorer Green Backpack
PROPITEM_TXT_723343,Safari Explorer 2% Yellow Set,Safari Explorer 2% Yellow Set
PROPITEM_TXT_723344,Safari Explorer 2% Yellow Set (M),Safari Explorer 2% Yellow Set (M)
PROPITEM_TXT_723345,The Safari Explorer 2% Yellow Set for male characters.,The Safari Explorer 2% Yellow Set for male characters.
PROPITEM_TXT_723346,Safari Explorer Yellow Hat (M),Safari Explorer Yellow Hat (M)
PROPITEM_TXT_723347,Safari Explorer Yellow Suit (M),Safari Explorer Yellow Suit (M)
PROPITEM_TXT_723348,Safari Explorer Yellow Shoes (M),Safari Explorer Yellow Shoes (M)
PROPITEM_TXT_723349,Safari Explorer Yellow Hands (M),Safari Explorer Yellow Hands (M)
PROPITEM_TXT_723350,Safari Explorer 2% Yellow Set (F),Safari Explorer 2% Yellow Set (F)
PROPITEM_TXT_723351,The Safari Explorer 2% Yellow Set for female characters.,The Safari Explorer 2% Yellow Set for female characters.
PROPITEM_TXT_723352,Safari Explorer Yellow Hat (F),Safari Explorer Yellow Hat (F)
PROPITEM_TXT_723353,Safari Explorer Yellow Suit (F),Safari Explorer Yellow Suit (F)
PROPITEM_TXT_723354,Safari Explorer Yellow Shoes (F),Safari Explorer Yellow Shoes (F)
PROPITEM_TXT_723355,Safari Explorer Yellow Hands (F),Safari Explorer Yellow Hands (F)
PROPITEM_TXT_723356,Safari Explorer Yellow Backpack,Safari Explorer Yellow Backpack
PROPITEM_TXT_723357,Safari Explorer 2% White Set,Safari Explorer 2% White Set
PROPITEM_TXT_723358,Safari Explorer 2% White Set (M),Safari Explorer 2% White Set (M)
PROPITEM_TXT_723359,The Safari Explorer 2% White Set for male characters.,The Safari Explorer 2% White Set for male characters.
PROPITEM_TXT_723360,Safari Explorer White Hat (M),Safari Explorer White Hat (M)
PROPITEM_TXT_723361,Safari Explorer White Suit (M),Safari Explorer White Suit (M)
PROPITEM_TXT_723362,Safari Explorer White Shoes (M),Safari Explorer White Shoes (M)
PROPITEM_TXT_723363,Safari Explorer White Hands (M),Safari Explorer White Hands (M)
PROPITEM_TXT_723364,Safari Explorer 2% White Set (F),Safari Explorer 2% White Set (F)
PROPITEM_TXT_723365,The Safari Explorer 2% White Set for female characters.,The Safari Explorer 2% White Set for female characters.
PROPITEM_TXT_723366,Safari Explorer White Hat (F),Safari Explorer White Hat (F)
PROPITEM_TXT_723367,Safari Explorer White Suit (F),Safari Explorer White Suit (F)
PROPITEM_TXT_723368,Safari Explorer White Shoes (F),Safari Explorer White Shoes (F)
PROPITEM_TXT_723369,Safari Explorer White Hands (F),Safari Explorer White Hands (F)
PROPITEM_TXT_723370,Safari Explorer White Backpack,Safari Explorer White Backpack
PROPITEM_TXT_723371,Safari Explorer Costume Lucky Box,Safari Explorer Costume Lucky Box
PROPITEM_TXT_723372,This box contains a Safari Explorer Set with Speed Bonus. You can select your gender after opening the Lucky Box.,This box contains a Safari Explorer Set with Speed Bonus. You can select your gender after opening the Lucky Box.
PROPITEM_TXT_724272,2nd Anniversary Lucky Box 1,2nd Anniversary Lucky Box 1
PROPITEM_TXT_724273,Box with a 2nd Anniversary gift. Open the box to see what's inside ※Scheduled to be reclaimed within a period of time after the event ends,Box with a 2nd Anniversary gift. Open the box to see what's inside ※Scheduled to be reclaimed within a period of time after the event ends
PROPITEM_TXT_724274,2nd Anniversary Lucky Box 2,2nd Anniversary Lucky Box 2
PROPITEM_TXT_724275,2nd Anniversary Lucky Box 3,2nd Anniversary Lucky Box 3
PROPITEM_TXT_724276,Cotton Candy Random Box,Cotton Candy Random Box
PROPITEM_TXT_724277,You can get random cotton candy.,You can get random cotton candy.
PROPITEM_TXT_724278,2nd Anniversary Token,2nd Anniversary Token
PROPITEM_TXT_724279,A token with mystical energy. Donate them to the guild to get the energy ※Scheduled to be reclaimed within a period of time after the event ends,A token with mystical energy. Donate them to the guild to get the energy ※Scheduled to be reclaimed within a period of time after the event ends
PROPITEM_TXT_724280,2nd Anniv. Costume Event Box,2nd Anniv. Costume Event Box
PROPITEM_TXT_724281,Select which Costume you want to receive,Select which Costume you want to receive
PROPITEM_TXT_724282,2nd Anniv. Maid Costume Set,2nd Anniv. Maid Costume Set
PROPITEM_TXT_724283,2nd Anniv. Butler Costume Set,2nd Anniv. Butler Costume Set
PROPITEM_TXT_724284,2nd Anniv Maid Set (M),2nd Anniv Maid Set (M)
PROPITEM_TXT_724285,2nd Anniv Maid Set (F),2nd Anniv Maid Set (F)
PROPITEM_TXT_724286,2nd Anniversary Maid costume set for Male characters,2nd Anniversary Maid costume set for Male characters
PROPITEM_TXT_724287,2nd Anniversary Maid costume set for Female characters,2nd Anniversary Maid costume set for Female characters
PROPITEM_TXT_724288,2nd Anniv Butler Set (M),2nd Anniv Butler Set (M)
PROPITEM_TXT_724289,2nd Anniv Butler Set (F),2nd Anniv Butler Set (F)
PROPITEM_TXT_724290,2nd Anniversary Butler costume set for Male characters,2nd Anniversary Butler costume set for Male characters
PROPITEM_TXT_724291,2nd Anniversary Butler costume set for Female characters,2nd Anniversary Butler costume set for Female characters
PROPITEM_TXT_723373,[Event] Giggled Lucky Box,[Event] Giggled Lucky Box
PROPITEM_TXT_723374,A reward from the 2 Year Anniversary event dungeon!,A reward from the 2 Year Anniversary event dungeon!
PROPITEM_TXT_723375,Green Sailor Set,Green Sailor Set
PROPITEM_TXT_723376,2,2
PROPITEM_TXT_723377,N,N
PROPITEM_TXT_723378,D,D
PROPITEM_TXT_723379,Cake Image,Cake Image
PROPITEM_TXT_723380,"Collect 2, N, D, Cake Image from the 2nd Anniversary Lottery and exchange them for 2nd Anniversary Gift Boxes!","Collect 2, N, D, Cake Image from the 2nd Anniversary Lottery and exchange them for 2nd Anniversary Gift Boxes!"
PROPITEM_TXT_723381,2nd Anniversary Gift Box A (High),2nd Anniversary Gift Box A (High)
PROPITEM_TXT_723382,2nd Anniversary Gift Box A,2nd Anniversary Gift Box A
PROPITEM_TXT_723383,2nd Anniversary Gift Box A (Low),2nd Anniversary Gift Box A (Low)
PROPITEM_TXT_723384,2nd Anniversary Gift Box B,2nd Anniversary Gift Box B
PROPITEM_TXT_723385,2nd Anniversary Gift Box C,2nd Anniversary Gift Box C
PROPITEM_TXT_723386,2nd Anniversary Gift Box D,2nd Anniversary Gift Box D
PROPITEM_TXT_723387,2nd Anniversary Gift Box that contains various rewards based on it's tier.,2nd Anniversary Gift Box that contains various rewards based on it's tier.
