Key,English,Indonesian
UI_BATTLEPASS_MISSION_PARTYPOINT,Obtain Party Points,Mendapatkan party skill points
UI_BATTLEPASS_MISSION_COSTUMETRANSMUTATION,Add a Fashion Item to the Wardrobe,Letakkan costume dalam wardrobe
UI_BATTLEPASS_MISSION_GETCOSTUME,Obtain a Fashion Item,Mendapatkan costume
UI_BATTLEPASS_SAFETYSMELT_ELECARD,(Elemental),(Elemental)
UI_BATTLEPASS_SAFETYSMELT_POWERDICE,(Normal/Accessory),(Normal/Accessory)
UI_BATTLEPASS_MISSION_LEVELUP,Level Up,Level Up
UI_BATTLEPASS_MISSION_LEVELUP2,Reach Level %s,Mencapai Level %s
UI_BATTLEPASS_MISSION_JOBCHANGE_EXPERT,Complete the 1st Job Change,Melakukan 1st Job Change
UI_BATTLEPASS_MISSION_JOBCHANGE_PROFESSIONAL,Complete the 2nd Job Change,Melakukan 2nd Job Change
UI_BATTLEPASS_MISSION_SKILLMASTER,Increase a Skill to Max Level,Meningkatkan skill hingga maximum level
UI_BATTLEPASS_MISSION_KILLCATCHER,Hunt a Catcher,Memburu Catcher Monster
UI_BATTLEPASS_MISSION_CRAFTPETCANDY,Craft Pet Candy,Craft Pet Candy
UI_BATTLEPASS_MISSION_CRAFTPETCANDY2,Craft Pet Candy (%s),Craft Pet Candy (%s)
UI_BATTLEPASS_MISSION_JOINGUILD,Join a Guild,Join Guild
UI_BATTLEPASS_MISSION_JOINPARTY,Join a Party,Join Party
UI_BATTLEPASS_MISSION_GETPKCHIP,Obtain PK Chips,Mendapatkan PK Chips
UI_BATTLEPASS_MISSION_FLYING,Fly %s km,Jarak tempuh %s km dengan Flying Item
UI_BATTLEPASS_MISSION_KILLFLYMONSTER,Defeat Aerial Monsters,Mengalahkan Aerial Monsters
UI_BATTLEPASS_MISSION_ACTIVEBEGINNERBUFF,Ask the Buff Pang for Buffs,Menerima Buff dari Buff Pang
UI_BATTLEPASS_MISSION_USECOMBOSKILL,Perform %s or More Combos Using the Action Slot,Melakukan %s atau Lebih banyak Kombo Menggunakan slot aksi
UI_BATTLEPASS_MISSION_ACTIVEEQUIPSET,Wear a Set With a Set Effect,Mengaktifkan efek yang sudah diatur
UI_BATTLEPASS_MISSION_KALGAS_ASSAULT,Finish a Kalgas Assault Match,Finish a Kalgas Assault Match
UI_BATTLEPASS_INFO2,%s ends at: #b%s#nb (Server Time)\nWeekly points limit: #b%d / %d#nb\n#iPoints earned from Season missions are not counted toward the weekly limit.#ni,Akhir musim %s: #b%s#nb (Waktu Server)\nBatas poin untuk minggu ini: #b%d / %d#nb\n#iPoint yang diperoleh melalui misi Musim tidak termasuk dalam batas mingguan.#ni
UI_BATTLEPASS_INFO3,%s ends at: #b%s#nb (Server Time)\n#iSome rewards are enhanced after reaching level %d.#ni,Akhir musim %s: #b%s#nb (Waktu Server)\n#ni\n#iBeberapa hadiah ditingkatkan setelah mencapai level %d#ni
UI_BATTLEPASS_INFO4,%s ends at: #b%s#nb (Server Time),Akhir musim %s: #b%s#nb (Waktu Server)\n#ni
UI_BATTLEPASS_INFO5,The Starter Pass does not expire and is available to all players who purchase it.,Tidak ada tanggal kedaluwarsa untuk Starter Pass dan semua pemain dapat menggunakannya.
UI_QUEST_STARTABLE,Startable,Bisa dimulai
UI_SUMMERPASS2023,Summer Pass,Summer Pass
UI_APP_SWITCHEQUIP_TIP,View and manage your equipment switches.,Menampilkan Menu Switch Equip.
UI_APP_SWITCHEQUIP_DELETE,Delete,Hapus
UI_APP_SWITCHEQUIP_SAVE,Save,Simpan
UI_APP_SWITCHEQUIP_COPY,Copy Current Equipment,Copy Current Equipment
UI_APP_SWITCHEQUIP_USE,Use,Use
UI_APP_SWITCHEQUIP_TITLE,Name ,Nama 
UI_APP_SWITCHEQUIP_SWITCHLIST,Presets,Presets
UI_APP_SWITCHEQUIP_ERROR_NAME,You must enter a preset name!,Kamu harus menetapkan nama yang sudah ditetapkan sebelumnya!
UI_APP_SWITCHEQUIP_ERROR_NAMEFORMAT,The preset name you entered is invalid!,Nama yang Kamu tetapkan untuk preset salah!
UI_APP_SWITCHEQUIP_NEWSWITCH,Create new,Buat baru
UI_APP_SWITCHEQUIP_SHORTCUT,Taskbar shortcut (drag and drop),Membuat pintasan
UI_APP_SWITCHEQUIP_PRESETNAME,Preset Name,Nama Preset
UI_APP_SWITCHEQUIP_DELETE_TEXT,Are you sure you want to delete the %s preset?,Apakah Kamu yakin ingin menghapus preset %s?
UI_APP_SWITCHEQUIP_DELETE_SELECT,You need to select a preset.,Kamu harus memilih preset.
UI_BATTLEPASS_MISSION_UNSAFETYALL,Attempt Upgrade or Piercing,Coba Upgrade atau Piercing
UI_LEVEL_REQUIRED,Available after level %d.,Tersedia setelah level %d.
UI_QUEST_KILLSTEP_RWD,%d Monsters defeated: %s,%d Monster yang dikalahkan: %s
UI_QUEST_REWARDSTEP_ITEM,%s(%d),%s(%d)
UI_QUEST_KILLSTEP_COND,Defeat monsters (%d/%d),Mengalahkan monster (%d/%d)
UI_PVPCONTEST_TELEPORT_AUTOCLOSE,You have %d seconds to join.,Kamu memiliki %d detik untuk bergabung.
UI_PVPCONTEST_RANKING_DAILY,Today's Matches,Pertandingan Hari Ini
UI_PVPCONTEST_RANKING_PRELIMINARY,Preliminary,Preliminary
UI_PVPCONTEST_RANKING_BACKUP,Back-up,Back-up
UI_PVPCONTEST_RANKING_FINALS,Finals,Finals
UI_PVPCONTEST_RANKING_DESC,"This contains all the ranking data for the current FWC PvP Contest.\nIf only one guild has showed up in the preliminary's ranking, then that means it had no opponent!\n#b#uClick on a guild to see the participating players stats.#nu#nb","Ini berisi semua data peringkat untuk Kontes PVP FWC saat ini.\nJika hanya ada satu guild yang muncul di peringkat awal, maka itu berarti guild tersebut tidak memiliki lawan!\n#b#uKlik salah satu guild untuk melihat statistik pemain yang berpartisipasi.#nu#nb"
UI_PVPCONTEST_RANKING_TITLE,FWC PvP Contest Ranking,FWC PvP Contest Ranking
UI_PVPCONTEST_RANKING_RANKING,Ranking,Ranking
UI_PVPCONTEST_RANKING_RANK,Rank,Rank
UI_PVPCONTEST_RANKING_GUILDNAME,Guild Name,Nama Guild
UI_PVPCONTEST_RANKING_POINTS_TOOLTIP,Points,Points
UI_PVPCONTEST_RANKING_KILLS_TOOLTIP,Kills,Kills
UI_PVPCONTEST_RANKING_DEATHS_TOOLTIP,Deaths,Deaths
UI_APP_INFO_PANG_HIDE,You can summon Info-Pang again via Menu > Helper > Info-Pang.,Kamu dapat memanggil Info-Pang lagi dengan masuk ke Menu > Helper > Info-Pang.
UI_APP_INFO_PANG_LIST,You can view this information again if you click Info-Pang > Right Click > Check the List.,Kamu dapat melihat informasi ini lagi jika Kamu mengklik Info-Pang > Klik Kanan > Periksa Daftar.
UI_PVPCONTEST_MATCHLIST_INFO,Here you can select a match and spectate it. #bNote: you will be invisible for participating players and will only be able to communicate with others spectators.#nb,Di sini kamu dapat memilih pertandingan dan menontonnya. #bCatatan: Kamu tidak akan terlihat oleh pemain yang berpartisipasi dan hanya dapat berkomunikasi dengan penonton lain.#nb
UI_PVPCONTEST_SPECTATE_INFO,Do you want to spectate that match? You will get teleported in the match arena.,Apakah kamu ingin menonton pertandingan itu? Kamu akan diteleportasi ke arena pertandingan.
UI_SERVERTRANSFER_TITLE,Server Transfer,Server Transfer
UI_SERVERTRANSFER_MSG,Select server:,Select server:
UI_SERVERTRANSFER_BASE_DESC,Select the server you want to transfer your character to. Please check our website for the exact transfer rules.,Pilih server mana yang ingin kamu gunakan untuk mentransfer karakter kamu. Silakan periksa situs web untuk mengetahui aturan transfer yang tepat.
UI_SERVERTRANSFER_DESC,Note that transfer requests are done periodically so the transfer is not immediate after using the scroll.,Harap diperhatikan bahwa permintaan transfer dilakukan secara berkala sehingga transfer tidak langsung dilakukan setelah menggunakan scroll.
UI_SERVERTRANSFER_FWC_TITLE,FWC Server Transfer,FWC Server Transfer
UI_SERVERTRANSFER_FWC_DESC,"Select the server you want to transfer your character to. The transfer will take place after the FWC server closes, and you can still play on your character until then. If you're not sure where you want to transfer, you can close this window and choose the next time you log in. Once you confirm your server, you can't change your choice.","Transfer akan dilakukan setelah periode FWC berakhir dan kamu masih dapat login pada karakter Anda sementara itu. Jika kamu tidak yakin, kamu dapat menutup jendela ini dan memilih pada login berikutnya. Kamu tidak dapat mengubah pilihan kamu setelah melakukan konfirmasi."
UI_PVPCONTEST_SPECTATE_CAMERAMODE_1,Free Camera,Free Camera
UI_PVPCONTEST_SPECTATE_CAMERAMODE_2,Normal Camera,Normal Camera
UI_PVPCONTEST_SPECTATE_LEAVE,Leave spectating,Leave spectating
UI_PVPCONTEST_SPECTATE_TITLE,Spectating Settings,Spectating Settings
UI_FULLSCREEN_ERROR,Fullscreen is not available. If you use Safari press Share > Add to Home Screen and launch the game from your App List.,"Layar penuh tidak tersedia. Jika kamu menggunakan Safari, tekan Bagikan > Tambahkan ke Home Screen dan luncurkan game dari App List."
UI_PVPCONTEST_RANKING_FINALISTS,Finalists,Finalists
UI_SERVERTRANSFER_CONFIRM,Are you sure you want to transfer your character to %s? You cannot change your choice after confirming.,Apakah kamu yakin ingin mentransfer karaktermu ke %s? Kamu tidak dapat mengubah pilihanmu setelah mengonfirmasi.
UI_RPS_INFO,RPS Game\nYou can use the Global Limited Gacha only if you win.,Game RPS\nKamu dapat melakukan Global Limited Gacha hanya jika kamu menang.
UI_GACHA_DESC_GLOBAL_DAILY,"When opening the Random Gacha, you will receive one of the items listed below.\nThe prize pool is shared among all players on the server and each item has a limited quantity.\nThe pool resets at 00:00 server time.","Ketika kamu melakukan Gacha acak, kamu dapat menerima 1 dari item yang tercantum di bawah ini.\nGacha Acak bersifat global dengan semua pemain di server, jadi cobalah untuk mendapatkan hadiah dalam jumlah terbatas.\nBatas jumlah akan diatur ulang pada pukul 00:00 waktu server."
UI_RPS_REWARD_TITLE,Result,Result
UI_RPS_REWARD_TEXT,Would you like to accept the item?,Apakah kamu ingin menerima item tersebut?
UI_RPS_REWARD_ACCEPT,Accept,Terima
UI_RPS_REWARD_DECLINE,Decline,Tolak
UI_RPS_TITLE,Rock Paper Scissors,Rock Paper Scissors
UI_RPS_VS,VS,VS
UI_RPS_DEFEAT,You Lose!,Kau Kalah!
UI_RPS_PAPER,Paper,Paper
UI_RPS_ROCK,Rock,Rock
UI_RPS_SCISSORS,Scissors,Scissors
UI_RPS_WIN_TITLE,You Win!,Kau menang!
UI_GACHA_ACCEPT,Accept,Terima
UI_GACHA_DECLINE,Decline,Tolak
UI_MSGBOX_PASTE,Paste,Paste
UI_MSGBOX_CUT,Cut,Cut
UI_GUILDBUFF_LEVEL,Activated Buff Level,Activated Buff Level
UI_GUILDBUFF_NEXTLEVEL,Next Level %s / %s,Next Level %s / %s
UI_GUILDBUFF_DONATE,Donation,Donation
UI_GUILDBUFF_TAB_LIST,Buff Information,Informasi Buff
UI_GUILDBUFF_TAB_TOKENS,Token Donation,Donasi Token
UI_TOOLTIP_DST_DROP_EXP,Monster EXP and Drop,Monster EXP and Drop
UI_GUILD_TAB_BUFFS,Guild Buff,Guild Buff
UI_TOOLTIP_DST_SPEED_ALL,Attack & Casting Speed,Attack & Casting Speed
UI_GUILDBUFF_MEMBER,Member,Anggota
UI_GUILDBUFF_NONE,There is no donation yet. ,Belum ada donasi yang masuk. 
UI_TOOLTIP_BUYREQLV,Purchase requirement is level %d or higher,Persyaratan pembelian adalah level %d atau lebih tinggi
UI_COSTUME_BOX_ITEM,Costume Box,Costume Box
UI_COSTUME_BOX_MATERIAL,Repair Hammer,Repair Hammer
UI_COSTUME_BOX_UPGRADE_PROB,Success: #b%s#nb,Success: #b%s#nb
UI_COSTUME_BOX_DECREASED,The Costume Box Upgrade Level has decreased,Upgrade Level Costume Box telah menurun
UI_MATERIAL_COUNT,%s x%d,%s x%d
UI_PURCHASE_LIMIT,Purchase Limit: %d / %d,Purchase Limit: %d / %d
UI_FITTINGROOM_BG,Background,Background
UI_OPTION_PRECISECURSOR,Pixel-Perfect Cursor Selection,Pixel-Perfect Cursor Selection
UI_WEBVIEW_OPEN,Please open your web browser to continue.,Silakan buka browser web untuk melanjutkan.
UI_BATTLEPASS_JAN,January %d Pass,Januari %d Pass
UI_BATTLEPASS_FEB,February %d Pass,Februari %d Pass
UI_BATTLEPASS_MAR,March %d Pass,Maret %d Pass
UI_BATTLEPASS_APR,April %d Pass,April %d Pass
UI_BATTLEPASS_MAY,May %d Pass,Mei %d Pass
UI_BATTLEPASS_JUN,June %d Pass,Juni %d Pass
UI_BATTLEPASS_JUL,July %d Pass,Juli %d Pass
UI_BATTLEPASS_AUG,August %d Pass,Agustus %d Pass
UI_BATTLEPASS_SEP,September %d Pass,September %d Pass
UI_BATTLEPASS_OCT,October %d Pass,Oktober %d Pass
UI_BATTLEPASS_NOV,November %d Pass,Nopember %d Pass
UI_BATTLEPASS_DEC,December %d Pass,Desember %d Pass
UI_BATTLEPASS_MISSION_CONSECUTIVE_LOGIN,Log In for %s Consecutive Days,Log In for %s Consecutive Days
UI_BATTLEPASS_INFO6,%s ends at: #b%s#nb (UTC Time)\nWeekly points limit: #b%d / %d#nb\n#iPoints earned from Season missions are not counted toward the weekly limit.#ni\n#iSome rewards are enhanced after reaching level %d.#ni,Akhir musim %s: #b%s#nb (Waktu UTC)\nBatas poin untuk minggu ini: #b%d / %d#nb\n#Poin yang diperoleh melalui misi Musim tidak termasuk dalam batas mingguan.#ni\n#iBeberapa hadiah ditingkatkan setelah mencapai level %d#ni
UI_BATTLEPASS_INFO7,%s ends at: #b%s#nb (UTC Time)\nWeekly points limit: #b%d / %d#nb\n#iPoints earned from Season missions are not counted toward the weekly limit.#ni,Akhir musim %s: #b%s#nb (Waktu UTC)\nBatas poin untuk minggu ini: #b%d / %d#nb\n#iPoints yang diperoleh melalui misi Musim tidak termasuk dalam batas mingguan.#ni
UI_BATTLEPASS_INFO8,%s ends at: #b%s#nb (UTC Time)\n#iSome rewards are enhanced after reaching level %d.#ni,Akhir musim %s: #b%s#nb (Waktu UTC)\n#ni\n#iBeberapa hadiah ditingkatkan setelah mencapai level %d#ni
UI_BATTLEPASS_INFO9,%s ends at: #b%s#nb (UTC Time),Akhir musim %s: #b%s#nb (Waktu UTC)\n#ni
UI_REMOTE_SHOP_TITLE,Remote Shop,Remote Shop
UI_HALLOWEENPASS,Halloween Pass,Halloween Pass
UI_PURCHASE_BANK_EXTRA_BAG,Purchase Extra Bag,Tambah Slot
UI_SEARCH_BANK_EXTRA_BAG,Bank Extra Bag,Bank Extra Bag
UI_EXTRA_BAG_FMT,Bank Extra Bag Time Remaining: %s,Tambah Slot %s
UI_RAINBOWRACE_ITEMS,Rainbow Items,Rainbow Items
UI_RAINBOWRACE_ITEMS_INFO,Fly through items throughout the race to use them against others!,Terbanglah melalui item sepanjang balapan untuk menggunakannya melawan peserta yang lain!
UI_RAINBOWRACE_POINTS,Rank %d / %d (%d points),Rank %d / %d (%d points)
UI_RAINBOWRACE_FARWARNING,You've received a speed penalty for leaving the track - return now or you'll be disqualified!,"Kecepatan menurun, terbanglah di dekat lintasan balap untuk menghindari diskualifikasi!"
UI_RAINBOWRACE_SPEEDMULTI,Current speed multiplier: %d,Current speed multiplier: %d
UI_RAINBOWRACE_APP_TITLE,Rainbow Race Application,Aplikasi Rainbow Race
UI_RAINBOWRACE_APP_CONFIRM,Registering costs %lld Penya. Continue?,Registering costs %lld Penya. Continue?
UI_RAINBOWRACE_APP_CURRENT,Registered Applicants: %d,Registered Applicants: %d
UI_RAINBOWRACE_APP_FEE,Application Fee: %lld Penya,Application Fee: %lld Penya
UI_RAINBOWRACE_APP_TIP,Register for the Rainbow Race,Mendaftar untuk mengikuti Rainbow Race.
UI_RAINBOWRACE_RANKING_TIP,View the rankings of the previous race.,Melihat peringkat dari perlombaan sebelumnya.
UI_RAINBOWRACE_APP_DISABLE_TIP,Registration is not currently open.,Saat ini bukan merupakan masa pendaftaran.
UI_RAINBOWRACE_APP_TIMELEFT,Next Race: ,Next Race: 
UI_CREATEULTIMATEWEAPON_TITLE,Create Ultimate Weapon,Create Ultimate Weapon
UI_CREATEULTIMATEWEAPON_DETAIL,"Level 150+ Unique weapons can be converted into Ultimate weapons.\nTo convert, your unique weapon must be upgraded to +10, and you must provide 3 Shining Oricalkums, 3 Ultimate Orbs, and 100,000,000 Penya. Ultimate weapons retain all elemental upgrades, piercings, and stats upon conversion.","Ultimate Weapon Conversion\nKamu bisa membuat Ultimate Weapons untuk peralatan level 140 atau lebih tinggi. Kamu dapat mengubah Senjata +10 menjadi Ultimate Weapons. Konversi tidak akan gagal dan untuk melakukan konversi, kamu membutuhkan 3 Shining Orikalkum, 3 Ultimate Orbs, dan 100 Juta Penya. Ultimate Weapons akan dikonversi dengan mempertahankan semua peningkatan elemen dan status Piercing."
UI_CREATEULTIMATEWEAPON_CONFIRM,Confirm Ultimate weapon conversion?,Apakah Anda ingin melanjutkan?
UI_CREATEULTIMATEWEAPON_ERROR_ITEM,This item cannot be made Ultimate.,Item ini tidak dapat digunakan.
UI_CREATEULTIMATEWEAPON_ERROR_UPGRADELEVEL,You can only convert +10 weapons.,Kamu hanya dapat mengonversi item pada tingkat peningkatan maksimum.
UI_ULTIMATECONVERTIBLE,Can be converted to Ultimate,Dapat dikonversi menjadi Ultimate Weapon
UI_ULTIMATE_RANDOMSTAT,Random Ultimate Stats,Mendapat Random Stat
UI_RESTAT_TITLE,Re-Stat,Re-Stat
UI_RESTATC_DESC,Do you wish to apply the Fixed Stat upgrade to the following item?\n(%s),Apakah kamu ingin menerapkan upgrade Fixed Stat ke item berikut?\n(%s)
UI_RESTATR_DESC,Do you wish to apply the Random Stat upgrade to the following item?\n(%s),Apakah kamu ingin menerapkan upgrade Random Stat pada item berikut ini?\n(%s)
UI_RESTATR2_DESC,Do you wish to apply the Random Special Option upgrade to the following item?\n(%s),Do you wish to apply the Random Special Option upgrade to the following item?\n(%s)
UI_ITEM_UPGRADE_PUT,Please input an item which you want to upgrade.,Masukkan item yang ingin kamu upgrade.
UI_MATERIAL_ITEM_PUT,Please input a material item first.,Silakan masukkan item material terlebih dahulu.
UI_ELEMENT_UPGRADE_ERROR_ITEM,This item cannot be used.,Item ini tidak dapat digunakan.
UI_ULTIMATE_UPGRADE_UNSAFE,"Without a Scroll of XProtect, the item will be destroyed if upgrading fails.","Tanpa Scroll XProtect, kamu akan kehilangan item jika terjadi kegagalan."
UI_MATERIAL_NAME,%s x%d,%s x%d
UI_MATERIAL_NAME_PLACEHOLDER,Material,Material
UI_PROTECTION_SCROLL_PLACEHOLDER,Protection Scroll,Protection Scroll
UI_ULTIMATE_PREFIX,[Ultimate],[Ultimate]
UI_TOOLTIP_DST_LAST_STAND,Last Stand Chance,Last Stand Chance
UI_TOOLTIP_DST_RIP_REFLEX,Riposte Reflex Chance,Riposte Reflex Chance
UI_TOOLTIP_DST_PRANK_ESCAPE,Prankster's Escape Chance,Prankster's Escape Chance
UI_TOOLTIP_DST_HEAL_GRACE,Healing Grace Chance,Healing Grace Chance
UI_TOOLTIP_DST_SPIRITUAL_CHARGE,Spiritual Overcharge Chance,Spiritual Overcharge Chance
UI_TOOLTIP_DST_AURABURST,Aura Burst Chance,Aura Burst Chance
UI_TOOLTIP_DST_WATERBOMB,Waterbomb Chance,Waterbomb Chance
UI_TOOLTIP_DST_SLOW_RATE,Dmg Slow Rate,Dmg Slow Rate
UI_TOOLTIP_DST_ARCANE,Arcane Insight Chance,Arcane Insight Chance
UI_MSGBOX_DISMANTLE,Dismantle,Dismantle
UI_PLAYERHOUSINGBUY_TITLE,Select House Template,Pilih template rumah
UI_PLAYERHOUSINGBUY_INFO,Select a template for your house.\n\n#b#cffff0000Changing your house template will remove all currently placed decorations and NPCs! Save them to a preset to restore them later.#nc#nb,Pilih template untuk rumahmu. \n\n#b#cffff0000Mengubah template rumahmu akan menghapus semua dekorasi dari rumah kamu saat ini! Pastikan template tersebut disimpan dalam preset jika kamu ingin menyimpannya untuk kemudian hari.#nc#nb
UI_PLAYERHOUSINGBUY_CONFIRM,Select Template,Pilih template
UI_PLAYERHOUSINGBUY_MSGBOX_INFO,"Select this template?\n#bNote:#nb If you already own a house, this action will remove all currently placed decorations and NPCs.","Apakah kamu yakin ingin memilih template ini? \n\n#bCatatan:#nb Jika kamu sudah memiliki rumah, ini akan mengubah template, tetapi semua model dekoratif yang sudah kamu tempatkan, akan dihapus!"
UI_PLAYERHOUSINGVISIT_TITLE,Visit a Friend's House,Visit a Friend's House
UI_PLAYERHOUSINGVISIT_INFO,Select a friend to visit. Only friends who are online and allow you to visit are listed here.,Select a friend to visit. Only friends who are online and allow you to visit are listed here.
UI_MESSENGER_MENU_HOUSINGVISIT_ALLOW,Allow house visits,Mengizinkan untuk mengunjungi rumahmu
UI_MESSENGER_MENU_HOUSINGVISIT_DENY,Deny house visits,Menolak kunjungan ke rumah kamu
UI_GACHA_DESC_HOUSING,You will receive the following housing objects.,Kamu akan membuka semua model di bawah ini untuk mendekorasi rumahmu.
UI_PLAYERHOUSINGVISIT_CONFIRM,Visit House,Mengunjungi rumah
UI_HOUSINGSETUP_OBJECTSLIST,House inventory,Daftar objek-objek
UI_HOUSINGSETUP_EDITIONMODE,Toggle edit,Alihkan pengeditan
UI_HOUSINGSETUP_RESET,Remove all objects,Hapus semua objek
UI_HOUSINGSETUP_RESET_MSGBOX_INFO,Return all placed housing objects to your house inventory? #bYou can place them again later.#nb,Apakah kamu yakin ingin mengatur ulang objek rumahmu? #bKamu masih dapat menempatkan objekmu kembali#nb
UI_HOUSINGSETUP_PLACE_CONFIRM,Place Object,Place Object
UI_HOUSINGSETUP_PLACE_INFO,"Select a housing object and click Place Object, then:- Use the mouse wheel to rotate it\n- Hold the mouse wheel and move the mouse left/right to resize it\n- Left-click to finalize placement","Pilih model dekorasi yang ingin kamu gunakan, lalu klik tempatkan. Kemudian, ikuti petunjuknya: \n\n- Klik kiri untuk menempatkan\n- Roda mouse untuk memutar\n- Tekan roda mouse dan klik kiri/kanan untuk mengubah ukuran."
UI_TOOLTIP_HOUSENPC,"When placed, this house NPC grants the following bonuses:",Tempatkan NPC rumah tersebut untuk mendapatkan bonus berikut:
UI_HOUSINGSETUP_OBJECTS,Decorations,Decorations
UI_HOUSINGSETUP_NPCS,NPCs,NPCs
UI_HOUSINGSETUP_FILTER_HDR,Filter,Filter
UI_HOUSINGSETUP_FILTER_HDR_ALL,All,Semua
UI_HOUSINGSETUP_FILTER_TREE,Trees,Pohon
UI_HOUSINGSETUP_FILTER_OTHER,Other,Lain-lain
UI_GUILDHOUSINGBIDS_INFO,"You can place a bid on this Guild Ship. In #b#u%s#nb#nu, the guild with the highest bid will gain ownership of this Guild Ship. \n\n#b#uNote:#nu#nb \n- You can only bid on one Guild Ship at a time. \n- The Penya used to place a bid is taken from your Guild Bank. \n- You can increase your bid at any time before the bidding period ends.","You can place a bid on this Guild Ship. In #b#u%s#nb#nu, the guild with the highest bid will gain ownership of this Guild Ship. \n\n#b#uNote:#nu#nb \n- You can only bid on one Guild Ship at a time. \n- The Penya used to place a bid is taken from your Guild Bank. \n- You can increase your bid at any time before the bidding period ends."
UI_GUILDHOUSINGBIDS_HDR,Guild Bids,Guild's bids
UI_GUILDHOUSINGBIDS_PLACE,Place Bid,Place Bid
UI_GUILDHOUSINGBIDS_MSGBOX_INFO,Enter the amount you wish to bid. #b#uBids are placed using Penya from your Guild Bank.#nu#nb,Masukkan jumlah yang ingin kamu tawar. #b#uBank guild kamu harus memiliki penya yang cukup untuk menutupi penawaran tersebut.#nu#nb
UI_GUILDHOUSINGBIDS_EMPTY,There are currently no bids for this Guild Ship.,Saat ini belum ada penawaran untuk rumah tersebut.
UI_MAP_SHIP_TELEPORT,Teleport to Your Guild Ship,Teleport ke perahu
UI_MAP_SHIP_TOOLTIP_OWNED,%s's Guild Ship,Kapal yang dimiliki oleh guild [%s]
UI_GUILD_TAB_HOUSING,Ship,Ship
UI_GUILD_TAB_HOUSING_NEXTARTIFACTHDR,Next Artifact Placement:,Penempatan artefak berikutnya di:
UI_GUILD_TAB_HOUSING_PLACEARTIFACTHDR,Time Remaining to Select the Artifact Position:,Waktu tersisa untuk memilih posisi artefak:
UI_GUILD_TAB_HOUSING_TELEPORT,Teleport to Ship,Teleport ke perahu
UI_GUILD_TAB_HOUSING_BONUSESHDR,Current Guild Ship Bonuses,Current Guild Ship Bonuses
UI_GUILDHOUSINGARTIFACT_MSGBOX_INFO,Are you sure you want your guild's artifact to spawn here? #b#cffff0000Note: A %s Penya fee will be taken from your guild's bank.#nc#nb,Apakah kamu yakin ingin artefak guild kamu muncul di sini? #b#cffff0000Catatan: Biaya %s penya akan diambil dari bank guildmu.#nc#nb
UI_GUILD_POWER_GUILDHOUSE,Guild Ship Management,Guild Ship Management
UI_MAP_GHARTIFACT_TOOLTIP,A Guild Ship Artifact is somewhere here...,Artefak Guild House ada di suatu tempat di sini...
UI_GUILD_TAB_HOUSING_NOOWNED,Your guild does not own a Guild Ship.,Guildmu tidak memiliki rumah.
UI_GUILD_TAB_HOUSING_INFO,"If your guild owns a Guild Ship, every other Saturday you must place an Artifact at one of the designated locations. Placing an Artifact costs #b#u%s Penya#nu#nb.\n\nIf your guild does not own a Guild Ship, you can register for the next Artifact Battle for #b#u%s Penya#nu#nb for a chance to obtain one.\nYou can only apply or cancel up to 1 hour before the battle begins.\n\n\nOnce the Artifact is placed, your guild must defend it on the PK channel against other players. If you fail to defend it, you will lose ownership of the Guild Ship.\n\nIf you successfully defend it, #ba portion of the registration fee will be refunded.#nb","Jika guildmu memiliki rumah guild, setiap hari Sabtu, guild kamu harus menempatkan Artifact, yang berharga #b#u%s penyas#nu#nb, di posisi yang dipilih dari daftar yang ditentukan. \n\nJika guildmu tidak memiliki rumah guild, kamu dapat mendaftar untuk artifact battle berikutnya dengan harga #b#u%s penyas#nu#nb dan berkesempatan untuk mendapatkan rumah guild!\nKamu hanya dapat mendaftar/membatalkan satu jam sebelum pertempuran dimulai.\n\n\nSetelah ditempatkan, guildmu akan diminta untuk mempertahankannya di saluran PK dari pemain lain, atau kamu akan kehilangan kepemilikan rumah tersebut. \n\nJika kamu berhasil mempertahankannya, kamu akan menerima hadiah khusus dan persentase dari biaya yang dibayarkan akan dikembalikan."
UI_HOUSINGSETUP_PRESETS,Presets,Presets
UI_HOUSINGSETUP_MANAGE,Management,Management
UI_HOUSINGPRESET_INFO,You can manage housing presets for this house template in this window. Click a preset to preview object and NPC placements.\n\n#b#uNote:#nb#nu Applying a preset will remove all currently placed decorations and NPCs. Only the NPCs you have placed will be saved to the preset list. Decorations or NPCs that have expired will not be placed when applying a preset.,Kamu dapat mengelola preset perumahan untuk dunia ini di halaman ini. Klik pada preset untuk melihat preview penempatan objek/NPC. \n\n#b#uCatatan:#nb#nu Menerapkan preset akan menghapus semua dekorasi/NPC yang ada. Hanya NPC yang kamu tempatkan yang akan ditambahkan ke daftar preset. Beberapa model/NPC yang merupakan bagian dari paket yang sudah kadaluarsa mungkin tidak dapat ditempatkan saat menerapkan preset.
UI_HOUSINGPRESET_HDR,Preset List,Preset List
UI_HOUSINGPRESET_NEW,New,Baru
UI_HOUSINGPRESET_DELETE,Delete,Hapus
UI_HOUSINGPRESET_APPLY,Apply,Apply
UI_HOUSINGPRESETS_MSGBOX_INFO,Preset Name,Nama Preset
UI_HOUSINGPRESETS_ERROR_NAME,You have to set a name.,Kamu harus menetapkan nama.
UI_HOUSINGPRESETS_ERROR_NAME_INVALID,The name you set for the preset is incorrect!,Nama yang Kamu tetapkan untuk preset salah!
UI_UPGRADE_GENERALTAB,General Upgrade,General Upgrade
