Key,English,Indonesian
TEXTCLIENT_ITEM_TRANSMUTE_SUCCESS,You have transmuted your item!,Kamu sudah mentransmutasikan itemmu!
TEXTCLIENT_ITEM_TRANSMUTE_INCOMPATIBLE,These items are not compatible for transmutation.,Item ini tidak kompatibel untuk transmutasi.
TEXTCLIENT_ITEM_TRANSMUTE_REMOVE,The transmutation has been removed.,Transmutasi sudah dihapus.
TEXTCLIENT_ADDWARDROBE,The item has been added to your wardrobe.,Item telah ditambahkan ke lemari pakaianmu.
TEXTCLIENT_GUILDWARCHANNEL,Unable to declare war in this channel.,Tidak dapat menyatakan perang dalam saluran ini.
TEXTCLIENT_APP_BATTLEPASS,Flyff Pass,Battle Pass
TEXTCLIENT_BATTLEPASS_MISSIONCOMPLETE,%s mission %s completed.,%s misi %s selesai.
TEXTCLIENT_BATTLEPASS_GETPOINTS,You received %d %s points.,Kamu menerima %d %s poin
TEXTCLIENT_BATTLEPASS_RESET,The %s season has been reset!,Musim %s telah direset!
TEXTCLIENT_BATTLEPASS_NEWRANK,You reached the %s grade %d!,Kamu mencapai %s tingkat %d!
TEXTCLIENT_BATTLEPASS_NEWBONUSRANK,You reached the %s bonus grade %d+%d!,You reached the %s bonus grade %d+%d!
TEXTCLIENT_BATTLEPASS_ENDED,There is no more active Flyff Pass.,Tidak ada lagi Battle Pass yang aktif.
TEXTCLIENT_BATTLEPASS_PAID,Thank you for purchasing the Extended %s!,Terima kasih telah membeli Perpanjangan %s!
TEXTCLIENT_BATTLEPASS_PURCHASE_PAID,Purchase the Extended %s to receive more rewards!,Beli Perpanjangan %s untuk menerima lebih banyak hadiah!
TEXTCLIENT_GUILDCOMBAT80_MAXLEVEL,Only characters level 80 or less can apply to this Lv80 Guild Siege.,Hanya karakter level 80 atau kurang yang dapat ikut ke Lv80 Guild Siege.
TEXTCLIENT_GUILDCOMBAT60_MAXLEVEL,Only characters who did not complete the second class change can apply to this Lv60 Guild Siege.,Hanya karakter yang tidak menyelesaikan perubahan kelas kedua yang dapat mendaftar ke Guild Siege Lv60 ini.
TEXTCLIENT_GUILDCOMBAT165_MAXLEVEL,Only characters who did not complete the third class change can apply to this Lv165 Guild Siege.,Only characters who did not complete the third class change can apply to this Lv165 Guild Siege.
TEXTCLIENT_GUILDCOMBAT_ENTER1,The Lv80 Guild Siege is held for this week.,Lv80 Guild Siege akan dilaksanakan pada minggu ini.
TEXTCLIENT_GUILDCOMBAT_ENTER2,The Lv60 Guild Siege is held for this week.,Lv60 Guild Siege akan dilaksanakan pada minggu ini.
TEXTCLIENT_GUILDCOMBAT_NEXT_COMBAT1,Today's Lv80 Guild Siege will not be held due to lack of participants.,Today's Lv80 Guild Siege will not be held due to lack of participants.
TEXTCLIENT_GUILDCOMBAT_NEXT_COMBAT2,Today's Lv60 Guild Siege will not be held due to lack of participants.,Today's Lv60 Guild Siege will not be held due to lack of participants.
TEXTCLIENT_GUILDCOMBAT_END1,The Level 80 Guild Siege has ended.,Level 80 Guild Siege telah berakhir.
TEXTCLIENT_GUILDCOMBAT_END2,The Level 60 Guild Siege has ended.,Level 60 Guild Siege telah berakhir.
TEXTCLIENT_GUILDCOMBAT_CHIPS,%d %s have been sent to your inventory or mail box.,%d %s sudah dikirim ke inventorimu atau kotak mail.
TEXTCLIENT_GUILDCOMBAT_OPEN_MSG1,"From now on, Atlas in Flarine can let you into the Lv80 Guild Siege arena.","Mulai sekarang, Atlas di Flarine membiarkanmu masuk arena Lv80 Guild Siege."
TEXTCLIENT_GUILDCOMBAT_OPEN_MSG2,"From now on, Olivia in Flarine can let you into the Lv60 Guild Siege arena.","Mulai sekarang, Olivia di Flarine membiarkanmu masuk ke arena Lv60 Guild Siege."
TEXTCLIENT_GUILDCOMBAT_ANOTHER,Another Guild Siege is happening.,Guild Siege lainnya sedang terjadi.
TEXTCLIENT_SKILL_ROOT,You cannot move right now.,Kamu tidak bisa bergerak sekarang.
TEXTCLIENT_WORLDBOSS_KILLED,%s has fallen!,%s telah jatuh!
TEXTCLIENT_EVENT_REQGUILD,You should join a Guild to participate to the event!,Kamu harus bergabung dengan Guild untuk berpartisipasi kedalam event!
TEXTCLIENT_GUILD_WORLDCUP_POINTS,%s brought %d GET'EM B'ALL points to the Guild (Total: %d)!,%s membawa %d GET'EM B'ALL poin ke Guild (Total: %d)!
TEXTCLIENT_WORLDCUP_RANKING_MAIL,Congratulations for your rank %d in the GET'EM B'ALL ranking!,Selamat atas peringkatmu %d di peringkat GET'EM B'ALL!
TEXTCLIENT_REMOVEPIERCING_NOSELECTION,You need to select a card to remove !,Kamu harus memilih kartu untuk dihapus !
TEXTCLIENT_REMOVEPIERCING_NOCARD,The slot you selected has no card in it !,Slot yang Kamu pilih tidak memiliki kartu di dalamnya !
TEXTCLIENT_DUNGEON_FAIL_ENTER,Unable to enter the dungeon.,Tidak dapat memasuki ruang dungeon.
TEXTCLIENT_DUNGEON_FAIL_LEADER,Your leader must enter the dungeon first.,Pemimpinmu harus memasuki dungeon terlebih dahulu.
TEXTCLIENT_DUNGEON_START,%s started the dungeon %s!,%s memulai dungeon %s!
TEXTCLIENT_DUNGEON_START_DIFFICULTY,%s started the dungeon %s (%s)!,%s memulai dungeon %s (%s)!
TEXTCLIENT_DUNGEON_FULL,Too many players are in this dungeon. Please wait a moment.,Terlalu banyak pemain di dungeon ini. Silakan tunggu beberapa saat.
TEXTCLIENT_DUNGEON_NOTRANS,You cannot enter an instanced dungeon while you are using a Trans.,Anda tidak dapat memasuki instanced dungeon saat sedang menggunakan Trans.
TEXTCLIENT_DUNGEON_NOTRANSUSE,You cannot use a Trans inside of an instanced dungeon.,Kamu tidak dapat menggunakan Trans di dalam instanced dungeon.
TEXTCLIENT_DUNGEON_CLOSING,The previous instance is closing. Please wait a moment.,Instance sebelumnya sedang ditutup. Silakan tunggu beberapa saat.
TEXTCLIENT_DUNGEON_GROUP_FULL,This dungeon does not allow more than %d group members.,Dungeon ini tidak mengizinkan lebih dari %d anggota grup.
TEXTCLIENT_DUNGEON_NOENTRY,Entrance is not allowed for now.,Tidak diizinkan masuk untuk saat ini.
TEXTCLIENT_DUNGEON_KILL_TIMER,%d minute(s) remaining to clear %d monsters,%d menit tersisa untuk membasmi %d monster
TEXTCLIENT_DUNGEON_TIMEOUT,"Time is up, you failed the dungeon...","Waktu habis, kamu telah gagal di dungeon..."
TEXTCLIENT_LACKITEM,You do not have the required items.,Kamu tidak memiliki item yang diperlukan.
TEXTCLIENT_DUNGEON_ENTER,Prepare yourself!,Persiapkan dirimu!
TEXTCLIENT_DUNGEON_CHANNEL,Your dungeon is running on another channel.,Dungeon Anda berjalan di channel lain.
TEXTCLIENT_DUNGEON_COOLDOWN,Please wait before challenging this dungeon again.,Harap tunggu sebelum menantang dungeon ini lagi.
TEXTCLIENT_DUNGEON_PARTY_REQ,You must be in a Party to enter this dungeon.,Kamu harus berada dalam Party untuk memasuki dungeon ini.
TEXTCLIENT_DUNGEON_GUILD_REQ,You must be in a Guild to enter this dungeon.,Kamu harus berada di Guild untuk memasuki dungeon ini.
TEXTCLIENT_GUILDCOMBAT_NOMASTERS,You cannot join a Lv80 Guild Siege or Lv60 Guild Siege when doing a master quest!,Kamu tidak dapat bergabung dengan Guild Siege Lv80 atau Guild Siege Lv60 saat sedang melakukan master quest!
TEXTCLIENT_ACHIEVEMENT_SKILLUNLOCK,You unlocked skill [%s] lv.%d!,Kamu membuka skill [%s] lv.%d!
TEXTCLIENT_THIEFSANTAHUNT_RANKING_MAIL,Congratulations for your rank %d in the Thief Santa Hunt ranking!,Selamat atas peringkat %d di peringkat Thief Santa Hunt!
TEXTCLIENT_THIEFSANTAHUNT_RANKING_MAIL1,Congratulations for reaching %d points in the Thief Santa Hunt ranking!,Selamat telah mencapai %d poin di peringkat Thief Santa Hunt!
TEXTCLIENT_THIEFSANTAHUNT_RECEIVE,You received %d Thief Santa Hunting Points (Total %d)!,Kamu menerima %d Poin Thief Santa Hunting (Total %d)!
TEXTCLIENT_APP_LOTTERY,Lottery,Lottery
TEXTCLIENT_LOTTERY_LOWLEVEL,"Your level is too low, you must be level %d minimum to start this lottery!","Levelmu terlalu rendah, Kamu harus mencapai level %d minimum untuk memulai lotre ini!"
TEXTCLIENT_LOTTERY_HIGHLEVEL,"Your level is too high, you must be level %d maximum to start this lottery!","Levelmu terlalu tinggi, Kamu harus mencapai level %d maksimal untuk memulai lotre ini!"
TEXTCLIENT_LOTTERY_ITEMSMISSING,You must have %d %s to start this lottery!,Kamu harus memiliki %d %s untuk memulai lotre ini!
TEXTCLIENT_LOTTERY_ERRORSTARTED,You already started a lottery! Wait for it to finish!,Kamu sudah memulai lotre! Tunggu sampai selesai!
TEXTCLIENT_LOTTERY_NOREWARD,Unlucky.. You got no reward this time!,Sial.. Kamu tidak mendapat hadiah kali ini!
TEXTCLIENT_LOTTERY_NOFREESPINS,You don't have any free spins left!,Kamu tidak memiliki putaran gratis yang tersisa!
TEXTCLIENT_LOTTERY_FREESPIN,You can now claim your free Lottery Wheel spin!,Kamu sekarang dapat mengklaim putaran Lottery Wheel gratis!
TEXTCLIENT_APP_EVENTPASS,Lunar Pass,Lunar Pass
TEXTCLIENT_BATTLEPASS_REWARD,You need to be at least level %d to claim %s rewards!,Kamu harus setidaknya level %d untuk mengklaim hadiah %s!
TEXTCLIENT_EXCHANGECONSUME_ERROR,You already have one buff of that type active.,Kamu sudah memiliki satu buff jenis itu yang aktif.
TEXTCLIENT_GUILD_NOTFOUND,The guild %s was not found.,Guild %s tidak ditemukan.
TEXTCLIENT_GM_WARNING_MISSING,You must provide a reason.,Kamu harus memberikan alasan.
TEXTCLIENT_GM_WARNING,You have received a warning from %s: %s,Kamu telah menerima peringatan dari %s: %s
TEXTCLIENT_GM_WARNING_FEEDBACK,%s has been warned.,%s telah diperingatkan.
TEXTCLIENT_GM_WARNING_FEEDBACK2,"%s is offline, but the warning was logged anyway.","%s tidak online, tetapi peringatan tetap dicatat."
TEXTCLIENT_DUNGEON_KILL_MONSTER_TIMER,%d minute(s) remaining to kill %s,%d menit tersisa untuk membunuh %s
TEXTCLIENT_DUNGEON_KILL_MONSTER_TIMER_N,%d minute(s) remaining to kill %dx %s,%d menit tersisa untuk membunuh %dx %s
TEXTCLIENT_TICKETEXPIRED,Your ticket has expired! You were teleported back to Madrigal!,Tiketmu telah kedaluwarsa! Kamu diteleportasi kembali ke Madrigal!
TEXTCLIENT_PETCAGE_FAIL01,The pet inside did not survive.,Pet di dalam tidak selamat.
TEXTCLIENT_MINTARGETLEVEL,This item can only be used on items level %d and above.,Item ini hanya bisa digunakan pada item level %d ke atas.
TEXTCLIENT_DUNGEON_MAXENTRY,Your reached the maximum entrance amount for today.,Kamu telah mencapai jumlah masuk maksimum untuk hari ini.
TEXTCLIENT_DUNGEON_MAXINSTANCE,You already have %d dungeon running. Please wait.,Kamu sudah menjalankan %d dungeon. Harap tunggu.
TEXTCLIENT_DUNGEON_RATELIMIT,Too many players are starting dungeons. Please try again soon.,Terlalu banyak pemain yang memulai dungeon. Silahkan coba lagi nanti.
TEXTCLIENT_DUNGEON_FAILMASTER,You cannot enter dungeons while on a Master quest.,Kamu tidak dapat memasuki dungeon saat sedang melakukan Master quest.
TEXTCLIENT_ITEM_PK,This item is only usable on a PK Channel.,Item ini hanya dapat digunakan di PK Channel.
TEXTCLIENT_DUNGEON_RANKING_MAIL,Congratulations for your rank %d in the %s!,Selamat atas peringkatmu %d di %s!
TEXTCLIENT_DUNGEON_WINNER,This week's winner of the %s is %s Guild,Pemenang %s minggu ini adalah %s Guild
TEXTCLIENT_DUNGEON_NOWINNER,There is no winning Guild of the %s,Tidak ada Guild pemenang dari %s
TEXTCLIENT_CHANNELPK,You cannot teleport on a non-PK channel while using a PK ticket,Kamu tidak dapat berteleportasi di saluran non-PK saat menggunakan tiket PK
TEXTCLIENT_DUNGEON_CLEARED,Dungeon cleared in %s!,Dungeon diselesaikan dalam %s!
TEXTCLIENT_DUNGEONFORCEDSPAWN,Congratulations! You killed all the %s(s)! Boss will spawn with a bonus!,Selamat! Kamu membunuh semua %s(s)! Boss akan muncul dengan bonus!
TEXTCLIENT_SOMEONEUSING,Another player is using this! Please wait..,Pemain lain menggunakan ini! Tolong tunggu..
TEXTCLIENT_NOTUSESKILL_ITEMUSE_CUMULABLE,The item %s is only cumulable if the buff is the exact same item. Current buff item %s.,Item %s hanya dapat dikumulatifkan jika buff tersebut adalah item yang sama persis. Item buff saat ini %s.
TEXTCLIENT_COSTUMECOLLECTION_ISEVENTUSED,Costume is already used.,Kostum sudah digunakan.
TEXTCLIENT_COSTUMECOLLECTION_NOTHING,You have nothing to submit.,Tidak ada yang perlu Kamu kirimkan.
TEXTCLIENT_APP_EVENTS,Events,Events
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_1,You have nothing to submit.,Tidak ada yang perlu Kamu kirimkan.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_2,Achievement collection error 02.,Achievement collection error 02.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_3,Achievement collection error 03.,Achievement collection error 03.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_4,Achievement collection error 04.,Achievement collection error 04.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_5,Costume is already used.,Kostum sudah digunakan.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_6,Achievement collection error 06.,Achievement collection error 06.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_7,Achievement collection error 07.,Achievement collection error 07.
TEXTCLIENT_ACHIEVEMENT_COLLECTIONSUCCESS,Costumes successfully submitted.,Kostum berhasil dikirimkan.
TEXTCLIENT_ACHIEVEMENT_LEVEL,"You reached %d of ""%s""",Kamu telah mencapai %d dari “%s”
TEXTCLIENT_MESSAGE_TOO_LONG,Your message exceeds the maximum length.,Pesanmu melebihi panjang maksimum.
TEXTCLIENT_FREEZE_NOTUSE,You cannot teleport if you're frozen.,Kamu tidak dapat berteleportasi jika membeku.
TEXTCLIENT_MINLVLTRADE,You must reach level %d to trade premium items.,Kamu harus mencapai level %d untuk memperdagangkan item premium.
TEXTCLIENT_MINLVLMOTION,You must reach level %d to use this emote.,Kamu harus mencapai level %d untuk menggunakan gerakan ini.
TEXTCLIENT_APP_SWITCHEQUIP,Switch Equip,Switch Equip
TEXTCLIENT_SWITCHEQUIP_NOTUSEITEM,You can only equip items from the SwitchEquip menu/shortcut.,Kamu hanya dapat melengkapi item dari menu/pintasan SwitchEquip.
TEXTCLIENT_SWITCHEQUIP_SUCCESS_UPDATED,You Successfully updated preset %s!,Kamu Berhasil memperbarui preset %s!
TEXTCLIENT_SWITCHEQUIP_ERROR_COUNT,You have too many presets!,Kamu memiliki terlalu banyak preset!
TEXTCLIENT_SWITCHEQUIP_SUCCESS_ADD,You successfully created preset %s!,Kamu berhasil membuat preset %s!
TEXTCLIENT_SWITCHEQUIP_SUCCESS_DELETED,You successfully deleted preset %s!,Kamu berhasil menghapus preset %s!
TEXTCLIENT_SWITCHEQUIP_USEBATTLEPASS,This preset is only available with the Extended Flyff Pass.,Kamu tidak memiliki akses ke preset ini lagi.. Kamu perlu battlepass untuk itu.
TEXTCLIENT_SWITCHEQUIP_ERROR_REQUIREMENT,You cannot add %s to the preset equipment. Requirements not met.,Kamu tidak dapat menambahkan %s ke peralatan yang telah ditetapkan. Persyaratan tidak terpenuhi.
TEXTCLIENT_SWITCHEQUIP_ERROR_REQUIREMENT_KEEPTIME,You first need to equip that item once before adding it to the preset equipment.,Pertama-tama Kamu harus melengkapi item tersebut satu kali sebelum menambahkannya ke peralatan yang telah ditetapkan.
TEXTCLIENT_SWITCHEQUIP_USEWAIT,Please wait a little before using another switch.,Harap tunggu sebentar sebelum menggunakan sakelar lain.
TEXTCLIENT_PVPCONTEST_NOGUILD,You need a guild and be the leader to register.,Kamu membutuhkan guild dan menjadi pemimpin untuk mendaftar.
TEXTCLIENT_PVPCONTEST_ALREADYREGISTERED,Your guild is already registered for the FWC PVP Contest!,Guild Anda sudah terdaftar dalam Kontes PVT FWC!
TEXTCLIENT_PVPCONTEST_NOTCLOSED,You can't register now. FWC PVP Contest has already started or will start tomorrow!,Kamu tidak dapat register sekarang. Kontes FWC PVP telah dimulai atau akan dimulai besok!
TEXTCLIENT_PVPCONTEST_COMPOSITIONNOTCLOSED,You can't change your participating players now. FWC PVP Contest has already started or will start tomorrow!,Kamu tidak dapat merubah player yang berpartisipasi sekarang. Kontes FWC PVP telah dimulai atau akan dimulai besok!
TEXTCLIENT_PVPCONTEST_NOTREGISTERED,Your guild is not registered for the FWC PVP Contest.,Guildmu belum diregister untuk kontes FWC PVP.
TEXTCLIENT_PVPCONTEST_COMPOSITIONSUCCESS,You successfully set your player composition!,Kamu berhasil melakukan komposisi player!
TEXTCLIENT_PVPCONTEST_REGISTRATIONSUCCESS,You successfully registered your guild for the FWC PVP Contest!,Kamu berhasil register guildmu untuk kontes FWC PVP!
TEXTCLIENT_PVPCONTEST_NOGOLDS,You need at least %s Penya to register to the FWC PVP Contest!,Kamu membutuhkan setidaknya %s penyas untuk register kontes FWC PVP!
TEXTCLIENT_PVPCONTEST_STATE_REGISTRATIONS,Registrations for FWC PVP Contest are now open! ,Registrasi kontes FWC PVP dibuka sekarang!
TEXTCLIENT_PVPCONTEST_STATE_PRELIMINARY,Preliminaries will start from now on!,Persiapan akan dimulai dari sekarang!
TEXTCLIENT_PVPCONTEST_STATE_BACKUP,Backup Match will start from now on!,Backup Match akan dimulai dari sekarang!
TEXTCLIENT_PVPCONTEST_STATE_FINALS,Final Matchs will start from now on!,Final Match akan dimulai dari sekarang!
TEXTCLIENT_PVPCONTEST_HAVENOT_PLAYER,You need to select players to participate the FWC PVP Contest!,Kamu perlu memilih beberapa player untuk berpartisipasi pada kontes FWC PVP!
TEXTCLIENT_PVPCONTEST_SELECTION_MAX,You can only select %d players maximum!,Kamu hanya dapat memilih %d maksimum player!
TEXTCLIENT_PVPCONTEST_LIMIT_LEVEL_NOTICE,Selected player must be at least level %d!,Player yang dipilih harus memiliki minimum level %d!
TEXTCLIENT_PVPCONTEST_ALREADY_ENTRY,That player is already selected! Please pick another.,Pemain ini sudah dipilih! Coba pilih yang lain.
TEXTCLIENT_PVPCONTEST_HAVENOT_MASTER,Guild leader has to participate to the FWC PVP Contest!,Guild Leader telah berpartisipasi dalam kontes FWC PVP!
TEXTCLIENT_PVPCONTEST_PRESTATE_PRELIMINARY,Registrations for FWC PVP Contest will end in an hour! Make sure you registered your guild to participate!,Registrasi untuk kontes FWC PVP akan berakhir dalam satu jam! Pastikan kamu telah register guildmu untuk berpartipasi!
TEXTCLIENT_PVPCONTEST_SELECTEDPLAYERS_EMPTY,There was an error with fetching your selected players list. Please try again.,Terdapat error ketika menarik list pemain yang dipilh. Coba lagi.
TEXTCLIENT_PVPCONTEST_SELECTEDMATCH_ERROR,You need to select a match.,Kamu perlu memilih match.
TEXTCLIENT_PVPCONTEST_SELECTEDMATCH_CONFIRM,"Thank you for confirming, your next match will start at %02d:%02d today.","Terima kasih sudah melakukan konfirmasi, pertandinganmu selanjutnya akan dimulai pada %02d:%02d hari ini."
TEXTCLIENT_PVPCONTEST_NO_MEMBER,"Unable to use the member management function during FWC PVP Contest, or you're trying to edit a member that has been selected for the registration.","Tidak dapat menggunakan fungsi member management ketika kontes FWC PVP, atau kamu sedang melakukan edit member yang telah terpilih untuk registrasi."
TEXTCLIENT_PVPCONTEST_NOT_CHANGE_NAME,You cannot change your guild name during FWC PVP Contest.,Kamu tidak dapat mengganti nama guild mu ketika kontes FWC PVP berlangsung.
TEXTCLIENT_PVPCONTEST_NOT_CHANGE_LOGO,You cannot change your guild logo during FWC PVP Contest.,Kamu tidak dapat mengganti logo guild ketika kontes FWC PVP berlangsung.
TEXTCLIENT_PVPCONTEST_NOT_WAR,Unable to declare war during FWC PVP Contest.,Tidak dapat declare war ketika kontes FWC PVP berjalan.
TEXTCLIENT_PVPCONTEST_CANNOT_FRIENDADD,You cannot add friends in the FWC PVP Contest.,Kamu tidak dapat menambah teman di kontes FWC PVP.
TEXTCLIENT_PVPCONTEST_CANNOT_PARTY,You cannot make a party in the FWC PVP Contest.,Kamu tidak dapat membuat party di kontes FWC PVP.
TEXTCLIENT_PVPCONTEST_NO_OUTWAR,You cannot use Blinkwings to escape the FWC PVP Contest.,Kamu tidak dapat menggunakan Blinkwings untuk berlari dari kontes FWC PVP.
TEXTCLIENT_PVPCONTEST_MATCHEND_WINNER,Match has ended! Winner is %s!,Pertandingan telah berakhir! Pemenangnya adalah %s!
TEXTCLIENT_PVPCONTEST_MATCHEND_NOWINNER,Match has ended! There was no winner this time!,Pertandingan telah berakhir! Tidak ada pemenang untuk saat ini!
TEXTCLIENT_PVPCONTEST_CAPTION_WAITINGOPPONENT,Waiting for opponent.. ,Menunggu lawan..
TEXTCLIENT_PVPCONTEST_CAPTION_PREPARE,Preparation phase. Match will start in: ,Preparation phase. Match will start in: 
TEXTCLIENT_PVPCONTEST_CAPTION_FIGHT,End combat  ,Akhiri pertarungan
TEXTCLIENT_PVPCONTEST_CAPTION_ENDING,Match has ended! You will be teleported on Madrigal in ,Pertandingan berakhir! Kamu akan diteleport didalam Madrigal.
TEXTCLIENT_PVPCONTEST_SCHEDULES_LEADER,Only the leader can select match schedules!,Hanya leader yang dapat memilih jadwal pertandingan!
TEXTCLIENT_PVPCONTEST_ALREADYPLAYEDTODAY,You already played a match today! You can't select another schedule.,Kamu telah bertanding hari ini! Kamu tidak dapat memilih jadwal yang lain.
TEXTCLIENT_PVPCONTEST_CANTTELEPORT,You can't teleport in the match anymore. Match has started.,Kamu tidak dapat teleport didalam pertandingan lagi. Pertandingan sudah dimulai.
TEXTCLIENT_PVPCONTEST_TELEPORTNOMATCH,Teleportation is not possible since there is no match waiting for you.,Teleport tidak memungkinkan karena tidak ada pertandingan yang menunggumu.
TEXTCLIENT_PVPCONTEST_NOOPPONENT,"No opponent joined! Match will then end, giving you the victory!","Tidak ada lawan yang bergabung! Pertandingan akan diakhiri, kamu ditetapkan menjadi pemenang!"
TEXTCLIENT_PVPCONTEST_NOOPPONENTWIN,No opponent was found for your match! We then considered your match as won!,Tidak ada lawan didalam pertandinganmu! Dengan ini kamu dinyatakan sebagai pemenang!
TEXTCLIENT_PVPCONTEST_KILLNOTIFICATION,[%s] %s killed [%s] %s!,[%s] %s terbunuh oleh [%s] %s!
TEXTCLIENT_PVPCONTEST_KILLNOTIFICATION_KILLINGSPREE_STOP,[%s] %s killed [%s] %s and stopped their killing spree!,[%s] %s killed [%s] %s and stopped their killing spree!
TEXTCLIENT_PVPCONTEST_KILLNOTIFICATION_KILLINGSPREE,[%s] %s is on a killing spree!,[%s] %s is on a killing spree!
TEXTCLIENT_PVPCONTEST_MATCHSOON,You can't change your participation now. Matches are starting soon!,Kamu tidak dapat merubah partisipasimu sekarang. Pertandingan akan segera dimulai!
TEXTCLIENT_PVPCONTEST_PLAYERNOTJOINED_LIVES,A player has not joined or has left the match! Total guild remaining lives have been decreased by %d!,Seorang pemain belum bergabung atau telah meninggalkan pertandingan! Total nyawa guild yang tersisa telah berkurang sebanyak %d!
TEXTCLIENT_PVPCONTEST_PRELIMINARYMATCHESENDANNOUNCEMENT,The FWC PVP Contest Preliminary %d:%d UTC matches have ended! The next matches will start at %d:%d UTC!,The FWC PVP Contest Preliminary %d:%d UTC telah berakhir! Pertandingan berikutnya akan dimulai pada %d:%d UTC!
TEXTCLIENT_TRANSITEM_TRANSY,Your transmuted item does not have an equivalent item for the other gender. Please consider removing the transmutation or trying a different item.,Item yang kamu transmutasi tidak memiliki item yang setara untuk gender lainnya. Harap pertimbangkan untuk menghapus transmutasi atau mencoba item yang berbeda.
TEXTCLIENT_PVPCONTEST_WINNER_GUILD,The FWC PVP Contest has ended! The winner is: %s! Congratulations!,The FWC PVP Contest telah berakhir! Pemenangnya adalah: %s! Selamat!
TEXTCLIENT_PVPCONTEST_WINNER_NOGUILD,The FWC PVP Contest has ended on a draw! Congratulations!,The FWC PVP Contest telah berakhir dengan hasil seri! Selamat!
TEXTCLIENT_PVPCONTEST_NOMATCHS,There is no match to spectate.,Tidak ada pertandingan yang dapat ditonton.
TEXTCLIENT_PVPCONTEST_SPECT_ERROR_1,You can't spectate if you're already participating in a match.,Kamu tidak dapat menonton jika sudah berpartisipasi dalam pertandingan.
TEXTCLIENT_PVPCONTEST_SPECT_ERROR_2,The match you're trying to spectate is ending. Please select another one.,Pertandingan yang ingin kamu tonton telah berakhir. Silakan pilih yang lain.
TEXTCLIENT_PVPCONTEST_RANK34,"You lost that match, but you will have the opportunity to compete in a final match for the 3rd rank against the other losing guild when the final match takes place. Best of luck!","Kamu kalah dalam pertandingan itu, tetapi kamu akan memiliki kesempatan untuk bertanding dalam pertandingan final untuk memperebutkan peringkat ke-3 melawan guild lain yang kalah saat pertandingan final berlangsung. Semoga beruntung!"
TEXTCLIENT_SERVERTRANSFER,You have requested a server transfer to %s.,Kamu telah meminta transfer server ke %s.
TEXTCLIENT_RPS_DAILYLIMITOVER,You've used all the chances for today.,Kamu telah menggunakan semua kesempatan hari ini.
TEXTCLIENT_RPS_SOLDOUT,All the rewards for today are gone. See you tomorrow.,Semua hadiah untuk hari ini sudah habis. Sampai jumpa besok.
TEXTCLIENT_RPS_ISOPENED,You are already speaking with this NPC.,Kamu sudah berbicara dengan NPC ini.
TEXTCLIENT_RPS_MINTARGETLEVEL,Only available to level %d or above.,Hanya tersedia untuk level %d atau lebih tinggi.
TEXTCLIENT_RPS_PLAYABLE,You can't play Lucky RPS. Check your state.,Kamu tidak dapat memainkan Lucky RPS. Periksa negaramu.
TEXTCLIENT_RPS_DAYCHANGE,You do not have the right to acquire the item.,Kamu tidak memiliki hak untuk memperoleh barang tersebut.
TEXTCLIENT_PVPCONTEST_SPECTATE_AUTH,You don't have the required auth to spectate.,Kamu tidak memiliki autentikasi yang diperlukan untuk menonton.
TEXTCLIENT_GUILDBUFF_NEW,Your Guild just unlocked Guild Buff Level %d!,Guild barumu saja membuka Guild Buff Level %d!
TEXTCLIENT_GUILDBUFF_DONATE,%s donated %s #bx%d#nb to the Guild (Total: %d)!,%s donated %s #bx%d#nb to the Guild (Total: %d)!
TEXTCLIENT_GUILDBUFF_RANKING_MAIL,Congratulations for your rank %d in the First Come First Served ranking!,Selamat atas peringkatmu %d dalam peringkat First Come First Served!
TEXTCLIENT_PURCHASE_ERROR_LEVEL,You cannot purchase this item because your level is too low. (Req Lev: %d),Kamu tidak dapat membeli item ini karena levelmu terlalu rendah. (Req Lev: %d)
TEXTCLIENT_PURCHASE_ERROR_COUNT,You can purchase this item up to %d times.,Kamu dapat membeli barang ini hingga %d kali.
TEXTCLIENT_MONSTER_ATTACK_ERROR_LEVEL,This monster can only be attacked by level %d or higher,Monster ini hanya bisa diserang oleh level %d atau lebih tinggi
TEXTCLIENT_REAPITEMCOUNT,You received %d %s.,Kamu menerima %d %s.
TEXTCLIENT_GUILDBANKSCROLL_NOGUILD,You can’t use this item because you are not part of a guild,Kamu tidak dapat menggunakan item ini karena kamu bukan bagian dari guild
TEXTCLIENT_CANNOT_USE_OTHER_ACTIONS,You cannot use the item during other actions.,Kamu tidak dapat menggunakan item tersebut selama tindakan lainnya.
TEXTCLIENT_CANNOT_USE_CURRENT_STATE,You cannot use the item in the current state.,Kamu tidak dapat menggunakan item tersebut dalam kondisi saat ini.
