Key,English,Polish
ACHIEVEMENT_KILL_PUPPETWOLF_LVL3,Hundur Sharpfoot Slayer 3,Pogromca Hundur Sharpfoot 3
ACHIEVEMENT_KILL_PUPPETWOLF_LVL4,Hundur Sharpfoot Slayer 4,Pogromca Hundur Sharpfoot 4
ACHIEVEMENT_KILL_PUPPETWOLF_LVL5,Hundur Sharpfoot Hunter,Łowca Hundur Sharpfoot
ACHIEVEMENT_KILL_RYSENTRY_LVL1,Samoset Slayer 1,Pogromca Samoset 1
ACHIEVEMENT_KILL_RYSENTRY_LVL2,Samoset Slayer 2,Pogromca Samoset 2
ACHIEVEMENT_KILL_RYSENTRY_LVL3,Samoset Slayer 3,Pogromca Samoset 3
ACHIEVEMENT_KILL_RYSENTRY_LVL4,Samoset Slayer 4,Pogromca Samoset 4
ACHIEVEMENT_KILL_RYSENTRY_LVL5,Samoset Hunter,Łowca Samoset
ACHIEVEMENT_KILL_RYGUARD_LVL1,Kyouchish Slayer 1,Pogromca Kyouchish 1
ACHIEVEMENT_KILL_RYGUARD_LVL2,Kyouchish Slayer 2,Pogromca Kyouchish 2
ACHIEVEMENT_KILL_RYGUARD_LVL3,Kyouchish Slayer 3,Pogromca Kyouchish 3
ACHIEVEMENT_KILL_RYGUARD_LVL4,Kyouchish Slayer 4,Pogromca Kyouchish 4
ACHIEVEMENT_KILL_RYGUARD_LVL5,Kyouchish Hunter,Łowca Kyouchish
ACHIEVEMENT_KILL_RYARCHER_LVL1,Kanonicus Slayer 1,Pogromca Kanonicus 1
ACHIEVEMENT_KILL_RYARCHER_LVL2,Kanonicus Slayer 2,Pogromca Kanonicus 2
ACHIEVEMENT_KILL_RYARCHER_LVL3,Kanonicus Slayer 3,Pogromca Kanonicus 3
ACHIEVEMENT_KILL_RYARCHER_LVL4,Kanonicus Slayer 4,Pogromca Kanonicus 4
ACHIEVEMENT_KILL_RYARCHER_LVL5,Kanonicus Hunter,Łowca Kanonicus
ACHIEVEMENT_KILL_RYMAGI_LVL1,Mage Redcloud Slayer 1,Pogromca Mage Redcloud 1
ACHIEVEMENT_KILL_RYMAGI_LVL2,Mage Redcloud Slayer 2,Pogromca Mage Redcloud 2
ACHIEVEMENT_KILL_RYMAGI_LVL3,Mage Redcloud Slayer 3,Pogromca Mage Redcloud 3
ACHIEVEMENT_KILL_RYMAGI_LVL4,Mage Redcloud Slayer 4,Pogromca Mage Redcloud 4
ACHIEVEMENT_KILL_RYMAGI_LVL5,Mage Redcloud Hunter,Łowca Mage Redcloud
ACHIEVEMENT_KILL_RYWARRIOR_LVL1,Taiaha Slayer 1,Pogromca Taiaha 1
ACHIEVEMENT_KILL_RYWARRIOR_LVL2,Taiaha Slayer 2,Pogromca Taiaha 2
ACHIEVEMENT_KILL_RYWARRIOR_LVL3,Taiaha Slayer 3,Pogromca Taiaha 3
ACHIEVEMENT_KILL_RYWARRIOR_LVL4,Taiaha Slayer 4,Pogromca Taiaha 4
ACHIEVEMENT_KILL_RYWARRIOR_LVL5,Taiaha Hunter,Łowca Taiaha
ACHIEVEMENT_KILL_SKELWOLF_LVL1,Hellhound Slayer 1,Pogromca Hellhound 1
ACHIEVEMENT_KILL_SKELWOLF_LVL2,Hellhound Slayer 2,Pogromca Hellhound 2
ACHIEVEMENT_KILL_SKELWOLF_LVL3,Hellhound Slayer 3,Pogromca Hellhound 3
ACHIEVEMENT_KILL_SKELWOLF_LVL4,Hellhound Slayer 4,Pogromca Hellhound 4
ACHIEVEMENT_KILL_SKELWOLF_LVL5,Hellhound Hunter,Łowca Hellhound
ACHIEVEMENT_KILL_RYBARGA_LVL1,Chief Keokuk Slayer 1,Pogromca Chief Keokuk 1
ACHIEVEMENT_KILL_RYBARGA_LVL2,Chief Keokuk Slayer 2,Pogromca Chief Keokuk 2
ACHIEVEMENT_KILL_RYBARGA_LVL3,Chief Keokuk Slayer 3,Pogromca Chief Keokuk 3
ACHIEVEMENT_KILL_RYBARGA_LVL4,Chief Keokuk Slayer 4,Pogromca Chief Keokuk 4
ACHIEVEMENT_KILL_RYBARGA_LVL5,Chief Keokuk Hunter,Łowca Chief Keokuk
ACHIEVEMENT_KILL_REDMETEONYKER_LVL1,Red Meteonyker Hunter 1,Red Meteonyker Hunter 1
ACHIEVEMENT_KILL_REDMETEONYKER_LVL2,Red Meteonyker Hunter 2,Red Meteonyker Hunter 2
ACHIEVEMENT_KILL_REDMETEONYKER_LVL3,Red Meteonyker Hunter 3,Red Meteonyker Hunter 3
ACHIEVEMENT_KILL_REDMETEONYKER_LVL4,Red Meteonyker Hunter 4,Red Meteonyker Hunter 4
ACHIEVEMENT_KILL_REDMETEONYKER_LVL5,Red Meteonyker Killer,Red Meteonyker Killer
ACHIEVEMENT_KILL_CAVEMANCHIEF_LVL1,Caveman Chief Hunter 1,Caveman Chief Hunter 1
ACHIEVEMENT_KILL_CAVEMANCHIEF_LVL2,Caveman Chief Hunter 2,Caveman Chief Hunter 2
ACHIEVEMENT_KILL_CAVEMANCHIEF_LVL3,Caveman Chief Hunter 3,Caveman Chief Hunter 3
ACHIEVEMENT_KILL_CAVEMANCHIEF_LVL4,Caveman Chief Hunter 4,Caveman Chief Hunter 4
ACHIEVEMENT_KILL_CAVEMANCHIEF_LVL5,Caveman Chief Killer,Caveman Chief Killer
ACHIEVEMENT_KILL_TEMPLEGUARDIAN_LVL1,Temple Guardian Hunter 1,Temple Guardian Hunter 1
ACHIEVEMENT_KILL_TEMPLEGUARDIAN_LVL2,Temple Guardian Hunter 2,Temple Guardian Hunter 2
ACHIEVEMENT_KILL_TEMPLEGUARDIAN_LVL3,Temple Guardian Hunter 3,Temple Guardian Hunter 3
ACHIEVEMENT_KILL_TEMPLEGUARDIAN_LVL4,Temple Guardian Hunter 4,Temple Guardian Hunter 4
ACHIEVEMENT_KILL_TEMPLEGUARDIAN_LVL5,Temple Guardian Killer,Temple Guardian Killer
ACHIEVEMENT_KILL_GREATKRAKEN_LVL1,Great Kraken Hunter 1,Great Kraken Hunter 1
ACHIEVEMENT_KILL_GREATKRAKEN_LVL2,Great Kraken Hunter 2,Great Kraken Hunter 2
ACHIEVEMENT_KILL_GREATKRAKEN_LVL3,Great Kraken Hunter 3,Great Kraken Hunter 3
ACHIEVEMENT_KILL_GREATKRAKEN_LVL4,Great Kraken Hunter 4,Great Kraken Hunter 4
ACHIEVEMENT_KILL_GREATKRAKEN_LVL5,Great Kraken Killer,Great Kraken Killer
ACHIEVEMENT_KILL_PYRAMIDGUARDIAN_LVL1,Pyramid Guardian Hunter 1,Pyramid Guardian Hunter 1
ACHIEVEMENT_KILL_PYRAMIDGUARDIAN_LVL2,Pyramid Guardian Hunter 2,Pyramid Guardian Hunter 2
ACHIEVEMENT_KILL_PYRAMIDGUARDIAN_LVL3,Pyramid Guardian Hunter 3,Pyramid Guardian Hunter 3
ACHIEVEMENT_KILL_PYRAMIDGUARDIAN_LVL4,Pyramid Guardian Hunter 4,Pyramid Guardian Hunter 4
ACHIEVEMENT_KILL_PYRAMIDGUARDIAN_LVL5,Pyramid Guardian Killer,Pyramid Guardian Killer
ACHIEVEMENT_KILL_CRYSTALDEVIL_LVL1,Crystal Demon Lord Hunter 1,Crystal Demon Lord Hunter 1
ACHIEVEMENT_KILL_CRYSTALDEVIL_LVL2,Crystal Demon Lord Hunter 2,Crystal Demon Lord Hunter 2
ACHIEVEMENT_KILL_CRYSTALDEVIL_LVL3,Crystal Demon Lord Hunter 3,Crystal Demon Lord Hunter 3
ACHIEVEMENT_KILL_CRYSTALDEVIL_LVL4,Crystal Demon Lord Hunter 4,Crystal Demon Lord Hunter 4
ACHIEVEMENT_KILL_CRYSTALDEVIL_LVL5,Crystal Demon Lord Killer,Crystal Demon Lord Killer
ACHIEVEMENT_KILL_BEASTKINGKHAN_LVL1,Beast King Khan Hunter 1,Beast King Khan Hunter 1
ACHIEVEMENT_KILL_BEASTKINGKHAN_LVL2,Beast King Khan Hunter 2,Beast King Khan Hunter 2
ACHIEVEMENT_KILL_BEASTKINGKHAN_LVL3,Beast King Khan Hunter 3,Beast King Khan Hunter 3
ACHIEVEMENT_KILL_BEASTKINGKHAN_LVL4,Beast King Khan Hunter 4,Beast King Khan Hunter 4
ACHIEVEMENT_KILL_BEASTKINGKHAN_LVL5,Beast King Khan Killer,Beast King Khan Killer
ACHIEVEMENT_KILL_SHADEKRITON_LVL1,[Shade Lieutenant] Kriton Hunter 1,[Shade Lieutenant] Kriton Hunter 1
ACHIEVEMENT_KILL_SHADEKRITON_LVL2,[Shade Lieutenant] Kriton Hunter 2,[Shade Lieutenant] Kriton Hunter 2
ACHIEVEMENT_KILL_SHADEKRITON_LVL3,[Shade Lieutenant] Kriton Hunter 3,[Shade Lieutenant] Kriton Hunter 3
ACHIEVEMENT_KILL_SHADEKRITON_LVL4,[Shade Lieutenant] Kriton Hunter 4,[Shade Lieutenant] Kriton Hunter 4
ACHIEVEMENT_KILL_SHADEKRITON_LVL5,[Shade Lieutenant] Kriton Killer,[Shade Lieutenant] Kriton Killer
ACHIEVEMENT_KILL_BEHEMOTH03_LVL1,[God of Death] Demonic Ankou Hunter 1,[God of Death] Demonic Ankou Hunter 1
ACHIEVEMENT_KILL_BEHEMOTH03_LVL2,[God of Death] Demonic Ankou Hunter 2,[God of Death] Demonic Ankou Hunter 2
ACHIEVEMENT_KILL_BEHEMOTH03_LVL3,[God of Death] Demonic Ankou Hunter 3,[God of Death] Demonic Ankou Hunter 3
ACHIEVEMENT_KILL_BEHEMOTH03_LVL4,[God of Death] Demonic Ankou Hunter 4,[God of Death] Demonic Ankou Hunter 4
ACHIEVEMENT_KILL_BEHEMOTH03_LVL5,[God of Death] Demonic Ankou Killer,[God of Death] Demonic Ankou Killer
ACHIEVEMENT_MONSTER_DESC_COMMON,Defeat these monsters to gain a permanent damage bonus against them.,Pokonaj wskazane potwory by uzyskać stały bonus do obrażeń przeciwko nim.
ACHIEVEMENT_KILL_AIBATT_TITLE,Twinkle Star,Migocząca Gwiazda
ACHIEVEMENT_KILL_MUSHPANG_TITLE,Fun Guy,Grzybiarz
ACHIEVEMENT_KILL_BURUDENG_TITLE,Horned,Rogaty
ACHIEVEMENT_KILL_PUKEPUKE_TITLE,Hillbilly,Wieśniak
ACHIEVEMENT_KILL_PEAKYTURTLE_TITLE,Snapper,Łowca Peakyturtle
ACHIEVEMENT_KILL_DEMIAN_TITLE,Rebel,Buntownik
ACHIEVEMENT_KILL_DORIDOMA_TITLE,Seahorserider,Morski Jeździec
ACHIEVEMENT_KILL_LAWOLF_TITLE,Alpha,Alfa
ACHIEVEMENT_KILL_FEFERN_TITLE,Botanist,Botanik
ACHIEVEMENT_KILL_NYANGNYANG_TITLE,Cute,Słodziak
ACHIEVEMENT_KILL_BANG_TITLE,Banger,Łowca Bang'ów
ACHIEVEMENT_KILL_MOTHBEE_TITLE,Mothbeeter,Koniec Zapylania
ACHIEVEMENT_KILL_WAGSAAC_TITLE,Sweet,Słodki
ACHIEVEMENT_KILL_FLYBAT_TITLE,Batboy,Batboy
ACHIEVEMENT_KILL_MIA_TITLE,Shackled,Spętany
ACHIEVEMENT_KILL_MRPUMPKIN_TITLE,Scarecrow,Strach na wróble
ACHIEVEMENT_KILL_REDMANTIS_TITLE,Predator,Drapieżnik
ACHIEVEMENT_KILL_ZENDROS_TITLE,Evil Eye,Oko Zła
ACHIEVEMENT_KILL_JACKTHEHAMMER_TITLE,Jacked,Wkurzony
ACHIEVEMENT_KILL_GIGGLEBOX_TITLE,Treasure Hunter,Łowca Skarbów
ACHIEVEMENT_KILL_ROCKMUSCLE_TITLE,Rock Solid,Twardziel
ACHIEVEMENT_KILL_BUCROW_TITLE,Banished,Wygnaniec
ACHIEVEMENT_KILL_NEPARUBA_TITLE,Buzzkill,Łowca Neparuba
ACHIEVEMENT_KILL_HOBO_TITLE,Vagabond,Włóczęga
ACHIEVEMENT_KILL_DUMBBULL_TITLE,Matador,Matador
ACHIEVEMENT_KILL_TOTEMIA_TITLE,Totem,Totem
ACHIEVEMENT_KILL_CARDPUPPET_TITLE,Marionette,Marionetka
ACHIEVEMENT_KILL_FLBYRIGEN_TITLE,Angler,Wędkarz
ACHIEVEMENT_KILL_TOMBSTONEBEARER_TITLE,Undertaker,Grabarz
ACHIEVEMENT_KILL_SCOPICON_TITLE,Toxic,Toksyczny
ACHIEVEMENT_KILL_BASQUE_TITLE,Gunner,Artylerzysta
ACHIEVEMENT_KILL_PRANKSTER_TITLE,Prankster,Magiczny Błazen
ACHIEVEMENT_KILL_ROCKEPELLER_TITLE,Sky Patrol,Podniebny Patrol
ACHIEVEMENT_KILL_WHEELEM_TITLE,Speedy,Zawrotny
ACHIEVEMENT_KILL_LEYENA_TITLE,Ravenous,Wygłodniały
ACHIEVEMENT_KILL_TRANGFOMA_TITLE,Charged,Naładowany
ACHIEVEMENT_KILL_STEAMWALKER_TITLE,Steampunk,Steampunk
ACHIEVEMENT_KILL_STEELKNIGHT_TITLE,Metalhead,Żelazny Łeb
ACHIEVEMENT_KILL_ZOMBIGER_TITLE,Golddigger,Poszukiwacz Złota
ACHIEVEMENT_KILL_NUTTYWHEEL_TITLE,Steamroller,Odkręcone Koło
ACHIEVEMENT_KILL_NUCTUVEHICLE_TITLE,Radioactive,Radioaktywny
ACHIEVEMENT_KILL_DRILLER_TITLE,Screwed,Zakręcony
ACHIEVEMENT_KILL_RISEM_TITLE,Elemental,Żywiołowy
ACHIEVEMENT_KILL_GRRR_TITLE,Troll,Troll
ACHIEVEMENT_KILL_VOLT_TITLE,Zapped,Elektryczny
ACHIEVEMENT_KILL_ELDERGUARD_TITLE,Guardian,Strażnik
ACHIEVEMENT_KILL_DUMP_TITLE,Tired,Łowca Dump'ów
ACHIEVEMENT_KILL_GARBAGEPIDER_TITLE,Scrapper,Złomiarz
ACHIEVEMENT_KILL_ZENMA_TITLE,Punk,Punk
ACHIEVEMENT_KILL_CRANEMACHINERY_TITLE,Demolisher,Człowiek Demolka
ACHIEVEMENT_KILL_NAUTREPY_TITLE,Ace,As
ACHIEVEMENT_KILL_SYLIACA_TITLE,Fisherman,Rybak
ACHIEVEMENT_KILL_GREEMONG_TITLE,Disgusted,Zniesmaczony
ACHIEVEMENT_KILL_BOO_TITLE,Boo,Boo
ACHIEVEMENT_KILL_CARRIERBOMB_TITLE,Defuser,Saper
ACHIEVEMENT_KILL_LONGWANG_TITLE,Devilish,Diabelski
ACHIEVEMENT_KILL_HOPPRE_TITLE,Exterminator,Exterminator
ACHIEVEMENT_KILL_MUSHPOIE_TITLE,Spore Collector,Zbieracz Zarodników
ACHIEVEMENT_KILL_IREN_TITLE,Bloodsucker,Krwiopijca
ACHIEVEMENT_KILL_WATANGKA_TITLE,Shaman,Szaman
ACHIEVEMENT_KILL_FAFNIR_TITLE,Eggcelent,Jajcarz
ACHIEVEMENT_KILL_ANTIQUERY_TITLE,Lumberjack,Drwal
ACHIEVEMENT_KILL_LUIA_TITLE,Phoenix,Feniks
ACHIEVEMENT_KILL_GONGURY_TITLE,Full Metal,Stalowy
ACHIEVEMENT_KILL_SHUHAMMA_TITLE,Destroyer,Niszczyciel
ACHIEVEMENT_KILL_KERN_TITLE,Rockstar,Rockstar
ACHIEVEMENT_KILL_GORRUDA_TITLE,Ancient,Starożytny
ACHIEVEMENT_KILL_GLAPHAN_TITLE,Haunted,Nawiedzony
ACHIEVEMENT_KILL_KIMERADON_TITLE,Chimera,Chimera
ACHIEVEMENT_KILL_BEARNUCKY_TITLE,Cuddly,Przytulaśny
ACHIEVEMENT_KILL_MUFFRIN_TITLE,Souperman,Zupperman
ACHIEVEMENT_KILL_POPCRANK_TITLE,Nightmare,Koszmarny
ACHIEVEMENT_KILL_CLOCKWORKS_TITLE,Guardian of Madrigal,Strażnik Madrigal
ACHIEVEMENT_KILL_METEONYKER_TITLE,Dragonslayer,Pogromca Smoków
ACHIEVEMENT_KILL_MEDUMET_TITLE,Bot,Bot
ACHIEVEMENT_KILL_YETTI_TITLE,Bigfoot,Bigfoot
ACHIEVEMENT_KILL_GHOSTKING_TITLE,Reaper,Reaper
ACHIEVEMENT_KILL_MAMMOTH_TITLE,Prehistoric,Prehistoric
ACHIEVEMENT_KILL_AUGU_TITLE,Sushi Chef,Szef Kuchni Sushi
ACHIEVEMENT_KILL_ATROX_TITLE,Antlion,Antlion
ACHIEVEMENT_KILL_TIGAR_TITLE,Vicious,Okrutny
ACHIEVEMENT_KILL_MERAL_TITLE,Pirate,Pirate
ACHIEVEMENT_KILL_KINGSTER_TITLE,Boiled,Boiled
ACHIEVEMENT_KILL_CREPER_TITLE,Crabby,Crabby
ACHIEVEMENT_KILL_NAGA_TITLE,Cold Blooded,Zimna Krew
ACHIEVEMENT_KILL_DORIAN_TITLE,Fishy,Fishy
ACHIEVEMENT_KILL_OKEAN_TITLE,Waterlogged,Przechodząc Wodę
ACHIEVEMENT_KILL_KRAKEN_TITLE,Sea King,Król Morza
ACHIEVEMENT_KILL_DREADFIN_TITLE,Sea Snack,Morska Przekąska
ACHIEVEMENT_KILL_DREADSCALE_TITLE,Slurp,Slurp
ACHIEVEMENT_KILL_LUMINFIN_TITLE,Lumos,Lumos
ACHIEVEMENT_KILL_PUPPETWOLF_TITLE,Sharp Slayer,Ostry Zabójca
ACHIEVEMENT_KILL_RYSENTRY_TITLE,Echowalker,Echowalker
ACHIEVEMENT_KILL_RYGUARD_TITLE,Shadowbrand,Shadowbrand
ACHIEVEMENT_KILL_RYARCHER_TITLE,Judicator,Judicator
ACHIEVEMENT_KILL_RYMAGI_TITLE,Bloodflare,Bloodflare
ACHIEVEMENT_KILL_RYWARRIOR_TITLE,Warchant,Warchant
ACHIEVEMENT_KILL_SKELWOLF_TITLE,Hellborn,Hellborn
ACHIEVEMENT_KILL_RYBARGA_TITLE,Keokai,Keokai
ACHIEVEMENT_KILL_REDMETEONYKER_TITLE,Reduced to Ashes,Zmieniony w Popiół
ACHIEVEMENT_KILL_CAVEMANCHIEF_TITLE,Cave Dweller,Mieszkaniec Jaskini
ACHIEVEMENT_KILL_TEMPLEGUARDIAN_TITLE,Electrified,Electrified
ACHIEVEMENT_KILL_GREATKRAKEN_TITLE,Drowned,Drowned
ACHIEVEMENT_KILL_PYRAMIDGUARDIAN_TITLE,Risen,Risen
ACHIEVEMENT_KILL_CRYSTALDEVIL_TITLE,Numb,Numb
ACHIEVEMENT_KILL_BEASTKINGKHAN_TITLE,Conqueror of the Wilds,Zdobywca Dziczy
ACHIEVEMENT_KILL_SHADEKRITON_TITLE,Shade Hunter,Łowca Shade
ACHIEVEMENT_KILL_BEHEMOTH03_TITLE,God of Death,Bóg Śmierci
ACHIEVEMENT_JUMP_NAME,Jump,Skocz
ACHIEVEMENT_JUMP_DESC,Jump a certain number of times.,Skocz określoną ilość razy.
ACHIEVEMENT_JUMP_TITLE,Jump Master,Skoczny Mistrz
ACHIEVEMENT_PLAY_TIME_NAME,Total Play Time,Całkowity Czas Gry
ACHIEVEMENT_PLAY_TIME_DESC,Play for a certain number of hours to earn rewards.,"Osiągnij określony czas gry (w godzinach), aby zdobyć nagrody."
ACHIEVEMENT_PLAY_TIME_LVL1,Flyff Novice!,FlyFF Początkujący!
ACHIEVEMENT_PLAY_TIME_LVL2,Flyff Fan!,Fan FlyFF!
ACHIEVEMENT_PLAY_TIME_LVL3,Flyff Devotee!,FlyFF Oddany!
ACHIEVEMENT_PLAY_TIME_LVL4,Flyff Enthusiast!,FlyFF Entuzjasta!
ACHIEVEMENT_PLAY_TIME_LVL5,Flyff Addict!,FlyFF Uzależniony!
ACHIEVEMENT_PLAY_TIME_LVL6,Flyff Fanatic!,FlyFF Fanatyk!
ACHIEVEMENT_PLAY_TIME_TITLE,Flyff Fanatic,FlyFF Fanatyk
ACHIEVEMENT_LEVEL_NAME,Level,Poziom
ACHIEVEMENT_LEVEL_DESC,Reach a certain level to earn rewards.,"Osiągnij określony poziom, aby zdobyć nagrody."
ACHIEVEMENT_LEVEL_LVL1,Beginner Level 1,Początkujący Poziom 1
ACHIEVEMENT_LEVEL_LVL2,Beginner Level 2,Początkujący Poziom 2
ACHIEVEMENT_LEVEL_LVL3,Beginner Level 3,Początkujący Poziom 3
ACHIEVEMENT_LEVEL_LVL4,Adept Level 1,Zaawansowany Poziom 1
ACHIEVEMENT_LEVEL_LVL5,Adept Level 2,Zaawansowany Poziom 2
ACHIEVEMENT_LEVEL_LVL6,Adept Level 3,Zaawansowany Poziom 3
ACHIEVEMENT_LEVEL_LVL7,Expert Level 1,Ekspert Poziom 1
ACHIEVEMENT_LEVEL_LVL8,Expert Level 2,Ekspert Poziom 2
ACHIEVEMENT_LEVEL_LVL9,Expert Level 3,Ekspert Poziom 3
ACHIEVEMENT_LEVEL_LVL10,Professional Level 1,Profesjonalny Poziom 1
ACHIEVEMENT_LEVEL_LVL11,Professional Level 2,Profesjonalny Poziom 2
ACHIEVEMENT_LEVEL_LVL12,Professional Level 3,Profesjonalny Poziom 3
ACHIEVEMENT_USE_GRAYPILL_NAME,Gray Pill,Szara Piguła
ACHIEVEMENT_USE_GRAYPILL_DESC,"Eat 30,000 Gray Pills.","Zjedz 30,000 Szarych Pigułek."
ACHIEVEMENT_USE_GRAYPILL_TITLE,Placebo,Placebo
ACHIEVEMENT_USE_YELLOWPILL_NAME,Yellow Pill,Żółta Pigułka
ACHIEVEMENT_USE_YELLOWPILL_DESC,"Eat 30,000 Yellow Pills.","Zjedz 30,000 Żółtych Pigułek."
ACHIEVEMENT_USE_YELLOWPILL_TITLE,Hypervitaminosis,Hiper Witaminoza
ACHIEVEMENT_USE_BLUEPILL_NAME,Blue Pill,Niebieska Pigułka
ACHIEVEMENT_USE_BLUEPILL_DESC,"Eat 30,000 Blue Pills.","Zjedz 30,000 Niebieskich Pigułek."
ACHIEVEMENT_USE_BLUEPILL_TITLE,Sleeper,Śpioch
ACHIEVEMENT_USE_REDPILL_NAME,Red Pill,Czerwona Pigułka
ACHIEVEMENT_USE_REDPILL_DESC,"Eat 30,000 Red Pills.","Zjedz 30,000 Czerwonych Pigułek."
ACHIEVEMENT_USE_REDPILL_TITLE,Bloody,Krwawy
ACHIEVEMENT_USE_GOLDPILL_NAME,Gold Pill,Złota Pigułka
ACHIEVEMENT_USE_GOLDPILL_DESC,"Eat 30,000 Gold Pills.","Zjedz 30,000 Złotych Pigułek."
ACHIEVEMENT_USE_GOLDPILL_TITLE,Glimmering,Migoczący
ACHIEVEMENT_USE_LOLLIPOP_NAME,Lollipop,Lizak
ACHIEVEMENT_USE_LOLLIPOP_DESC,"Eat 200,000 Lollipops.","Zjedz 200,000 Lizaków."
ACHIEVEMENT_USE_LOLLIPOP_TITLE,Sweet Tooth,Cukrzyk
ACHIEVEMENT_USE_CHOCOLATE_NAME,Chocolate Bar,Czekolada
ACHIEVEMENT_USE_CHOCOLATE_DESC,"Eat 200,000 Chocolate Bars.","Zjedz 200,000 Czekolad."
ACHIEVEMENT_USE_CHOCOLATE_TITLE,Chocoholic,Czokoholik
ACHIEVEMENT_USE_MILK_NAME,Milk,Mleko
ACHIEVEMENT_USE_MILK_DESC,"Drink 200,000 Cartons of Milk.","Wypij 200,000 kartonów Mleka."
ACHIEVEMENT_USE_MILK_TITLE,Legendairy,Mlekołak
ACHIEVEMENT_USE_HOTDOG_NAME,Hot Dog,Gorący Pies
ACHIEVEMENT_USE_HOTDOG_DESC,"Eat 200,000 Hot Dogs.","Zjedz 200,000 Hot Dogów."
ACHIEVEMENT_USE_HOTDOG_TITLE,Top Dog,Wielbiciel Parówek
ACHIEVEMENT_USE_PIZZA_NAME,Pizza,Pizza
ACHIEVEMENT_USE_PIZZA_DESC,"Eat 200,000 Pizzas.","Zjedz 200,000 Pizz."
ACHIEVEMENT_USE_PIZZA_TITLE,Cheesy,Serowy
ACHIEVEMENT_USE_KIMBAP_NAME,Kimbap,Kimbap
ACHIEVEMENT_USE_KIMBAP_DESC,"Eat 200,000 Kimbaps.","Zjedz 200,000 Kimbapów."
ACHIEVEMENT_USE_KIMBAP_TITLE,High Roller,Kosmo Kebab
ACHIEVEMENT_USE_CHICKENSTICK_NAME,Chicken Stick,Nóżka Kurczaka
ACHIEVEMENT_USE_CHICKENSTICK_DESC,"Eat 200,000 Chicken Sticks.","Zjedz 200,000 Nóżek Kurczaka."
ACHIEVEMENT_USE_CHICKENSTICK_TITLE,Spicy,Ostry
ACHIEVEMENT_USE_STARCANDY_NAME,Star Candy,Gwiezdne Cukierki
ACHIEVEMENT_USE_STARCANDY_DESC,"Eat 200,000 Star Candies.","Zjedz 200,000 Gwiezdnych Cukierków."
ACHIEVEMENT_USE_STARCANDY_TITLE,Starstruck,Oszołomiony
ACHIEVEMENT_USE_MEATSKEWER_NAME,Meat Skewer,Rożen
ACHIEVEMENT_USE_MEATSKEWER_DESC,"Eat 200,000 Meat Skewers.","Zjedz 200,000 Rożnów."
ACHIEVEMENT_USE_MEATSKEWER_TITLE,Carnivore,Mięsożerny
ACHIEVEMENT_USE_BARBECUE_NAME,Barbecue,Grillowane Mięso
ACHIEVEMENT_USE_BARBECUE_DESC,"Eat 200,000 Barbecues.","Zjedz 200,000 Grillowanych mięs."
ACHIEVEMENT_USE_BARBECUE_TITLE,Grillmaster,Mistrz Grillowania
ACHIEVEMENT_USE_SEAFOODPANCAKE_NAME,Seafood Pancake,Naleśnik z Owocami Morza
ACHIEVEMENT_USE_SEAFOODPANCAKE_DESC,"Eat 200,000 Seafood Pancakes.","Zjedz 200,000 Naleśników z Owocami Morza."
ACHIEVEMENT_USE_SEAFOODPANCAKE_TITLE,Surfer,Surfer
ACHIEVEMENT_USE_FISHSOUP_NAME,Fish Soup,Zupa Rybna
ACHIEVEMENT_USE_FISHSOUP_DESC,"Eat 200,000 Fish Soups.","Zjedz 200,000 Zup Rybnych."
ACHIEVEMENT_USE_FISHSOUP_TITLE,Catfish,Kocirybka
ACHIEVEMENT_USE_SAUSAGECASSEROLE_NAME,Sausage Casserole,Zapiekanka z Parówką
ACHIEVEMENT_USE_SAUSAGECASSEROLE_DESC,"Eat 200,000 Sausage Casseroles.","Zjedz 200,000 Zapiekanek z Parówką."
ACHIEVEMENT_USE_SAUSAGECASSEROLE_TITLE,Sausage Connoisseur,Koneser Kiełbasek
ACHIEVEMENT_USE_FISHSTEW_NAME,Fish Stew,Gulasz Rybny
ACHIEVEMENT_USE_FISHSTEW_DESC,"Eat 200,000 Fish Stews.","Zjedz 200,000 Rybnych Gulaszy."
ACHIEVEMENT_USE_FISHSTEW_TITLE,Stranded,Rybożerca
ACHIEVEMENT_USE_STEAMEDSEAFOOD_NAME,Steamed Seafood,Owoce Morza na Parze
ACHIEVEMENT_USE_STEAMEDSEAFOOD_DESC,"Eat 200,000 Steamed Seafood.","Zjedz 200,000 Owoców Morza na Parze."
ACHIEVEMENT_USE_STEAMEDSEAFOOD_TITLE,Steamy,Zaparowany
ACHIEVEMENT_USE_MEATSALAD_NAME,Meat Salad,Sałatka Mięsna
ACHIEVEMENT_USE_MEATSALAD_DESC,"Eat 200,000 Meat Salads.","Zjedz 200,000 Mięsnych Sałatek."
ACHIEVEMENT_USE_MEATSALAD_TITLE,Omnivore,Wszystkożerca
ACHIEVEMENT_USE_GRATIN_NAME,Gratin,Zapiekanka
ACHIEVEMENT_USE_GRATIN_DESC,"Eat 200,000 Gratins.","Zjedz 200,000 Zapiekanek."
ACHIEVEMENT_USE_GRATIN_TITLE,Shattered,Potłuczony
ACHIEVEMENT_USE_SEAFOODPIZZA_NAME,Seafood Pizza,Pizza z Owocami Morza
ACHIEVEMENT_USE_SEAFOODPIZZA_DESC,"Eat 200,000 Seafood Pizzas.","Zjedz 200,000 Pizz z Owocami Morza."
