Key,English,Japanese
PROPSKILL_TXT_150079,"Deal damage in a region around your target, with a chance to Jinx enemies hit, removing their ability to critically hit. When fully charged, the skill duration is increased, and hits more frequently.","Deal damage in a region around your target, with a chance to Jinx enemies hit, removing their ability to critically hit. When fully charged, the skill duration is increased, and hits more frequently."
PROPSKILL_TXT_150080,Aoe Range,Aoe Range
PROPSKILL_TXT_150081,Debuff increase,Debuff increase
PROPSKILL_TXT_150082,Damage increase,Damage increase
PROPSKILL_TXT_150083,Damnation Surge,Damnation Surge
PROPSKILL_TXT_150084,"Track the number of Weaken type debuffs you apply, multiplying the bonuses given.","Track the number of Weaken type debuffs you apply, multiplying the bonuses given."
PROPSKILL_TXT_150085,Sleep at full charge,Sleep at full charge
PROPSKILL_TXT_150087,Shield,ｼｰﾙﾄﾞ
PROPSKILL_TXT_150088,Enhanced Blinkpool,Enhanced Blinkpool
PROPSKILL_TXT_150089,Movement speed is temporarily increased after using Blinkpool.,Movement speed is temporarily increased after using Blinkpool.
PROPSKILL_TXT_150090,Additional damage disable,Additional damage disable
PROPSKILL_TXT_150091,Additional damage weaken,Additional damage weaken
PROPSKILL_TXT_150092,Debuff Damage Reduction,Debuff Damage Reduction
PROPSKILL_TXT_150093,Shield Crush,Shield Crush
PROPSKILL_TXT_150094,Swing your shield to stun enemies with a certain chance.,Swing your shield to stun enemies with a certain chance.
PROPSKILL_TXT_150095,Increased Range,Increased Range
PROPSKILL_TXT_150096,Quick Stun,Quick Stun
PROPSKILL_TXT_150097,Forceful Attack,Forceful Attack
PROPSKILL_TXT_150098,Maelstrom Strike,Maelstrom Strike
PROPSKILL_TXT_150099,"A spinning attack that releases a gust of wind, hitting nearby enemies twice with a chance to stun.","A spinning attack that releases a gust of wind, hitting nearby enemies twice with a chance to stun."
PROPSKILL_TXT_150100,Enhance Stun,Enhance Stun
PROPSKILL_TXT_150101,Quick Stun,Quick Stun
PROPSKILL_TXT_150103,Templar's Call,Templar's Call
PROPSKILL_TXT_150104,Pull your target towards yourself.,Pull your target towards yourself.
PROPSKILL_TXT_150105,Ankle Slice,Ankle Slice
PROPSKILL_TXT_150106,Relentless Embrace,Relentless Embrace
PROPSKILL_TXT_150107,Multi-capture,Multi-capture
PROPSKILL_TXT_150108,Rush Attack,Rush Attack
PROPSKILL_TXT_150109,Quickly charge at your target to attack.,Quickly charge at your target to attack.
PROPSKILL_TXT_150110,Deep Impact,Deep Impact
PROPSKILL_TXT_150111,Ankle Strike,Ankle Strike
PROPSKILL_TXT_150112,Shield,ｼｰﾙﾄﾞ
PROPSKILL_TXT_150113,Sky Splitter,Sky Splitter
PROPSKILL_TXT_150114,"Split the skies using your two handed weapon, dealing damage to your target. Requires a two handed weapon.","Split the skies using your two handed weapon, dealing damage to your target. Requires a two handed weapon."
PROPSKILL_TXT_150116,Defensive Stance,Defensive Stance
PROPSKILL_TXT_150117,Reduce Cooldown,Reduce Cooldown
PROPSKILL_TXT_150118,Strong Impact,Strong Impact
PROPSKILL_TXT_150119,Last One Standing,Last One Standing
PROPSKILL_TXT_150120,Reflects damage while draining HP per second and immobilizing yourself. Can be re-cast to cancel.,Reflects damage while draining HP per second and immobilizing yourself. Can be re-cast to cancel.
PROPSKILL_TXT_150121,Slow Pace,Slow Pace
PROPSKILL_TXT_150122,Reduce HP Penalty,Reduce HP Penalty
PROPSKILL_TXT_150123,Damage Reduction,Damage Reduction
PROPSKILL_TXT_150124,Increased HP Recovery,Increased HP Recovery
PROPSKILL_TXT_150125,Gain additional HP recovery when restoring it with items or skills.,Gain additional HP recovery when restoring it with items or skills.
PROPSKILL_TXT_150126,Undying,アンダイン
PROPSKILL_TXT_150127,"Gain stacks of Undying, protecting you from going below 1 HP. If a stack is consumed, HP, FP, and MP are all reduced to 1. Once all stacks are consumed, you are no longer protected.","Gain stacks of Undying, protecting you from going below 1 HP. If a stack is consumed, HP, FP, and MP are all reduced to 1. Once all stacks are consumed, you are no longer protected."
PROPSKILL_TXT_150128,Enhanced HP Recovery,Enhanced HP Recovery
PROPSKILL_TXT_150129,Improve the effectiveness of healing received when low on health.,Improve the effectiveness of healing received when low on health.
PROPSKILL_TXT_150130,Increased HP Regeneration,Increased HP Regeneration
PROPSKILL_TXT_150131,Increases the amount of natural HP recovery.,Increases the amount of natural HP recovery.
PROPSKILL_TXT_150132,One-handed Mastery,One-handed Mastery
PROPSKILL_TXT_150133,Increase your damage when using one-handed weapons.,Increase your damage when using one-handed weapons.
PROPSKILL_TXT_150134,Two-handed Mastery,Two-handed Mastery
PROPSKILL_TXT_150135,Increase your damage when using two-handed weapons.,Increase your damage when using two-handed weapons.
PROPSKILL_TXT_150136,Shield Mastery,Shield Mastery
PROPSKILL_TXT_150137,Increases defense when wearing a shield.,Increases defense when wearing a shield.
PROPSKILL_TXT_150138,Enhanced Physical Defense,Enhanced Physical Defense
PROPSKILL_TXT_150139,Increases defense when HP is low.,Increases defense when HP is low.
PROPSKILL_TXT_150140,Enhanced Magical Defense,Enhanced Magical Defense
PROPSKILL_TXT_150141,Increases magic defense when HP is low.,Increases magic defense when HP is low.
PROPSKILL_TXT_140000,Asylum HP Low Bless,Asylum HP Low Bless
PROPSKILL_TXT_140001,"The Asylum bestows a 5% hp boost, filling you with eerie strength.","The Asylum bestows a 5% hp boost, filling you with eerie strength."
PROPSKILL_TXT_140002,Asylum HP High Bless,Asylum HP High Bless
PROPSKILL_TXT_140003,A hp increase of 10% wraps around you like a spectral embrace.,A hp increase of 10% wraps around you like a spectral embrace.
PROPSKILL_TXT_140004,Asylum DEF Low Bless,Asylum DEF Low Bless
PROPSKILL_TXT_140005,"The Asylum bestows a 2% def boost, filling you with eerie strength.","The Asylum bestows a 2% def boost, filling you with eerie strength."
PROPSKILL_TXT_140006,Asylum DEF High Bless,Asylum DEF High Bless
PROPSKILL_TXT_140007,The Asylum shields you from harm! Your defense rises by 5% under its eerie protection.,The Asylum shields you from harm! Your defense rises by 5% under its eerie protection.
PROPSKILL_TXT_140008,Asylum Elemental Low Bless,Asylum Elemental Low Bless
PROPSKILL_TXT_140009,"Imbues your attacks with the power of all elements, increasing elemental damage by 5%.","Imbues your attacks with the power of all elements, increasing elemental damage by 5%."
PROPSKILL_TXT_140010,Asylum Elemental High Bless,Asylum Elemental High Bless
PROPSKILL_TXT_140011,The Asylum grants you a 10% boost to all elemental damage types.,The Asylum grants you a 10% boost to all elemental damage types.
PROPSKILL_TXT_140012,Asylum Speed Low Bless,Asylum Speed Low Bless
PROPSKILL_TXT_140013,A blessing from beyond: +5% speed granted under Asylum’s watchful eye.,A blessing from beyond: +5% speed granted under Asylum’s watchful eye.
PROPSKILL_TXT_140014,Asylum Speed High Bless,Asylum Speed High Bless
PROPSKILL_TXT_140015,The Asylum whispers power. 10% more speed surges through you.,The Asylum whispers power. 10% more speed surges through you.
PROPSKILL_TXT_140016,Asylum Attack Low Bless,Asylum Attack Low Bless
PROPSKILL_TXT_140017,The Asylum sharpens your resolve as your attack power increases by 5% with otherworldly force.,The Asylum sharpens your resolve as your attack power increases by 5% with otherworldly force.
PROPSKILL_TXT_140018,Asylum Attack High Bless,Asylum Attack High Bless
PROPSKILL_TXT_140019,"The Asylum bestows a 10% attack boost, filling you with eerie strength.","The Asylum bestows a 10% attack boost, filling you with eerie strength."
PROPSKILL_TXT_140020,Asylum Boss DMG Low Bless,Asylum Boss DMG Low Bless
PROPSKILL_TXT_140021,"Empowered by the Asylum’s presence, your strikes deal 5% more damage to bosses.","Empowered by the Asylum’s presence, your strikes deal 5% more damage to bosses."
PROPSKILL_TXT_140022,Asylum Boss DMG High Bless,Asylum Boss DMG High Bless
PROPSKILL_TXT_140023,An intense force surges through you! Bosses now suffer 10% more damage from your wrath.,An intense force surges through you! Bosses now suffer 10% more damage from your wrath.
PROPSKILL_TXT_140024,Asylum All Stats Low Bless,Asylum All Stats Low Bless
PROPSKILL_TXT_140025,The Asylum grants unnatural harmony. Your base stats increase by 10 as if guided by unseen forces.,The Asylum grants unnatural harmony. Your base stats increase by 10 as if guided by unseen forces.
PROPSKILL_TXT_140026,Asylum All Stats High Bless,Asylum All Stats High Bless
PROPSKILL_TXT_140027,"The Asylum bestows a 10% all boost, filling you with eerie strength.","The Asylum bestows a 10% all boost, filling you with eerie strength."
PROPSKILL_TXT_140028,Asylum Boss Incoming Bless,Asylum Boss Incoming Bless
PROPSKILL_TXT_140029,The Asylum veils you in shadow. Damage taken from bosses is reduced by 5%.,The Asylum veils you in shadow. Damage taken from bosses is reduced by 5%.
PROPSKILL_TXT_140030,Asylum Boss Incoming Bless,Asylum Boss Incoming Bless
PROPSKILL_TXT_140031,A protective force from the Asylum dampens the fury of bosses. You receive 10% less damage from them.,A protective force from the Asylum dampens the fury of bosses. You receive 10% less damage from them.
PROPSKILL_TXT_140032,Asylum HP Low Curse,Asylum HP Low Curse
PROPSKILL_TXT_140033,A curse from the Asylum weakens your vitality. Your max HP is reduced by 5%.,A curse from the Asylum weakens your vitality. Your max HP is reduced by 5%.
PROPSKILL_TXT_140034,Asylum HP High Curse,Asylum HP High Curse
PROPSKILL_TXT_140035,The Asylum drains your life force. You suffer a 10% reduction in max HP.,The Asylum drains your life force. You suffer a 10% reduction in max HP.
PROPSKILL_TXT_140036,Asylum DEF Low Curse,Asylum DEF Low Curse
PROPSKILL_TXT_140037,Your defense falters under the weight of the Asylum's curse. It is reduced by 2%.,Your defense falters under the weight of the Asylum's curse. It is reduced by 2%.
PROPSKILL_TXT_140038,Asylum DEF High Curse,Asylum DEF High Curse
PROPSKILL_TXT_140039,The Asylum strips away your protection. Your defense drops by 5%.,The Asylum strips away your protection. Your defense drops by 5%.
PROPSKILL_TXT_140040,Asylum Elemental Low Curse,Asylum Elemental Low Curse
PROPSKILL_TXT_140041,Elemental energy slips from your grasp. All elemental damage is reduced by 5%.,Elemental energy slips from your grasp. All elemental damage is reduced by 5%.
PROPSKILL_TXT_140042,Asylum Elemental High Curse,Asylum Elemental High Curse
PROPSKILL_TXT_140043,The Asylum disrupts your connection to the elements. Your elemental power drops by 10%.,The Asylum disrupts your connection to the elements. Your elemental power drops by 10%.
PROPSKILL_TXT_140044,Asylum Speed Low Curse,Asylum Speed Low Curse
PROPSKILL_TXT_140045,A subtle curse slows your movements. Your speed decreases by 5%.,A subtle curse slows your movements. Your speed decreases by 5%.
PROPSKILL_TXT_140046,Asylum Speed High Curse,Asylum Speed High Curse
PROPSKILL_TXT_140047,The Asylum binds your limbs in dread. Speed is reduced by 10%.,The Asylum binds your limbs in dread. Speed is reduced by 10%.
PROPSKILL_TXT_140048,Asylum Attack Low Curse,Asylum Attack Low Curse
PROPSKILL_TXT_140049,The curse dulls your strength. Attack power reduced by 5% under the Asylum's shadow.,The curse dulls your strength. Attack power reduced by 5% under the Asylum's shadow.
PROPSKILL_TXT_140050,Asylum Attack High Curse,Asylum Attack High Curse
PROPSKILL_TXT_140051,The Asylum saps your aggression. Attack power falls by 10%.,The Asylum saps your aggression. Attack power falls by 10%.
PROPSKILL_TXT_140052,Asylum Boss DMG Low Curse,Asylum Boss DMG Low Curse
PROPSKILL_TXT_140053,The Asylum twists your strikes. Damage dealt to bosses is reduced by 5%.,The Asylum twists your strikes. Damage dealt to bosses is reduced by 5%.
PROPSKILL_TXT_140054,Asylum Boss DMG High Curse,Asylum Boss DMG High Curse
PROPSKILL_TXT_140055,Your blows grow weaker against the mighty. Boss damage drops by 10% under the curse.,Your blows grow weaker against the mighty. Boss damage drops by 10% under the curse.
PROPSKILL_TXT_140056,Asylum All Stats Low Curse,Asylum All Stats Low Curse
PROPSKILL_TXT_140057,The curse fractures your inner balance. All base stats fall by 5.,The curse fractures your inner balance. All base stats fall by 5.
PROPSKILL_TXT_140058,Asylum All Stats High Curse,Asylum All Stats High Curse
PROPSKILL_TXT_140059,The Asylum crushes your essence. All base stats are reduced by 10.,The Asylum crushes your essence. All base stats are reduced by 10.
PROPSKILL_TXT_140060,Asylum Boss Incoming Curse,Asylum Boss Incoming Curse
PROPSKILL_TXT_140061,The Asylum exposes your weaknesses. Damage received from bosses is increased by 5%.,The Asylum exposes your weaknesses. Damage received from bosses is increased by 5%.
PROPSKILL_TXT_140062,Asylum Boss Incoming Curse,Asylum Boss Incoming Curse
PROPSKILL_TXT_140063,Your defenses falter under the Asylum's curse. Bosses deal 10% more damage to you.,Your defenses falter under the Asylum's curse. Bosses deal 10% more damage to you.
PROPSKILL_TXT_140064,Trap: Debuff,Trap: Debuff
PROPSKILL_TXT_140065,Deploy a trap that deals damage with a 15% chance to slow down targets.,Deploy a trap that deals damage with a 15% chance to slow down targets.
PROPSKILL_TXT_140066,Pit,Pit
PROPSKILL_TXT_140067,You have stepped on a trap.,You have stepped on a trap.
PROPSKILL_TXT_140068,Proficient Traps,Proficient Traps
PROPSKILL_TXT_140069,Crowd Controller,Crowd Controller
PROPSKILL_TXT_140071,Trap: DoT,Trap: DoT
PROPSKILL_TXT_140072,Deploy a trap that deals continuous damage.,Deploy a trap that deals continuous damage.
PROPSKILL_TXT_140073,Proficient Traps,Proficient Traps
PROPSKILL_TXT_140076,Trap: AoE,Trap: AoE
PROPSKILL_TXT_140077,Deploy a trap that deals damage in the designated area.,Deploy a trap that deals damage in the designated area.
PROPSKILL_TXT_140078,Proficient Traps,Proficient Traps
PROPSKILL_TXT_140081,Trap: Binding,Trap: Binding
PROPSKILL_TXT_140082,Deploy a trap that immobilizes the target.,Deploy a trap that immobilizes the target.
PROPSKILL_TXT_140083,Skilled Installation,Skilled Installation
PROPSKILL_TXT_140086,Trap: Blast,Trap: Blast
PROPSKILL_TXT_140087,Deploy a trap that pushes the target away.,Deploy a trap that pushes the target away.
PROPSKILL_TXT_140088,Proficient Traps,Proficient Traps
PROPSKILL_TXT_140091,Marked Prey,Marked Prey
PROPSKILL_TXT_140092,Normal attack critical damage increases against enemies affected by the Pit debuff from being caught in a trap.,Normal attack critical damage increases against enemies affected by the Pit debuff from being caught in a trap.
PROPSKILL_TXT_140093,Advanced Trap,Advanced Trap
PROPSKILL_TXT_140094,Increases your traps’ range.,Increases your traps’ range.
PROPSKILL_TXT_140095,Devastating Sting,Devastating Sting
PROPSKILL_TXT_140096,Increases damage dealt by normal attacks.,Increases damage dealt by normal attacks.
PROPSKILL_TXT_140097,Nearby Shot,Nearby Shot
PROPSKILL_TXT_140098,Increased damage for auto attacks when you more than 5m from your target.,Increased damage for auto attacks when you more than 5m from your target.
PROPSKILL_TXT_140099,Feeble Arms,Feeble Arms
PROPSKILL_TXT_140100,Monsters take less damages from you but have higher drop rates.,Monsters take less damages from you but have higher drop rates.
PROPSKILL_TXT_150142,Four Strikes,Four Strikes
PROPSKILL_TXT_150143,"Your auto attacks apply stacks, which pop at 4 stacks to deal extra damage.","Your auto attacks apply stacks, which pop at 4 stacks to deal extra damage."
PROPSKILL_TXT_150144,Auto Attack Stacks,Auto Attack Stacks
PROPSKILL_TXT_150145,Execution of Justice,Execution of Justice
PROPSKILL_TXT_150146,"Leap forward, knocking nearby enemies towards you and reducing their movement speed.","Leap forward, knocking nearby enemies towards you and reducing their movement speed."
PROPSKILL_TXT_150147,Leap of Faith,Leap of Faith
PROPSKILL_TXT_150148,Hero's Emergence,Hero's Emergence
PROPSKILL_TXT_150149,Faction Collapse,Faction Collapse
PROPSKILL_TXT_150150,Lillith's Gaze,Lillith's Gaze
PROPSKILL_TXT_150151,"Gaze upon your target, slowing them down and forcing them to move towards you.","Gaze upon your target, slowing them down and forcing them to move towards you."
PROPSKILL_TXT_150152,Sure Gaze,Sure Gaze
PROPSKILL_TXT_150153,Slowing,Slowing
PROPSKILL_TXT_150155,Cimetiere's Scream,Cimetiere's Scream
PROPSKILL_TXT_150156,"Invoke the spirit of Cimetiere for a short period on the target area, dealing damage to the vicinity with a chance to silence.","Invoke the spirit of Cimetiere for a short period on the target area, dealing damage to the vicinity with a chance to silence."
PROPSKILL_TXT_150158,Debuff Chance,Debuff Chance
PROPSKILL_TXT_150160,Aether Rend,Aether Rend
PROPSKILL_TXT_150161,Remove a number of Disable and Weaken debuffs from your target up to the number of Malefic Detonation and Damnation Surge stacks available. This skill consumes all stacks of both skills. The damage of this skill scales with Debuff and Weaken effect on you.,Remove a number of Disable and Weaken debuffs from your target up to the number of Malefic Detonation and Damnation Surge stacks available. This skill consumes all stacks of both skills. The damage of this skill scales with Debuff and Weaken effect on you.
PROPSKILL_TXT_150162,Additional Buffs,Additional Buffs
PROPSKILL_TXT_150163,Additional Damage,追加ダメージ
PROPSKILL_TXT_150165,Yo-Yo Storm,Yo-Yo Storm
PROPSKILL_TXT_150166,Spin your yo-yos in place to continuously attack all nearby enemies.,Spin your yo-yos in place to continuously attack all nearby enemies.
PROPSKILL_TXT_150167,Extended Range,Extended Range
PROPSKILL_TXT_150169,CC Attack,CC Attack
PROPSKILL_TXT_150170,Toxic Cloud,Toxic Cloud
PROPSKILL_TXT_150171,"Throw a vial of toxins at an area, creating a mist of poison which inflicts damage and has a chance to poison targets nearby.","Throw a vial of toxins at an area, creating a mist of poison which inflicts damage and has a chance to poison targets nearby."
PROPSKILL_TXT_150172,Extended Range,Extended Range
PROPSKILL_TXT_150174,Gas Cloud,Gas Cloud
PROPSKILL_TXT_150175,Bloody Rush,Bloody Rush
PROPSKILL_TXT_150176,"Rush forward, causing slicing and bleeding the first enemy hit.","Rush forward, causing slicing and bleeding the first enemy hit."
PROPSKILL_TXT_150177,Enhanced Dash,Enhanced Dash
PROPSKILL_TXT_150178,Strong Impact,Strong Impact
PROPSKILL_TXT_150179,Bloody Release,Bloody Release
PROPSKILL_TXT_150180,Cross of Blood,Cross of Blood
PROPSKILL_TXT_150181,"Charge your blood and stomp on the ground, hurting and bleeding nearby enemies. Fully charged stomps do extra hits.","Charge your blood and stomp on the ground, hurting and bleeding nearby enemies. Fully charged stomps do extra hits."
PROPSKILL_TXT_150183,Berserk,バーサーク
PROPSKILL_TXT_150184,Knockback,Knockback
PROPSKILL_TXT_150185,Bloody Thorn,Bloody Thorn
PROPSKILL_TXT_150186,Knocks back and causes bleeding with an explosion. Charging increases range.,Knocks back and causes bleeding with an explosion. Charging increases range.
PROPSKILL_TXT_150187,Critical Hit,Critical Hit
PROPSKILL_TXT_150189,Blood Penetration,Blood Penetration
PROPSKILL_TXT_150190,Storm Slash,Storm Slash
PROPSKILL_TXT_150191,Conjure up a whirlwind in front of you.,Conjure up a whirlwind in front of you.
PROPSKILL_TXT_150192,Additional Whirlwind,Additional Whirlwind
PROPSKILL_TXT_150193,Resistance Reduction,Resistance Reduction
PROPSKILL_TXT_150194,Airborne,Airborne
PROPSKILL_TXT_150195,Storm Strike,Storm Strike
PROPSKILL_TXT_150196,"Perform a lower-body strike on the target. If the target becomes knocked down from the strike, it is able to be re-casted, dealing increased damage.","Perform a lower-body strike on the target. If the target becomes knocked down from the strike, it is able to be re-casted, dealing increased damage."
PROPSKILL_TXT_150197,Fatal Strike,Fatal Strike
PROPSKILL_TXT_150198,Fall Over,Fall Over
PROPSKILL_TXT_150199,Speed Decrease,Speed Decrease
PROPSKILL_TXT_150200,Tempest Barrage,Tempest Barrage
PROPSKILL_TXT_150201,Creates a sword aura that damages nearby enemies and increases defense.,Creates a sword aura that damages nearby enemies and increases defense.
PROPSKILL_TXT_150202,Speed Increase,Speed Increase
PROPSKILL_TXT_150203,Bleeding,ブリーディング
PROPSKILL_TXT_150205,First Blood,First Blood
PROPSKILL_TXT_150206,"Deal more skill damage at the cost of extra HP cost, and restore HP when defeating bleeding enemies.","Deal more skill damage at the cost of extra HP cost, and restore HP when defeating bleeding enemies."
PROPSKILL_TXT_150207,Left Handed,Left Handed
PROPSKILL_TXT_150208,Sub-weapon attacks deal increased damage with normal attacks.,Sub-weapon attacks deal increased damage with normal attacks.
PROPSKILL_TXT_150209,Ambidextrous,Ambidextrous
PROPSKILL_TXT_150210,You become more comfortable using both of your hands simultaneously.,You become more comfortable using both of your hands simultaneously.
PROPSKILL_TXT_150211,Blood Armor,Blood Armor
PROPSKILL_TXT_150212,Damage reduction increases as HP decreases.,Damage reduction increases as HP decreases.
PROPSKILL_TXT_150213,Master of Sword,Master of Sword
PROPSKILL_TXT_150214,Reduces Slayer skill cooldowns and increases critical chance. Scales with number of swords equipped.,Reduces Slayer skill cooldowns and increases critical chance. Scales with number of swords equipped.
PROPSKILL_TXT_150215,Master of Axe,Master of Axe
PROPSKILL_TXT_150216,Increases attack power. Scaled with number of axes equipped.,Increases attack power. Scaled with number of axes equipped.
PROPSKILL_TXT_150217,Survival Stance,Survival Stance
PROPSKILL_TXT_150218,Enhance your defense shortly after being affected by a disable or immobility type debuff.,Enhance your defense shortly after being affected by a disable or immobility type debuff.
PROPSKILL_TXT_150219,Blessing of the Wise,Blessing of the Wise
PROPSKILL_TXT_150220,"Perform a blessing to remove ""disable"" type debuffs on nearby allies.","Perform a blessing to remove ""disable"" type debuffs on nearby allies."
PROPSKILL_TXT_150221,Stun Resistance,Stun Resistance
PROPSKILL_TXT_150222,DoT Resistance,DoT Resistance
PROPSKILL_TXT_150223,Area Increase,Area Increase
PROPSKILL_TXT_150224,Soul of Rhisis,Soul of Rhisis
PROPSKILL_TXT_150225,"Chant a hymn which provides nearby allies and yourself with damage reduction. While chanting, using other skills will cancel chanting. The effect of the hymn increases as you keep chanting.","Chant a hymn which provides nearby allies and yourself with damage reduction. While chanting, using other skills will cancel chanting. The effect of the hymn increases as you keep chanting."
PROPSKILL_TXT_150226,Effect Increase,Effect Increase
PROPSKILL_TXT_150228,Duration Increase,Duration Increase
PROPSKILL_TXT_150229,Celestial Barrier,Celestial Barrier
PROPSKILL_TXT_150230,"Chant a hymn which provides nearby allies and yourself with elemental resistance. While chanting, using other skills will cancel chanting. The effect of the hymn increases as you keep chanting.","Chant a hymn which provides nearby allies and yourself with elemental resistance. While chanting, using other skills will cancel chanting. The effect of the hymn increases as you keep chanting."
PROPSKILL_TXT_150234,Heaven's Step,Heaven's Step
PROPSKILL_TXT_150235,"Chant a hymn which provides nearby allies and yourself with increased evasion and blocking power. While chanting, using other skills will cancel chanting. The effect of the hymn increases as you keep chanting.","Chant a hymn which provides nearby allies and yourself with increased evasion and blocking power. While chanting, using other skills will cancel chanting. The effect of the hymn increases as you keep chanting."
PROPSKILL_TXT_150239,Gloria Patri,Gloria Patri
PROPSKILL_TXT_150240,"Chant a hymn which heals nearby allies and yourself periodically. While chanting, using other skills will cancel chanting. The effect of the hymn increases as you keep chanting.","Chant a hymn which heals nearby allies and yourself periodically. While chanting, using other skills will cancel chanting. The effect of the hymn increases as you keep chanting."
PROPSKILL_TXT_150244,Kyrie Eleison,Kyrie Eleison
PROPSKILL_TXT_150245,"Chant a hymn which provides nearby allies and yourself with increased Attack Power, Magic Power, and Tenacity. While chanting, using other skills will cancel chanting. The effect of the hymn increases as you keep chanting.","Chant a hymn which provides nearby allies and yourself with increased Attack Power, Magic Power, and Tenacity. While chanting, using other skills will cancel chanting. The effect of the hymn increases as you keep chanting."
PROPSKILL_TXT_150249,Flow of Salvation,Flow of Salvation
PROPSKILL_TXT_150250,"Breath the flow of salvation into your target, healing them and flowing to nearby targets if they are allies, or dealing damage otherwise.","Breath the flow of salvation into your target, healing them and flowing to nearby targets if they are allies, or dealing damage otherwise."
PROPSKILL_TXT_150251,Increased Healing,Increased Healing
PROPSKILL_TXT_150253,Increased Chain,Increased Chain
PROPSKILL_TXT_150254,Hymn - Damage Reduction,Hymn - Damage Reduction
PROPSKILL_TXT_150255,"While a hymn is being chanted, gain extra damage reduction for yourself.","While a hymn is being chanted, gain extra damage reduction for yourself."
PROPSKILL_TXT_150256,Hymn - Perfect Performance,Hymn - Perfect Performance
PROPSKILL_TXT_150257,Hymns that are chanted to completion will have their cooldowns reduced.,Hymns that are chanted to completion will have their cooldowns reduced.
PROPSKILL_TXT_150258,Hymn - Quick Step,Hymn - Quick Step
PROPSKILL_TXT_150259,"While a hymn is being chanted, walking speed is increased.","While a hymn is being chanted, walking speed is increased."
PROPSKILL_TXT_150260,Hymn - Liberation,Hymn - Liberation
PROPSKILL_TXT_150261,Allow other hymn skills to be chanted at the same time.,Allow other hymn skills to be chanted at the same time.
PROPSKILL_TXT_150262,Nen Overflow,Nen Overflow
PROPSKILL_TXT_150263,"Unleash all your Nen to enter overflow. While in Nen overflow, certain skills Nen Enhancement variations will be used. Nen cannot be gained while in Nen overflow.","Unleash all your Nen to enter overflow. While in Nen overflow, certain skills Nen Enhancement variations will be used. Nen cannot be gained while in Nen overflow."
PROPSKILL_TXT_150264,Form Enhancement,Form Enhancement
PROPSKILL_TXT_150265,Mind Enhancement,Mind Enhancement
PROPSKILL_TXT_150266,Aura Enhancement,Aura Enhancement
PROPSKILL_TXT_150267,MP Retention,MP Retention
PROPSKILL_TXT_150268,Nen Afterimage,Nen Afterimage
PROPSKILL_TXT_150270,Power Palm,Power Palm
PROPSKILL_TXT_150271,"Attack your target, gaining Nen stacks. \n\n[Nen Enhancement]: This skill has a chance to knock the enemy down. If used during the duration of Force Grip, you will strike multiple times.","Attack your target, gaining Nen stacks. \n\n[Nen Enhancement]: This skill has a chance to knock the enemy down. If used during the duration of Force Grip, you will strike multiple times."
PROPSKILL_TXT_150272,Nen Mastery,Nen Mastery
PROPSKILL_TXT_150273,Increased Effect,Increased Effect
PROPSKILL_TXT_150275,Initiating Strike,Initiating Strike
PROPSKILL_TXT_150276,"Attack your enemy using a strike. If the target is currently knocked down, you will dash forward to quickly close the gap. \n\n[Nen Enhancement]: Grants you tenacity when used.","Attack your enemy using a strike. If the target is currently knocked down, you will dash forward to quickly close the gap. \n\n[Nen Enhancement]: Grants you tenacity when used."
PROPSKILL_TXT_150277,Nen Mastery,Nen Mastery
PROPSKILL_TXT_150278,Nen Enhancement,Nen Enhancement
PROPSKILL_TXT_150280,Staggering Strike,Staggering Strike
PROPSKILL_TXT_150281,Attack a single target with a chance to knock them down. \n\n[Nen Enhancement]: Increase your block rate when used.,Attack a single target with a chance to knock them down. \n\n[Nen Enhancement]: Increase your block rate when used.
PROPSKILL_TXT_150282,Increased Knockdown Chance,Increased Knockdown Chance
PROPSKILL_TXT_150283,Leg Attack,Leg Attack
PROPSKILL_TXT_150285,Force Grip,Force Grip
PROPSKILL_TXT_150286,"Grab the target, restraining both of you from moving, attacking, or using skills. \n\n[Nen Enhancement]: Allows skill usage while restraining the target.","Grab the target, restraining both of you from moving, attacking, or using skills. \n\n[Nen Enhancement]: Allows skill usage while restraining the target."
PROPSKILL_TXT_150287,Diamond Body,Diamond Body
PROPSKILL_TXT_150288,Group Binding,Group Binding
PROPSKILL_TXT_150290,Nen Sphere,Nen Sphere
PROPSKILL_TXT_150291,Focus your mind to launch a damaging orb towards your target.,Focus your mind to launch a damaging orb towards your target.
PROPSKILL_TXT_150292,Continuous Shooting,Continuous Shooting
PROPSKILL_TXT_150293,Nen Mastery,Nen Mastery
PROPSKILL_TXT_150295,Aura Bomb,Aura Bomb
PROPSKILL_TXT_150296,"Channel energy from your surroundings for a long period of time, and target it towards a selected area for great damage.","Channel energy from your surroundings for a long period of time, and target it towards a selected area for great damage."
PROPSKILL_TXT_150297,Casting Time Reduction,Casting Time Reduction
PROPSKILL_TXT_150298,Range Enhancement,Range Enhancement
PROPSKILL_TXT_150300,Enlightenment,Enlightenment
PROPSKILL_TXT_150301,Increases knuckle damage.,Increases knuckle damage.
PROPSKILL_TXT_150302,Quick Movement,Quick Movement
PROPSKILL_TXT_150303,Critical Damage,クリティカルダメージ
PROPSKILL_TXT_150304,Knuckle Power,Knuckle Power
PROPSKILL_TXT_150305,Bubble's Blessing,Bubble's Blessing
