Key,English,Japanese
PROPMOVER_TXT_100254,Black Winter Pixie,ブラックウィンターピクシー
PROPMOVER_TXT_100255,White Winter Pixie,ホワイトウィンターピクシー
PROPMOVER_TXT_100256,Fu Lion King,フーライオンキング
PROPMOVER_TXT_100257,Black Winter Tiger,ブラックウィンタータイガー
PROPMOVER_TXT_100258,Pink Winter Tiger,ピンクウィンタータイガー
PROPMOVER_TXT_100259,Green Winter Tiger ,グリーンウィンタータイガー 
PROPMOVER_TXT_100260,Purple Winter Tiger ,パープルウィンタータイガー 
PROPMOVER_TXT_100261,Orange Winter Tiger ,オレンジウィンタータイガー 
PROPMOVER_TXT_100262,Cyan Winter Tiger ,シアンウィンタータイガー 
PROPMOVER_TXT_100263,Tonge,トンジュ
PROPMOVER_TXT_100264,Fox,フォックス
PROPMOVER_TXT_100265,Mermaid Beauty,マーメイド・ビューティ
PROPMOVER_TXT_100266,Overgrown Shark,オーバーグローン・シャーク
PROPMOVER_TXT_100267,Grunt Gorilla,グラント・ゴリラ
PROPMOVER_TXT_100268,Overgrown Spider,オーバーグローン・スパイダー
PROPMOVER_TXT_100269,Temple Guardian,テンプル・ガーディアン
PROPMOVER_TXT_100270,Sentient Tree Warrior,センシエント・ツリー・ウォーリアー
PROPMOVER_TXT_100271,Old Rut,オールド・ラット
PROPMOVER_TXT_100244,Skeletal Militant,スケルトン・ミリタント
PROPMOVER_TXT_100245,Crystal Demon Lord,クリスタル・デーモンロード
PROPMOVER_TXT_100246,Great Kraken,グレート・クラーケン
PROPMOVER_TXT_100247,Siren,セイレーン
PROPMOVER_TXT_100248,Lurking Merman,ローキング・マーマン
PROPMOVER_TXT_100249,Cunning Merman,カンニング・マーマン
PROPMOVER_TXT_001198,Great Catsy,アーク・ケットシー
PROPMOVER_TXT_001200,Great Harpy,アーク・ハーピー
PROPMOVER_TXT_001202,Great Gullah,アーク・ポレヴィック
PROPMOVER_TXT_001204,Great Abraxas,アーク・アブラクス
PROPMOVER_TXT_001206,Great Hague,アーク・ハッグ
PROPMOVER_TXT_001208,Great Tengu,アーク・トート
PROPMOVER_TXT_001210,Great Asterius,アーク・クヌムー
PROPMOVER_TXT_001212,Great Dantalian,アーク・ダンタリア
PROPMOVER_TXT_001214,Great Gannessa,アーク・ガネーシャ
PROPMOVER_TXT_001216,Great Asuras,アーク・アシュラ
PROPMOVER_TXT_001180,Small Nyx,スモール・インプ
PROPMOVER_TXT_001182,Nyx,インプ
PROPMOVER_TXT_001184,Captain Nyx,キャプテン・インプ
PROPMOVER_TXT_001186,Asmodan,ルシファー
PROPMOVER_TXT_001100,Small Harpy,スモール・ハーピー
PROPMOVER_TXT_001102,Harpy,ハーピー
PROPMOVER_TXT_001104,Captain Harpy,キャプテン・ハーピー
PROPMOVER_TXT_001106,Giant Harpy,ジャイアント・ハーピー
PROPMOVER_TXT_001108,Small Gullah,スモール・ポレヴィック
PROPMOVER_TXT_001110,Gullah,ポレヴィック
PROPMOVER_TXT_001112,Captain Gullah,キャプテン・ポレヴィック
PROPMOVER_TXT_001114,Giant Gullah,ジャイアント・ポレヴィック
PROPMOVER_TXT_001116,Small Abraxas,スモール・アブラクス
PROPMOVER_TXT_001118,Abraxas,アブラクス
PROPMOVER_TXT_001120,Captain Abraxas,キャプテン・アブラクス
PROPMOVER_TXT_001122,Giant Abraxas,ジャイアント・アブラクス
PROPMOVER_TXT_001124,Small Hague,スモール・ハッグ
PROPMOVER_TXT_001126,Hague,ハッグ
PROPMOVER_TXT_001128,Captain Hague,キャプテン・ハッグ
PROPMOVER_TXT_001130,Giant Hague,ジャイアント・ハッグ
PROPMOVER_TXT_001132,Small Tengu,スモール・トート
PROPMOVER_TXT_001134,Tengu,トート
PROPMOVER_TXT_001136,Captain Tengu,キャプテン・トート
PROPMOVER_TXT_001138,Giant Tengu,ジャイアント・トート
PROPMOVER_TXT_001140,Small Asterius,スモール・クヌムー
PROPMOVER_TXT_001142,Asterius,クヌムー
PROPMOVER_TXT_001144,Captain Asterius,キャプテン・クヌムー
PROPMOVER_TXT_001146,Giant Asterius,ジャイアント・クヌムー
PROPMOVER_TXT_001148,Small Dantalian,スモール・ダンタリア
PROPMOVER_TXT_001150,Dantalian,ダンタリア
PROPMOVER_TXT_001152,Captain Dantalian,キャプテン・ダンタリア
PROPMOVER_TXT_001154,Giant Dantalian,ジャイアント・ダンタリア
PROPMOVER_TXT_001156,Small Gannessa,スモール・ガネーシャ
PROPMOVER_TXT_001158,Gannessa,ガネーシャ
PROPMOVER_TXT_001160,Captain Gannessa,キャプテン・ガネーシャ
PROPMOVER_TXT_001162,Giant Gannessa,ジャイアント・ガネーシャ
PROPMOVER_TXT_001164,Small Asuras,スモール・アシュラ
PROPMOVER_TXT_001166,Asuras,アシュラ
PROPMOVER_TXT_001168,Captain Asuras,キャプテン・アシュラ
PROPMOVER_TXT_001170,Giant Asuras,ジャイアント・アシュラ
PROPMOVER_TXT_001172,Small Catsy,スモール・ケットシー
PROPMOVER_TXT_001174,Catsy,ケットシー
PROPMOVER_TXT_001176,Giant Catsy,ジャイアント・ケットシー
PROPMOVER_TXT_001178,Captain Catsy,キャプテン・ケットシー
PROPMOVER_TXT_001218,Knight 2,騎士2
PROPMOVER_TXT_001220,Knight 1,騎士1
PROPMOVER_TXT_001221,Queen Long Legs,クイーン・ロングレッグス
PROPMOVER_TXT_001222,Nightmist Empress,[ロードマネージャー]ヴァネッサ
PROPMOVER_TXT_001223,Bolt Otem,ボルト・オーテム
PROPMOVER_TXT_001224,Overgrown Broodmother,オーバーグロウンブラッドマザー
PROPMOVER_TXT_001225,Spiderling,スパイダーリング
PROPMOVER_TXT_001226,Enraged Gorilla,スモール・キングスター
PROPMOVER_TXT_001227,Sentient Tree Guardian,センシエント・トリー・ガーディアン
PROPMOVER_TXT_001228,Regal Kumai,キングスター
PROPMOVER_TXT_001229,Enchanted Rider,エンチャント・ライダー
PROPMOVER_TXT_001230,Enchanted Shaman,エンチャント・シャーマン
PROPMOVER_TXT_001231,Enchanted AI,エンチャント・AI
PROPMOVER_TXT_001232,Pyramid Keeper,ピラミッドキーパー
PROPMOVER_TXT_001233,Pyramid Guardian,ピラミッド・ガーディアン
PROPMOVER_TXT_001234,Defense Otem,ディフェンスオーテム
PROPMOVER_TXT_001235,Skeleton General,スケルトン・ジェネラル
PROPMOVER_TXT_230001,Enraged Yetti,エンレイジ・イエティ
PROPMOVER_TXT_230002,Frozen Hare Guard,フローズン・ヘア・ガード
PROPMOVER_TXT_230003,Saphyryan Hound,サフィリャン・ハウンド
PROPMOVER_TXT_230004,Deep Cave Gorilla,ディープケイブ・ゴリラ
PROPMOVER_TXT_230005,Caveman Chief,ケイブマン・チーフ
PROPMOVER_TXT_230006,Cavern Larva,カバン・ラーバ
PROPMOVER_TXT_230007,Radioactive Long Legs,ラジオアクティブ・ロングレッグス
PROPMOVER_TXT_230008,Cavern Nightmist,カバン・ナイトミスト
PROPMOVER_TXT_230009,Frozen Hare Assassin,フローズン・ヘア・アサシン
PROPMOVER_TXT_230010,Giant Turtle,ジャイアントタートル
PROPMOVER_TXT_230011,Kraken Spawn,クラーケンスパウン
PROPMOVER_TXT_010000,Orange Sleeping Fox,オレンジスリーピングフォックス
PROPMOVER_TXT_010001,Black Sleeping Fox,ブラックスリーピングフォックス
PROPMOVER_TXT_010002,Blue Sleeping Fox,ブルースリーピングフォックス
PROPMOVER_TXT_010003,Green Sleeping Fox,グリーンスリーピングフォックス
PROPMOVER_TXT_010004,Pink Sleeping Fox,ピンクスリーピングフォックス
PROPMOVER_TXT_010005,Purple Sleeping Fox,パープルスリーピングフォックス
PROPMOVER_TXT_010006,White Sleeping Fox,ホワイトスリーピングフォックス
PROPMOVER_TXT_110000,Pink Valentine's Bear,ピンクバレンタインベア
PROPMOVER_TXT_110001,White Valentine's Bear,ホワイトバレンタインベア
PROPMOVER_TXT_110002,Dark Valentine's Bear,ダークバレンタインベア
PROPMOVER_TXT_110003,Orange Valentine's Bear,オレンジバレンタインベア
PROPMOVER_TXT_110004,Green Valentine's Bear,グリーンバレンタインベア
PROPMOVER_TXT_110005,Purple Valentine's Bear,パープルバレンタインベア
PROPMOVER_TXT_110006,Pink Little Cacti,ピンクリトルサボテン
PROPMOVER_TXT_110007,Green Little Cacti,グリーンリトルサボテン
PROPMOVER_TXT_110008,Purple Little Cacti,パープルリトルサボテン
PROPMOVER_TXT_110009,Orange Little Cacti,オレンジリトルサボテン
PROPMOVER_TXT_110010,Red Little Cacti,レッドリトルサボテン
PROPMOVER_TXT_110011,Cyan Little Cacti,シアンリトルサボテン
PROPMOVER_TXT_110012,Phantom General,ファントムジェネラル
PROPMOVER_TXT_110013,Golden Aibatt,ゴールデンアイバット
PROPMOVER_TXT_110014,Pink Modern Sports Bear,ピンクモダンスポーツベア
PROPMOVER_TXT_110015,Blue Modern Sports Bear,ブルーモダンスポーツベア
PROPMOVER_TXT_110016,Green Modern Sports Bear,グリーンモダンスポーツベア
PROPMOVER_TXT_110017,Purple Modern Sports Bear,パープルモダンスポーツベア
PROPMOVER_TXT_110018,Dark Modern Sports Bear,ダークモダンスポーツベア
PROPMOVER_TXT_110019,Light Modern Sports Bear,ライトモダンスポーツベア
PROPMOVER_TXT_110020,Pink Easter Bunny,ピンクイースターバニー
PROPMOVER_TXT_110021,Pink Future Robot,ピンクフューチャーロボット
PROPMOVER_TXT_110022,Purple Future Robot,パープルフューチャーロボット
PROPMOVER_TXT_110023,Cyan Future Robot,シアンフューチャーロボット
PROPMOVER_TXT_110024,Dark Future Robot,ダークフューチャーロボット
PROPMOVER_TXT_110025,Green Future Robot,グリーンフューチャーロボット
PROPMOVER_TXT_110026,Blue Future Robot,ブルーフューチャーロボット
PROPMOVER_TXT_110027,Flying Egg,フライングエッグ
PROPMOVER_TXT_110028,Eggcellent,エッグセレント
PROPMOVER_TXT_110029,Blue Flying Bunny,ブルーフライングバニー
PROPMOVER_TXT_110030,Green Flying Bunny,グリーンフライングバニー
PROPMOVER_TXT_110031,Pink Flying Bunny,ピンクフライングバニー
PROPMOVER_TXT_110032,Purple Flying Bunny,パープルフライングバニー
PROPMOVER_TXT_110033,Brown Flying Bunny,ブラウンフライングバニー
PROPMOVER_TXT_110034,Black Flying Bunny,ブラックフライングバニー
PROPMOVER_TXT_110035,White Flying Bunny,ホワイトフライングバニー
PROPMOVER_TXT_110036,Hantiger,ハンティガー
PROPMOVER_TXT_110037,Galaxy Scout,ギャラクシースカウト
PROPMOVER_TXT_110038,Blue Hat Bunny,ブルーハットバニー
PROPMOVER_TXT_110039,Dark Hat Bunny,ダークハットバニー
PROPMOVER_TXT_110040,Green Hat Bunny,グリーンハットバニー
PROPMOVER_TXT_110041,Orange Hat Bunny,オレンジハットバニー
PROPMOVER_TXT_110042,Pink Hat Bunny,ピンクハットバニー
PROPMOVER_TXT_110043,Purple Hat Bunny,パープルハットバニー
PROPMOVER_TXT_110044,Black Hat Bunny,ブラックハットバニー
PROPMOVER_TXT_110045,White Hat Bunny,ホワイトハットバニー
PROPMOVER_TXT_110047,Gold Skeleton,ゴールドスケルトン
PROPMOVER_TXT_110048,Birthday Baker,バースデーベイカー
PROPMOVER_TXT_110049,White Stripe Purple Bear,ホワイトストライプパープルベア
PROPMOVER_TXT_110050,White Stripe Blue Bear,ホワイトストライプブルーベア
PROPMOVER_TXT_110051,White Stripe Green Bear,ホワイトストライプグリーンベア
PROPMOVER_TXT_110052,White Stripe Orange Bear,ホワイトストライプオレンジベア
PROPMOVER_TXT_110053,White Stripe Pink Bear,ホワイトストライプピンクベア
PROPMOVER_TXT_110054,White Stripe Black Bear,ホワイトストライプブラックベア
PROPMOVER_TXT_110055,White Stripe White Bear,ホワイトストライプホワイトベア
PROPMOVER_TXT_110056,Lord Manager,[ロードマネージャー]ヴァネッサ
PROPMOVER_TXT_110057,Black Japanese Piggy,ブラックピギー
PROPMOVER_TXT_110058,Purple Japanese Piggy,パープルピギー
PROPMOVER_TXT_110059,Blue Japanese Piggy,ブルーピギー
PROPMOVER_TXT_110060,Light Red Japanese Piggy,ライトレッドピギー
PROPMOVER_TXT_110061,Orange Japanese Piggy,オレンジピギー
PROPMOVER_TXT_110062,White Japanese Piggy,ホワイトピギー
PROPMOVER_TXT_110063,Light Japanese Piggy,ライトピギー
PROPMOVER_TXT_110064,Baby Carrierbomb,ベビーキャリアボム
PROPMOVER_TXT_110065,Baby Fefern,ベビーフェルフェン
PROPMOVER_TXT_110066,Baby Wheelem,ベビーウィーレム
PROPMOVER_TXT_110067,Gacha Machine,ガチャマシン
PROPMOVER_TXT_110068,Skating Cat,スケートキャット
PROPMOVER_TXT_110069,Bach,バッチ
PROPMOVER_TXT_110070,Neo Purple Robot,ネオパープルロボット
PROPMOVER_TXT_110071,Neo Green Robot,ネオグリーンロボット
PROPMOVER_TXT_110072,Neo Orange Robot,ネオオレンジロボット
PROPMOVER_TXT_110073,Neo Yellow Robot,ネオイエローロボット
PROPMOVER_TXT_110074,Neo Black Robot,ネオブラックロボット
PROPMOVER_TXT_110075,Neo White Robot,ネオホワイトロボット
PROPMOVER_TXT_110076,Pink Flying Froggy,ピンクフライングフロギー
PROPMOVER_TXT_110077,Green Flying Froggy,グリーンフライングフロギー
PROPMOVER_TXT_110078,Purple Flying Froggy,パープルフライングフロギー
PROPMOVER_TXT_110079,Red Flying Froggy,レッドフライングフロギー
PROPMOVER_TXT_110080,Black Flying Froggy,ブラックフライングフロギー
PROPMOVER_TXT_110081,Blue Flying Froggy,ブルーフライングフロギー
PROPMOVER_TXT_002016,Rex Potato,イベントモンスター・ポテト大王
PROPMOVER_TXT_002017,Prince Potato,プリンスポテト
PROPMOVER_TXT_002159,Private Leo,プライベートレオ
PROPMOVER_TXT_002160,Noah,ノア
PROPMOVER_TXT_110082,Draco,ドラコ
PROPMOVER_TXT_110083,Pink Axolotl,ピンクウーパールーパー
PROPMOVER_TXT_110084,Yellow Axolotl,イエローウーパールーパー
PROPMOVER_TXT_110085,Purple Axolotl,パープルウーパールーパー
PROPMOVER_TXT_110086,Blue Axolotl,ブルーウーパールーパー
PROPMOVER_TXT_110087,Red Axolotl,レッドウーパールーパー
PROPMOVER_TXT_110088,Black Axolotl,ブラックウーパールーパー
PROPMOVER_TXT_110089,Traveling Merchant,旅する商人
PROPMOVER_TXT_110046,Red Spirit Dragon,レッドスピリットドラゴン
PROPMOVER_TXT_110090,Green Spirit Dragon,グリーンスピリットドラゴン
PROPMOVER_TXT_110091,Yellow Spirit Dragon,イエロースピリットドラゴン
PROPMOVER_TXT_400000,Andrew,アンドリュー
PROPMOVER_TXT_110092,Molu,マイナー
PROPMOVER_TXT_110093,Blue Flying Sheep,青い空飛ぶ羊
PROPMOVER_TXT_110094,Yellow Flying Sheep,黄色い空飛ぶ羊
PROPMOVER_TXT_110095,Red Flying Sheep,赤い空飛ぶ羊
PROPMOVER_TXT_110096,Purple Flying Sheep,紫の空飛ぶ羊
PROPMOVER_TXT_110097,Pink Flying Sheep,ピンクの空飛ぶ羊
PROPMOVER_TXT_110098,Black Flying Sheep,黒い空飛ぶ羊
PROPMOVER_TXT_110100,Silver Aibatt,シルバーアイバット
PROPMOVER_TXT_110151,Purple Floating Oni,紫の浮き鬼
PROPMOVER_TXT_110152,Blue Floating Oni,青い浮き鬼
PROPMOVER_TXT_110153,Green Floating Oni,緑の浮き鬼
PROPMOVER_TXT_110154,Red Floating Oni,赤い浮き鬼
PROPMOVER_TXT_110155,Ice Blue Floating Oni,アイスブルーの浮き鬼
PROPMOVER_TXT_110156,Black Floating Oni,黒い浮き鬼
PROPMOVER_TXT_110157,Orange Witch Cat,オレンジの魔女猫
PROPMOVER_TXT_110158,Purple Witch Cat,紫の魔女猫
PROPMOVER_TXT_110159,Green Witch Cat,緑の魔女猫
PROPMOVER_TXT_110160,Red Witch Cat,赤い魔女猫
PROPMOVER_TXT_110161,Blue Witch Cat,青い魔女猫
PROPMOVER_TXT_110162,White Witch Cat,白い魔女猫
PROPMOVER_TXT_110163,Purple Phantocat,パープルファントキャット
PROPMOVER_TXT_110164,Blue Phantocat,ブルーファントキャット
PROPMOVER_TXT_110165,Green Phantocat,グリーンファントキャット
PROPMOVER_TXT_110166,Black Phantocat,ブラックファントキャット
PROPMOVER_TXT_110167,Red Phantocat,レッドファントキャット
PROPMOVER_TXT_110168,White Phantocat,ホワイトファントキャット
PROPMOVER_TXT_210093,Prismatic Cobra,プリズムコブラ
PROPMOVER_TXT_210094,Twinstrike Cobra,ツインストライクコブラ
PROPMOVER_TXT_210095,Tanuki Enforcer,タヌキエンフォーサー
PROPMOVER_TXT_210096,Tanuki Protector,タヌキプロテクター
PROPMOVER_TXT_210097,Wildwood Stalker,ワイルドウッドストーカー
PROPMOVER_TXT_210098,Wildwood Chieftain,ワイルドウッドチーフテン
PROPMOVER_TXT_210099,Beast King Khan,獣王カーン
PROPMOVER_TXT_210100,Small Kingster,スモール・キングスター
PROPMOVER_TXT_110101,Kingster,キングスター
PROPMOVER_TXT_110102,Captain Kingster,キャプテン・キングスター 
PROPMOVER_TXT_110103,Small Kraken,スモール・クラーケン
PROPMOVER_TXT_110104,Kraken,クラーケン
PROPMOVER_TXT_110105,Captain Kraken,キャプテン・クラーケン
PROPMOVER_TXT_110106,Small Creper,スモール・シザークラブ
PROPMOVER_TXT_110107,Creper,シザークラブ
PROPMOVER_TXT_110108,Captain Creper,キャプテン・シザークラブ
PROPMOVER_TXT_110109,Small Naga,スモール・ナーガ
PROPMOVER_TXT_110110,Naga,ナーガ
PROPMOVER_TXT_110111,Captain Naga,キャプテン・ナーガ
PROPMOVER_TXT_110112,Small Atrox,スモール・アトロックス
PROPMOVER_TXT_110113,Atrox,アトロックス
PROPMOVER_TXT_110114,Captain Atrox,キャプテン・アトロックス
PROPMOVER_TXT_110115,Small Okean,スモール・オケアノス
PROPMOVER_TXT_110116,Okean,オケアノス
PROPMOVER_TXT_110117,Captain Okean,キャプテン・オケアノス
PROPMOVER_TXT_110118,Small Tigar,スモール・ティーガー
PROPMOVER_TXT_110119,Tigar,ティーガー
PROPMOVER_TXT_110120,Captain Tigar,キャプテン・ティーガー
PROPMOVER_TXT_110121,Small Dorian,スモール・ドリアン
PROPMOVER_TXT_110122,Dorian,ドリアン
PROPMOVER_TXT_110123,Captain Dorian,キャプテン・ドリアン
PROPMOVER_TXT_110124,Small Meral,スモール・メレー
PROPMOVER_TXT_110125,Meral,メレー
PROPMOVER_TXT_110126,Captain Meral,キャプテン・メレー
PROPMOVER_TXT_110127,Giant Kingster,ジャイアント・キングスター
PROPMOVER_TXT_110128,Giant Kraken,ジャイアント・クラーケン
PROPMOVER_TXT_110129,Giant Creper,ジャイアント・クレーパー
PROPMOVER_TXT_110130,Giant Naga,ジャイアント・ナーガ
PROPMOVER_TXT_110131,Giant Atrox,ジャイアント・アトロックス
PROPMOVER_TXT_110132,Giant Okean,ジャイアント・オケアン
PROPMOVER_TXT_110133,Giant Tigar,ジャイアント・タイガー
PROPMOVER_TXT_110134,Giant Dorian,ジャイアント・ドリアン
PROPMOVER_TXT_110135,Giant Meral,ジャイアント・メラル
PROPMOVER_TXT_110136,Violet Kingster,ヴァイオレット・キングスター
PROPMOVER_TXT_110137,Violet Kraken,ヴァイオレット・クラーケン
PROPMOVER_TXT_110138,Violet Creper,バイオレット・クリーパー
PROPMOVER_TXT_110139,Violet Naga,ヴァイオレット・ナーガ
PROPMOVER_TXT_110140,Violet Atrox,バイオレット・アトロックス
PROPMOVER_TXT_110141,Violet Okean,バイオレット・オケアン
PROPMOVER_TXT_110142,Violet Tigar,バイオレット・タイガー
PROPMOVER_TXT_110143,Violet Dorian,バイオレット・ドリアン
PROPMOVER_TXT_110144,Violet Meral,バイオレット・メラル
PROPMOVER_TXT_110145,Blue Flying Sheep,ブルーフライングシープ
PROPMOVER_TXT_110146,Yellow Flying Sheep,イエローフライングシープ
PROPMOVER_TXT_110147,Red Flying Sheep,レッドフライングシープ
PROPMOVER_TXT_110148,Purple Flying Sheep,パープルフライングシープ
PROPMOVER_TXT_110149,Pink Flying Sheep,ピンクフライングシープ
PROPMOVER_TXT_110150,Black Flying Sheep,ブラックフライングシープ
PROPMOVER_TXT_210151,Rainbow Race Officer,[ﾚｲﾝﾎﾞｰｸｲｰﾝ]イメル
PROPMOVER_TXT_210152,Water Totem Pole,水のトーテムポール
PROPMOVER_TXT_210153,Wind Totem Pole,風のトーテムポール
PROPMOVER_TXT_210154,Earth Totem Pole,地のトーテムポール
PROPMOVER_TXT_210155,Fire Totem Pole,火のトーテムポール
PROPMOVER_TXT_210156,Electric Totem Pole,雷のトーテムポール
PROPMOVER_TXT_210157,Twinstrike Den Mother,ツインストライクデンマザー
PROPMOVER_TXT_210158,The Wilds Guard,ワイルズ・ガード
PROPMOVER_TXT_210159,Pau Pau,ポール・ポール
PROPMOVER_TXT_210160,Kammie,カミー
PROPMOVER_TXT_210161,BoBu,ボブ
PROPMOVER_TXT_210162,Talus,タルス
PROPMOVER_TXT_210163,Inventor Remi,発明家レミ
PROPMOVER_TXT_210164,Sunny Pang,サニーパン
PROPMOVER_TXT_210165,'s Artifact,'sアーティファクト
PROPMOVER_TXT_210166,Tanuki Trainee,タヌキトレーニー
PROPMOVER_TXT_210167,Wildwood Shaman,シャーマン・ワタングカ
PROPMOVER_TXT_001312,Charlie,チャーリー
PROPMOVER_TXT_210168,Red Patrol Dog,レッドパトロールドッグ
PROPMOVER_TXT_210169,Purple Patrol Dog,パープルパトロールドッグ
PROPMOVER_TXT_210170,Cyan Patrol Dog,シアンパトロールドッグ
PROPMOVER_TXT_210171,Blue Patrol Dog,ブルーパトロールドッグ
PROPMOVER_TXT_210172,Black Patrol Dog,ブラックパトロールドッグ
PROPMOVER_TXT_210173,White Patrol Dog,ホワイトパトロールドッグ
PROPMOVER_TXT_110169,Wild Turkey,七面鳥
PROPMOVER_TXT_210174,Red Rolling Clown,レッドローリングピエロ
PROPMOVER_TXT_210175,Purple Rolling Clown,パープルローリングピエロ
PROPMOVER_TXT_210176,Green Rolling Clown,グリーンローリングピエロ
PROPMOVER_TXT_210177,Pink Rolling Clown,ピンクローリングピエロ
PROPMOVER_TXT_210178,Blue Rolling Clown,ブルーローリングピエロ
PROPMOVER_TXT_210179,White Rolling Clown,ホワイトローリングピエロ
PROPMOVER_TXT_001313,Thief Santa,泥棒サンタ
PROPMOVER_TXT_001314,Santa,サンタ
PROPMOVER_TXT_400001,Red Snowman,赤い雪だるま
PROPMOVER_TXT_400002,Purple Snowman,紫の雪だるま
PROPMOVER_TXT_400003,Pink Snowman,ピンクの雪だるま
PROPMOVER_TXT_400004,Green Snowman,緑の雪だるま
PROPMOVER_TXT_400005,Blue Snowman,青い雪だるま
PROPMOVER_TXT_400006,Black Snowman,黒い雪だるま
PROPMOVER_TXT_400007,Red Snowy Cat,赤い雪猫
PROPMOVER_TXT_400008,Pink Snowy Cat,ピンクの雪猫
PROPMOVER_TXT_400009,Green Snowy Cat,緑の雪猫
PROPMOVER_TXT_400010,Blue Snowy Cat,青い雪猫
PROPMOVER_TXT_400011,Purple Snowy Cat,紫の雪猫
PROPMOVER_TXT_400012,Black Snowy Cat,黒い雪猫
PROPMOVER_TXT_400013,Blue Wonderful Dog,ブルーワンダフルドッグ
PROPMOVER_TXT_400014,Pink Wonderful Dog,ピンクワンダフルドッグ
PROPMOVER_TXT_400015,Green Wonderful Dog,グリーンワンダフルドッグ
PROPMOVER_TXT_400016,Yellow Wonderful Dog,イエローワンダフルドッグ
PROPMOVER_TXT_400017,Purple Wonderful Dog,パープルワンダフルドッグ
PROPMOVER_TXT_400018,Red Wonderful Dog,レッドワンダフルレッド
PROPMOVER_TXT_001316,Guest Book,宿帳
PROPMOVER_TXT_001315,Kalgas,カルガス
PROPMOVER_TXT_001317,Artifact,アーティファクト
PROPMOVER_TXT_400019,Brown Cub,ブラウンカブ
PROPMOVER_TXT_400020,Purple Cub,パープルカブ
PROPMOVER_TXT_400021,Blue Cub,ブルーカブ
PROPMOVER_TXT_400022,Green Cub,グリーンカブ
PROPMOVER_TXT_400023,White Cub,ホワイトカブ
PROPMOVER_TXT_400024,Black Cub,ブラックカブ
PROPMOVER_TXT_400025,Event Greemong,イベントグリーモング
PROPMOVER_TXT_400200,[Event] Giant Wagsaac,[イベント]ジャイアント・ワグサック
PROPMOVER_TXT_400201,[Event] Giant Jack the Hammer,[イベント]ジャイアント・ジャック・ザ・ハンマー
PROPMOVER_TXT_400202,[Event] Giant Bucrow,[イベント]ジャイアントバクロウ
PROPMOVER_TXT_400203,[Event] Giant Totemia,[イベント]ジャイアント・トーテミア
PROPMOVER_TXT_400204,[Event] Giant Wheelem,[イベント]ジャイアント・ウィーレム
PROPMOVER_TXT_400205,[Event] Giant Hoppre,[イベント]ジャイアント・ホップレ
PROPMOVER_TXT_400206,[Event] Giant Mushpoie,[イベント]ジャイアント・マッシュポア
PROPMOVER_TXT_400207,[Event] Giant Watangka,[イベント]ジャイアント・ワタンカ
PROPMOVER_TXT_400208,[Event] Giant Fafnir,[イベント]ジャイアント・ファフニール
PROPMOVER_TXT_400209,[Event] Giant Gorruda,[イベント]ジャイアント・ゴルルーダ
PROPMOVER_TXT_400210,[Event] Giant Medumet,[イベント]ジャイアント・メドゥメット
PROPMOVER_TXT_400211,[Event] Glacial Augu,[イベント]氷河のアウグ
PROPMOVER_TXT_400212,[Event] Ghost of the forgotten Overlord,[イベント]忘れられた覇王の幽霊
PROPMOVER_TXT_400213,[Event] Giant Asuras,[イベント]ジャイアント・アスラ
PROPMOVER_TXT_400214,[Event] Giant Tigar,[イベント]ジャイアントタイガー
PROPMOVER_TXT_400215,[Event] Captain Flybat,[イベント]キャプテン・フライバット
PROPMOVER_TXT_400216,[Event] Mr. Pumpkin,[イベント]ミスターパンプキン
PROPMOVER_TXT_400217,[Event] Dumb Bull,[イベント]ダンブル
PROPMOVER_TXT_400218,[Event] Scorpicon,[イベント]スコーピオン
PROPMOVER_TXT_400219,[Event] Wheelem,[イベント]ウィーレム
PROPMOVER_TXT_400220,[Event] Steel Knight,[イベント]スティールナイト
PROPMOVER_TXT_400221,[Event] Driller,[イベント]ドリラー
PROPMOVER_TXT_400222,[Event] Captian Volt,[イベント]キャプテンボルト
PROPMOVER_TXT_400223,[Event] Greemong,[イベント]グリーモング
PROPMOVER_TXT_400224,[Event] Iren,[イベント]アイレン
PROPMOVER_TXT_400225,[Event] Watangka,[イベント]ワタングカ
PROPMOVER_TXT_400226,[Event] Small Antiquery,[イベント]スモールアンチクエリー
PROPMOVER_TXT_400227,[Event] Antiquery,[イベント]アンチクエリー
PROPMOVER_TXT_400228,[Event] Luia,[イベント]ルイア
PROPMOVER_TXT_400229,[Event] Small Gongury,[イベント]スモールゴングリー
PROPMOVER_TXT_400230,[Event] Harpy,[イベント]ハーピー
PROPMOVER_TXT_400231,[Event] Kern,[イベント]カーン
PROPMOVER_TXT_400232,[Event] Small Medumet,[イベント]スモールメドゥメット
PROPMOVER_TXT_400233,[Event] Yetti,[イベント]イエティ
PROPMOVER_TXT_400234,[Event] Small Dantalian,[イベント]スモールダタリアン
PROPMOVER_TXT_400235,[Event] Mutant Augu,[イベント]ミュータントアグー
PROPMOVER_TXT_400236,[Event] Ghost of the forgotten king,[イベント]ゴーストオブフォーガッテンキング
PROPMOVER_TXT_400237,[Event] Small Asuras,[イベント]スモールアシュラス
PROPMOVER_TXT_400238,[Event] Mammoth,[イベント]マンモス
PROPMOVER_TXT_400239,[Event] Asuras,[イベント]アシュラス
PROPMOVER_TXT_400240,[Event] Cannibal Mammoth,[イベント]カンビアンマンモス
PROPMOVER_TXT_400241,[Event] Meral,[イベント]メラル
