Key,English,Japanese
TEXTCLIENT_ADDWARDROBE,The item has been added to your wardrobe.,アイテムがワードローブに追加されました。
TEXTCLIENT_GUILDWARCHANNEL,Unable to declare war in this channel.,このチャンネルでは宣戦布告できません。
TEXTCLIENT_APP_BATTLEPASS,Flyff Pass,バトルパス
TEXTCLIENT_BATTLEPASS_MISSIONCOMPLETE,%s mission %s completed.,%s ミッション %s が完了しました。
TEXTCLIENT_BATTLEPASS_GETPOINTS,You received %d %s points.,You received %d %s points.
TEXTCLIENT_BATTLEPASS_RESET,The %s season has been reset!,%s シーズンがリセットされました!
TEXTCLIENT_BATTLEPASS_NEWRANK,You reached the %s grade %d!,%s のグレード %d に達しました!
TEXTCLIENT_BATTLEPASS_NEWBONUSRANK,You reached the %s bonus grade %d+%d!,You reached the %s bonus grade %d+%d!
TEXTCLIENT_BATTLEPASS_ENDED,There is no more active Flyff Pass.,アクティブなバトルパスはもうありません。
TEXTCLIENT_BATTLEPASS_PAID,Thank you for purchasing the Extended %s!,拡張%sをお買い上げいただきありがとうございます!
TEXTCLIENT_BATTLEPASS_PURCHASE_PAID,Purchase the Extended %s to receive more rewards!,拡張 %s を購入すると、より多くの報酬を獲得できます!
TEXTCLIENT_GUILDCOMBAT80_MAXLEVEL,Only characters level 80 or less can apply to this Lv80 Guild Siege.,このLv80ギルドコンバットは、レベル80以下のキャラクターのみ適用可能です。
TEXTCLIENT_GUILDCOMBAT60_MAXLEVEL,Only characters who did not complete the second class change can apply to this Lv60 Guild Siege.,今回のLv60ギルドコンバットは、2次転職を完了していないキャラクターのみ応募可能です。
TEXTCLIENT_GUILDCOMBAT165_MAXLEVEL,Only characters who did not complete the third class change can apply to this Lv165 Guild Siege.,Only characters who did not complete the third class change can apply to this Lv165 Guild Siege.
TEXTCLIENT_GUILDCOMBAT_ENTER1,The Lv80 Guild Siege is held for this week.,今週はLv80ギルドコンバットが開催されます。
TEXTCLIENT_GUILDCOMBAT_ENTER2,The Lv60 Guild Siege is held for this week.,今週はLv60ギルドコンバットが開催されます。
TEXTCLIENT_GUILDCOMBAT_NEXT_COMBAT1,Today's Lv80 Guild Siege will not be held due to lack of participants.,Today's Lv80 Guild Siege will not be held due to lack of participants.
TEXTCLIENT_GUILDCOMBAT_NEXT_COMBAT2,Today's Lv60 Guild Siege will not be held due to lack of participants.,Today's Lv60 Guild Siege will not be held due to lack of participants.
TEXTCLIENT_GUILDCOMBAT_END1,The Level 80 Guild Siege has ended.,Lv80ギルドコンバットが終了しました。
TEXTCLIENT_GUILDCOMBAT_END2,The Level 60 Guild Siege has ended.,Lv80ギルドコンバットが終了しました。
TEXTCLIENT_GUILDCOMBAT_CHIPS,%d %s have been sent to your inventory or mail box.,%d %s がインベントリまたはメール ボックスに送信されました。
TEXTCLIENT_GUILDCOMBAT_OPEN_MSG1,"From now on, Atlas in Flarine can let you into the Lv80 Guild Siege arena.",まもなくフラリス北にいるNPCアトラスにて、Lv80ギルドコンバットアリーナへ参加できるようになります。
TEXTCLIENT_GUILDCOMBAT_OPEN_MSG2,"From now on, Olivia in Flarine can let you into the Lv60 Guild Siege arena.",まもなくフラリス北にいるNPCオリビアにて、Lv60ギルドコンバットアリーナへ参加できるようになります。
TEXTCLIENT_GUILDCOMBAT_ANOTHER,Another Guild Siege is happening.,別のギルドコンバットが試合中です。
TEXTCLIENT_SKILL_ROOT,You cannot move right now.,今は移動できません。
TEXTCLIENT_WORLDBOSS_KILLED,%s has fallen!,%s が倒されたぞ！
TEXTCLIENT_EVENT_REQGUILD,You should join a Guild to participate to the event!,ギルドに所属してイベントへ参加しよう！
TEXTCLIENT_GUILD_WORLDCUP_POINTS,%s brought %d GET'EM B'ALL points to the Guild (Total: %d)!,%s がギルドに%dサッカーボールイベントのポイントを貢献！（合計: %d）
TEXTCLIENT_WORLDCUP_RANKING_MAIL,Congratulations for your rank %d in the GET'EM B'ALL ranking!,ボールを集めよ！イベントランキングで%d位に入賞！おめでとうございます！
TEXTCLIENT_REMOVEPIERCING_NOSELECTION,You need to select a card to remove !,カードを除去する必要があります！
TEXTCLIENT_REMOVEPIERCING_NOCARD,The slot you selected has no card in it !,選択したスロットにはカードが入っていません！
TEXTCLIENT_DUNGEON_FAIL_ENTER,Unable to enter the dungeon.,このダンジョンは入場できません。
TEXTCLIENT_DUNGEON_FAIL_LEADER,Your leader must enter the dungeon first.,リーダーが最初にダンジョンへ入る必要があります。
TEXTCLIENT_DUNGEON_START,%s started the dungeon %s!,%s が %s ダンジョンへ！
TEXTCLIENT_DUNGEON_START_DIFFICULTY,%s started the dungeon %s (%s)!,%s が %s（%s）ダンジョンへ！
TEXTCLIENT_DUNGEON_FULL,Too many players are in this dungeon. Please wait a moment.,このダンジョンに入場中のプレイヤーが多すぎるため、しばらくお待ちください。
TEXTCLIENT_DUNGEON_NOTRANS,You cannot enter an instanced dungeon while you are using a Trans.,変身した状態ではインスタンスダンジョンに入場できません。
TEXTCLIENT_DUNGEON_NOTRANSUSE,You cannot use a Trans inside of an instanced dungeon.,インスタンスダンジョン内では、変身できません。
TEXTCLIENT_DUNGEON_CLOSING,The previous instance is closing. Please wait a moment.,前のインスタンスダンジョンが終了しています。しばらくお待ちください。
TEXTCLIENT_DUNGEON_GROUP_FULL,This dungeon does not allow more than %d group members.,このダンジョンでは、グループメンバーが %d人を超えることはできません。
TEXTCLIENT_DUNGEON_NOENTRY,Entrance is not allowed for now.,現在入場できません。
TEXTCLIENT_DUNGEON_KILL_TIMER,%d minute(s) remaining to clear %d monsters,残り %d 分です。モンスター %dをクリアしてください。
TEXTCLIENT_DUNGEON_TIMEOUT,"Time is up, you failed the dungeon...",時間切れ！ダンジョンをクリアできませんでした...。
TEXTCLIENT_LACKITEM,You do not have the required items.,必要なアイテムがありません。
TEXTCLIENT_DUNGEON_ENTER,Prepare yourself!,準備はいいですか？
TEXTCLIENT_DUNGEON_CHANNEL,Your dungeon is running on another channel.,ダンジョンが他のチャンネルで継続中です。
TEXTCLIENT_DUNGEON_COOLDOWN,Please wait before challenging this dungeon again.,このダンジョンを再挑戦するには、しばらくお待ちください。
TEXTCLIENT_DUNGEON_PARTY_REQ,You must be in a Party to enter this dungeon.,このダンジョンへ入場するには「パーティ」を組む必要があります。
TEXTCLIENT_DUNGEON_GUILD_REQ,You must be in a Guild to enter this dungeon.,このダンジョンへ入場するには「ギルド」へ所属する必要があります。
TEXTCLIENT_GUILDCOMBAT_NOMASTERS,You cannot join a Lv80 Guild Siege or Lv60 Guild Siege when doing a master quest!,マスタークエストを挑戦中、Lv80・Lv60ギルドコンバットに参加することはできません。
TEXTCLIENT_ACHIEVEMENT_SKILLUNLOCK,You unlocked skill [%s] lv.%d!,スキル「%s」Lv.%dをアンロックしました！
TEXTCLIENT_THIEFSANTAHUNT_RANKING_MAIL,Congratulations for your rank %d in the Thief Santa Hunt ranking!,おめでとうございます！偽サンタ討伐ランキング%d位になりました！
TEXTCLIENT_THIEFSANTAHUNT_RANKING_MAIL1,Congratulations for reaching %d points in the Thief Santa Hunt ranking!,おめでとうございます！偽サンタ討伐ランキング%dポイントになりました。
TEXTCLIENT_THIEFSANTAHUNT_RECEIVE,You received %d Thief Santa Hunting Points (Total %d)!,偽サンタ討伐ポイント %d を獲得！（合計 %d）
TEXTCLIENT_APP_LOTTERY,Lottery,抽選
TEXTCLIENT_LOTTERY_LOWLEVEL,"Your level is too low, you must be level %d minimum to start this lottery!",この宝くじを開始するには最低レベル%dである必要があります!
TEXTCLIENT_LOTTERY_HIGHLEVEL,"Your level is too high, you must be level %d maximum to start this lottery!",この宝くじを開始するには最低レベル%dである必要があります!
TEXTCLIENT_LOTTERY_ITEMSMISSING,You must have %d %s to start this lottery!,この宝くじを開始するには、%d %s が必要です!
TEXTCLIENT_LOTTERY_ERRORSTARTED,You already started a lottery! Wait for it to finish!,あなたはすでに宝くじを始めました!それが終わるのを待ってください!
TEXTCLIENT_LOTTERY_NOREWARD,Unlucky.. You got no reward this time!,アンラッキー。。今回は報酬がありません!
TEXTCLIENT_LOTTERY_NOFREESPINS,You don't have any free spins left!,フリースピンが残っていません!
TEXTCLIENT_LOTTERY_FREESPIN,You can now claim your free Lottery Wheel spin!,これで、無料の宝くじホイールスピンを請求できます!
TEXTCLIENT_APP_EVENTPASS,Lunar Pass,旧正月パス
TEXTCLIENT_BATTLEPASS_REWARD,You need to be at least level %d to claim %s rewards!,%d 以上にレベルアップして、 %s をゲットしよう！
TEXTCLIENT_EXCHANGECONSUME_ERROR,You already have one buff of that type active.,既に同じタイプのバフが1つ有効になっています。
TEXTCLIENT_GUILD_NOTFOUND,The guild %s was not found.,ギルド「%s」は見つかりませんでした。
TEXTCLIENT_GM_WARNING_MISSING,You must provide a reason.,理由を提示する必要があります。
TEXTCLIENT_GM_WARNING,You have received a warning from %s: %s,%s から警告を受け取りました。理由：%s
TEXTCLIENT_GM_WARNING_FEEDBACK,%s has been warned.,%s が警告されました。
TEXTCLIENT_GM_WARNING_FEEDBACK2,"%s is offline, but the warning was logged anyway.",%s はオンラインではありませんが、警告は記録されました。
TEXTCLIENT_DUNGEON_KILL_MONSTER_TIMER,%d minute(s) remaining to kill %s,残り %d分以内に %sを討伐してください。
TEXTCLIENT_DUNGEON_KILL_MONSTER_TIMER_N,%d minute(s) remaining to kill %dx %s,%d分以内に、%d体の%sを倒してください。
TEXTCLIENT_TICKETEXPIRED,Your ticket has expired! You were teleported back to Madrigal!,チケットが期限切れです！マドリガルへテレポートされました。
TEXTCLIENT_PETCAGE_FAIL01,The pet inside did not survive.,中にいたペットを助けられなかった..。
TEXTCLIENT_MINTARGETLEVEL,This item can only be used on items level %d and above.,このアイテムは、レベル%d以上のアイテムにのみ使用できます。
TEXTCLIENT_DUNGEON_MAXENTRY,Your reached the maximum entrance amount for today.,本日の入場上限金額に達しました。
TEXTCLIENT_DUNGEON_MAXINSTANCE,You already have %d dungeon running. Please wait.,すでに %d ダンジョンが実行されています。お待ちください。
TEXTCLIENT_DUNGEON_RATELIMIT,Too many players are starting dungeons. Please try again soon.,ダンジョンへ入場するプレイヤーが多すぎるため、再度お試しください。
TEXTCLIENT_DUNGEON_FAILMASTER,You cannot enter dungeons while on a Master quest.,マスタークエスト中はダンジョンに入ることができません。
TEXTCLIENT_ITEM_PK,This item is only usable on a PK Channel.,このアイテムは、PKチャンネルでのみ使用可能です。
TEXTCLIENT_DUNGEON_RANKING_MAIL,Congratulations for your rank %d in the %s!,ランク%d到達おめでとうございます！%s！
TEXTCLIENT_DUNGEON_WINNER,This week's winner of the %s is %s Guild,今週の勝者は %s ！そして、ギルド %s！
TEXTCLIENT_DUNGEON_NOWINNER,There is no winning Guild of the %s,今回は勝者がいませんでしたが、ギルドは %sです。
TEXTCLIENT_CHANNELPK,You cannot teleport on a non-PK channel while using a PK ticket,PKチケット使用中は、PK以外のチャンネルへテレポートできません。
TEXTCLIENT_DUNGEON_CLEARED,Dungeon cleared in %s!,%s ダンジョンクリア！
TEXTCLIENT_DUNGEONFORCEDSPAWN,Congratulations! You killed all the %s(s)! Boss will spawn with a bonus!,おめでとうございます！すべての %s（s）が倒されました！ボーナスでボスが出現します！
TEXTCLIENT_SOMEONEUSING,Another player is using this! Please wait..,他のプレイヤーがこれを使用しています!お待ちください。。
TEXTCLIENT_NOTUSESKILL_ITEMUSE_CUMULABLE,The item %s is only cumulable if the buff is the exact same item. Current buff item %s.,アイテム%s は、バフがまったく同じアイテムである場合にのみ累積可能です。現在のバフアイテム %s。
TEXTCLIENT_COSTUMECOLLECTION_ISEVENTUSED,Costume is already used.,コスチュームは既に使用済みです。
TEXTCLIENT_COSTUMECOLLECTION_NOTHING,You have nothing to submit.,提出するものは何もありません。
TEXTCLIENT_APP_EVENTS,Events,イベント
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_1,You have nothing to submit.,提出するものは何もありません。
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_2,Achievement collection error 02.,アチーブメント コレクション エラー 02.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_3,Achievement collection error 03.,アチーブメント コレクション エラー 03.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_4,Achievement collection error 04.,アチーブメント コレクション エラー 04.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_5,Costume is already used.,コスチュームは既に使用済みです。
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_6,Achievement collection error 06.,アチーブメント コレクション エラー 06.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_7,Achievement collection error 07.,アチーブメントコレクションエラー 07.
TEXTCLIENT_ACHIEVEMENT_COLLECTIONSUCCESS,Costumes successfully submitted.,コスチュームが無事に提出されました。
TEXTCLIENT_ACHIEVEMENT_LEVEL,"You reached %d of ""%s""",%d レベルに到達しました。実績: %s
TEXTCLIENT_MESSAGE_TOO_LONG,Your message exceeds the maximum length.,メッセージの長さが最大文字数を超えています。
TEXTCLIENT_FREEZE_NOTUSE,You cannot teleport if you're frozen.,凍り付いているとテレポートできません。
TEXTCLIENT_MINLVLTRADE,You must reach level %d to trade premium items.,プレミアムアイテムを交換するには、レベル%dに到達する必要があります。
TEXTCLIENT_MINLVLMOTION,You must reach level %d to use this emote.,このモーションを使用するには、レベル %d に到達する必要があります。
TEXTCLIENT_APP_SWITCHEQUIP,Switch Equip,Switch Equip
TEXTCLIENT_SWITCHEQUIP_NOTUSEITEM,You can only equip items from the SwitchEquip menu/shortcut.,アイテムはスイッチ装備のメニュー/ショートカットからのみ装備できます。
TEXTCLIENT_SWITCHEQUIP_SUCCESS_UPDATED,You Successfully updated preset %s!,プリセット %s の更新に成功しました!
TEXTCLIENT_SWITCHEQUIP_ERROR_COUNT,You have too many presets!,プリセットが多すぎます!
TEXTCLIENT_SWITCHEQUIP_SUCCESS_ADD,You successfully created preset %s!,プリセット %s が作成されました!
TEXTCLIENT_SWITCHEQUIP_SUCCESS_DELETED,You successfully deleted preset %s!,プリセット %s を削除しました!
TEXTCLIENT_SWITCHEQUIP_USEBATTLEPASS,This preset is only available with the Extended Flyff Pass.,このプリセットにはもうアクセスできません。それにはバトルパスが必要です。
TEXTCLIENT_SWITCHEQUIP_ERROR_REQUIREMENT,You cannot add %s to the preset equipment. Requirements not met.,プリセット装備に%sを追加することはできません。要件が満たされていません。
TEXTCLIENT_SWITCHEQUIP_ERROR_REQUIREMENT_KEEPTIME,You first need to equip that item once before adding it to the preset equipment.,プリセット装備に追加する前に、まずそのアイテムを一度装備する必要があります。
TEXTCLIENT_SWITCHEQUIP_USEWAIT,Please wait a little before using another switch.,少し待ってから別のスイッチを使用してください。
TEXTCLIENT_PVPCONTEST_NOGUILD,You need a guild and be the leader to register.,登録するにはギルドが必要で、リーダーになる必要があります。
TEXTCLIENT_PVPCONTEST_ALREADYREGISTERED,Your guild is already registered for the FWC PVP Contest!,あなたのギルドはすでにFWC PVPコンテストに登録されています!
TEXTCLIENT_PVPCONTEST_NOTCLOSED,You can't register now. FWC PVP Contest has already started or will start tomorrow!,現在、登録できません。FWC PVPコンテストはすでに始まっているか、明日から開始されます!
TEXTCLIENT_PVPCONTEST_COMPOSITIONNOTCLOSED,You can't change your participating players now. FWC PVP Contest has already started or will start tomorrow!,参加プレイヤーを変更することはできません。FWC PVPコンテストはすでに始まっているか、明日から開始されます!
TEXTCLIENT_PVPCONTEST_NOTREGISTERED,Your guild is not registered for the FWC PVP Contest.,あなたのギルドはFWC PvPコンテストに登録されていません。
TEXTCLIENT_PVPCONTEST_COMPOSITIONSUCCESS,You successfully set your player composition!,プレーヤー構成の設定に成功しました!
TEXTCLIENT_PVPCONTEST_REGISTRATIONSUCCESS,You successfully registered your guild for the FWC PVP Contest!,FWC PvPコンテストへのギルド登録が完了しました!
TEXTCLIENT_PVPCONTEST_NOGOLDS,You need at least %s Penya to register to the FWC PVP Contest!,FWC PvPコンテストに登録するには、少なくとも%sペニャが必要です!
TEXTCLIENT_PVPCONTEST_STATE_REGISTRATIONS,Registrations for FWC PVP Contest are now open! ,FWC PVPコンテストの参加登録受付を開始しました!
TEXTCLIENT_PVPCONTEST_STATE_PRELIMINARY,Preliminaries will start from now on!,いよいよ予選が始まります!
TEXTCLIENT_PVPCONTEST_STATE_BACKUP,Backup Match will start from now on!,これからバックアップマッチが始まります!
TEXTCLIENT_PVPCONTEST_STATE_FINALS,Final Matchs will start from now on!,いよいよ決勝戦が始まります!
TEXTCLIENT_PVPCONTEST_HAVENOT_PLAYER,You need to select players to participate the FWC PVP Contest!,FWC PvPコンテストに参加する選手を選択する必要があります!
TEXTCLIENT_PVPCONTEST_SELECTION_MAX,You can only select %d players maximum!,最大で %d 人のプレイヤーしか選択できません!
TEXTCLIENT_PVPCONTEST_LIMIT_LEVEL_NOTICE,Selected player must be at least level %d!,選択したプレイヤーはレベル %d 以上である必要があります!
TEXTCLIENT_PVPCONTEST_ALREADY_ENTRY,That player is already selected! Please pick another.,そのプレイヤーはすでに選ばれています!別のものを選んでください。
TEXTCLIENT_PVPCONTEST_HAVENOT_MASTER,Guild leader has to participate to the FWC PVP Contest!,ギルドリーダーはFWC PVPコンテストに参加する必要があります!
TEXTCLIENT_PVPCONTEST_PRESTATE_PRELIMINARY,Registrations for FWC PVP Contest will end in an hour! Make sure you registered your guild to participate!,FWC PVPコンテストの登録は1時間後に終了します!参加するには、必ずギルドを登録してください!
TEXTCLIENT_PVPCONTEST_SELECTEDPLAYERS_EMPTY,There was an error with fetching your selected players list. Please try again.,選択したプレイヤーリストの取得中にエラーが発生しました。もう一度やり直してください。
TEXTCLIENT_PVPCONTEST_SELECTEDMATCH_ERROR,You need to select a match.,一致するものを選択する必要があります。
TEXTCLIENT_PVPCONTEST_SELECTEDMATCH_CONFIRM,"Thank you for confirming, your next match will start at %02d:%02d today.",確認していただきありがとうございます、次の試合は今日%02d:%02dに開始されます。
TEXTCLIENT_PVPCONTEST_NO_MEMBER,"Unable to use the member management function during FWC PVP Contest, or you're trying to edit a member that has been selected for the registration.",FWC PVPコンテスト中にメンバー管理機能を利用できない、または登録に選ばれたメンバーを編集しようとしています。
TEXTCLIENT_PVPCONTEST_NOT_CHANGE_NAME,You cannot change your guild name during FWC PVP Contest.,FWC PvPコンテスト中にギルド名を変更することはできません。
TEXTCLIENT_PVPCONTEST_NOT_CHANGE_LOGO,You cannot change your guild logo during FWC PVP Contest.,FWC PvPコンテスト中にギルドのロゴを変更することはできません。
TEXTCLIENT_PVPCONTEST_NOT_WAR,Unable to declare war during FWC PVP Contest.,FWC PvPコンテスト中に宣戦布告できない。
TEXTCLIENT_PVPCONTEST_CANNOT_FRIENDADD,You cannot add friends in the FWC PVP Contest.,FWC PvPコンテストにフレンドを追加することはできません。
TEXTCLIENT_PVPCONTEST_CANNOT_PARTY,You cannot make a party in the FWC PVP Contest.,FWC PvPコンテストではパーティーを組むことはできません。
TEXTCLIENT_PVPCONTEST_NO_OUTWAR,You cannot use Blinkwings to escape the FWC PVP Contest.,ブリンクウィングスを使用してFWC PvPコンテストから脱出することはできません。
TEXTCLIENT_PVPCONTEST_MATCHEND_WINNER,Match has ended! Winner is %s!,試合終了!勝者は %s です!
TEXTCLIENT_PVPCONTEST_MATCHEND_NOWINNER,Match has ended! There was no winner this time!,試合終了!今回は勝者がいませんでした!
TEXTCLIENT_PVPCONTEST_CAPTION_WAITINGOPPONENT,Waiting for opponent.. ,対戦相手を待っています.. 
TEXTCLIENT_PVPCONTEST_CAPTION_PREPARE,Preparation phase. Match will start in: ,Preparation phase. Match will start in: 
TEXTCLIENT_PVPCONTEST_CAPTION_FIGHT,End combat  ,戦闘終了
TEXTCLIENT_PVPCONTEST_CAPTION_ENDING,Match has ended! You will be teleported on Madrigal in ,試合終了!マドリガルにテレポートします。
TEXTCLIENT_PVPCONTEST_SCHEDULES_LEADER,Only the leader can select match schedules!,試合日程はリーダーしか選べません!
TEXTCLIENT_PVPCONTEST_ALREADYPLAYEDTODAY,You already played a match today! You can't select another schedule.,今日はもう試合をしましたね!別のスケジュールを選択することはできません。
TEXTCLIENT_PVPCONTEST_CANTTELEPORT,You can't teleport in the match anymore. Match has started.,マッチ中にテレポートすることはできなくなりました。試合が始まりました。
TEXTCLIENT_PVPCONTEST_TELEPORTNOMATCH,Teleportation is not possible since there is no match waiting for you.,あなたを待っている試合がないため、テレポーテーションは不可能です。
TEXTCLIENT_PVPCONTEST_NOOPPONENT,"No opponent joined! Match will then end, giving you the victory!",対戦相手は参加しませんでした!その後、試合が終了し、勝利が与えられます!
TEXTCLIENT_PVPCONTEST_NOOPPONENTWIN,No opponent was found for your match! We then considered your match as won!,対戦相手が見つかりませんでした!その後、あなたの試合は勝利と見なされました!
TEXTCLIENT_PVPCONTEST_KILLNOTIFICATION,[%s] %s killed [%s] %s!,[%s] %s が [%s] %s を倒しました!
TEXTCLIENT_PVPCONTEST_KILLNOTIFICATION_KILLINGSPREE_STOP,[%s] %s killed [%s] %s and stopped their killing spree!,[%s] %s killed [%s] %s and stopped their killing spree!
TEXTCLIENT_PVPCONTEST_KILLNOTIFICATION_KILLINGSPREE,[%s] %s is on a killing spree!,[%s] %s is on a killing spree!
TEXTCLIENT_PVPCONTEST_MATCHSOON,You can't change your participation now. Matches are starting soon!,今すぐ参加を変更することはできません。まもなく試合が始まります!
TEXTCLIENT_PVPCONTEST_PLAYERNOTJOINED_LIVES,A player has not joined or has left the match! Total guild remaining lives have been decreased by %d!,プレイヤーがマッチに参加していないか、マッチから退出しています!ギルドの残りライフが%d減少しました!
TEXTCLIENT_PVPCONTEST_PRELIMINARYMATCHESENDANNOUNCEMENT,The FWC PVP Contest Preliminary %d:%d UTC matches have ended! The next matches will start at %d:%d UTC!,FWC PvP コンテスト予選 %d:%d UTC の試合は終了しました!次のマッチは %d:%d UTC に開始されます!
TEXTCLIENT_TRANSITEM_TRANSY,Your transmuted item does not have an equivalent item for the other gender. Please consider removing the transmutation or trying a different item.,変換されたアイテムには、他の性別に相当するアイテムがありません。核変換を外すか、別のアイテムを試すことを検討してください。
TEXTCLIENT_PVPCONTEST_WINNER_GUILD,The FWC PVP Contest has ended! The winner is: %s! Congratulations!,FWC PVPコンテストは終了しました!勝者は %s です!
TEXTCLIENT_PVPCONTEST_WINNER_NOGUILD,The FWC PVP Contest has ended on a draw! Congratulations!,FWC PVPコンテストは抽選で終了しました!
TEXTCLIENT_PVPCONTEST_NOMATCHS,There is no match to spectate.,観戦する相手はいません。
TEXTCLIENT_PVPCONTEST_SPECT_ERROR_1,You can't spectate if you're already participating in a match.,すでに試合に参加している場合は観戦できません。
TEXTCLIENT_PVPCONTEST_SPECT_ERROR_2,The match you're trying to spectate is ending. Please select another one.,あなたが観戦しようとしている試合が終わろうとしています。別のものを選択してください。
TEXTCLIENT_PVPCONTEST_RANK34,"You lost that match, but you will have the opportunity to compete in a final match for the 3rd rank against the other losing guild when the final match takes place. Best of luck!",その試合には負けましたが、決勝戦が行われると、他の負けたギルドと3ランクの決勝戦に出場する機会があります。幸運を祈ります!
TEXTCLIENT_SERVERTRANSFER,You have requested a server transfer to %s.,%s へのサーバ転送を要求しました。
TEXTCLIENT_RPS_DAILYLIMITOVER,You've used all the chances for today.,今日はチャンスを全て使いましたね。
TEXTCLIENT_RPS_SOLDOUT,All the rewards for today are gone. See you tomorrow.,今日のご褒美は全てなくなってしまいました。ではまた明日。
TEXTCLIENT_RPS_ISOPENED,You are already speaking with this NPC.,あなたはすでにこのNPCと話しています。
TEXTCLIENT_RPS_MINTARGETLEVEL,Only available to level %d or above.,レベル %d 以上でのみ使用可能です。
TEXTCLIENT_RPS_PLAYABLE,You can't play Lucky RPS. Check your state.,ラッキーRPSはプレイできません。状態を確認してください。
TEXTCLIENT_RPS_DAYCHANGE,You do not have the right to acquire the item.,あなたにはアイテムを取得する権利はありません。
TEXTCLIENT_PVPCONTEST_SPECTATE_AUTH,You don't have the required auth to spectate.,観戦に必要な認証がありません。
TEXTCLIENT_GUILDBUFF_NEW,Your Guild just unlocked Guild Buff Level %d!,ギルドのバフレベル%dがアンロックされました!
TEXTCLIENT_GUILDBUFF_DONATE,%s donated %s #bx%d#nb to the Guild (Total: %d)!,%s は %s #bx%d#nb をギルドに寄付しました (合計: %d)!
TEXTCLIENT_GUILDBUFF_RANKING_MAIL,Congratulations for your rank %d in the First Come First Served ranking!,先着順でランク %d を達成しました!
TEXTCLIENT_PURCHASE_ERROR_LEVEL,You cannot purchase this item because your level is too low. (Req Lev: %d),レベルが低すぎるため、このアイテムを購入できません。(要求レベル: %d)
TEXTCLIENT_PURCHASE_ERROR_COUNT,You can purchase this item up to %d times.,このアイテムは %d 回まで購入できます。
TEXTCLIENT_MONSTER_ATTACK_ERROR_LEVEL,This monster can only be attacked by level %d or higher,このモンスターはレベル%d以上でしか攻撃できない
TEXTCLIENT_REAPITEMCOUNT,You received %d %s.,%d %s を受け取りました。
TEXTCLIENT_GUILDBANKSCROLL_NOGUILD,You can’t use this item because you are not part of a guild,ギルドに所属していないため、このアイテムは使用できません
TEXTCLIENT_CANNOT_USE_OTHER_ACTIONS,You cannot use the item during other actions.,他のアクション中にアイテムを使用することはできません。
TEXTCLIENT_CANNOT_USE_CURRENT_STATE,You cannot use the item in the current state.,現在の状態では使用できません。
TEXTCLIENT_ACCEL_FUEL_PRIORITY01,"You are currently using Acceleration Fuel. When you use this item, the existing effect will not be applied any more. Are you sure you want to use this?",現在、加速燃料を使用しています。この項目を使用すると、既存の効果は適用されなくなります。これを使用してもよろしいですか?
TEXTCLIENT_ACCEL_FUEL_PRIORITY02,"You are currently using Nitro Booster. When you use this item, the existing effect will still take priority. Are you sure you want to use this?",現在、ニトロブースターを使用しています。このアイテムを使用すると、既存の効果が優先されます。これを使用してもよろしいですか?
TEXTCLIENT_DAILY_LOTTERY_COUNT,You've used all the roulette chances today.,今日はルーレットのチャンスをすべて使いました。
TEXTCLIENT_TRANS_LOTTERY_TRANS,You can't use the roulette while being transformed.,変身中はルーレットを使用できません。
TEXTCLIENT_TRANS_LOTTERY_WING,You can't use the roulette while using the wing effect.,ウィングエフェクトを使用している間はルーレットを使用できません。
TEXTCLIENT_TRANS_LOTTERY_FLY,You can't use the roulette while flying.,飛行中にルーレットを使用することはできません。
TEXTCLIENT_TRANS_LOTTERY_DUNGEON,You can't use the roulette in this dungeon.,このダンジョンではルーレットは使えません。
TEXTCLIENT_BANKEXTRABAG_INUSE,You are already using Bank Extra Bag.,すでにバンクエキストラバッグをご利用の場合
TEXTCLIENT_BANKEXTRABAG_USED,Bank is now expanded.,銀行は現在拡張されています。
TEXTCLIENT_CANNOT_USE_COMBAT,You cannot use the item during combat.,戦闘中は使用できません。
TEXTCLIENT_RAINBOWRACE_ITEMUSED,%s Used %s on you!,%s 使用済み %s です!
TEXTCLIENT_RAINBOWRACE_USEITEM,You used %s on %s!,You used %s on %s!
TEXTCLIENT_RAINBOWRACE_USEITEM_SELF,You used %s!,You used %s!
TEXTCLIENT_RAINBOWRACE_USEITEM_NOTARGET,No target found.,ターゲットが見つかりませんでした。
TEXTCLIENT_RAINBOWRACE_USEITEM_TARGETBARRIER,The target blocked with a Rainbow Barrier!,ターゲットをレインボーバリアでブロック!
TEXTCLIENT_RAINBOWRACE_USEITEM_USERBARRIER,You've blocked an item with your Rainbow Barrier!,レインボーバリアでアイテムをブロックしました!
TEXTCLIENT_RAINBOWRACE_NOFLY,You cannot start flying during the preparatory period.,準備期間中はご搭乗いただけません。
TEXTCLIENT_RAINBOWRACE_NOSTAND,You cannot stop flying during the racing period.,レース期間中は飛行を止めることはできません。
TEXTCLIENT_RAINBOWRACE_NOSTACK,Your target is already suffering from this item!,あなたのターゲットはすでにこのアイテムに苦しんでいます!
